delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
17210-914059-181324-822003-7666-21078-212477-50975,4857-71112-98404-89607-5797-2333-19770-51649,2301-5478-27285-109863-1408-24242-2035-1522,909-8150-10442-22859-1575-14814-804-7757,1688-9869-14093-2835-4928-18566-2782-5384,4951-7519-44672-21982-5685-14970-3287-2588,1029-6563-20554-15663-3999-13517-1342-1338,1447-2871-29621-18298-2931-8548-1096-2288,difficult,no
150992-45951-11998-1359475-55227-47396-253521-10790,18518-17973-14536-94868-15850-21412-34604-48234,3286-920-2653-75183-18608-32859-5603-3548,3095-2897-4202-10706-3548-22427-4006-17441,1364-1008-1195-11712-5923-28947-2076-6603,6759-511-3811-59379-25369-18160-2404-15279,1646-969-6467-22553-8565-4963-642-5821,354-1093-2941-13930-9970-10979-987-5738,difficult,yes
149266-10414-6470-6282-13964-744205-23952-13795,6511-31727-22713-15838-11471-229460-23530-17006,5067-13393-8892-874-4299-11438-6716-1855,4523-11306-11020-9932-3691-12884-15293-920,3030-14047-9793-9287-15400-5640-13311-1088,3363-34814-21270-23007-19962-17934-21861-1806,1634-7658-17128-32127-8449-6172-9927-1945,895-4347-2626-7982-5989-4458-6117-1238,difficult,no
169588-265264-159630-345263-59239-3445-596754-2336193,15059-91166-7462-113426-12809-11360-35145-124526,7317-11352-321-4961-2680-7369-11479-131729,13175-21798-345-7071-2081-11424-11298-83441,5311-21678-551-9586-3688-17521-13123-39445,6680-28903-1711-14689-12193-11727-5282-20344,11275-28777-3115-11138-2565-11339-3516-18770,3519-12299-565-5762-4584-6021-4438-13527,difficult,no
93475-14070-11373-30767-51083-64932-40791-70227,99588-5576-14841-8780-25417-12495-6811-5158,27521-275-7735-907-7665-6835-13392-1826,7875-3121-8028-2070-4616-5376-7741-1014,9259-4209-3292-577-3923-3897-12290-1265,4881-1411-3944-984-8302-3181-12568-1112,1302-683-1471-402-1354-1816-7236-380,489-687-1060-228-2188-1896-11327-125,difficult,no
233160-86397-69400-80853-128169-4277-23760-10715,92123-11981-60267-20781-17795-3797-8859-12242,12203-17911-1566-6240-3139-5266-21539-1250,9530-24750-49649-5242-6359-1413-6604-2204,2177-10407-16951-1545-1187-1829-2582-1552,5750-10659-14442-4373-1699-1339-8133-1918,2423-3664-5476-796-1469-943-1950-553,7272-3405-3473-1207-511-751-1679-675,difficult,yes
13975-435442-86010-664976-92394-16767-41456-369089,4739-12026-2862-70205-73858-10581-19193-132906,8033-4400-5968-38916-19679-5656-5439-44638,14874-5536-6305-7628-10963-1536-4114-43411,5688-9302-4399-7432-6111-2224-11992-21042,8805-6876-6839-2885-20646-3739-3635-10262,5302-3557-4675-7579-19927-6638-1720-6443,2926-2008-2091-3455-23499-1998-1009-8342,difficult,no
12592-78638-39386-686718-79061-2058626-808638-510163,18045-23964-15834-241337-44263-265098-104271-156988,12694-3434-4625-9777-13208-22360-90176-10397,5379-244-3442-47462-32052-133776-104690-27785,3361-4869-2682-25729-3473-15877-19868-8717,32736-3554-3485-14630-2987-7242-15988-10571,22345-8976-7222-3546-1466-7510-6374-7124,11693-4709-4603-8715-1195-5695-4568-6907,easy,yes
121573-35905-46732-128881-35693-75148-70905-2777914,28507-14386-556610-104065-136199-51721-13506-457067,13681-975-332167-27445-29079-5348-2000-1695,14693-1434-49528-38627-53518-38205-415-12706,4808-2369-30064-10528-21323-10574-1559-21048,25701-1791-47933-9873-12211-10521-1805-41810,7841-858-28190-5891-4780-4528-1090-29896,3940-2317-67823-4328-6212-4910-1068-26494,difficult,no
145661-1572574-150507-71627-493327-4975-41857-146413,67339-282004-30577-12750-214398-5550-68454-55689,6250-23654-7137-9946-49875-4457-36077-31556,9248-27929-6628-4743-19828-2772-12064-7710,9866-22021-3772-1472-18236-2610-11612-2084,5632-16364-2570-2641-21806-6323-23712-5979,7374-13168-3388-4626-20566-2515-13824-4796,4680-4324-5607-2211-22738-2127-6103-1556,difficult,yes
106213-591266-100970-126588-1460515-248790-65585-180301,10874-666763-39735-53712-183701-26920-30223-22060,5142-62114-26929-9002-18710-3394-5682-7365,4120-19447-19733-7200-24129-2855-2201-5685,6711-16753-14160-7230-10509-3574-1636-1454,2658-38986-26490-6137-25389-2619-7711-2709,2267-74042-48849-1105-10689-4851-2702-1878,2625-35728-14338-1582-4581-2294-2383-1720,easy,yes
94112-2456618-212945-753181-486234-219889-485544-126862,11450-52489-20795-380890-59471-7920-253862-13783,3906-111208-16911-34079-4800-1851-115132-1968,3969-75367-6101-10224-17666-3281-13668-2253,753-6804-15328-27260-5769-1740-11559-1792,1908-41948-8437-27666-17727-3659-50125-4487,1478-68124-20588-50951-15135-5366-44137-1944,1349-29956-4796-11607-10533-3667-41939-3178,difficult,no
66163-103525-120202-162807-158886-45616-70610-220853,46131-7687-3642-12628-23762-18476-61400-72913,4562-7059-1585-3050-17369-4106-8425-13346,1640-1721-752-2315-4192-2650-10653-3980,5052-2334-1529-867-1764-3856-4143-3813,3466-2896-2017-3346-3615-3632-3035-5503,2490-878-2297-1050-2558-1913-2667-4878,2821-1734-1905-862-4237-1258-2162-5242,easy,yes
25798-818040-606378-746747-542296-461538-35218-31658,64332-8803-23932-210955-122230-15773-14035-22973,13735-5423-37218-30850-5965-10137-3289-18201,6203-9050-17895-24850-3963-3778-3655-2143,10378-1206-6683-18835-2237-8796-2102-26748,8380-3113-13319-8445-5754-7670-15839-22269,11027-3289-21694-12231-3915-7626-32111-19627,5639-3228-17277-13443-2402-3528-2547-9925,easy,yes
8123-8511-290221-2244-108073-17331-8461-14892,5213-9698-19672-743-14735-10300-4903-8749,934-15660-693-3842-3675-7887-348-8319,22214-10446-1165-1575-4146-7046-1853-8138,2703-13076-1906-2074-1415-2499-2611-7859,11000-13627-4351-1823-4797-9430-3816-4753,2619-8598-1222-1915-3776-9184-1177-4500,3867-4936-1071-1909-1341-5804-884-1993,difficult,yes
299568-157381-18827-301001-129083-937019-1399563-977146,178905-19901-19778-90792-8983-16122-105238-149314,10278-6321-14734-22839-6718-7200-37703-102148,14135-2441-17500-6611-10884-4126-9502-40915,5074-3299-10707-7596-3822-1827-5578-17611,11173-7545-42343-14217-3331-2873-4959-25011,7752-5767-82025-21325-5393-1629-4394-47496,21565-7568-27332-15865-2827-528-3230-15663,difficult,no
274555-147387-29578-183670-959855-439730-274956-299137,180152-604053-15711-58541-640160-138352-106947-21574,24111-57939-4198-33822-19279-23799-29335-10471,8497-31483-3983-12392-8760-18508-1767-6430,10707-95608-1984-2193-15513-14385-1036-3022,4255-45081-5366-9978-15269-8112-2635-5409,1599-77871-2006-12149-21296-5754-2216-3452,777-33247-3217-5881-5107-5545-3242-1360,easy,yes
166532-36363-231479-2076564-1783694-3479-3662-198332,11011-5069-20671-752660-131283-11282-8363-25694,7279-5184-9216-88602-20675-1374-9405-3073,5195-10158-5312-66153-20000-13351-7806-3333,3673-5208-3028-37707-17813-21045-8662-970,7199-6144-7546-73183-41792-16682-7824-4431,5035-3031-6712-51238-17624-16341-10145-1027,845-5038-1997-10947-11307-6142-3595-2609,difficult,yes
191294-91015-21933-19415-87712-101094-82556-75842,35498-34835-2822-35141-30997-79903-18121-15848,3423-7828-1476-9217-4669-26746-1976-7551,2627-6415-2205-9353-17149-36928-9262-1296,2959-3409-2294-3909-2697-7464-2422-19724,3800-3042-19089-57427-5285-32609-5072-21133,3882-1640-5556-18172-1475-5957-3047-7901,1779-1456-3574-11146-1301-4026-920-6315,difficult,no
