delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
59720-528119-118128-677802-37436-13715-217288-26840,24788-103334-42461-24036-18247-7209-42885-9082,3073-111155-15106-22352-9926-12003-5208-13403,3615-28681-15898-14907-11169-12457-3383-6720,2928-24242-35895-27531-30448-32940-6775-23286,5240-43106-35373-38168-27784-26979-5688-27777,3260-7100-18468-13366-7627-15991-5882-19233,1927-22075-10670-19734-9959-8241-1876-18782,easy,no
37560-2595666-607859-15850-912032-113599-5078-125324,166053-459496-42492-7375-70112-85201-9168-12132,17402-73356-28444-662-20612-67397-3010-5333,76449-28515-6314-17132-14475-10784-28737-19628,12577-27019-11907-33014-13586-14760-24986-2693,25238-36221-55794-27584-31740-18707-15705-3776,10307-39906-22413-23098-10236-12803-12776-1742,7685-14460-20463-13915-11577-4350-14789-2742,difficult,yes
107780-61899-75501-798548-52953-22182-391579-32861,107623-15652-8877-16967-7544-28100-128529-40932,41106-1516-11408-5147-1995-7802-35205-6413,5225-11134-1630-5206-3106-9390-14064-33844,35894-2084-1073-4578-30513-23313-6428-27738,29042-6629-8909-9011-34556-34637-35143-36058,28003-7813-4176-5460-11037-10680-13898-17823,20146-5775-4315-2358-12907-4385-10569-7699,easy,yes
11918-138372-11510-42483-129497-1157692-14808-40926,8850-29498-21671-21506-64851-138155-15227-20526,3835-12573-9227-12800-9684-38795-35316-4845,3498-2672-17659-4012-4281-7025-5580-3605,11291-5853-11092-4456-5414-26450-9853-4029,25575-6489-10105-4303-8663-46085-44470-10660,10934-9368-15970-4633-4801-54196-29441-9481,5547-2946-18624-2884-2351-25310-16441-4891,easy,no
224598-93718-26638-46432-26456-68610-215863-20541,42427-6789-18859-18619-12636-8446-30923-33758,4752-4632-6504-4413-19659-6641-6655-6580,9637-3897-7124-12598-31078-5871-19555-2733,7173-1812-11214-7443-22012-3711-24098-7467,4698-1397-20384-55505-29662-11078-15384-13230,3536-1020-4587-19522-12030-3385-15066-8757,1289-837-2572-7345-7206-2185-4374-10708,easy,yes
2973-564739-1768347-1398413-126415-367097-37324-43264,17068-62770-236125-156847-17734-33436-14392-18495,12089-21853-59462-26230-4407-9359-1054-7741,16882-23714-6783-33286-2846-7189-8480-21424,16074-12495-29725-45933-2939-27277-17870-5986,30975-35580-54043-35548-4033-105423-34202-37283,50548-39020-17169-28019-1790-30933-54984-33502,8988-20708-26821-10249-1310-25761-13737-32261,easy,yes
3743-1650077-54996-54996-498905-464928-1747959-137340,12969-495533-21141-21141-39075-109543-480801-19069,3659-103215-2660-2660-8920-21668-42369-1342,13988-125411-3284-3284-6287-14494-26224-14448,42204-49760-948-948-19049-22431-11546-10069,53811-56114-3348-3348-21079-10250-15659-8525,20193-42001-3279-3279-10364-41706-28463-7440,14613-45214-928-928-2200-6404-5983-3718,easy,yes
298445-233451-56338-97038-117757-29050-5588-95395,55862-77702-29639-25993-35229-7762-8509-45362,2541-43331-8656-13545-16500-6695-7732-9820,7502-103925-13358-8548-6048-20947-13751-5177,2273-73793-24162-3097-4798-22911-9341-1247,8759-20794-34106-4345-13052-35463-29060-5595,4671-21999-6365-2406-5602-28962-11235-2928,4798-11315-4736-804-3500-10124-7660-1236,difficult,no
1338752-40373-157482-617947-262867-10264-5362-15366,49657-25851-29832-52851-30829-5168-11081-8640,81871-1959-9958-9943-2012-4309-9108-12637,41594-7885-5801-38885-5590-14773-8352-20625,10131-9044-3830-15359-1168-26207-14051-16557,20587-6824-10998-38131-4176-40179-31008-29295,38058-3730-5378-8421-2107-24430-17217-11530,18758-1002-2001-5156-897-12648-7635-9188,difficult,yes
130546-3746-17353-31403-337261-1275476-2127879-39587,9786-9591-32490-35047-16181-96506-255657-81714,523-2145-6460-21248-19377-69514-3554-33201,2303-3622-22564-16485-2955-32441-47828-35580,1877-6593-13282-22457-9164-26217-48996-10119,3182-14997-19295-32715-10539-54934-112853-32906,2754-31365-21988-29033-12091-115052-74050-16950,1315-7208-5181-19528-5955-46609-8483-14750,easy,yes
58966-128511-107099-693016-177615-187275-64319-212764,7882-15194-13912-127300-49818-11989-11187-12049,3087-20702-14064-65784-2124-5579-8827-8341,2708-1752-3404-21493-27432-19320-3390-11140,1796-9505-4610-16916-17511-11204-9817-11145,7355-6281-9238-34032-15168-19625-15346-5649,2223-6587-3973-16101-12366-13189-6662-3568,2996-6895-4336-6899-9598-4005-6555-2918,difficult,yes
11877-98284-1177496-1328188-486402-37135-3768-6883,8645-60352-309908-14063-86922-28730-1666-6685,19483-18487-41102-19851-54058-8274-3582-2021,11760-6798-71170-31034-27939-17201-8739-28751,22797-9718-63150-24605-10207-42647-13663-14330,30628-9619-32915-41860-31989-26248-29476-24504,13624-2439-107272-23873-11432-16124-9087-14739,14779-2835-16419-11607-18696-20305-7579-4523,difficult,no
14701-155134-119983-72217-70964-79785-35851-540484,13056-21514-13726-25513-2987-10680-14614-31693,5647-12404-837-2506-286-21036-10864-4855,35037-32136-8353-8237-815-2775-4903-11129,8913-20319-5566-6934-1997-3598-13943-34110,9579-51812-8453-7771-1590-7901-56289-31715,17401-18606-6657-7018-751-13827-20084-12041,2647-4451-4425-3531-217-4686-10875-4985,easy,yes
363276-116841-765563-1467051-167000-7883-102383-107413,24782-86588-169044-545876-52395-8107-69528-75129,5407-23434-80242-39760-18375-15030-19157-15453,15955-3976-38810-177240-5518-52330-24658-39133,10883-24232-20996-70574-16441-32732-22290-8169,7301-11531-22381-71619-17209-62393-29281-39159,5620-17402-45366-34082-12666-29925-48297-33548,3421-29889-12087-30996-3885-14303-39178-24576,easy,yes
130106-966621-52860-47046-1206609-1154043-777137-1147707,74654-122385-35552-4607-172107-433623-42041-99905,39795-50188-2282-1764-48386-25504-18926-22051,4468-87709-3094-1293-14011-51388-5729-16340,6372-13370-864-2146-28302-52658-14071-28788,11538-44198-2982-2595-85561-65911-21526-17036,7218-27992-2692-2482-46704-41937-7193-15491,2378-38867-2468-1193-26026-45488-2479-13634,difficult,no
705838-1533299-1432125-161567-1998278-34676-39560-30944,170422-109180-59187-69073-232246-17632-16990-38509,12586-57112-25614-10492-16785-14853-11701-18845,59459-32501-71483-5209-34746-23383-28494-42620,21132-18580-17707-33243-52464-10336-29261-11632,8794-24877-61441-35955-29625-9954-27489-11110,27568-44287-33099-17492-41579-9178-14619-7599,18329-12564-7212-4989-7148-8248-6291-7571,difficult,no
1177859-3060-4990-8786-100550-6717-318899-52854,117148-12486-16537-52206-41090-22295-15108-33718,14632-31554-35476-81519-11141-4718-1629-23938,17219-103787-33500-9339-11514-30018-8006-17813,5523-13188-7027-12370-1784-11661-20849-20655,18209-9290-12599-13221-2704-6858-24771-23808,8965-13348-8270-3802-2968-9191-18595-9182,6841-4814-6437-7573-705-6817-7831-6296,easy,yes
981067-118564-374838-174703-13614-158026-61850-168769,90166-102291-40682-18180-42767-17416-37026-114654,4748-1403-2691-10420-7897-3223-16199-3158,33935-6833-2485-1893-13622-3831-9818-5749,35270-4284-1929-4284-11221-2468-7428-5221,15745-12124-17389-4226-29614-4362-7343-8570,17683-10494-12351-1640-10219-2534-4101-10850,16424-6412-6612-1990-9283-485-3791-4206,easy,yes
100721-84455-2360863-635465-607132-151983-1949113-55340,6602-61027-88795-19761-82911-13583-191389-21623,1060-5717-23768-53844-13386-3292-124470-7192,2132-13157-34301-8627-27385-2001-43438-2837,3206-4061-5259-22268-30720-3655-36776-10566,949-12902-17598-7460-44946-13053-71340-16015,4714-7416-54481-5214-15744-4680-22177-12629,491-3201-8617-3373-24032-5588-17365-2550,difficult,no
1704110-1976571-636345-195681-125060-65140-83005-19461,91033-372040-139674-10303-10320-37842-31022-8384,55122-18729-7241-5854-9755-37304-1429-1666,19766-41388-11506-11710-15775-10213-2987-422,19352-80341-8557-5519-7648-27335-5027-835,55446-49732-15719-13427-10580-54753-7604-1874,14396-50271-16653-12423-11527-18643-16751-1840,6730-36842-8762-3818-3342-29613-4301-569,difficult,no
