delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
231681-31249-151594-9637-19539-44439-35632-76496,51516-50837-9934-8853-19626-22582-9282-44166,2412-8571-1071-1712-4188-8044-459-12347,7234-1855-2354-1842-1187-7225-1732-2757,7337-2472-3275-1122-3632-8016-2135-1281,3050-3052-2258-3157-3853-17739-6392-2695,1588-2322-1617-3961-4562-7764-1164-5747,1501-1245-1192-3770-4514-6113-722-1136,difficult,yes
530911-52422-825902-1503134-271292-100276-21607-653703,106862-19839-100297-52382-29350-21361-42002-277384,3941-552-2198-37807-3886-9139-27690-30958,7926-1566-5752-48181-1170-6248-4272-16018,7134-595-5197-10745-3059-3762-2501-21952,3155-1610-2842-9746-5784-3037-5277-26444,826-897-2556-7028-8759-1907-6812-6869,1269-351-808-3543-6229-1644-4257-4491,easy,yes
11451-454509-54186-130240-340132-100191-62520-31414,11028-643386-33193-72377-64817-14276-24421-20627,13526-113478-6145-44081-11325-9054-14635-16996,5865-22393-1851-3268-1755-3496-1949-4191,2604-19192-2162-2405-4651-1231-4944-2935,8550-11814-1643-4172-3614-2827-2015-1404,3780-10630-944-2246-1680-2920-1695-1222,5528-4669-988-1641-1625-805-1337-534,difficult,yes
2794986-590379-1279104-812912-41705-4292-95149-1534952,388819-940946-142378-81517-1957-29505-9503-69541,41663-74798-136806-34041-1570-18517-3255-8680,27031-59598-14579-7270-1709-23061-2505-12434,62785-52715-27561-10595-485-20781-1225-40692,17918-19994-18908-4470-1385-13097-1580-30231,5321-37248-4173-3752-1253-21851-2026-21339,7488-21656-6904-4064-783-15877-514-12797,easy,yes
666343-89001-67271-2865691-484258-356146-56917-8278,139436-33781-27744-216077-229516-236409-8060-47006,12099-262-4035-32109-17170-77636-2301-35712,14291-4379-1327-11546-14243-36088-1290-13138,26645-2871-961-29802-34835-30468-2085-13831,4623-1395-1126-7481-45598-37791-3635-14146,2951-559-370-15696-21208-27658-3260-26015,1690-307-97-8855-20106-17033-2317-8794,difficult,no
170252-59398-530239-134621-83711-20882-1014150-41325,43509-38516-116065-71135-12068-5531-173850-32039,14169-7141-68776-11716-1809-6232-24575-3754,9753-2487-37565-3543-4523-4296-21316-4190,2345-3273-34181-3303-1985-7596-24587-4287,1883-2333-22605-2693-2723-3789-6487-2600,1458-530-9187-2546-1443-1684-6720-1049,782-226-6446-433-1217-1129-1935-774,easy,yes
838313-62640-49246-366375-106754-545952-138879-114587,215782-42577-8932-25758-132162-61517-26340-26857,40579-11808-1635-9327-8534-5886-22676-803,28673-4544-3725-2847-3791-8206-4236-1134,13803-3467-2753-2967-7917-3188-1823-867,20948-3418-3425-11757-3185-4971-3666-888,5050-4008-1945-2227-1556-3819-1069-567,6400-2420-648-1439-2996-5107-3156-520,difficult,no
489510-144386-109725-479999-201277-9375-241153-84847,94693-23297-12900-82927-86931-19664-37994-22788,78384-4440-3392-31287-27834-1304-2856-6219,33583-3512-10311-5152-9301-2444-6788-2161,24859-2033-12175-8806-2270-1768-3026-815,17088-3755-11081-10004-6421-3364-4938-918,9152-2377-5785-6436-3332-2341-1846-1489,10048-2140-4829-3437-2167-3427-5887-819,easy,yes
833657-469253-105554-325520-41876-69628-191487-32034,106350-112633-66781-38295-21901-6734-6464-37846,16520-4119-11128-7982-3415-2687-8552-711,5122-30837-7250-3256-6454-1953-1122-3674,12033-6494-3508-2228-19628-817-2219-1728,8035-7304-7061-5632-17975-1899-3942-5654,3709-5432-2000-1910-9355-762-3230-1887,3999-2571-1009-2680-6621-228-1140-1597,difficult,yes
566198-1141810-428068-886593-98509-1004840-104941-470246,67097-186193-61733-16504-16409-231543-19244-64691,40177-8701-16648-6221-4913-22261-11042-13926,19166-7846-54612-2858-950-5888-2641-8497,19452-3422-15591-10167-1768-7996-3879-9780,16083-17917-4631-5748-1060-9812-1829-1909,1648-2529-3306-1654-383-3554-1098-1453,1493-1523-1082-433-425-4581-1178-2077,easy,yes
74019-195581-341772-236701-1013540-132093-87847-1193432,115415-16201-112352-47057-419678-88940-55916-552964,19221-8829-29975-10527-45448-15673-2078-97437,11845-2213-12041-14327-66032-3809-5371-38261,5899-5464-3425-2950-14549-1342-2743-32830,4731-3613-17084-4498-18425-2254-2251-19594,2583-3141-6056-1044-3978-1319-1369-5338,1158-3217-4946-789-4050-637-1070-7195,difficult,yes
143235-71667-45714-60280-11186-57824-82302-91090,19234-17740-26216-34248-3378-3818-82297-5509,16292-2364-1184-3845-3113-2685-7254-2059,10022-587-4899-2837-2601-4312-3512-1932,6622-1149-1410-1707-529-9450-8515-635,5731-468-2625-909-909-7094-4373-1132,1096-233-1773-421-374-3078-1757-150,809-137-2565-131-901-1626-1007-132,easy,yes
131762-82748-39822-234220-9186-143403-10093-2368824,141135-22448-7884-19965-10299-45473-20438-114746,7634-14157-7253-10236-667-27644-2400-32303,10270-6398-8112-3177-8949-10491-1709-15318,13979-5582-2639-4542-7000-16240-1688-20542,3662-2186-2665-1992-3212-7512-1226-11479,1499-858-1265-1890-5088-7282-644-5956,1114-951-494-667-1989-2948-624-7969,difficult,yes
55375-103953-195934-39643-758061-25375-3595-99156,9439-33832-37497-53153-46331-7697-3569-18844,4490-6642-12906-2977-34885-3947-6843-28306,7342-4346-10232-7932-9484-2744-4004-13972,6942-7873-3174-2814-3130-1697-2050-17745,11753-3735-4391-1618-3414-6668-3465-4441,8159-1583-3895-3560-2002-2093-3662-2382,3166-2760-3731-1530-888-2278-5210-2563,easy,yes
164272-25966-262345-221604-8718-361064-705972-129392,64015-14066-183984-25293-5275-20259-34635-44494,6319-11648-32292-8182-5386-4961-18366-6651,7345-10723-23571-7981-7207-10731-18766-3074,9907-3292-28304-1118-6510-7624-11957-3654,5712-4952-19788-3391-16560-19063-35320-3190,1093-1228-6216-3302-15111-19219-9237-798,3964-1270-6028-3657-11929-10157-20927-518,difficult,no
617042-248985-756716-99932-132556-125639-3011-6029,51888-32230-831353-240847-27616-40106-1913-8891,9746-16759-29963-108170-2063-25279-606-11229,7206-3186-40246-37070-8655-4043-5349-1423,4267-1611-33058-25345-2041-2080-4652-3174,3135-2424-58890-23067-4142-4255-16003-16982,1906-791-28084-2528-2426-2734-11299-15121,941-678-10499-7164-1502-4348-8438-10987,easy,yes
39060-185688-159629-117158-262754-99753-230949-1239844,77530-78931-77244-34798-196378-62334-164274-246069,4415-1864-1287-12485-22853-5737-21902-16366,8499-6270-3439-1874-7872-4580-17420-47459,9587-6203-5537-2745-8979-4264-9334-25245,3877-3844-2938-1145-21061-1839-3848-21538,1767-2304-3894-947-12342-1303-2716-24398,2152-2056-1497-396-4446-847-2941-11443,difficult,no
307591-206656-95427-135600-67595-1652119-39977-28598,177879-55063-78072-47860-4840-154595-17352-36206,46828-18204-4553-20991-3881-113140-10057-2688,26176-19202-7350-10666-1752-21806-3995-9979,19183-5465-1840-2135-606-30464-4933-5855,28188-1542-8371-2911-1220-12166-2560-11966,7658-1042-5912-4452-931-28198-5388-8731,5603-2180-3037-3382-484-16048-2242-4781,easy,no
237372-416119-1166388-736040-75056-78237-83350-644281,55276-95672-123807-62716-56293-46994-51918-158768,25916-8484-41452-13101-14376-1904-11407-22561,4970-10921-16800-11419-6002-2558-14144-11999,7061-15418-7402-11353-1298-18419-5959-18839,4958-8857-10759-4551-14836-14087-10966-8796,3332-8680-7361-12353-3347-66029-17236-11630,3542-2583-4265-7482-7770-25476-8137-8519,difficult,yes
238471-106864-247744-818139-218027-86683-137892-155321,47395-12869-113020-137819-87201-28181-55421-36846,14620-6367-20871-30696-12089-11677-8560-9536,11622-1868-3723-3420-2274-4092-4497-7058,6857-1340-10622-21412-4985-6487-7385-1239,4134-628-7606-17730-3098-4395-6371-1612,786-215-3451-10775-3675-1609-956-1422,1586-84-5079-6497-1595-1382-1328-640,easy,yes
221729-1420657-729139-23105-849874-152416-92892-18501,126914-389492-24644-2378-226963-51064-30708-32108,20334-77229-6269-9869-16274-12766-1196-8910,15014-40672-9770-16939-24592-9861-4665-493,23237-32118-10076-9559-11177-7216-5588-772,14204-18899-7803-4557-15580-4165-9378-4155,8198-17191-4667-2410-8366-3504-1628-636,19231-7197-3471-1146-4213-2350-2560-1750,difficult,no
119249-67470-910862-161474-117117-148271-88495-29937,17203-6973-107057-4067-62034-93503-7006-19084,2873-13084-23317-1042-16086-7099-3506-14016,2844-2501-34109-906-2856-2764-3371-1004,9378-2031-43638-922-5048-5478-1884-1572,2441-3267-9710-765-1760-1976-1316-706,1825-1415-8326-563-1926-1498-912-362,879-1237-2517-325-923-841-801-146,easy,yes
135197-1530595-232555-49424-5006-91021-72972-82566,140379-46165-51160-18823-17002-125629-63365-41706,6035-17819-11623-5565-165-105093-751-45826,48963-17311-5088-4290-1505-41426-1562-18647,19438-8994-9952-1872-4074-38102-2936-6380,10330-5032-4338-3889-4798-19866-1780-9431,2456-2822-905-1102-1370-6436-451-3815,3359-1797-872-1232-1224-1585-499-1894,difficult,no
40488-212382-90412-287724-15836-29157-343856-75921,23441-10248-18656-35338-3442-21581-46146-5153,15606-3241-3081-13115-270-2585-6704-476,23691-1592-4121-2688-825-441-1535-234,8506-836-3481-4567-757-1615-2247-574,5123-437-5121-2935-1147-2296-2336-326,962-343-1335-678-773-623-1277-174,767-188-490-707-321-389-573-70,easy,yes
78078-196424-51267-137358-1707909-101237-169544-204285,26494-55207-14034-87617-90137-75512-35957-71446,9160-2309-6567-16306-43349-10448-4219-21889,3795-10404-6593-9124-3904-1938-1042-3477,2587-7088-3530-8614-4052-2480-3490-4245,1539-2864-2037-2622-19796-1770-3274-3660,1010-629-1983-1353-6057-1606-1144-1302,599-538-924-932-3777-723-1299-896,difficult,no
126759-852552-442083-241240-1100443-124640-139026-617575,10941-12811-46097-64885-502205-50288-35016-210895,607-2346-25243-19052-33248-1685-5960-8338,1082-10974-5330-14581-13953-1315-7264-25746,2471-4864-8930-2528-29395-1901-3619-14272,4046-7171-3696-2517-14217-658-3081-6048,1671-2349-6231-2129-8162-99-1134-1969,1062-815-1373-3680-5685-327-2355-1518,easy,yes
403489-392560-50302-525063-176081-613464-4220-275822,372331-36168-22368-109184-53937-176315-12301-33007,18334-12141-4782-6448-12156-4800-6107-7597,11353-2924-1552-9189-2684-1170-14423-887,10706-2269-4906-14566-3532-12579-22792-1274,16548-1987-5678-6287-1938-29293-6197-1751,10148-1551-2454-6292-1584-16192-5500-845,9976-2505-1255-2431-3310-4727-7503-1179,difficult,no
841275-140611-97647-177307-192247-922588-370456-576876,48914-12263-57400-19209-47064-167050-39583-12008,14927-3854-5414-4379-12640-39341-44467-1827,25354-4535-1187-10023-24308-24575-8742-5422,18206-2264-2309-1099-3007-13365-4409-1006,13628-3348-4309-3359-5742-5375-3444-1184,8045-1146-703-1490-1586-3673-1021-392,3845-1355-2363-1334-1140-8147-1317-360,easy,no
