delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
99219-286078-658742-295948-325853-98055-76320-858186,46929-78852-78845-303678-35663-28107-16774-116820,19819-16587-91833-38589-7618-3468-4431-49458,13365-2439-10044-5352-5169-3490-5761-16052,9622-9349-14234-6778-807-4605-2622-6816,6140-4649-12756-3216-4786-1104-934-5685,4534-2165-3261-1796-2499-363-719-3716,2705-3291-4747-1177-1037-185-915-5287,difficult,no
1173636-772146-735300-49228-181703-163150-193789-2603566,101424-15680-156353-16283-34338-32058-47588-669231,71824-18051-81717-571-19739-4928-9322-147898,16212-9314-49694-1135-7073-5553-7422-69216,35415-3204-17260-2108-9339-794-3230-106097,5127-2137-5430-2147-7516-1935-4570-55498,5291-1812-7042-261-2287-723-4261-45314,7061-2052-3103-142-4457-596-1552-8299,easy,yes
1008644-129605-1256620-2162786-214158-782860-2050577-1001360,273552-18264-1099885-112441-30147-27147-237112-1203324,10305-6882-885648-20673-18853-17315-215106-92060,5521-11118-600051-23453-7616-3630-73714-30619,17730-3495-303134-5891-7559-1847-35737-77859,5425-5496-168951-9135-2292-4711-38813-76224,1455-5684-81542-3677-1296-1796-9810-13236,2048-1929-235718-5012-2049-1265-4348-20688,easy,yes
2079495-180379-730271-120483-589238-1080970-55719-1012377,451631-252585-40874-53167-161972-73540-35555-149481,78559-14645-21581-19563-34639-23029-19338-60345,102579-10547-14632-6420-20670-3013-4582-28420,77431-7587-7557-2775-7078-3003-3383-19267,32887-7237-5968-6157-5174-5492-4121-15947,13111-6697-3832-3568-1054-2089-1925-9866,6324-2290-6167-2390-2381-1022-666-7333,easy,yes
296406-477558-757947-69465-660910-1084791-251312-899296,88416-357855-30877-6636-232298-146229-194971-19582,62897-40587-12831-7559-46600-8428-20040-15652,27890-12267-10041-5782-20341-5550-60006-26179,8721-18206-5684-8692-27161-6482-15475-10612,11133-28068-3744-9741-21964-12084-16384-3526,8164-6484-5257-7457-5267-9674-6079-5068,3683-2083-1250-6764-5252-3863-3956-4260,easy,yes
124108-659645-860940-1104478-436002-17298-47690-964498,270848-48088-265123-244101-24904-12984-68117-478274,39772-7963-121627-9394-239-1381-23833-33323,6078-7101-39042-11929-28010-3769-3937-22486,22853-5085-15141-12420-9077-3408-7487-16025,6822-5475-11826-3746-9509-4856-6711-17694,4904-6379-23622-2313-6344-2774-4168-30429,8760-1317-11152-2155-4786-1719-2029-4938,easy,yes
507494-182945-34785-80028-127956-1676746-1379144-82414,609989-60242-97131-6214-58562-879619-119401-14196,321999-2641-21070-3150-15908-84283-22376-7035,41376-21000-3134-3449-5033-141709-109685-11520,78040-6915-1273-4971-15011-35167-6650-2732,69430-5755-4419-688-7880-41048-12338-3553,86237-3509-1100-838-5180-43561-5782-2928,16078-3520-1625-651-2950-38998-6518-1571,easy,yes
610608-1993399-229342-792988-266077-550833-73573-116390,78850-147539-29263-204325-18204-9737-22884-27563,43490-44501-29631-64851-5269-1334-4192-31851,14322-21177-2794-70464-5873-2033-597-1583,6200-68087-3724-66298-6581-2984-2146-3862,8033-37390-4565-11463-5156-957-633-5281,4700-19387-4716-8923-821-716-417-1197,12521-13692-2639-14843-554-745-245-1020,difficult,yes
1724406-389756-45682-691034-27734-1440713-2270947-519243,312478-69264-13250-49028-12145-634215-150257-1155860,57581-29479-15378-4437-3445-30818-76313-363721,72724-8572-8629-2739-1774-39629-32980-99196,26928-2855-8521-4584-1212-27993-34782-89572,33004-2329-4814-1623-1518-24554-15498-108139,24257-378-6255-815-539-15544-11822-35478,20529-585-4818-494-611-16886-11253-51346,easy,yes
473425-1418171-149951-650163-120906-200779-551647-1872951,86692-615880-36938-278514-3661-72385-551716-166418,19091-42065-7698-33511-11114-55398-153091-33807,26003-61109-5886-22428-1267-7274-103974-16585,8057-36734-5687-11777-2063-18276-78387-20039,12749-47671-4239-11504-2625-6728-86435-17938,3808-26517-4400-5694-1844-886-34842-6829,2134-51675-2964-5227-1953-861-98904-5776,easy,no
92641-66703-63023-505598-134562-148460-760076-197889,26015-41469-12603-96413-36759-22659-66701-24612,7619-5978-11792-28130-4998-11568-13238-22416,3563-10870-6166-9151-5612-3239-6186-26755,1873-3048-963-6382-1362-1675-13049-3287,3721-7914-495-6684-3081-2805-3505-20646,4638-1532-980-3337-1600-778-2282-19084,3452-943-1534-1715-382-652-1420-9746,difficult,yes
1248299-1174627-532986-1852676-32145-8324-467475-213831,311633-293643-68354-364255-36945-20181-985577-30804,121314-54177-14913-160179-6374-8931-271798-4559,15935-36246-5973-113847-1253-7519-73600-11050,26530-24465-5725-46623-1813-8430-67070-8634,8505-15810-2438-94815-2464-4866-121606-7401,11776-15290-1807-31586-534-1165-272110-7940,12587-4315-2473-54669-376-2419-105283-2352,difficult,yes
1236033-648338-394000-541041-198410-244279-101451-431086,169986-315505-108733-21088-23426-9692-135152-102300,36070-35022-49658-4729-6705-9572-27122-71496,13249-55440-44613-13427-1675-6315-16838-6356,6010-49672-21899-7165-1648-13215-15053-3933,8072-36070-14062-4067-2095-3341-11762-3073,6037-10266-12681-1048-1759-1374-5065-1933,1478-2939-16427-1166-1085-1349-3765-1836,difficult,yes
111553-2423689-1437747-195929-16459-115622-1442402-303831,217081-418554-28515-11986-20088-2666-309595-28918,5772-113273-3634-2206-15525-2198-116937-16078,18138-68238-10067-5828-7927-2745-20898-1744,11608-26015-9905-871-6608-1199-79845-1272,6362-40233-9469-2439-10932-1164-69181-2841,7622-49210-2915-711-3642-299-81934-3429,4232-16637-4450-752-2061-241-41012-1493,easy,yes
187989-1511842-1671947-1056185-833006-751616-293647-541973,41851-337385-191645-57778-339630-443599-89330-140616,56277-40889-18026-36647-20074-71201-1924-31763,3993-83141-25783-15983-5423-14387-9465-44909,4264-65496-21845-7847-4405-18900-5109-14722,8299-38433-25790-4773-21547-18577-3783-38419,3623-79618-5707-5441-42139-13697-3335-38896,1731-32954-7357-2941-5615-12516-4318-4757,easy,yes
193797-1652084-939570-1325612-118532-16720-209539-57298,318954-572320-146193-113105-16328-33012-31423-20680,4774-477993-66020-30599-1321-3538-914-40380,9880-232895-7991-5159-4974-5088-4437-14804,3657-101892-5853-13188-3451-3174-1551-10022,8608-64562-9099-17371-1643-5963-5201-6751,7304-50666-14905-4569-1333-2981-1256-1861,3474-68749-10029-6433-1414-1442-1410-1259,difficult,no
592265-2888131-719795-45195-76328-7843-431787-530714,420898-83825-80218-32782-13558-10949-24505-259308,48553-37409-23818-7636-22195-4068-7138-84369,46580-10851-9517-1516-4734-9462-14091-38052,43600-5119-11163-3809-10181-11967-6859-21703,31633-6054-7784-2929-4700-10494-7978-28242,28550-9772-3184-602-2617-1362-943-17666,6357-7948-1671-1256-3258-5712-416-4813,difficult,no
139188-317457-827437-420532-82289-363708-1150778-1123790,94515-380830-120724-92067-52220-52381-211618-100216,884-18296-29312-17164-4070-6511-94491-21564,3269-67302-5232-11347-3925-2669-18263-11261,10656-40307-8473-8740-3293-2201-22119-6552,8056-13676-5174-4765-2752-3016-15622-7137,9123-15734-10382-2947-865-1689-6387-2694,5030-9662-3739-1444-737-1553-5236-2198,easy,yes
11746-193088-1721248-219667-82720-438561-156610-1758537,11578-104067-539951-39752-127305-60314-25600-13914,953-29069-21225-4569-1511-17524-17318-44699,1007-25039-33586-11359-1477-26927-5774-15250,454-15575-19117-6797-9808-25726-22128-6728,529-12120-34005-12658-3119-13253-18729-6685,477-7563-16477-11092-3420-7139-3408-4902,631-10610-9994-5489-1427-2489-1303-1679,easy,yes
122392-16481-297059-288664-17533-366376-709797-160788,47181-5377-29589-32526-5766-37981-55009-61818,21880-3368-19018-20319-2257-4571-35060-5322,3593-3838-24638-14516-1239-16579-10555-986,6845-4480-53618-6587-1624-16849-8646-6687,8237-1803-32827-2564-2395-17757-5293-7267,3140-619-7238-5674-1747-3644-884-1526,2741-1208-12459-8435-1355-2654-1905-406,easy,yes
350091-209830-955430-2285883-215339-605201-2033691-2008477,131594-5051-113497-111673-55128-54005-1124110-686609,14768-3219-38404-12007-1906-4227-141039-566578,11934-6822-66692-18294-17653-3277-81792-163872,6070-1973-9794-7134-2800-6018-51519-18574,12354-1620-7143-25799-7761-4344-33630-46520,3909-426-3593-19698-11256-4856-26048-37389,3806-422-2105-10755-9628-3107-32554-46851,easy,yes
1261035-83122-1040419-333867-266251-61465-969600-255892,461301-56987-181480-47523-47902-291063-178484-140482,153224-16111-72984-20247-20935-11549-67362-7520,45763-1180-67925-19398-16121-74956-53929-6257,44827-9494-52859-3817-7102-25924-20487-5218,37640-8222-16888-5056-7702-18125-6221-11273,29740-1933-11030-1772-1637-8802-9978-4009,16026-971-8444-4503-1334-6755-19843-3069,easy,yes
1358550-449542-1468506-386558-311061-395379-1272541-155475,184048-75157-163349-37171-48421-116492-108196-69181,116343-22082-21319-15606-6811-16240-47866-24297,28801-34980-30357-18483-741-21313-37570-18981,16056-15503-34652-9633-8773-14020-40680-15005,5192-7822-16826-2917-4727-5760-12121-18306,12521-11535-7936-1094-4678-2817-7662-6613,4933-6933-5983-1651-1705-314-17721-8393,easy,yes
872268-1112259-2157272-1504152-690408-1001595-1883718-1299083,81233-388842-247273-732660-887277-307026-409224-165850,27365-50783-22113-6032-9748-79221-27874-74749,8612-40777-28952-66443-34415-28169-167750-45855,28930-45900-19837-32336-22692-36003-43239-7829,12950-32377-10648-49743-13681-26544-63313-21794,7136-17289-44233-8645-4633-12951-13089-17649,11737-7970-13954-7774-3410-5813-16200-11088,difficult,yes
617262-72890-45584-25334-1879054-85064-583423-134884,217734-50317-15040-12582-75246-46427-227728-11335,25629-2300-1179-857-41006-24061-59922-746,6268-21168-1838-2185-22848-19334-72074-1797,14127-4609-1706-2073-5650-10453-53695-612,13302-4446-2908-707-7683-5433-7753-715,8007-2043-3721-232-1926-1181-4730-145,2929-3046-2317-97-2017-1054-2888-100,easy,yes
1078684-255060-77212-99483-1135646-551085-141340-748197,126406-33165-19530-11178-76022-29778-122475-62660,10856-2077-2762-5242-15440-14348-13069-11954,10173-14232-862-7315-9894-5690-3455-2329,11538-6134-2982-2719-24045-3480-13495-25544,4223-5687-1203-2771-13728-8095-7179-9262,1702-3160-307-307-4911-803-2847-2012,6285-566-446-452-5315-979-1127-1315,easy,yes
135415-184893-597328-372285-172377-2105793-109819-71202,17091-142164-283412-55537-20866-253352-40617-58806,1720-33542-13988-28071-426-51111-14894-21284,7064-9702-5594-4537-7204-33871-6798-11871,2107-42435-14162-3769-4582-46274-4195-4537,1345-5800-18795-4521-3243-13982-5593-2049,3045-12134-12034-3064-1464-12896-3441-2269,703-6071-15368-1258-918-9914-1815-1969,easy,yes
270691-892805-3920-736600-1452413-79715-182896-10259,18319-47917-17713-122375-1047429-12275-1474-24250,1110-15498-11316-3445-67974-8340-2407-5915,4532-2135-2698-15779-44933-2865-827-5748,4902-3329-9186-6344-13442-2963-257-7711,2029-1668-5948-7705-15428-3961-1450-8266,822-1583-6357-5432-14176-1320-1988-4324,1028-2124-7593-7162-18448-2304-178-3301,easy,yes
301304-1648342-754705-68981-195300-258013-38491-844747,137657-290576-151589-8917-43483-76735-69989-332572,22053-31071-24857-3722-27551-17317-23506-17353,12106-61663-89008-2445-4587-4172-4475-28807,7212-23890-32267-363-9698-2020-2276-77873,3835-11471-50635-616-8600-4015-3766-32508,7225-5267-9359-572-2928-2549-4949-19596,6729-11285-4518-373-619-2752-1212-33198,easy,yes
474600-901209-98999-1283375-1283375-1420978-2675392-862399,164760-174692-33678-365085-365085-294782-168698-86863,72957-58035-59511-18396-18396-298396-71298-12504,59897-24893-41670-15826-15826-13188-46599-8660,22941-16931-15031-18346-18346-42410-18868-38417,22806-18362-11539-38046-38046-118298-31049-45053,7956-16890-8255-35300-35300-39006-18121-23399,7318-8947-7046-21180-21180-29472-12414-11779,easy,yes
64670-343522-267668-121514-109122-1804887-122172-77560,8535-46043-64309-94380-121699-52722-22846-81053,1321-30575-4968-26299-12712-19113-8407-9608,2275-5810-10682-18629-15552-7836-4204-2358,1957-19458-12572-11045-3652-6353-6428-4808,3313-16033-12277-5333-10142-4851-7293-3925,1241-5934-4184-1090-2949-1825-2494-10076,367-8357-2078-558-4301-550-1881-6648,easy,yes
1152768-1885192-2963498-682920-221358-135286-676747-1224863,2214605-420664-1033378-51431-31734-16848-102446-182987,509825-29483-275149-3022-2807-1421-70006-23990,364953-77308-59083-4944-12450-1085-20852-15011,264633-46014-19876-4791-4044-2740-15793-5975,144351-20290-64995-4154-5797-3022-11379-7622,172852-28238-32109-1465-4452-4030-2392-1889,125938-16868-31519-1508-1557-1195-1735-1401,difficult,no
355492-1973916-2194924-312672-509443-1903150-912478-812725,241767-179697-764715-54882-151124-765767-476830-359330,117459-40007-82804-16399-53527-292115-31490-90320,39912-15387-101220-27151-38104-81398-18682-42318,27856-38875-47992-6805-55347-64987-33287-25864,35807-11168-18775-3607-12941-147186-15405-10391,18880-12306-35778-11399-5251-70513-44813-14368,15268-8328-27216-1791-8383-26011-12498-5278,difficult,no
1706865-765571-99123-42037-9317-52209-7197-501322,42187-21056-25428-10895-10115-38482-2394-228418,59333-16004-5556-1267-2252-2019-3498-65260,18130-4393-3847-1559-8927-4136-753-13714,25494-4531-3320-646-4174-2717-962-9553,27275-3252-1087-438-8352-4577-1425-6899,27133-649-388-277-3210-816-647-12910,8294-343-312-309-3942-787-1110-4768,easy,yes
280129-203912-185240-948433-21643-14598-746212-324381,77428-37141-45073-266548-9138-12790-65569-21369,21423-3356-32677-18471-11861-2687-24148-13158,2567-5857-13511-30938-6582-3557-11939-2770,2977-5455-7255-12534-3766-4183-5007-4496,7864-3800-4815-28064-3289-8444-20190-2007,3983-981-2090-4037-2058-2061-2477-646,565-583-1390-2160-4795-1129-3871-468,difficult,yes
61228-143720-349915-981849-125402-135739-985667-968887,26631-62445-42492-15350-124634-17801-188423-110461,11453-17377-4868-4844-12961-13166-101540-26792,5256-1002-7258-4744-14126-3211-70428-16163,1073-1914-3451-2352-10838-1486-71010-7629,1669-2395-1115-2658-11051-1468-33331-5658,1159-1012-1085-671-7803-202-44473-9449,2166-847-330-992-3065-248-44011-3141,easy,yes
2237669-251267-157113-96498-1326517-150885-421617-489736,1076816-48991-23213-10425-104417-4316-21466-106700,88659-7820-1174-488-29686-2660-3691-1248,45961-6018-1834-1868-5737-1825-7911-10764,30804-10395-1036-1940-13102-1800-6628-4552,42612-11394-662-355-15334-1454-5784-5433,24430-12234-141-224-8467-250-7751-3086,65906-2189-95-148-6324-147-4697-1289,easy,yes
804858-238772-563392-731561-27278-1433948-1515575-1804815,338601-20631-213404-27769-8776-67056-142101-80323,12853-12636-29951-5571-757-6327-30239-25878,15585-2417-15069-2334-7233-49461-102155-85185,20138-3105-6304-2519-2894-18003-14947-23911,5612-1944-9267-2218-2064-8903-24588-35848,5764-1680-1408-2111-682-4231-10009-9515,3988-730-1155-949-519-2529-2288-38736,easy,yes
258859-1588682-1142322-802942-62453-160701-1108947-2863398,31374-506121-153909-349618-15327-30761-79843-479746,25223-191531-59766-10259-6214-6715-243196-49317,9517-147503-21467-10897-2852-4743-21018-124598,7013-124236-6650-13157-823-2751-25855-40154,2560-46346-10563-9050-460-2425-14835-61889,6440-29362-7733-6170-307-683-11161-10776,2669-50167-3394-13183-589-696-4622-7959,difficult,yes
158089-269574-1339579-253473-2153569-292020-332981-1935729,148301-6096-298899-319940-239060-26052-546750-806120,575-3567-99023-24561-35615-24791-209298-71307,13586-2358-89342-3994-38916-4099-8156-16544,4575-2381-63778-10127-17906-3873-34836-10749,10342-1719-60411-14019-14925-1869-38822-16890,5871-1012-41459-3905-4760-2453-11715-11363,3848-1400-21243-1211-5674-2026-5916-7420,difficult,no
1402050-633858-743378-655872-107841-478528-2193594-826732,870395-12128-255076-210635-11238-62683-108264-51764,130958-2221-237302-30005-2523-47458-33498-35141,146070-2358-65998-10263-3245-3828-45267-5742,40382-423-72364-6044-2325-5999-18831-1998,32817-1274-46115-17699-1622-4923-9953-7064,14086-2136-31361-26277-1513-2867-3918-10062,20643-1418-56687-5000-785-4134-4197-6048,difficult,yes
354271-709892-824038-2480134-1014066-529531-58690-43101,336170-70103-1007180-503312-29361-793541-52156-11619,114904-24490-255237-68702-34526-14605-6245-9695,6323-6198-127027-40682-21334-16269-1478-10581,13011-14121-43038-41393-19690-20781-1973-5301,26550-9584-51670-83923-10000-23105-1694-11125,54671-3331-119217-28418-20018-28551-2162-8602,28612-6895-31032-28730-4589-14020-1105-6570,difficult,no
1814745-4756-67389-4448-114639-94043-3980-749385,113084-3737-8867-4727-87165-37035-2630-51343,149970-1987-1163-9961-13472-3960-5771-2753,15795-1225-2317-6590-19210-3754-8850-12751,37393-1883-2623-9290-11900-3166-9992-10998,28258-2956-2989-12567-5498-1328-5415-5305,6552-3283-1713-5859-2901-957-5479-10022,5851-1609-1284-6091-1769-3543-6555-10695,difficult,no
103284-1741235-191666-322589-10499-18411-14044-406084,5241-62502-21658-38464-27640-12557-30222-191733,5658-12448-7306-8243-10877-5384-3351-14233,24468-24502-1205-5907-11067-14717-9338-9536,5556-18142-2600-6440-7827-8948-2084-10188,4300-14447-2478-2093-2768-4014-4848-17797,1951-2907-588-698-4410-3632-4082-11470,1216-3358-483-325-1396-3581-1852-5804,easy,no
2071555-623004-1551710-140345-19559-147080-6003-108605,1252266-75102-730332-224339-8947-58299-10051-29560,27476-53651-66286-12249-542-5623-5523-10133,46587-18026-158214-5479-940-9326-12489-2694,85978-24851-73765-7230-1499-6730-6814-1401,116415-21576-42599-12119-2065-1210-12883-5557,22341-5073-17950-2570-460-823-2811-817,40467-4998-26532-881-403-1011-3049-2409,easy,yes
274945-2154295-905018-988568-27368-26116-2067377-458210,95267-124187-25599-45779-15434-23316-213207-23050,7989-64780-5847-25538-4657-2682-14920-39187,15944-23170-10147-13509-1005-2221-93147-27097,10853-11147-12056-8928-3659-3945-73960-43084,12722-17633-3925-3926-3868-1220-60815-10819,3995-10465-4047-5513-1628-2919-45021-33302,3779-4789-6441-4222-674-494-28610-10286,difficult,yes
89119-833911-1427357-676412-133001-228947-57065-3058,41287-52879-219301-212985-64261-55421-23418-30877,984-7815-121461-55714-8665-4863-14166-3595,7296-19835-51963-34909-3233-14319-9316-6725,2951-10762-39390-33734-4465-3257-5186-17340,7434-12489-35577-36183-3131-5062-2440-5176,5632-23565-106373-46141-15254-3186-695-3207,3233-6052-33111-16280-4803-2380-881-1776,difficult,yes
1400271-1810011-37237-15945-57939-11290-103256-2644,163032-387528-3499-8811-216614-6699-132865-4455,74445-4665-3789-3090-23653-1094-8166-2821,88437-36064-1244-7160-14043-960-7667-2878,14543-21248-2913-10685-12552-5094-6645-1717,31562-50185-3208-13936-8771-3301-5171-1166,16395-31070-3936-4756-8380-570-2799-1831,38450-37222-2767-4641-3603-763-2922-582,easy,no
89027-175815-122111-762721-30192-209728-464223-76164,23726-10448-7395-76628-75766-84541-61386-130204,7738-4726-3247-10244-626-59426-35911-17574,7392-1517-3376-5495-10749-21355-11166-19283,3042-4533-4885-9385-8784-37525-10111-6293,3976-1251-1648-8953-4090-15303-10192-8561,1231-585-1497-4145-2659-8343-3010-695,1382-935-730-3079-997-10034-3170-888,difficult,no
178440-552510-642042-649183-1286556-289849-48152-376405,269005-43021-122301-24237-351969-117135-38046-63740,33758-29599-6002-3989-62720-18842-5062-44505,77901-8302-2129-4661-6610-8407-3631-32683,9334-12956-15237-2249-72304-28845-4231-10932,15235-10551-20459-2698-37282-10367-4973-6466,16811-24800-11731-3571-82908-5036-1529-11325,29942-4489-12771-1270-22949-4503-3046-7350,easy,yes
1160522-665789-209520-573262-51945-62570-760311-156427,862238-27339-142831-94515-22721-25108-175813-50292,284356-6641-24308-11871-13828-10758-149032-852,23056-9376-6301-2911-13276-3361-8335-14444,160544-2751-8232-20017-10234-3634-13121-7035,83820-2076-11344-7956-4241-2174-15709-3034,60919-1652-3804-5301-3540-1365-6638-1881,45509-828-2444-7385-2507-503-5196-3988,easy,yes
705614-275099-1576556-47628-22970-286888-805152-86592,62088-93918-86421-5429-22593-148416-112710-11139,33135-7730-35197-2652-2916-34289-158220-6368,16813-2826-11572-2127-6904-24514-31718-5508,13800-6970-17342-4842-4752-5236-20775-4312,5883-7507-20616-2639-9667-5705-30504-924,6044-2489-15972-1322-2370-2305-10773-1663,4192-1691-13982-665-4635-3979-18188-1626,difficult,yes
348036-74688-22099-56125-11261-46577-1810332-1486960,113240-5684-9306-2424-9027-46181-1192981-154953,11408-3099-13449-701-4793-3776-66366-22821,1603-878-5442-4537-5390-15036-369684-74618,4500-542-8361-2481-2180-12843-167747-43466,22441-1189-14309-2639-2401-10132-165441-34848,2384-224-3810-698-597-4155-220171-32843,3294-187-1587-274-217-3099-152375-30997,easy,no
