delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
974149-14865-91327-3741-20460-17433-67485-151123,12474-12580-6320-5823-34156-12385-38409-21637,8658-768-1687-8303-22037-34796-56254-3899,23230-6361-4138-19225-89204-151588-36323-4203,16690-8043-1059-1861-22006-21672-11126-2468,19584-7095-1078-2093-32903-11382-9129-1602,24426-4043-348-1422-5610-2675-5968-361,17194-2605-291-1222-4813-2020-1699-1233,difficult,no
9321-12233-355095-207465-7260-5082-83624-377241,15735-4476-68962-32934-11860-6800-15190-39024,1759-26391-10110-3992-64399-53673-4201-12501,265086-78982-17702-109108-109702-56684-8873-9929,11712-18302-18553-23489-5734-6391-8168-6324,8751-12453-10360-12440-16259-27624-2962-4298,4052-2999-2551-3451-3518-1446-737-1085,1074-3246-4639-3035-1407-1244-458-248,difficult,yes
731834-1338572-36637-602812-133257-18971-675615-282545,59222-179890-34486-39286-20694-39985-16048-76312,28509-17446-13450-46526-17511-150403-37336-45296,19256-8318-37462-41349-23386-57685-32876-81186,13734-11805-19621-12199-8973-20247-13686-19092,35789-27947-7039-17764-5454-12450-16604-40693,22886-4591-3746-6675-642-4618-3662-3424,20880-4486-1840-2094-742-3517-2931-4259,difficult,no
20313-269448-12261-26923-469297-23735-132139-983503,52475-16031-21880-27159-61270-11517-58330-326429,15291-5413-45859-87366-29848-133846-21842-66459,9448-2701-118532-57206-124933-70237-90444-24246,15143-2008-3542-14212-16693-12980-14108-20893,20443-2162-6879-10958-10434-16600-39964-37126,9949-863-1658-2540-1079-3131-2301-17591,2368-478-1313-715-1026-2546-2061-22202,difficult,no
9634-22589-7787-15669-5143-18032-469432-15919,11518-21630-11608-9919-15030-27871-30118-30357,42104-160949-20057-19121-94686-45791-11338-30375,141117-57069-202076-203930-42235-173586-42911-170594,10241-17395-9915-2465-22028-7496-3906-16010,10921-13928-13478-11814-12822-21540-12954-36330,2061-3621-2888-2770-2913-2521-2175-11434,1494-1267-2140-2149-1907-3118-857-9764,difficult,yes
9327-16604-45736-4269-2429-599104-90364-1278465,27704-10843-20611-20478-5361-23204-111897-180643,21128-8178-16443-541-126269-46183-19387-36213,38915-111095-56045-142944-124097-85250-25263-7522,16685-5972-8678-10513-14252-20248-26185-15377,13312-12781-17919-9764-21767-12546-32606-39132,5182-5052-2303-2598-3610-3173-18718-19410,984-1544-1654-867-2600-2004-7027-18411,easy,yes
31775-97685-11795-149776-11792-63022-153694-1770448,19975-4896-2973-76744-16157-20960-87928-574061,8665-3660-12506-64108-32553-60969-29926-52904,4383-1876-5853-68655-134951-40074-4547-10611,7806-3664-5136-3267-11149-6467-9592-34980,16822-590-5337-22397-26126-9856-4983-18409,5280-487-948-3155-2910-1455-3108-17029,5297-334-1294-2452-1955-3661-1120-14203,difficult,yes
210316-122310-56605-423507-19363-17061-5614-289356,73926-20165-69910-43332-12466-45769-13633-66279,15704-2227-77785-6532-82433-38990-50822-17211,12136-5451-96213-95395-80790-205620-100315-62290,10595-5013-24647-33742-7996-13361-17882-10564,26199-3716-21611-16036-13624-26112-13407-31360,4532-565-1660-2137-1867-3854-3433-4737,1558-261-2586-1375-1497-2959-2162-2841,easy,yes
140782-516717-22727-8148-22147-16652-27836-103386,38941-48285-26207-28420-12865-8526-17152-29637,9607-3318-66528-6140-10636-63004-42074-17510,6684-3668-126144-93832-68136-162671-123555-77686,8597-1739-10511-7807-8143-7530-20957-29030,3336-2307-11869-7816-14561-10929-15019-13607,755-633-4133-4945-2710-4795-2176-3376,444-609-2120-1212-2119-3409-1658-2608,easy,no
1914870-237058-63065-22582-7728-74326-967148-150267,309614-216848-8299-26778-7320-19408-24359-10602,44586-13100-126736-13676-35837-141780-13954-3307,33970-9700-84617-123651-102353-41333-10154-6475,18128-25636-24242-1998-3584-5775-8426-3688,27717-21603-11861-7810-21770-14583-7746-2811,14350-31195-3232-7495-4596-2824-5863-3492,10959-15135-1810-3169-1569-2294-3271-2659,easy,yes
108591-17778-74621-25937-41392-23376-1264858-162356,43506-21369-8913-3698-8436-46848-206943-29661,8707-51745-16174-104226-28594-70427-25531-3406,4671-88328-42452-41669-100786-40651-39465-2645,1537-72018-6811-4476-12576-13755-6172-2041,4471-15813-11935-19991-18113-22688-14784-2353,3011-3449-2650-2913-2627-1878-18441-2341,1571-2596-3465-2433-1274-2176-10717-3035,difficult,no
54111-5331-21402-118688-432946-23964-10490-188486,19313-13019-16075-50583-58698-4116-34399-100841,8233-5074-17384-8870-22974-34582-30991-9525,4558-7647-14790-7731-79054-70159-97646-84278,3585-11766-20238-6382-25003-44483-7284-19083,17598-22456-20732-3380-13962-27960-7038-19975,6245-6067-25009-1232-1685-1822-2896-7471,6684-9228-6788-900-2042-1086-2289-2895,difficult,no
695648-363690-6795-2165-6096-8671-213080-19603,56184-84449-7379-9609-12707-21637-153491-23224,1745-11522-46710-33044-13507-12820-44259-11103,10421-9917-54832-94004-101340-49583-56080-3829,9383-13291-70449-15359-18260-7096-17005-9729,20916-5446-9318-11027-9248-9003-11299-5756,3943-856-2265-2453-2211-2807-3779-10781,4748-1680-909-2092-1277-2796-4549-3609,difficult,no
100067-91217-19960-13938-3919-5559-7131-68494,28667-77373-18827-39988-7400-15295-47872-7072,7520-36862-35125-34327-68595-75351-18093-13810,5885-30472-64606-124459-64228-88431-58619-9325,6235-44675-6010-37691-16401-8550-10694-2658,4006-13948-15240-20505-14047-13792-10534-4698,4851-5387-1417-1855-2948-3130-1280-679,2342-2821-3855-3510-1021-3078-2259-201,easy,yes
11559-678092-39285-65301-9837-376044-46319-415310,2828-14886-26524-8214-6300-86212-48649-97200,3110-13269-51143-697-28900-126441-94573-12289,1120-27582-227000-1547-106876-150215-50768-58704,3620-10375-9155-1289-8070-8085-16140-10945,7313-11695-17864-3601-12819-12093-28572-7440,813-4222-4448-325-4939-3663-2922-3130,696-2178-3048-876-3857-1696-1209-1161,difficult,yes
14119-217412-7223-14896-10098-22207-7661-10985,5490-51334-10561-7658-8969-25351-4898-20192,3340-9863-30569-29411-104084-67967-24886-31796,2512-8159-85662-81482-242648-127285-22857-46575,4496-17706-11534-2103-11795-19597-2666-12177,3200-2888-12345-11357-7039-10189-4930-16547,1105-1161-7064-1733-4261-2409-817-2305,1239-811-1579-1161-932-2271-233-1868,easy,yes
90680-95781-19971-4628-21696-5571-7382-399810,105114-10245-6191-5197-25583-20370-16087-68817,15408-3087-15509-22013-29953-3840-63965-49914,28212-2902-67862-166833-27510-12134-44882-52286,4568-674-6209-4654-25938-6540-15740-20283,38156-820-16724-10454-7804-5566-11053-11601,29399-574-3907-3938-3371-3202-1620-4245,8314-743-2613-2179-988-1472-3317-6379,difficult,no
14523-16664-115151-10586-37454-565300-1518919-2419,24068-23643-34101-36087-16212-124541-117279-8747,8354-5408-6570-9790-11990-23667-56885-7145,10884-2721-1404-5658-2361-18781-89404-10085,8226-13770-2566-7118-4488-13921-33124-14305,29033-41252-8365-25986-12916-16368-29928-21187,32884-47104-5036-19638-4164-27746-28615-19058,20978-18974-10978-23199-2058-20338-14669-15662,easy,yes
32189-18755-24808-27401-4997-14484-86489-157251,17851-10355-12486-19174-21151-21179-8893-29930,74543-24775-100883-101854-45542-71889-1536-27996,51854-136299-59315-120496-162791-23854-10286-17413,79959-42775-12051-4785-9700-8388-4972-5298,17430-9331-13065-12535-17589-7697-2739-14393,1571-2955-3569-1959-2320-1728-2324-9369,1924-2468-1935-2042-2365-1508-1563-5795,difficult,yes
94651-99512-18612-49959-25975-48948-156414-149390,4296-34842-32500-32649-15138-28179-46699-6082,555-55785-26332-71370-35391-94799-60683-6277,510-65153-132790-76699-119920-102320-62712-919,482-24345-14581-9329-10633-1658-15228-2418,793-21054-7511-13191-9912-17776-10320-690,165-6613-8149-3069-1835-3464-3139-749,175-4950-2503-4426-2013-1470-1278-702,easy,yes
70692-23921-7914-11030-19862-5121-1587969-571922,6156-7403-40774-12816-19361-8626-120513-673128,918-9645-127089-44606-121797-27557-12512-41048,2592-84875-116153-91957-110959-87716-44264-33626,1526-13316-9648-4638-10125-10005-17625-29053,1336-13690-11761-9211-12162-25831-15819-16895,167-4446-1862-1680-1274-3122-5987-5709,256-4009-1543-2129-2135-1812-4932-4496,easy,yes
137770-380894-7338-22507-8592-19518-35165-17297,36462-26636-23348-27122-7320-13146-56391-7900,9554-21491-78269-24886-7174-26281-88365-2783,2369-16416-67305-124802-137218-120136-82564-885,1829-69251-7164-5116-8369-11358-5085-2439,1742-12427-9107-12597-10901-4891-12285-2292,424-1935-2646-1515-2257-1935-3364-600,227-3152-1779-1176-2441-2093-2013-587,easy,no
6252-368024-1455-9053-4725-13269-33296-9283,3386-24829-55702-18940-26578-14231-53938-10671,4662-9804-23915-18576-31343-44594-32626-8030,6907-4211-101522-45630-134592-72763-42961-51195,3029-9577-8646-16274-9274-24479-23351-8322,2197-4028-6159-6579-9598-14384-11013-19061,935-602-1345-2063-2376-2618-917-1963,758-275-1756-1353-2001-953-1155-1514,difficult,yes
1909855-432201-11309-2795-2861-27164-15869-120396,287978-50194-36984-11197-6867-33966-11730-36069,13425-5539-15523-28345-83576-28764-184028-11151,3466-26637-82986-35648-98157-77914-79455-82380,25244-4584-7635-13996-4048-8352-16768-12119,11665-3028-12830-9857-9653-8724-11113-12298,7666-959-2592-3723-2080-2664-1564-3076,4114-576-909-3026-1630-2230-1803-2552,easy,no
5114-315250-9003-17932-13717-9435-25528-9537,13277-117834-48827-8059-18496-23638-5344-17333,5062-6104-61085-65996-11702-38206-51671-50788,7503-6120-52337-76760-61351-162300-91342-133912,4121-12271-9738-3133-5535-2673-10625-12195,14303-12362-17189-6634-17772-11230-10728-7088,7387-6157-1280-3489-3535-1392-3851-1568,4409-5409-1596-2763-794-1413-875-3317,difficult,no
23632-9869-31584-17093-8926-3229-32162-156650,33907-23195-12872-16683-5088-8981-13761-84104,62220-56698-5467-18036-54816-6346-47591-30981,136338-189391-79844-72533-31985-109161-138614-94245,12881-10168-11938-2916-6641-7461-10234-9218,9124-16210-12901-4619-10677-11230-28932-10631,1455-1966-2396-2394-2721-1870-2400-3760,1415-2616-1686-2925-2767-2060-749-2362,difficult,no
96148-261131-255551-1202675-126199-14883-880923-50663,44350-56488-107701-926638-15490-11480-110115-9904,33341-12165-2410-87375-19950-34817-20122-2043,6977-4501-7223-71526-46495-183912-50396-6757,12281-2182-5523-64818-4625-21123-20608-1199,11676-5585-3048-67192-2356-11241-22958-1772,33930-3149-1143-54301-962-2453-1440-531,10714-1667-199-27159-1256-4472-936-346,difficult,yes
10563-7214-12890-12439-8198-21399-21648-656762,13750-7519-9692-25785-28063-19248-25342-91135,73180-24619-47522-59951-73272-12494-69927-77159,139740-127459-196489-92816-205280-138137-228745-127509,2576-10327-13653-5602-7283-12071-13128-21587,8926-12101-13240-9911-15762-15434-8318-23543,2153-1051-2292-3223-2578-1733-1508-3390,3145-1724-3699-1148-2192-1894-1123-962,difficult,no
435860-7589-28885-11711-31746-8026-655705-100743,30081-16505-10623-18905-32466-12743-114955-44264,11400-48775-42126-34508-115684-13059-26456-11527,33539-163761-75263-98794-163656-136873-42914-14247,6422-5358-6437-8614-6454-7973-6034-20674,2712-15922-7469-15977-9120-7499-33255-15793,1224-3378-5797-2546-2664-3470-5487-16080,1567-1336-1652-3877-2098-960-5766-3491,difficult,yes
151736-559845-10028-25677-20771-10404-651610-1694193,27931-78158-15574-37542-22830-25648-82747-91392,3347-50287-3772-72236-3005-160469-19389-37757,8607-50806-22116-137397-176207-112396-17581-24531,15612-35705-6741-4587-13121-6225-12362-13641,2300-6106-2146-13773-12728-12457-7676-14807,709-1168-514-1498-2136-2309-1850-6901,561-2735-535-4142-2142-1048-1147-1763,difficult,yes
796-22927-695764-30765-27710-23627-51763-241130,6062-11941-18601-64500-18149-9544-19974-93075,35450-34879-30279-67628-36142-52378-52200-4961,131932-156772-76387-122414-106460-118018-147835-18899,6711-8801-17782-29298-8771-13771-24241-2413,15050-16508-18992-16556-7795-7716-29032-4625,6672-4413-3573-9604-8392-2055-2683-723,7226-3879-4741-6315-3231-3533-3899-643,difficult,no
58613-97948-1033203-449260-5889-29082-577017-8007,27668-27231-49781-23838-35957-30193-29961-31829,11628-9857-2933-5170-31734-74653-99459-80120,4740-3093-15092-3331-217848-159004-126388-121668,6288-6494-5630-5237-14576-11308-20350-25387,2974-1148-5983-1279-8308-11498-15576-14610,904-396-1302-344-2215-9418-4301-4214,481-582-612-362-1324-2154-1392-2503,difficult,yes
154509-295672-16567-1266-3196-11715-24215-74644,67364-65872-36423-12603-20173-3340-13460-19820,5768-10434-82280-36177-70056-28512-20932-1145,5859-63489-45747-41715-115575-51452-11887-569,4953-43240-11441-10596-15598-4064-3364-1424,3751-6125-9756-9186-10660-14321-2941-2548,842-5469-5044-2026-2540-972-551-1380,449-6947-2905-2300-1711-1255-190-862,difficult,yes
5310-30296-5071-107942-11372-9535-8596-21238,2344-31104-18746-18695-27416-38025-80357-39333,10182-43816-42495-17579-108987-96357-35036-258702,30089-35175-67161-75297-103754-74210-73834-95564,6175-9653-14191-1446-27762-13407-20654-14776,4200-8717-6728-3777-10979-11217-12791-23028,382-2692-4645-703-1229-2617-3249-1329,267-1174-963-514-2163-1740-882-3242,difficult,no
10249-13985-10152-76212-8287-4678-9251-255421,23059-5837-10090-12077-13801-29528-15776-235278,47596-117456-13577-7685-34651-34196-6452-40406,152704-184092-95853-33231-164324-85484-60376-104422,3366-6010-6368-991-5985-6697-8701-14663,16061-7749-17817-1441-7844-13307-22965-5396,3323-2350-928-561-4069-1438-1397-5821,1894-1631-1090-265-1225-2833-1011-3082,difficult,yes
5353-324853-36014-18606-19379-14419-7855-10311,11590-96573-13427-20845-36205-3529-26246-14333,7781-10127-74114-33026-40534-224999-16354-14007,1094-11331-134190-136906-46469-138197-106269-79166,6878-21960-4828-9701-13139-14187-20831-7302,9505-2070-7449-12600-7153-12554-9595-12501,1463-740-4455-2522-4469-3299-4738-3524,727-1058-987-1089-2040-1734-1942-2513,difficult,yes
17890-21674-18981-35482-22467-25428-26237-139340,17184-38385-8076-6624-19149-7978-7173-55158,57596-35313-123992-20600-68252-83220-11709-13189,140378-30946-96348-44833-172628-26163-5492-2989,23525-6579-5850-1550-3119-6411-5387-9726,7273-15561-8308-10872-9342-11740-2784-3175,2142-3507-4104-957-2672-1160-435-3302,1588-2171-1370-1093-852-1108-180-1326,difficult,yes
3013-2730-12220-112593-15862-23792-11693-932827,9119-10737-11454-11416-20055-9322-22682-10553,50950-45650-25181-4168-69638-97845-34382-44774,213225-255633-380874-25832-192949-54848-95687-20531,5109-10747-8833-3383-5495-6246-6634-8211,10113-9085-18097-1377-10390-7744-21497-24605,2836-5276-1555-1334-1520-1316-3848-2603,795-700-1789-340-2042-1120-3332-14077,difficult,yes
13958-212682-341871-31510-11592-33451-160630-188289,15353-78891-244354-5270-10714-9181-124700-55795,65978-16994-36092-17617-19784-15083-22643-15153,84124-15158-52458-146265-166117-47968-11442-3668,5057-5958-25730-5834-14413-5728-9834-7703,8921-2942-7212-11018-8559-16438-4000-6542,3274-1188-7261-2201-2327-1313-518-2610,931-1307-3194-2706-925-1301-540-602,easy,yes
12424-43181-46423-1454-8241-10661-65270-76291,33601-29697-11179-25880-7982-29860-39693-20426,20674-34958-9349-37771-96225-64943-78037-5931,122308-149376-214011-140218-126560-125216-51383-13773,9569-6428-9172-13490-9087-16625-9849-5166,14887-7316-17241-7029-16327-13423-7427-2286,2739-2050-3958-1049-1943-6564-1437-815,2455-1122-2432-1489-1533-2566-1759-659,difficult,yes
11667-9253-998621-309126-3191-87357-49466-181223,15859-15420-485328-94779-5452-48325-29511-11747,24423-21487-49588-10836-4144-45247-56506-1114,163178-209029-106016-14348-16103-77672-98335-3182,27596-6609-30844-5189-2195-16922-11798-10712,15292-19037-21825-3947-1953-11606-10052-2616,1913-2017-13817-1941-632-1606-2321-1208,2429-1560-12732-730-512-794-1543-1758,easy,yes
68042-48596-523109-39369-5906-9941-21317-187176,18082-24103-29831-76916-30563-10086-40272-58730,5477-16774-112396-2472-35478-35852-16634-22352,7705-59241-124241-70695-275461-51195-26226-161664,5994-38747-3151-10163-6369-5788-8106-24329,1661-11680-13045-13995-7728-9405-13790-7955,1116-6353-1244-3671-1553-1356-2344-3795,707-2387-1721-2106-3485-1722-1162-5202,difficult,yes
1004102-19845-347179-330163-5466-25498-7324-215574,314561-17869-5823-77176-20623-12270-20422-58627,34369-5965-21235-24095-50945-9311-28228-19991,28626-13097-11079-52408-125854-97106-41968-11010,48363-8001-21927-11023-8860-10875-4154-8406,25411-12487-5241-14664-11766-11388-11651-11053,24058-13336-396-6409-5620-2295-1199-1758,14400-11282-617-15616-2849-732-1575-2784,difficult,yes
44039-16150-570225-34665-6678-13419-2652-663875,26503-26014-80175-14668-26147-15014-31396-28447,11846-6287-15131-140608-26249-32245-8493-16403,4724-4392-10859-212288-126115-28104-77133-110688,3779-9702-14111-16027-17818-6993-3392-5018,6275-11693-2079-15310-5749-9632-12269-9489,424-2659-861-1414-2111-1044-3535-2152,2592-2515-744-2152-2274-1903-1560-2048,difficult,yes
345939-222901-29750-43329-25010-4589-23832-131725,44158-27556-18964-33960-13561-21854-34602-45934,2940-3586-65599-10623-113402-16365-35559-13812,12490-3077-71088-32240-87306-158882-108550-105542,4977-1695-14736-6278-14949-13136-4554-11157,2354-541-7613-21238-6893-15388-9049-12678,2659-461-3050-1837-2477-3208-3853-4823,1041-72-3276-2383-1636-1719-1115-1923,difficult,no
10683-19081-15430-21428-17723-10310-96521-2420993,13798-14043-25966-32792-24289-29261-104307-47656,61329-76748-39707-55503-13785-21714-8308-44455,130403-30896-58560-72008-163992-37581-2012-41372,2867-17489-5217-19820-12771-4473-2927-27345,8806-13768-6678-6720-12429-10166-3250-51536,2017-4208-4049-2440-1610-2998-2083-24694,3681-3492-2303-1507-2712-1601-1581-12782,easy,yes
178022-1944365-74354-119807-9063-75841-1075779-143635,27734-296277-23574-11587-24576-5400-196998-120572,3192-6480-77409-16314-59134-23322-3619-984,5808-43584-181231-53758-129661-48268-38639-4692,3864-38605-14436-5814-20264-10117-12453-13213,3162-20810-15883-1004-9718-9811-20887-3355,1491-10033-2691-1983-1641-3466-1447-2679,1625-2116-3639-602-1526-2359-2805-1391,easy,yes
33953-10303-29289-6644-55802-15406-18325-879911,15937-12295-33913-12860-22984-21327-12324-38623,56817-83425-63442-28750-5332-54885-56534-10732,142496-233768-56847-97876-79626-57541-55776-67920,8564-35548-7256-3973-10070-8225-16357-3603,9077-13430-8619-21466-17328-8032-9693-10793,2079-3273-2031-7398-1756-2944-1792-2138,1322-1753-1221-2073-2007-3047-3173-3600,difficult,no
25893-3022-5011-17409-12126-28286-305724-3313968,31642-810-23506-9995-18812-21102-265060-186599,76488-1047-225524-100423-15104-79676-41425-110772,197312-64113-155905-168396-172176-160987-158361-93886,10441-2674-8446-13244-12950-12228-16905-19635,13306-3965-11510-13399-22308-15611-11163-22124,6237-578-2489-2840-4205-2939-1979-25524,1160-238-1394-2620-3889-2236-2069-10255,difficult,yes
27194-7623-52226-10256-6755-12032-18168-53054,12241-46097-10479-14435-11217-43498-1143-9761,30576-36858-15876-29955-26628-68240-12855-9989,93071-131801-233898-225014-111626-42465-42372-11521,6825-4780-11919-10653-6538-4821-6770-8693,7398-14918-10769-9459-10544-9367-13063-3826,2454-1579-4077-3585-1118-2621-4171-1254,2202-2566-1371-3840-2946-1478-1960-890,easy,yes
32110-313821-27893-87056-9488-19231-9319-371429,17568-42234-4216-16097-40440-18327-44802-234564,37031-29711-76094-32070-148948-72531-18495-79592,117931-88598-170585-17511-60674-83879-74263-43084,8197-4914-12518-1909-23458-13953-5153-46370,15383-12476-12718-3838-13517-5982-24850-20680,3751-4510-6433-1155-3427-3040-1482-8027,3666-2445-7613-474-3692-2427-1426-4938,difficult,no
13709-16117-30807-1669509-1223020-7708-4329-29398,11772-14144-75543-285709-116295-13299-13718-19122,39920-40160-9365-32731-54746-20278-104409-36303,165840-128069-142734-62169-66799-158677-57818-94702,21604-9603-19367-9985-12840-3018-8360-5940,19016-11403-9923-8955-14869-2297-19630-5521,2673-3305-2650-13162-6522-4134-2116-3310,2079-4347-4319-8412-3738-1469-2893-3221,difficult,yes
31261-585280-27372-417300-7047-27745-12905-894689,22504-71396-15677-89999-20352-13523-10198-69448,6482-14376-70317-65207-107582-89845-18640-27919,4580-64491-136414-209804-145788-242001-4279-37916,7171-39394-7122-14466-30569-44275-1940-4566,12170-18374-8486-30739-15654-18847-2583-14520,4654-1804-3549-4198-8429-3686-965-3043,6385-3624-2026-919-2907-3122-377-5275,difficult,yes
19345-13506-15801-10952-13368-1776-20469-18174,31041-11202-27348-31488-18400-12133-17571-13621,13200-55610-30987-22871-26421-21779-44871-66800,110778-93566-99083-97505-119249-63083-157194-83157,9849-2947-24959-16547-18464-7038-15858-9694,10768-14272-12042-12522-12662-9267-18359-8780,2531-4990-7271-2916-1440-4751-1904-2737,1654-2393-2099-3924-3163-1354-2023-2471,difficult,no
460209-7634-26608-87526-40041-18127-49903-43822,13993-12087-13055-30060-52789-15012-30395-31795,2972-52051-94879-7025-2909-13254-5424-15096,3566-58332-170211-202147-203751-96750-26071-6656,3819-9837-7813-9372-29643-4409-2583-2552,3770-8560-9345-33286-6034-14218-4883-2442,638-4031-2815-6688-2055-7236-480-1477,1468-4024-1666-4348-2388-2260-1030-1290,difficult,yes
6487-6545-479072-81866-10035-38540-15435-690881,5361-29892-60811-12743-12432-41941-7181-52087,20490-48638-48694-1920-51085-74310-19808-12595,130150-202875-135271-26012-139369-206684-152258-15652,18488-17729-4048-2341-9557-4601-7802-21402,13439-12426-8851-5397-5947-16072-13353-15115,1890-1896-6070-683-4222-2721-4741-1206,1509-3649-4694-444-1930-2209-2202-2893,difficult,no
104670-31687-177586-15286-13453-21686-483192-224644,23799-20022-23378-20642-18401-12471-153235-35245,5543-16315-19565-10405-33160-49055-15166-24551,4023-59603-164330-76086-283240-104727-74971-1036,3192-7268-11053-4931-12769-10435-34845-13666,3601-10508-6243-10502-8220-8519-27418-3099,1078-5763-3424-2511-2522-1800-2586-498,1646-2304-2150-2613-1315-1867-3886-911,difficult,no
109765-2029301-7364-12568-61416-7461-229436-230940,9827-96279-38348-30908-28049-16197-61199-7709,5753-36013-124581-75091-62581-59764-32970-9731,3254-51981-118582-196955-105820-118361-75680-4704,2037-36833-14025-20550-10289-10487-31967-1789,2679-9375-14340-13542-13609-12491-37101-1891,1047-5531-1503-2586-2673-2323-4862-913,800-4492-2071-2433-2015-1811-2850-413,difficult,no
8247-19776-29110-14929-14529-16586-7148-902364,20862-10250-12739-38354-13946-13821-7140-242288,73000-47308-29334-100542-15672-10569-6209-65614,66159-76718-215603-158318-225775-66669-28534-32299,6234-24644-11451-9917-2863-7053-1381-33156,9847-9690-7432-15206-17707-22678-2876-35952,7042-3757-4322-3135-1297-5536-600-8516,2754-1701-2904-1175-2627-2609-997-6472,easy,no
103412-245758-27587-123125-21630-50853-14949-363498,77629-42975-7723-74498-89220-23433-29879-63401,17487-32343-70475-25769-80002-16129-63742-5938,5163-56656-139845-226558-74501-44989-30726-50464,1496-26764-17446-18738-9423-8813-18325-5940,2365-14906-9163-12675-8981-21112-11775-9705,1873-5088-3503-3397-1640-3563-2105-3806,1200-2449-1239-712-1491-1504-1477-2823,difficult,yes
236426-60174-19745-20314-226724-33708-1337428-61593,60816-8297-7362-11821-119113-34425-136413-20234,7598-2937-10097-4213-28009-30086-42293-11391,3424-747-1977-9229-23173-131404-34814-6852,2184-1417-5884-7160-3907-7951-11134-2789,4459-677-1943-3542-2285-11198-36311-3800,687-357-901-1684-1796-3626-2545-1660,595-234-1614-870-786-1592-8664-1915,difficult,yes
