delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
139188-317457-827437-420532-82289-363708-1150778-1123790,94515-380830-120724-92067-52220-52381-211618-100216,884-18296-29312-17164-4070-6511-94491-21564,3269-67302-5232-11347-3925-2669-18263-11261,10656-40307-8473-8740-3293-2201-22119-6552,8056-13676-5174-4765-2752-3016-15622-7137,9123-15734-10382-2947-865-1689-6387-2694,5030-9662-3739-1444-737-1553-5236-2198,easy,yes
11746-193088-1721248-219667-82720-438561-156610-1758537,11578-104067-539951-39752-127305-60314-25600-13914,953-29069-21225-4569-1511-17524-17318-44699,1007-25039-33586-11359-1477-26927-5774-15250,454-15575-19117-6797-9808-25726-22128-6728,529-12120-34005-12658-3119-13253-18729-6685,477-7563-16477-11092-3420-7139-3408-4902,631-10610-9994-5489-1427-2489-1303-1679,easy,yes
122392-16481-297059-288664-17533-366376-709797-160788,47181-5377-29589-32526-5766-37981-55009-61818,21880-3368-19018-20319-2257-4571-35060-5322,3593-3838-24638-14516-1239-16579-10555-986,6845-4480-53618-6587-1624-16849-8646-6687,8237-1803-32827-2564-2395-17757-5293-7267,3140-619-7238-5674-1747-3644-884-1526,2741-1208-12459-8435-1355-2654-1905-406,easy,yes
1916350-569616-3617475-1688985-213741-35414-34252-145991,37439-58077-267563-263010-103219-29886-18527-14700,29618-56800-15568-37288-15620-2972-2950-4870,41916-34811-121632-30500-7133-7833-2865-2100,4886-27477-74855-24367-3517-3947-1740-8661,14365-17141-49027-18332-7428-8781-1341-5422,6997-12720-46184-19245-1361-2732-1221-985,3008-14259-23646-6803-539-5496-1841-1062,easy,yes
350091-209830-955430-2285883-215339-605201-2033691-2008477,131594-5051-113497-111673-55128-54005-1124110-686609,14768-3219-38404-12007-1906-4227-141039-566578,11934-6822-66692-18294-17653-3277-81792-163872,6070-1973-9794-7134-2800-6018-51519-18574,12354-1620-7143-25799-7761-4344-33630-46520,3909-426-3593-19698-11256-4856-26048-37389,3806-422-2105-10755-9628-3107-32554-46851,easy,yes
1261035-83122-1040419-333867-266251-61465-969600-255892,461301-56987-181480-47523-47902-291063-178484-140482,153224-16111-72984-20247-20935-11549-67362-7520,45763-1180-67925-19398-16121-74956-53929-6257,44827-9494-52859-3817-7102-25924-20487-5218,37640-8222-16888-5056-7702-18125-6221-11273,29740-1933-11030-1772-1637-8802-9978-4009,16026-971-8444-4503-1334-6755-19843-3069,easy,yes
1358550-449542-1468506-386558-311061-395379-1272541-155475,184048-75157-163349-37171-48421-116492-108196-69181,116343-22082-21319-15606-6811-16240-47866-24297,28801-34980-30357-18483-741-21313-37570-18981,16056-15503-34652-9633-8773-14020-40680-15005,5192-7822-16826-2917-4727-5760-12121-18306,12521-11535-7936-1094-4678-2817-7662-6613,4933-6933-5983-1651-1705-314-17721-8393,easy,yes
872268-1112259-2157272-1504152-690408-1001595-1883718-1299083,81233-388842-247273-732660-887277-307026-409224-165850,27365-50783-22113-6032-9748-79221-27874-74749,8612-40777-28952-66443-34415-28169-167750-45855,28930-45900-19837-32336-22692-36003-43239-7829,12950-32377-10648-49743-13681-26544-63313-21794,7136-17289-44233-8645-4633-12951-13089-17649,11737-7970-13954-7774-3410-5813-16200-11088,difficult,yes
617262-72890-45584-25334-1879054-85064-583423-134884,217734-50317-15040-12582-75246-46427-227728-11335,25629-2300-1179-857-41006-24061-59922-746,6268-21168-1838-2185-22848-19334-72074-1797,14127-4609-1706-2073-5650-10453-53695-612,13302-4446-2908-707-7683-5433-7753-715,8007-2043-3721-232-1926-1181-4730-145,2929-3046-2317-97-2017-1054-2888-100,easy,yes
1078684-255060-77212-99483-1135646-551085-141340-748197,126406-33165-19530-11178-76022-29778-122475-62660,10856-2077-2762-5242-15440-14348-13069-11954,10173-14232-862-7315-9894-5690-3455-2329,11538-6134-2982-2719-24045-3480-13495-25544,4223-5687-1203-2771-13728-8095-7179-9262,1702-3160-307-307-4911-803-2847-2012,6285-566-446-452-5315-979-1127-1315,easy,yes
135415-184893-597328-372285-172377-2105793-109819-71202,17091-142164-283412-55537-20866-253352-40617-58806,1720-33542-13988-28071-426-51111-14894-21284,7064-9702-5594-4537-7204-33871-6798-11871,2107-42435-14162-3769-4582-46274-4195-4537,1345-5800-18795-4521-3243-13982-5593-2049,3045-12134-12034-3064-1464-12896-3441-2269,703-6071-15368-1258-918-9914-1815-1969,easy,yes
183086-258273-1407286-727783-207634-114108-216600-1092443,136752-32592-146383-47980-26306-14281-108277-156145,29852-16720-61979-3125-825-11447-24957-8645,14420-25097-54362-8064-1012-12454-4217-12462,4638-51036-13788-5434-2447-14374-7967-9678,4221-9812-17792-10395-1888-8818-5737-6554,5322-8145-19857-3806-691-7578-2626-3390,3633-6992-13700-3994-807-3239-949-6974,easy,yes
270691-892805-3920-736600-1452413-79715-182896-10259,18319-47917-17713-122375-1047429-12275-1474-24250,1110-15498-11316-3445-67974-8340-2407-5915,4532-2135-2698-15779-44933-2865-827-5748,4902-3329-9186-6344-13442-2963-257-7711,2029-1668-5948-7705-15428-3961-1450-8266,822-1583-6357-5432-14176-1320-1988-4324,1028-2124-7593-7162-18448-2304-178-3301,easy,yes
301304-1648342-754705-68981-195300-258013-38491-844747,137657-290576-151589-8917-43483-76735-69989-332572,22053-31071-24857-3722-27551-17317-23506-17353,12106-61663-89008-2445-4587-4172-4475-28807,7212-23890-32267-363-9698-2020-2276-77873,3835-11471-50635-616-8600-4015-3766-32508,7225-5267-9359-572-2928-2549-4949-19596,6729-11285-4518-373-619-2752-1212-33198,easy,yes
474600-901209-98999-1283375-1283375-1420978-2675392-862399,164760-174692-33678-365085-365085-294782-168698-86863,72957-58035-59511-18396-18396-298396-71298-12504,59897-24893-41670-15826-15826-13188-46599-8660,22941-16931-15031-18346-18346-42410-18868-38417,22806-18362-11539-38046-38046-118298-31049-45053,7956-16890-8255-35300-35300-39006-18121-23399,7318-8947-7046-21180-21180-29472-12414-11779,easy,yes
64670-343522-267668-121514-109122-1804887-122172-77560,8535-46043-64309-94380-121699-52722-22846-81053,1321-30575-4968-26299-12712-19113-8407-9608,2275-5810-10682-18629-15552-7836-4204-2358,1957-19458-12572-11045-3652-6353-6428-4808,3313-16033-12277-5333-10142-4851-7293-3925,1241-5934-4184-1090-2949-1825-2494-10076,367-8357-2078-558-4301-550-1881-6648,easy,yes
1152768-1885192-2963498-682920-221358-135286-676747-1224863,2214605-420664-1033378-51431-31734-16848-102446-182987,509825-29483-275149-3022-2807-1421-70006-23990,364953-77308-59083-4944-12450-1085-20852-15011,264633-46014-19876-4791-4044-2740-15793-5975,144351-20290-64995-4154-5797-3022-11379-7622,172852-28238-32109-1465-4452-4030-2392-1889,125938-16868-31519-1508-1557-1195-1735-1401,difficult,no
