delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
4242-94420-94420-2175229-69744-207926-7130-2438,5677-24201-24201-317598-15588-14925-19581-17000,1607-9650-9650-36452-1702-6039-26362-39623,8102-8582-8582-34429-2411-12621-12964-2113,4952-4298-4298-17796-877-976-6492-7214,14850-2989-2989-5286-1028-1841-8389-5265,3088-1281-1281-3872-211-563-2678-2477,5095-578-578-4282-143-1067-4272-2379,difficult,yes
72652-71270-6855-2758-5935-2215-8694-40294,26318-22337-8929-5166-5203-8394-14108-7377,5838-16233-1556-17554-7496-27307-19637-583,2439-5301-7206-4636-30608-11647-11770-892,6889-5599-3512-3083-4156-5084-2904-1209,7064-5118-8005-4166-8521-7800-4764-2537,1340-5872-2191-5805-2676-2306-1498-1574,2314-4939-3121-4339-1531-1565-2586-634,easy,yes
29253-1151011-61265-35388-11530-220241-5295-117071,77052-151836-34950-46262-10351-14959-6159-14273,3684-52596-5443-3186-58706-7690-2741-1101,4680-17459-3564-5121-12004-4861-1320-1663,3381-29843-4353-4463-10538-5430-2635-315,2999-12750-6530-2431-12417-2782-3732-825,868-5085-2990-976-2911-3355-726-258,454-8608-3208-2568-7445-2187-725-222,difficult,no
244522-7118-101125-2165735-86004-1503162-36507-45379,59296-8859-195178-315848-32215-394122-70525-18867,24890-1522-64201-96885-8516-41258-33212-4368,10524-2680-28923-68439-10715-37222-20505-1256,5450-8820-19905-48497-6137-23818-11155-728,5000-2122-16402-13214-7021-11171-5515-989,1249-1354-6009-6994-5949-7598-3015-244,1212-1287-7673-5856-7568-10276-3935-361,easy,yes
36420-503709-226144-34666-1120124-4909-6777-330351,54013-35427-29765-55085-281986-12003-6254-21325,22589-636-11251-3886-73816-21733-7846-6237,17267-14304-11766-8995-11510-19752-2908-4958,5837-12723-12145-1837-11996-6877-3907-2451,5558-8154-15842-5265-11655-7837-1458-1370,1811-5021-4138-957-7855-1927-893-870,1847-8623-5549-857-4076-4155-884-366,easy,yes
25157-960857-127621-2158-155542-163571-144116-58582,107399-60889-1381-7930-15253-24186-41677-3023,42888-20092-1092-32907-20441-10346-8256-3520,9580-11111-299-4520-6207-8576-3867-1555,13404-6841-877-5451-3316-1494-4253-1911,24855-11339-1020-3766-8824-6214-5724-2759,5881-4409-253-4581-2245-890-2342-483,4941-4234-142-5199-2823-1227-378-738,difficult,no
105744-372387-1892081-79781-139977-12333-163971-2117626,12233-66738-117822-24644-23792-10014-90445-46724,25454-3716-14774-8241-18019-6723-72762-77318,10690-2525-11112-12530-3088-6647-21892-45504,5995-4831-12138-5566-1665-1008-10601-27901,3334-3888-12967-8413-2833-2435-24245-14511,1248-3047-13019-2926-1466-3026-6557-19116,927-1497-7797-1099-1345-1235-10813-7705,easy,no
22020-188332-17741-124066-88344-1705-32912-184793,39547-13825-8911-50612-14299-1477-9838-20961,75199-4540-5688-6000-4462-8862-5947-9646,38183-1974-7149-3366-2137-12237-2514-3069,27149-1184-3203-9142-4425-5610-7190-1278,13616-776-10632-5179-4871-8113-4222-2012,8552-299-3846-2099-1172-5586-945-552,5922-217-6711-938-1609-4169-1900-605,easy,yes
701033-158673-2166511-81986-5044-245824-147320-126410,115392-92118-329876-127014-6329-10167-190980-115957,4909-22359-6459-10160-1460-3325-12958-1624,23027-29033-21884-5398-3180-3699-1901-2236,34017-18443-16234-8898-1375-3327-6525-5380,15232-8968-11042-7120-2296-5926-11993-2023,8504-12756-6857-1319-907-1165-6763-2342,7927-3090-3559-1537-1962-2061-3101-2261,difficult,yes
45009-73352-14714-7193-57911-23572-157025-328340,8135-22363-15819-3094-35018-31046-46629-73524,51483-900-15557-14777-11177-9077-31352-11921,5186-706-10088-2715-1416-3902-37111-2408,4535-1355-3890-4105-5201-5924-13934-6113,3939-2526-3721-4045-2704-2096-15029-2430,3397-224-1778-4650-1664-2665-8333-1070,3033-248-811-2636-1174-834-2289-1560,easy,yes
139965-41880-5036-148591-73453-1153615-6679-200452,86222-17862-14795-22761-80432-94084-8869-47336,38282-16902-6299-5553-5222-9041-77456-17444,16768-2952-2734-7675-3022-9013-17813-1350,16586-4569-6445-7346-4889-9848-10051-5520,7399-3304-11670-4265-2952-3408-7031-1459,5890-1909-3648-870-1250-2429-4774-565,5226-428-3464-1192-695-1208-6068-267,difficult,no
