delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
65567-54771-23425-91236-51222-38774-1225-81748,33000-20127-44983-118107-100757-8183-26325-27800,2316-4136-20502-8852-3488-11134-11249-8262,20825-5018-14984-4929-16917-1819-32772-1611,44264-2441-7124-5434-4813-3231-11426-2595,24701-1149-8152-19189-3477-3810-4797-2315,5580-799-4640-7417-2595-593-7125-850,13309-388-7341-2678-1448-1029-4339-507,easy,no
384682-105768-267392-82535-269206-1143578-671061-142809,66663-10698-57716-69524-11004-44911-31436-79539,14534-4531-21313-8942-1639-8321-9617-8146,9648-448-4830-6232-1494-14292-2817-2401,4432-1230-4010-9103-937-17393-3239-6704,3294-832-4723-8088-2617-15316-2309-5480,1308-1035-6246-4042-630-5738-592-1260,856-565-2856-4430-660-2922-1053-1122,easy,yes
37851-992353-1736190-592851-1074305-466468-15141-2492,120790-44304-861854-137758-82033-30748-30431-43665,63664-50716-34665-18395-6416-25737-16811-6017,41979-29252-90840-34848-20359-47568-2331-66228,33163-9255-116772-2878-17296-59613-2748-10479,24315-7600-63924-11224-13543-10375-2654-8164,5993-6039-17310-14300-5845-11546-2336-6298,15055-2949-29394-6622-8330-7939-4369-3565,easy,no
190663-141990-190316-190316-90691-46524-11107-164124,6535-29712-25174-25174-2704-14435-139909-64459,2901-17961-1956-1956-6282-1265-164216-18733,3235-8300-2045-2045-431-1460-27546-4667,6189-2756-1595-1595-346-807-9974-4386,5142-2107-1289-1289-477-559-12148-2039,1186-526-663-663-286-171-2902-768,901-1009-443-443-334-143-4441-390,easy,yes
257744-110204-27911-7766-124448-2125-180804-238485,58192-12721-16946-21628-22893-13359-17638-78519,23052-1693-4732-33288-1352-32357-10041-14882,10386-1721-1954-11552-2360-9629-4153-5542,5882-1314-1122-10592-491-3139-2139-8094,7774-616-3673-10402-469-6149-1679-4389,2480-221-1046-5004-409-4953-1134-2003,506-79-2801-4866-310-3154-752-1597,easy,yes
641866-15165-182832-15320-4736-247457-4765-537335,129975-10601-75687-42983-19781-23937-7923-37341,12566-2411-5508-8884-42142-8011-20887-8175,27953-1525-4923-4274-2597-3956-60030-3200,10653-878-1162-4129-3926-3627-6795-2210,10046-3078-3385-1572-5871-1478-14128-2084,2767-1120-1180-1443-3617-610-8505-465,3688-1784-1286-1380-2828-383-4803-653,difficult,yes
115728-465025-118500-75065-6399-6747-653924-2052326,10858-19257-76799-8574-7337-24872-27801-340273,3391-50691-5365-1338-26326-28124-32230-48985,4448-6269-7779-591-1454-6484-7457-44262,2448-7815-5059-949-667-4153-4948-26102,5870-15451-3475-597-1252-988-1833-13216,1873-6432-1339-222-565-1554-2392-6849,2723-5964-842-155-495-1101-684-3609,easy,no
53985-48887-10216-282163-38359-339308-841509-153986,34885-6956-3326-275499-6558-81524-195295-9397,10369-782-2003-35801-8525-12956-78277-13057,2248-2104-1794-5505-17767-1090-18123-5116,7562-208-1118-9216-3499-8513-13781-3751,4999-401-962-3019-1899-5774-18602-2470,1490-150-1427-3504-901-1465-8088-2718,1273-88-782-682-1384-1351-2402-1788,difficult,no
610999-198558-3022-1536762-158884-25576-83445-68381,164804-7656-20858-172779-154467-29616-24716-7943,179814-1740-41476-43059-5497-8396-11168-2592,45873-1446-11057-23126-6154-7626-2028-1632,24718-656-13376-24870-4932-2448-2816-833,11035-250-12668-9732-3884-3284-2863-511,10982-177-4410-3799-2090-1026-1687-507,1937-64-2223-3733-1499-781-1206-264,easy,yes
188173-467792-3872-204233-3204585-50027-7790-83318,78856-127903-29919-121554-220742-36269-10166-62096,28673-9787-32109-11295-65558-10551-103223-30501,6956-7830-15921-1909-43404-15077-7263-4208,17661-16322-13027-1932-17103-4611-4911-9045,9310-8933-14293-1335-16730-3385-10589-2803,3072-6335-4740-1237-7889-2148-11517-6147,1309-3147-4429-1256-5285-3479-4071-6871,easy,yes
44214-85262-910832-61051-103250-1718286-1000393-64589,24983-27332-385885-78727-48616-382680-30768-226067,2078-18008-64225-10269-10756-78102-26749-39493,3859-8771-21803-2047-16860-10033-7414-7907,4266-6217-10618-3294-10060-35990-4350-6294,4646-4829-16001-3680-6548-28696-1787-10865,1016-1195-12144-1764-2906-49226-3553-3910,1552-1211-4781-928-1510-26841-2726-4947,easy,yes
6925-23927-242059-548858-36027-79720-1275188-68797,43840-12254-46703-397407-12758-68928-303626-8296,17192-2693-944-26272-1851-90970-12641-5876,36785-1044-3580-37084-2512-39595-39936-4289,16200-990-3440-41147-3022-5811-23763-2412,8507-925-3702-28688-1760-18176-24251-4084,2020-132-2748-55232-1202-4301-6691-1524,2325-303-910-37945-1115-4574-9777-1111,easy,no
1008777-1864895-38765-1433807-64861-201018-6241-33488,108455-133214-39017-163569-14868-20776-24194-31032,30261-104007-16073-38651-1367-10055-250361-15260,43706-50186-3484-19425-948-6180-18605-18187,56469-21081-3404-13582-3141-2559-8833-7593,62704-13843-3447-6200-1488-2259-12868-2501,29045-27402-857-2631-307-1674-4059-1513,33214-11663-695-1838-114-365-2472-519,easy,yes
596697-738590-16759-34352-176903-15273-362423-124408,714700-109054-28508-13284-37357-27737-39875-77103,41444-13572-12946-8342-13197-6036-889-27659,8800-14371-2841-6964-3431-11902-3582-27754,27984-1956-2159-1512-1493-5305-4253-6492,11030-18483-1231-3349-3708-7837-2458-2839,5286-6444-1190-1110-736-2444-1733-8388,2537-6372-701-838-374-2535-750-2976,difficult,no
147437-55152-280531-95705-28375-2135-22363-597566,4552-49764-91943-13759-12858-4464-15878-116268,7231-3369-13171-5544-2127-2980-9768-43614,506-4098-25747-1296-4177-3997-2910-10652,1360-6694-48154-2172-6605-2013-2608-5938,1065-3024-17222-3024-2913-984-1840-5826,86-1489-5951-1198-1142-632-2122-2086,402-1572-6734-1168-1124-506-1624-1842,easy,yes
766778-409313-81681-42827-44612-20136-211602-5311,36921-47534-95134-84200-15239-35008-35532-9261,29992-7881-12016-12391-17360-24460-9362-11072,12493-6393-9573-9012-1478-91830-12825-5809,8777-2492-8118-9045-3534-12131-6898-1056,5650-2250-3188-4019-3159-9321-2534-1527,2259-1029-1489-936-313-1889-973-1548,1030-1716-1860-1391-787-3183-1013-428,difficult,no
