delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
13078-12957-174588-8748-28498-2033-1723495-31374,10603-49525-8779-53673-14702-5479-246056-21601,52625-20818-1847-23364-9365-6892-36243-35013,8957-5587-2083-47438-2372-6720-17812-17869,2545-5673-1473-19987-14367-3969-6100-6254,5320-7549-1803-15221-9782-8958-9427-16093,11599-13091-596-10019-6451-8140-8478-6360,3789-4755-751-10534-9578-3714-2721-1669,easy,yes
65338-49781-212919-8170-3164-11985-5272-89081,16900-8623-7728-18372-26367-49654-3601-15706,55524-10833-6617-67103-227266-126980-141795-58367,12165-46298-3883-17994-14951-18597-6747-940,9264-2681-4394-15689-7875-8837-5383-5830,5877-6492-1378-7756-6845-11218-8434-2145,5541-1834-1218-8433-6664-4534-7785-1242,4408-1898-3662-6261-3458-6190-3077-1051,easy,yes
141733-1315340-88915-523947-4017-192941-4414-126003,73377-64201-18559-744533-1534-44317-1776-4803,19331-18173-24250-36846-2248-20543-4792-2354,15844-12192-11713-29452-3294-3538-3922-2675,18104-14080-6044-32215-2727-6137-3883-3570,4654-14495-6505-21684-4817-2553-4128-2479,1585-17298-2963-27715-2848-3599-3646-4713,4627-6709-2390-9691-861-2413-1853-2556,easy,yes
94972-283321-11802-27006-3133370-87329-5411-167122,21829-62453-18559-33811-396909-20941-6863-54145,13435-12488-8281-1741-39000-3372-8234-12249,1049-2615-19893-4041-22657-2885-11890-19731,3412-2981-19520-5338-18957-3509-4374-5052,2710-3813-7097-3043-16394-857-835-7678,1521-2104-4017-2462-8289-1294-884-14504,876-1044-3398-1492-11066-1138-752-3192,difficult,yes
1031874-528243-46575-54332-82926-2957-556313-70168,48793-154955-14589-49322-7845-6380-170967-11551,26729-3551-2117-18359-7068-41731-54108-1606,15506-17486-2895-33573-2056-4614-16306-2108,5133-12860-4916-23724-3407-9767-5753-1415,7350-7433-2852-14407-1429-8469-8364-2962,5830-8921-1397-7156-1155-3098-3011-1095,15609-11378-1035-7639-1117-3741-1669-980,easy,no
132348-39326-174443-105598-26180-136616-27644-30404,93252-26355-37073-22469-8501-5113-18036-46781,11671-7651-13899-17191-39069-15929-4758-3113,6556-7905-7050-4494-14683-1894-10240-12340,2267-8360-4179-2950-5262-7365-2477-4274,2440-7570-4358-4673-10300-1819-7413-2403,955-3076-4535-3197-8618-3510-2603-4569,1946-5685-1393-1057-7859-1944-1697-3549,easy,yes
91811-89493-118561-1097430-3649-4075-273376-110452,25173-18077-29430-104717-8049-16020-56897-25636,14909-22957-2760-48921-47389-2668-75046-11455,10339-8299-2983-15602-14805-42485-29495-7891,6857-3711-3234-6969-12353-10484-4423-8551,3413-5844-8675-4918-12577-25327-17140-4201,1740-3793-5245-6715-10384-9222-13904-875,1301-2910-2734-2425-4345-3144-6065-552,easy,yes
50653-25755-111809-12209-9254-97096-189998-2071546,40996-6001-39599-16990-47984-14391-38254-602601,8668-5472-2215-13600-41847-3921-20181-186608,2938-4153-3930-6653-14537-8329-13788-56909,8076-3221-7772-21812-14691-2503-16186-42528,13758-7262-3124-8072-26511-6313-16193-19484,6553-4823-3123-3651-31075-2179-16804-31979,2929-4685-2340-4044-10384-2284-9589-9656,difficult,no
101313-466083-198521-126853-15848-318812-86023-693466,104787-252993-17699-43880-4886-180606-55553-660488,29837-12116-4411-5133-625-84768-9573-46869,5318-27222-7276-6987-2276-6538-11838-72377,9208-16724-4585-7521-5502-6580-2365-27634,10624-11119-5707-2709-5275-13675-5424-8743,11532-7222-3139-4749-4734-32325-3229-11257,6568-6718-6193-4061-3701-21595-4644-11461,easy,no
119763-241464-143968-74510-116784-11824-2656-206618,26322-124293-65519-36420-50009-29323-25110-20438,4453-20679-17223-9027-3807-30036-61922-7544,8197-7977-11338-5558-5615-54195-3147-15690,4328-5743-22826-6189-2811-3963-8184-5605,5199-8933-26860-3598-5560-5784-6299-11745,1240-1630-38747-3032-2440-6116-8407-7568,883-2033-13718-2814-1827-6071-4876-9621,difficult,yes
1518879-12662-365499-2907-106341-98448-13346-481244,100253-16971-18020-15438-28727-79115-12708-24439,53070-5159-4201-12350-12717-5498-7509-8580,30958-2259-1842-7499-3500-3316-5847-9827,28695-3604-2219-6861-3714-4777-2585-2842,10329-5100-1039-5526-2025-2576-2429-4542,5398-1623-671-7496-1049-2192-3039-4092,9135-1560-927-2850-584-934-2051-1018,difficult,no
1821661-221132-139863-409435-216394-799994-838014-880901,121188-10548-6278-114159-75291-95793-228614-433955,28188-9613-10360-3108-15439-15611-102024-43046,56937-2456-1804-5627-27630-70372-48935-23559,109929-1468-3024-2646-6301-19320-24536-16890,42146-666-4085-4022-4631-20624-20386-12365,14945-724-2727-6776-3222-38134-30354-27457,8710-291-2612-4900-3443-40005-19036-19610,easy,yes
131640-51631-101684-59891-1580-2098-5945-90588,25171-54488-31190-21920-11765-12913-5860-21088,1360-8162-14025-571-5028-20216-43024-681,1150-9796-2649-4033-8751-5064-5323-2209,2103-4238-5382-1136-9617-3941-18099-1811,3480-8356-6262-1634-8469-16486-26561-2764,4311-3708-3242-2125-4093-7855-11833-1759,1305-4457-3942-1048-13674-11033-8924-1201,easy,yes
175947-443145-3345-22307-2081010-2514-218014-6758,20433-179734-15146-20097-351970-4478-48012-10796,2248-39674-8601-19521-20633-16475-15244-24416,576-45283-6802-10442-28531-10285-3171-10221,1786-23919-2152-6541-23759-1500-5009-2509,1435-15460-18479-18935-18281-12266-1906-7624,662-10028-9273-7653-6625-7467-1230-9648,1062-9655-9327-4326-10797-5694-1733-9116,easy,no
2800-1903352-127829-140320-2738953-79555-123513-6078,14605-157266-44403-51332-280781-5133-13844-13484,5729-56614-15160-48060-31699-16801-22909-993,4771-16325-3274-29402-21124-3703-1723-4291,5150-7765-8337-27934-14081-5192-1680-2118,8001-8502-3216-34579-26372-2832-1949-4880,4687-9216-2563-14868-12128-1770-1350-1271,3001-5134-1494-8196-3566-868-705-533,easy,yes
1570708-568653-622359-1472412-68916-93206-224931-113977,197267-69769-305082-51255-50035-35151-6357-62220,55753-15635-14601-58844-6091-24137-18223-25702,23455-13309-11731-29991-11521-17024-7602-5257,20372-17103-9712-9333-8942-26879-2622-8254,20597-4762-8281-17022-2421-15502-2648-1692,19368-6930-9804-14228-2577-17092-5448-1105,13302-15872-5088-13989-1752-25342-962-2325,easy,yes
4754-205561-61327-193097-45474-338250-91166-3931177,8169-351442-29637-12842-12763-68496-149756-178445,4561-33795-29767-4943-507-47394-13244-82027,12544-21182-80895-2113-346-32061-13158-48589,15933-16458-13348-4960-930-15207-7530-26948,19228-21778-9678-6784-775-15248-7726-32359,7564-13371-7609-1886-322-9722-2542-13834,8800-6826-5577-1313-390-8606-1111-12928,easy,yes
83182-643886-121342-1071282-197870-3432571-123735-1551161,2441-34719-55420-62645-46324-122414-16968-276123,1081-17837-2843-8538-13115-27237-20349-51212,1077-50700-14008-19380-6603-27071-5705-69782,658-5845-4085-5507-1239-38118-1131-14041,623-16857-2508-6004-4419-11110-851-14833,224-15885-868-3162-817-8170-183-10229,280-8258-1355-2293-1449-3462-486-7457,easy,yes
376758-790866-78159-520707-9435-104172-736022-598181,106643-47257-68177-66125-5842-54698-374339-193004,108118-7423-9215-17389-3086-9896-76042-29268,31149-13361-4131-30581-994-6528-33053-35312,5110-11264-2836-12106-2138-3544-32867-6221,11793-14794-858-35810-1114-2555-12758-6803,5062-7483-903-10801-641-2533-12360-7750,3558-6336-550-9670-430-1532-6804-10174,easy,yes
34086-78163-152107-4332-138024-4074-195323-11017,18070-54537-4713-3239-8375-18580-11777-12688,1872-48769-1219-12775-9898-12423-5274-13496,3581-45919-959-6872-772-18637-263-9115,2810-15320-578-1733-2293-11321-339-2688,3587-9532-443-5404-1477-8546-392-2353,1926-6009-166-3676-1511-8783-267-1607,1376-6427-115-1916-743-2389-140-721,easy,no
