delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
9179-712106-268533-9590-4265-316824-15809-29616,24095-107766-46971-3445-7735-47265-7423-18281,20293-38130-8567-2084-12043-32681-14157-2317,4359-21715-2101-719-5267-17487-11452-1600,9105-16493-4459-1022-11805-19463-7425-5411,6337-7447-7429-3599-8779-11272-10053-4653,8010-13440-1549-3016-10346-5706-3964-1215,5990-14619-1316-1459-5465-7193-4608-1519,easy,yes
4474-72446-98242-28134-88137-2278-241314-68566,19530-17656-11349-5971-202742-7649-22879-41088,16385-9255-2675-8201-38280-3363-2344-5890,11449-4033-4591-3184-40110-679-5934-1261,4580-4714-5025-4503-5549-1175-2148-1668,6739-3458-3327-4039-8539-3238-1545-1559,7010-1298-2782-2166-4391-994-757-1592,3650-1454-1528-989-5100-748-361-2090,difficult,no
348088-1642039-1162150-1012265-15670-13679-5836-536554,100129-503843-35521-214758-42334-12813-22383-52197,19774-76467-18010-30160-18315-10820-6147-2658,7138-106967-9158-44908-13809-7749-32564-3570,28656-58510-3965-11587-4163-6881-9070-9597,6050-34893-3586-11746-10820-11542-14763-7110,13304-43028-7505-11241-14225-20857-13213-6355,5756-30631-3890-14857-16602-11402-12211-4455,easy,no
2033130-245429-43547-328501-14634-149070-10049-597950,362818-80125-25698-169982-4476-54653-3354-18940,36372-19453-20608-47868-466-10827-17940-1882,82752-54773-6957-22713-1993-3789-12138-3737,65116-12469-3022-12485-1188-4245-2073-10645,22802-19321-12781-10490-6153-3324-9832-7979,24484-6259-18425-14481-2600-3756-9952-1845,11938-9739-11515-8836-3585-1474-14463-1172,difficult,yes
572622-185792-3297848-819013-368120-274540-729948-3938,397498-11831-258493-39889-82201-9348-97087-1121,81427-3293-106593-22702-13619-9844-4459-4359,35004-2562-46262-16714-14245-25288-23234-8276,50147-1622-74562-3776-8730-9400-26353-2221,30901-868-59711-10108-16996-23097-10375-3228,10069-475-25934-8031-22460-13082-9246-5794,4430-299-14837-4214-11242-18678-17905-6585,easy,no
130916-494270-84215-14474-9475-193417-1519-66777,77364-100743-9692-11891-6877-78422-2674-181898,9659-27435-329-10304-24325-32590-5937-27748,18482-92656-859-3237-6698-18782-4953-23766,10180-13762-438-7218-4961-28774-1385-40841,4548-20348-1060-11095-11194-15042-3227-19249,3173-12515-703-21342-14327-15939-1190-11146,3537-15345-760-10941-13149-11912-2180-5109,difficult,yes
529131-75069-162103-20947-111436-8446-441042-38386,79417-207586-28442-6328-21629-20072-15557-5967,40808-71366-4166-8259-2045-10306-3869-2174,36970-15448-4045-7713-2777-4995-3940-8084,19845-12736-4478-5246-2756-8591-2144-2017,18914-28463-2573-17366-2349-18036-4732-3540,8531-17919-1536-3772-1473-5274-2021-1153,13050-8241-865-6139-856-3752-741-929,easy,yes
18992-475872-522768-2950-7240-121335-7175-117103,7269-84959-148621-3888-6700-15941-16214-25238,5595-20830-6746-319-28910-10342-77376-11171,2534-7864-17186-8531-5538-5148-42931-2817,3453-7483-5001-1953-1405-3584-7087-4078,5149-14792-3986-2487-3485-3793-6906-3477,1257-4561-1856-1286-6666-1375-3273-956,1355-5104-601-2099-5020-1196-3258-793,easy,no
808682-2850494-120363-65588-32745-11204-1668-186994,386883-678841-35375-7403-26012-22566-7354-41790,87664-44216-9105-3190-6161-53896-9045-9312,64501-7928-10395-3139-2467-12153-17639-4357,46132-19670-6008-369-2894-9151-4174-4487,17478-11213-2013-958-1708-11086-9263-2455,10964-13766-1115-311-817-1656-3716-1911,3776-3730-868-70-734-2181-1835-498,easy,yes
14632-188121-25341-15636-129438-2994-97591-111135,27123-20620-41252-67994-14591-11851-7501-33382,9342-1292-55704-9009-16577-9907-7510-19575,8045-2090-5057-10345-7385-8019-1582-2362,6520-1074-21006-3948-2965-7303-2472-1827,8554-868-4992-1365-1324-10188-1990-1326,10908-341-5737-2739-2695-2718-957-458,6126-280-2494-861-826-2847-687-924,difficult,no
13750-757942-107795-783113-475787-3721-84799-331009,14615-45390-39236-125298-44733-22372-116209-52595,5189-10057-7428-24470-12976-14662-18758-7107,4389-8027-8165-6526-6096-2821-19112-3589,3359-2685-4335-3770-8371-3727-13056-1573,5370-6388-8654-18358-12589-10675-13461-4793,8999-2302-1824-8005-6446-20669-13271-7743,3885-669-4691-7095-22070-9483-9974-3695,easy,yes
4270-259457-4404-1167371-3504-88632-14770-426309,12246-20455-19229-178057-2108-22501-20923-19839,2509-9529-9533-25064-43728-8025-20492-4810,4630-4412-2554-7875-5331-2512-32447-2175,8953-4692-3115-13770-7257-6836-14886-1934,14616-2873-7262-13589-15456-1412-8761-2111,5914-507-2768-6875-8460-1838-14096-1217,8556-762-2611-12409-7166-1951-10689-601,easy,yes
202003-1767932-143456-3447-14823-309485-17581-116336,168953-192268-39829-12729-24407-11639-5495-34845,35603-28006-27215-10802-19528-7872-1986-7162,11161-22100-2069-12142-6995-8061-5722-9523,32193-19694-2157-9907-6690-7264-3779-6453,20270-11505-7903-7783-14900-8954-3741-4255,10596-21048-5399-10610-13325-4290-5395-1244,4132-27435-5033-11083-12857-1531-2252-1016,difficult,no
8356-128893-2304498-38077-256774-20664-1035069-210750,3257-195746-53966-5455-16518-4505-52693-10824,6674-11435-24466-21666-1851-38232-41097-5221,777-16644-9433-7334-5085-44935-22631-1775,2519-8012-13582-12870-2764-23032-3540-3130,4047-5137-4408-3415-1385-20245-10832-1761,3300-2074-3426-3066-871-10846-8059-636,2198-1706-7790-3037-523-4210-9151-343,easy,no
215520-763179-13806-212401-74682-103189-9448-107150,22703-42434-14446-25812-31537-42862-7725-37645,9774-20986-12076-9397-6716-22289-1494-2038,3374-32417-10138-2488-3901-2998-1287-5190,6032-7171-11516-4848-1909-3074-2044-1593,2814-13020-8427-5091-2165-3065-782-1949,2413-11591-6874-894-2527-2539-2679-2438,1589-3523-10841-1779-1469-1019-806-1418,difficult,no
624578-102050-244586-1055762-140231-87299-204654-1503880,74212-11881-53006-33891-18095-18205-15945-139761,12894-607-10793-45233-6271-7334-10812-13149,9606-3925-1008-57099-1609-7276-8045-49095,16165-1468-5589-15968-2761-3646-2045-35101,10686-2175-1660-28318-5845-7203-3700-30927,7589-2013-685-6782-1888-4728-4099-26285,2055-1431-1609-3952-2039-7478-11237-9835,easy,no
51662-54963-82784-87959-326340-7266-49573-2042548,33995-32294-10007-9668-30688-7607-42490-333726,1250-8554-588-1655-2228-3452-3916-24447,9205-3220-6570-457-1018-12991-5614-42734,3142-3655-4285-2559-3364-3583-4449-28289,6385-5940-3463-2776-5605-8702-3841-14010,2515-2342-3133-2376-4938-14308-1274-6205,1656-2306-1976-1369-2436-5451-2709-5582,difficult,no
67017-604029-92371-142570-10305-1920-122393-126138,52743-18416-10755-11561-3302-14254-26970-19245,9952-9604-481-1719-3683-25685-7752-16982,3550-2759-973-5607-1191-27315-2009-5082,4471-3753-914-5768-1541-10548-3958-5741,3767-5049-383-2112-2206-9777-3557-2869,1465-2135-439-1537-2348-6605-2075-1902,1160-1527-665-2095-1753-4585-696-1142,easy,no
4502-98822-7542-170315-1470-142227-89805-61949,27510-54699-12029-34968-7890-40417-60875-30252,6082-5559-14327-16720-14029-8603-9885-1284,20196-3939-8719-5606-3497-13468-3982-2035,8507-4002-11538-1560-7647-7611-2480-4627,7091-1739-6323-2448-11628-4090-2229-4321,3847-993-5079-1349-3969-1364-994-1389,1762-748-7300-1044-4988-1133-801-1794,easy,yes
