delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
929310-55408-762233-46239-57119-1600002-318169,17346-36659-106023-35210-12842-95845-74970,1992-6062-61730-22002-46186-80592-16199,2039-2908-16171-62798-33897-19757-15768,2352-4323-17303-25508-16672-4273-4298,4307-3313-12447-11073-15940-11975-3517,3959-2378-17123-6796-8923-5304-4653,1638-1490-13640-12857-5847-6497-1035,hard,correct
21601-19711-776372-43834-494190-180172-79179,6218-27621-38120-6811-153531-63698-113584,8448-25228-20357-34299-81136-32247-15182,3316-2552-65767-6471-60568-149551-68841,6703-9298-37694-2109-18573-10175-11272,18767-5609-22486-2752-14354-7952-20439,9828-907-3932-1523-2492-6303-8102,10512-1526-9960-985-10672-4255-3773,easy,correct
3658-3527-564333-274668-478328-83566-369901,12891-18154-17406-62174-363025-15397-36825,3829-8800-2751-8645-14566-8447-1610,13909-3447-3841-7957-88166-4597-4023,2745-6911-8515-8982-15896-2488-7567,17153-5635-1402-6286-11882-2578-5816,3041-5654-698-1701-9534-2615-3957,8251-4047-478-2809-7640-1477-2005,easy,correct
8814-168722-144261-570727-376542-24796-165676,17174-40336-14403-11419-54159-8262-20621,13633-11773-1986-18384-61265-34138-9345,5740-2708-3806-20876-95937-36901-27161,5861-2623-2723-2011-38310-12481-2405,4727-1355-1314-4436-17548-9068-3605,3547-2486-778-2273-4889-11626-1644,8252-1132-281-2068-8033-9886-1223,hard,wrong
45925-1857863-38512-323149-48115-860600-75565,38352-93297-103728-50660-28762-152186-36462,46744-35635-10545-23821-8199-104633-25803,26781-20439-23493-33021-8822-79733-38417,12070-16771-16656-36278-3821-30218-5583,23023-5936-19357-9053-4316-17353-12188,37688-2272-5353-9193-1973-3195-6246,5215-3454-6547-5438-4029-3001-7828,hard,correct
13100-10825-1932050-319538-53643-100703-745011,7894-5790-101230-77075-13936-10854-368858,4380-2606-15326-9521-1144-5978-14868,13358-2820-13118-51082-45657-14477-44987,8368-3936-10594-48524-2755-2648-21333,13633-4814-4584-15188-6450-6476-25717,16285-2105-4639-9881-1073-2136-4896,9553-2042-1021-6264-1213-2125-7659,hard,wrong
718153-37870-81545-2378613-14356-19750-2087859,370042-38910-166673-320398-5230-49104-156595,30029-17821-32308-77590-9889-122817-94428,36725-12619-55115-62282-12170-59108-9826,26126-9811-35797-44970-2427-11202-17382,15140-8650-24864-23141-4884-12125-28127,8905-8103-9636-11856-2041-7324-22353,7009-7487-5080-9808-1708-4876-8618,hard,wrong
16736-230972-52218-355877-510206-81624-127691,14483-35551-27936-54275-31237-109939-16613,2486-5820-15403-36632-104654-77548-13452,1370-1969-50238-161329-116186-61331-6361,14899-12101-23714-3512-12248-18967-5100,15348-9723-10687-8623-8467-7136-2767,12017-1106-7908-6832-5336-8925-3345,6853-1591-2920-3454-2734-1990-1461,easy,correct
46742-44392-476447-181098-304820-10693-195624,8244-64459-71503-22268-69314-37877-50732,3000-56456-3554-1411-35550-181470-8945,1110-8730-20335-26197-168432-62753-15999,4022-17532-8009-2464-25826-8393-12288,2445-16492-4803-2290-9883-29403-18357,1564-10215-2351-1321-7461-5911-7397,690-5290-1713-1172-3277-3540-3331,hard,wrong
113725-24926-245035-42403-89781-39785-94217,3737-17693-13910-4971-65109-16393-15004,2146-5975-2528-23278-58663-106671-12196,872-6595-11592-17593-42798-29660-28478,514-4743-10819-1575-6635-9955-3068,2321-14866-2909-2329-23435-6602-5535,1788-9594-1880-1949-5742-7788-3495,1602-6898-1995-1238-5047-4909-1373,hard,correct
372340-15863-186202-742551-396158-30544-127542,360340-17120-17916-170265-21795-12307-14273,70320-10168-7688-68941-74818-13530-5037,10826-3199-4028-84074-163436-2725-20264,11244-3851-5927-20109-7820-1156-1716,29352-19193-3480-14176-10500-5544-6757,18129-16949-1935-2893-4832-2458-1865,16045-10005-2641-6163-8015-1800-1828,hard,wrong
98102-216313-110953-11390-12188-113772-519710,12207-25696-40566-37782-8163-64141-18697,2273-3673-14944-67695-2838-23912-7680,1698-728-38758-19850-7215-41198-33510,3270-3880-26885-13394-3143-12102-3978,3717-4528-9137-14860-5195-10792-4780,4323-5642-13003-5289-1043-6586-1761,7154-2527-16417-6504-773-4222-1485,hard,wrong
7259-247907-145428-78104-71313-135202-925171,3901-52445-92546-17736-8305-10597-271894,728-6223-58000-3747-6601-29501-81459,823-1908-66433-27324-47739-11017-25397,1949-6128-26223-1766-2474-5781-14352,7663-2673-12393-6269-3727-2397-10733,4259-1618-6911-1958-1332-944-10888,1272-1861-7197-1967-1284-1423-9239,hard,correct
110907-54037-80011-8069-28099-237775-95099,14663-47389-14034-4469-30244-72500-9191,11526-4550-1850-15685-51571-5622-7925,6996-5190-62148-56715-67452-14494-6255,2888-16786-14186-13264-46470-3841-5935,3230-10020-8462-17029-9480-2866-4166,3955-18994-11832-4626-4797-1836-2148,2892-30126-6991-7234-11282-1986-2933,easy,correct
102888-13456-189054-441179-52452-11243-1209696,8107-97794-26047-111224-26142-63846-358237,1358-52922-11117-25027-107934-12341-45180,3096-3886-3300-89059-37609-26772-29501,1147-15661-3481-9985-10346-5953-14598,1320-11856-1442-14390-14035-17594-18086,359-6879-810-4669-8663-5722-4852,733-2649-541-5082-6614-2926-6905,hard,correct
22228-65629-415573-451018-57329-34568-77880,9557-11387-43398-50583-40185-14742-104924,5089-10086-12289-3467-19209-6677-2403,5463-6183-75682-140788-41453-18182-16300,5323-1337-25196-11931-6164-2767-5083,8250-2135-10242-11780-6937-3298-6646,9723-563-4295-4377-3030-1500-689,2987-1231-5456-3811-2381-1325-1108,easy,wrong
3929-13842-502413-10639-168788-116720-82077,5895-9343-166556-24774-12594-9772-23373,2747-1143-52777-93588-3916-13076-9951,4538-7589-21619-65338-18103-12387-24482,7265-9135-12335-16051-6050-1685-3067,12923-7230-14459-7184-3446-2368-4360,7600-6212-7297-8050-1110-1182-2271,4621-2967-3663-3083-1389-1473-817,easy,correct
27255-3843435-974900-70529-967093-74077-103536,44491-199348-58426-24571-25385-38870-77608,13528-31799-32857-1843-20317-58451-90491,8632-29691-15347-2454-7063-17920-274755,12186-64602-92375-5475-2947-7865-7830,7305-25584-17764-703-3228-3961-5025,3885-8626-6824-301-1711-5545-6879,4759-4680-2711-347-740-4513-5525,hard,correct
98762-259699-33218-15543-53775-583632-802564,34954-156708-7768-11293-6693-44785-102404,7611-29608-13781-22852-5053-111983-8205,2927-21636-75978-15855-3703-37752-5864,3200-17840-12296-10026-231-15975-1597,1670-17269-15334-12096-1843-8511-2980,1677-4402-4757-6951-294-2456-2233,839-6265-7517-5255-201-2853-1454,hard,wrong
5288-132405-54875-11387-432635-49897-198348,30714-48389-45691-52783-91364-8737-74701,7844-8486-38384-110179-66264-6208-5777,9999-3694-79477-65653-48986-2865-11531,7310-1439-38826-12597-9344-1948-10900,14540-2632-7653-14888-8469-1903-2179,22280-2574-3424-10698-3427-1153-1589,11016-903-8072-5499-3688-2510-1095,hard,wrong
