delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
739112-1320924-2067354-825830-141406-15458-33662-96297,187146-171683-86496-93491-10395-9596-24675-8203,5134-59532-64715-8744-1450-3733-3054-23035,9751-77341-31241-19451-5797-1222-12056-3589,8658-17284-17557-4429-6047-2783-1795-12091,11492-42379-62043-15662-12936-12585-11319-19079,20181-43383-39007-8572-9402-7483-4765-16979,12928-34258-19136-4805-4077-734-1817-17773,difficult,yes
54715-1479878-46759-807011-974553-14054-166497-1385,14241-117526-18304-13316-43372-45847-13676-6687,5635-26311-25250-3187-9379-9243-12731-8184,1345-40017-1629-5475-46083-10648-4485-3037,1651-42518-2285-8499-20264-5417-3167-9662,1512-44109-3769-6813-23830-29780-10031-2867,1532-45404-4834-5311-23793-8407-7031-5301,1911-24076-3415-5375-10242-18657-1669-4262,easy,yes
30052-853427-567781-564887-503391-2221-166505-386451,22296-50214-20404-56446-97607-6485-118043-53703,4462-42277-11018-21671-29915-1353-5634-21899,3667-26363-7607-8285-26685-4094-6227-11638,3934-14338-1071-8473-43426-4014-6344-5575,10220-17959-8188-12283-32118-16010-9166-5706,8575-4577-7354-3853-19113-5158-3529-8525,3579-8683-7521-6698-16480-4629-2772-7399,easy,yes
10328-513862-806166-468222-131280-539901-38152-47076,3263-210464-8662-44059-25510-194013-3013-8844,1204-37919-5698-5844-16747-12360-1406-6974,2172-9004-4699-8561-8619-11459-2407-3135,2086-11659-2134-7176-12906-18645-2626-11759,4510-28055-15327-11094-17524-25762-11874-23675,8491-58116-6786-5476-24460-27505-2958-16389,3523-7091-3104-7330-15283-25412-3047-8639,easy,no
346669-943095-891246-76613-297977-19641-1141552-1632097,113148-119229-131985-34495-9683-11583-45498-133184,51084-38180-8475-2967-7800-7317-61638-7125,52485-15486-21414-2776-9850-3813-39189-19935,21202-15558-26484-2547-3230-706-45664-15031,50648-31164-55266-1335-3959-4201-30202-29532,57458-20899-30371-631-1988-1965-39211-22004,12793-4802-38731-293-3091-1313-31057-12995,easy,yes
216913-683185-1021457-32844-1069993-699416-309052-537383,34846-54142-235419-6179-95584-111327-2257-107739,11050-2646-9830-1660-13583-15834-576-32713,23761-491-33176-2360-14006-20091-898-4739,11187-3503-3655-2006-4314-7106-551-7091,31491-20224-31151-849-5249-8471-778-17957,33952-4867-11286-875-3120-6619-278-6161,29698-3825-13374-1185-1721-2459-248-7033,difficult,yes
37888-69536-827540-244329-32907-594830-65759-110819,53672-19539-158348-90799-29114-11220-13497-32376,5544-9703-54466-14250-22554-10919-24548-13442,3823-6397-17356-13770-15131-7615-13896-4874,2364-2617-19896-3771-70898-1059-15658-2556,2553-7537-27498-7549-17627-4916-11557-5656,2787-5269-16384-15733-6238-3469-11603-6205,1175-5561-13781-8594-7838-2597-13632-3132,easy,yes
13713-319143-52492-283846-207873-32932-116242-72968,30440-86217-105343-62266-57215-48185-31493-61387,10785-22979-6096-41120-3627-6613-15636-1849,16637-7595-20938-7785-2934-4946-7107-3941,6548-3883-4959-15798-3222-5160-6836-3666,24152-19070-6069-18977-15078-33551-8804-44830,44316-8458-7550-23399-14030-11859-9192-9236,27456-10679-4356-7851-4347-2472-3533-6576,difficult,no
1472359-451668-621483-270620-285747-622754-622224-76345,76970-620349-221841-5598-81917-27513-87465-100035,9466-70151-83233-7623-17577-6178-23246-6660,9616-67366-45483-4859-10892-5014-47351-3593,31372-65565-24200-1294-4317-3334-24774-9657,46730-58367-55310-4896-17743-14574-80591-6988,34260-209097-90936-3026-7248-7922-27202-7945,38830-42736-69869-872-6105-6303-34269-10898,easy,no
615761-1111715-2306639-145598-1544396-3269067-1262627-1034429,77552-182536-337298-31736-214056-32290-32417-17443,11075-40470-111924-194-88519-28398-41715-10243,28422-20602-185060-799-13041-30476-6536-2248,39085-18753-37903-1001-26751-19449-17284-3782,29851-30422-20388-2018-23522-72255-28213-9245,12840-21460-86975-6335-56550-34663-29708-4155,40424-14225-58107-1207-10429-9091-13609-3570,difficult,yes
94173-1900233-386522-214541-414054-112222-1796037-807338,20940-702483-103496-164596-33197-16358-580624-353697,5101-30599-20314-5476-99343-5808-198298-83072,7823-18896-16619-7057-27927-6072-95907-8542,1204-20077-3906-3302-7639-1286-33960-6271,4345-52280-25294-16269-14196-4421-137409-130492,2150-163188-8328-8068-14136-4685-36465-34913,2086-84995-11076-13689-5936-2215-46465-30339,easy,yes
1439260-744284-1682487-644301-143900-114224-1665327-1697778,225078-303489-145962-41422-9681-54461-319888-408145,39217-31447-15915-5627-5907-14422-38068-47596,29464-21411-10260-5058-1328-38691-39442-45938,20499-8897-8394-4134-1486-23476-9494-33634,41358-27523-57456-25489-4235-31494-40808-69736,16397-16791-43703-21031-1969-12657-29895-112131,21792-14523-12996-3391-2066-7287-15635-50309,difficult,yes
765680-426536-628047-472680-46673-2359151-61277-601636,250270-12618-95003-221176-16580-147141-108348-104285,18236-12369-18004-12200-879-100443-17443-80684,11158-4835-6563-22860-1532-76098-15133-9897,12593-1561-4446-6434-924-64736-7710-10431,12743-6081-7551-19416-1319-112967-9151-35070,26354-4878-10493-11122-1355-85647-27398-21156,10565-2245-6892-9387-1299-17916-8012-9984,difficult,yes
86813-949916-141663-423998-710950-36097-7050-73195,27202-66896-38688-91287-34281-4578-2765-7278,11611-22896-8389-5272-10662-3040-1086-2367,9118-57908-3531-24155-23932-9213-2053-23018,4174-4173-2141-7435-11382-3827-9186-2471,3972-23178-11144-24950-9698-4055-4061-5545,9791-27450-12913-38925-13604-5247-4532-8416,5490-11848-3005-15440-7464-3824-4166-2416,difficult,no
91167-513947-1190156-258984-31192-7910-50703-339210,48808-171501-123551-8516-37029-16729-27957-91217,16858-39653-30544-1674-8513-16512-12214-42472,10184-60447-9033-2847-20572-25037-26585-21597,6240-48691-33349-6230-39637-5428-11226-16836,3000-44757-36093-1156-12703-9011-4517-6897,12268-36565-27518-4551-7381-11119-4148-8771,4664-15583-23207-1950-6736-4313-5243-7734,easy,yes
271072-900984-311665-833184-2377930-735055-1983805-113388,171914-190080-111421-69656-185055-438072-149105-18030,41638-5336-48527-13880-110000-86082-19566-4418,18475-4609-16151-20075-102297-94683-39956-2101,55587-8586-8883-4657-20923-40970-36065-12886,83196-21345-13973-15508-78042-105915-69373-7967,22338-15798-16302-17813-98852-54488-42582-8956,25840-4665-6464-12047-25377-38286-27062-3856,easy,no
638888-1139205-90190-173746-6780-42339-451409-3393666,157808-40102-10769-73248-7768-16434-23473-62971,40956-7371-10945-20608-1359-13208-21502-37420,33113-9472-12488-16528-15899-66369-10399-23405,21836-3603-16617-24114-2142-4483-20742-9743,65615-4277-25072-24441-3553-14300-11273-40247,15764-5703-27088-15663-1599-6716-5406-17743,26063-3253-9859-16920-934-5434-5593-15745,easy,yes
15341-2635563-262521-472510-536083-34804-31514-23014,7923-449783-84871-8941-34121-58149-26984-20316,6045-86456-18127-1303-16602-1957-9543-14033,7728-40462-14130-1279-55523-5144-6063-4832,3772-50964-4120-774-37282-2519-4915-11880,19346-41924-25747-1570-8604-3040-7084-26193,18010-68102-19144-1082-26090-3847-3982-8722,8920-25373-10382-1679-5483-2179-2008-4964,easy,yes
1601835-781986-1609419-1139366-942136-1025845-34804-1679470,242641-87246-570181-344379-46720-35239-45795-301399,55154-16434-134778-35241-2410-11484-5869-211624,31272-10216-39429-11928-3092-29068-14669-15594,9823-4290-22695-23276-6124-8299-17052-28754,10980-17684-107164-84182-19350-9697-21977-27624,28606-5484-93222-36725-6974-10180-63500-28939,20834-6825-40180-40907-5558-8373-18160-19820,easy,yes
759752-168166-1431826-313080-8879-702574-127900-15395,46300-95150-72294-19025-5778-146824-2999-11595,7079-10737-11904-6370-2085-86592-359-3602,4091-6279-6142-15493-2730-13551-475-5661,8858-6559-5673-10743-3113-16805-1228-15036,9418-14073-10607-11613-5821-9305-644-21638,10857-10838-11728-6218-2079-12472-558-4550,5385-7882-4480-2768-1410-8023-717-6325,difficult,yes
899870-202565-58174-30541-37620-12188-1738669-425670,33197-252425-17645-7236-47983-25902-14290-164823,30308-59213-8985-7058-2840-19437-8974-4600,19284-75674-2074-13067-1304-4538-795-2991,9301-17633-3984-7013-2384-6006-3707-13314,23421-36541-10085-21593-3072-10829-3717-3879,22788-40782-4679-7255-2329-5421-3468-2313,14475-35061-4299-12724-2714-10808-917-1726,difficult,no
270504-592920-87019-537597-201094-142074-426945-105939,22768-368814-127320-70548-65753-20071-152439-27440,6501-121989-38174-5420-15968-2825-11981-6313,1492-38214-25831-14750-18682-3719-26377-8973,1040-35592-23074-3946-7942-7021-19666-6219,6236-37653-5002-3335-15429-23539-53305-6040,1368-39387-14017-7891-8427-12718-33764-5708,1415-33814-6172-4079-8165-6116-27958-11282,easy,yes
2487312-1587998-193644-1962622-308569-436715-120116-1436661,356490-42764-102500-123925-83756-144120-159732-267407,126999-23847-28807-29660-2324-16322-22286-14108,23135-5862-17085-24241-17207-19897-12390-75841,37076-5978-6683-13435-12853-14300-6205-25026,50283-12051-6154-14211-14929-13372-20731-25477,64135-12268-8181-15210-14322-27358-15495-23879,26811-6291-4048-20420-5652-8660-9171-7816,easy,yes
695104-277606-2605158-1018307-369372-1695232-632644-121075,123977-119234-478475-242255-19999-77706-217927-14766,37182-30219-16344-55375-2538-22837-71820-1116,36452-16217-4191-63616-2671-11750-48881-1750,15777-3516-18985-42483-11529-8468-24568-506,58927-15576-109614-61730-7630-21382-72225-1403,15613-22465-42729-19268-10406-20122-92754-2746,15115-4881-56393-22011-6424-4036-25610-341,easy,no
139813-940144-114793-419077-586902-200325-991957-1977250,256979-118639-27636-83835-41313-83305-46011-179508,6139-11738-2277-42494-3811-2221-76511-19802,19029-29113-1796-10024-1416-7666-11310-36567,26840-5888-1173-14380-9733-4359-15752-59958,31851-15174-4611-15778-14430-3950-11653-36710,10473-14301-8112-17594-10321-3542-15646-46241,9260-9072-4793-14786-16822-1002-13789-6964,difficult,yes
90314-433298-783879-1659344-22068-263732-720265-143769,21710-155537-419385-129599-13498-19407-231393-50032,14772-31788-6989-17782-15231-9656-31390-1828,2168-8041-12686-9647-6017-10206-33673-8583,1798-11757-11161-30170-8577-4133-40682-1882,3980-13489-14118-22082-5495-3143-18461-23636,5658-5384-14890-19775-4687-6034-90739-10962,2668-3705-7935-39007-8211-2470-13563-2112,easy,yes
490967-776262-959808-196987-493338-1531764-291371-37709,119782-3464-116828-11730-138556-82439-7639-7019,16795-5760-19703-1426-47856-25851-2340-3046,72563-3973-4370-655-16484-18390-1201-5398,17851-2316-3077-1641-8378-11592-373-16698,39738-4212-26695-1607-14747-35645-1576-30860,10436-5031-16482-2767-8108-5282-1528-8457,9517-2342-11228-1267-5114-5914-682-17662,easy,yes
546506-174231-1374816-2074299-71581-4731-817509-152866,37391-181053-400572-47838-15869-8781-18790-9652,11284-31522-78190-2323-15452-11886-7695-8150,10335-9230-26020-14499-3766-33212-19503-731,6907-2510-54988-3379-7817-14368-7386-1294,4835-26712-241758-11603-11717-43969-16592-2767,3532-8547-67853-10264-12488-67041-10269-2558,1795-10715-32970-6251-7553-21534-10318-1635,easy,yes
1185126-655411-670789-240177-2317791-119776-157453-44010,77957-435457-267903-100459-65471-49549-51523-45038,12955-101317-72985-39204-21452-8662-8394-2289,2784-29471-66101-8824-23821-31655-19859-8533,22509-13835-8911-17211-3686-23704-3661-10242,16080-39795-13268-19141-5338-21755-13690-9623,15633-131878-5571-10187-4923-12552-10925-7412,14715-40455-10273-7804-1592-4949-5751-3523,difficult,yes
530993-297001-1201290-3286414-153782-838852-198365-864500,46114-15677-78902-374319-39489-26846-199929-408526,19675-12828-1196-111599-3637-4379-41769-50505,31197-16800-4998-36144-1117-6857-10707-11491,5651-5680-6688-51373-4016-5917-4979-36047,77806-3864-29289-73426-5066-14484-11533-25105,37777-5268-34855-55308-8799-7510-5078-34003,20331-6002-5047-30145-1549-5336-10125-15212,easy,yes
23341-1002913-1568640-1744162-631028-90661-17644-668321,15570-342075-210927-168722-65436-54912-6505-156264,680-8694-38562-7466-757-15114-1143-24640,4189-18162-12308-24658-5832-53174-46281-21179,871-7769-7855-4856-9903-17695-7454-6939,2987-33242-15762-30066-5346-13885-14676-17381,2070-12214-15922-7688-5610-6670-7142-14431,1088-8954-11636-17831-7010-2891-1743-17367,difficult,no
58256-8211-385531-15467-237747-1350340-1017887-1785231,22054-13786-517078-14748-13931-128012-188094-96117,1586-13258-59774-141-4689-83622-1974-20527,10185-6387-45711-2116-2192-8565-4668-34820,14460-4841-15720-1514-4755-29598-5367-20607,22431-3963-55819-1786-4599-16534-10475-11121,7882-10686-8798-1057-2565-13563-5690-7267,20705-2685-14782-2170-1874-11852-3093-9073,easy,yes
1443-990688-586317-103554-55408-156593-243037-401898,2651-53259-68114-9702-18803-25360-76120-219169,3988-13451-13828-1425-5075-24734-13578-26004,5733-9687-17227-3299-13903-20161-23448-12753,2482-16513-28155-1093-29486-41994-22101-10378,14337-10064-40472-4989-34669-28019-27169-14595,11417-7373-19182-2473-39382-16802-34708-13743,3640-6996-27493-3060-15431-26097-12009-5221,easy,no
229756-53115-195238-655454-903157-134326-92722-1640662,66567-53756-46723-9481-388936-24420-38810-178109,8942-4259-18066-18655-32127-3297-163-17419,5284-2160-7564-4280-48103-1227-1114-15280,5157-5755-3125-8592-19625-1920-1839-10445,18659-15860-4432-8265-36808-12261-3839-11603,6104-5559-6897-3973-8071-10068-4061-12607,2749-4829-5424-3461-12679-1831-3951-8230,difficult,yes
453173-629024-393304-232282-451782-107225-630630-887560,105694-67131-94521-121679-94790-13720-461278-88336,31989-17809-12411-128005-3515-2467-7507-6109,15438-2226-7575-35286-32453-1402-5318-14724,12323-2713-21216-17205-11190-2207-10504-14583,22068-9929-4825-26210-25449-9282-40877-26403,14140-27530-18072-51920-28127-12767-50459-29813,13588-8695-5737-51769-23142-7532-26191-15075,easy,yes
155432-2845-2589932-89087-223193-511142-3753305-210229,33008-14854-97496-24171-22801-123421-1552087-25197,3920-5297-14710-5352-3015-70886-109128-6133,3260-1695-9357-1678-1340-35458-86043-4362,7604-1450-32359-319-1738-14446-36093-2118,8355-4322-32200-2581-6338-23095-111622-3383,7610-4550-38375-4623-4987-79755-156752-19403,4203-1197-14527-2385-1062-12366-40882-1878,difficult,yes
2967744-1719390-1309012-1551112-1783215-620158-690783-2382842,217587-169322-291611-332684-192661-1106081-79809-264185,94190-64456-118327-43531-57270-12562-125497-413677,108314-35235-83293-5373-104335-22717-43100-361471,13605-36308-40406-25929-61547-57218-20022-55340,30745-156187-56655-30201-61419-29730-26006-61425,100715-86337-91775-30326-46762-50865-20162-233016,33697-53761-45395-36669-20574-14566-10808-75058,easy,no
751535-936008-801847-1546252-682578-190298-73127-124849,185217-505282-345266-1805239-111757-230412-46404-19884,6383-29016-6533-41311-137975-132644-10905-13978,9668-25853-38429-67881-21892-28355-16699-8438,5477-17500-25453-38738-29364-10444-33552-6554,18472-52768-38036-98944-79300-57380-56628-9040,15591-40789-140596-53148-64620-73001-21745-5128,8641-33071-50452-20017-37672-30619-45516-11175,easy,yes
84670-481202-1434566-1177163-774497-148798-114859-3039091,65009-162544-168308-235519-104557-28082-56902-1226687,10835-42965-32758-29713-159251-6632-1947-7236,4095-45177-42118-32278-23615-8443-4024-27731,36626-45233-38303-13115-25484-1177-10358-25946,64174-33813-56919-141879-61624-21946-13435-47261,28240-57230-93410-94406-51761-10620-4547-40903,13970-53231-34053-28103-42746-8987-5545-47361,easy,yes
1111985-264495-1726489-850864-188823-105215-2592845-598208,43052-20300-166983-19075-73066-48891-91942-41686,13316-5824-94634-4009-8659-11620-84886-10293,5225-5762-105820-3028-5771-3437-41600-19079,9050-4227-56773-4101-2940-3120-7235-4069,6575-9698-22252-7748-9873-9070-23071-6196,7022-8904-173196-5556-4298-3843-23244-6627,7552-3861-30225-5452-2857-2241-6071-7211,difficult,no
88805-724909-829169-1701098-207374-207374-1662053-141628,30542-73402-733749-125685-24963-24963-281882-101103,5601-94332-70307-42456-3829-3829-30498-6535,11298-7901-79489-19385-9658-9658-12845-11500,5686-7913-30661-7915-4130-4130-16662-3190,13110-16342-72169-8714-9393-9393-70717-2173,8801-8773-176302-7756-17291-17291-17218-8565,8182-9738-52327-5107-3649-3649-22550-2933,difficult,no
170795-1083775-424130-2015440-599145-652320-399858-897454,54376-67795-59543-237645-71747-392727-67544-179506,14699-7234-38685-114006-41854-68037-5825-12574,11002-3986-29420-31132-34894-48222-4098-18961,30666-11626-17568-19047-27187-9784-1885-22063,13384-26791-92583-100819-42265-40686-17739-35297,10616-13351-27873-26661-29397-20075-8716-58576,3632-6328-33172-26968-11629-32864-7857-26202,easy,yes
1098399-331491-2486490-1064266-119186-381531-224949-1046427,276139-82915-494997-316957-8321-95559-44394-540028,18632-31537-22546-15544-2882-11090-4869-17738,56448-50960-33057-7202-4525-4605-2914-6302,61982-6191-13828-6489-2233-11521-9962-53428,53862-9755-80399-10185-11052-14608-14231-65681,18264-20128-79839-9117-9283-8367-8684-21941,15573-6078-43795-6624-1615-6731-4794-31520,easy,yes
412867-971400-1176964-1466138-305543-193336-442881-25535,18326-141299-32077-395702-70769-114364-64838-7832,8762-47069-18939-14673-14817-12871-22840-4675,43502-10670-5084-19512-4806-48672-14858-1576,17491-19729-4305-27125-3641-14247-9400-2101,15818-128251-20816-78497-15758-49641-23378-4040,7375-87988-58001-54806-10525-48645-11403-5220,8575-44782-14542-26676-14162-32080-9567-1230,easy,no
193079-1541273-80373-1959037-750596-907327-55356-204820,26043-112299-37171-1080843-24367-34096-13476-44647,3491-16954-8731-155174-28448-26076-21803-6163,4451-75070-5989-57777-4561-15043-4357-2399,3381-35794-2341-135034-6503-18446-5265-9814,5617-24442-6164-154445-11943-67194-11580-9976,14903-26580-9367-267800-6338-62016-13715-4385,3452-19107-2504-42052-3808-22098-14610-4148,easy,no
2434157-525787-364755-764910-278545-1962400-896119-112539,628166-430534-126479-111499-22933-378777-36444-22470,113970-10353-12470-65266-29528-54712-4353-4124,62680-27385-3434-41468-5714-54821-4223-6325,13263-16566-6087-26246-10523-21803-7227-3353,46984-33889-10851-103479-27722-60318-48626-7091,90214-37370-14754-24059-15395-28227-8179-3228,22093-24423-9270-26780-6255-38053-4313-4652,easy,yes
100220-309702-1673316-285360-192036-121820-1190164-266457,61317-146418-68999-58490-35329-7832-21393-63869,16901-17158-5480-3918-5525-7011-27413-3231,3792-13772-12725-6558-9497-1448-14843-5978,4040-12477-6395-12209-4404-2211-3542-5154,11092-21562-7169-13934-28248-4527-20926-9746,3416-16944-3768-7028-12175-2603-6889-14372,3947-8859-2854-3925-8348-1770-9253-6963,easy,yes
1232263-574631-786842-1512399-2084298-1244373-22616-80202,437112-552553-105256-41934-54372-142088-9251-19387,466450-40504-21997-17968-5068-10188-3298-13064,29448-55593-3350-8781-2320-3962-1827-1598,40350-31756-13298-10349-3230-11136-1235-8714,140292-23729-14098-26689-9970-11164-1737-13317,55599-83540-14605-13480-3938-7752-1401-8850,89529-27149-10723-16172-4201-16745-1418-6572,easy,no
108173-193346-673123-270593-425693-76215-1673158-97640,54870-12973-761521-36573-19589-25033-260657-39878,14918-7963-44443-288-9207-9791-26212-10469,23343-1558-16082-2576-1026-4918-11562-12168,21429-1729-11556-2639-1550-6458-45200-3224,37231-4387-64186-2270-2786-16280-55170-11213,23288-1854-71264-1874-3008-5215-83518-13609,42539-1122-29445-1679-1384-3881-72997-7130,difficult,yes
98651-1142911-1032071-19627-265453-154453-93168-291250,76796-97839-33216-9544-43793-25197-68894-93238,6943-93589-11878-4367-53650-2877-9583-9171,3326-10781-12447-5265-4574-4743-7742-21226,6966-15492-1668-4522-3785-5165-9026-23994,16274-101808-25129-13541-11495-8367-12596-67623,5812-34211-42791-6940-17033-8966-12781-34885,4667-22659-6046-9666-5582-7355-5117-62629,easy,yes
319776-540650-279152-261093-429369-234922-22705-45655,74399-105636-92748-17782-33659-30483-26845-48505,3795-17640-22497-7500-80321-8445-4431-6252,3604-15365-3966-1830-72806-3056-3486-3790,5631-14846-9682-8158-25407-2340-3077-1561,19138-15140-30785-18665-53596-3395-12933-4472,18975-17500-9943-9772-35637-5574-11497-2678,7896-10141-9557-4334-13012-4378-8143-2497,easy,yes
146629-225942-1601747-965441-1946914-643305-44375-479359,158037-110202-182553-94187-191646-62522-14294-80422,19132-33403-12860-51219-28188-30665-2869-9298,4771-5323-137582-35885-20026-17649-625-17442,6693-3608-67050-6064-33522-9761-927-23629,26769-11343-74506-29242-60193-18824-1847-17658,46229-25509-124570-10729-71210-13305-4688-52779,11654-5006-68495-9691-32797-13449-1634-17825,easy,yes
1556298-68755-740885-218739-87211-328807-1112036-1281119,31086-18963-204001-45802-61847-61817-593157-18537,5906-18162-7224-4311-2835-2127-112321-11499,3605-8387-17326-1321-3310-4367-108943-11715,4730-2961-9378-2589-2467-12933-23719-9853,39869-15307-29689-3650-4129-17418-100907-6066,10201-9188-15942-8603-3751-16526-55046-9097,3180-6330-20111-3262-2727-12136-63236-6445,difficult,yes
73746-452944-70432-639143-1707817-884271-79602-56933,55120-74503-168790-728111-1135494-192002-17720-34467,6236-10010-46140-199348-151591-25338-28191-543,4228-29661-12979-65219-20135-15294-2731-3162,2808-3449-18791-20307-20772-12940-24419-1343,10780-25824-24294-49709-67371-15597-64196-7443,10007-18139-11867-51213-44260-9921-18684-4060,16999-6310-12666-51843-60509-9413-33011-1819,easy,yes
72509-873928-2621591-1260338-802237-531200-228701-237179,9587-201636-189526-122353-78650-259512-301492-64456,1378-51686-47986-21260-945-72235-57448-58473,1388-49575-78515-8076-7692-59065-61738-9381,1245-23518-37332-5473-4422-21334-17230-4425,3327-54491-37947-30478-12489-71210-70622-20686,4626-159121-91270-7474-4470-15255-79382-22329,2259-35276-15492-12066-10561-15136-21445-10358,easy,yes
495700-132844-610241-1134813-1388828-834134-518056-38701,23791-53685-16809-151217-94115-243841-152497-14341,4231-21205-946-26690-234453-25940-42028-4788,7176-5184-5334-29786-54073-40109-19276-802,2317-15671-2237-18845-39865-33288-14177-1402,37407-7144-4245-12037-46866-80800-117835-4348,11531-13839-3581-8488-52605-72307-17270-2286,12459-23056-2445-11122-42742-24847-15899-1626,easy,yes
50848-51353-22947-106975-7648-126635-5870-178812,24103-27202-4447-18134-3823-27575-6312-113468,6802-13476-4597-2915-7279-13428-4395-7704,4731-4351-22339-2656-2344-5043-2031-5236,2548-6544-16222-2309-7636-4754-1767-2983,4063-6021-55467-4273-9732-22148-3814-2684,3494-4310-16389-1992-2610-9345-2713-1744,1902-5963-19154-1035-1800-4980-504-2730,easy,yes
55951-10328-113331-341912-173150-25237-2211320-2433456,138413-8342-16483-139128-10693-40980-938582-286622,22158-3882-4316-4334-3693-10172-165784-260728,6923-850-8013-18558-3807-10399-126424-30658,4798-1975-1496-19651-11617-19141-80578-42705,11341-1321-4648-29126-3478-18023-116000-47415,8081-1225-4024-13560-3081-6072-189895-76575,5744-866-3317-15022-509-5379-46545-42349,easy,no
43423-1348993-1141187-111250-229739-817850-346740-235660,31423-341949-489505-32472-19015-71125-209251-114961,4918-81751-15029-6877-5351-15662-11674-18123,7076-69781-24063-4683-1163-5134-33092-55899,1012-73312-38250-3298-3047-9603-16842-17959,3980-190677-85957-59279-11573-60666-34401-68684,3760-86324-14702-23013-4305-27589-6176-70980,2590-52445-47740-22093-5672-17508-4570-35009,easy,yes
485919-133496-649732-708784-498527-576588-127207-183668,134298-33555-500107-86757-54687-34134-17593-14692,21610-9594-11623-19737-17259-14854-300-896,24577-5576-24401-8793-3130-16897-4361-2108,31088-2823-109096-3270-11124-31686-5367-1039,46621-3974-28298-13695-13193-63874-16502-1526,30691-8988-118116-13691-15966-35051-8722-1599,16396-3219-64069-18584-10898-42085-9801-1580,difficult,yes
