delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
447795-253952-190808-86332-533905-5811-96573-336402,151636-36674-34040-18943-103097-6573-21757-53704,14762-6012-530-8568-25882-1813-6209-24526,52149-9056-5459-2429-6145-538-1727-14093,12284-881-2060-7667-7656-7523-4583-16159,8125-2947-3384-3271-5608-1309-2215-9076,8689-5390-5252-3890-2182-1783-2259-20773,5671-5597-1838-7658-2679-1162-839-9167,easy,yes
134524-114346-10016-206764-20930-43199-22939-61055,11123-8256-58602-2454-13614-20022-25140-68575,831-5005-4191-1141-5554-6135-2639-3726,501-4200-2640-926-10618-4660-2359-26569,677-1357-8652-1382-5835-2347-1796-8043,673-2289-14121-610-8452-3116-4117-7009,581-1836-4434-610-4441-758-1218-4967,338-1664-4572-403-4601-490-830-4560,easy,yes
38847-220842-350804-10696-185961-15406-1441031-420234,12514-8268-45327-3239-18815-5523-226164-70314,24922-2763-2595-1687-9150-11749-38950-4908,8526-3917-2274-1539-4587-6640-52678-6635,19750-1527-1560-1327-5728-1964-30554-7407,8295-3031-7358-3198-4354-2741-14868-2692,9351-1010-1941-1815-656-948-1447-2590,5966-583-904-680-611-1478-8320-2009,easy,yes
14861-112900-133373-127718-267151-29904-168355-22633,6168-5938-17322-40375-28443-18057-86543-3947,6520-688-4481-47676-14725-10270-2875-2018,3969-566-3369-13655-1385-12277-6588-1387,8237-775-5748-20081-5087-9403-7391-3154,7808-930-3125-26171-2414-11755-3908-1200,5509-886-1352-13455-1160-6304-2034-1617,2520-273-1173-6699-895-3068-1153-507,easy,yes
647336-47690-24208-1389394-601528-96329-40298-54511,97061-36884-11558-497849-45431-32401-44172-65450,3389-27224-3054-30195-3603-2750-11667-6643,4216-115226-12148-19806-1582-3764-40321-23668,4264-7238-2325-13061-2128-8113-9445-7431,1719-17349-4059-15092-1568-2782-3441-23560,2003-5159-764-14661-1437-1261-6103-9516,519-3884-763-4401-1381-866-5878-3222,easy,yes
57636-118904-128834-5878-137555-198182-69919-16991,9038-51971-38058-5603-24757-10024-18189-18732,19475-1957-3648-8574-5270-731-1725-8499,9914-6256-3824-6158-3560-2772-3623-6130,6061-3701-1649-3496-5860-1446-2378-9439,11549-4293-464-7130-2547-602-1794-8409,7323-1139-365-3924-453-341-1001-4406,4714-337-412-3863-851-405-1161-1814,easy,yes
215855-3270-28129-1692594-28692-108654-88209-80121,58515-25599-18390-239368-15931-117737-7804-7056,14434-1212-4436-72837-16824-11813-2426-2066,10969-3141-289-56597-6584-22572-997-484,6270-11767-7028-34818-9285-4220-1096-2521,4615-6138-1625-30215-13109-8123-417-2281,1913-4632-1012-6279-4338-4294-273-903,1125-4032-1237-2916-3288-3380-101-737,difficult,no
192896-5904-15747-58478-49189-43231-169210-35232,31737-4984-18990-7784-32241-17305-33832-27168,6998-3542-1643-2415-3269-21735-2056-11852,4801-2714-6712-196-4979-14469-3076-13325,1119-3022-4599-1359-7034-6968-4013-10268,2153-3662-18796-1634-4536-6079-3530-10271,1474-645-8149-299-2465-6066-603-3973,1229-746-4618-125-4242-1964-1582-5250,easy,yes
26812-650677-34377-5249-71905-280089-190606-57416,33891-126112-24716-19499-39565-21480-5808-18027,20067-57898-23904-4809-131-10081-4280-4377,13672-28571-14482-2758-1856-6300-438-5853,5670-14045-16768-7899-1736-4653-2712-1218,2573-15089-13890-4848-1649-3063-2180-3044,962-6167-12494-3025-790-1969-1908-1291,1443-4681-4473-1999-754-2051-1424-548,easy,no
29812-202855-11986-53883-1333960-26899-284515-38722,34405-7742-1312-50748-145175-87730-21993-38525,21569-4147-1064-12625-62900-15722-9894-22501,7315-2410-1126-6346-47552-11721-3231-2354,7027-828-4463-3479-54038-7840-3038-17773,12545-1689-2364-4006-23700-5223-2720-18576,6739-1210-2520-5731-15402-6836-1166-6732,3367-362-2084-2558-5533-9622-1156-10364,easy,no
87449-3347987-105110-271758-154205-70970-333851-39412,75356-248117-32756-20212-31042-33929-61825-9907,5809-47722-1435-10671-29357-19372-35733-8463,8424-38341-8644-27152-42245-113784-3803-6913,4617-35928-1595-6969-15046-10130-6469-3586,2617-15621-2341-7148-14577-6744-2633-4494,478-6937-1061-3984-3215-3263-377-2035,756-7479-662-3998-1589-1438-1208-830,difficult,yes
6898-174946-29235-921788-137095-220629-455105-165807,14253-16290-21815-29446-3981-26391-157124-10373,11796-967-65475-682-1620-6719-46922-4929,12999-392-88733-16315-1258-28114-55972-7048,4656-1776-16667-1635-633-1870-11374-2544,7465-861-9525-2764-605-2229-18705-3869,2767-366-3924-858-278-1130-4505-503,1930-204-2600-965-255-1168-2008-2060,easy,yes
38723-23586-6527-19632-277183-735797-321802-158780,5558-15937-5956-13119-24484-71610-55084-11702,2902-10074-4967-10209-13332-25604-4628-11737,1101-856-3496-9312-1438-11809-6442-750,8264-4074-13943-11964-3256-12915-3902-3603,13016-2372-13352-8820-3306-8210-3428-1504,11549-1213-8299-8447-1457-3743-1777-744,2415-1206-3912-5965-2902-3464-1971-1683,easy,yes
186370-186370-289263-140621-353214-32084-33848-149916,8942-8942-6232-43014-82127-18725-26942-5795,936-936-2103-4099-23369-2921-16610-1853,1129-1129-1555-2460-10404-10133-20254-839,729-729-5375-5571-12681-25623-4937-1078,1254-1254-2877-2937-11795-8803-14216-593,294-294-1513-2024-7395-2754-2849-211,325-325-1400-1140-3076-2825-1921-323,easy,yes
158752-941774-10216-55720-7372-214221-12624-255104,20265-24577-43336-34295-6164-32225-13792-66054,816-4373-19786-9984-840-9557-963-11234,3368-18641-2879-13429-1819-3901-1044-4821,4009-11019-4990-11814-2482-4837-2328-5351,3084-14527-19405-11507-1717-3281-1691-2052,862-2138-4886-2920-1329-1390-1380-1787,453-2134-2175-2107-1020-1405-808-1395,difficult,yes
36938-241341-155639-1414265-609012-39795-458947-101127,73634-81243-84352-13680-96398-6506-20764-62173,17479-5622-19483-10053-77485-2450-4995-2829,12053-2806-3952-7686-20307-571-9862-6766,10738-5459-8176-7108-15709-1122-6381-9942,10956-2329-12821-3218-16157-670-3579-3848,9606-2146-11505-1344-8711-804-715-1147,3082-653-5714-596-7047-379-1041-1522,easy,yes
20701-1124669-311653-8650-359513-256091-97976-28589,30294-250102-80766-6643-22809-68010-32359-77026,6655-39426-25304-486-6170-12263-13181-25782,4528-19215-31649-1555-4568-29710-14884-19318,8750-14120-13796-838-1340-24185-3167-8463,5582-3516-32194-2295-3260-5148-6979-7106,3151-4507-4870-1204-464-3843-5186-2797,2192-3481-8186-2009-494-1517-1583-4996,easy,yes
41905-671525-221565-9628-226653-107634-2150-34068,28184-87336-7114-6618-4994-3724-23134-32809,6740-6664-1659-10880-7929-552-6385-9449,11292-5379-2397-23251-2691-471-17919-5650,16083-8883-1542-3290-2392-446-6877-2774,11959-4976-3158-12696-3194-335-10072-1147,8938-4345-2093-3499-1081-407-5095-1514,5624-6052-1660-2871-1309-160-1761-556,easy,yes
