delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
157530-47547-68635-29962-29962-4619-3785-318757,153374-9068-6445-33704-33704-13647-8442-4113,13728-2430-889-7253-7253-2085-2312-2202,37964-3948-318-5111-5111-806-4709-3398,10199-3401-4371-5002-5002-4977-7295-2637,16035-6338-3857-16049-16049-8552-14186-7402,10462-969-2979-6590-6590-12348-8877-2240,11221-1983-1051-7698-7698-8042-7252-2274,easy,yes
35620-131854-6568-1410-1151707-38237-9532-824694,28086-53890-29888-20729-57509-72764-34234-53307,3342-17270-4373-1604-11028-12476-28226-61120,4592-1182-5715-2253-23572-31109-32819-46633,2831-3757-4752-4307-14189-5778-9378-8650,4744-7994-14161-20386-22049-9211-13227-17569,3193-1746-8939-15039-7426-4867-5823-15318,1341-2536-6941-6950-4705-3293-2708-4071,easy,yes
84234-17938-50274-29856-717372-129302-12787-3002,33164-15523-32055-21346-161380-11376-19248-1623,2110-2738-961-5457-31496-4350-4331-761,3192-9041-6994-1763-25060-3334-6682-2601,1531-4700-3258-1559-26091-6493-14688-2246,450-6667-6069-3642-17431-6260-11415-2106,929-1691-2229-1438-11511-5777-3476-2138,215-1667-722-2823-5727-1825-4294-1219,easy,no
85602-275194-4452-163600-11116-18278-25047-192949,18489-33747-28202-15629-11688-9089-22502-23522,1571-4877-4405-214-3997-7951-3347-1077,3070-16121-5312-4671-8373-1914-7847-5943,1409-3136-13399-1505-3530-6829-4042-3675,3806-2833-17341-1485-18595-13964-13527-5289,1792-3196-7656-579-6962-8538-4695-2386,3111-1197-9615-497-8779-7752-3839-1973,difficult,yes
237207-62281-2369-17215-869782-192795-23598-12612,86039-10718-18599-6106-219918-7738-28661-19369,9968-1811-4867-5795-33946-1339-33004-11004,23464-975-5322-2804-5632-1287-5310-3235,17733-1513-2708-674-5980-1086-12085-2031,15181-1666-15711-11860-40571-4895-25589-3866,11188-408-5717-2845-26296-1822-10969-2641,6773-334-9362-1590-13948-4006-10531-1525,easy,yes
96547-1647183-115549-89082-412748-1381901-64024-3655,65497-103029-5914-7250-159167-186583-13128-3650,9944-22482-2858-9146-15208-14285-1495-855,9464-14264-794-2425-24233-15250-4497-1809,17885-6665-1459-2977-26851-17515-3731-203,3530-9013-1688-1442-16548-33561-4069-5571,3345-4979-930-809-13333-17059-2409-3090,4194-2801-481-483-5465-3128-2308-1661,easy,yes
51822-3286-204372-30860-296685-92590-26525-23513,16535-18018-85698-26887-38680-2278-1828-14965,3297-4010-11082-10321-2334-2389-2749-12442,3326-2108-7095-6095-3296-788-1226-13840,1682-1018-1510-4438-4800-1553-1575-6125,3848-2242-2709-6508-3087-764-8303-8918,600-2543-1342-4296-1115-737-2344-5180,744-726-1093-3456-911-415-1676-7540,easy,yes
176780-123948-97842-13909-43422-372415-2191386-304953,20383-9874-42810-14960-6270-62318-570823-87865,30247-7065-8817-80061-20424-66027-37829-42617,35690-2498-3594-48664-7469-13310-43607-13862,5310-4270-4695-11403-2967-4670-53015-25766,1592-3185-2766-7587-3400-15618-37397-16611,633-1515-798-1682-862-2348-9726-12006,729-1816-297-2252-393-912-10573-4766,easy,yes
3757-18225-15675-1213004-81524-196635-9170-25535,13611-8919-17597-61872-41145-41770-10959-50921,11102-13163-112871-99398-3033-21584-7092-36554,21338-35192-67919-24268-10074-3792-2829-16231,19745-17355-8506-18181-3160-4696-1875-13388,18972-7150-11959-41013-5791-6446-1546-11012,3181-1573-4322-19814-2880-1863-1274-4562,3867-3351-1333-6471-2302-649-559-5597,easy,no
104186-852176-28848-84411-205050-1041889-1880805-7856,12117-158506-15256-76074-58312-80481-224903-7880,3169-16633-16559-4749-2301-26189-90668-2345,2422-10396-4620-535-2254-38637-59791-2196,1032-12626-4860-586-3520-15782-49968-735,2892-6601-5693-3776-3142-18935-24002-2470,1104-4374-1033-1536-1241-6265-11840-1133,1176-5468-2766-738-681-5097-6576-1069,difficult,no
104316-872037-146062-1381816-86371-36063-6573-102253,5495-58863-50692-85823-45328-27268-22052-15650,2653-3168-14309-28658-33216-40777-13243-641,1503-3990-4415-8025-16457-50248-15300-546,648-5516-4903-3527-8176-5231-2842-498,863-2440-1879-4428-7219-4549-5128-970,200-1160-3098-2587-4200-7082-2456-313,152-1503-2200-1449-4230-2348-1180-143,easy,yes
653106-425714-291197-859671-8524-303375-1208102-91998,153806-145897-103078-148872-30976-23963-378150-5064,7267-51488-18971-30427-14861-7019-106754-683,3988-39256-22094-35952-22267-3321-51380-868,8827-22627-11225-7612-14291-4013-34185-813,9754-56221-8099-7971-7051-3065-12576-511,5171-52655-23458-5956-8467-2287-13870-181,2528-34407-19983-3526-3148-784-6903-498,easy,yes
94312-235036-25376-520726-2569-729534-359048-10051,59638-12731-6425-200790-5780-60592-192654-6302,1322-11760-4203-3994-1444-5635-40048-4039,4210-6768-6502-104166-845-5574-11840-1624,5112-7357-1961-8440-1001-4470-28703-5702,2380-1353-4297-10061-2622-4917-10710-5736,1824-1891-2752-10592-1374-369-10986-3299,919-558-1369-2741-1568-740-5608-15397,easy,yes
79226-3154213-51715-175393-224306-20404-1074398-174757,49076-382050-17739-8216-32699-28231-561178-20891,9180-58813-6234-3810-15213-5150-141554-3297,6610-53393-3834-2312-2269-4101-37823-3111,10015-20127-1970-1933-4563-2412-41125-5879,1716-10159-597-787-3257-3398-27372-2135,1102-10125-574-884-560-1045-9237-1300,689-2434-372-202-625-952-5148-1360,difficult,yes
694396-261439-35197-285792-11914-33610-117418-54015,61841-46489-47679-24906-61526-7969-21424-63897,4092-1016-6393-1865-34647-5319-962-5426,1182-2844-5191-2774-9972-6714-421-11144,4629-2008-9326-2577-16154-12750-335-15546,3557-1098-9045-1404-6403-6862-985-6423,1216-448-6200-2771-7811-4380-228-5254,925-638-7092-808-3229-2994-268-5710,easy,yes
66039-8178-3432-243180-164359-114381-879754-12092,24799-9410-15710-15289-61794-27505-31568-8711,9024-16930-577-406-1633-711-19355-3323,8356-5976-807-1217-3162-1304-5468-4380,8633-5263-1476-1641-2000-1867-2505-2384,32545-6911-7306-3159-2736-1778-3177-2942,11447-12861-2063-872-1532-1363-1590-769,18917-6766-1650-1427-2056-1752-1920-801,easy,yes
1621-103494-319814-84576-14893-20840-54618-24288,14000-33041-18617-36694-6480-30211-81099-12958,4061-9906-9342-19436-4753-32806-2743-5526,12106-1078-2168-55344-32653-118221-11014-4160,2932-8250-16510-14622-875-22623-3846-11602,22182-2866-10234-13033-5682-19535-14077-11270,9408-1025-4514-2896-429-3073-22445-6673,4160-1093-3933-3211-668-4517-8860-4703,easy,no
62420-335325-23031-110585-1961505-373160-34983-792463,24320-25124-7943-21982-174950-26738-22687-471036,8620-1055-1190-2060-11418-1998-4084-62738,2640-1283-3311-4390-15527-1674-5933-48170,10330-1790-3862-3666-5076-8812-6540-106470,7275-591-5311-3733-8630-2572-16369-20525,9985-552-3257-1875-4916-3753-15480-16058,5426-626-1552-1938-1760-2793-7405-23319,easy,yes
71281-37021-10055-283500-89361-24724-194397-60544,59836-9077-8647-10396-6496-12304-33203-36784,10384-736-1192-8289-2943-5796-14705-11699,18964-667-3951-2421-4224-22626-5291-6543,16506-314-1577-1479-1910-9119-1530-6114,11272-550-2548-2301-2210-4824-8446-2216,4050-458-892-2893-1313-5705-2527-1112,3785-236-1069-1807-2005-3187-891-976,easy,yes
42488-25162-25162-71513-245599-55692-52278-249545,54734-15386-15386-9230-7139-66341-25474-42102,1242-2885-2885-3614-8464-28643-1127-13945,13426-4330-4330-1439-1808-3438-5637-25641,5838-16164-16164-3036-1763-1213-4733-2043,5289-9499-9499-5026-2029-4619-2194-13078,6684-3289-3289-1412-1264-2477-1490-5767,2238-3877-3877-1066-546-2349-1185-3028,difficult,yes
