delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
99791-42131-84181-65996-93201-224155-478750-35179,19481-80918-41851-43517-14609-19623-303609-24417,3947-9465-6349-34139-3015-9021-41070-1613,1969-3181-5312-9221-1869-5823-32741-10787,3020-5265-3015-8527-2724-3409-26469-5922,2571-11100-3709-11089-2566-2188-17154-10998,672-9457-2520-8702-925-2038-6949-3307,582-4199-1289-7804-797-1383-5499-4075,easy,yes
2789-35595-7223-190414-294360-18786-17725-68625,15266-4659-8162-8105-34877-29345-13401-71459,8111-581-6125-3301-6585-1190-3830-28633,24567-721-9172-616-1138-5186-9649-4399,6736-273-4386-1214-10016-4871-4095-12465,15707-357-18714-795-1896-9257-1931-12746,9593-379-10798-626-3142-6022-1436-6430,4911-230-7608-522-2179-8185-1164-6658,easy,yes
9842-14725-54366-133635-52978-5617-23546-16485,2945-5521-48247-24017-35739-19440-35844-7853,1412-3389-5621-4121-7687-1243-2515-1903,2657-1148-2384-4093-1719-7153-1613-1983,2706-1685-1711-1996-2434-2745-1864-1350,3853-3043-1673-2166-2286-12334-3124-4206,3064-1827-1035-2138-2034-3292-846-1094,1447-1563-1522-1274-767-3265-1550-859,difficult,yes
3094-134949-37582-339911-191033-324745-91164-64431,21007-84522-12461-78446-13331-115335-19109-30919,2542-8117-5805-4445-11922-41334-6398-7007,3069-2780-4250-8383-3087-59549-23128-9246,2804-3517-2919-3728-1430-66740-938-2226,8366-2613-11313-2815-2697-15128-2529-1847,10606-1856-4929-10856-2334-14493-886-892,3082-1645-3027-8800-450-9978-1102-872,easy,yes
48965-156327-207436-18835-111469-7582-5475-275270,78514-14617-15496-11501-18564-3393-10919-16132,11282-3261-454-15556-1825-1847-3037-3523,6413-1623-2218-9154-1510-1929-3723-2051,3021-1413-2234-6839-2568-1929-11915-1139,2841-912-647-7035-3201-2408-9142-2197,1514-555-522-5536-3180-2037-6477-1703,1692-664-282-5399-1858-1468-5631-890,difficult,yes
206777-125948-497790-91559-71690-137462-443111-3302,51972-35904-241036-52347-7829-21511-21978-1587,522-6407-17050-13304-2586-1452-11335-1159,4055-3551-20555-9912-1586-4120-31077-1010,777-1620-44669-31928-2327-4483-40585-1009,3988-5206-35300-36438-927-9798-4584-2574,3347-1714-13228-22550-834-2031-14296-623,1443-2609-18281-11388-820-3402-16269-454,easy,yes
32159-40236-28633-116672-316892-24730-83212-207007,46121-27793-56033-32251-27493-8808-22064-58065,7902-14560-38346-2718-4809-1193-8560-16392,16145-6773-13683-1491-5842-2014-11685-13230,5635-7719-11477-3024-1599-1059-5501-5440,12341-16973-15392-9418-5669-4090-6131-5955,8711-21687-8146-2076-2864-2071-1601-1741,5576-5801-4740-2039-1991-1360-2064-1071,easy,yes
526551-592375-9875-27493-191256-216287-48828-471618,8379-99752-19994-22377-33770-52303-9316-126706,4373-22510-6085-36836-2520-14934-3181-18917,17812-4605-11893-63633-7385-104220-6490-14069,11721-2687-3804-10722-2233-15332-2795-2534,13065-2609-14684-6923-3165-13718-5408-19227,5425-1625-1984-4634-1895-10897-1928-12587,7027-563-2927-5126-1267-3197-2363-8524,easy,yes
127063-96107-376623-47285-223692-47825-65179-25783,21965-23140-38134-74429-20364-69557-45311-14267,4952-1298-11024-9072-6627-11688-6371-10193,1101-5246-2556-13418-1079-6615-1382-4334,2120-3667-4285-12752-2010-7463-3303-6850,1149-3449-6073-16436-3575-15351-1402-2579,479-1234-3090-7297-1840-6852-1477-1231,242-1043-3991-3575-1477-6779-3666-1031,easy,yes
576250-9414-12487-35670-42064-241590-112486-4687,34558-15980-14219-31384-34249-26689-101553-1910,13951-4162-28350-1593-2126-2562-12390-4894,2921-4388-7572-7800-12181-3975-21102-983,3592-2180-2592-4762-6172-3071-11499-1628,1975-3200-14490-26144-6461-1258-22861-2000,1843-1152-27470-42207-7051-1016-9143-899,852-4588-7456-10865-1859-1107-12583-630,easy,yes
43004-23521-66674-100700-55108-79579-79635-254369,72185-8001-25497-67821-42465-9360-23833-70783,35336-2345-20085-17709-4807-939-6038-40061,7907-2620-11431-3499-4618-308-2640-23227,7060-1104-5830-3915-2654-1017-2477-11387,5198-2036-6304-6536-1511-381-1176-14318,4715-2405-6318-3299-787-322-859-16116,5283-409-3385-1064-634-565-1058-8917,difficult,no
83421-7740-73046-38581-19263-18316-8742-74757,83956-6449-6878-15409-12856-39284-9522-25304,13001-4641-3122-3784-16421-18980-10671-12953,10122-5346-4312-3161-34889-16890-18659-7708,3236-4331-2757-5515-11095-9415-10840-5778,14901-11425-6257-2503-6942-7178-11519-10623,5832-11922-2939-2085-5390-2586-8241-4291,10685-2395-2750-1419-2472-3171-5327-7256,easy,yes
6185-67956-350917-183318-71945-91636-264144-332773,16328-11656-8530-110594-39396-114170-27175-12023,13103-4963-2548-1659-3500-22230-2868-597,5973-1069-2824-10288-7097-6659-4334-2060,2578-384-2512-11071-5065-10343-4824-2547,10073-2161-3505-5344-2807-9243-4706-2231,4458-986-3964-2121-2375-2313-2231-1364,8498-483-1586-1171-1897-975-1918-3740,easy,yes
4856-138382-5472-81079-2151-17875-47483-5295,6298-3520-5602-23267-3805-7125-2258-43292,684-1438-1686-9554-1353-3242-89-17110,1216-2563-6796-3944-447-2763-321-7128,3066-1945-3617-1826-591-2143-623-3143,2132-4342-13538-2854-1111-1607-761-29010,2500-894-17305-959-354-5094-218-8846,1338-1033-4314-1532-1287-1061-272-15989,easy,yes
25174-68018-1882-24581-6787-187765-185781-9705,17296-10258-11088-13248-19251-38973-16410-2317,1912-2340-9455-12579-470-4564-731-2004,3040-3972-3873-9063-3668-5153-5305-3424,1101-1408-4895-4605-6600-2172-687-7478,769-1389-16765-13958-49429-5445-5703-5527,303-325-13264-9798-6827-1957-2115-1419,781-137-6736-7231-7588-1663-2053-1603,easy,yes
181340-23804-167866-171473-171473-48966-1356245-221486,20502-16678-27390-2232-2232-12459-498168-99776,8935-6797-1739-727-727-264-112777-14432,7574-1818-17116-779-779-506-89459-11919,3540-8379-4275-165-165-308-37140-4643,2651-21492-3720-901-901-661-34232-3712,2588-7265-2731-590-590-130-18046-1557,1313-5735-1049-315-315-320-35725-2148,easy,yes
15255-57053-157584-152626-222379-12724-287452-40241,12686-34768-18932-29785-42340-3626-114041-13835,15884-5275-4682-7940-1154-1098-3903-2390,4190-4643-7435-6631-4287-335-5518-6191,8670-1588-5052-6278-3715-2810-3096-5063,2807-2725-7104-3313-4963-2697-2490-2160,1257-1734-4804-2501-2743-1802-2148-2595,2323-1989-4241-1800-2144-995-637-1657,difficult,yes
208174-51949-14765-59765-65658-151882-37481-12358,3508-22492-19553-25288-37570-61406-8293-12239,2869-7393-5429-3782-315-9271-4588-1354,1409-10839-3652-3584-3335-36065-3089-2296,2437-9795-2556-1987-2239-12173-729-2152,1534-5468-1810-1532-4046-10069-618-4920,654-3603-826-1676-486-5628-164-2334,294-3803-1140-504-1251-2646-252-2445,easy,yes
244568-9938-197026-8907-165735-18454-32264-25241,26490-1940-45135-3415-22758-5347-40634-23073,4234-1974-4939-15014-4409-1685-17756-1445,4237-1683-2776-5148-6227-4052-10356-17069,3778-1869-1250-5657-5433-1133-15266-10358,1534-5092-3387-11244-2948-3808-7451-8942,526-2249-1281-9822-778-1784-3235-16078,653-1660-2690-3535-303-1781-6774-3260,easy,yes
