delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
47157-218204-1676492-1496251-1720442-343377-2043709-1690003,81238-16656-690339-173473-689875-166417-59686-1327924,11741-21219-144782-103693-178263-27631-26547-90193,9093-5284-280735-14081-64209-13605-18979-29786,4050-4729-45923-11363-102892-10847-4395-50172,2634-2874-33024-6357-29862-9247-3858-22261,953-2263-8519-6208-66123-4642-2380-15937,522-969-7631-6050-22145-1754-1531-13440,easy,no
266155-170252-1136589-697235-273713-698886-1926003-1192769,44626-49923-70608-353675-24862-110243-517963-65699,9677-4970-4451-77043-2681-16626-268688-30913,5693-3683-13426-11360-8334-13598-80978-21629,2267-3492-8466-11642-1541-8723-26990-5705,2545-2958-10554-11372-2004-5047-14930-7764,1094-1606-2440-4028-1214-1492-8938-1753,573-563-1069-2078-684-2033-7533-2290,easy,yes
272884-772487-980502-1327626-149569-172098-37823-1361034,254642-221601-118514-1203177-25574-474833-47532-124894,17080-39613-27305-111734-14797-14141-23491-49019,40915-7973-14973-37298-6584-24623-4013-20714,14479-2987-13253-54200-6837-27791-3463-14445,7571-5226-5594-62828-1333-9308-1399-5291,3186-2843-2758-19387-1293-4671-448-2404,2822-1193-1926-13950-782-1791-619-1925,easy,yes
266124-92877-112488-145542-413835-18882-7905-305346,23008-15492-47708-26504-105644-24569-38394-22700,5197-2332-3295-10183-31474-2897-10065-8194,7617-819-2230-2492-10015-917-15422-1625,2086-862-3841-3741-14909-3132-11669-2137,1104-369-3861-4298-23556-9288-14193-3251,809-241-6466-5968-38072-5010-51831-4979,703-263-3941-1262-12049-844-6924-1066,easy,yes
37193-1328542-83330-9587-118602-299693-4586-236027,29658-85242-46557-16262-37877-15942-7973-44089,9571-76635-6736-10220-1693-5653-9866-19510,12093-34636-7719-3778-3676-1960-1165-4832,13163-10695-4274-4271-735-2627-6033-3096,29529-12834-10570-2048-2218-13144-6012-4575,4096-3809-1040-2217-1279-2178-5272-4964,5584-2447-860-1377-496-2309-494-2518,difficult,no
247995-593806-10802-299651-245326-20254-84375-367579,22173-32975-74310-18822-98380-1553-51780-113253,4130-4691-6811-4158-6456-2555-26207-11059,9130-4430-15211-8388-4930-511-8684-9604,10589-4626-10294-2251-17162-1701-15141-16417,4093-5516-15171-2433-7748-3895-8291-14231,954-1687-3934-1702-3435-9220-4059-13693,801-1004-5901-641-947-1715-1173-7043,difficult,no
18202-53262-204176-1221904-5134-148764-58363-139045,11913-25127-226059-146212-15296-21100-20189-55776,8564-8259-86071-80189-2823-5556-49271-9069,16013-2624-26958-15572-1609-18184-32623-1117,3075-2472-14552-22899-3469-19704-40522-3825,24832-5239-14479-14836-4608-49274-14643-4241,4786-884-8146-8019-3237-4811-7344-1263,5028-953-8927-6368-915-6703-7921-3002,difficult,no
789014-9165-28476-6185-16641-158280-109916-693241,99505-9923-26037-4198-5257-20252-3117-18409,15596-3527-1925-2387-4471-2683-2567-15946,5016-2284-3775-2551-7410-8130-1241-9208,7498-1292-1423-2088-5963-3074-896-2169,23887-3662-6026-4222-8454-3718-1889-6996,4075-3706-1668-2717-1802-3159-459-4667,8612-1059-1418-1459-2476-2474-613-3871,easy,no
1101774-71043-129582-88568-42640-907090-655358-1049774,142317-36258-51699-14707-15526-117632-53768-132857,14241-4223-38504-5419-4141-37115-31601-34824,8819-9001-44191-19307-5359-26424-12913-13573,17734-4739-24979-2447-2041-20833-16200-13945,42783-4900-23768-3531-7345-12558-42978-21838,6729-2459-14335-1642-1474-43428-19924-11145,6310-1251-22259-2522-4870-8255-10096-10446,difficult,yes
29123-44501-1440823-178305-48070-77092-82056-38046,65557-3938-193855-76898-50809-17927-38273-21219,14519-2763-23960-12096-3330-5618-9600-5288,29580-785-6135-23147-8870-15209-1192-6748,4610-875-5151-7181-4411-13776-3372-4746,20499-1564-45468-36688-2854-10197-4555-12180,12977-457-14884-13828-1757-22218-4765-3210,8587-291-5734-2350-827-5057-1482-1907,easy,yes
52989-214001-138166-15943-195158-39667-83830-9721,11532-39554-33942-16961-5127-58541-43901-15435,2765-1414-1654-1251-2038-17917-50016-5791,5033-5340-5764-10771-6512-7384-11515-4243,4005-6566-1329-8961-7080-5660-9951-2861,11559-5806-3257-14929-2770-24538-16271-23040,1984-12466-2125-5435-2088-14211-5025-5899,1122-1366-1572-2367-1755-6844-5630-6257,difficult,yes
44495-7629-19719-87175-24531-604082-35568-665639,40616-33802-40278-2971-15143-187931-29556-220577,17608-32462-3558-1583-19002-22676-9613-69156,13715-36052-15036-1693-44207-12323-6604-39014,1378-11788-5936-5578-8184-13745-22770-10399,16023-26571-20988-2470-68397-12452-33365-16485,9416-11772-14882-3940-6814-7070-6753-21432,4777-8147-6889-1391-7622-5233-2816-13274,difficult,no
16148-229407-19502-38928-115659-44105-31095-62482,6494-73441-20484-12292-16603-11806-19870-34917,6491-833-1362-823-1212-1129-505-3313,2718-1437-14069-548-1468-6892-6402-1683,2460-5552-20937-2798-2840-3267-2341-954,2988-4022-19895-670-6438-8367-4456-4759,2398-2786-17081-768-2168-3140-4713-1674,1615-1171-3691-338-1167-1182-707-2010,difficult,yes
46771-148874-1027670-56618-60734-50797-50821-72546,24107-24514-612860-66631-31763-13378-11196-51403,8702-6711-30889-3615-3767-857-8608-7108,17290-10588-26608-6385-3124-833-2411-8983,24353-5409-20797-17871-572-898-6900-1988,24238-2108-21682-16609-1360-2351-4981-3705,13751-819-8349-18886-854-822-2680-939,8771-2262-4410-9559-579-383-1427-1239,easy,yes
15631-134095-414902-90204-82811-719841-299350-129089,10622-2249-63135-16105-11267-308353-71347-78804,9567-1749-7488-3050-8060-4696-36092-3784,7450-2910-14507-25017-5556-23352-38974-3569,15348-3099-4981-47958-1566-24814-41409-4519,16937-10924-16659-15319-7293-36827-19330-6928,5362-2064-5134-7476-1674-22330-8488-2713,6726-396-6402-9973-3584-7175-5956-2846,easy,yes
446124-1411249-70205-310123-382464-1985098-22219-31804,143645-50248-13964-217074-157927-66498-96745-27998,86447-16164-4263-58829-64325-30441-15726-3033,42451-20536-3281-37643-35952-18744-16641-5568,16358-12309-3757-19986-10024-6042-4201-34391,57969-13187-3930-22007-13934-16473-14407-21754,6940-3771-2404-7709-4579-8354-7629-7301,4561-9201-629-6214-4856-7398-4154-3427,difficult,no
1024088-23946-23946-696142-401097-573339-964055-225060,260291-71336-71336-68050-216517-62962-193743-14842,44818-13574-13574-3936-55608-45000-29540-434,83655-5388-5388-20108-8589-66020-26149-3156,25069-1737-1737-3749-29325-13283-32282-5534,64277-5261-5261-4749-23250-30617-40244-2899,26772-1760-1760-1809-9027-8872-13554-2138,3297-1587-1587-2726-11991-7530-9007-1519,difficult,yes
79175-43798-638401-41614-413517-58362-417158-141305,98165-15977-288111-1622-102251-254673-63885-93602,105902-1413-5389-1375-10592-13449-64616-2145,22743-3414-28479-2914-13455-15059-84629-9393,42232-1963-19053-787-13930-35189-53177-20705,23181-3915-16064-946-25809-36808-9194-7569,8622-1527-10739-776-7971-19344-20949-3715,15768-494-3664-155-7635-6357-7348-2572,difficult,no
36558-83106-962041-721944-334741-90671-275466-488882,46324-12075-188516-19547-60697-31563-28712-112008,4985-4192-32363-17349-28834-6342-3513-15982,10148-2500-15475-5501-5642-6983-4881-7173,8050-13073-17669-9971-16329-4344-9183-21034,4406-4480-32685-3325-26339-4122-10491-23490,4854-1669-18366-4330-13260-3054-2789-7224,3907-1043-4297-2380-6268-1477-1731-9194,easy,yes
