delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1173201-232288-39176-153890-35446-19583-284439-13498,144974-25613-3804-49223-13268-15638-46318-3704,33267-2764-6831-3216-2385-2589-4505-1587,35505-5529-2526-8437-3768-2982-2213-1243,11939-3129-4471-4227-1241-787-13076-611,21709-5841-3146-3786-1643-2265-16364-1408,7516-1024-430-1362-1137-1320-3146-748,3802-1137-926-739-1230-1202-4846-586,easy,yes
7221-29240-38576-513109-27038-601568-192432-374189,13498-5371-38557-182562-11208-228943-13765-89128,3638-1819-1070-29475-7605-3902-2612-23163,904-4839-1924-29321-1986-6920-4458-6728,2957-2835-1492-68107-4539-15494-3823-7814,2455-12510-2340-21400-3224-3743-7592-7968,1686-2765-2283-8169-1207-1723-1761-3980,836-4005-754-4771-829-814-570-1558,easy,yes
25343-11202-14201-335423-2240805-7318-675319-581366,4699-24909-10055-111847-242948-20125-82890-44622,472-11316-1391-16936-63129-3785-6832-8749,3878-15083-1771-10994-24917-1031-10559-7937,4158-34272-5168-3461-12342-1652-4094-11391,2136-6989-7473-3310-7913-4927-5431-7895,971-7604-1536-1870-7625-1419-8193-3131,1064-1910-2312-1106-3151-1299-2083-2804,easy,yes
100611-68406-7301-194415-884180-141129-470247-11605,5057-135718-8344-46311-131652-33179-293386-8712,1234-12362-8280-1437-7951-12748-22572-2857,1409-22462-2593-2837-10280-13820-23750-5795,446-3219-11898-3034-62304-14375-11489-4835,885-5050-12769-3260-21386-33314-11002-2928,715-1496-7644-1859-32673-12938-8963-3767,135-916-3630-925-9781-23383-12615-3765,easy,no
1382-111992-36235-1146792-528671-2183-154114-65154,5402-31244-19843-23063-10558-3416-35189-18092,2321-3559-4418-3112-10521-985-13138-2919,2352-1064-4946-3348-16860-2045-2891-4659,2109-4356-1426-2194-26388-1956-2470-2422,13145-4715-7421-6907-11127-4700-3859-2469,7681-2408-664-1618-13536-575-2346-2170,1740-883-522-755-4289-947-1098-1238,difficult,yes
24923-151828-151828-491477-805595-125863-435175-725683,18580-495758-495758-55069-53680-111960-8458-78909,4021-32402-32402-29442-20383-17407-16648-1555,2391-45752-45752-16459-4103-15502-7085-7318,1174-31052-31052-36209-11347-8017-8705-8148,7335-45484-45484-9218-7207-10644-7621-12951,11936-40988-40988-4173-2056-1991-1152-3743,8751-18095-18095-4515-1073-2759-2037-2696,difficult,yes
150839-52364-150188-315699-80017-249502-847415-64300,31934-39869-31140-73736-7024-126826-39919-8933,1216-22116-5106-10101-7170-24439-12988-3282,2369-1908-790-24814-3343-70596-7599-1405,6842-12587-1052-19625-8616-26568-9742-2277,3153-2872-992-8926-2950-36970-8926-8644,4532-7125-1013-6823-1727-15486-3013-3380,1848-1841-239-8548-906-4498-3097-2516,difficult,yes
56246-9690-142012-862542-311546-45935-127231-237885,52416-1537-11677-51968-7139-28648-263367-211779,3257-1653-4867-1033-544-2945-19515-73052,2957-3048-3174-12484-1815-1937-17382-9027,7225-2545-2602-11290-1748-2159-18647-20177,3290-2591-2843-5625-4655-2499-11669-10831,730-797-2599-3610-6828-1108-9054-15084,412-771-773-6358-2195-2364-6953-13551,easy,yes
315869-182398-64052-1873624-174871-141328-228333-36015,218739-42108-70168-452227-14428-93679-14005-16858,107219-18992-20250-127303-3268-16527-2563-4000,28762-8662-22600-35772-2831-43517-2102-1913,34805-10597-33963-220084-14339-9680-2757-807,9611-13969-22927-34557-5129-18651-1825-746,16178-13636-5587-39231-3097-23925-1175-592,5972-5718-10595-20748-10470-20804-466-296,easy,no
38120-1026566-156302-306052-69177-7463-389633-89389,30364-168590-23751-56328-15768-11071-47795-11676,2687-48421-1428-6326-5060-9870-5126-11323,5715-44884-2145-4242-9214-28544-7259-601,5175-32690-8153-10747-11332-47795-14922-4763,6138-21536-2906-3945-6716-25777-12213-1445,2778-30887-4112-3806-4972-24038-11322-1649,895-14119-3305-3258-1377-6528-12874-494,easy,no
38243-18379-102262-1474586-177866-2534027-1099532-11049,12815-12761-9383-362058-8355-91580-103444-4260,1584-1979-1300-196581-537-24664-5471-1864,734-952-1574-67759-428-43991-5869-5068,4950-1051-740-31069-2976-55846-14883-7809,1970-1369-1074-21315-1482-72306-3919-2188,988-1284-768-39579-1729-51451-3353-5636,1890-220-325-45546-1868-55332-2793-2442,difficult,yes
19051-265227-18787-224434-6582-493171-18232-47234,39755-17555-13295-143857-8941-116773-9252-34238,6602-5644-3980-8282-3051-9508-2549-3150,23094-2480-1790-9498-4966-12631-467-5180,12251-2457-3801-9232-2701-9539-2582-9014,26450-6026-3154-6361-13225-6892-2644-19441,8515-3196-2674-5328-3373-3701-706-19815,11888-1275-1807-11632-2899-2650-534-12448,difficult,no
4861-45497-151428-90953-118762-96265-1678968-359346,8607-4507-153419-22752-46881-16072-83995-312146,3024-2656-12340-2242-2490-9749-65845-22284,3714-1221-13006-3082-4897-4379-82933-19558,7694-2197-1080-907-1920-11561-29304-11159,7998-3364-3030-2068-2875-3179-110481-14821,2867-2043-5562-1041-1974-3795-127797-7611,3864-2437-4044-1504-805-2997-27229-4624,difficult,no
