delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
188351-64217-26529-1323502-112133-1124551-27218-39583,15643-24954-12477-226324-13439-59400-19562-15992,9857-2428-2183-96630-532-36566-13919-21877,2074-3484-354-8367-222-24434-1567-598,1860-3815-3675-20889-1227-19664-1838-1323,4235-2786-7691-10409-592-7626-2962-3762,680-877-3922-22013-855-5816-955-760,570-763-2264-33720-484-2501-1371-625,difficult,yes
10355-241602-839084-72130-126714-242309-364039-117975,64937-29051-500155-24747-7491-99886-50424-26192,17923-7782-22855-2507-838-21616-5335-13466,1027-7816-57305-1421-1361-3125-4797-5745,8541-4565-9748-1542-898-15431-12846-2391,9295-1894-23006-888-665-11804-5015-3795,2533-1729-33652-433-291-9661-10928-2238,3754-2168-12856-654-299-5716-7705-721,difficult,no
80393-46540-79183-559032-863992-9680-14778-248359,25078-15565-74939-113566-42669-11384-19681-6924,9536-911-35151-32290-3337-498-1651-1403,14363-2772-6415-29032-7899-7408-941-3572,19196-9330-12242-56950-10915-12099-10174-4279,16712-7623-2901-27770-6626-25113-4830-3791,6364-4766-2307-23807-5193-8118-2557-3114,4735-2550-1258-5871-3185-7479-1645-1630,easy,no
128154-12429-250253-26316-19919-54075-44674-23428,20977-2458-30259-34483-17886-5786-13794-26001,8871-14444-3774-4902-6566-1126-4652-6147,6005-8858-1041-1432-2706-440-5705-5475,2273-10171-2523-1013-1704-943-2063-901,3402-10814-4307-3097-3346-344-3706-1353,1371-2939-925-760-976-264-3571-813,269-1025-974-1121-658-247-838-870,easy,yes
19018-26324-45782-110853-1221051-47998-144207-2040183,9670-39861-33424-28726-205731-30293-98763-101494,3312-7207-6410-1111-35684-27322-14665-6644,4235-25382-16089-1409-15770-17458-4404-32835,4437-36236-9048-4025-9440-2447-5238-17053,19975-7896-10882-3440-19846-1934-8628-21270,2679-9368-3134-961-5341-1775-5783-11593,1844-2803-4925-560-2367-934-2518-10513,easy,no
5529-2015929-3238-39382-54954-664598-335047-191430,16594-128171-1385-43482-9848-69571-386182-48884,6690-86553-1840-11267-3038-22541-5879-6876,4307-33940-2530-2764-3090-4866-5780-39204,8980-40329-2898-3064-694-18844-8367-10550,8764-16627-1739-2384-851-12555-8914-8269,5628-22150-2258-2490-228-6612-4975-7397,5165-14986-1076-1387-198-3823-1663-4053,difficult,no
113445-308547-484929-397689-1699580-13898-102187-37342,64197-31533-238744-61759-496054-1118-20425-4379,7478-7717-56391-3054-9291-1889-4455-189,10192-13618-63693-5742-6729-2968-1963-1288,4441-8703-21051-3477-19934-614-3832-314,2321-4535-34712-10108-14544-1586-3367-552,1082-2551-20698-3583-4023-1705-794-333,1697-1016-10637-3196-2338-435-691-155,easy,no
23357-78651-136457-51217-166733-79138-917319-181265,3735-46968-163285-37095-21743-10795-130406-46464,16666-13791-17873-3805-4573-566-34171-5391,5062-5562-16383-2169-3057-759-37646-3556,3625-3391-35067-1466-6684-853-10885-3704,11306-2249-31159-1296-2924-384-10146-3501,3752-961-36656-2236-1917-263-6508-1133,3057-883-9445-1764-1431-125-6040-1152,easy,yes
34663-10894-5705-760177-50073-133745-6198-100037,27127-2031-11437-184440-42696-22895-16429-62311,2489-4063-5914-27688-3376-9733-9329-3789,2987-1908-4996-13113-3843-13225-6253-3708,1590-1016-6534-21856-3231-3278-2206-2282,1951-3643-4534-7172-3524-10123-4121-1818,1315-609-2966-2047-1135-3913-1284-2150,1392-503-2155-3123-369-2127-530-639,difficult,no
177115-12540-156070-114353-301197-79446-2313174-401945,18565-24422-58017-45717-45861-37752-77186-53109,1366-9049-25494-2881-27730-7517-13902-4359,4428-342-8010-2504-7438-4551-3358-2614,4567-2291-4542-1757-5784-2667-7162-5487,5661-2662-12526-2856-3435-3013-7875-4166,1379-1121-4818-1026-1363-637-4836-2965,1298-625-1808-807-626-929-1639-2211,difficult,yes
7085-10458-213961-16566-48595-108202-768170-112265,3733-3716-96858-2738-34476-46152-92464-186572,7700-1392-58295-8430-5892-12301-29188-45921,3789-3531-6009-6995-2525-13189-10713-7800,6638-1199-2585-799-3264-3831-9854-12548,7862-1619-4762-3708-9477-5392-7198-13192,17749-314-2275-2514-3038-1082-7016-4829,4559-234-1287-1952-1549-930-6231-8755,easy,no
50050-275533-4102-121906-24040-188370-992567-600796,60564-78207-2733-63087-3819-114993-451685-61261,24771-14675-512-10348-896-103045-36301-1738,2979-2356-4037-2836-357-24014-29419-1068,8332-4766-732-4068-681-29697-28937-4563,2280-3395-2261-3177-615-25970-18096-4582,1319-1188-1541-1292-540-14461-40301-1609,965-984-886-1601-465-23179-4999-2174,difficult,yes
123619-1343055-1972113-309458-528163-211899-20717-667348,103549-196844-106486-45275-5708-16830-7049-625403,4605-51068-12504-9946-9077-1066-743-26651,19493-41259-16310-7920-9617-1724-565-13291,18163-6561-8030-21151-1962-5244-1509-43682,7705-19711-5342-5099-2529-1362-927-45649,8234-31159-7646-11099-1412-1225-1711-20995,3392-21559-8642-5322-2413-1169-937-24773,difficult,yes
10828-46682-1901700-6942-351843-70937-188398-331740,6117-5337-201532-7595-27552-27551-138376-159456,328-566-20624-16965-764-7590-9783-8033,3931-433-82787-7083-5099-922-8614-5257,3741-460-27407-3067-7526-1419-15111-17968,5950-2677-43045-13241-5275-3757-12738-16981,1825-920-22951-11944-5262-1303-4606-9844,1063-221-7590-3964-608-978-6528-7446,easy,yes
304539-50403-1213549-316889-129161-229068-34354-49701,39158-83907-181444-70678-5582-3336-13021-25395,885-2267-12789-10242-706-6017-9755-914,3561-3108-13200-7005-6317-2174-2858-693,4666-9511-10034-15038-5419-1912-2440-1810,2305-7705-10793-17416-2508-3935-4849-2042,2789-4989-4010-10693-2706-4091-2177-2403,1309-3972-3121-3511-1380-1984-1705-605,easy,yes
168832-129052-1557886-389096-221230-224850-200910-8583,3563-20583-276366-15558-48521-30288-10539-11184,8435-3081-41057-3481-2603-5112-2394-5683,1604-8568-40848-1330-8707-1872-2365-1349,5614-5014-17012-4460-3707-2082-1656-2338,2790-2066-18359-3789-5288-4380-1142-1464,2050-1769-7164-1394-4276-2016-535-628,795-3489-10073-1374-3854-3620-895-687,difficult,yes
