delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
70786-3599982-62988-8861-14511-196114-821911-280199,12289-658156-25810-5498-8773-30295-175107-16867,1795-16330-805-6288-1304-1109-351252-7852,2861-46365-1506-1698-2498-1419-73821-7597,1102-23388-784-5054-3581-4646-33254-2157,1844-19515-598-4119-8027-2274-18529-1500,684-21037-383-860-3285-1357-40968-1637,231-9117-308-2382-2311-722-26555-1565,difficult,yes
42681-63454-5952-96133-160279-111903-210985-36520,13217-15309-5178-13996-104579-58340-46542-10154,11947-3768-1059-10568-6232-5852-7898-1956,816-1863-2934-34095-7374-4470-8420-7744,3067-2785-3827-4836-5957-5381-3725-20210,3071-1856-2374-1570-4947-8131-1742-7441,1269-1141-1672-1279-2614-5873-963-4445,1482-413-1380-356-1549-4761-569-3340,easy,yes
146008-3055-16878-413342-4831-2372-225058-9218,36301-2001-30610-26320-4870-3439-49221-7958,956-2537-2275-361-3267-12170-7236-2455,3771-2466-9699-2875-4637-7412-4466-1867,9471-4399-14843-1794-13641-3362-3354-6283,3106-2194-11541-1638-5208-4608-2119-618,2020-1879-2989-630-1885-6815-798-626,1067-1913-981-209-2156-2265-304-624,difficult,yes
1406729-242820-130858-1655420-66580-2473-16823-28075,247525-124570-59392-132255-23733-6165-4251-17164,34642-14957-46621-81771-1984-748-21352-6272,24972-14732-6915-70230-12131-1070-12694-2955,32545-26611-6461-21321-10513-1478-10950-2219,18762-20748-6987-55423-8541-3389-9835-1860,24103-8490-7203-18773-1444-1533-5534-223,8677-26972-3709-5200-2654-750-4541-631,difficult,yes
879004-796779-17262-4444-86062-3430-133652-46313,16185-86564-6557-3831-9663-13893-25475-13678,18194-6680-1890-6828-3101-2489-1553-6050,22681-2495-1055-3673-1352-4478-2816-5209,6097-1567-391-3822-1325-7562-6317-3515,4874-1516-2430-4999-404-9559-1490-1905,3914-1597-1007-3597-240-2096-701-621,2703-828-465-2454-109-2368-737-435,difficult,yes
25543-978591-50638-701214-44398-4807-183616-73959,31345-131605-11615-119447-27759-10181-81053-5067,3031-10121-5537-9818-4773-1033-16383-1041,8805-7353-5884-2155-890-4005-8772-973,4768-18783-5437-2120-3257-3499-834-1462,5696-8446-2482-1456-852-5725-1214-724,3467-2426-1608-717-848-7468-1165-1114,1242-3858-852-593-776-2183-818-672,difficult,yes
51563-101032-282006-23914-128648-134609-37572-39564,8765-23649-92904-9814-47424-9732-9746-14793,4043-4054-26382-4260-13042-1732-2340-6583,2825-5425-22287-4609-6121-892-3895-7256,1020-6939-5539-7499-4482-435-1833-5557,1512-2374-5974-10249-1895-766-1735-5790,1016-805-3866-9261-1282-206-844-2798,435-1689-1279-4045-684-67-1039-1246,easy,yes
27323-63280-110641-824622-697492-11077-928336-69714,22557-7783-64249-221193-58635-13473-80079-7150,21206-2345-17469-33835-2790-3464-8237-2745,21881-1259-10826-44454-12546-3364-75080-1193,22394-1645-11241-8676-1707-6469-45889-873,4574-795-2325-8362-2973-5624-31093-584,3169-710-1962-9372-2159-3305-5508-171,1844-298-1405-5014-627-2914-10260-205,easy,yes
27467-47020-737799-26219-7815-7275-567971-1797160,34117-23335-107276-4535-8027-11275-82062-161741,2577-5836-8458-3165-6975-3550-2973-21669,7930-12614-512-1817-4447-4191-7044-10113,5172-5466-2414-989-3321-1969-1838-6774,4608-5183-1866-828-3598-3021-1767-6368,3362-7677-469-1719-1435-907-1178-2901,2879-2090-254-1047-4242-681-609-1461,easy,no
32736-71309-1860160-185221-14801-1026-47166-934,58385-27111-321420-36485-3963-15588-22000-19367,23759-3284-49903-3068-812-2928-2117-1564,38802-2736-45799-17447-3694-2703-2714-2772,7717-11419-25982-4244-1774-3553-2692-3200,12333-2734-10812-890-2541-5652-1381-4316,3346-1365-7250-842-1178-2128-966-2810,6931-1047-7599-446-443-1026-802-1932,difficult,no
21646-59701-20352-297425-24695-47281-110567-1265346,16621-13328-20684-26355-13456-14193-45732-180880,1383-10225-38569-16535-2526-41516-42955-115079,9577-19073-2373-36191-16873-33038-35490-88265,6299-7313-8861-17252-39616-3175-5247-20286,3596-9021-2252-5011-4539-5261-3920-69210,2584-5356-5113-3061-9268-5731-3456-23477,1325-2207-1316-4859-2462-2130-3845-13943,easy,yes
115370-64598-58251-799578-6471-39838-85956-975047,19606-9147-8159-44549-17874-30919-27804-51447,10235-1770-3019-2344-10201-10021-2852-3634,2595-3651-2018-757-3190-18301-1230-19966,7351-700-6175-3633-3546-6797-2813-20395,1771-637-2129-1946-6186-7415-1990-9372,1315-1120-1024-1233-1935-2814-964-4430,685-189-750-393-918-2466-911-2225,easy,yes
81896-33930-1557921-291750-203862-254405-273773-173574,136209-86281-88076-22566-190670-69241-7263-40372,4278-9067-27289-2177-13897-23784-2134-2782,4129-12168-12097-3143-13306-12816-2670-2141,3500-49058-8626-5476-13624-15917-1193-2089,1631-7395-10999-2469-13038-4745-953-2932,1708-5655-8804-2806-6982-5464-877-951,439-2660-3884-2059-4193-1478-495-447,easy,no
319109-1590738-104543-115351-145467-2063034-168353-50439,36729-548924-21678-100012-65371-350362-60469-45604,3848-36112-3295-5459-2505-19624-1889-634,12318-43531-2001-6063-3992-22931-4209-2392,5341-29694-4114-3699-2445-22005-1269-1137,5270-30966-1552-1709-2097-18133-995-480,855-8457-767-1584-1523-10108-942-230,1046-5310-448-1169-869-4579-436-107,difficult,yes
658805-301356-2027032-1342436-49600-159761-32757-1325767,280182-12898-206612-147921-24859-32144-159868-117953,31506-3070-27487-67120-11489-16529-25044-72530,47363-4336-58504-32970-8210-1122-19834-93932,7117-1520-19545-8988-5267-3732-20244-30626,4575-1309-18348-8297-5229-4467-20049-54362,5844-863-17647-5548-6115-10646-19378-32378,4350-1227-9856-13800-4095-5208-8184-26455,easy,yes
110245-327215-2808389-242289-16088-9406-155949-106995,77226-27492-130045-50217-15840-6961-34260-64496,16971-1470-28022-920-8741-3909-8873-1877,5973-5054-37847-10906-2914-1784-534-5578,2706-3360-34316-10265-4885-2120-1598-3967,4340-1733-20860-3371-7410-1813-2020-1337,2379-1917-14937-5963-12875-657-241-1281,3052-735-3243-4639-4459-569-239-633,easy,yes
282465-28100-229540-726277-9043-91974-500056-268928,58706-6400-33287-84704-17858-34512-99736-9069,13406-23585-11287-5442-5727-6816-39974-2950,6024-54574-10285-52300-105726-11725-6933-1090,8603-6268-1199-10201-9922-11134-27727-1921,1970-3763-10626-8324-5002-4075-25496-2462,956-3652-1269-3287-3206-1825-10387-862,794-1983-1566-4290-2341-3671-11938-458,easy,yes
30403-318194-2107775-172276-321954-29009-20200-87516,12590-168572-525784-61802-21945-22054-19007-41244,5851-88381-36874-4386-3408-18435-4340-5493,7295-18929-15928-2786-3076-47601-52013-23262,6354-19725-26656-6114-2686-21971-8120-5215,2389-24883-18042-1987-2216-10022-6714-7334,716-6311-15332-1061-882-1502-2813-4084,769-2513-10874-461-651-2988-809-4749,easy,no
25008-16124-16124-159394-8288-577492-3099-198183,20684-6939-6939-39589-6218-8132-2553-25212,4072-8257-8257-870-3275-6548-1269-13706,1533-6798-6798-3906-70658-8710-5598-2055,4325-8577-8577-1864-3763-1314-1447-5044,2737-5135-5135-2056-6950-1666-2993-2187,1749-4597-4597-924-2077-1672-3098-746,1220-2152-2152-528-2037-1623-1297-318,difficult,no
