delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
70674-93951-617716-111071-23669-102385-93454-101664,20409-13898-62905-3822-7992-89525-93394-48997,3753-11033-29415-1334-3058-39111-960-1131,3307-4533-23905-7510-1959-23242-18995-2647,2957-1646-15685-6521-944-51860-9478-2942,2514-2736-63163-4122-1872-41425-23195-2500,714-1487-38401-3835-2368-18375-11889-2080,753-1835-18546-2524-1228-15070-9704-1886,easy,yes
911896-126400-14357-287380-1271671-2682-140548-51960,58056-14544-27236-15644-153826-10461-13754-54260,27688-6168-21204-5950-46804-6750-3613-21158,6985-1949-15680-6828-52167-4762-848-11166,5666-942-57906-3152-15773-9579-997-5609,8025-4466-30399-5421-17961-9384-580-9886,2313-1954-15777-779-7341-5083-303-2593,704-1958-24069-1284-11141-4238-210-3649,difficult,no
144246-89563-1669401-77838-695914-25627-36037-25839,13560-42326-187759-56110-87037-21168-39151-38096,26197-8762-79577-7070-16944-10027-6822-1881,5467-3892-14100-686-13976-1861-2607-818,5464-3669-28684-1714-14749-12652-5056-1074,19429-1941-12918-5044-12831-14976-3211-1351,6893-2868-19295-2173-7798-5165-895-382,4513-2210-14195-1645-8760-4605-624-212,easy,yes
150974-51676-26614-6234-70422-287572-227058-12399,15558-10615-93027-5502-2189-23040-10238-4117,11941-9783-2217-5148-2824-1743-3075-2455,5356-891-6186-5160-1803-3524-2225-1413,12364-1335-4649-2640-460-1211-1918-1260,9987-654-8364-9858-379-4029-5275-3254,4624-2252-3212-2414-417-4166-1199-462,6419-1056-2001-7189-194-1059-663-672,difficult,yes
575227-681187-276233-526163-64270-413844-126406-1063159,30468-64810-19641-20269-15510-70185-233793-41016,19312-10042-31517-31071-318-10502-61917-2409,13784-11971-30506-7966-5741-54645-17181-9589,4232-17555-11992-33812-961-38585-28175-18107,10273-12652-19543-40759-1297-17090-72750-14875,5783-11388-12165-23797-1089-3781-17312-20226,2443-7849-15344-12543-805-5159-7408-4556,difficult,no
311203-216023-86655-231556-16325-55509-1159543-920086,176679-2150-10464-14211-4286-27899-51417-408083,10234-11496-15963-4594-2593-5226-19825-195063,21500-1439-7425-6944-3998-3869-26953-209604,3124-1277-7926-2334-481-3036-19921-194828,10266-2149-2469-2886-1950-6825-11541-111357,13637-2829-2117-1840-1052-3341-14401-54350,8564-1278-2333-1083-663-4077-6608-18898,easy,yes
195848-378642-49838-580493-39661-9915-478219-273148,10878-65084-3541-120505-9838-46489-271802-26314,5032-22098-913-11427-5825-15711-38361-5557,1285-7907-6415-13617-3551-4926-13888-1579,994-12581-6059-11074-953-6138-38791-4200,1427-7589-4527-6381-4641-2529-23295-1350,498-9026-4870-4085-1464-1974-12450-2614,1015-3902-1842-3252-501-4613-12605-1445,easy,yes
36251-15114-7020-1539122-6362-5770-48492-142349,7668-15935-3350-110564-13839-4868-33838-26065,12559-4728-3994-3133-9323-6477-3084-4470,2456-6221-3740-8280-5536-10925-4799-11288,2264-18398-482-14461-4060-3030-2389-3010,1879-17492-2232-14045-5426-8607-3492-4983,1812-10182-745-6993-2379-6997-2647-1810,1663-2027-948-3331-2940-2070-771-2538,easy,yes
311215-848488-446061-182171-3438-11163-68027-205582,16901-557988-879816-10319-1615-3183-29017-44180,4537-221220-60592-12116-2979-2365-2946-1951,974-16065-124778-5595-1957-8031-2991-7517,4869-56693-7338-4103-2925-5166-5287-2441,5401-89380-42005-1655-2940-9929-2543-1862,3411-51124-19374-3887-1949-7235-2173-1184,3341-32704-14075-463-547-3319-1485-1034,easy,yes
205819-51813-1965850-33516-6377-54975-447797-77495,14037-64585-294426-26340-3389-12531-193594-11332,7210-29620-12425-1561-446-5718-46548-2191,6908-3327-22441-1168-425-2791-17453-1390,1871-3416-10522-888-1792-1193-70622-4359,2507-5390-20089-371-1928-2716-66351-11073,4793-1999-8774-182-1050-2748-42656-4465,2165-3032-4031-208-696-973-32815-2106,easy,yes
2508-209669-99256-2083762-7938-7213-344192-1713167,7615-13838-44970-175022-3029-2384-82691-231917,1430-1464-15124-39806-946-4952-18746-96858,1746-1965-5222-56728-3266-9274-14477-74597,1598-3690-5692-30651-2873-3786-4003-78628,2741-8794-5947-14396-1739-17318-5272-62131,2462-3702-1847-4385-1583-9230-1526-20046,998-4453-4628-4917-1406-5383-1185-12713,easy,yes
257017-75108-91472-309549-102609-54921-564473-644355,97811-19420-27386-29658-14497-25219-71443-161262,7654-1259-7770-6959-5188-3079-1867-44052,7368-1157-3921-4217-9410-2671-4519-7146,1401-1776-11311-1875-4182-8660-13391-13551,2298-1482-2098-2193-4421-6713-9057-5962,2079-1789-1292-781-752-2280-2280-2376,672-907-626-1449-2029-2524-2084-1125,difficult,yes
16122-82202-14345-323505-317669-3420-21362-408562,14254-45540-58869-73328-126234-11822-16410-35495,13688-2820-10220-6953-32942-1415-8702-3187,4573-15655-24173-5953-34363-16385-3050-1955,10302-2628-9828-7037-17493-10231-1740-1883,7133-1305-6475-8160-7455-9268-2154-2500,7260-795-3110-8227-5679-2000-2721-1382,4025-1554-3352-4792-2834-1860-514-665,difficult,no
22233-65214-178323-278154-347714-504-110507-811811,14451-20528-21417-35505-58033-8047-15738-43444,7595-420-8246-19253-12798-7397-10943-28295,5092-1159-2170-2963-18412-3702-4339-12137,4285-2646-7589-1232-5149-9977-3912-4284,5845-1603-5283-1442-19825-5176-1590-3726,3130-308-4053-1018-4402-5506-1711-1016,3354-142-4026-1237-2603-1405-1428-621,easy,no
