delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
61515-62952-39657-1774940-3028-809-1410414-65154,3745-10924-61648-176337-6446-9196-154932-23421,2224-2245-607-25329-625-5307-24825-6398,1535-10692-1278-29323-4626-4677-59033-16882,1598-8316-4499-17175-3478-14216-25067-33816,747-9123-10749-14049-4533-23535-11565-15244,424-7085-5406-10575-1799-11806-10588-12524,306-1153-810-7783-3569-3107-12607-7045,easy,yes
739712-304396-11119-803864-19564-129697-15525-195808,52825-72591-8665-201478-3773-8028-16302-47040,13390-7233-5396-15682-7552-7840-3918-3291,10588-12909-7667-13982-2469-6350-1221-2426,8307-7079-19045-18380-4484-3709-6560-5442,5978-12194-13874-13401-2341-3805-14040-4026,2198-7948-8318-7103-2973-2716-11412-2766,2439-7314-8719-9910-1410-972-5886-732,easy,no
44512-216317-15244-237704-2592-1068994-45284-192097,25478-38154-2410-66917-1151-333734-8805-27893,10900-5103-1335-3455-1300-16690-1705-597,2788-418-2569-4590-359-5099-2298-2160,5332-2869-5423-6888-864-7914-4942-1689,5684-7959-3855-8265-6775-7695-3847-556,2662-6024-2348-1334-1886-10265-3286-923,2016-6724-2149-4078-2116-5903-676-717,easy,yes
95704-724630-934437-214792-18104-9686-32791-108759,23971-132289-60661-80582-7537-8143-9654-50808,1428-23510-22364-6585-4974-12047-7180-7331,3073-26722-39093-6106-6270-5331-17064-6051,5103-16637-17189-7171-12762-8071-10896-2595,4561-27661-28145-1887-17652-20621-28092-3497,4406-15945-11928-1336-9176-3139-5867-3150,1099-12800-7197-1947-7257-6161-2816-2068,easy,yes
84317-132870-216933-314594-63939-195840-21889-53190,121705-7727-21695-91343-1473-32071-11125-27781,17832-4173-17466-2614-228-8340-6563-7848,49008-8500-7482-7296-2451-638-4307-1733,21762-4958-10219-16270-9775-3216-4359-662,40606-10062-6905-17472-5358-4384-22019-789,7703-6082-12924-31513-6346-2020-4573-940,4472-3872-4287-6486-1822-731-5190-592,easy,yes
37233-10322-172758-492392-2751-14059-549915-91961,9466-5575-107991-149725-2466-8439-98972-12175,15531-13404-2355-17599-2875-779-14112-8610,5936-4622-5900-6163-5567-10739-4747-1729,10262-5906-26673-5724-2092-16446-9258-5314,8284-10639-9071-15735-2601-31167-3382-2109,5596-2515-10753-2938-4046-10980-936-840,1684-2439-5867-10277-810-2506-1533-500,easy,yes
265218-25364-87036-195453-4139-8004-2702972-187375,11758-38425-4285-31113-7369-7915-35232-171442,6903-7743-1984-18935-2290-5794-37837-33505,4083-7858-4348-4704-765-969-41847-21222,5869-2845-4546-3474-3593-12982-20900-15692,10356-13101-2072-3058-3003-30153-11035-13950,15183-9756-835-1099-4008-5484-10821-7121,5258-6555-909-1164-1831-13082-6215-6792,easy,yes
347853-368504-11377-1694866-18482-41009-190419-102558,21028-46549-4565-63107-8414-34322-37344-67440,17102-24596-7454-36156-5203-345-1719-4218,7002-18833-12112-9070-3064-1860-11388-3795,5429-11326-5333-15918-6063-2599-9565-2112,3887-22675-8532-16653-3942-1182-2692-4599,2790-25996-12662-8432-3253-1165-1925-1552,933-7174-6910-5590-1104-881-672-2151,difficult,yes
11144-219417-108382-167793-39046-3410-51321-51321,15493-95481-17358-21384-6854-12108-3241-3241,8550-8523-5584-4772-4876-5268-894-894,7167-8630-8085-2499-1790-2481-117-117,15403-1598-4565-4535-819-18160-1211-1211,24872-8275-14072-6089-2838-8828-1722-1722,19215-7059-3289-2546-1135-10162-380-380,34607-2621-3453-2229-2124-8258-436-436,difficult,yes
27216-420544-17317-5009-17502-213339-227487-16177,18098-148195-8385-1311-11118-71262-18882-22358,3913-11081-3336-4018-8006-1021-1982-904,1191-50675-1551-7612-3195-3956-1357-21558,1777-11125-1758-14841-9469-3696-3308-7558,7126-14334-14788-16106-13398-2430-2414-21618,2401-15817-3182-5840-5846-1919-1621-11455,2474-11365-2106-4704-8346-1528-1448-7688,easy,yes
10057-10244-720533-2892956-1233376-148796-505224-7423,16998-4285-410224-223271-89215-155410-50742-2550,13844-5100-70047-16459-6792-35120-17685-7816,14779-21832-19659-18298-19337-14154-6907-8248,19398-5695-14380-27966-14200-14165-2647-5125,14457-11691-30947-21914-15373-12907-6649-31728,8635-4794-31482-12727-27490-4298-2757-5308,5123-6273-9509-5124-6189-8579-1362-5159,easy,yes
237080-20593-48112-839003-1711-276749-5317-71321,15727-5241-21890-55070-2970-29212-8315-28411,11351-3718-5917-8591-5255-690-1387-3490,3392-11464-4659-12246-3855-1365-10598-1867,3453-4044-2085-6276-16901-964-5969-1533,1765-5632-7717-17376-12881-2550-13766-815,742-5317-1855-9779-9746-5404-10128-237,861-4531-967-4955-1891-1625-4976-205,easy,yes
177468-308456-46995-686065-13429-4608-37623-48585,108488-27570-11282-25451-3229-10886-40438-158095,5252-4492-2893-16473-4331-5580-21326-11346,2799-1685-1947-10913-887-1197-5351-1140,11741-5056-1141-6718-2999-6891-14658-9924,4774-1452-2285-1838-5840-12667-13791-3465,3780-3320-1503-1357-2235-7234-7159-766,3584-2550-898-2870-654-6014-8718-2439,difficult,no
41780-100591-1051417-529314-227824-4329-86398-46241,61423-14696-118336-192831-16486-3165-4695-12714,7288-8035-35513-14656-24941-3761-4193-3440,11129-1716-12745-34516-3410-1617-946-2660,10602-1524-10283-10687-3197-22150-1601-1427,17700-1740-17771-40773-5340-11661-1037-2638,8874-659-10391-9529-4630-5118-338-1574,15015-726-6000-5357-2973-5135-248-1594,difficult,no
9346-79581-13481-859170-19590-4074-35931-2756106,5351-8962-20102-125085-12336-6055-33282-114452,3593-2190-13526-27142-4734-10180-2808-19494,4547-2656-21046-15364-12269-1928-3095-3996,5322-2351-3537-14832-6832-9721-1926-12082,5253-3588-12467-11594-6235-14105-4797-11769,2020-2724-23303-5509-5253-10738-2039-6884,1384-908-10122-3854-5101-6361-1899-9394,easy,yes
8671-115867-1002-4536-149988-15853-2952946-7769,4598-52628-1138-9865-78111-14602-192669-6256,5084-4697-2557-4319-16096-2106-88044-3765,3064-8072-4731-16243-4320-4463-17584-3230,1693-10533-10370-2573-2926-10908-42005-2526,1282-1164-10318-9683-2533-9812-22902-3354,1662-667-9525-7542-3069-8930-13415-730,2010-436-3210-4115-2359-4875-12288-1296,easy,yes
18405-37516-126589-32021-1035751-104204-109468-900,4463-64580-17402-19631-199171-70146-13296-1228,1949-5382-9949-23614-18893-34674-625-1188,1428-2210-2727-36902-15311-16781-173-890,606-16082-4526-11984-7609-9692-970-1395,1741-17369-7542-20422-23537-20185-1206-4856,3011-6875-3088-7046-7475-10431-246-1170,1231-5735-2590-5618-4857-2377-266-899,easy,no
4581-1209330-197957-5261-244857-10657-16979-92169,14896-142637-8798-5966-74797-2584-26889-22483,1118-7648-1177-1584-7949-1215-10911-1716,7472-27415-4897-6742-10690-1405-8242-1172,4980-22743-5714-5055-2933-1393-17548-560,37731-20159-9827-35257-8418-5632-15219-1135,12998-8083-5432-9260-2292-2149-14836-784,7864-4747-4680-5841-1481-1202-3705-142,difficult,yes
124164-698367-194513-28384-14902-15459-90100-10673,100441-52526-61015-55199-28279-20812-8472-27979,14484-43943-10522-5608-6907-14735-2768-20837,1569-16605-2768-3908-1611-7548-6025-18481,1344-11657-1853-9642-1594-9847-2254-11308,2297-25879-3978-8237-5973-34403-1525-9766,1494-6309-1488-2288-2342-15159-854-6384,3507-2499-4122-3085-1537-7717-391-4378,difficult,no
259804-74795-251674-215720-8375-152231-10218-653789,56376-24604-13229-58543-11011-14528-6208-680376,11068-2847-5612-18619-4346-4985-752-63611,11356-4765-6230-13054-9206-3750-1853-17067,10439-4969-4141-24441-20169-2845-10552-45445,7866-8472-4437-18829-8957-4145-31565-70483,4498-5236-1203-16225-16356-1599-5409-60318,2919-1964-1754-10287-2219-1935-5432-45260,easy,yes
