delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
88555-28306-156047-39431-307225-534487-144144-470009,26651-22667-25726-19852-13128-37605-157260-31032,1078-5085-5564-16228-3667-6153-11363-3270,1354-1403-3870-17847-9077-10834-5407-5634,1322-6513-1719-5764-2969-10046-9639-2759,1295-5032-2607-14421-4514-13978-2834-3458,736-2074-725-17109-11000-7616-2863-1777,660-1557-442-3457-3843-8784-1506-1779,difficult,no
627537-975043-1814650-471975-527014-34872-736715-200712,115051-3147-43625-7521-752555-50571-1523312-220358,38380-3567-37800-14053-48772-3669-34397-31003,25284-5033-14104-8333-16709-8029-134575-15808,8113-10855-41473-19065-38774-4980-66679-3433,14826-8984-21742-12249-13116-6165-28483-5215,4857-991-13737-16015-6236-2940-48851-3284,5565-1979-10819-3728-8956-1689-39358-1979,difficult,no
292977-105311-19978-13381-106466-30151-288212-414069,125870-26974-7543-12960-21715-13337-88737-174242,24401-19881-45362-12619-5340-9688-21600-16111,12583-13496-31143-17985-5405-6956-8287-8567,33638-6462-16554-6255-3281-23506-2215-17585,12792-1984-5197-5513-5494-19018-3573-14697,11171-2279-5057-3711-2265-9337-3418-9398,4846-1107-8681-6144-1780-4182-1294-6800,difficult,yes
55299-608227-2683875-10144-183171-205038-23405-905590,11828-36738-79394-1271-46040-15158-15326-132397,3867-24139-42483-806-6451-4550-4699-8364,2494-6469-68442-1484-7537-10107-784-49235,8552-3360-32728-1766-4125-2699-3134-10076,3425-5597-18194-7145-3939-6123-2003-13988,1473-5642-17395-4427-1544-10038-1229-14596,2197-3681-21219-1859-2313-4239-1374-4037,difficult,yes
712515-102296-475830-149700-81913-30722-249294-161283,18907-120316-77959-11594-59017-55728-43276-26479,20257-47648-19260-2346-6423-4029-3659-4981,8522-25767-15913-518-31817-53132-1739-11790,7661-14387-42737-1971-7260-4185-1646-1233,12596-18294-9925-869-7774-12061-3856-2869,18241-8560-20276-639-16386-11771-3531-1898,4943-12047-6938-350-6281-3064-2673-2711,easy,no
13026-2348336-165307-430888-187717-17684-90104-73686,44935-41622-18718-245069-26365-9023-20756-49990,60559-30430-8068-16681-16962-3441-5553-7733,67499-28572-1390-36690-10922-394-4425-2635,9579-8928-2356-16774-4451-2913-1738-2883,18094-11280-744-13982-2828-1363-3503-4524,8137-14384-959-10026-4325-2132-1744-1645,18265-3790-1666-8121-1691-1620-2222-454,difficult,no
272469-106569-1425133-2165324-117261-45926-1854669-51795,142759-119343-267560-117069-10644-67330-46243-8505,47744-10154-161400-25055-4860-24932-4849-862,18433-14770-95736-26626-1657-18368-25019-1336,15325-19763-23867-20954-4154-16365-23409-1567,6605-7845-17295-11257-3042-11954-14455-667,6116-17204-8598-14185-1477-6895-9713-568,4937-4558-8531-7796-841-4920-2545-421,easy,yes
922322-3899-237868-1014931-470737-237094-88848-9119,189713-31681-47824-157858-305036-28264-77562-19688,57856-2008-9341-34179-87611-1143-10677-38492,26014-8774-11127-14389-11091-3479-12679-8751,32209-2836-12884-18611-9156-3169-8294-13954,11139-8145-4117-9549-13812-3173-3576-14165,24713-10121-3236-3577-19337-1987-3117-31948,12977-12392-1669-2720-8939-1024-2799-4218,easy,yes
94112-306189-894974-231488-210649-211482-603377-285870,24723-21687-32075-160961-122956-15758-62009-43169,12356-8718-11222-16979-3967-3940-6713-3942,4053-13371-42790-3509-26780-1227-7522-7265,2213-5932-23127-21567-20703-2360-5009-8471,7823-11182-8758-17145-19404-5835-15387-5220,3528-8585-13838-12520-11539-2109-11228-3916,2106-5154-15793-9180-6290-440-5095-1365,difficult,yes
43739-357348-19979-455849-89654-10701-5705-409594,12252-43865-5039-17704-10344-8533-4928-13825,1762-5364-9104-11328-5759-16538-1968-5998,2370-1569-35921-3524-4728-17524-6157-2718,2006-2518-27558-1208-5507-18632-1478-2487,3225-5093-20765-3276-2944-5823-1834-3274,3726-4375-9762-1364-2053-4800-2441-1710,4279-673-7255-2644-658-4615-1740-1429,difficult,no
127625-1058305-1008960-781081-45511-306876-540346-86348,117008-73127-150021-137388-21426-154632-193309-4506,10615-14603-35146-38517-14414-32941-209812-2363,19546-4524-3895-24124-8265-20511-109655-625,2740-3703-23026-14564-3717-12725-54209-740,5336-3324-16635-18497-8513-13404-53303-1077,7914-2637-12541-14371-10460-29507-71234-121,2070-2652-1987-8765-2636-11138-36560-154,difficult,yes
239603-34406-622056-71944-337776-95490-237974-193346,33130-48005-50607-49772-25308-11181-31924-33645,6910-5542-26959-7342-8126-3215-21785-18723,2032-9361-4952-16202-28317-2444-14351-9564,3089-9882-2522-2273-10932-1385-3627-10970,861-13082-2838-2604-4021-1290-15936-2533,2824-16290-1877-1064-15497-3493-8546-2864,1726-6456-921-1411-6323-2367-1849-2762,difficult,no
217228-29603-186259-2477-17458-338677-91788-457572,8787-10417-16317-14473-15839-84028-42781-77967,4691-1674-4461-5736-26099-2154-3310-24390,5545-1191-1052-3830-18718-3347-2890-13924,7787-957-777-5392-13045-4815-3466-9467,3940-3553-1022-6195-9667-1735-3519-6953,2935-3310-624-8420-6272-1167-1622-6026,3392-2313-518-8255-2818-2046-1372-4074,difficult,no
35482-110215-161188-76805-564976-2410-110093-199396,38670-53261-12646-43519-30028-10611-24584-18744,5530-10413-4946-5823-14615-7487-3604-1788,6261-3608-1335-6547-17475-3903-6977-7816,4778-1965-1034-2190-4270-5455-4771-5413,2478-4887-1850-3366-8772-9881-2396-854,2334-1029-1061-2306-6247-6932-1391-1669,3563-3426-410-1143-6243-6326-1100-739,difficult,yes
82409-710107-74116-209968-7027-62612-5441-25511,47786-147634-34121-48240-39521-55869-26092-65942,7498-10580-34017-27240-5911-13709-2190-1697,14028-8229-9986-9547-6173-6800-8063-10178,2422-16081-22137-7074-8220-6630-6822-7219,4209-13947-17290-4048-12304-3678-9945-3341,1935-13039-7783-2429-4712-1999-14805-1639,1785-12422-8042-2729-2288-938-5017-1274,difficult,no
202582-52382-908108-19341-110373-262987-195723-1169043,100184-65954-95353-11187-44943-24816-92498-288377,71887-24722-6363-4747-4984-9358-4759-198620,17160-4018-11596-4405-8507-2704-42132-36050,13340-6819-13722-5721-7114-2743-2962-38845,9822-2315-12706-18653-2452-4125-5863-97915,7980-4434-8198-7704-2777-1254-8134-77918,4569-1328-6715-2168-968-1350-5091-83618,difficult,no
