delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
2374772-435638-961481-1103025-132001-32154-145918-207261,236564-71464-189672-23778-11565-10039-38988-41120,84114-15461-18720-17993-2764-56676-8431-6801,24262-16573-20192-15495-6222-13028-6015-4338,69154-7344-9894-14141-20214-8778-5703-2808,58396-4624-10133-5212-5620-21615-4990-2378,12541-4867-7869-7550-1776-14203-3025-1074,21558-3152-5499-5617-1443-7501-2061-1254,easy,no
1812815-1734947-188374-714861-29872-662486-5210-320058,41170-75409-12471-107168-28280-53315-7221-23539,51160-42156-12154-67470-21053-13295-3851-11600,37537-94111-2712-40787-29117-27815-5605-9067,46910-26581-6627-34517-6846-14872-4364-6681,12113-26688-5203-15324-31812-23675-7486-40406,6209-13469-3070-25136-13291-6740-3499-3841,11709-15589-2806-10755-7587-7149-2371-9407,difficult,yes
1071802-112881-517409-696226-50533-117614-331690-711456,396424-24228-258660-60314-72368-97610-29717-204115,20453-15089-5538-979-13984-6935-32266-58117,72638-6498-2083-4365-10055-2035-1209-53266,38025-7368-6153-1780-11025-2105-4670-22115,16927-6017-5083-5119-10551-5634-3690-22634,9679-2938-5683-6544-1949-4772-3299-49766,12822-1615-4516-5613-1941-5911-1408-40867,difficult,yes
15273-578721-575561-560698-118467-415716-155713-272677,20826-22649-71279-56089-94256-86987-35107-125748,1815-9103-81956-850-3031-41921-3141-42760,1304-3696-19206-11882-53056-25734-19228-27529,940-17145-16486-11769-15725-9672-8079-19542,1006-6346-22665-6623-13438-15764-1759-8294,444-2541-21661-3039-8031-7484-2071-8902,564-3175-14830-2916-7371-10139-1632-13724,difficult,yes
958115-91246-70712-398624-227441-187876-612670-440486,192813-9034-32101-162886-21172-210780-39590-344570,13499-3372-7826-57651-1551-20034-46835-87323,11334-7497-25517-69465-2914-27982-35720-29907,5585-2220-9157-32063-5369-19210-10493-34945,9675-2635-4320-13414-1647-16804-10850-14849,9935-4304-2120-6822-1737-9848-7721-4753,5131-1497-5848-9059-1004-4823-11882-7377,difficult,yes
498125-62740-1596427-1774813-782185-569739-336614-2228478,172953-19723-476308-112715-137904-120904-333478-59008,36802-1917-108485-47973-7401-5666-12482-17747,80090-6377-53744-16801-7857-8209-78596-11579,18208-3056-26821-12078-8427-10954-45529-13738,11141-2891-65151-16803-11552-14678-24160-15581,11104-4335-21420-33174-10578-47910-23873-9349,3291-1725-13126-21883-7709-23936-38218-10119,difficult,no
50102-89882-259601-214488-25415-94718-191894-323848,35739-31426-49383-47821-16374-62022-128040-16852,14405-6777-19937-10534-6795-11206-49435-10184,5257-6858-26923-36431-5102-4950-21861-868,6239-3990-8032-13864-10139-4531-38270-4497,4485-1465-11188-14949-6310-2270-25836-1201,1635-1603-9070-20287-2762-4766-17200-884,724-749-12456-5619-869-1681-19208-1004,difficult,no
1899008-2246759-1020311-94760-77485-86031-13367-530884,147258-210816-94188-23174-12075-15548-23507-214855,21747-77881-10779-2535-2138-3340-10751-44731,19292-18258-8581-552-3684-3478-4166-6713,27822-34317-2698-2066-2012-4474-4058-19720,21954-28340-3499-2422-1962-2128-2347-8527,6327-6745-2850-852-1395-2381-426-6794,14440-7337-1179-904-781-1805-626-10920,difficult,no
43481-88762-37838-370345-9852-9238-89552-27527,45625-9683-33591-181781-22169-15388-43577-33283,26627-1073-12110-82206-7493-2596-1632-10720,13998-1953-11166-53138-9824-7854-6544-10706,5005-1441-5209-6482-5736-5938-18291-4258,12236-748-9072-7848-7045-11129-8638-15433,4168-737-8449-4658-4495-3430-3720-4093,6190-360-3506-3700-4432-1004-3325-4241,difficult,yes
191933-1810629-806223-241299-162387-406944-156097-66032,23175-68249-104933-75957-7995-38572-111295-28406,2117-21349-5321-24637-5766-11511-23522-1869,3068-18277-5625-2958-2631-3744-5772-5880,3640-28973-6582-8158-2391-5760-14658-5701,1324-8395-8423-4908-3137-2848-4420-3589,733-22905-9943-3847-2550-6086-2877-1697,739-12327-3166-4853-6628-1968-4064-2354,difficult,no
92795-2597688-352751-31651-49032-1161432-969849-460040,52682-276153-112210-14658-14912-59799-266360-80834,22606-20022-9265-4005-3701-6562-79790-2629,754-43041-51480-1896-3467-12379-5781-3069,7267-29915-11523-5154-5609-7942-9621-653,5648-14805-15566-1419-1320-4336-8579-3778,2869-8581-7344-1033-1248-4795-7382-1224,4055-25662-11610-811-436-2252-5949-736,easy,no
41248-117656-997622-100264-1218319-101900-281943-14190,7401-54179-67917-133391-468994-30601-30769-13268,12121-3972-12604-24694-4517-3603-25072-4168,15294-10436-11818-2412-37803-9347-13668-7735,10897-8870-11194-12571-23205-3191-9679-5366,6933-3124-21793-2550-16561-1656-7392-2449,7819-2126-8172-3300-7210-1469-5182-1782,6561-3399-4001-2056-10074-937-8523-1443,difficult,no
52091-46762-36592-1799203-1285170-238219-30969-565025,27653-83079-46465-164938-78581-190441-21569-75412,7993-3781-14661-11295-55673-50469-2867-43504,7230-3929-3894-37490-60249-11470-9290-36195,1785-4636-3966-46054-31729-7671-14551-14844,2138-3090-6588-7182-14986-13641-10471-4889,1382-1885-3692-8994-9361-4575-5984-3682,946-1016-5011-4815-6144-2820-6085-1923,easy,no
722739-82370-807807-28866-1837450-5758-52098-159118,151691-67231-278416-55470-161339-8640-13333-48187,19945-16403-25655-9305-24800-2484-30033-7745,5718-19355-18659-2200-6420-1556-16621-11856,9942-4177-11767-10657-9709-1723-6461-3338,6738-1935-6244-2559-7167-3397-5938-8132,3747-3093-4574-607-9006-462-3197-1531,1711-682-2507-987-3062-905-2623-1102,difficult,no
27254-356103-591200-73327-464152-260661-98071-126965,12127-104188-43040-63008-48306-17180-60998-15139,15769-9191-16854-8092-2128-16769-6455-1561,1985-13062-12676-3003-17914-4690-1111-9472,2509-13207-5629-3864-20150-8752-1850-2447,2891-7119-3507-961-5518-3522-2256-4609,875-6458-1023-577-4169-606-1658-1271,1488-2753-844-262-5242-655-1459-521,difficult,no
118282-88876-21021-147860-203568-102522-284703-37485,39164-88220-8784-41731-36510-21843-36851-24410,22855-9701-3459-12090-22770-10184-31379-7683,11016-5566-6042-4626-16276-19614-41234-7320,33088-11766-3304-1852-8259-9432-11716-4246,21802-4488-5350-2735-8349-8737-16897-6538,28249-2280-2702-2169-29742-8519-8426-3000,19134-2764-3261-1991-7964-8761-6717-1941,difficult,no
168171-1229900-12074-2012435-627889-4849-1425324-337770,49933-266344-41135-923394-11185-33150-1551698-847,2910-36013-18134-330295-31018-13748-226953-783,13372-19935-33647-201608-8438-20709-88130-1955,3585-12545-31335-121972-6423-8666-46973-832,4361-16119-28950-41882-5103-28692-108767-495,2995-14413-11923-69767-3912-9843-96020-231,3073-19839-3623-88208-4697-9966-53718-289,easy,yes
150958-52741-69200-102316-75829-394204-63912-96138,19089-41264-33697-124515-29796-48342-27012-21559,6216-5070-5054-7309-13653-3454-26588-8391,12471-4159-2801-21562-37613-6036-9102-2508,9540-8614-5887-9959-67178-15675-21864-4120,3661-23440-4031-11780-38365-21977-19483-2210,2669-22521-3023-26275-12049-20637-11119-1291,3700-10957-2919-11277-15520-20394-8919-1415,difficult,no
40567-17590-136894-26378-72319-193380-378821-43747,40696-39822-28618-31711-58384-37203-136815-26005,6542-5247-20777-2036-14753-801-15957-13827,10577-7938-5702-4772-7853-5238-15173-4324,3469-7755-5175-6234-8437-3152-17259-4132,2657-11428-9693-1765-2111-1289-8978-2384,2158-5988-6700-1818-2308-6611-7032-1781,1204-3217-3589-1136-2690-1241-8742-1135,difficult,no
66617-292963-1111787-283383-103622-15913-29538-144861,19597-43042-199582-85678-84508-30311-69104-43384,19115-12825-50942-122146-5031-2309-10398-53181,2628-17388-43411-14024-2960-10956-3754-36638,4536-9262-22222-21112-3204-4784-5716-16923,3455-5972-24397-20077-4265-12532-2608-11834,2484-5029-9547-11687-6750-7642-2079-8031,1489-3197-14162-9964-962-15291-5767-3154,difficult,no
