delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
228521-997026-561732-1661575-1223278-424708-75631-389412,162263-497778-34806-164958-405360-14111-66500-311230,2829-10585-24816-26762-61414-3288-10308-48874,3275-27108-23465-131143-323084-4321-5401-12869,8838-5433-7798-25595-73915-3404-3480-13541,7640-15712-12203-13312-50363-3361-3102-15572,1654-3908-6218-4449-31594-2129-1815-6294,2936-2528-3021-2114-10624-609-782-6700,easy,no
604243-165058-86687-63166-877939-17734-1027501-1025038,78797-14364-93722-60443-76748-33412-225410-138438,39438-3490-5500-12483-22523-13043-21156-27195,16984-5138-6597-8362-43376-1352-40189-22982,8300-1404-1653-2484-8711-5906-24434-4167,18020-2962-6887-2576-22364-2712-30253-3834,3239-663-1579-2268-34659-2041-12443-3607,2757-572-1396-867-4747-1423-14423-7467,easy,yes
327919-603438-750222-2571915-102391-230510-442771-168544,4899-48062-41402-1154551-44217-83970-81394-41593,727-14340-7367-44605-8247-5858-18908-1922,1374-3115-5677-39611-15871-1871-23378-3612,1534-2770-2238-45746-2756-1535-4630-3423,1191-2750-1672-42131-1885-1362-2386-4717,488-2044-1824-28363-1246-710-3037-837,329-456-1785-15818-624-802-1607-924,easy,yes
531872-109052-1839162-1493711-1841979-1677207-1297273-300200,76214-86177-344496-415588-123162-269090-75697-20442,9105-11869-57750-91990-22033-159993-51240-23771,6289-11425-175162-116683-7256-109917-6889-6963,11402-1800-30108-22033-12354-49884-8986-2171,5743-2149-29589-37924-3431-19907-8326-5689,3797-781-10955-11285-8998-9386-4763-3564,3011-454-7419-7461-1699-8496-1891-1659,difficult,no
815060-1392701-789894-169513-90101-1065556-193935-56948,110365-175424-195080-66730-18432-308220-345168-23073,50757-44520-22912-8151-3371-86874-52098-9571,23706-43257-20473-4698-5201-13418-11297-6367,5517-26587-7843-3241-1520-15371-9244-2696,5955-110824-12750-1640-1898-14522-6058-3641,5779-18451-4103-1557-768-9716-5765-1813,2776-18300-4897-1578-952-8726-2113-1160,easy,yes
1158546-260671-1182608-301437-505486-1160477-148082-790281,177603-96993-13430-30553-366446-188744-15297-142473,15121-90912-24364-8350-77269-50559-2639-16707,13467-87034-12146-3330-40737-78846-1969-10404,18328-10048-7442-1371-28703-86320-2613-3046,10675-13440-2169-1358-17890-81064-1400-5566,1567-20202-3669-744-24918-35504-261-4021,4025-12788-562-336-7439-16033-182-1180,difficult,no
2255902-1944107-415646-189180-627735-363888-639442-464924,991595-426706-57290-37440-47751-43310-93269-195243,37851-302005-26187-32073-62160-14955-9824-19841,148432-63799-7430-9608-14991-6508-6751-38146,12798-21133-10905-5661-12497-12251-10168-8643,64980-65514-9161-15461-9992-10693-9310-13080,19806-32201-3638-8847-3255-3421-3952-7522,27753-5776-4127-3822-1996-1424-1614-3511,easy,yes
1124986-2233782-676001-1178297-98841-1412628-192763-52923,29361-403982-51145-97892-11003-142265-56116-29433,32024-47294-27236-16927-3053-16257-30400-6195,8379-34236-9698-33397-2313-9038-3117-3235,2178-17279-10264-14325-2388-16816-3468-486,3790-17830-7374-6352-637-4818-4805-1470,882-13242-2849-2626-210-4096-2494-280,445-6289-1293-2504-188-3068-3326-237,easy,yes
515943-128750-556756-323234-235589-75655-209555-28609,130672-20482-86402-18047-235413-11702-37353-37774,47523-2843-17178-5612-34819-6286-1876-8777,42656-2403-18655-6646-8623-2480-3270-4563,1887-776-7320-2969-3773-880-1209-2257,8101-1486-7155-1947-4245-1399-2945-4327,5740-457-3895-610-2416-579-1670-1147,1436-266-2873-1036-1695-422-1162-816,easy,yes
48340-416227-728955-1109463-505764-2096552-1281742-254408,21797-37652-80355-45915-156924-61058-90052-13053,1780-21177-8588-4842-61621-46975-36759-5123,2601-4743-8871-1298-35377-79991-31276-4628,614-7263-5065-1979-6842-12608-13402-867,1105-2925-6624-1179-9808-13949-7827-2359,284-931-5154-1381-4393-7196-7084-868,324-546-2993-795-1396-3942-5665-823,difficult,yes
166542-942669-960129-244525-1000485-328829-1029997-133635,5351-150022-1275147-11064-158571-141983-80671-46139,3013-9086-100553-10830-58904-28620-32530-4367,565-99319-59741-10860-12884-16065-32333-4553,1769-20473-14916-5043-10792-2276-7445-1351,908-8391-36779-1283-19742-6478-7366-2419,228-9456-34733-1577-4693-2020-5055-1144,136-3315-13002-873-2929-2331-1858-445,easy,yes
285210-663568-630127-802125-419192-1830115-436712-941125,150636-28703-200354-219189-423779-587195-25410-140045,35289-34009-22002-14540-20852-138580-11299-15338,7979-40709-24722-9749-10230-37636-47107-18712,15934-28063-4251-7904-11507-32697-10355-7139,3218-8900-8862-8264-11205-25852-9891-15814,3276-3529-2889-2512-2801-9984-3000-2733,2125-5875-1191-2972-1953-6573-1679-947,difficult,no
486625-481214-150635-1566609-648119-1320060-817501-82675,57660-891372-132303-251939-110123-351233-16929-25802,38945-129223-35254-42229-28781-109463-5532-12676,2550-103414-37666-29927-32833-87473-4990-2878,6379-23277-2933-43693-2410-13612-2944-1516,1762-39058-3592-22103-8386-19618-2266-2304,1883-17135-4385-16664-2555-9208-511-739,1080-11804-1682-5686-2164-6957-505-177,difficult,yes
928216-820875-294022-1874446-1431256-694206-469816-1941506,195210-183455-69660-116232-516535-42088-194915-390548,44987-22882-22261-41743-82351-9403-39577-21394,27510-23281-8405-5556-105030-5367-4592-70889,13490-4632-11396-12979-28412-2749-6578-29749,8598-10340-16818-7059-32956-2515-6144-32299,2036-2234-7474-4160-15511-868-2090-12078,4409-1226-7489-2147-13536-1542-1937-8013,easy,yes
83322-1326559-1010505-322273-1350243-232044-1276350-123681,24293-149352-470795-36467-44435-150961-459930-27541,10816-43383-304155-8946-21310-19678-267989-288,2518-107867-77386-17544-20238-7509-81496-1608,5361-47720-41582-3474-6439-5815-22303-495,1652-26476-28110-1722-8376-5820-44585-737,791-19483-11838-1779-7113-7609-15822-329,431-9434-16939-723-4629-2370-23241-325,difficult,no
167528-555750-1920722-603457-1625118-1590900-1133933-87977,36295-46946-148052-101958-50769-50400-218519-43401,7138-4102-59988-17907-12165-24765-15470-3739,1282-14959-65681-9979-4191-15727-21587-6694,5392-6700-29001-4524-2730-10385-5017-1488,3658-13331-17157-6847-4639-8975-15235-1246,2556-12710-12612-5080-3367-6073-11026-1217,688-4428-9283-3345-1071-6240-8966-689,easy,yes
173181-635116-29649-603258-1933206-2597570-503310-962328,151882-466360-13817-99491-138644-1392673-100559-73928,66234-28108-5484-5398-11671-172131-86292-102507,56341-1026-677-9044-25920-57826-7592-236355,17609-15710-420-19617-4480-25334-23662-49771,12969-9033-841-5435-12319-29589-12525-41164,5118-5202-653-4734-4182-18316-1523-20963,4677-4820-421-7465-2518-10090-1498-13228,difficult,no
178093-667470-1224054-41976-252096-905978-1254205-205524,273966-117118-68959-51920-54249-397186-5616-100307,97111-17928-23393-5510-3441-17498-5601-5353,51032-19135-13700-3596-6571-28163-6315-13413,16998-7395-18385-5653-4900-19778-5544-4670,10645-3337-6308-1507-1141-9430-2822-2056,11126-2439-3539-877-1829-2716-1578-5146,2036-2722-1901-599-1295-3731-581-1751,difficult,no
120190-84399-101410-400327-685046-156097-385465-549695,380830-22707-14959-114614-50528-18107-88447-55204,94262-3888-9365-8647-26696-6036-33582-17572,19917-9783-9571-12066-18505-4494-30855-15890,11873-2572-4860-5964-7583-3198-6502-6058,4777-1715-3121-7333-6568-807-7949-2866,3345-1514-4377-3182-2331-423-6562-5209,1672-484-2730-2486-1571-498-3527-2055,difficult,yes
829433-713118-392436-875435-1043535-48375-1270608-599497,252218-50550-8109-31789-474669-10780-115306-38495,46950-7628-2810-43447-82946-4500-32669-10206,18222-39016-2264-20585-40367-1085-15024-10302,5109-24770-4943-7200-16664-654-9558-5127,8622-10728-3029-9408-13518-2652-8850-5967,2966-8073-675-4075-8103-1525-2421-3570,1177-3516-891-2055-6680-1161-1730-1920,easy,no
