11761-95156-1186306-138238-106121-405476-2455111-2306737,5590-57896-118599-45180-31449-45386-80688-162688,13236-35945-54498-12919-7748-57156-131427-154011,1176-6773-36233-12550-8585-6417-72272-13347,2749-8439-36873-3986-7460-19421-36097-29912,2028-7098-19710-7728-10035-8756-30069-21843,1434-2799-13555-1263-3898-2759-8437-4823,468-3670-12653-3502-3283-889-15773-4025,easy,no
1332212-731218-870476-281591-1277445-418515-839191-2117581,150477-185786-278133-51305-112567-17974-48690-251568,35967-11273-29830-13328-22670-8419-3656-42436,47009-25819-41158-21556-50231-32499-7156-30145,24954-21960-43341-5864-90080-5448-22957-54192,53886-13485-26988-7216-20797-5665-8513-23453,21829-4145-14281-3254-22340-3915-1595-15153,6523-947-11427-5613-23822-2086-1580-5166,easy,yes
827737-111971-63650-1549822-1558642-162371-743997-501694,420231-69059-2207-233291-672966-37672-169765-28166,10299-22093-2591-96401-113265-10963-49943-21671,64218-39908-3178-18666-55282-16101-32107-10924,57977-4179-2344-25151-20867-23125-32202-5517,29154-19371-2174-16763-17696-4189-12506-6126,14254-2079-794-10778-11153-6927-14288-2031,12523-4971-500-16818-8116-2386-14647-3282,difficult,yes
281939-565595-378404-831119-402677-29672-581246-2402256,182879-50618-54046-238752-33692-19919-73802-588343,9435-11992-5982-45670-12946-3269-25593-84414,9192-21804-24443-103747-22299-2354-5215-15331,11293-7175-6039-11542-9568-2834-6118-21025,3488-9260-4073-38868-9274-913-3424-25820,3790-1852-2328-7908-4352-416-1726-13707,2537-1014-1951-5539-2742-372-1982-5713,difficult,yes
1090023-308171-604812-1332037-250568-2111439-56368-2352862,454495-93714-46371-136824-12609-476758-62043-81533,99134-19522-23408-35344-1481-62577-6709-8101,158329-10735-12239-58962-20212-822067-11444-13752,92196-2260-11176-51994-9022-198673-8579-15815,26483-5580-4753-17728-9639-72556-7714-6353,23941-1756-2210-21208-1600-40706-2244-1932,39457-3322-1414-6991-4870-23791-1300-1486,easy,no
1035790-772120-772120-1040331-1040331-768554-291943-1195668,260793-71026-71026-340439-340439-21176-100464-115190,65934-7518-7518-17092-17092-7320-23623-30114,41806-17905-17905-20357-20357-4586-6723-41206,66215-13324-13324-39011-39011-4828-6259-22286,31497-2432-2432-15474-15474-4231-3712-10541,10878-2328-2328-12512-12512-2482-2540-4964,14835-1096-1096-15233-15233-1688-2464-2628,easy,yes
111489-1144650-2008522-1154424-1613429-166549-958894-313413,62157-100843-432719-224066-1506286-15773-137550-97182,25115-23649-61236-29726-196164-8455-143147-33636,3884-68308-63307-19201-194534-1187-103691-29158,15200-7873-33434-13938-108741-1400-55424-2965,7363-12304-12886-7164-58401-744-14830-11216,2717-4539-10364-1426-31873-1170-9696-1667,4074-2906-4064-3643-53176-367-8038-1519,easy,yes
352258-208786-2192450-214754-192211-122103-161535-290510,37063-47947-232547-70128-16405-43536-24611-123610,21134-20938-289856-7988-2663-4976-11678-19975,34455-33705-171772-15689-3699-4615-5234-5391,19459-4189-101666-3880-1298-15615-5386-9614,4576-2925-66690-3581-2392-2172-2652-4731,5954-3105-58858-2561-998-3067-6558-677,5193-3642-15278-1850-516-2871-1721-3346,difficult,no
370512-962289-1503648-792487-842896-91487-262027-1900577,59668-65293-315244-105151-35632-8754-116357-739621,5571-7769-71254-4351-24084-2624-4402-44119,15073-18755-68222-3358-6210-614-11421-61965,3893-5126-17303-11491-9450-2636-3808-27235,3631-7510-17691-4909-6247-1628-5340-24981,4537-3578-4911-7140-4802-464-3716-8838,3100-2403-5539-648-1324-590-2879-4662,easy,yes
80561-1610701-120894-2369315-296627-868334-69615-1156719,26096-1248207-15000-89397-856095-135273-34795-211464,5256-147680-6638-46566-169319-29212-15509-27237,1755-188578-8104-89290-50690-59827-8992-54064,1457-66589-6294-9575-29757-41815-9735-8867,1081-45416-4740-12794-24615-30336-3437-20147,377-49966-2995-11214-8822-7382-1443-12690,283-24342-862-10555-7940-12153-1354-6464,easy,yes
58959-646681-1310341-998647-3688396-1408107-2308923-428396,128383-218237-293564-151402-199206-980839-343634-65899,33513-53056-48853-52698-12148-85070-17441-2989,17465-120978-23571-15201-118809-172318-34373-17780,7434-9400-52301-42775-41469-19958-35520-7149,4483-23495-10246-35421-19514-14384-23686-8218,5637-22876-14329-13867-15081-31512-11198-1583,2112-11684-36224-6432-3967-4242-6250-1165,easy,no
191979-959312-1775202-1973564-1658761-1018489-630318-1405267,18751-101878-645306-76754-77658-209651-37732-957837,4875-71441-74521-64295-12872-90820-30861-47159,2492-23415-82630-21283-31327-16547-10343-43283,5673-17705-18434-29875-10450-30539-1735-9056,2189-18334-33611-26275-4190-12965-2796-25733,2118-8381-18096-6366-2395-8485-2623-2540,1358-6144-10120-6121-2239-2282-2018-7703,difficult,no
1274904-97634-310471-152002-410307-53223-68925-396067,208640-8800-22370-32489-26309-5566-54935-47161,149815-8209-11815-12760-24097-5898-10197-17338,91394-872-8204-6962-9737-3038-17833-17136,16035-1636-2049-2808-13137-2238-5191-8459,30326-849-2969-4366-1952-1332-4385-2823,8811-590-1341-1623-4231-775-2896-1355,7175-275-2116-1041-2645-274-2003-2796,easy,yes
527598-592660-919229-351817-695332-1040679-380097-823021,749523-86683-113737-25347-48972-328915-72868-83196,56469-12942-13806-2485-12980-47917-15195-5420,83321-16966-16731-7245-22705-134451-17333-14784,23975-8890-9798-3966-4238-19774-9816-14935,35013-11005-8181-1749-4572-19531-4051-5151,5013-2177-2863-2008-1930-24397-3350-3113,6548-2287-2393-1094-683-11476-3970-3598,easy,no
152932-1699498-1010125-1422113-789178-670240-228975-98455,36782-200679-1529564-152314-212038-40045-41893-37021,34422-40584-77419-90058-26902-14075-46886-14879,11043-61636-327711-68034-18710-6862-15634-9217,7034-14291-48670-30788-23043-2349-6931-1685,2361-21792-46140-14161-15632-4802-6865-3741,1837-8850-13171-14551-9201-1371-972-2324,925-10088-10906-4791-23952-1777-3044-3343,difficult,no
144872-682348-1082955-1023690-1774306-107220-1991553-478966,84883-207466-79698-307547-144792-19149-96835-104711,20388-48193-86678-41077-129085-1275-38084-125700,4906-87534-126330-20912-45759-3441-16363-37979,5583-51899-32897-36980-18329-2101-10786-28264,3692-19204-15472-21417-11548-2385-16888-25544,1984-7863-9720-10173-4476-630-8019-7110,824-5948-5531-7181-11609-368-4949-5311,easy,no
312158-882388-209213-106548-925208-1413829-200209-304968,44672-81909-15884-138573-213807-191174-34757-11136,22044-7059-2845-4786-44768-8890-12753-27220,10665-13330-3905-6325-56824-38900-6015-23600,9680-15936-1757-3916-26167-68038-2652-5445,4985-3847-1239-5527-7395-24348-3371-3876,1899-4606-585-1512-19949-4678-876-1108,1234-2150-344-1086-4155-3450-823-752,easy,no
1070759-1505451-469817-516887-696140-662469-502124-326197,60501-539168-39550-33502-43807-305084-64614-281299,15289-36573-9127-31129-15057-146107-23186-44207,16632-45838-12705-12947-6522-13490-9766-56136,25569-25458-6420-14696-8107-11922-7510-55069,25308-12005-4859-5081-5162-25075-4278-26829,5398-9034-1271-1787-4730-10753-1715-7686,7960-5165-1065-1277-2337-10988-1078-2957,easy,yes
127310-964274-127432-322325-382552-323122-465381-349452,31405-121136-68853-103369-116968-68169-223044-43418,31951-68930-8714-59809-24998-8558-48314-10473,4973-114497-14036-74487-37583-4691-33542-6392,12578-41436-3291-37206-4563-6969-26207-4285,2849-30199-3285-23053-8376-4591-9908-4115,2136-10063-3880-16879-3512-2390-6895-954,1618-6064-1373-9300-1963-2360-6600-1625,difficult,yes
63465-387868-810216-999191-19492-884589-517582-699538,11042-878111-181480-13026-14789-21756-68217-170245,7639-102816-47653-22094-5326-13479-50235-59438,2160-38589-176111-8093-1061-2410-58764-49716,1656-32856-28924-1735-1465-4930-7675-8477,1182-16837-15997-2099-1277-3351-22758-40829,872-10169-6946-1773-420-1395-8789-8293,345-12062-12835-1089-223-3888-10110-5462,easy,no
