delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
119459-1089719-1268768-88935-2009094-2339453-642086-1321551,25721-197391-313005-24094-590848-80345-25039-959082,29100-16953-19571-6427-72452-11988-17754-247641,3322-73370-11515-6383-117941-19537-11560-48896,7119-28064-21481-1794-38043-16488-7748-25482,1489-9768-21414-3779-54834-13831-4083-20673,3905-11685-11763-1811-37178-8134-10685-19386,909-4389-14714-1060-17935-4377-3840-24151,easy,yes
1130045-841360-1600548-1128774-783034-1765082-1470189-605205,625536-42713-1981120-95337-327463-373175-299625-12897,250069-8639-63172-21652-190794-62968-32489-17508,254610-4643-29779-68364-14428-37913-17732-6523,69064-2251-39487-8146-14060-85589-11299-3178,89982-2059-119126-10240-6192-39005-12915-3083,26086-1146-57980-12727-4822-29325-2452-2110,10864-1939-24292-8709-4482-21860-8093-763,easy,yes
284309-900920-1802442-2002656-456009-1508633-304893-2497544,136475-58422-60141-493925-22452-417895-17747-300363,52332-7027-46250-292132-5894-17149-10563-23247,25553-6749-18949-399417-4490-7765-2878-28698,10108-3112-11346-79390-2286-14095-6846-12982,19453-2900-6134-32736-4640-25143-1895-5510,5679-2161-5680-30426-680-5531-1974-8501,5752-1649-2317-14264-557-3110-3150-3384,easy,yes
1829678-445421-49844-82942-1806642-430689-158748-2773249,233712-80346-40266-81464-148231-32118-46857-465538,92165-13173-10801-15302-54680-5132-8632-27164,59949-11311-2796-6736-126879-4664-4899-106273,27272-7588-2418-2795-57666-7152-7111-22669,38712-1723-1675-1523-71805-3201-3404-11782,22565-1766-1056-3126-17871-1035-3189-9403,22458-710-861-1526-9755-1032-677-6687,difficult,no
200513-765568-99746-206017-911843-2155558-778025-2083999,65073-107469-38247-168427-82727-73891-24385-718652,7918-15485-4576-8600-52800-87869-16568-66135,11674-29901-2110-9820-33630-73007-9089-125146,2396-27003-2032-21539-11568-15458-7871-29373,3056-9850-3508-5372-9675-17734-5077-56987,2248-16065-2309-8956-9596-5874-1883-7358,2209-6359-1262-4172-4650-4913-602-14832,easy,no
1564456-809478-767623-939511-36994-155964-2586135-58652,168985-31020-69073-69862-20286-2451-368256-28488,6349-18755-27889-47294-14782-13104-128854-1138,48677-4161-13201-3387-1940-7760-172508-2603,8962-3059-7903-9649-1379-1534-68096-7373,7981-3586-5928-3742-1347-2722-27814-1282,8618-2037-6529-4520-1311-822-5947-1092,4447-1591-2691-3054-2000-2628-18011-1685,difficult,no
179538-1532226-1731076-903145-848592-175851-715888-1161184,50588-275891-26272-104467-59662-265248-69128-25302,7680-85687-23330-29360-9218-9232-54926-2502,2842-24276-10273-10260-7619-9932-27257-7364,3236-8524-8891-16884-5719-8512-5231-1451,2183-14096-3095-8544-5391-3094-6856-2438,2598-5724-690-4526-7193-3384-6908-2555,1014-7743-1089-2900-3663-3179-3895-761,difficult,no
119774-305623-796565-135797-1101812-380588-1970194-1933448,89890-55021-195250-16215-37806-61394-140709-317306,4109-14769-5595-8019-12680-28118-30117-42732,9948-8432-24982-2080-1958-5944-9591-15342,5348-6296-33906-1431-8458-9569-5058-84094,7427-3340-11272-1370-2921-8916-8879-48160,1880-1758-4974-674-3183-2780-5487-15853,2802-1143-4815-609-4057-4509-6532-13850,difficult,no
745478-1049700-108290-267013-110894-945764-309132-165816,217128-872962-135470-49715-9883-111972-149193-41440,14567-167092-40428-9729-2778-41090-5870-21669,11089-27844-22238-4293-2703-14602-11237-2559,9490-42391-13045-4386-1477-2649-6564-8654,8979-46410-4475-2752-929-3937-5491-5948,3039-24866-4098-536-393-3262-4993-3626,4747-42903-2152-2977-426-4122-4737-7133,easy,yes
375713-521843-943630-1368502-2055448-50860-2337015-508839,281662-152701-237838-77054-113173-54049-95908-284606,44292-28250-26986-40132-7820-11685-18733-105090,7804-33799-61084-15276-10841-1757-19161-11960,32198-28731-21492-8020-11599-10035-9290-36815,9306-9123-28442-10689-6931-5058-6089-33574,10154-6572-4266-7396-6408-2656-5256-25507,4651-3193-4627-8393-8130-2044-3404-6701,difficult,yes
715313-1704465-1795686-822538-701969-1635227-468607-770127,117269-404715-974294-252220-52172-240869-40590-263859,70294-22396-30421-50370-7460-62580-8005-107117,36849-16849-119927-20718-20381-49786-7936-70578,16511-24302-74916-28325-10657-29012-2062-21176,14251-14332-51114-15803-8995-41577-6995-18844,3399-9709-28121-25641-4401-19289-2594-16068,3858-16928-17277-13256-7800-11961-4631-13107,easy,no
70741-1345612-131626-1082604-198544-121351-1093287-921365,18024-97221-107813-534072-7800-43593-2824-78568,11779-58018-25023-224722-1740-5287-3586-3990,1631-70598-13511-21514-1070-4506-23913-10832,1930-16893-12707-21364-1470-1994-4739-2540,1744-15157-7547-18441-2025-1113-8865-5128,1078-5964-3508-14578-990-540-3775-7110,692-4352-3088-10391-656-574-3626-8617,easy,no
551233-134748-246720-373264-1134278-1066447-309230-337046,16806-16707-346681-110921-150315-126867-41474-128685,25510-1543-60413-14126-4034-57823-3196-39626,2789-1374-11340-29304-23459-18191-1778-35425,8371-1727-6844-11270-13561-18684-2724-41633,3003-1873-14061-15208-18839-10158-620-10305,1287-345-14908-8586-5455-7358-1747-6540,1897-324-7003-8023-4630-3636-909-5297,difficult,yes
550287-731582-1254860-649547-1746082-408743-363229-1566911,101305-99509-154497-97406-190420-204238-180709-127111,68885-66985-99770-44581-51656-77965-16952-36682,14353-33388-35523-41073-12434-7176-28436-29725,4665-10868-31352-9012-28339-7260-7716-3122,7468-15402-17639-9985-9236-6288-5888-7186,3899-7587-10590-7100-3903-3743-4052-2580,6310-3149-14099-8228-6220-4020-3013-2789,difficult,no
537359-56738-904077-587850-727379-1485327-79197-798601,71735-36423-49371-41944-65095-474220-19593-88048,22704-8167-33647-46457-36346-131125-6183-29709,22340-6146-21266-47625-39207-84921-3253-6162,1240-8305-11144-6859-6668-29626-3395-5959,12833-2233-15868-4468-11983-25056-1180-7266,2785-1607-17998-8307-4669-14137-1264-7950,5285-2313-1962-2106-3930-38233-1287-6246,difficult,no
397786-325622-328897-716140-871885-3074530-3074530-802217,1971087-18848-25765-31506-60232-324692-324692-78676,29158-6044-5712-114677-56367-41637-41637-14332,372948-5383-8693-30628-28301-154726-154726-9935,39170-3575-4545-9505-4781-27798-27798-15570,27714-5653-1373-10858-14595-35241-35241-19022,22024-1005-1608-5546-7140-25138-25138-3180,36263-1441-2499-5541-3894-10239-10239-3946,easy,no
858699-994478-294314-527250-1579268-1679657-629648-956860,93397-63375-43528-66702-127766-162826-286808-56143,52613-30612-13773-3149-28901-78219-60803-17980,37408-19698-11122-8762-25624-42000-4661-8798,4509-33777-4590-2839-12182-13619-9865-3604,7985-10906-2659-2813-14917-11209-5643-4083,5859-9930-1025-1303-4559-6881-13370-2288,7965-3792-1246-872-18932-6595-2904-1878,easy,yes
1092805-1130385-1445565-976287-122381-468571-20858-492424,106376-221800-153848-36018-28082-81326-40503-67585,13941-22410-126650-5276-6244-33461-5132-4880,30737-36607-22371-5222-6969-16000-4322-6453,11215-9439-33408-2599-562-4841-5399-2255,7509-14462-25714-2515-2210-4741-3644-1584,10292-5547-13205-1244-1817-3632-1874-1892,6711-3759-11919-980-1456-3673-970-1517,difficult,yes
336828-601967-677949-1502216-1386060-200530-1227917-720706,220660-104368-16375-135732-22988-70751-51920-65973,32920-5675-8374-3547-2221-48238-51930-9061,39717-11468-1771-11439-5646-4312-14245-23372,2628-4574-1073-13966-1933-9872-19935-6321,17381-12004-1904-34395-2089-4487-6523-3703,10654-4545-1300-6095-2453-3079-7478-2095,4958-1903-875-5841-1581-1346-1703-1479,easy,yes
296779-1066240-322219-249696-1491463-1239102-98403-888778,15870-77322-114711-34805-348282-61574-7484-427782,16483-25313-26922-10016-61103-23375-8631-159047,10692-41470-25641-7685-320133-46189-1575-31119,2877-18432-41754-5487-46543-10916-1472-22858,4695-8980-16005-5527-27581-7997-1320-80260,1140-3557-6674-2080-33537-8002-1274-18181,1130-3179-6260-3210-19074-3333-1498-5903,easy,yes
