delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
6907-45294-8028-34306-78454-12978-138124-402062,10314-60597-5278-29241-8297-15549-64029-25466,1819-4505-3267-2603-2912-3890-13138-43355,6928-4415-2296-14296-6680-10445-11547-13831,45986-31646-1867-4069-10205-6076-4158-6609,18107-28300-2794-19815-5170-7306-10336-21019,10070-14855-3729-5974-960-6054-4657-19209,5560-7396-1011-5318-641-5020-3278-11656,difficult,no
271501-9993-4764-20402-57194-11437-5874-61331,48940-16140-5096-10557-10865-30392-25917-75205,17798-10625-5930-5684-159-19245-11925-11904,18563-5312-2480-2293-3404-9532-6599-32540,13663-15939-14446-7257-2734-44703-8562-17462,7316-28084-8791-14917-5928-17967-12176-15708,6288-10950-6156-5952-1090-3243-9651-5987,4779-7112-4600-7896-890-6769-6792-1653,difficult,yes
12405-370424-43862-493979-8143-410352-67025-50434,17547-11784-2280-21965-10295-110772-14664-9040,4766-25836-436-4535-2388-13017-3978-2430,4202-16710-5519-5951-4409-26662-5325-11938,2894-10897-1165-3758-8932-16046-5710-1684,3364-20102-4198-12046-26078-8649-24276-2398,1834-9373-1691-9687-7827-7167-10490-1881,1429-9001-1759-13358-9284-10479-3283-2059,easy,yes
55688-8294-10141-4817-6124-148577-552447-3777,67162-4234-3402-13926-6021-10206-60333-9928,12826-2975-3626-7320-14134-1875-11759-4838,2461-4450-6814-14324-17552-6380-14313-20468,13889-3843-5425-12053-9003-2772-8578-5884,3846-1790-13466-8927-12126-5566-7789-9458,1642-1165-4913-14491-5007-519-6491-6254,1915-857-4494-6300-6155-1234-3337-6837,easy,yes
3482-31548-8860-11670-107652-9558-1827671-1896272,13403-25310-16913-15156-30072-30704-51508-361324,1346-6828-9737-7820-9685-6865-36191-80064,15910-579-7583-12870-879-4572-11024-52242,17991-3529-7995-9943-4584-12698-4642-13051,25028-6942-14510-8146-8924-16390-10475-17836,20439-1199-4255-6021-1436-5085-19472-11147,9279-413-3100-2037-576-4250-2887-5918,easy,yes
849677-468948-7764-98478-6916-136614-127596-78404,80944-17454-7917-52128-7332-2975-931-34222,75055-5695-10698-52524-17125-16364-145-14236,81793-26477-27627-63479-101460-62318-2559-88903,18569-1852-1347-12653-5282-4206-900-10798,13118-3486-1937-13757-6396-8698-458-14345,8889-357-1263-2404-2619-1918-123-3717,6628-415-87-1880-619-1476-84-2011,easy,yes
981663-6211-9312-3031-8905-12599-5820-145869,22944-13536-34775-19234-16126-33676-9838-37612,34808-4788-5649-3892-8850-7028-3602-6396,3165-3568-10678-18329-368-1878-5468-15777,9421-2949-4755-5172-2389-14630-7179-5064,16582-10691-9166-8970-2195-9399-9857-6108,3478-719-6342-2149-1309-2283-3383-2622,3887-2437-2598-1778-282-1958-1881-4388,easy,no
186862-4201-124341-11328-5741-2234-20223-5083,45448-9846-15143-9432-6619-11324-38936-11112,6564-766-8621-8528-13626-3877-29953-16003,5489-2586-1916-2312-4513-22996-30471-78582,5635-637-2116-1175-2434-6206-42442-4663,9346-1460-1669-5442-8860-10423-7027-6857,1262-497-410-1926-1321-1515-2510-760,1999-684-260-831-1524-786-1091-824,easy,yes
88471-206587-22554-3805-23749-43220-1496488-620205,63730-56064-12189-17593-28267-41086-165108-77234,7098-6257-3349-8205-2614-1837-10606-45305,6372-8368-13776-9403-20877-3718-6064-22816,14907-5576-3983-12600-4804-3617-4100-13510,7214-8177-5345-9620-17253-5973-27622-15924,5383-3162-4272-3774-1679-1761-7452-10175,2407-1662-1986-3271-4540-2856-3420-19364,easy,yes
68546-68290-22263-15458-99260-3033-16219-26671,17830-42056-8746-6515-67444-2630-3671-69164,1098-8026-1241-17942-4294-3108-24884-4725,4679-20795-1822-8894-7581-2131-10310-12919,13732-13279-4839-7006-10007-2883-6130-9101,2394-3439-18733-9143-13011-2569-12747-11684,897-3034-3276-4750-2098-1231-2600-2080,477-4388-2075-3462-3504-475-1961-2591,easy,no
9031-66211-23938-2557-222259-164992-8256-133312,12559-55595-2860-735-23264-9254-23830-43190,14869-10220-788-486-18327-5258-11350-13689,9938-7821-2541-2468-5306-21797-15469-7927,9212-803-2017-3336-15213-3363-5194-708,36860-7025-9661-4266-38394-51487-40509-8376,21119-3960-3734-845-7582-6365-8289-10532,13639-2253-2728-2217-8828-12156-7492-2212,easy,no
298171-7058-834001-88160-30986-7039-3501-9950,181417-10358-40097-28221-26015-12536-6574-13066,13403-3252-4859-6369-4307-8648-6808-2026,11906-2595-31413-3094-23898-13314-8670-887,7132-3988-6569-3289-4327-8973-18494-12292,6706-4358-14810-6841-14242-10969-2868-8021,9557-1379-2719-332-3203-1114-2437-2327,3096-425-2493-532-2492-1155-2106-1720,difficult,no
31176-1314-7110-3726-1854-81609-5365-17049,7242-2062-19800-7856-9912-17496-16866-8204,498-316-1283-2141-1990-4654-15333-7363,774-1999-8607-1848-12777-4380-28596-43679,2694-1870-5521-5769-3291-2474-10383-13608,8413-3860-20360-21086-16940-3216-11295-7894,1117-899-4968-4316-4423-940-2477-2753,899-989-1649-1355-1144-898-1528-2950,easy,no
250120-15599-1992-8966-41507-12868-60660-29188,20024-9047-21010-23954-7318-5316-11556-12150,5548-9800-14078-18171-3013-8658-3737-11727,2662-13433-35610-5369-8341-3326-4213-5050,3551-14044-7274-4826-2624-4028-1278-1656,3001-13926-10583-13521-1564-7097-1097-6257,3108-4032-3936-3072-407-2664-296-2450,1275-2390-3535-1932-691-1563-586-1596,easy,yes
4424-3961-39615-5447-95888-5766-90163-1063774,5753-14358-21390-54213-58747-111915-14006-58186,10774-4705-5879-10636-1351-24794-791-15189,14245-5381-15181-22866-3996-5749-1387-15360,9119-25206-29291-16469-4463-7497-986-6557,32286-29916-14631-11522-3894-24443-4614-16427,4932-6794-5188-4845-1445-5933-892-5159,3869-3992-5087-6690-1932-4148-911-3932,easy,yes
343953-976793-447025-75764-430746-137107-407037-148309,285187-148277-222060-38178-35357-33598-96556-7813,87560-23843-53680-10208-4970-3012-6322-1675,40648-25861-43979-5216-8206-1402-16248-1475,10559-20303-17718-3629-26082-2881-16839-1650,29427-38099-30129-10612-28826-13011-25729-3675,35419-11322-32573-4389-5093-3452-20206-546,26073-21152-6154-5606-9141-1584-13751-1225,easy,no
25425-352584-2670-61661-324903-7212-2831-6706,23800-256348-15096-3898-145142-5209-4673-28989,5794-36721-403-5214-2458-522-8748-11938,15961-12753-7344-6446-42750-2395-14730-5287,15609-39003-12305-1505-26713-7691-8366-16057,19592-17229-15324-5438-17713-3384-29973-42095,7282-6786-8522-1974-7751-1901-7540-4962,6257-4798-3161-872-4366-1004-4307-5838,easy,yes
518677-7385-39851-56106-523777-27445-89988-188318,36848-16076-69195-35985-238361-50549-14480-114264,29865-5147-94090-4798-13256-4094-1673-555,7129-6723-17034-3620-41963-7916-968-3321,20642-12477-7618-4398-29143-13771-1901-3708,17785-36720-33510-6371-12522-16802-7594-10039,7996-7312-13957-5897-15082-5489-1875-3934,12085-11384-9388-763-4382-10578-1286-1943,easy,yes
1317988-10126-9101-99105-316413-16272-326211-67110,25895-6764-6522-27807-353153-5807-27201-18877,6328-4036-2008-10004-11805-25695-14452-15876,35977-6461-2844-22691-80655-244022-44876-223670,14107-12129-2800-7022-36807-29806-36217-9930,82051-18296-6593-2580-14056-6655-12025-5872,21991-15284-3536-1922-4476-3154-2298-3616,14434-10097-1216-1569-2247-1933-1343-1172,difficult,yes
390502-187173-225334-80636-192898-13433-77756-46327,71243-76575-96973-25485-108835-7595-13146-22746,9040-31279-4904-463-2616-4747-3632-1896,38598-36064-4039-4010-11343-5248-12353-1894,5095-14058-13421-3909-45123-3032-12796-2742,11744-8557-6272-2742-16526-3185-10807-3388,4421-8058-7924-701-6256-2293-7746-1486,4808-7615-984-805-2666-1214-5234-1608,difficult,yes
