delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
21343-264081-369267-171687-1062066-737283-166115-69657,27257-27130-646526-163489-174810-284428-40456-207825,8912-2903-36663-9430-42881-169522-1461-6878,3837-2573-16488-8220-30198-26021-4895-25257,8137-1014-27480-9884-17280-20179-2471-5058,7364-1900-27911-6557-30966-23108-4440-7305,2604-2634-9164-2697-13317-7204-5797-5437,2775-842-13533-2497-25868-10388-2974-2534,difficult,yes
2023583-127059-12692-361394-19697-28733-226876-108936,608924-7645-14517-86639-17406-6138-223502-22095,119160-2529-3721-35671-5373-1224-37502-1948,31935-2445-2905-22006-1322-3801-4579-2541,10022-759-2287-6604-1728-3650-8852-1921,37761-1630-7912-23592-2391-4664-8931-6257,22304-1377-3589-4681-1165-7139-1959-1627,9741-3085-1575-3045-1816-4549-4578-1395,difficult,no
399943-280718-88338-149850-120595-232214-680472-457749,81201-199545-30605-248841-138831-19580-43640-426541,18600-34942-8274-48790-505-629-15323-78987,14318-22893-5135-28340-12988-3294-14455-39517,13603-19177-2958-33730-7848-1771-20386-14374,14782-10532-3833-9804-10046-909-19451-32580,15083-8185-3797-4676-4717-653-18729-15185,10806-4079-3269-4132-1204-640-12278-16609,easy,no
591075-101048-269516-77210-913676-283015-135131-348681,40562-23320-82032-50830-869221-97964-88169-77911,14857-6658-13107-13143-18024-5167-64880-4875,16724-2240-37721-6429-18579-19010-15016-33581,22107-3833-15527-5322-30695-10970-2486-20758,47012-2878-11269-5141-23708-10075-5328-20475,31752-1677-4995-1587-8568-4146-1979-7145,15521-1405-3029-4800-9667-3929-2824-6123,difficult,no
21004-73198-1475561-148305-1028442-230589-157320-421768,78741-284441-27360-206173-214475-108182-50735-57468,6723-9816-64560-6077-32178-11852-15028-17455,12632-30151-22349-3131-26518-10703-7617-5129,13056-13711-17326-13629-26444-5688-4858-3395,17193-12473-28247-15734-16381-14133-5741-3354,8484-4610-14617-2691-8955-15211-3695-859,12407-11390-12682-1972-4333-6614-2676-484,difficult,yes
45132-118713-105935-462082-71765-348380-129731-502566,72861-9005-169991-62324-25849-23004-21809-596150,1776-4586-14276-5604-4913-3759-3668-38508,7068-2442-15778-12391-4984-4928-1845-14517,28358-3403-33999-7166-4291-6030-975-39690,13800-5149-30774-4312-13226-2391-887-33831,5131-4391-28062-3449-8821-4006-1705-22664,8112-9714-10151-3240-5397-1640-740-19607,difficult,yes
68998-1278739-32998-1031944-606117-287781-22888-310386,55139-93888-12831-48904-56273-120524-51928-81789,46774-19432-6764-2051-6828-1397-22554-2728,10832-34803-14274-30524-1618-4521-16413-6862,9012-10175-7219-9549-2950-4539-12505-3543,13850-9371-15265-9523-1663-7145-14244-2029,4617-6809-3181-4136-1635-3108-8623-1161,1460-5543-3882-3181-875-2222-5547-1578,easy,yes
1223073-2461805-65693-1811870-505194-527984-24289-303387,38380-917854-50722-450702-553483-211251-4882-184345,18014-43015-5997-32988-169338-71809-3590-31060,11787-52482-6453-35391-39551-38922-5019-4905,8602-118403-5778-9180-19578-14612-5287-1987,7951-56994-8018-11601-29858-14384-4942-4981,4117-23311-1157-8388-6949-10340-2073-2900,3454-14182-2795-2886-18637-9810-3629-2885,difficult,no
57902-394307-90540-1515577-1863040-10412-570313-72274,35306-220358-36769-114485-167186-14106-336291-40776,6784-20866-8682-37351-26697-9084-12205-8804,2900-12169-3058-14128-23791-3433-46861-10909,2125-31222-4331-4860-26073-1582-28663-3682,4302-30624-12359-13144-46676-4190-14100-5077,1629-44797-7376-7661-22967-3921-16384-3879,2334-14719-12093-3274-7084-2570-6340-1644,difficult,no
26993-36649-91646-276477-136968-182614-6271-537807,6651-115134-22637-122600-25514-120477-8100-129556,55148-68317-4679-22290-2543-34962-8724-15715,7532-15252-7599-18507-3104-5731-5958-13506,8365-23488-1611-10790-2058-3780-1437-3783,45437-18641-3798-13162-5101-8817-5322-7060,8566-8943-1534-8115-938-3044-2053-1228,12636-8608-929-4433-812-1813-6147-1556,easy,yes
55887-833182-72052-1926350-1398545-1887322-2734833-472813,26376-402047-21496-622001-153706-228628-250318-178535,22592-88177-8191-224427-12252-39341-75643-19977,24860-12069-27698-81936-13141-22671-73668-23379,17405-14760-19158-27744-6897-4183-41874-4188,5501-11610-32095-15295-9505-7797-46265-7063,2713-8413-40955-21925-3158-5903-13310-8127,2787-3439-20606-14755-5279-2757-12537-1812,difficult,no
27147-184321-12574-2132893-629189-238245-298719-1985238,20700-66618-60322-699242-140590-27714-96322-311072,3241-44905-4421-115206-6133-18255-52316-27025,3214-11595-13765-165749-4370-5332-11376-9770,894-16975-10844-25008-5809-6633-2556-26543,4133-11436-24050-24889-10213-6765-6594-19656,1855-3904-25925-33690-4361-5813-3454-12850,1144-3780-11430-17765-4180-3987-4657-8328,difficult,no
283464-59740-66530-855582-61517-64109-728718-182047,44063-8803-125710-140865-28581-34923-71062-43048,29623-1283-2640-17737-11623-3377-3801-9783,12623-2444-14661-17891-5988-1542-20098-8192,30137-374-10030-4196-18659-7631-3564-8397,29416-1551-4536-6992-12399-9573-6183-8752,13508-2433-9279-6377-6705-4825-1378-3949,18880-1182-4094-3267-4431-3850-5160-2697,difficult,no
