3024-22117-87296-2360275-830342-81265-1298181-183489,25082-16970-27369-140163-326205-8930-87290-38881,10197-6093-5688-15451-4881-5268-42921-18798,10679-18463-2088-23534-8891-1495-16950-3844,1326-6938-3398-24687-1680-1272-10608-2588,11939-14623-1184-27622-8224-1464-7601-3542,4763-8714-1981-14986-6576-777-2104-1959,5233-2506-1042-8527-2744-499-3994-430,easy,no
40856-42873-11726-15685-131211-23476-61652-547892,23616-105975-11090-10886-41438-16718-3583-80255,6045-18661-19518-5480-7159-6557-4193-51436,8072-36858-3653-357-1156-11516-1549-93020,7655-16524-10595-4492-2381-17550-1408-26035,8519-10807-5801-12469-1113-5117-556-17792,9218-4715-6769-10034-1006-8599-652-14964,3320-5054-6841-7023-1028-2686-319-5251,easy,yes
663430-1979-12792-8334-216122-218295-1388174-1722030,7441-12462-16986-3162-26337-34851-78315-126692,2572-5247-17970-4388-10369-2766-16076-23666,9868-4661-4801-11552-16777-1792-7763-4742,4362-7674-4742-4801-7439-1712-6463-2950,2151-7050-10905-7275-3098-2844-7030-9153,1188-2699-9628-6889-1446-2147-5493-5176,930-3211-2220-2609-907-770-4210-4236,difficult,no
2358-99161-13930-74277-261216-192314-151238-9198,15639-14349-14966-62487-46101-82788-6614-15714,1651-3800-11719-1736-2241-7930-2101-7699,9051-7156-5126-3296-5458-11592-2935-3952,1933-4260-2988-2489-2454-14610-1656-1892,9644-4140-7048-2201-2111-3902-1567-5024,13181-2237-5370-1348-3186-2580-1081-2627,1565-651-2242-1388-4460-695-615-1722,easy,yes
10962-501747-35035-316296-16563-1243132-163868-73560,7330-73386-68770-169691-28399-124182-33451-38849,4872-7198-21702-5091-34404-10080-11655-11425,3406-7840-12971-21481-3159-28925-1308-10231,1972-11740-12215-18213-4790-13857-9685-1754,6228-5295-26115-1820-4584-14730-4319-3182,2789-873-11309-3422-1465-17792-3545-2444,2743-1304-5470-969-2010-8880-842-1192,easy,no
21017-259876-16925-53034-1874984-148662-232002-114658,6305-49918-17164-7435-752462-26921-164071-22052,2289-3602-6716-5644-53235-3218-6289-10651,7967-1789-5715-1688-58138-2828-3076-3462,5481-8973-10198-2485-33786-2758-3504-6110,13464-3159-12130-2084-29921-4309-6618-1897,9214-2090-15972-2120-18711-1843-4055-1737,3042-951-3590-1889-2683-1491-2223-825,easy,no
354337-340074-64225-103994-128045-90616-328647-35451,18228-65188-25284-146543-37729-76670-41843-4306,6458-24719-24090-56807-2649-5061-6014-1152,3432-4428-11849-23134-1142-934-6057-525,3540-2014-19099-5857-6064-3200-3813-954,3440-2636-7950-8444-3440-1820-2626-661,2005-3114-10966-7346-1996-1129-2658-478,1531-843-2034-2930-728-1213-678-179,difficult,yes
156633-54986-69940-57026-258019-642299-675239-28403,54511-39497-40877-17669-269490-180027-87755-15700,41432-15662-6897-9836-11366-17615-18666-959,24477-13733-5042-10012-4168-12403-5360-784,1953-15180-3621-9938-8156-65873-9627-577,14603-7654-2025-2345-12846-11142-4946-257,7663-3404-937-1968-16881-5770-1452-434,3374-6813-1974-2262-6354-4010-1354-211,difficult,no
164945-64497-58381-179556-31486-68266-174220-3816,21991-65393-17755-28019-46245-42664-138537-11738,5705-11845-13108-1497-19434-54217-3939-721,4795-17960-13535-3263-15597-15492-4518-10814,3448-10171-8385-1265-2866-4732-8809-3159,2419-7555-13808-1091-7521-3128-2347-8029,3267-11261-10874-535-7158-1698-1048-4035,1784-3765-4249-229-5415-1474-499-2450,easy,yes
408483-229001-56397-3257536-139867-199235-592863-61747,144544-10927-26916-124944-14615-161004-142356-7200,26985-6844-5460-24286-4560-12296-25160-467,9924-16678-4364-20226-3608-1459-24022-1979,23844-5259-24269-6734-5427-9904-3634-1132,15265-4538-9592-17416-1633-3913-1077-2284,2754-2119-4611-12614-1641-6609-978-2073,1666-2799-8791-4672-534-3003-858-976,difficult,yes
213280-7545-148702-1332396-99174-339604-1372133-248199,22034-25689-9974-5514-109792-340021-193054-80619,13390-6590-2445-24787-25375-76246-8650-16712,3909-5921-2527-5466-4321-36292-6690-16731,5090-7498-3087-4618-8190-6300-5899-27163,2170-7868-1599-12829-7640-4412-3961-7518,3227-8105-3277-6259-4487-6626-5638-5297,1740-3575-953-4045-6346-2765-2297-2666,easy,yes
1951938-106304-108891-221413-322777-284651-108377-229293,351347-8849-32293-83756-34471-27890-26653-23607,63658-5080-13968-5314-5009-5616-8760-11264,27013-3783-9444-5282-4467-2969-7307-1696,10902-720-7462-2364-2218-5206-8463-2310,11821-1825-7803-2883-2179-4377-3860-5357,30847-1186-12002-1530-5499-4688-2044-1126,5538-3117-2582-862-1627-1608-1031-924,easy,yes
763614-6307-12323-259146-100694-35999-73186-117976,86893-8036-13955-285240-18033-44292-31462-87994,77515-7367-1635-48234-3612-19536-1525-9692,65837-5641-8646-61516-2226-11610-2091-3295,20980-6447-4250-12838-7251-5843-1386-5666,11290-5399-5836-11315-895-8088-925-3276,14266-5635-22273-8647-984-10955-457-2311,4966-9307-4586-3880-805-3052-261-2818,easy,no
23247-36820-455743-309888-87110-239368-318065-506323,9075-8879-54336-56582-42347-82544-257659-10280,14263-2213-2786-14047-1734-27777-10589-14515,12412-4136-5476-5020-2019-29390-25168-2181,3100-1454-8743-2934-2734-25716-7197-2099,5499-1181-5612-1656-1514-11449-12246-1323,35314-1810-9607-4081-273-5171-3932-1474,6908-1254-1856-1069-497-3741-4420-436,difficult,yes
91641-93617-8106-767969-171133-19208-1083948-1194690,14557-47117-20585-11679-17542-46786-217382-50573,736-68334-10737-5809-8104-4669-48810-4365,1146-37581-5805-6164-2430-8449-8964-7937,677-10934-7428-1560-5718-6736-3817-8843,352-5140-7414-987-1571-8031-5330-8521,677-11182-7236-2779-1394-10232-11948-9411,276-6840-6698-1014-728-2616-3525-3187,easy,yes
851136-24587-9498-236826-781538-70459-53640-333829,52550-76043-28833-15757-31373-88766-96886-16005,6169-11939-13093-5909-12150-21778-7273-7822,4553-10700-11171-1937-2886-18790-12857-1969,5492-9563-15967-1189-3321-14423-3029-988,2304-10758-7617-1034-2669-7902-2406-907,875-6969-11144-1023-1865-6962-5451-545,1813-1758-3154-255-925-7571-371-229,difficult,yes
162338-600189-116988-330278-235015-231323-1888063-1299094,40459-43890-18787-148738-156919-30379-72020-67318,591-40019-7969-9516-39759-5707-48509-1127,2245-17181-7709-6360-52855-2850-67565-4252,681-14736-4680-14213-9256-2359-8614-2279,357-12913-1656-12878-15666-1692-11850-1702,514-20719-2016-15268-9589-1899-7340-956,396-7148-2297-3766-5801-1564-2300-669,easy,yes
259084-216093-208441-1256893-130148-125215-1241916-349097,22586-4120-65094-13922-24944-52711-271791-29822,4111-1657-12741-10430-1237-8297-7916-11739,11610-3583-2789-16619-2045-23331-8133-23360,4738-2650-6016-8970-1925-23171-19264-5601,3801-1943-6888-7243-1685-11438-16194-7636,2829-4113-10998-7481-3672-9420-6185-4619,1721-1724-12621-4310-676-3426-8949-5066,easy,no
74721-915311-312674-1494161-86603-175586-2758183-109797,14535-329731-86258-120369-46310-190247-199786-142456,14031-8629-31929-23695-39997-30215-23837-9488,3286-35933-18014-22081-5115-40063-14107-10083,3226-22539-25401-14582-9907-20579-20828-8443,1386-12074-9846-7782-17877-7918-17231-7644,2240-6990-11661-10403-5773-6537-10917-9454,1245-9121-7274-11008-3799-4667-4709-2756,easy,no
1742998-571583-39558-271264-79809-584786-344779-835742,91414-58863-3789-54138-21346-94453-48269-29001,9090-40912-117-59595-10927-4152-33528-71427,7896-17628-5710-49234-15550-31442-8744-44135,14065-4801-1717-11363-19985-25052-7552-30059,10688-10111-1751-13125-5579-16285-3388-24223,8643-16213-2273-6742-3038-5788-1564-10994,3105-2994-794-2726-2650-3003-1796-5982,easy,yes
