delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
31531-39820-43705-361921-5649-30308-1059499-163778,18409-5422-7035-52411-6312-26233-44253-23165,1362-4335-1574-14142-25022-23725-5522-9731,3778-2815-766-2250-18250-96987-8183-747,4073-3311-1746-6984-24631-3694-10820-7877,12785-2893-3191-24552-10591-12606-50664-11805,1421-1923-1080-35781-2934-8898-17882-5734,962-776-2878-8370-3207-7377-8044-2039,easy,yes
124599-689764-110194-81294-55856-6470-514499-12721,124854-21516-17823-11320-21999-29873-150088-4277,4353-12556-4855-6074-43637-9357-13714-1650,12576-1940-2728-9490-13058-11782-12709-1618,13023-8776-3542-3589-20495-12511-15772-1229,7019-8250-2752-8684-36759-18610-13794-7448,8146-2920-3787-2965-4846-9480-7406-2068,4410-1480-2610-2208-5739-2957-4814-3148,difficult,no
84092-197119-22292-767544-295362-267802-24416-420255,36921-68237-25849-23168-78959-39948-32322-83117,11411-9620-9131-3604-11213-2590-49803-52336,3407-7118-1755-2989-6133-37679-34363-29560,1253-5538-3074-2643-22953-36632-55220-13664,11475-6195-7735-7618-52191-15651-21437-12582,4869-3557-7513-4058-11417-13163-10013-5828,4977-4150-3603-2411-16671-12838-4592-9952,easy,yes
7056-8902-65445-662091-18752-25744-8129-617847,7500-5589-42131-22956-64010-37233-17403-51046,2047-906-9284-5195-17594-17615-42712-2389,2638-5525-3169-8436-17764-32507-17533-12873,1447-4053-5909-12248-13713-18505-2919-7656,4555-5499-8706-4211-24912-12121-28016-34739,6596-9051-5670-4157-4474-4394-3830-9326,2473-6341-3052-898-3733-3851-4205-7152,easy,yes
79475-237575-622254-10345-6040-47628-60547-164279,12241-54663-118011-3899-36533-25506-22829-38523,11774-20171-4899-6201-8344-9809-7760-9293,2969-5379-11681-6190-7842-2369-3538-12898,1907-6900-16010-4514-23368-2711-3509-7354,11570-8559-29366-2341-17687-5289-4355-10992,4686-9732-11473-3421-17962-836-5934-9102,3966-3162-9848-2163-2878-650-3781-3098,easy,yes
464618-794930-686138-173312-160666-5651-114994-347813,35799-95272-397420-12352-175453-24471-52850-30691,12783-22219-232995-6729-21834-17108-21395-1745,446-16342-51303-1299-9901-2809-17531-8792,10726-21053-51265-3690-13667-22159-2852-9381,43705-30101-61567-19526-50735-16198-40921-10786,8411-10909-37170-6962-18769-11790-7923-8867,7313-21531-56544-3109-8505-4458-9521-3637,difficult,no
18074-1093664-8519-44780-10247-2113-285021-419577,24145-39201-2909-28048-14103-12551-15364-171697,19047-5826-10016-7228-6303-7304-13700-36488,619-2959-2607-2959-9385-42700-6949-25957,3511-9341-15078-3471-14059-45568-5406-33818,7325-14903-45692-8587-26457-14843-7515-16451,7631-7474-20403-4083-6852-7817-2712-10848,2190-4277-16362-1600-5596-9678-3128-10348,difficult,yes
7203-149563-537911-150214-77586-739783-532895-33559,32851-39662-140291-3399-31015-45756-28658-17798,4451-14504-6774-998-3314-43961-78073-355,2474-6723-9230-597-1622-23008-14682-4072,4749-5398-19006-1575-11476-18643-21101-3981,18626-6768-35248-1308-10335-35163-42374-7164,22785-2678-17569-533-3080-4518-6711-2657,12610-1287-10882-1844-2384-6634-8609-1351,difficult,yes
33558-172686-7288-150420-6226-11891-96771-358517,18977-61572-6152-29424-30909-20499-40721-15766,3902-3863-2238-15450-17500-8998-12250-4276,9029-7840-3959-17722-35481-24925-5205-1002,6643-4449-3661-16180-38810-14288-9052-3260,6861-3970-6145-41302-33815-13592-5338-10288,2541-7059-6488-14612-6340-2800-3998-6974,1670-1465-906-6187-7962-3378-5938-4556,easy,yes
623341-87629-26779-485062-142109-95195-644265-5070,66480-28350-5217-10744-5359-93898-5134-25553,12456-1159-3205-16418-1392-15079-6467-7420,1210-2101-5686-4551-5418-8330-4227-36771,16600-7297-7109-2157-236-39952-10759-32601,12473-5128-85902-9070-1072-19274-9203-17898,2809-6955-40053-4768-541-14680-3586-8020,3936-3460-22066-4265-348-4770-1442-4503,easy,yes
371350-81972-56329-50036-2264-914505-90817-432772,48273-24256-7419-43362-25475-111143-66211-191966,23884-2722-12349-3218-19802-56506-15040-12043,30357-8914-6533-11030-39858-43463-12689-6821,26819-3868-22169-3552-13638-9455-4564-34273,34331-8353-29548-9892-15996-26991-7652-33249,11732-2795-7794-3249-10851-12828-16269-22680,12059-1803-14255-3422-6632-14870-4402-9981,easy,no
147641-2325921-139454-68774-553359-4018-48591-537431,59596-171630-26860-27058-8924-2304-7131-16568,11263-43493-13175-1143-3770-3507-12814-36683,12139-14116-4487-9129-12837-3540-7008-21001,8637-45943-4510-3349-21823-7841-28569-11087,9684-50825-10674-23234-35133-5338-38981-22213,11625-27263-14931-15960-14250-3509-8288-15370,5416-17551-3966-1836-17220-2815-7955-9067,difficult,yes
1673913-29326-892935-62520-69264-38381-63330-581048,91299-5891-303915-23285-3262-61102-19914-68737,25131-1733-19860-30476-3012-81318-2328-16875,10966-5255-8221-6384-1668-12832-11381-20486,20345-12939-33089-11800-2129-9262-2519-16489,37164-28631-24571-4806-1451-44763-5155-13056,33096-29521-22219-2771-1004-4588-2716-7982,11249-8834-20303-2401-360-3062-2883-6719,easy,yes
115412-154026-8355-170087-13357-65888-48195-31688,7371-16838-26170-29984-45833-23796-10040-18942,6779-1093-6353-11215-12297-1205-6871-5567,4323-2569-10603-3910-4220-2249-4224-1586,2329-1210-11946-6526-14548-5994-7614-3677,4680-1508-36488-20087-27660-4226-13090-6568,3194-1076-10542-2714-7015-711-2134-2892,3238-775-12799-1297-2232-627-1833-1996,easy,yes
43656-7150-1648217-155523-1391-28646-66661-63057,8008-15919-95938-23295-3325-30374-17072-26939,4529-12650-6430-2628-933-14838-742-4854,3612-3727-11253-3684-1888-12266-664-854,6042-13613-29277-2355-1250-8062-3002-2679,7826-25946-19396-2060-3843-8300-7575-11568,3459-19183-11787-1839-1076-4166-2959-3752,1663-12279-5981-646-399-3231-1501-1939,easy,yes
43901-16636-11078-163559-18524-26503-83103-1918092,29553-15964-29953-33138-111862-34121-110420-124041,3289-1278-26735-4062-40649-68228-13380-20460,2000-10978-4579-4577-46199-26859-25481-8560,6955-10793-15262-3931-18011-14212-5183-17393,5244-20769-8043-2857-16864-30033-15907-38244,2125-3149-3837-1952-1701-6454-3641-14620,1907-3486-3630-927-4350-3590-1828-7290,easy,yes
17739-1011701-23275-177702-9228-7693-4970-351554,85754-18186-11161-128958-15724-24497-17758-41825,21693-9455-3216-50383-4593-2253-7520-1223,36755-9897-5277-14960-3238-7945-57174-3405,4250-1932-16543-29092-6437-25871-18474-1403,32690-8413-40521-33060-10095-41085-64918-8965,9402-1631-23339-24620-4201-13737-10982-1507,10047-2565-17444-16270-3301-8043-8184-2176,easy,yes
3042-185934-533073-156591-82637-90840-8024-12079,22471-43248-46795-8804-13975-8826-17651-18434,12227-7779-5760-4406-301-12889-72373-11880,2884-1614-660-1598-3954-13576-48204-5233,8317-8986-3364-11875-2595-4774-19308-8936,19331-7862-17016-6664-3627-5275-25857-21040,11587-5590-15336-3477-1144-2691-2989-2773,6290-5229-5403-1188-1517-1210-6382-4500,difficult,no
7844-648550-87031-683602-664043-6716-4347-76584,13346-226305-83839-86584-17164-33758-10690-19159,1143-21193-26292-16876-14785-16051-17657-8072,7445-22826-8085-10385-68509-84069-6113-18107,5038-15945-15137-24805-55893-9308-20754-3096,66196-24022-48826-34123-14214-26142-14147-18259,13631-19530-16026-7678-25750-10446-10102-11299,15082-7195-22556-8789-9573-3997-3941-6176,easy,yes
3625-30884-8181-46876-636016-106809-67431-45978,18619-58259-12617-45443-11862-10520-11059-40262,717-6042-28618-2535-6300-752-1981-8826,5801-38912-9235-3828-27374-948-5546-13709,5429-16500-12226-2727-16684-2942-3717-15078,6323-23680-27835-6401-16288-6371-5747-8516,1714-17000-41661-3001-13727-3659-2906-6586,1842-6492-11243-1641-8032-2681-1563-7331,easy,yes
