delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
545585-710053-18875-15380-16553-10734-103116-1417264,73580-100783-10539-7809-8260-58037-578909-212073,3675-23004-162-3960-7558-10899-374684-114657,5908-8876-2097-2857-6920-10943-84524-32666,4831-6201-3468-13334-7151-5528-57759-86609,2419-7643-2657-17665-16480-10790-45950-28105,2705-6664-4819-9306-7848-8492-47962-20473,1571-2151-1965-5578-5107-6865-56103-21120,easy,yes
715790-431423-54909-130669-33650-75028-9988-109007,169915-140140-10660-61464-40407-39341-9189-16049,62660-15878-292-9716-2609-12626-7962-27099,36183-33474-1560-5936-21214-3691-18222-4331,25607-10747-4239-841-3966-4754-8991-5163,29532-14609-16547-8030-15075-11922-32482-6765,16347-11526-10437-3842-17359-13813-4944-1760,15266-8321-6518-1176-8941-5709-10465-1804,difficult,no
368141-25600-32827-458550-2470-24131-7168-43018,143385-10191-40714-21399-6315-29588-30964-39550,9484-20795-2243-7714-4815-6117-6027-4503,25077-10964-5844-13873-24129-5501-9817-1487,12740-16320-2856-4098-8329-6020-9905-3278,40483-40787-5395-8228-25833-11743-9235-6233,28342-26360-3456-2069-4656-8000-12270-1411,10855-13938-1780-1598-4599-8626-4889-3427,easy,yes
275582-381712-643363-788946-10814-15295-19206-539184,19445-21618-165371-10235-16019-43764-32372-114733,42727-11423-25964-2763-44139-12437-17334-7974,36084-4716-21666-4020-56403-43361-35549-23303,9729-3303-16706-3668-11953-10628-8279-13261,9386-6550-17917-11246-13281-12638-17055-23749,9460-3119-11103-3031-1718-5228-7292-13348,4965-1201-4464-736-2639-881-2347-10895,easy,yes
29837-883015-20534-911172-190908-3217-4093-123788,38199-68255-19755-117253-39196-15516-22570-9577,6448-4323-4633-8341-22293-25751-875-3146,4777-23563-7519-36646-12028-28631-27686-1084,6301-38739-6131-34736-9333-13146-42483-5794,22160-20507-9420-40408-16430-23382-28760-9524,7882-55794-8387-20557-11130-5420-3790-2128,1979-26167-2887-9219-11771-4800-3262-1768,difficult,no
49698-164497-676083-95072-21445-2783-9337-74597,37381-11706-85863-21955-32930-33938-22723-37053,12642-3848-4204-4480-45677-15251-25585-14048,3728-8349-24008-4041-59737-51088-5551-5434,13947-2113-19101-3827-24841-9375-14497-4810,34283-4574-38577-8736-44698-22732-15620-4324,7506-3518-9342-4844-12980-2356-12944-1376,12208-1060-11573-3462-3477-2052-5826-2046,easy,no
6596-21504-101968-136877-44066-229257-297789-190567,14239-3710-8768-116229-14409-29508-6312-67199,9531-384-1857-7269-2828-1822-3138-11858,10761-1353-525-9753-4702-36077-5717-43025,13239-2442-1336-20285-3630-25577-4808-5113,18253-2162-1361-17785-5757-23448-11099-15288,10631-881-891-23322-3255-11542-1556-4586,11238-812-658-8850-1996-5442-1128-9333,difficult,yes
24006-329436-135334-120379-13073-6935-7377-175069,16494-77294-26373-32364-4408-18935-19807-23610,3986-7715-7931-3132-1201-15507-2627-5825,1629-14179-16884-1092-8231-7804-13470-1485,5156-3569-5879-6717-8791-11014-9679-5280,30610-7728-11754-6404-26346-78271-23236-5195,22842-3722-7881-9593-22331-9990-20493-3111,4669-7628-5857-12004-4827-20096-4590-1446,difficult,no
54425-57372-2036918-39718-63513-10380-9180-54052,11582-77800-124650-6852-77095-19531-3965-30874,3015-8560-15531-993-26048-10771-3934-14435,6827-10449-2874-2695-21036-14004-11545-10447,6275-3913-8814-423-22104-10111-7652-12834,4499-6213-6856-2177-13064-24515-22618-25133,2629-6429-6875-480-6625-9576-27509-13366,3305-5651-9824-832-15409-9613-19228-12640,easy,yes
170366-470114-901209-166759-5341-47336-15648-22602,74456-67251-101755-22914-13416-5655-3590-15835,24171-41642-7176-4026-6896-5991-1722-4085,10794-20850-14625-5187-3633-18877-6405-2568,7051-9094-25244-3120-16072-6862-18526-2069,23916-30814-48215-10731-19525-36971-10066-5537,9767-22892-46567-1500-5513-3732-4166-981,1821-5032-17757-1432-7966-2936-4112-877,difficult,no
18588-245391-31446-41891-231410-747646-7579-82038,42130-12638-8898-26116-7544-40637-19637-32714,11707-10246-3965-13154-14483-17467-46291-14025,11032-13594-2194-6309-5750-26208-4628-12845,20460-13755-5132-8109-12120-13178-10449-19048,32174-13391-9077-51382-3304-22888-16935-26835,26117-5053-6647-12184-1363-6416-6574-9700,6989-3473-2039-9618-1659-4500-4810-8989,difficult,yes
121818-11093-133448-130944-127579-16228-70819-63922,63747-14460-25037-38066-31771-13056-5247-20251,37425-10443-4417-6279-5194-6649-342-12827,41282-22010-7061-1328-24846-1840-215-10685,19396-18275-3089-10024-53341-8480-1128-21435,41019-13722-6965-3339-33953-12274-828-8884,18620-10049-4649-1862-9983-11244-740-14687,8328-3642-2646-4384-10296-1696-479-7638,easy,yes
172299-180190-23189-789343-598493-6748-5900-133319,18493-15016-4436-58898-35361-1717-11527-31968,4790-17730-110-9313-8952-2834-10019-155,3622-2686-1622-14929-11484-4208-18075-3192,4683-6637-276-16973-25932-4709-5125-3727,6405-12152-1400-7725-23255-4177-14299-9261,14677-6413-1035-8742-13895-1553-18088-3254,2815-1399-400-7070-5130-1024-11274-1180,difficult,yes
39583-14331-6930-328487-26982-5334-16315-331400,19900-13401-23835-66833-50901-6390-6031-61533,22964-9969-3706-43750-3966-910-14920-35064,11927-2765-5483-21448-3403-2531-7173-9244,12622-2506-7070-28508-6787-4355-17040-8059,31185-4625-47468-39736-2908-11993-8646-15171,34787-11326-12732-6573-2559-8905-10643-9004,20698-1560-8896-10400-2661-3648-8787-8293,easy,yes
12358-252395-226800-111754-1122607-4933-467043-312239,30258-30579-10309-43862-148861-1161-144252-31893,37657-2995-35761-15982-37883-2672-16495-14843,39703-27218-8082-7673-92345-1995-14675-11728,1918-6396-4776-7965-42744-3745-5579-7560,12105-9999-13800-5572-19218-5107-15910-3990,5947-7578-8093-4341-10520-1601-4155-3415,2592-1997-6457-2736-4709-513-3446-3695,easy,yes
77274-11958-91836-865438-13501-18272-42810-82005,35104-30026-21775-114480-39675-40736-43434-37489,958-7039-10739-42328-18116-7503-14837-9060,7753-11797-13799-15418-69377-18709-9028-1587,5060-15217-15390-6060-9452-5467-2922-2380,3596-15351-12161-9422-14179-7372-10854-2543,1068-3375-3241-2072-2875-1788-2623-682,338-6289-1827-4036-3674-1002-3877-614,easy,yes
11638-26450-470075-167172-134944-1450675-606370-3879,17787-52012-169220-199930-12304-139598-11792-3569,3454-16021-24434-10320-4296-80802-10803-238,6074-6874-10800-6996-6231-53105-17015-1896,12912-14978-11013-10860-1848-36190-12504-1482,7758-11683-24453-20574-6647-12121-38607-2824,3775-5826-4027-6210-1307-5135-2493-384,2696-2926-1269-3043-1010-1549-1338-1462,easy,no
39170-12675-12675-264236-7002-923429-258433-258433,33551-41706-41706-161514-5326-169995-30599-30599,2529-12444-12444-34265-10022-27531-2645-2645,945-1903-1903-12481-5495-9237-4461-4461,3660-6242-6242-34696-7219-15914-2128-2128,1881-32828-32828-20472-9357-15829-4381-4381,828-7637-7637-14133-6734-5998-1093-1093,1173-12403-12403-5140-2780-6696-2113-2113,difficult,yes
363809-107157-1420213-78658-8381-6063-9163-29951,37939-6211-160351-12710-29345-17385-60810-14792,8222-946-33077-5782-26776-3742-14761-1061,3054-7164-8627-7826-36220-6993-6041-5600,24381-3848-12234-4462-17605-2885-5243-1655,7844-2786-16329-3541-14031-9256-19530-9586,6412-1342-2258-522-3767-3666-1228-1220,5957-781-4120-605-2845-1649-2913-1023,difficult,no
50586-1797796-509555-269201-6542-28420-91175-61158,17398-332870-50189-53408-6931-6272-11415-20529,4917-63069-2939-9170-32411-13395-2418-1938,3251-9720-6100-4243-120420-10560-1306-4142,1906-19854-7339-9815-27642-3103-11526-13465,5183-26182-33095-8877-26641-10865-5105-11159,2049-11843-4719-3562-3857-1983-2852-4938,1780-12922-9457-2365-3007-1633-1962-3204,easy,yes
