delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1286702-107052-758691-170210-449782-1932201-703446-480412,74249-66518-332396-8345-34602-108247-661159-157033,30545-1855-39477-4005-5965-28766-105408-14652,3846-8653-79257-4805-118432-25361-17712-2181,3420-7469-23798-1125-37460-23846-65814-4925,12909-11837-22945-1692-9388-12771-38147-7400,13539-12057-8584-760-5467-5024-41644-4593,12812-5818-5448-442-4828-2100-14991-6276,easy,yes
259708-96145-14307-8378-539585-815657-321955-141629,99848-19205-29134-25281-49886-92269-47029-14291,12324-83216-68312-106210-27474-15204-14774-7527,60052-121366-74413-58591-33652-14298-15466-17542,14858-6642-35129-8982-22058-13487-9457-8286,16074-6708-10636-19941-11079-17408-6654-28902,9569-6197-8478-15602-6193-12350-5223-10153,9402-4409-7243-6758-4792-7744-3069-4379,easy,yes
996327-1271299-95758-273914-13586-103005-363332-893454,162126-425218-3620-15002-46514-90726-212644-63087,3546-104906-7268-5521-29866-78283-12827-2757,10372-37700-3536-12013-55139-14242-39126-2504,13237-82144-2886-3075-4440-9020-25135-3390,5556-100753-3162-6949-13617-10279-10723-2092,5740-17011-1841-2354-3159-5342-15436-2312,5238-12384-1660-1404-1651-9023-12713-3605,easy,yes
436082-92477-14062-13984-46046-378535-254152-525611,25580-39354-48584-24397-29324-375456-79203-179061,7915-29303-41442-36100-31605-43983-17321-30812,1965-75039-114416-118990-52930-38510-10039-14658,4615-25432-3797-11498-16656-23641-5664-24418,3601-18381-13779-18610-6489-9201-12729-15146,2302-14125-3556-2065-2988-6401-3872-13940,1236-10269-5787-3012-3562-5592-1083-6803,easy,no
991860-198030-11980-24075-39956-117193-98439-45341,524047-31662-31922-47446-15387-50581-320386-116150,32557-11419-100000-14437-66730-22408-87657-27065,8861-22214-95118-88899-55657-61541-5503-3465,10291-29189-29555-16037-6809-13793-19518-19628,12678-13829-19794-10985-14859-13921-20753-6130,13492-12482-9541-4567-5690-4224-7536-4638,5038-4068-4932-2419-3853-4461-5155-1961,easy,yes
105185-19353-48579-701002-1554219-151131-705028-173952,4303-16118-36601-15992-85008-130659-232132-203007,1094-2962-10597-3676-19037-10725-44898-7865,1855-8887-19710-7351-19673-63389-51359-28353,1775-20275-9027-5243-5325-35616-22976-15733,1332-13047-13023-1528-7373-8669-13512-24059,653-11280-20461-845-1959-6818-10445-19784,505-12474-5441-504-1603-3558-5083-15020,easy,yes
880531-87479-1467579-608233-458060-685470-397760-37530,195971-49511-92894-23657-210402-22556-24366-8279,31447-5057-10771-10963-61495-15119-29486-10007,102165-23947-30964-7124-31093-9126-2147-755,20923-8072-33814-9515-65890-13879-7694-3311,14995-5954-13601-6828-14061-9134-7932-2204,12089-5009-7778-3272-14524-3738-2642-690,21399-1837-6363-1369-3607-958-1954-293,easy,yes
30890-95548-65765-20087-593568-7182-97516-1066464,27312-11836-23100-42283-52980-83251-104881-120788,8688-1412-22035-25620-2661-26766-63218-4461,45716-5992-74223-53972-51243-64476-172905-6698,11570-3176-17106-23566-22268-33205-12962-14415,53275-3311-13310-9241-11751-14962-14843-8978,6642-1678-16997-5114-4515-5728-5740-11976,3966-2318-14645-3436-6579-2651-4549-9611,difficult,no
38229-360471-66060-95816-6874-40408-91469-300587,37934-7257-18776-23321-12422-20961-176038-215231,3769-1864-8514-86884-28727-25426-18069-111068,3357-4661-11645-95983-103020-49885-45603-31206,8847-8713-1707-8211-3149-4910-32630-24564,10841-3315-1309-14041-19619-11686-13994-26539,9518-3205-1854-8120-4048-9033-5147-21571,2862-1091-1671-2603-4500-1946-5389-11184,easy,yes
111160-1260979-157475-1654811-1027446-89091-399688-1835035,16975-622881-25741-109858-156671-17223-122914-133445,4464-15314-6562-1426-44491-8994-84173-49467,1885-34018-13748-95250-61511-38272-19672-15484,840-20540-4310-14777-39410-6756-12252-12490,870-16292-3351-15800-13070-9870-16777-7558,597-7078-1351-3083-12072-7174-25056-4825,311-3562-2963-6903-5829-3769-8699-931,difficult,yes
236702-5949-138300-11180-36097-1931550-186377-1088075,134587-24077-73340-15438-28120-156246-41107-143804,29921-791-16967-74715-34299-81585-22163-11178,14754-3472-7440-65391-116651-80637-14203-60949,29241-5036-27200-13656-6230-7386-19571-22974,21909-14226-13903-9447-11896-8811-39601-8631,13023-8656-10384-3234-3322-2963-18086-9167,24626-5637-3071-10390-2480-5079-5640-6237,easy,no
205865-744527-639389-48581-22750-597088-88202-22253,49773-175970-305649-17318-9860-105203-39065-6541,7400-20437-14144-58715-19557-15355-20584-21611,3523-56648-17520-209391-86632-209438-2493-12507,2638-17139-6397-17924-14237-17559-2920-9638,2913-14913-6824-13191-6107-10587-6365-11356,1994-23220-8002-7223-7726-3592-3235-15874,1337-2313-3671-7678-2745-7387-1684-7558,easy,no
80340-12072-89026-540407-76356-40470-52749-442605,5125-16135-101627-157595-45324-22940-63367-40839,2363-19790-11989-17756-16434-89666-14963-19242,501-19152-29241-46287-8013-81799-47085-3637,3293-7065-11791-54463-2677-7696-32130-3812,2858-11425-9867-4947-2546-12753-11394-15015,6634-14277-9220-8290-2628-10990-6693-6737,2480-5461-3429-6002-1181-3701-3724-5553,difficult,yes
149928-735266-73024-232896-291976-96785-548512-122030,43641-77496-38924-63389-29829-40127-189837-39203,592-40187-4510-49367-41955-49222-20631-3693,772-65117-854-10144-77317-83491-62222-2859,884-50357-2567-17093-31633-22177-18076-2026,343-16236-4736-10180-11373-13659-12748-5041,306-15703-2072-13043-13014-3297-12544-3427,436-17505-668-5499-4784-3899-5356-729,difficult,no
260398-411040-16023-131534-21166-77024-735939-48259,96865-24499-6485-15749-14411-44615-114708-11872,22702-3623-6642-22000-14983-12581-65145-8051,21820-4846-13935-9218-41557-5178-27931-2976,15285-2140-9877-4464-19178-5975-10461-2410,22691-6994-12701-2643-8240-4345-19843-980,29376-5610-5457-3711-3978-1145-6639-355,7455-2355-7161-1531-2519-1426-20565-639,easy,yes
72211-16915-15173-118833-18407-53785-673611-359574,93584-10954-15455-47374-17893-46396-39480-13255,24649-16905-11760-3934-9350-50761-4223-7522,20914-11389-3455-3172-85428-13050-2411-5634,3811-15827-3458-3226-12830-5190-2085-4089,10813-11049-14591-2733-13571-14916-3890-1272,24505-7690-8025-2185-6552-9083-1909-410,3821-11798-5718-1377-4051-2737-979-509,difficult,no
238106-125568-131354-80455-136857-129554-1135140-170060,58472-32244-15602-14496-37312-44310-207282-44867,7055-12963-12585-7815-27664-14944-21960-12670,8258-4920-8628-3643-98536-35732-19293-8215,3590-7309-15736-5787-7614-19330-14599-4497,2945-17673-10503-2552-9214-7402-24721-4252,1248-12296-13171-1499-13339-6467-5984-4889,982-7109-8508-1076-5451-1641-7849-1339,easy,yes
