delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
16419-96377-1110346-16095-62338-72738-5600-376686,3342-7016-318379-7434-14210-3304-12694-3142,11779-4800-37532-9013-23-1529-6477-1207,29122-7659-43271-1185-1703-1828-1942-3557,14354-6897-17340-11539-798-2025-22484-3365,26084-4541-31216-37650-3978-1756-20171-5100,10567-2300-6819-25624-3197-963-7755-2759,16687-1259-3085-17022-2918-329-11231-2262,easy,no
42151-704525-309631-813959-544621-112479-66330-16159,30127-60874-4385-119856-17077-3949-12868-9466,11370-12885-6691-5521-3747-3451-1220-8128,43122-6962-5827-7676-24549-3129-1980-709,55697-6498-5654-2130-5833-500-1843-5302,26333-7001-6669-8032-29492-1770-4465-17160,11451-2192-2783-3570-12615-1094-3824-12195,14136-2417-1788-1930-21437-416-5831-8530,difficult,no
222608-374270-1114538-20883-92014-28787-465102-19881,17035-22923-84260-37844-33858-5869-34472-22600,8599-11451-40345-15573-4857-1275-14100-2636,10387-7798-20434-7955-26171-2412-3491-23115,2567-8147-16712-25955-6505-1190-5976-21835,5331-4359-42555-83225-48919-17884-1706-22418,2102-2735-43621-29355-87991-6035-814-12968,1683-1759-49036-17860-28545-2624-719-7930,easy,no
75888-1048025-69415-179474-698659-114441-142703-70746,109530-267632-26196-35432-158902-22267-75868-134213,6170-34474-1303-11692-27967-6016-16694-21153,15095-56222-2070-5997-9255-1390-30948-7151,1457-10251-2980-8836-17442-16371-10599-3295,16331-25869-3382-10326-4833-4323-17250-5069,5883-7653-2551-7415-5757-11723-18332-2660,3391-2354-1243-3186-2872-5593-11595-2491,easy,yes
36781-1838273-16028-282757-103334-16855-158671-1819320,1329-112864-14127-39109-14476-34880-23145-98493,2743-6279-857-39507-5029-22869-5162-49556,2111-18771-1514-3157-11445-22183-6009-77236,968-8087-1885-11372-3320-22415-1550-50480,8249-14873-5861-14154-10277-45599-6276-81041,11156-15384-5401-6991-3767-25988-3643-22969,4745-3426-3091-5365-8575-11292-4442-14856,easy,yes
716685-3873-187176-15920-66619-5611-182965-3112,69317-9390-37707-3750-5971-9918-38829-3587,172-2614-23551-3127-2702-17568-24401-2202,8451-2711-9431-1805-2727-57724-17899-3294,19431-27736-20240-761-2757-23400-4372-12718,14344-28123-14980-13722-1361-22474-5100-15243,29919-8804-3323-2911-1023-17166-2291-6808,14012-7608-7433-1706-1202-12291-2520-7892,difficult,no
24187-1352596-1082780-100631-1326759-194597-810530-115343,10233-633627-49488-181623-119307-79399-152920-30508,11332-63614-16463-8173-27565-24421-11108-3450,2930-98036-7162-5165-12960-3418-5923-2442,12905-33645-3936-5020-21158-2740-14613-2866,19107-24755-4022-3104-5717-3995-49289-1294,7204-31412-1915-2877-3870-2688-23630-436,9971-17642-1536-3273-2114-651-27809-765,difficult,no
2531-827088-238910-29868-118200-85946-65309-1004020,3318-241889-124248-1549-26815-27124-52564-30559,1779-24676-14230-21210-4993-3215-7380-10921,10476-39484-13719-33332-2252-7956-11922-17705,4743-14986-1861-13602-6106-9282-5379-7701,77880-28216-25608-60226-9724-8817-14067-10378,15001-166009-21018-60171-15068-11496-15840-7553,12644-17741-5207-24352-4621-8599-18203-5357,difficult,yes
6231-709950-603596-135428-772502-50071-18990-9709,10714-20368-117027-29251-29336-38679-5123-10741,16663-3635-44495-3641-6836-608-9422-638,3822-34760-29499-3084-8605-3623-12798-13956,23757-9547-6549-1778-10149-3088-16077-7464,64119-13792-5942-3236-9031-4508-9404-6827,11109-8062-4236-583-5082-2887-5117-6162,17860-6829-5655-1401-3155-3104-3901-4835,easy,yes
100411-104008-1431813-24440-9666-6999-38711-1036677,39480-14443-58218-1075-4157-20162-38273-42924,9388-2518-5511-11951-3687-7738-13846-10047,5765-7128-8416-7148-1620-8119-3615-4748,4061-1411-12630-5000-19507-11017-5403-6537,4485-2508-4440-2219-40017-14512-9574-3240,3658-958-2821-1586-13253-5180-3102-2549,2480-971-1051-1905-8016-5713-2065-762,easy,no
117266-699120-112385-266336-41659-403407-178928-291543,4861-108010-5573-49412-26096-193933-9019-137912,16082-26084-970-3566-14627-7211-1208-33937,10311-27480-2466-7441-3306-26461-2181-3733,3918-34540-689-1976-5537-15429-1711-12501,2150-42561-2692-8957-10503-28579-15893-30196,963-28351-992-9497-11823-57195-2847-19648,916-12744-1032-7335-2641-18708-8254-17647,easy,yes
117501-26636-19734-265598-662985-843959-494074-788218,22586-14622-22659-14147-24026-340424-373660-193711,13648-1754-22007-14965-8142-65556-59116-49435,1897-5174-12835-16180-4148-10961-22045-5848,6548-1791-12787-7900-7225-28153-38405-15585,4225-4488-31526-10315-10981-27206-22039-40429,2776-5525-24149-20182-5204-22872-71171-84426,7573-3959-12235-7084-6358-27988-33615-30725,easy,yes
884507-2126893-53368-704265-26158-106902-1912-241078,180691-43995-16828-144957-14306-3575-3901-93353,53752-9780-501-27730-10485-12572-797-19198,4144-12764-2648-6932-42504-21349-6168-9861,25437-19060-902-15841-6302-3637-8112-9470,16986-13450-2950-91850-31497-12138-13280-7522,9830-8350-3666-30676-19722-2606-7523-4790,20769-9833-2894-14484-12033-6056-5511-1049,easy,yes
24323-942651-35131-2904-3619-1006239-99253-132468,9216-34832-10619-16194-8244-61286-25815-57952,5870-11021-1803-4522-2920-17351-10884-2590,4407-3520-15856-11496-6620-630-15390-829,5125-3509-8039-8400-21336-8207-10371-6074,7376-3566-18311-32339-6527-10013-13460-7907,817-978-6988-22032-9164-4232-14264-25604,3150-1421-18724-11638-12843-3395-4196-6686,difficult,yes
