delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
114958-136286-205591-42727-2092502-132840-345061-788813,167076-17594-8645-19259-137353-8040-23304-32070,58637-17084-4888-769-22226-9730-13129-710,26678-19062-713-7764-15748-7902-18726-3439,20104-8610-5160-11198-37573-3812-15868-4641,27631-11130-3739-6801-22958-5129-7196-9876,25985-4905-845-6767-20886-3882-2721-3125,27905-1913-1617-2518-5375-1592-3068-2286,easy,yes
183338-255708-91699-685388-1513276-29310-572359-293124,191841-49268-23923-45121-93849-5384-65606-556005,58828-11153-5720-4959-31564-1809-3212-72851,8970-28753-3592-3786-38500-1945-7100-64592,11029-9112-2853-993-32800-3653-4357-16210,32328-9287-1017-2091-18422-5720-1438-23602,34106-3458-248-1242-9681-3986-1317-22132,30784-1730-196-807-13883-2975-829-4803,difficult,no
451640-1548453-57102-324779-38095-131808-1411960-58276,670762-384506-67912-67453-2976-121604-138871-41001,66330-289148-4254-14794-3031-31691-108291-12221,61857-37552-5321-4384-958-19045-4917-2913,36003-21394-18409-3089-497-37730-2766-5262,48587-20875-81462-1961-279-54711-23335-7288,33838-56515-36810-1596-282-43509-37972-6656,11604-52427-32189-1309-82-13539-13569-2501,easy,yes
82142-105460-141144-61596-25137-257252-264878-151602,126796-112461-46982-227933-8658-75949-55282-10914,70103-51564-10013-32140-1356-3770-54076-6073,19897-9448-15472-9338-3026-4019-12977-1041,9171-12349-9009-5286-662-9708-7138-1283,15900-11096-10844-6663-910-4873-12015-1687,7795-2566-5538-3912-1439-889-12894-354,7240-2632-4314-3184-407-1756-4716-1033,difficult,no
24380-938393-52843-59966-8572-54551-340898-7009,9572-923430-15233-29413-3703-32728-42921-9825,42862-9154-2064-9088-2140-19249-14625-5735,15687-17370-3811-3757-2881-1850-5102-2333,10279-30918-6674-3277-1932-4071-15233-4878,10395-22584-9033-1086-5175-5588-5108-16697,23941-24090-5937-898-3699-5686-4114-6513,8433-32707-2576-691-1931-1812-4517-5691,easy,yes
14886-146035-280856-100501-754978-245723-1610367-28869,7026-44353-27898-5048-160885-58053-102446-74558,9002-6047-21771-1449-23124-12201-27889-11785,24835-4900-2948-457-8795-6882-7344-16433,5806-3238-1525-2537-4799-5575-14978-10229,8709-3334-4200-2617-18801-3108-13598-7996,4759-1186-6316-896-9273-4893-5457-11271,3639-1443-4185-554-9943-3493-4482-4415,difficult,no
79192-899093-1174942-84755-2012388-114903-101514-7801,15860-983054-136914-5067-99885-33159-12942-11290,16403-9521-29679-2701-25596-751-2786-4933,2302-57580-20210-1264-15214-4947-2818-6643,4858-19386-11028-1481-33202-3954-6293-10640,6687-26424-19870-785-18042-7350-7090-20203,3813-15816-12901-1637-11845-6871-4688-11360,3524-13112-11919-267-16926-1930-3993-19687,easy,no
69313-1404029-73280-147469-1365759-841502-140456-55862,43565-366341-13995-4652-435091-249590-19296-9996,16313-65094-2845-1682-135407-72275-8767-5522,18721-32110-759-3077-138061-26519-11576-1527,2094-117970-1286-2326-72488-70500-7569-2468,10392-54857-2070-3851-87460-28536-6601-2068,3812-18421-549-2800-26105-28797-3544-836,2052-26383-1051-860-9138-24092-3533-1474,difficult,yes
32131-1625741-104185-217239-45488-2842782-46175-8154,8632-489893-9877-22724-49933-158492-41016-1590,13340-162724-721-16261-3663-15970-23589-1701,5327-27949-944-7633-9516-33169-4637-431,24820-82608-449-2308-4624-36196-13925-2291,22382-60529-2760-10960-1225-20509-15183-6589,12765-73334-1655-7214-1114-22639-23192-1977,15163-29882-1369-5168-770-29844-8849-3007,easy,yes
57902-394307-90540-1515577-1863040-10412-570313-72274,35306-220358-36769-114485-167186-14106-336291-40776,6784-20866-8682-37351-26697-9084-12205-8804,2900-12169-3058-14128-23791-3433-46861-10909,2125-31222-4331-4860-26073-1582-28663-3682,4302-30624-12359-13144-46676-4190-14100-5077,1629-44797-7376-7661-22967-3921-16384-3879,2334-14719-12093-3274-7084-2570-6340-1644,difficult,no
148145-1214823-1391390-1409767-122892-20891-80148-25807,60971-146882-426509-353286-10127-1712-47369-11380,3773-141229-15783-223782-4103-2847-21992-15676,10970-39717-69242-47613-758-2651-3464-13141,9997-27045-25525-166935-3519-536-4031-5571,13493-35027-54084-84208-1334-3111-7735-14843,4770-25679-16940-31316-1758-2585-2986-9672,3008-32771-21693-10420-698-2853-3216-8408,easy,yes
303567-2248037-688934-337940-1909935-21838-136306-1190813,48791-365742-43993-229988-585484-5940-24842-211206,28372-63095-21946-8216-111857-2563-2651-87647,5833-86975-8555-31130-16580-1486-1701-12720,28442-43191-7090-11730-32925-869-1373-51224,16555-36956-20580-22113-58018-6490-3345-13985,34951-198114-17362-14383-58471-2532-566-6531,9958-15472-7208-6905-11984-3741-1042-5434,difficult,yes
6400-1548525-310634-350187-1228070-138505-93877-386699,13542-878875-4192-40087-31596-7390-27752-97300,3459-347351-8650-8033-14836-8216-11779-71219,6592-47250-2180-18953-15357-8227-6773-7962,5284-26409-1270-4099-16920-3917-6178-12979,18236-94217-4050-5905-10486-5008-17230-29189,12670-23095-2056-7389-3885-3475-11299-26057,8433-11704-1060-4518-2605-1737-7902-9040,easy,yes
893660-72396-133589-1023853-103628-73774-1346782-163660,100775-96257-4601-171753-7052-43577-45241-58770,16428-9932-539-16841-586-20024-82587-7551,14874-27089-306-10149-1283-9198-7170-1028,9820-23878-941-6478-1860-7088-11194-828,6022-32385-1556-5654-893-1978-15819-1593,1546-25124-591-3121-252-1435-4058-990,2600-19451-249-1145-140-2237-5048-415,difficult,no
509610-127994-214224-899127-46442-2304494-96517-8074,157877-61127-3669-44911-30967-315834-84345-25439,19794-3077-774-28710-24729-9925-9398-4432,13582-14869-624-43589-9584-26675-5527-6136,23160-14672-1096-24819-1832-23536-5510-2208,18686-12377-473-37405-3968-20848-2009-6325,15762-3532-429-13157-5313-16527-2633-2449,15906-4218-162-10668-1579-10880-3007-2992,easy,no
43082-149533-258530-698453-17510-67350-45621-68782,32837-56547-27469-117484-13225-9906-18156-43813,15321-35336-10231-22992-2904-2757-4838-36767,4748-10746-13368-18702-888-1007-1972-9787,3018-4293-10375-11879-921-1634-1337-10628,1755-16135-7881-8983-1446-948-1306-8432,1759-3979-1659-5127-1955-848-574-7052,1213-2357-3450-2999-1198-643-731-2298,difficult,no
251915-30902-132576-27383-889248-14357-390506-772378,65364-4499-1678-24465-169727-28467-52058-99632,16310-2656-949-5973-41607-17158-67956-16183,35626-2110-815-5032-32972-10874-29173-32012,21851-3439-4583-9156-14554-4398-21588-19504,8978-3928-3133-35372-24533-41657-46007-17511,2730-2889-1458-11518-4108-14860-19206-14479,3683-2795-570-8643-2454-7603-14216-9883,easy,yes
126542-143196-71301-115009-31183-146012-287508-764141,28270-67875-28233-16576-18280-18553-139632-205319,41745-2458-825-7881-4402-3292-92266-54495,1106-1928-3101-861-10275-2990-5872-23824,7263-3846-6059-1957-10127-4180-3443-12413,6621-3202-4203-1839-5114-3156-4028-13375,1792-1248-2617-1072-1717-413-3640-7664,2261-1179-3042-423-1671-221-2903-5747,difficult,no
177952-7848-1201-235494-119722-283006-1121941-2027,43378-7791-1244-121797-29399-110424-858165-1807,10742-904-5452-16851-7782-3331-143980-3203,3150-9769-4087-5737-3019-3454-104835-2733,3374-7813-3513-4669-5473-6043-43922-2193,5224-27120-6072-14329-4928-11122-50366-2900,7882-15687-3104-5965-2268-2304-18377-5498,2267-11296-3096-1500-2418-2022-15943-1458,easy,yes
46303-72597-2446732-1252618-179973-21874-41900-148548,11331-38567-307963-104219-62705-18116-17944-66309,12015-9330-48140-22805-5229-12833-3952-35191,1105-5336-60506-26712-9405-9902-422-45882,2588-4585-38416-32221-10012-25449-1639-11492,1139-13061-41110-12020-5083-16357-1344-10405,845-6741-38445-8136-4282-21282-521-1969,516-1505-10035-14022-2052-16931-394-2818,difficult,no
108080-839786-639933-51170-1148795-773312-269761-499120,10919-1281737-72202-15450-102603-160183-8134-29983,6882-55337-12028-7084-18705-30048-2339-17282,2135-34436-10917-2132-11908-12409-1335-5942,2604-34311-8551-864-5002-2928-903-12306,6143-16220-7446-705-7020-13420-921-5634,1835-23123-1784-477-2732-4514-719-5399,1550-10618-1547-294-1256-2113-450-1433,easy,yes
869086-89137-614696-398623-2103781-669628-130064-285347,585966-10550-70598-580907-904334-231285-39395-10963,292589-3215-343-62962-165894-107092-3872-3238,74578-2360-13013-113111-40951-14332-3301-4673,97267-1629-4732-34719-10498-24640-6553-2939,68044-948-4151-49468-27550-30492-7629-3421,49963-433-1949-34481-52221-21826-2545-2242,21685-482-1100-23746-100981-10775-2189-3823,difficult,no
2236961-142542-306621-279975-654713-268678-72744-92121,200003-3682-148309-20559-505015-221788-15240-80176,58391-3193-27216-4893-154408-3969-8775-8868,14260-1620-24016-1139-30967-14167-1946-9812,53885-1729-2554-1915-20030-7680-2716-6876,29345-1964-7545-1293-19185-15474-5523-4782,28166-1193-8935-1767-11389-4659-2292-5472,21915-1481-3401-1013-9701-8786-1261-2150,easy,no
1223073-2461805-65693-1811870-505194-527984-24289-303387,38380-917854-50722-450702-553483-211251-4882-184345,18014-43015-5997-32988-169338-71809-3590-31060,11787-52482-6453-35391-39551-38922-5019-4905,8602-118403-5778-9180-19578-14612-5287-1987,7951-56994-8018-11601-29858-14384-4942-4981,4117-23311-1157-8388-6949-10340-2073-2900,3454-14182-2795-2886-18637-9810-3629-2885,difficult,no
3031566-11410-190349-113174-12312-1767856-199042-94120,151568-8066-169588-10887-1619-141898-235522-18784,74503-6118-30569-3158-928-110497-11954-14570,22517-2017-11009-2654-4192-22587-19432-21354,16459-14948-10183-2660-4503-17611-6882-6820,23499-42612-9416-1292-3928-56790-5590-25637,11272-11898-2134-999-2113-9502-4639-9810,7769-19462-1925-682-2796-20912-2036-9108,easy,no
591075-101048-269516-77210-913676-283015-135131-348681,40562-23320-82032-50830-869221-97964-88169-77911,14857-6658-13107-13143-18024-5167-64880-4875,16724-2240-37721-6429-18579-19010-15016-33581,22107-3833-15527-5322-30695-10970-2486-20758,47012-2878-11269-5141-23708-10075-5328-20475,31752-1677-4995-1587-8568-4146-1979-7145,15521-1405-3029-4800-9667-3929-2824-6123,difficult,no
124135-555636-198930-496476-1235323-383788-40145-14256,23145-166038-236065-55181-222852-560861-43271-6722,3235-108635-58397-20492-20865-41042-14305-3654,524-66424-35276-16375-59616-25790-17324-14482,533-32394-26192-6895-16735-70877-19355-4836,870-26474-17973-5963-38021-55805-9001-7245,778-24300-7313-4768-16718-52770-7840-12964,605-10159-12990-8799-40665-31135-5033-5639,easy,yes
189958-1424905-149822-22817-178351-479370-65044-163145,11895-520093-159848-50258-48931-311724-31542-14817,1917-27218-7571-4200-11087-8110-18467-12804,3853-26461-8834-4722-13124-9514-12412-3096,8457-25737-1832-5678-2860-10124-20185-4800,5061-19862-5861-6411-3470-11542-19847-5236,1952-34587-5357-1908-2762-13237-12641-1169,1210-11715-2084-1237-2537-7869-5425-1371,difficult,no
349832-30889-420654-79514-2445920-1325691-111816-85892,130909-2803-116781-23099-477305-547512-35915-49255,5322-1712-25592-4373-40231-49769-7880-5200,7260-2091-76622-3628-35795-63117-2315-22728,5413-1352-33115-3502-30415-36003-3105-3355,6026-5656-47724-4302-17396-22164-1394-10843,4234-4055-24716-2251-15614-30035-288-9493,1197-1892-34621-1463-8906-13881-429-7383,easy,yes
459599-202891-848287-1253010-25200-1173970-29742-42293,6871-231484-103471-239192-39636-471822-23022-20703,25700-16634-31360-7692-9334-52837-30494-7839,29337-26340-19117-19416-1992-8072-15757-1895,15020-6599-9200-57154-2422-19286-8686-6453,17683-30229-20246-9203-4305-37304-10706-5459,13685-57308-7606-3168-3992-16737-11164-2398,15012-12425-6234-6399-2912-13251-8476-1753,difficult,yes
109955-280185-60539-222645-1071206-83307-256861-26125,18111-112976-7833-75168-164370-13667-118834-39559,1587-726-2451-11722-24864-6218-38178-9863,3367-3434-1122-10437-13139-399-18172-12411,1793-7752-1949-8150-21057-1445-17896-5444,1106-3954-1479-4585-12375-684-10933-12707,1497-1275-825-1532-4975-577-10197-10288,618-2688-291-1700-7805-903-11283-5999,easy,yes
160614-177536-199056-26657-2448055-27062-1763005-103343,14024-22134-78215-93505-343506-25341-528114-7401,2934-15749-9044-31960-167157-24038-27316-1817,6021-12441-5504-9233-69314-14930-9936-3050,6698-3856-10844-7694-51750-1641-27736-3633,4893-2657-4707-2144-24828-2902-39088-3507,3197-5666-2426-2498-11567-4908-13149-5018,2530-6347-2176-3932-7387-1553-19830-2678,difficult,no
546444-133682-608145-175086-200512-401898-129794-2351818,334613-74959-136197-15377-53681-22714-16296-792824,67968-3558-8998-2278-15862-9762-1925-131358,14533-3301-35818-3113-7156-7711-4078-53225,31732-971-30174-5040-3462-4235-2541-24938,20969-1809-33631-1380-3511-6118-4168-24436,7731-1261-22959-976-3495-4511-1770-13602,21263-968-32849-938-2479-2433-1291-7689,easy,yes
570783-1954969-348578-196858-2343919-1095008-78521-1689569,760687-324132-53392-235258-493396-280329-16782-27410,66760-34865-32605-32404-86177-28697-1168-12601,40374-15438-2614-23363-33738-20411-799-2919,38279-19377-14350-72696-33729-41859-1139-12097,45950-11018-8426-28597-36348-22459-561-7935,20473-5125-15440-21218-44296-10585-656-4008,26643-4344-5329-11832-23054-11331-300-8420,difficult,no
67795-176329-46122-70885-651782-228232-23750-300812,34298-8672-90233-49084-121092-19052-46181-61141,9192-3005-24240-19126-17335-15846-15509-14936,7351-7240-7657-14901-12912-10962-12470-4689,2899-372-12821-13298-16153-6596-16371-2960,7152-2032-2791-5699-9794-2286-5835-5565,9386-2547-2104-1497-6280-2652-6725-3764,2675-1032-1110-919-5801-1394-4115-2177,easy,yes
1896026-1014860-105818-1036207-677268-166276-25910-93133,1028141-27836-20712-134515-109123-34806-4212-8078,19362-13992-2560-157169-12973-4116-1522-2458,80903-19886-2356-108619-2676-4521-1879-1109,28144-12003-808-21781-2713-4129-8912-566,64073-12775-2483-30415-5143-6379-8598-702,18333-7358-1014-29076-2652-3492-2996-516,18854-4903-1126-22578-1691-3359-2574-267,difficult,yes
102248-111017-1017388-548027-1798131-275803-363061-147954,16658-35096-743157-687843-156267-29309-28906-38994,3691-1760-112081-125683-131338-12540-17184-16756,2258-6578-92870-37421-79635-9542-14775-4619,2684-3196-36379-46952-37623-10804-4884-7296,1055-1995-62787-48708-50980-11368-15202-2606,1375-641-39345-41419-18696-6558-11498-1747,651-615-57976-31292-24534-4460-13287-2226,easy,yes
15479-1579929-389615-1988012-765391-232489-71794-544847,24057-103879-78357-100991-36846-67985-49877-204438,3162-55229-13213-4929-18508-3456-6371-12871,20097-21678-2913-59886-20693-12271-1876-27768,18338-22930-10051-27219-6176-5536-3811-46500,33641-15841-15692-12011-10398-4715-3872-38372,29829-10126-5862-20319-7810-4434-2282-8488,14337-4518-4904-12323-14005-2418-3618-11840,difficult,yes
11582-997497-365860-183049-539141-1235671-340697-1013162,7785-592475-35392-54283-64286-61744-57277-1070490,16475-257830-37519-6091-50468-17784-1550-38718,1397-61248-809-4122-31517-9978-7362-39402,16545-58947-5016-15826-38175-7113-5785-40637,10065-21670-9909-6158-24249-4444-3550-15910,11117-11929-7049-8651-6551-2949-3158-11458,7286-9343-2571-3123-6048-6174-1175-5707,easy,yes
20883-124720-70574-1827865-182114-3244-746169-127647,30956-8354-70894-215627-89403-11357-197126-145229,7746-1233-5178-22735-17217-3830-8754-15735,4906-2149-3376-23411-13461-2922-3230-1633,3074-1551-6604-17712-5338-2431-6021-4596,14232-1342-7909-16075-1818-3837-8289-5931,14982-1261-10095-4880-2094-1323-3343-3849,7724-1560-3929-4766-1836-1837-2069-3133,difficult,no
1244439-157646-1468642-1028156-308047-339463-20322-6274,61195-23952-918851-69249-12800-282647-3906-12015,12458-4184-20737-73748-3450-35938-4243-5041,7533-9342-6970-61858-1720-3822-575-2250,6940-2411-13159-20113-2611-11963-1758-3618,2825-2955-16349-31204-1121-4415-2399-7726,2828-1442-20460-23434-379-827-876-4383,1293-3333-13315-12085-437-1369-2150-4377,easy,yes
120127-636391-242952-174070-218251-214667-94506-386940,52116-21237-102930-67632-20061-54532-4484-89385,4738-1845-64098-4338-7596-14359-5293-9687,9022-15527-17305-5631-3413-6449-2274-13006,2897-2583-5453-7174-3391-22974-760-5957,2597-5688-11336-8588-3206-20992-2246-6164,4402-973-12589-2682-1304-11371-438-4363,3829-1404-3576-5279-1050-15026-312-1945,difficult,no
54476-33447-18860-574854-292245-1219767-503999-12601,24405-8305-22610-195469-29084-618249-155050-10005,2805-1298-8201-27746-4115-50426-10479-8880,572-3286-11541-12850-2565-16311-21636-1912,1501-1399-2031-25421-2356-20215-13644-7158,1193-3578-6363-6923-2001-31990-35791-2700,1136-719-1745-9470-1646-13489-5706-1649,323-366-1471-1758-398-7437-6157-1508,easy,yes
289495-480154-1295661-155962-38269-86659-36090-867386,28516-40905-105511-97192-15244-169554-6277-118041,35982-4455-17337-1499-233-16970-808-20353,17883-7910-32130-10024-603-4991-2044-18381,24799-4385-10530-9826-2218-6579-1786-5345,12482-5052-15245-9163-1322-7666-1787-6631,2093-2538-7158-4221-1335-4076-3719-2872,3406-1779-3361-4833-1282-1700-3292-939,difficult,yes
24193-1006356-9382-687291-94122-256447-79351-390267,12830-544369-30263-307103-44729-334438-9346-96905,11882-27840-15158-150794-16815-9019-6779-23956,12505-26655-26594-66158-7092-3647-2375-4825,7906-37732-11710-76614-9731-39639-3037-6814,8061-25313-11581-132638-4871-18107-4556-5901,4284-62729-22219-188167-3757-24656-1928-2066,8939-15286-8020-55822-2864-8188-864-1429,easy,yes
314876-836120-10993-192751-351088-107614-193098-37115,55417-290726-33410-445474-140129-216776-16630-15458,5467-96551-10799-13330-17223-3243-2475-5832,11295-11826-16329-32703-3549-10331-2440-8973,4755-34490-6629-10365-4775-10493-1350-2321,4830-12275-20206-5952-2935-5209-794-2087,4433-9893-13889-3287-6898-5662-423-5138,2540-11758-16561-3942-5835-5069-165-1665,difficult,yes
14914-40495-429258-552117-552117-436610-827100-848844,8608-53814-311027-504848-504848-201029-81261-212139,5021-9884-10591-13701-13701-69878-13288-45430,17981-3309-15340-57188-57188-59241-13063-58147,12323-4893-12463-44808-44808-59938-4404-18429,12745-3199-26056-11737-11737-22927-7772-46269,16139-2533-24295-5739-5739-13013-1946-12012,10152-1354-20905-4275-4275-5723-1270-19421,easy,yes
4608-551676-518825-153097-31729-1581129-5937-292545,5988-1051057-37970-44330-3130-429906-4547-34434,924-59784-5532-9531-5433-1834-1728-14788,1574-24811-6466-27758-1485-28267-3039-9207,944-9488-5753-7334-2105-26179-2650-17146,1827-30137-3739-7623-2611-11347-3044-3418,2421-14785-2827-7046-4314-4680-3663-1671,1067-7984-3112-1346-3144-2136-2343-3312,difficult,yes
485277-70301-246166-962353-612535-180915-97444-19464,70156-182407-282650-152523-52187-143216-122644-5368,7002-169630-14325-15538-9848-25838-21396-2833,26021-16729-36854-7558-3007-3297-16920-2531,21433-7190-16022-6023-6753-13682-8125-4094,13607-19365-21932-6570-5485-6993-6245-1788,31384-10542-20759-3354-4356-3482-2378-1104,27055-19916-14145-1883-1037-2025-2033-1155,easy,yes
86604-404306-382411-1160175-929111-47962-13647-118048,26579-266544-132598-28506-183672-11465-15871-79263,817-13550-24416-33113-11810-7950-3721-8243,4008-4333-5541-1409-25778-2536-1077-3539,2729-5088-3744-11723-7845-3359-2799-3154,7245-5383-11358-7266-3633-3382-5152-3415,1518-2720-10276-3975-3063-1611-3977-3462,3449-4469-10212-2110-2195-5263-3047-4274,difficult,no
119196-120414-28716-91751-555868-58312-10276-901147,19032-18913-13910-6280-79233-35977-6589-273630,8552-5833-2499-3785-10842-8401-3553-38179,2689-2410-1249-1807-2859-4449-1587-45026,2199-5028-5266-1254-7195-3386-1831-12629,1737-4775-3715-1399-2600-6410-2251-11106,309-3459-1308-408-2489-1976-3128-9528,399-1440-2169-409-1400-2864-2649-11210,easy,yes
21004-73198-1475561-148305-1028442-230589-157320-421768,78741-284441-27360-206173-214475-108182-50735-57468,6723-9816-64560-6077-32178-11852-15028-17455,12632-30151-22349-3131-26518-10703-7617-5129,13056-13711-17326-13629-26444-5688-4858-3395,17193-12473-28247-15734-16381-14133-5741-3354,8484-4610-14617-2691-8955-15211-3695-859,12407-11390-12682-1972-4333-6614-2676-484,difficult,yes
65336-65336-315705-801077-322488-1840234-144243-277240,71194-71194-36596-91190-51730-131924-73394-70963,89201-89201-2412-4618-5564-14874-1511-4453,33129-33129-2171-2576-5077-14976-1982-3304,9996-9996-1698-7258-8628-35196-9433-12269,23577-23577-1722-5472-3680-25357-2753-4547,7781-7781-605-7800-3260-13120-4220-6745,9276-9276-567-3413-4489-10772-4797-1592,easy,yes
20335-1090996-57135-159882-425843-452968-101315-60337,20907-404111-11940-59154-141617-233237-97694-9616,6347-10511-1745-8475-22734-12466-32651-24857,6650-75371-2891-6561-7726-75554-15526-8281,9701-78093-1923-6865-7165-50834-5626-10080,23387-27293-1893-10909-7911-27454-3682-9211,9460-18781-764-5452-3817-10426-3370-5294,11959-19358-1524-3614-3834-9589-3888-7034,difficult,no
94649-170380-319260-89067-179116-37708-750616-554017,64512-59302-99732-58666-532616-11893-39523-253719,29283-3546-5068-12473-34391-1316-21873-14228,9017-1583-7777-5370-18045-5079-10050-11808,6878-1802-1602-6884-36024-3548-4362-9634,7715-1900-2726-4424-22787-1678-5491-10500,1763-663-4266-2683-6128-398-3573-3764,5173-388-1651-2898-6054-262-2002-3353,easy,yes
9638-1529783-151580-817177-2675309-2167994-2303083-787533,9308-284726-8933-47923-352395-347762-252374-281122,5936-20964-4351-8786-158651-19874-25097-76057,7286-84522-2472-5696-54861-31972-76841-20477,9520-43959-1483-7604-21982-6203-67093-15353,28647-45567-1341-4801-20843-7078-28276-28890,25463-51655-2472-6776-10563-11531-37938-18733,18720-7982-589-3259-6190-5994-22657-12854,difficult,no
43827-1480857-13076-72265-72060-49705-1061568-40608,64404-309491-2814-23243-13380-38365-128439-23785,50215-44461-2363-3771-519-9972-77159-25534,23711-26415-3314-1588-866-1871-20373-11323,45149-15653-1167-1256-2215-1325-7972-19266,25078-7195-3963-1009-1156-4483-6196-21052,19271-4412-3066-874-517-1711-2418-9390,11333-3632-1935-583-490-1862-2286-6662,easy,yes
32432-594451-521109-454632-967486-740570-64869-64538,8358-270055-242521-170476-176590-263177-12845-83372,7829-21216-96815-25430-16803-31786-299-6511,989-79788-26036-20314-6938-11383-835-5428,2250-45663-20653-25362-7091-25269-1398-7493,2490-10351-47235-30483-7676-33213-1793-13073,2131-12622-49373-14537-9868-16347-602-2566,1824-26167-88527-22810-7232-8040-142-1574,difficult,no
1658022-83316-86210-8968-1823533-367986-144441-2200297,554963-41682-20997-27570-931177-179820-4773-406229,17246-9404-3066-18988-226103-26094-2556-29887,15909-5348-2952-7721-47878-8643-724-1947,31199-1760-1047-8520-36364-1568-2607-9088,37443-1335-1016-19271-52722-8681-3501-18575,35394-2188-598-12447-17543-1248-653-6634,20038-2767-370-8916-11201-1579-679-6160,easy,no
29590-81820-106755-10930-95130-74567-81548-69757,20090-24708-24068-6826-37313-11251-20117-58905,10139-5855-18923-1153-17404-1939-7157-7219,11302-3504-7972-2830-3925-733-2527-4275,6087-5894-11142-1826-4494-775-8246-10438,11952-1537-10997-3203-2614-946-3928-2496,5517-665-9050-1161-610-547-2694-861,5779-758-4368-1699-346-231-1561-489,difficult,yes
