delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
704423-1421902-298736-85968-281862-925431-39718-35136,148454-55598-36942-148863-95647-163026-32248-18771,88962-27380-19441-77194-3707-13757-2182-2411,34498-9474-11866-35751-10994-7203-14613-11022,20671-77058-5285-20121-3697-24622-4486-3975,46181-25018-6908-9685-3926-12715-7054-5553,31902-28382-1981-7568-2495-8962-7201-12620,19519-41582-2625-6621-1269-6155-5887-4210,easy,yes
194086-253431-49904-353104-20672-76296-31824-38894,34381-50844-18926-51928-7173-35944-12168-18104,2085-7346-8708-7801-2931-15225-2661-380,2153-4258-14467-5074-1699-29694-6623-2680,6410-8035-3525-1913-2562-17015-3104-1320,1556-1984-7289-1760-1148-7466-2845-1711,2401-795-4245-380-360-2681-802-1540,1293-1720-2302-958-420-3369-263-1420,difficult,yes
51822-3286-204372-30860-296685-92590-26525-23513,16535-18018-85698-26887-38680-2278-1828-14965,3297-4010-11082-10321-2334-2389-2749-12442,3326-2108-7095-6095-3296-788-1226-13840,1682-1018-1510-4438-4800-1553-1575-6125,3848-2242-2709-6508-3087-764-8303-8918,600-2543-1342-4296-1115-737-2344-5180,744-726-1093-3456-911-415-1676-7540,easy,yes
95601-10305-324616-181396-306204-55452-79531-39300,51581-6676-19822-4051-22599-11920-12454-42577,1008-262-3112-1525-7230-3130-1245-9795,6427-2130-4598-623-3829-593-4504-1237,1797-2747-3309-941-2254-2730-1936-2130,2741-4647-2257-493-1237-2760-1908-2076,996-1314-1414-312-1064-1582-1026-1018,838-1265-1737-177-1101-1354-359-653,difficult,yes
4856-138382-5472-81079-2151-17875-47483-5295,6298-3520-5602-23267-3805-7125-2258-43292,684-1438-1686-9554-1353-3242-89-17110,1216-2563-6796-3944-447-2763-321-7128,3066-1945-3617-1826-591-2143-623-3143,2132-4342-13538-2854-1111-1607-761-29010,2500-894-17305-959-354-5094-218-8846,1338-1033-4314-1532-1287-1061-272-15989,easy,yes
20267-108877-131048-90116-14198-3404-147653-18993,19362-22173-45017-9931-27129-1943-19590-7033,4746-11549-2489-9554-8185-443-1244-1826,4472-2206-10745-3028-3453-2865-892-705,2431-3937-1840-2191-12524-1393-1955-3646,2669-1796-3460-3635-5368-1410-818-1428,1511-570-1378-1763-8179-1024-295-2509,1511-564-543-785-4237-1316-251-701,difficult,no
89892-352322-45502-137281-68044-95560-129954-169510,20229-18283-14032-109855-4495-86051-13731-25514,14826-9194-6574-15950-2257-9921-7022-5184,2622-6284-5464-2298-1907-14720-3532-3715,672-2714-7962-2098-1456-17490-3431-5995,9753-2365-16803-6051-1109-15866-5713-6105,1177-1866-9829-2216-805-4425-1966-9255,2194-1266-4917-1996-406-14113-3492-718,easy,no
9842-14725-54366-133635-52978-5617-23546-16485,2945-5521-48247-24017-35739-19440-35844-7853,1412-3389-5621-4121-7687-1243-2515-1903,2657-1148-2384-4093-1719-7153-1613-1983,2706-1685-1711-1996-2434-2745-1864-1350,3853-3043-1673-2166-2286-12334-3124-4206,3064-1827-1035-2138-2034-3292-846-1094,1447-1563-1522-1274-767-3265-1550-859,difficult,yes
2377-548528-1720545-8956-245340-114578-50472-137584,5081-122113-394555-20855-65315-33437-18093-17569,4871-46151-56960-12836-5530-5178-7929-10598,5752-30379-25586-7931-7480-1314-1449-3832,2633-22533-20727-14753-3830-730-4843-2231,8897-16536-15951-14900-2289-753-17693-2534,3071-6408-5122-3333-1650-166-2655-695,2934-3360-5861-8141-819-198-3220-685,easy,yes
48965-156327-207436-18835-111469-7582-5475-275270,78514-14617-15496-11501-18564-3393-10919-16132,11282-3261-454-15556-1825-1847-3037-3523,6413-1623-2218-9154-1510-1929-3723-2051,3021-1413-2234-6839-2568-1929-11915-1139,2841-912-647-7035-3201-2408-9142-2197,1514-555-522-5536-3180-2037-6477-1703,1692-664-282-5399-1858-1468-5631-890,difficult,yes
145720-557837-325530-208356-29170-939225-870696-128367,15698-75484-13906-80136-16322-240229-99083-64993,1307-54289-15308-9829-8445-20690-13191-53616,2642-15374-18176-9947-7885-6366-17985-17616,2176-25953-27987-10131-5766-10324-9377-26232,3119-14704-15328-8723-4346-6785-8955-18118,1030-4716-1922-1828-1053-1579-2973-4449,681-1173-787-641-280-3932-1912-1085,easy,no
43004-23521-66674-100700-55108-79579-79635-254369,72185-8001-25497-67821-42465-9360-23833-70783,35336-2345-20085-17709-4807-939-6038-40061,7907-2620-11431-3499-4618-308-2640-23227,7060-1104-5830-3915-2654-1017-2477-11387,5198-2036-6304-6536-1511-381-1176-14318,4715-2405-6318-3299-787-322-859-16116,5283-409-3385-1064-634-565-1058-8917,difficult,no
1621-103494-319814-84576-14893-20840-54618-24288,14000-33041-18617-36694-6480-30211-81099-12958,4061-9906-9342-19436-4753-32806-2743-5526,12106-1078-2168-55344-32653-118221-11014-4160,2932-8250-16510-14622-875-22623-3846-11602,22182-2866-10234-13033-5682-19535-14077-11270,9408-1025-4514-2896-429-3073-22445-6673,4160-1093-3933-3211-668-4517-8860-4703,easy,no
15255-57053-157584-152626-222379-12724-287452-40241,12686-34768-18932-29785-42340-3626-114041-13835,15884-5275-4682-7940-1154-1098-3903-2390,4190-4643-7435-6631-4287-335-5518-6191,8670-1588-5052-6278-3715-2810-3096-5063,2807-2725-7104-3313-4963-2697-2490-2160,1257-1734-4804-2501-2743-1802-2148-2595,2323-1989-4241-1800-2144-995-637-1657,difficult,yes
176780-123948-97842-13909-43422-372415-2191386-304953,20383-9874-42810-14960-6270-62318-570823-87865,30247-7065-8817-80061-20424-66027-37829-42617,35690-2498-3594-48664-7469-13310-43607-13862,5310-4270-4695-11403-2967-4670-53015-25766,1592-3185-2766-7587-3400-15618-37397-16611,633-1515-798-1682-862-2348-9726-12006,729-1816-297-2252-393-912-10573-4766,easy,yes
154957-87089-120130-56819-74980-81995-127287-260757,27737-12712-52307-25980-25252-11762-60945-16457,21615-2472-7861-13495-962-15895-31432-1598,2783-1626-4154-4103-1248-15763-9264-3410,33040-5818-8410-2882-798-16961-10367-2309,9347-4393-3184-7151-4405-29480-19096-6083,16327-3253-5031-8079-2758-9685-8013-4667,17857-2812-1627-3641-2792-12158-13180-3020,difficult,no
6898-174946-29235-921788-137095-220629-455105-165807,14253-16290-21815-29446-3981-26391-157124-10373,11796-967-65475-682-1620-6719-46922-4929,12999-392-88733-16315-1258-28114-55972-7048,4656-1776-16667-1635-633-1870-11374-2544,7465-861-9525-2764-605-2229-18705-3869,2767-366-3924-858-278-1130-4505-503,1930-204-2600-965-255-1168-2008-2060,easy,yes
143999-140710-1927-84721-38614-8138-25557-25039,44145-24884-4076-5540-21306-4310-3335-6190,9446-6854-460-160-6286-1048-9514-3306,6724-5778-792-730-1272-3786-3914-11358,3768-4535-1732-347-2654-2318-1523-6344,1920-3673-7250-719-1132-3478-2673-16764,2653-4397-2535-573-891-1095-1232-9120,628-2285-1634-188-366-2615-698-5788,difficult,no
104316-872037-146062-1381816-86371-36063-6573-102253,5495-58863-50692-85823-45328-27268-22052-15650,2653-3168-14309-28658-33216-40777-13243-641,1503-3990-4415-8025-16457-50248-15300-546,648-5516-4903-3527-8176-5231-2842-498,863-2440-1879-4428-7219-4549-5128-970,200-1160-3098-2587-4200-7082-2456-313,152-1503-2200-1449-4230-2348-1180-143,easy,yes
85602-275194-4452-163600-11116-18278-25047-192949,18489-33747-28202-15629-11688-9089-22502-23522,1571-4877-4405-214-3997-7951-3347-1077,3070-16121-5312-4671-8373-1914-7847-5943,1409-3136-13399-1505-3530-6829-4042-3675,3806-2833-17341-1485-18595-13964-13527-5289,1792-3196-7656-579-6962-8538-4695-2386,3111-1197-9615-497-8779-7752-3839-1973,difficult,yes
36938-241341-155639-1414265-609012-39795-458947-101127,73634-81243-84352-13680-96398-6506-20764-62173,17479-5622-19483-10053-77485-2450-4995-2829,12053-2806-3952-7686-20307-571-9862-6766,10738-5459-8176-7108-15709-1122-6381-9942,10956-2329-12821-3218-16157-670-3579-3848,9606-2146-11505-1344-8711-804-715-1147,3082-653-5714-596-7047-379-1041-1522,easy,yes
104186-852176-28848-84411-205050-1041889-1880805-7856,12117-158506-15256-76074-58312-80481-224903-7880,3169-16633-16559-4749-2301-26189-90668-2345,2422-10396-4620-535-2254-38637-59791-2196,1032-12626-4860-586-3520-15782-49968-735,2892-6601-5693-3776-3142-18935-24002-2470,1104-4374-1033-1536-1241-6265-11840-1133,1176-5468-2766-738-681-5097-6576-1069,difficult,no
99791-42131-84181-65996-93201-224155-478750-35179,19481-80918-41851-43517-14609-19623-303609-24417,3947-9465-6349-34139-3015-9021-41070-1613,1969-3181-5312-9221-1869-5823-32741-10787,3020-5265-3015-8527-2724-3409-26469-5922,2571-11100-3709-11089-2566-2188-17154-10998,672-9457-2520-8702-925-2038-6949-3307,582-4199-1289-7804-797-1383-5499-4075,easy,yes
79226-3154213-51715-175393-224306-20404-1074398-174757,49076-382050-17739-8216-32699-28231-561178-20891,9180-58813-6234-3810-15213-5150-141554-3297,6610-53393-3834-2312-2269-4101-37823-3111,10015-20127-1970-1933-4563-2412-41125-5879,1716-10159-597-787-3257-3398-27372-2135,1102-10125-574-884-560-1045-9237-1300,689-2434-372-202-625-952-5148-1360,difficult,yes
653106-425714-291197-859671-8524-303375-1208102-91998,153806-145897-103078-148872-30976-23963-378150-5064,7267-51488-18971-30427-14861-7019-106754-683,3988-39256-22094-35952-22267-3321-51380-868,8827-22627-11225-7612-14291-4013-34185-813,9754-56221-8099-7971-7051-3065-12576-511,5171-52655-23458-5956-8467-2287-13870-181,2528-34407-19983-3526-3148-784-6903-498,easy,yes
42488-25162-25162-71513-245599-55692-52278-249545,54734-15386-15386-9230-7139-66341-25474-42102,1242-2885-2885-3614-8464-28643-1127-13945,13426-4330-4330-1439-1808-3438-5637-25641,5838-16164-16164-3036-1763-1213-4733-2043,5289-9499-9499-5026-2029-4619-2194-13078,6684-3289-3289-1412-1264-2477-1490-5767,2238-3877-3877-1066-546-2349-1185-3028,difficult,yes
90855-95010-10424-10424-181597-5302-271308-46427,27175-149444-16541-16541-20177-2803-13849-35169,2352-18821-1551-1551-1185-1219-2690-25990,1532-18028-2816-2816-1246-426-753-9845,3693-9210-1849-1849-1319-1455-2512-12461,2417-11741-4007-4007-995-1594-3667-8654,1803-6525-2628-2628-281-1082-1396-7014,1086-3799-872-872-253-722-1341-3352,easy,yes
91592-134609-84877-83691-23657-357399-51734-164078,11148-5482-5734-5686-11019-12110-59812-81396,535-1245-1166-897-3429-709-5942-22166,1002-852-739-477-3892-2558-5690-11723,1086-950-1295-1728-5172-2536-8391-7252,944-1280-836-966-6406-2729-3795-8815,453-863-348-237-4409-933-1271-1560,408-311-227-217-3481-749-505-2352,difficult,no
258804-1418341-99675-62488-658127-444603-694517-81168,20117-53591-10132-38414-73389-98229-46030-20293,4809-10225-892-3752-20430-97385-5175-6217,5632-10992-625-8934-13042-42132-12317-6267,2430-6039-1472-3737-13940-9861-8112-2364,1872-6428-496-5569-13054-14829-5902-1618,1752-3684-311-5185-4302-3832-2705-1037,903-3204-114-2361-4041-2919-2148-833,easy,no
323344-6145-113083-167580-612094-20184-1013213-90420,29470-11732-10772-7224-52735-7169-58226-79351,13342-841-2667-1098-7151-4536-37805-16221,2305-984-1017-1329-4297-973-37042-23743,2427-1073-666-1509-5192-1527-15676-29018,1088-1824-597-445-1424-997-13788-10691,619-892-227-369-1697-383-4623-7064,1038-1149-248-244-789-169-1736-3143,difficult,no
215971-547314-247366-83242-229059-19265-73166-180928,57665-95010-21817-27677-15322-32059-45023-41353,21677-45801-4194-3430-2918-10678-25712-7919,7383-9707-10623-6947-2304-5440-8387-5297,4598-58792-11706-2764-2710-4887-5486-7428,3655-19451-5521-2267-587-4180-3668-3321,2497-13851-9412-878-572-1864-1811-880,3347-16767-2342-655-506-2794-1896-756,easy,no
54454-1033299-60126-343381-446705-433140-109653-90641,40383-62056-26069-74160-23376-165766-84261-12964,9706-1927-3682-32108-5214-35460-14884-4765,7425-15313-4207-22214-6585-11971-5964-1883,3056-13039-3710-25685-5442-11761-25819-1659,4050-12013-2726-35895-6017-4455-8408-1594,4158-7665-2215-20832-4072-3279-8288-675,1811-3429-1428-10994-4504-1353-8198-591,difficult,yes
192896-5904-15747-58478-49189-43231-169210-35232,31737-4984-18990-7784-32241-17305-33832-27168,6998-3542-1643-2415-3269-21735-2056-11852,4801-2714-6712-196-4979-14469-3076-13325,1119-3022-4599-1359-7034-6968-4013-10268,2153-3662-18796-1634-4536-6079-3530-10271,1474-645-8149-299-2465-6066-603-3973,1229-746-4618-125-4242-1964-1582-5250,easy,yes
751309-898499-11131-776090-584566-718868-433167-779283,144169-44687-5705-145736-59857-194435-111189-354053,3014-53276-13444-46763-7720-18610-51871-97752,14557-12315-18616-59381-6619-43849-27555-25790,2786-11277-5219-49852-12336-28473-27797-34156,5509-11719-18641-28505-10517-33198-68051-33482,13556-4420-4709-28332-4078-28339-31287-19280,6962-6703-4575-26199-2804-19076-6120-3969,difficult,yes
76380-3558-120831-105242-15420-24357-37252-91008,15566-13975-9358-43787-10917-31422-31785-73805,804-5457-355-3103-9920-5117-12925-14151,1886-4236-432-2227-4748-6490-4226-13191,3732-4385-570-2822-3056-4598-2117-10115,1712-10500-646-5649-1861-6938-1969-12351,1913-7570-168-949-3520-3697-263-2643,1036-2080-142-733-871-3464-754-1762,easy,yes
71925-86032-340876-21634-29774-898371-489791-102950,50489-8711-11133-12982-39531-43097-6194-46734,15687-3569-2504-43183-75888-293485-3367-7360,6202-3356-11753-9358-21099-6174-3889-3755,3338-2402-1651-5266-13214-4362-2020-2001,1080-2236-4227-6860-16226-29227-2811-4182,1215-607-906-2995-5546-1856-1006-990,695-473-340-1825-4791-1516-450-680,difficult,yes
84234-17938-50274-29856-717372-129302-12787-3002,33164-15523-32055-21346-161380-11376-19248-1623,2110-2738-961-5457-31496-4350-4331-761,3192-9041-6994-1763-25060-3334-6682-2601,1531-4700-3258-1559-26091-6493-14688-2246,450-6667-6069-3642-17431-6260-11415-2106,929-1691-2229-1438-11511-5777-3476-2138,215-1667-722-2823-5727-1825-4294-1219,easy,no
353401-1079030-1001199-399059-445303-164872-232697-41973,111440-137115-33295-39030-11026-31176-101236-16638,15961-68207-14443-6156-1201-2733-5999-1109,39534-19771-5878-2754-1465-4959-17091-3751,27543-12593-15100-5244-2646-7547-4589-992,24676-25055-9604-2630-1054-3321-4747-3191,10243-21749-6565-2560-1103-3828-5117-3355,4521-15208-4966-2504-629-1255-2230-1195,difficult,yes
26955-29913-278839-2408340-107642-304309-82925-25531,59638-20898-65025-255134-37047-153593-23013-7321,12365-1739-10495-7224-37637-6518-11770-1830,6589-747-18955-56088-3764-26108-11936-1743,4313-3553-9407-27787-4097-3011-2523-720,10691-362-11138-19606-2107-12443-1275-556,5508-442-4831-9845-1754-3785-501-262,3332-231-2439-6005-1074-2248-537-503,easy,yes
242748-151405-1455114-157645-356459-1301411-854700-1812106,183665-27070-74544-165635-56049-22927-85933-234745,30225-9081-10700-82540-12145-5002-7325-13725,43316-1424-5500-19500-17471-3294-6708-38480,19415-10677-4468-9417-13952-5898-15249-42725,13670-6891-5828-37318-7399-5154-13445-22114,5217-1589-1973-19177-3318-2659-8457-18075,2622-1515-1681-5422-1806-1688-3281-14944,difficult,no
3757-18225-15675-1213004-81524-196635-9170-25535,13611-8919-17597-61872-41145-41770-10959-50921,11102-13163-112871-99398-3033-21584-7092-36554,21338-35192-67919-24268-10074-3792-2829-16231,19745-17355-8506-18181-3160-4696-1875-13388,18972-7150-11959-41013-5791-6446-1546-11012,3181-1573-4322-19814-2880-1863-1274-4562,3867-3351-1333-6471-2302-649-559-5597,easy,no
410540-1450062-1844332-68267-370579-555497-1821983-6612,59801-152468-228597-75249-64658-115502-187819-3921,33694-54768-83386-10207-17672-21351-19640-1608,70520-45034-34330-13075-6728-7895-13420-2403,13114-27167-10059-5318-3940-4761-16096-508,13804-18655-13803-3927-3459-6983-13017-2969,12381-11335-9323-986-2069-3068-2661-1171,4033-9930-4956-1284-1598-1180-725-827,difficult,no
501066-5541-314360-106320-293972-54431-11563-26184,42638-12030-32107-54801-12434-3982-23091-15602,12171-1880-10612-22617-1495-628-3818-7463,14264-4764-1817-5438-3783-2661-10548-5342,13475-7683-2248-2512-1796-1059-14278-1743,12060-11228-2980-2247-5178-3549-9263-2834,4321-3785-1754-3099-1268-1782-8608-1547,4229-4088-1553-595-497-1763-6488-852,easy,yes
67976-76234-12851-26020-461967-544186-69828-767703,18692-13614-32866-69324-20262-357735-34599-21533,4002-211-11516-26491-2443-10738-3273-4296,1070-929-13399-6783-7231-6627-6280-21869,2349-558-6279-10953-6509-21571-3309-13283,512-462-13058-7135-3671-19839-1470-11970,206-172-5035-2208-832-4226-1567-1828,181-78-1558-2529-1459-941-691-450,difficult,yes
