delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
14836-317460-7198-69771-58395-5937-5438-27946,13204-64050-7441-10913-19616-15128-22914-76545,1140-19679-14555-1327-6200-13237-8757-25476,1011-16230-6129-1194-20418-9135-16183-10561,582-3828-5046-1678-10060-3112-6292-10585,1737-10637-35632-4439-18838-13024-18991-21130,501-4296-15096-1566-7001-4758-7185-10362,339-2567-8794-2945-4645-8376-5996-13833,easy,no
19239-261861-965496-722454-1287624-35816-1399-24155,7256-60161-73884-17691-26635-21272-40264-31376,48709-3175-9447-25001-4277-34146-9002-10832,5237-15631-2567-3824-8038-3521-11974-3083,23653-752-10326-4771-6925-9045-2158-2704,42595-12211-5720-4863-8442-38917-12506-7916,9014-4614-3062-3475-3290-7857-3874-3083,3979-3669-1934-2144-5624-7578-8931-3013,easy,yes
3127-162128-364312-19392-10268-3457-5607-8466,32099-29552-30274-32754-3141-4257-18718-10717,10759-20777-4178-11248-1060-8696-10074-7172,28876-3105-7156-13666-1997-19484-11538-9386,8250-9750-21805-6985-16590-3008-6946-7112,18391-5692-27433-12861-18001-18050-35741-20660,14415-3130-8088-6316-7046-10256-11628-9094,5040-2877-10127-11557-6227-3343-6105-4225,difficult,no
8736-35243-2436771-200279-1550-2614-23732-11398,4332-38938-73529-119807-11674-5771-57667-22242,24111-861-99739-10414-10442-1118-10206-7202,21632-2516-37716-1888-13626-6392-25281-12750,32581-3395-25119-16313-8181-12502-5940-5836,31884-5373-26779-14934-56018-33959-43867-18281,5963-2227-31821-7541-7831-12962-11121-10429,3605-1002-16848-3030-5724-7244-16464-7480,difficult,yes
22827-1016898-402664-830499-111271-12946-4533-3651,77773-379234-109627-93110-31443-4443-5982-16309,16305-292193-33199-5751-1143-2304-27423-13885,60482-178935-18721-37309-2559-3962-15415-18150,46501-217843-7825-15437-1648-1911-7030-10344,20340-87550-21188-57642-3055-4494-39081-21920,27955-73989-4748-16845-624-4605-10812-16140,23811-83460-3401-18114-653-2710-13466-7153,easy,yes
112065-834349-72548-5561-9629-11540-25570-18217,105996-50826-38553-12336-7046-9905-41203-90063,12068-15479-22631-5199-13168-3950-6018-19480,33267-36066-16237-4415-11415-3172-9852-11566,11556-15836-4029-17199-4100-3940-9630-8885,46137-32330-39363-38994-25026-23643-39182-45925,16564-17404-13873-4722-5347-11620-10415-7935,3539-4088-3248-10532-4183-3419-8963-8049,difficult,no
589127-227421-39097-127881-32256-67020-961650-706569,160543-172238-20197-18221-36235-56209-141218-649725,41068-51579-1859-4053-16124-58587-12455-94302,9583-24153-1053-4172-19213-36682-24806-72282,14705-24304-3787-4529-23806-9435-7862-26221,10830-22891-4138-1357-15317-29534-14649-50906,16196-13378-2377-957-18444-16446-14902-40563,3908-3762-1709-1406-11094-8980-3303-7939,difficult,no
124215-604791-5840-25812-2100-9897-287552-17789,23142-195005-4687-6299-6353-4976-7620-10319,4074-25066-27872-851-9355-4997-1241-10722,6580-37233-17376-14820-1523-7537-3327-6551,2366-31246-17147-6983-17747-3602-3771-11706,3555-34017-25154-49990-41594-16137-11605-11198,476-10354-4084-12061-3995-10342-5239-18185,254-13484-7286-6454-10932-4032-3200-4308,easy,no
20268-65026-423719-56179-4851-6915-6941-949,26323-55615-208901-27023-13268-2626-6659-6187,2674-7746-58833-3131-6926-3537-5363-4426,18294-2420-17682-670-9755-1530-5092-6227,6542-7648-7064-569-9338-4822-24476-11006,3553-4110-19739-6355-32575-56077-23523-35867,1407-1528-12578-1602-6073-6528-11840-5561,1676-3120-6417-1491-6441-4267-9838-6317,difficult,no
85847-21097-33734-3260-12028-122337-5339-4180,30300-8253-6748-2854-5467-11680-14398-14746,4120-1527-3008-3193-7541-2533-1965-10884,68673-2882-1234-5045-2570-4506-10094-9638,7962-4875-820-9034-3293-2763-3763-9372,15872-6474-2703-45860-31965-6032-28401-20402,13365-2661-608-3385-14999-2356-12702-12498,4462-2344-643-4166-7802-1912-9722-4164,difficult,no
38855-84505-60117-166253-30866-9279-139358-26284,32689-25001-5813-202688-31495-15767-12280-13797,7119-5271-785-21058-19531-8903-5353-19014,5976-599-1398-24422-8382-6434-10882-18217,2152-3198-544-4880-8377-5835-3445-14296,8105-3930-895-6547-46199-10108-7491-14228,1791-3719-676-1941-2804-7089-1882-10434,2120-1593-501-1041-4062-4507-883-2770,easy,no
11073-187880-29554-616457-21568-9275-5751-3790,25276-47737-11089-93502-26624-33086-33593-17353,9414-15397-10134-21888-1115-9889-16419-8646,2698-19425-2993-7339-13602-31460-16448-8176,4249-3210-979-6100-8714-8546-5785-2318,39679-3570-21551-30518-43180-41062-13279-61061,8689-1013-1705-5790-9666-4513-5406-4377,5258-2220-741-7579-5437-6261-6442-9576,difficult,yes
48775-1432219-12431-9728-9927-21514-5217-30392,4253-203722-4765-16898-14165-9280-7884-13966,1050-20392-4529-2099-17671-3847-15933-2527,9016-39163-3309-1602-7491-11341-14121-3969,3688-53462-4785-2816-8326-2199-7120-1924,4405-40042-4625-8347-9735-48480-19109-4052,2744-7179-1750-5856-3714-5309-4326-1430,1173-10707-1194-4045-7967-6453-4543-919,difficult,no
10363-27203-119514-84589-43516-7721-25263-48112,14160-30240-22878-2117-26838-30905-14890-31429,20392-4947-6150-399-5069-2339-6870-6875,2051-2057-10230-954-2427-10023-12766-5868,2729-1831-3544-1538-3770-6175-8210-12748,12816-444-6138-666-11238-41604-29264-51494,5442-652-2717-225-889-7536-4502-10705,5228-236-2986-482-527-4079-3752-2905,difficult,no
580881-152661-9860-165439-206770-12771-63869-9382,146055-69652-8347-36536-148271-13350-16346-11825,25502-7860-3585-13275-6603-10518-1256-1669,4635-6786-948-26986-37028-8393-2687-6867,10598-1368-822-14088-11305-7162-2445-4359,16739-4019-8382-30003-30991-16647-6270-53007,4027-1063-1480-8564-7758-4037-1834-8379,10664-998-1549-10517-12455-3602-1538-3306,difficult,yes
199012-963433-78105-81370-5508-30208-33129-33577,16791-89771-15601-14165-12470-30554-18681-6927,10395-73408-1244-13668-27977-8969-1423-6422,8525-30300-439-17488-14899-3238-10032-13483,4040-15581-549-12703-8443-5874-6678-8572,11483-15362-1151-34706-32469-21208-44901-20876,2751-6156-400-7513-8220-6996-4478-12380,3649-11350-298-1965-3055-6332-4071-4678,easy,no
1119397-144924-2168864-13999-15506-15197-7456-2404,108694-54358-121628-6756-12658-27341-17873-28831,78599-9790-91748-4678-2755-3757-2213-10445,5937-6440-48729-1276-31315-5581-9243-5189,38957-3468-23488-8674-8207-1857-4669-9864,14302-6605-37333-51449-12815-22127-13099-27858,6447-1086-9954-11210-5903-3557-5862-8801,4008-498-4396-2538-4816-3048-5804-6349,easy,no
14879-209329-23977-17925-8262-6524-111568-4485,45807-17787-1870-7102-16844-15757-33888-33240,37498-6512-2026-14176-18051-15017-2240-8881,13243-3775-4767-20890-12754-12055-6824-3086,20866-1546-6332-16393-7009-4176-2516-5385,25516-14306-8528-25632-22156-11127-6046-37066,16549-2921-1755-2318-8010-4617-2508-6321,8047-1272-1378-6905-4392-4826-2348-5420,difficult,no
134689-267039-137677-10158-4901-7652-124084-13999,4721-68884-19310-14976-10432-10050-54117-46441,858-19651-1129-11149-14690-12346-2676-30566,1116-7571-860-14836-24440-6374-4471-31276,356-7026-328-4689-8839-8517-3192-25907,683-2449-1761-42134-13027-35712-5545-41365,666-1081-292-11277-10119-5607-1615-12328,580-1294-300-6770-8017-5867-1063-4711,easy,no
264401-986219-1655870-72555-62232-28605-10759-7717,90816-34972-172047-14307-21640-20267-12323-5992,10231-24664-119447-10363-27283-544-3003-7811,6445-36788-125741-21271-10490-9487-52216-1275,4746-52355-209678-3048-4498-6937-3295-5478,8030-25968-51521-18107-9713-31337-13856-2163,3067-12320-24921-2017-4723-4025-12312-3153,4630-8884-37931-3967-5686-2270-5119-1672,difficult,no
47790-1631709-21990-296871-21846-17472-355127-14143,21350-182468-13639-2047-20628-31421-163972-43331,12482-41623-11980-428-13765-8310-13657-6347,4457-12978-11385-1413-19412-24270-2595-10698,8622-44472-13586-2548-16720-18705-4544-6696,3023-27822-23148-3587-19800-15386-9634-29457,1491-17768-9889-1243-5327-7474-2410-6806,1115-7689-4921-3987-5049-5716-1518-2073,difficult,no
1032322-274683-8359-5158-5914-5626-12906-205891,377009-11322-3444-11295-12776-21146-6207-28167,6320-3921-18094-21835-9223-28684-4106-6845,38923-3935-5907-22516-6781-6062-23077-4447,24659-2967-13368-5682-8590-2640-3898-12823,28257-7220-11262-39631-22671-30716-32586-20811,12896-5384-9394-18773-10632-10333-8504-7624,11472-1047-7259-5155-7873-6030-4327-14416,difficult,no
44345-41066-6448-4614-210106-6511-10264-34406,31568-30993-6019-22286-53741-5580-8110-13997,6763-8296-10308-4608-4420-3607-3623-2194,884-3416-20012-4955-14183-20853-3179-2214,4061-5109-7727-9411-1305-8484-15314-3758,3100-2383-45967-54289-10473-26991-44406-10592,1634-3180-11036-11120-826-12521-5283-4038,2211-3668-9369-8587-1434-1907-5410-1816,easy,yes
78533-189390-285759-189361-27079-89624-18093-28413,8120-29845-36198-42262-28844-14533-2589-9055,929-2767-6708-5130-24310-4784-5366-8158,977-4028-98717-11410-2124-2858-8210-7674,935-11537-14774-8689-12742-4391-9020-6086,1010-6426-48716-6298-49838-4614-49988-17545,452-3996-22583-7116-17599-5226-13568-16498,343-3056-15570-4844-13380-3201-5118-15287,difficult,no
4211-102017-16942-14153-99358-6554-34557-106724,11454-35646-4221-14652-12781-5617-14476-15549,14482-22076-2279-4284-2536-5965-9112-8214,25640-7021-4968-8657-633-9049-2559-8486,27503-7992-2080-12187-4902-17544-2821-4441,41425-7031-4624-74257-6107-20792-8293-8136,7249-9586-4468-9478-3975-11701-2408-3594,6274-2021-1115-20125-6408-7125-1660-3709,difficult,no
8454-238242-23544-120918-21084-6156-104662-13248,15427-9142-7423-28181-11907-12734-6099-16333,6419-15741-3865-4513-7763-19083-1112-4548,26248-8953-16067-8063-8350-7657-2361-9175,5321-17078-6282-6275-10400-7011-2104-8812,34796-7560-5899-5004-32056-29371-4253-36231,7255-2123-4227-5325-3764-24825-3638-12289,6078-2794-2021-2882-17021-12375-5756-4607,easy,no
195963-34095-1554333-6999-9888-1981-5311-6952,214848-32185-84622-7138-10502-43849-14703-9627,50660-1390-64841-1842-5470-2256-12771-5185,10828-9349-3437-4920-4346-20502-4395-14081,29987-4104-19744-4977-15885-25272-5348-8709,23042-2712-28960-52901-27565-22182-60364-27100,7050-1802-14187-5652-6494-3669-9829-12659,4565-1679-10735-7141-6832-8095-3925-10381,difficult,no
99158-670555-9912-101477-4626-116269-211789-114623,11963-97978-9428-4036-15750-97454-166124-9108,17704-7889-7585-13409-6882-12636-12607-2162,4926-27205-3615-5667-15053-2358-14531-989,4392-14856-4385-1785-11703-13970-6336-7918,4293-26179-8556-3891-49166-44760-12861-9259,1453-30872-4258-3676-4592-29452-7694-3398,2057-11217-2987-2787-8797-18141-5816-4785,difficult,yes
90164-2568951-58396-4273-44988-74735-17191-2299,106458-159426-6531-15876-31751-41630-4323-2919,25277-15610-4315-12854-7419-13216-1805-2552,23494-26508-3371-6728-7049-6275-17661-5237,21813-20139-952-5056-2222-2063-3526-8228,17615-41743-2319-14565-7017-13223-44064-39680,15070-11764-949-26576-1965-9045-13658-14858,4784-6185-3956-19672-2051-3151-5677-8455,difficult,yes
8811-359765-20267-32245-200966-6697-6600-37982,17483-77191-16377-64596-7238-19776-9732-28648,4816-23247-2333-9841-1082-2891-11325-6617,1236-17455-7804-5205-3588-16229-3032-2384,3193-4040-5109-4254-1240-1432-6741-1415,3657-16746-5792-45195-6622-71190-15114-7076,1326-6264-1144-5312-854-7071-2751-709,560-13050-1270-5423-1040-4066-7085-1832,difficult,no
41072-369477-536297-521709-1580554-9655-1148084-584619,4752-99666-46230-250368-28473-7152-35226-102922,2199-31953-7632-25049-4461-16971-17502-13949,600-2768-8232-6337-9337-22939-10531-3585,2372-2519-6444-3607-16743-6450-22640-7738,2946-5388-11202-9933-25818-57279-20389-7748,1387-1145-10039-16296-23404-19735-18620-2013,2899-1920-4177-4355-19731-7494-8718-848,difficult,no
70202-150668-2663-651222-5982-15136-11585-21329,73220-24498-28224-9546-8739-15830-3666-9609,2913-570-14454-6368-42142-1023-5727-11686,2751-2371-2855-16370-17618-6864-15728-21551,3152-1783-18488-24920-5577-6925-11752-9382,6235-2529-14313-35574-23523-25585-31062-46278,3930-1108-6944-20941-6449-3749-5268-13793,1674-999-6411-9266-4441-7161-4269-14174,easy,no
10798-399226-15615-3672-4545-9161-3570-2753,22041-51633-10332-6906-16449-12250-27459-40961,6953-1953-2629-10633-9393-4857-16838-15901,11303-8148-4745-5125-2674-2271-16722-9056,2993-4609-8797-1925-11456-3766-4118-13397,49943-8667-17320-28716-31781-17110-8997-13094,2301-959-12518-4602-10634-7880-4163-5750,4894-906-3822-2481-3875-5433-6566-4350,difficult,no
6086-989399-73236-5340-247114-19043-69953-12893,4287-247111-58303-3917-7724-7182-55628-7028,800-95605-4749-2936-3923-3610-8944-6598,615-54371-7962-1051-7479-20012-3128-4943,1752-25420-4367-2523-2495-9755-6877-6609,6512-10003-5263-4466-3026-19220-2865-43462,1456-12670-6026-2720-1688-14726-2894-2817,1160-7645-1521-982-1177-4311-1250-6234,easy,yes
220937-66279-1597-25523-371973-16176-80960-56107,2807-36552-12194-4729-202763-22956-29862-40368,676-10823-4007-4535-15793-16630-6948-4586,3803-10327-2872-1482-5230-16222-2982-9265,2276-5243-16335-2862-1646-7962-8049-1521,4444-7678-33736-15810-43279-22751-8205-4811,3434-1505-5372-3496-3171-9710-3703-1216,1228-677-13621-821-4157-7491-5972-1685,difficult,no
369334-93703-61183-780449-229268-18076-9189-43715,35062-76923-93631-83788-32389-31469-15029-38829,10847-42420-2348-15049-5523-14294-3498-602,5835-11155-2050-10797-3177-30098-9587-7322,3112-3529-2650-3604-6711-28590-14099-4668,2667-6649-1676-7133-9583-35637-27585-11695,1760-2715-1183-1974-3906-15516-12186-2733,2446-1555-491-1658-956-11903-5151-1018,difficult,no
344040-449042-54250-18023-3627-3385-17817-8841,129758-427329-34471-4372-2911-9955-35189-12056,10834-34261-51408-5495-1939-4545-13039-21800,17665-139503-8021-7349-6288-3951-1626-11432,10654-15219-11509-1190-3254-9683-4119-6404,29537-37354-22384-10223-14227-18905-42315-32254,15846-7798-9938-6220-1496-12977-7794-4301,8116-5090-8001-3704-2263-6015-3713-4537,easy,yes
47603-21990-24434-168455-15901-83015-22043-1916914,34523-12031-68658-3877-7700-12649-23667-115168,2349-397-14885-1170-873-7212-11867-8940,4399-2522-21158-4833-9522-1067-10588-27059,2380-3387-3953-2117-9111-1202-1677-18843,4993-10168-9174-9321-16005-4524-4622-47066,764-1170-6731-1265-5497-2026-5036-12896,764-1963-2630-300-4999-988-1487-6516,easy,no
41651-44572-36867-257100-19846-10203-9557-12760,43919-40108-35670-151204-21500-1551-18336-46184,22980-1970-8354-10297-4356-6196-1753-11200,3670-7551-3873-10225-5183-4780-6087-8455,2729-4445-2369-17101-2700-7780-3829-10878,3945-6391-9339-11626-20594-33651-55143-34126,901-2560-1064-13040-8612-7410-6702-4332,780-1408-1393-3813-6905-4256-2538-3197,difficult,yes
414889-679873-1707750-1207038-47826-15861-5451-344623,55411-446954-50732-218447-7952-33523-11811-43914,3630-305139-7845-28988-5911-4066-5104-3932,5677-43251-13845-19135-10832-12324-6130-5994,6719-53719-14686-10089-7282-6633-3339-1540,21161-22759-8790-77745-19410-24417-19890-7694,11545-28122-5189-9832-5474-4554-5844-971,14851-21060-2726-9116-3841-4863-2313-871,difficult,yes
37842-28605-306873-18888-857847-9640-58905-489728,18674-24068-89994-10549-63038-32746-20858-38278,3041-3607-9599-8936-25258-2565-11261-10756,8100-3594-9145-1482-16240-9560-7953-20177,661-2347-10369-2998-9599-3436-3085-11910,4393-4974-47269-19669-18592-60686-15733-21936,1905-2927-8006-6028-6340-6788-6555-8383,1537-739-4500-2634-2591-2890-6094-4554,difficult,no
179164-454192-1090545-727034-245533-289319-1143617-130297,77082-170348-468883-176601-44536-87748-10138-20605,42253-6870-55660-126709-4177-19357-9907-2262,32902-18430-27536-66593-4281-112179-13708-5003,42470-12013-35945-25475-2728-5539-13178-3485,15358-17543-45469-35705-11478-45669-5534-7362,7396-5950-12255-8813-2767-7324-1492-2274,9359-2379-6617-7036-1671-3051-1110-416,difficult,yes
1309215-56718-79799-3269-12224-2119-46060-36615,76027-29432-40726-1572-24968-2273-66274-48773,17230-24827-3723-571-17980-2057-13379-12680,18511-4884-5504-1937-7457-3877-4607-6470,15945-13864-2000-1417-5508-361-8615-9370,9595-22275-4117-3428-32207-7474-16922-29265,3494-6182-2646-1467-6540-1456-3661-4098,2447-5370-992-453-5899-1364-3388-3646,difficult,no
19637-94423-36391-22496-24093-7888-68788-11839,17123-24373-10507-10035-16595-24811-36882-8316,1585-1760-2673-34373-13658-8810-4642-1996,20024-9071-26011-17225-12193-28179-1530-1205,3108-3172-10779-5947-6333-11745-2559-3597,56707-4994-20013-12107-15865-21579-2322-4437,4015-974-3813-12137-3953-4395-1494-1903,3296-1572-5355-4960-3186-3548-378-1523,easy,no
13003-42240-11595-106179-14842-35808-35808-4994,14708-60639-15176-5128-7438-14918-14918-13102,2447-8183-5153-2784-3963-4758-4758-12626,17176-4208-16246-4099-3548-21672-21672-9843,11195-7216-17349-1578-2339-10771-10771-5474,12999-3365-34228-1919-6596-50940-50940-22980,11619-6886-17144-1752-4686-9220-9220-7257,7608-2487-4805-1183-3495-7067-7067-9674,easy,no
187614-1035235-23762-8856-3722-610-151030-6023,33237-101920-48086-5218-13013-7715-15381-23516,11615-44249-12229-12700-1968-9420-5814-2485,6003-12555-3995-7429-9591-7262-7239-13194,2878-16599-6946-7424-6443-2954-1962-5637,6464-25880-22978-32624-16543-16103-2366-35786,1236-8598-7253-5912-5276-6996-2956-4983,1499-6367-4813-3044-4643-2540-1742-4240,easy,no
23987-83000-56011-2984-7234-18301-16239-6959,46533-50427-23022-44008-46549-25656-21635-7295,18449-5076-6938-9769-34815-18191-4138-847,9051-3134-3357-11944-24393-19090-20894-4902,3600-2373-2602-5482-4521-8307-10103-7770,11533-2512-5795-24542-8863-11313-14139-28306,739-1169-1520-3652-6130-5087-5398-3697,462-724-1340-3106-7483-3124-3060-3611,difficult,yes
71179-592681-13507-4937-6449-13035-12706-155548,26465-147363-35257-26020-6897-37481-14422-2196,39993-37076-35262-3033-3151-20607-2664-653,17353-15993-15485-14641-4175-5669-4274-240,20567-41086-9645-3876-15624-4723-1507-623,22073-51458-62898-16289-35518-19515-2193-2817,8249-17620-5122-6433-7333-6824-1596-206,9582-13762-5426-1870-1651-4319-1086-272,difficult,yes
16270-163096-290245-12103-168627-55304-11904-4520,24240-22606-11653-4559-16605-25102-9353-4050,2329-8128-2001-14055-5068-45585-4119-1531,5616-6588-1629-7933-1793-12078-9286-9665,2575-4681-4018-7343-1217-25581-2669-6169,5241-4037-3729-75009-1050-25296-8197-59892,1902-2442-2574-9637-540-6580-2260-5747,1510-2010-3050-17319-666-7210-1442-2286,difficult,yes
63150-288197-44235-19140-24525-11083-5300-31728,9907-139312-11489-21536-19962-8768-9409-14031,7777-16110-473-11662-13345-1430-2262-24297,2400-35253-1951-14247-3600-1004-5437-2176,2096-19588-1268-19891-2643-930-3324-5860,4329-22164-1994-30035-8694-6872-21579-36969,1353-28647-981-6622-3554-698-8011-6639,1137-18943-1429-9173-1237-3601-5208-3726,difficult,no
9043-170470-203895-8577-111356-2190-5116-18413,6182-18568-15939-4115-18384-24644-23966-8129,1269-2494-2389-718-2580-20967-6311-10017,3798-661-985-862-4770-46728-2655-10936,1086-1512-944-1245-1185-3603-12631-6982,3087-1697-1642-10989-7924-43783-30916-36281,2550-1222-759-5590-2283-14683-7211-12283,616-377-315-2618-1821-5329-5257-2917,difficult,no
21920-278957-50670-26318-42490-24567-5307-25483,60157-38273-3796-13790-16836-22269-28997-9513,14630-7061-3500-10042-19642-11552-5825-9261,7711-1872-1290-2576-9436-16101-12589-2132,2651-3651-4272-7827-12620-7998-4917-3150,23720-8962-4161-15357-56052-30629-29648-8457,14639-1715-3567-4930-6696-7582-8448-1946,2826-1275-913-4789-2763-3061-7579-2006,difficult,no
81360-387430-439749-13532-6966-3934-8424-255942,14319-83261-56198-18933-6524-4176-5894-35540,5571-12800-10969-6527-3293-1475-9042-9469,4740-7079-8631-5880-3349-9025-5324-3787,4221-1058-10083-4956-5663-2394-3443-2909,6844-9696-13502-25739-59760-19595-22672-5316,2092-9269-6562-6772-12584-6596-6018-1280,1114-4714-8172-3981-3709-4915-5728-467,easy,yes
13739-68491-1870086-50627-7855-1728-12777-70060,14594-13991-254750-42939-13959-11098-3469-35944,9386-2035-30152-10445-5349-10739-2187-768,14398-1053-19315-3383-19966-10638-10231-6525,8649-579-18487-2596-6741-5108-3255-2859,22885-787-23131-16448-8248-51115-49253-4860,2991-462-12551-3941-5418-6936-10961-1911,3864-345-4350-1069-5073-9333-3510-972,easy,no
108197-561127-141721-12024-7785-43685-306815-9511,117238-373194-44875-11806-3927-18904-36827-4887,17525-21943-8074-3069-2171-1998-13715-1025,4516-20620-13835-10677-28490-10473-5770-503,3145-9076-4834-3040-4812-2983-21649-2452,12631-11298-9232-20435-22612-5894-29971-7336,2275-7527-1188-4302-3301-998-14041-1225,1224-10283-1080-6454-3909-881-6974-1514,difficult,yes
55422-51373-428693-35902-198910-20200-779533-3379,12393-54823-28406-26825-104998-39329-6441-14460,5805-8635-3967-4859-23345-5217-6515-9842,2197-10919-1894-3637-21125-3262-3046-4921,1835-1148-2150-1842-9951-10098-1406-2820,2955-4888-6708-7655-37972-5655-1411-34903,902-1303-2964-2426-7214-1899-479-4045,748-842-2269-877-9299-3573-1174-4820,difficult,yes
918503-39370-44809-4356-5592-229814-33847-25363,60968-3005-17733-3827-4032-9670-32614-10055,15635-3834-706-1565-4617-8210-804-12045,7526-828-2505-4357-9331-2924-3117-59063,3524-1850-1024-2997-12457-1094-390-4034,3083-5888-4463-2121-12127-7162-1437-18937,2152-2221-3130-2044-7101-2033-614-4162,671-1456-671-1982-4370-539-196-3151,difficult,yes
98407-94289-135249-252272-61354-8839-30823-768178,35006-10026-67159-57773-10169-32902-34001-143915,13485-14240-4878-964-10551-24669-17770-16649,25031-27763-13584-2789-55410-16329-9065-9726,3401-5089-11052-1923-5939-7934-4226-5361,25871-30802-21741-5376-17805-31116-46794-8802,4395-16270-11317-1250-8671-4693-7345-9390,3717-11785-5640-1160-5547-4183-5488-5876,easy,no
294623-15985-155989-108278-5849-6482-3076-33405,121071-14376-17908-102669-6817-9294-21470-8747,51088-3755-829-52326-18158-16433-1400-11946,37520-12548-8833-46255-28171-21258-28828-15942,21868-4373-2335-14460-14161-3928-21408-11868,90888-26133-2500-53510-16903-40715-25416-31415,10637-11881-1983-40803-27040-8546-7185-7199,4790-3843-448-17837-6955-6374-7352-6065,difficult,no
145977-235007-90173-6608-16739-4386-43303-712024,49170-26600-14359-8822-9619-5619-18596-99518,7773-6015-3820-333-6751-5851-23780-32382,5461-7127-3293-10105-18056-5588-40377-16471,4416-10051-2184-4638-1077-3546-20416-9670,10941-16382-4611-19262-53981-35118-19208-19885,1925-9468-1913-3247-3841-3824-4912-4448,2942-2591-778-2355-5569-3562-4334-2428,difficult,yes
