delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
89165-31218-75386-208225-208225-243245-2342138-1170942,41456-15045-95288-21309-21309-47360-368509-83704,640-13510-11647-15843-15843-12325-27157-13342,7997-4611-4270-7163-7163-6744-3147-22853,5885-4212-16141-1378-1378-2567-21474-19183,53271-20712-2657-2060-2060-1858-32020-27386,7654-8293-3106-421-421-819-15029-12213,13759-7686-1808-426-426-591-21664-5848,difficult,no
307381-238599-116660-466102-466102-1575073-158686-1324488,141022-55639-13425-69645-69645-150259-44256-433723,13496-6596-822-53650-53650-55789-25531-53487,4528-14617-1349-12020-12020-27415-6013-23188,10139-2801-834-10061-10061-7842-7786-24049,5615-4221-2329-4632-4632-8481-1741-18937,17491-6231-565-5591-5591-6334-6591-40508,1080-1665-217-2233-2233-4430-2125-5444,difficult,no
216141-42244-435691-355326-235603-838760-838760-466268,40533-24432-257518-55787-59473-118294-118294-115235,10986-5261-64337-24723-5863-52009-52009-93050,10560-743-14043-20127-2612-42076-42076-21611,1456-1457-29009-11016-2254-42236-42236-23507,1230-1606-15919-4602-9310-27182-27182-9748,1609-2196-69162-7780-4675-15817-15817-49653,1430-558-8518-1082-1495-8249-8249-3265,difficult,yes
131724-822833-23274-75217-167901-1311250-157481-1617920,58204-48273-48760-107672-64523-397179-27465-233286,3814-65600-1624-18432-2534-19873-45779-29863,4508-38746-2286-6279-13076-3144-4067-14908,3887-10789-1086-1243-3855-15306-5952-4506,8244-5364-742-4426-7595-18095-3176-9315,6226-8384-2120-7403-4613-23744-11848-19233,4157-3259-462-885-3093-7001-1874-19122,difficult,yes
1685225-183112-783854-106383-106383-86923-265382-104490,194070-80765-63798-22137-22137-15506-20589-139437,93443-19384-17442-1188-1188-6995-2780-27437,8157-3593-10880-8516-8516-1766-2378-17085,7936-2342-15889-1759-1759-2148-4199-7082,13488-2405-5465-1090-1090-1285-12894-4576,23461-1130-4062-3096-3096-1383-4707-3499,7347-1132-2291-781-781-390-3621-855,easy,yes
770126-49947-99140-140057-140057-620393-61532-220098,52559-16531-35697-12892-12892-284896-16116-190692,3590-8413-3133-1798-1798-8585-8837-18916,5665-1605-4840-4220-4220-6473-1652-13653,5476-2734-2206-2360-2360-11554-1223-3331,2561-1068-1086-611-611-4119-1982-7479,16860-1627-1941-1653-1653-16994-2194-9409,2662-389-475-442-442-2133-434-3280,difficult,no
493934-487382-307848-373511-745504-745504-893901-1516394,123511-194740-5766-67556-19513-19513-31967-185687,43637-78712-924-27035-2952-2952-12477-100740,24052-3747-1836-13552-11928-11928-11439-42485,14119-8728-1288-3738-7973-7973-3999-17520,8057-7341-299-5463-1590-1590-5164-17164,2433-12631-696-8288-2531-2531-6538-41312,3482-5020-366-1498-172-172-1591-13059,difficult,no
301351-1411536-318407-305958-951115-1477547-343963-197615,29701-164727-238291-89490-591836-221588-18374-27796,8815-49292-22601-25756-75731-108439-11664-8461,6032-9307-7851-12552-32140-16307-7501-567,2432-63317-30104-6809-42724-17777-4204-2012,3913-35241-11909-12944-17895-5527-8039-3001,3485-18848-27728-5157-34064-18499-13031-1100,4725-8131-26975-3623-10886-2841-1466-555,difficult,no
196923-1203760-436646-94566-1852186-1758602-195283-579067,164868-81637-71067-12796-328712-276588-12847-100248,14492-55492-27919-1891-228883-32960-1299-5292,5377-16313-2495-1213-46823-81917-861-4931,3089-11719-4566-1409-35489-40643-991-3071,4853-7164-5804-800-21691-115520-769-3749,7959-13975-5565-1972-66296-60643-826-16346,2144-4202-1591-707-12017-12669-366-4277,easy,no
411712-90385-717250-392964-115868-115868-226221-1165097,91133-148632-402730-77294-6469-6469-47274-529021,15996-24280-15129-26227-651-651-7941-47165,12946-773-5856-4569-3672-3672-1962-35721,6777-2288-15797-14990-3436-3436-1689-18334,23667-6296-22573-6993-2641-2641-3360-18009,20947-5776-39832-7779-1545-1545-12422-42747,6626-2433-4459-3047-622-622-2200-15868,difficult,no
63781-63781-332736-479904-261463-261463-707060-77134,61943-61943-678344-1016474-25406-25406-174774-10314,4960-4960-22263-7705-2245-2245-80103-6428,2123-2123-91698-24330-6598-6598-42729-986,2560-2560-14871-38539-4594-4594-4426-240,1075-1075-15204-31191-7457-7457-17246-798,2080-2080-31551-18054-6927-6927-26266-2780,439-439-19512-13013-5938-5938-6975-449,difficult,no
23346-736053-351750-124848-527483-771715-752512-752512,73713-82545-143972-19805-35752-741213-20287-20287,55801-26646-4847-2241-8036-124284-24993-24993,27084-11442-13012-1595-2480-30143-13714-13714,3597-6695-11697-960-1974-53658-4305-4305,5236-3576-8652-3483-5747-18069-7363-7363,12260-4421-6481-1125-6102-32897-3897-3897,2359-1779-3086-797-1719-11840-3281-3281,difficult,no
816852-414715-63335-1699555-295615-814465-206794-1280371,966436-87171-73611-50571-10173-26914-56899-333845,71231-12255-17914-16189-3245-26770-37576-72557,131333-22478-10964-13089-707-11284-53907-42643,8549-15110-3489-5829-1330-6966-69142-10231,27314-15639-5707-3309-3753-4076-27543-16058,29916-5360-5079-9312-3717-8865-17850-54447,9306-1896-4161-6737-4972-2725-19081-20146,difficult,yes
2391471-1683943-1286749-62066-62066-402335-793060-988666,594998-225070-73028-3400-3400-191285-69582-81913,74755-16174-33538-7649-7649-7931-6107-9552,181100-25854-4073-5021-5021-10448-8872-5046,12344-31248-12594-1325-1325-5152-4431-7723,18313-54201-5991-2039-2039-5317-5746-6252,27007-39066-7883-3224-3224-6781-10994-6215,21739-11636-3391-1113-1113-2520-3050-3096,difficult,no
895193-354375-77336-287063-315728-315728-876876-2751037,84847-39771-127350-30892-94880-94880-265236-473531,8553-73580-1865-3065-8557-8557-13385-55386,5865-8516-3904-4025-17582-17582-11139-4294,7321-20022-1841-1566-24957-24957-10474-39084,5607-10451-797-1637-12593-12593-11089-12531,17894-5416-3582-2525-96832-96832-2247-40084,9883-4252-1106-1174-14179-14179-3178-7962,difficult,yes
204179-814244-195147-138001-138001-523325-97620-2465619,67892-32010-181315-39554-39554-59765-20595-41064,32868-39078-5357-7729-7729-16426-12601-25258,13126-9512-4886-1583-1583-4260-1239-15927,7120-12401-13328-2573-2573-8109-1028-4761,19585-7389-26747-14773-14773-11893-2937-7489,26693-3438-51691-8952-8952-7244-4245-13863,10889-1997-10366-2991-2991-869-299-3226,easy,yes
1098480-395273-395273-902371-564703-477384-927388-210021,568441-520749-520749-206304-41895-47994-148603-49870,51079-19222-19222-30301-19445-7327-27226-45248,51007-16952-16952-15192-27553-13219-13901-11269,36335-10205-10205-10366-13374-15059-24014-8145,34214-47541-47541-6108-42513-50694-48313-8410,14308-19512-19512-4524-16583-11278-31328-11282,28893-14510-14510-5588-8057-18420-24906-11846,difficult,no
43526-36247-328350-256501-214815-187334-829345-213085,24189-20258-51813-51441-20560-18425-118869-35131,1291-5602-1579-6663-1819-2663-6646-8017,1854-21884-7450-2517-2940-3775-24470-1764,1223-9342-17505-8449-6921-2174-30409-2865,1614-14277-35933-18508-11828-5584-25321-3301,1458-26989-37253-74905-10901-13118-23329-8443,1958-25535-11516-22709-2764-4409-5265-1924,difficult,no
531176-531176-55674-263086-1959045-341033-517775-154437,51894-51894-14871-58887-314910-398208-59496-28133,9588-9588-871-45939-19875-150446-19961-7046,6956-6956-2723-8619-41414-97958-5890-1523,7462-7462-6844-6164-45078-25261-1023-2384,30885-30885-7719-12666-47249-25754-3325-5733,31265-31265-15270-9543-40200-29212-8790-3694,15610-15610-5303-15230-11281-26786-6714-1916,easy,yes
495391-495391-785953-226524-187537-133921-250619-250619,68209-68209-141860-204962-20851-18165-6821-6821,7087-7087-11153-33460-21738-10869-2530-2530,20468-20468-9070-13757-9645-3172-5457-5457,11813-11813-22866-40217-11870-1505-4456-4456,22749-22749-30461-29797-14849-7878-5381-5381,42317-42317-76575-26917-117296-8059-6541-6541,8245-8245-17342-18704-12690-3786-3308-3308,difficult,no
403106-161773-113679-1287431-656903-512667-512667-108953,154435-21783-65257-256366-153736-121212-121212-15791,47995-7012-58868-44654-41685-23342-23342-8478,6643-604-42247-27079-27348-10496-10496-2846,9974-6367-16324-6152-10054-7428-7428-5180,28095-6320-21717-23107-24645-21958-21958-5866,40089-13079-49603-28212-33222-21409-21409-6057,13594-3964-26410-15050-8553-17078-17078-3187,difficult,no
938577-376865-908363-143973-168655-316935-1704306-133925,232047-24712-294850-89127-135669-99483-875745-7345,25366-5142-94666-6676-33145-3717-93910-3379,18073-23052-38710-3076-25091-19623-27683-11285,10189-5748-5081-2425-20347-7723-13640-2817,138777-62594-37537-10127-57891-37603-39570-9189,29553-74448-37815-6098-47671-26055-114162-17538,25131-23723-19264-17615-13067-12625-12546-2278,difficult,no
2257125-26164-281345-968903-1781973-102063-256408-397747,36317-40122-45034-105881-60368-91045-11312-53699,98887-5414-5960-90282-2533-32094-1087-38875,37948-2029-8634-8886-7331-13322-6063-6134,17407-2010-3404-7446-5878-11274-2923-14057,41934-1561-14828-58061-8409-95405-6782-6645,82596-3680-7134-36362-19181-98055-20739-17352,45829-3700-3187-23464-6617-10439-5332-5888,difficult,no
1248626-1311825-332872-1975138-91703-20892-20892-264464,85349-106109-65613-256534-16153-33786-33786-29802,72405-66366-22299-11537-2780-14131-14131-25907,21282-126322-46688-40108-1353-3303-3303-7822,14782-44870-8093-7818-1848-16144-16144-5279,38929-40991-8699-68496-3826-47196-47196-9392,59308-62967-18584-45042-4249-64432-64432-6076,29997-36786-6757-27873-1231-26678-26678-2250,difficult,no
808134-808134-248087-111671-64150-378440-378440-201247,100798-100798-84400-21488-13143-28910-28910-79073,62103-62103-29572-6815-3386-3069-3069-14872,5040-5040-4276-2815-1367-6824-6824-7836,12459-12459-17732-2084-563-5878-5878-3229,10191-10191-10926-14234-3088-11441-11441-15551,13123-13123-10060-9875-3750-15321-15321-4330,7616-7616-4510-1847-2385-9853-9853-11254,difficult,no
98657-623315-579990-919319-244520-155951-33936-33936,22568-75824-105709-248670-28633-70263-9823-9823,14962-12282-4855-29632-15101-6138-3139-3139,9593-9561-3620-18714-6047-1521-1707-1707,20787-1731-3989-27826-4162-11299-744-744,17649-19469-12410-32717-12242-9262-2427-2427,13167-7511-21991-29803-11430-7814-1472-1472,6791-3407-4890-16924-9242-3369-693-693,difficult,no
1990515-334980-662797-586482-696901-1327294-1784649-226851,90105-20120-49608-207835-163550-52930-354704-159347,53889-1778-13426-28650-128819-23613-45464-17874,22396-1663-4932-7681-25619-36079-18495-43138,15770-8490-8882-15709-31441-10905-88330-5012,26477-12457-7757-67635-38352-61348-77263-36250,34077-8550-7122-126054-64672-36984-69245-89109,16196-5545-9139-17405-18979-19206-27049-14950,difficult,no
506047-470067-521698-488016-1389899-42022-133703-6281,446544-62756-129476-98074-305852-7556-37120-9104,143860-24690-24131-4555-48811-1470-8316-16241,28483-5043-14642-12237-24665-3362-3057-17253,70190-26153-3177-22557-32115-2539-7179-17371,41504-36265-8762-36931-48709-8896-7330-35282,59985-36976-6469-26590-15508-7525-4403-41847,12357-48370-5083-32412-22862-9286-5811-13065,difficult,yes
1992070-700520-277528-551911-469243-2457024-911402-331438,793101-62201-120980-256439-29615-208906-119362-544512,55506-9323-11073-38119-12851-104863-22327-32847,19174-14709-16878-16425-10726-42040-17424-20803,12873-5912-30221-16049-4616-30063-13395-44761,42582-6656-20311-13047-7209-29811-56651-31172,70648-31792-30636-23835-12080-36476-50999-37574,27318-8339-18705-8889-4353-16717-12483-17445,difficult,yes
46139-315673-156421-660124-141123-141123-403661-860323,12798-69150-51747-51545-71818-71818-158853-58379,4766-24190-5683-53402-26102-26102-3796-1827,709-8115-1686-8054-7359-7359-11777-7048,3750-2504-4219-38428-16455-16455-7196-28718,5984-6341-17585-23729-11724-11724-38219-24981,7145-21267-10897-40176-47923-47923-12076-55951,1589-5181-3586-10706-26455-26455-24938-20910,difficult,no
1029430-800979-1192877-837961-122405-1724348-1724348-566457,190866-61368-133224-47366-57486-117411-117411-75015,16685-20110-12184-12405-4868-18698-18698-18978,5536-4201-18107-10567-1760-15649-15649-13570,20300-6739-7443-23143-3108-26203-26203-10468,49478-5513-8249-34840-3276-39006-39006-13703,53475-11635-17818-23695-9578-96157-96157-7762,13261-3342-13900-9286-5141-28043-28043-4043,difficult,yes
370968-370968-165432-90126-1429846-1081204-1202657-31904,62743-62743-32410-44398-213348-295169-154517-9118,11931-11931-11211-25321-9390-126810-38987-12026,5501-5501-9621-8818-12217-16032-27010-36985,3677-3677-6191-4278-42512-10634-15846-23736,5320-5320-9137-11032-23296-17084-25054-28167,12788-12788-8167-12275-39373-28809-33223-41365,1566-1566-4283-4914-14003-11116-11335-17703,easy,yes
25888-328729-258103-344904-164627-164627-81936-1170266,18646-12331-57762-150418-31831-31831-34568-414327,6682-4211-11584-28286-9761-9761-13352-24999,6788-3661-22078-8525-5098-5098-7558-18472,8900-2559-7916-29363-7923-7923-4362-11513,28875-1837-3188-28459-6090-6090-6859-48430,28842-7155-23883-32800-14461-14461-22888-52784,15127-1204-5488-29462-3528-3528-2330-13399,easy,no
1235694-60987-43607-90268-236597-1053365-88972-85313,88708-14359-44898-21406-167105-331892-22811-36852,26236-4391-89132-2742-7514-28628-691-9982,22709-3441-26989-4521-10790-21181-1247-10866,13156-12694-18482-6570-33647-5981-3122-7524,23328-3648-34972-7535-29984-54139-12967-5974,26740-11200-43968-7811-30146-42851-16473-6586,20932-5391-17542-3205-13623-10505-10503-4572,difficult,no
103863-158527-262757-262757-42803-66113-190196-681112,26086-80166-16489-16489-14214-11472-19088-44021,4532-3848-1015-1015-4947-27050-4620-7046,6957-39263-6186-6186-2809-4212-4780-1278,14365-10745-8150-8150-8371-8553-14401-4240,26867-31710-4192-4192-9255-20317-5244-4628,54268-29373-13945-13945-13674-26088-5351-7636,8762-5898-3714-3714-3312-12501-3739-7071,difficult,yes
461352-174520-22977-22977-948500-180682-479092-14243,15631-21990-10167-10167-103651-124547-178104-7050,7099-4989-13179-13179-13064-75207-42287-19125,715-10193-54254-54254-9056-18124-23732-21280,2403-6608-12552-12552-9261-28610-22579-12139,5768-7501-34975-34975-15881-27045-11401-23651,5874-6551-31320-31320-75420-56764-39540-16656,4014-3779-7862-7862-14177-13553-23870-14835,difficult,yes
317839-132984-532049-1113341-1113341-36080-249146-91968,58278-20555-190822-271520-271520-93332-104208-177804,13086-1604-21814-51880-51880-1666-11533-7091,43555-2342-36939-24128-24128-3842-15696-6743,35902-1408-19782-27428-27428-2720-4506-21713,42426-1887-47446-48246-48246-9748-6395-26888,38625-3595-48276-40736-40736-10500-6529-26237,12889-863-27518-23190-23190-4865-4213-16376,easy,yes
805669-194212-985054-1084873-185213-136606-149340-2656484,301849-92623-396229-66309-55446-65998-13452-233686,32081-7101-33179-3812-9985-3787-4500-56671,37869-706-19240-9291-5595-3377-4186-18567,35048-5174-27023-18922-4220-1732-2204-30300,40712-8267-25069-25230-12035-14851-12546-27538,51452-14648-99875-17162-8355-9090-12696-27556,18769-4568-17509-57875-2998-4157-2685-25374,difficult,no
1028624-907933-352283-865969-1240191-88458-634479-2211759,246665-356680-87137-77733-50864-13272-90924-241896,47444-123733-6380-22260-4103-5553-34950-1936,15849-39837-21599-9094-9505-13464-23553-62891,34983-30354-18078-13601-8813-5082-15467-42813,40624-58850-19715-16650-6781-6258-49228-60218,56467-35114-4030-8289-3060-5659-26341-12449,12972-13845-3427-1838-1857-8094-13880-14710,difficult,yes
843273-211034-552751-552751-87950-204453-373254-303119,106786-361265-266275-266275-21193-32352-16452-18428,38144-29507-48228-48228-5801-7311-8021-5369,9604-15593-40648-40648-4937-12703-6812-4625,19765-9475-19751-19751-1497-7659-10326-6853,69848-84279-17786-17786-1919-7226-13798-13243,55241-12403-25485-25485-1365-8642-8637-9262,19972-18941-20306-20306-1212-2142-3485-3608,difficult,no
361981-55629-1835858-1835858-557491-20094-1167100-657701,55032-21911-284806-284806-370577-30297-222136-186185,27656-4406-56616-56616-22844-19420-45539-43507,2213-4329-32079-32079-7843-12551-32557-18583,1834-2190-9164-9164-8945-30008-47133-22465,7111-2527-62518-62518-6404-46719-32693-38000,7447-2910-19456-19456-26006-37218-30720-15639,10048-1444-15720-15720-4873-15183-13582-13308,difficult,yes
532848-139546-249443-304457-994120-268312-56951-798708,25195-6100-130461-127662-101768-59036-19215-118844,8379-6687-33215-12130-22671-7118-3043-29126,4919-1746-30486-19842-45263-2052-12383-24866,19386-1501-8268-7686-8135-8830-4201-5508,31287-5278-25845-27679-28575-7775-14041-29491,21168-3157-95535-72823-48775-7832-10750-37938,20433-583-22746-14027-23024-2634-3183-18759,difficult,yes
1361669-231062-527955-59607-814360-259004-538319-492219,107167-40063-86746-22816-288040-32534-28263-58697,124538-3806-13731-2392-68448-13097-8592-67032,57582-10773-7867-754-35227-4015-16925-12579,76283-11500-13403-2173-95972-9567-14545-9914,47482-7648-51584-1977-27097-5119-9787-36300,41630-12528-23703-4545-85592-6194-19369-33749,19734-8531-14977-1213-16163-5836-6469-24009,difficult,no
88413-893115-196521-196521-279118-653055-324317-630432,57929-122451-69060-69060-71776-319247-24131-135597,16211-43003-7310-7310-24332-123198-6145-140681,4018-15153-5383-5383-2216-26304-15377-9979,4113-5875-6261-6261-5563-30676-6436-4886,18735-6844-19138-19138-10756-29593-9545-36053,11899-6693-16229-16229-7753-33486-6895-28741,2559-12878-4268-4268-3352-36412-4701-27616,easy,no
794303-1401565-1203979-1203979-192047-672693-1975957-911836,642666-486317-182855-182855-14324-62477-173348-77530,11928-56015-17663-17663-8593-16691-35082-6038,36739-15456-10396-10396-2238-2886-53515-18101,30483-17102-4974-4974-840-4011-16937-9404,42194-27673-6077-6077-1766-6171-43201-5320,45969-32455-8177-8177-6906-20550-28970-11923,29374-19962-7076-7076-1477-3607-12782-3126,difficult,no
510167-1843727-693536-693536-810794-53029-562787-345931,34145-56151-967418-967418-128156-14377-59912-310273,17828-18137-356426-356426-43900-4278-7354-48144,11591-52964-77550-77550-58940-1007-5842-26287,7393-36126-32745-32745-22805-617-3881-14096,2747-12553-44621-44621-14639-926-5782-17857,1327-13983-85054-85054-14508-545-3192-12463,1984-10568-5418-5418-4947-383-838-7816,difficult,no
968861-859419-1775083-1284510-436159-311906-311906-66585,130613-46651-334759-173773-194243-38837-38837-70266,80106-13923-60873-16865-17813-19286-19286-9974,51033-7426-209774-39622-11913-5281-5281-2010,11545-7469-106628-8387-6461-4145-4145-2056,11830-6011-97939-16760-11347-3707-3707-2722,13134-3540-66721-18056-10008-1419-1419-2089,3239-5394-12534-10395-2653-685-685-618,difficult,no
1370770-169998-172874-160624-878916-36989-1665937-326962,245432-10975-95095-21370-57929-52309-835632-173741,146726-12295-25896-10093-40568-2032-84403-29064,22651-4949-6230-11469-7470-4106-185044-7200,36791-3760-4637-5884-20351-1399-66711-17185,26686-1006-1822-1549-7878-559-48692-4373,14869-4098-3437-1318-4862-2233-21522-3824,9618-492-1152-1310-4595-842-11954-2104,difficult,yes
316035-571301-89381-89381-1525793-1140319-2536031-648211,19672-61314-23774-23774-74796-40249-450640-119620,1456-121278-13701-13701-16559-32384-181766-15227,2184-43584-13473-13473-37924-14937-62988-33086,1484-28445-6354-6354-4748-18672-21115-6952,1268-11656-3883-3883-5790-5002-32737-13813,2282-19679-3005-3005-6301-3623-38004-8066,1142-11058-1611-1611-3922-7680-10967-3364,difficult,no
938843-934263-870633-870633-1415412-545054-791680-953257,99388-337295-42065-42065-94981-489696-346719-256778,6827-107808-5953-5953-13728-44988-144550-9245,17138-7650-3553-3553-29825-13619-37734-33661,6204-17993-5189-5189-17965-6583-38793-19772,8143-13440-10371-10371-11201-9455-27355-8539,3439-16258-24851-24851-5296-10060-51791-5783,3930-4414-7993-7993-6313-5800-17680-4586,difficult,no
350519-956384-729200-729200-134407-75745-386309-664893,344850-826899-73686-73686-96653-20813-23715-94512,21514-58346-14488-14488-12442-15772-7294-27559,25263-130103-5930-5930-4532-1223-3689-11704,20679-56224-10462-10462-2888-3096-3202-12914,14490-41894-16608-16608-2036-877-2592-10345,16925-24244-16328-16328-4751-3329-2691-13791,7210-22433-5614-5614-1854-2482-654-4449,difficult,no
946376-1914301-850393-1802655-1802655-439207-1496925-2321866,54540-1274629-211162-661112-661112-53992-919754-203458,14002-439804-90442-66151-66151-9735-248135-64326,30171-109389-2703-104091-104091-10093-155801-43479,3059-67257-5493-36073-36073-4784-52847-14723,10659-81837-17200-34846-34846-2678-77400-43735,8233-85608-20456-40785-40785-1711-84386-31070,1583-76667-9772-14082-14082-2068-31068-14501,difficult,no
772024-1251824-170583-27252-245428-972693-1315131-238944,231434-467190-55966-7386-117594-39931-172811-63789,36170-48716-33070-3571-43658-3280-45576-22696,76521-130297-4498-6615-63601-22281-25608-23259,10814-13774-9402-4714-28179-27701-10139-4226,29504-15338-7527-959-30422-7510-7804-16305,23666-8519-8322-2236-12065-4400-12592-6032,7687-3770-1515-384-8024-1722-14800-4497,difficult,no
201406-1372831-822355-554590-274026-104832-694353-336784,83039-221081-214825-25457-25021-28559-43083-18599,65296-47117-44809-6853-43431-2932-10053-10670,14513-36960-4255-8216-8180-4113-20594-11372,10649-11969-24893-7098-3689-3551-20263-6765,5167-12268-26684-8268-13873-4278-9139-7357,6340-15655-48920-6724-6754-1773-23430-4951,3057-10246-20115-6317-2945-1745-22543-3183,difficult,no
411644-1944334-142513-142513-85333-205828-211323-1357817,119238-732610-9859-9859-34187-48756-42051-134920,9400-20982-4375-4375-12613-7592-3360-30859,6289-18241-1239-1239-3972-4525-7952-17113,7759-31272-1260-1260-3601-1161-4740-1827,14739-45266-3821-3821-16472-2966-12473-21054,5208-43793-1377-1377-5782-2830-3438-13440,4893-32312-1894-1894-6164-1505-4743-19704,difficult,yes
339647-851397-942137-942137-78177-1284990-1139608-217500,22520-101576-275598-275598-39044-228314-79752-13139,3952-37610-16075-16075-6538-116513-58539-2857,2125-14654-14525-14525-6485-32343-3159-2832,1567-11503-4558-4558-859-17502-43357-2464,1809-10937-52445-52445-2233-21894-29068-2584,4241-7229-60849-60849-2030-49886-45434-3698,779-3597-43584-43584-2200-19019-17445-922,difficult,no
1034080-895037-759689-734284-444312-580806-580806-841907,183495-37004-85838-514998-134105-191370-191370-32992,102919-8492-63665-134616-5117-12584-12584-6543,21184-7002-7413-47108-18568-6420-6420-11435,15307-6642-7661-53689-5440-7564-7564-6547,60391-4551-5951-12341-7377-7681-7681-9518,29245-11230-11615-44661-10900-9635-9635-8064,28759-5717-2895-18313-7774-5547-5547-9439,difficult,no
2090881-778339-778339-479779-612855-1532384-85525-85525,499845-362081-362081-63349-96494-315166-20641-20641,88351-14323-14323-37468-5443-58097-5897-5897,21525-49858-49858-23238-54047-27495-3310-3310,33972-25994-25994-13874-14701-24711-2218-2218,42299-30110-30110-7479-27321-40142-13533-13533,58172-42406-42406-9678-8191-16971-3246-3246,22523-40679-40679-8788-28873-8459-2399-2399,easy,yes
581471-1724222-1771233-1863057-69631-2670626-92574-1421224,135960-102434-188427-1815121-8013-87249-4431-58233,8636-8466-29147-24625-4427-10379-2457-26058,4190-8936-30566-53531-3908-14785-1503-43866,32893-3777-11433-24584-4171-6544-1617-14156,21519-18307-70228-51331-1502-7690-1692-31433,45634-23712-79592-63129-3782-11124-4222-57528,46261-12205-34430-14764-2721-7745-649-24430,easy,no
173434-1866764-1268085-445800-309025-265180-216358-1956324,117403-81459-273886-67303-45943-7736-64716-165778,8071-14623-67051-25686-7088-226-11103-109350,2415-32122-85463-5112-9546-1247-9043-28357,3002-7558-45464-2641-13106-2260-3478-5354,11898-36135-69602-31225-6973-2502-5700-87585,20065-21775-55501-20407-7416-4350-25271-78984,2928-3481-36758-3836-4859-795-5259-19049,difficult,yes
