delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
624571-516980-36159-119314-23081-262462-75466-347047,127604-406538-48034-41975-30006-97465-14795-64556,46804-29423-9446-11082-42569-24627-3060-14168,31568-11318-7334-714-8225-20335-1567-13237,20400-32372-13940-2890-10433-4169-890-12992,13524-16741-11133-2044-3064-11184-993-1841,983-4896-6428-699-5428-8442-267-1317,1163-4650-4466-502-2298-5079-271-918,easy,yes
18839-77143-972622-16748-95817-21597-163431-2216147,24708-22855-188822-4685-17992-6484-32633-127473,15208-2626-9659-22144-11620-15109-8505-30333,5842-1843-37603-135523-14882-22358-39712-73389,2231-376-7461-28705-3028-7324-3833-4943,6342-3647-18664-15077-2245-15577-13936-12912,6832-1009-6810-3768-629-13925-7257-9824,1897-349-7584-20059-1073-3927-11144-7093,difficult,no
596455-1843013-884003-261066-77692-1089522-234502-53554,110035-117431-135713-19964-11598-66374-21855-34210,29140-62342-10930-13734-75965-79624-9765-32394,18656-14634-28844-32761-79756-104474-4892-36950,21976-35472-16736-15163-7435-18589-3340-41440,21570-12344-16653-8176-12293-16489-2214-7302,10247-2636-10605-5639-10703-11112-2860-2117,8937-6929-9274-10940-5679-2045-928-2873,easy,yes
6285-572148-14291-14748-14214-22554-255445-532403,8962-285775-17811-14976-12762-17435-72191-78486,9668-30203-29389-52156-23151-70747-84634-3662,2587-20293-16814-227138-83094-40957-43750-7136,2747-20409-2403-16974-16503-3296-22488-3315,3510-10967-5114-12837-9938-4773-10737-1285,3933-8079-4119-4693-2645-1611-2387-860,1205-2937-3793-5645-3187-1403-4403-1875,difficult,no
795702-167617-64282-78463-93695-119843-312122-395610,83138-103744-104894-8083-23151-14906-58808-507447,123058-22244-21360-42474-102689-14003-40827-4931,42061-74779-59896-30489-46259-54494-8456-20026,16584-29393-13457-1778-5906-22962-15854-19258,11367-17650-8303-3888-13007-7089-6238-30209,2482-12258-4988-2543-3846-7774-6042-7302,2745-16855-7608-1132-4056-6780-3411-4405,easy,yes
184449-84782-613075-228975-12218-69913-303832-39391,5831-21753-33255-23531-54000-16128-39708-40220,2874-3546-35459-5310-29571-875-9146-2807,2153-29488-35804-3086-20335-39261-15574-3239,1049-6425-15784-2992-13119-7016-4355-2047,1042-9975-16551-3268-4155-10211-11028-4869,138-7927-3323-963-8279-2806-3885-672,116-11125-3428-3528-4132-3315-2761-914,difficult,yes
236702-5949-138300-11180-36097-1931550-186377-1088075,134587-24077-73340-15438-28120-156246-41107-143804,29921-791-16967-74715-34299-81585-22163-11178,14754-3472-7440-65391-116651-80637-14203-60949,29241-5036-27200-13656-6230-7386-19571-22974,21909-14226-13903-9447-11896-8811-39601-8631,13023-8656-10384-3234-3322-2963-18086-9167,24626-5637-3071-10390-2480-5079-5640-6237,easy,no
59058-856671-117662-39433-16220-40212-39668-45254,20404-117401-54185-55082-25918-26475-39363-11878,2231-6820-3678-87286-95963-36137-25753-702,12186-11134-83626-33658-147983-68253-8180-546,7636-4622-8803-6327-13459-5472-3007-1930,6623-3252-16462-5942-19091-15714-2601-1518,3126-4577-6424-2751-6260-7977-1150-565,5884-6475-6838-6271-4819-4105-2631-630,difficult,no
1974-122197-14077-135414-14188-252474-48314-77891,4103-11957-6222-66442-14197-70014-8612-15449,1843-10221-8694-10057-45831-87530-11376-10765,5451-4298-10723-10257-54490-88371-13167-1551,2739-6227-10058-6724-5537-27102-5243-3352,2972-3645-5701-1620-6664-9957-5396-1526,4603-2314-5343-802-6118-3705-1807-1239,827-812-1810-1437-5241-1963-842-982,easy,yes
26645-323425-493917-313089-31968-67477-1272372-210868,5064-306745-61278-166610-62032-79895-168608-4403,1261-75779-16942-19938-33263-31641-16251-3324,4598-83063-11529-67361-30037-18833-27543-3064,11798-208788-5313-21776-1455-4965-8556-2938,6719-85040-2621-8338-11390-4164-6837-948,2667-14015-1711-9533-6946-4458-6879-783,4777-11187-1485-16749-15182-3380-2934-899,difficult,no
38229-360471-66060-95816-6874-40408-91469-300587,37934-7257-18776-23321-12422-20961-176038-215231,3769-1864-8514-86884-28727-25426-18069-111068,3357-4661-11645-95983-103020-49885-45603-31206,8847-8713-1707-8211-3149-4910-32630-24564,10841-3315-1309-14041-19619-11686-13994-26539,9518-3205-1854-8120-4048-9033-5147-21571,2862-1091-1671-2603-4500-1946-5389-11184,easy,yes
93089-1523675-1120457-30513-44617-153225-195920-2579,15267-37777-44019-20509-6967-150667-50850-6880,1761-36537-9056-31408-49394-47266-6917-317,1719-44178-34552-237828-15009-42927-3966-3297,6091-18518-3590-20834-10678-20070-4927-3910,1938-9294-2320-6844-7306-5872-2195-3763,1783-8377-1811-3281-5780-7247-1566-3331,1759-3231-484-8076-3673-3920-1772-1677,difficult,no
87410-19818-13909-42850-34016-677425-85254-129425,13476-22528-13094-56354-11445-120346-31516-5063,899-5126-28533-92761-7103-25257-2540-3589,653-38213-95389-50158-47372-52178-13332-256,1205-18918-8330-4030-4543-15969-5365-525,696-11882-19366-6542-12645-5887-9496-592,256-7394-10085-10502-4512-6465-4363-220,243-14884-4673-8898-1298-1904-2274-192,easy,yes
692136-304328-39919-182611-237114-70466-70759-225789,83265-80497-18425-26272-45373-143641-30643-54925,20357-1797-29936-5617-4679-39035-45973-29029,8003-5665-152074-10713-17619-99394-23907-79940,12669-10582-20768-2682-3277-29843-8417-13735,12890-4298-10900-5757-5755-6912-13178-18655,7199-1704-15524-4330-2911-4641-6229-7164,6189-1796-4695-3619-2203-2785-4344-3804,difficult,no
1116141-86658-49162-606534-148556-763542-146925-50132,127768-31683-18435-188335-61355-79602-14229-47332,33293-29384-2551-24749-7590-14025-1332-35374,11327-51983-7211-35445-68932-25343-561-3381,20605-6494-6505-34564-8781-20981-1044-5849,7918-21009-5375-8333-7557-10728-1948-6300,4050-4000-1700-2560-4170-7705-142-5611,5433-3734-878-7084-3127-6300-330-1821,easy,no
567109-96195-159629-626929-321117-322491-497586-821908,82589-42665-50517-176634-54190-57395-64732-239944,17693-3150-24641-10051-15791-8717-26538-13860,18533-20608-70873-7508-30917-14201-8783-12410,7527-8065-23073-3996-10300-10470-2116-7546,10130-5253-13063-2509-6023-11404-2953-12047,2837-5422-7209-1032-3915-524-1500-2471,2948-2431-3045-2195-3642-418-888-1925,difficult,yes
115397-92013-348085-448276-697158-18160-99774-294998,56960-43395-8066-19738-49389-21042-14747-66750,11238-18599-1425-11478-16641-18100-4743-4070,26962-26189-7175-4401-20791-6976-1144-1381,13290-8809-1677-10848-5964-6530-4707-3370,17855-6139-5011-2376-14727-5035-2068-10632,10695-3896-1083-1788-4859-4216-1233-805,5429-3270-660-1924-6529-1789-352-530,easy,no
199808-425169-183081-33168-38896-8447-138369-618742,132301-87160-88210-16617-15891-30702-15796-524201,69293-3386-31161-46065-67058-35191-14637-38665,96600-590-68077-49405-87467-38623-7465-20249,17634-4035-15294-17014-19562-18251-1586-28249,18615-3417-21484-10738-6387-10909-3578-39035,5822-1249-3950-4409-1126-2684-2099-8520,8068-683-4199-2716-2611-2284-632-2097,difficult,yes
538074-268085-240524-91690-107057-411318-207560-418054,96992-11845-26924-51161-8203-11766-338208-88722,21941-4222-13773-1110-563-91169-25370-7259,45661-2232-11322-10916-3431-30131-40367-16222,60644-1135-9414-7538-868-18411-16218-13854,35978-828-3866-5872-403-11873-14631-15127,7551-195-1431-1700-491-5464-6713-8722,8815-341-2651-1882-359-4977-8757-2326,easy,yes
253155-83608-99504-1440676-82343-34394-68671-244510,117770-32278-29799-39959-30089-39953-39174-158990,18626-27611-16358-6407-12385-107101-23358-13199,38555-15926-21789-8715-52779-77113-47065-115331,9437-14473-22665-5351-6801-2841-33638-18578,11109-8630-13046-5079-6751-6837-8433-14669,3276-4247-3846-1895-6123-1526-3081-3615,4845-622-4083-1603-6487-2020-1719-3036,difficult,no
688231-1105888-1992580-476189-836253-222809-98210-1650062,241937-107900-78810-92960-204167-63678-40614-851901,95289-8693-28974-111669-159169-20989-27631-186360,25390-6437-46332-20625-54053-334881-11012-108142,85100-21157-48205-28866-21395-21641-25896-29357,34081-10446-15455-16847-61972-26264-5883-28568,16055-3679-5612-8904-11944-12907-2367-17106,9085-1483-4163-5824-3691-3091-1062-11653,easy,yes
20214-1795600-230474-415429-357745-59625-30780-391114,47228-513455-186323-57013-278330-8853-23021-226213,10305-922-20929-6255-12623-1916-38003-45910,13061-168712-2837-46994-8430-26318-63637-7711,5556-40417-13051-62294-17366-2222-3290-8863,4935-36518-12063-38690-37003-1776-10246-6492,3275-17276-5189-7306-5591-757-4123-4662,2819-17248-3668-13959-11033-505-1995-8435,difficult,yes
427880-3321-100598-120827-22637-109242-201973-158340,52454-20827-23421-6421-5918-20228-9161-32824,8572-6221-5734-1031-11815-6283-1613-5766,39937-14363-2831-535-1726-7326-2356-2315,8857-14647-2229-808-2618-4761-1443-2342,7343-10287-3955-414-7365-3401-1751-1245,5682-6074-877-135-2229-1568-489-1093,3051-2797-841-155-4923-2977-434-643,easy,no
231032-470947-301311-80929-69687-22656-56999-10182,29806-97654-23601-22387-33354-28721-39669-28105,24553-13717-2844-6725-19104-24707-80468-19830,6938-31765-29812-3945-31047-71351-86892-99722,3137-11688-11521-3902-3543-18735-9717-2492,1989-16490-13733-2779-2730-24875-10064-9142,1000-7223-8594-784-1410-6291-2742-2654,763-7635-11053-1177-359-2381-3908-3785,difficult,no
227267-2158764-90902-348270-444544-33929-191933-74584,93617-480902-33259-45440-15796-51745-58275-31432,68198-52294-6353-21167-7053-32955-20348-10605,8788-21396-13534-4310-1335-24239-23578-1661,10286-42067-7092-9638-2593-12203-10078-851,18893-14278-8271-4533-2062-11931-6759-2529,2771-3569-6917-721-816-3459-908-640,2770-5605-4253-523-1332-2897-5197-482,easy,yes
219929-124874-79893-18676-55141-72144-493785-270287,15122-92054-22509-10109-16722-20162-97204-61916,4197-22688-2526-113779-57551-3968-29319-12523,3837-88056-134511-82065-191493-62162-33431-68605,1731-3366-45368-19364-5661-8943-21677-30400,783-8318-10113-10121-12123-13733-15061-16898,325-13080-10154-3330-3563-10643-10848-10305,379-4879-3884-3018-7353-3105-6693-13900,difficult,yes
196072-27613-66665-32978-78748-35120-655389-751783,35631-48169-67965-37422-20646-23578-156206-355898,14626-32265-19615-23566-90100-87504-35187-69785,4744-47032-87442-39161-107684-65197-7286-71024,4586-7088-16382-8150-15178-18287-23210-32244,12144-23482-26232-8375-13982-10897-6850-31472,3142-5352-5734-15218-2560-3962-3669-10050,3350-4404-2008-2683-4325-2165-7401-2734,easy,no
1731115-138974-2187717-19515-178498-106597-615506-141452,64761-99540-41687-42535-98310-10288-46385-181397,5351-101595-32869-56779-14126-10013-26325-45543,10845-26169-137131-36810-33835-6439-4649-15487,6735-24634-29218-17915-10032-3719-14470-37513,5810-21293-11432-12213-5088-2854-4644-8716,1077-6791-4518-5344-4011-754-1078-6553,642-2551-7639-8370-3800-1018-1652-5571,difficult,yes
758848-18789-177936-492530-8257-12953-737835-155637,65005-7648-172268-24198-30127-10252-399662-59005,10502-1163-17959-15758-40959-116290-35965-10352,12107-2199-14533-33697-31772-67094-42057-11036,22925-15171-14709-9107-4618-13073-20703-27544,7744-5995-24903-14837-5073-6356-5084-6206,4201-2878-4031-3607-6940-4643-3621-4197,2457-10201-2432-3799-3234-3584-5301-3212,easy,yes
653218-597225-933424-17610-7077-146255-744495-136906,17500-342360-78039-30555-29363-53341-40173-33150,8849-75486-93865-47188-59354-23457-4274-8918,2238-31758-81716-61584-47880-41401-76809-819,4189-32026-31423-36800-9927-21132-2982-9559,1449-11713-3711-11512-6789-8171-29954-7395,1117-4596-8702-3680-3381-3138-3127-5379,1643-12996-3084-2801-2853-3066-3227-5151,difficult,yes
1013736-2712475-233716-1054942-456385-1197562-705143-711007,111742-2250462-36851-1607475-166958-377558-39141-131466,3934-614475-19942-159808-18719-89978-4265-83934,41443-130886-27670-79119-9727-62649-699-69373,35136-175757-21423-65398-12051-23587-2406-66043,38366-106986-29623-214415-8249-35204-2771-54726,30819-68360-10131-21043-4624-20886-695-17715,19440-63582-2662-20653-3258-14909-883-6682,easy,yes
137353-95607-8433-174239-746682-62676-37924-153050,40603-18585-14701-83357-40195-36115-37004-20370,18419-2353-8320-2041-9631-3842-4245-8021,20500-1001-8426-8744-11811-4249-4624-6703,7184-1600-15377-4343-3476-4809-3380-3296,7025-530-6253-2292-3449-3833-4030-3287,4220-392-6383-1311-1644-664-5487-2651,4179-322-3858-844-1326-744-3433-1021,difficult,yes
633634-336380-445778-71755-106137-1885165-1752467-1776512,294930-514471-108655-58690-12712-211961-1171403-198344,176273-158504-14854-20333-55551-49080-42786-21852,70915-49185-49552-78159-15908-86165-12804-25264,43245-22814-14718-5854-20475-16900-95591-38834,14851-6025-6192-9601-10006-12068-29809-6926,5813-10890-3578-1651-3867-3763-9747-3593,45624-6595-8309-3049-1477-2565-22134-11575,easy,yes
79478-455494-40981-264288-61059-18781-59534-894699,38452-358316-32171-20953-11657-11224-52163-107732,3980-45121-48648-22248-9504-67851-68747-38389,2371-16745-39640-10932-7224-38305-22464-11680,10046-11701-39558-7535-5401-13527-4288-16573,3107-15916-15368-1713-1720-17910-7540-7294,2255-19897-6744-3041-2302-4823-3451-4195,1201-5764-11274-1689-866-2950-9226-10948,difficult,yes
150659-1809833-13169-366242-136405-19529-39250-1786551,28634-269269-36967-19314-91203-22041-45051-144286,21748-20146-2670-6217-73779-30802-25295-74484,7183-18650-4967-5591-44491-67004-35152-42229,2685-22078-7834-3404-18468-14476-22004-26202,3061-8220-8691-2263-10723-20475-12221-21693,1197-14314-14894-908-6781-3766-3143-5939,632-4667-8632-1739-3219-2457-5259-3659,easy,no
703447-196770-15749-894743-118905-536334-104289-396134,75895-13408-24260-32204-4101-93189-40391-67969,31301-1753-17309-42750-11268-39472-5896-31690,20631-5977-40859-23080-12760-54735-10152-3164,53829-3156-27442-11802-6241-6460-5712-6861,18513-1724-6001-7656-2024-10383-3958-4612,12407-1469-11315-3683-794-7301-1745-1271,12552-894-7219-2960-581-5290-1733-1425,difficult,no
425052-153755-87837-152195-31094-739231-22938-2223981,81937-26551-32200-43301-27796-64479-27888-339388,12851-38847-18085-1860-13520-22554-34807-85551,8087-6386-4853-2510-93276-23674-8965-105369,11385-6736-13665-5849-8919-7200-8453-40092,5605-3846-18028-2332-5981-19009-11437-20364,9453-2365-3095-1117-6598-2630-5520-12318,11652-825-2609-2074-2098-1942-6767-7543,easy,yes
252500-17810-51256-48955-37058-66393-239528-725877,195910-10766-90061-74761-27837-31371-24112-362573,22343-7986-139604-152090-50792-59978-12868-178837,14106-96647-57749-59181-31733-28285-7101-98332,14914-19939-8290-23913-10336-17304-11225-25576,10718-17890-17063-19904-9659-16005-1992-41697,6482-5808-13900-10087-3254-4016-1248-14025,3705-6430-11860-10763-2954-5009-625-21738,difficult,no
146941-1793487-108272-50814-45868-505202-841914-66761,91983-419059-34766-33393-7511-48291-63620-11167,12280-18922-14756-7130-12590-2929-7188-8348,9306-73351-26227-4328-15038-7930-9200-15163,26249-74735-13722-4412-9003-10770-2708-11323,10580-10244-10825-3707-13309-3517-4664-13245,8877-10765-9479-1217-11228-1964-2000-4700,8217-4916-2253-1001-5269-1478-1138-4458,easy,no
1977418-1058999-439698-42967-18478-269782-288762-56467,301857-66817-197249-62720-6418-65796-36806-68239,135991-212119-29847-26868-4670-12351-2722-6423,24036-29246-8682-18402-5472-10037-2347-1482,30603-30438-23286-31637-6341-8424-2327-2254,38200-22375-5103-11932-7671-4977-1317-843,20828-33970-8516-2645-5445-2313-362-435,43815-38350-10551-2244-3139-815-180-163,difficult,yes
17489-163404-160901-729702-71661-518493-154598-259954,18079-16381-18419-30462-31942-95435-102546-35419,5444-4103-19933-83150-9154-30064-18865-15905,4316-6089-4960-121272-29210-25561-26556-4151,12001-9354-3798-7723-6860-12938-11466-3578,7481-3111-2976-12907-5968-13064-5489-3010,2716-1465-1721-2425-4582-4553-4639-1114,3197-2021-3354-8352-10098-7407-4113-1209,easy,yes
90228-790939-140611-111052-543260-1319814-178049-207383,224101-400348-151855-22061-18484-90193-35044-39886,25904-47532-24597-116193-38282-23169-3330-2592,19044-74306-102494-37657-55862-205319-1844-4887,18875-66784-4419-37395-17464-56903-4717-6448,20964-19878-6379-12012-14198-36720-3944-2449,6325-25395-4215-2711-11029-15304-3346-971,5537-20536-6853-8091-12932-4953-907-373,difficult,yes
542710-99126-9854-11157-12375-30017-217239-25092,137958-87368-25461-11103-12317-28844-193805-5185,54293-5634-30403-27588-45175-23101-52605-2921,13805-39974-39758-139854-18490-41871-1563-2915,13932-31959-20620-3776-13497-3687-27759-5950,8805-5532-5272-7458-8586-11429-18363-7655,3790-4212-8200-3596-6012-3184-4205-2248,1085-8292-9137-6573-4901-6431-5209-2328,easy,yes
1334830-2873411-1484170-882967-548244-623892-1365275-140818,234282-146555-170572-511422-222125-527117-89795-85080,22378-69606-75104-75533-86183-174763-19380-17481,69948-56208-180659-70432-81057-91288-24646-15273,145025-41488-57712-41097-56998-75550-6175-11134,47216-79848-74538-27698-45594-159313-11565-9145,25555-17444-10205-16920-17460-11828-8295-7356,8215-16870-5823-12589-8544-6393-6327-5568,difficult,yes
471699-608439-217059-164271-122431-671500-224914-80390,55223-68898-147795-78324-59962-351708-21562-11587,29483-25836-14330-1502-10112-3263-12044-10918,14294-20469-11284-6414-78269-43047-5086-7700,28515-9660-12305-6796-12686-13075-5808-8679,14372-7603-12446-5508-13293-17231-2981-9052,6768-6819-4721-2850-7058-3205-1343-2978,8117-4119-5718-2349-7338-3206-830-3574,easy,no
584275-286852-163418-358331-500786-557858-120460-48933,342285-13347-68850-200902-114016-108310-49071-166792,16223-4228-14069-29206-43101-5141-2184-56406,17977-11676-27042-97530-32652-39295-15595-17897,43861-2525-10686-30378-38323-17894-14614-7144,19684-8714-17131-22157-25565-24525-5870-16403,33909-5469-17627-8597-8847-13107-10604-13661,17549-1076-8105-4331-3975-7617-921-3312,difficult,no
1142061-474862-1464883-860952-744414-104900-132339-127754,49890-267361-797880-98709-40122-17060-185847-80324,24706-69818-295657-92435-42415-4027-34174-13328,2354-36882-135648-103891-26628-5612-73021-11293,7278-128981-174572-41754-38928-12692-46418-4877,6673-48528-131217-104169-29963-9658-29921-1950,4572-14206-53678-11589-7428-3331-10046-2229,1868-7082-10094-5418-2511-935-6999-1567,easy,yes
695349-619236-233064-421321-42875-110182-344026-157802,112032-202276-73085-55224-37729-17641-176491-15717,61431-11090-6950-44599-9978-11799-42305-4531,25924-10540-6740-47566-94385-10864-14452-2498,15042-8980-3365-36058-13329-3774-14060-3995,11242-7086-1748-9611-8432-1726-16182-1516,7142-21155-1220-7166-5999-1557-8813-3581,5972-6498-434-7956-2008-398-9834-840,difficult,no
80333-23819-1504277-155614-56807-404109-122071-131677,10252-23486-127636-7575-9812-209015-17264-66233,8203-7714-33432-2857-3280-54841-5547-2398,6115-6899-18674-2453-13946-22396-1835-6002,10330-18037-22393-1646-2304-61582-1516-1956,4446-18347-12871-505-2437-11309-3085-4727,6176-21782-17394-790-1226-13871-1868-2037,3052-15049-13010-591-2538-13398-1917-695,easy,yes
507734-140886-55263-74617-77426-56347-156047-362263,287519-53078-66599-18132-31999-49636-11132-44809,49513-28787-145286-11373-43994-88396-42752-18004,7804-56987-120500-42914-33504-27902-125730-2855,6674-12048-13162-3267-26904-9213-16318-2826,8092-19468-8919-3073-12608-10143-15211-4539,4301-5307-13202-1134-3067-6847-6278-1557,6884-5485-9283-787-2858-2590-3893-674,difficult,yes
996327-1271299-95758-273914-13586-103005-363332-893454,162126-425218-3620-15002-46514-90726-212644-63087,3546-104906-7268-5521-29866-78283-12827-2757,10372-37700-3536-12013-55139-14242-39126-2504,13237-82144-2886-3075-4440-9020-25135-3390,5556-100753-3162-6949-13617-10279-10723-2092,5740-17011-1841-2354-3159-5342-15436-2312,5238-12384-1660-1404-1651-9023-12713-3605,easy,yes
1506080-29294-262047-269563-12302-763440-264194-345606,106673-29070-66756-66441-62847-93837-593395-16603,28068-91415-27765-17339-49383-21695-13319-13682,107638-87900-138828-89303-16175-64619-86768-9152,28268-20719-8561-18763-6427-13639-36522-7537,16864-13516-21216-14760-21889-10670-70542-9766,11630-3895-11544-5702-3569-11492-79440-2612,8090-7085-4504-4901-2599-3657-12197-1531,difficult,yes
930827-410645-403160-162585-418128-56256-112794-86852,39300-46752-29106-41528-128741-12121-6697-56127,37525-19491-27071-35966-63798-4910-8150-12854,39022-66620-13262-87636-139237-7933-23496-9681,20952-23241-6155-14151-23238-4745-5554-8308,4810-10378-2571-4340-12475-2752-2603-8209,2398-6246-1476-5417-6334-1753-1686-4101,2161-6998-2339-7678-6333-1090-857-8214,easy,yes
162127-843536-311872-51551-25628-40372-396616-55424,44317-712718-22210-25580-64575-17834-119622-166681,2870-7346-2422-5640-43428-97842-88999-14189,3631-49526-3972-5382-100929-52297-68129-12061,7865-26226-7934-4011-14310-7497-10970-6172,3531-38399-2210-4956-29426-10084-24848-8314,3798-19666-1363-2752-5156-2799-4520-10411,2841-8191-1409-3189-3987-5697-3751-3235,difficult,yes
205865-744527-639389-48581-22750-597088-88202-22253,49773-175970-305649-17318-9860-105203-39065-6541,7400-20437-14144-58715-19557-15355-20584-21611,3523-56648-17520-209391-86632-209438-2493-12507,2638-17139-6397-17924-14237-17559-2920-9638,2913-14913-6824-13191-6107-10587-6365-11356,1994-23220-8002-7223-7726-3592-3235-15874,1337-2313-3671-7678-2745-7387-1684-7558,easy,no
85212-354578-565339-754045-69244-18459-1409059-98773,25652-132957-60108-29867-49295-19949-124732-72447,5019-90705-39945-23689-40750-59364-25130-5854,16229-55368-80453-77335-110246-21201-58131-5222,3829-59097-15112-18176-10939-7345-35534-6749,4219-14622-7150-9297-14224-16111-30214-4651,2875-9398-4875-4320-4143-8739-11398-3555,2258-9166-5825-3948-7066-2412-10012-1496,difficult,yes
166550-1897302-1130778-2055578-99420-1744682-1255706-1078415,372336-44693-129163-205450-90945-439089-151888-104385,86491-40494-18866-72235-17055-59630-48725-44491,88223-22405-8439-36481-9898-138312-11149-64435,16779-8778-12925-74465-13965-210619-110988-90695,164003-6639-36895-62199-11897-164049-24276-48256,81220-5655-9225-25895-8276-53692-7050-37294,5521-3419-9192-24689-5463-22860-6749-3743,easy,yes
142868-211031-270654-10083-39321-823043-61516-835697,77547-28278-136027-17362-81649-98727-29513-82707,1791-827-73862-64201-22978-33504-6188-63606,3250-6046-78451-178550-58513-15170-5215-10867,1460-6522-10360-24006-26291-8490-2369-18616,2991-2643-6257-4134-8265-9094-6275-13838,1779-3152-12312-5244-7498-6659-2153-14767,1222-1406-7142-9343-3380-2579-2707-6614,difficult,yes
146240-22272-44545-304632-28428-20890-34851-1689864,15201-81604-97474-31706-19098-28850-20531-100271,5306-80495-30434-116302-26140-26750-2162-19275,22883-47886-42534-77913-37665-65625-3749-2090,8408-24448-10183-12721-9000-17396-4764-8101,14405-10635-11258-12656-14911-14389-1306-7131,1405-12294-10861-7293-1936-9164-739-2033,1247-6067-4753-4688-4708-4227-613-4188,easy,yes
21607-442355-79368-27122-160000-82602-94834-68850,35544-660248-29820-56053-9668-21171-49857-3750,41292-170471-11094-43791-10158-53680-32460-2823,24511-47077-86658-156291-16733-49339-100663-10498,22099-32215-38317-8704-4377-8411-9980-7614,13243-8421-9190-20208-1349-23035-12558-4713,4522-5850-5398-7588-1521-7265-4560-1581,3384-7879-6204-3699-985-2885-3372-1076,difficult,yes
