delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
58544-142113-25936-155905-551005-110452-666968-507507,29720-18946-6746-5653-82584-19370-365802-215605,44673-1696-2880-2075-17351-3471-87925-6092,5311-4396-1452-7197-10236-1777-20519-5221,4909-2091-1851-1461-25924-2805-31693-1421,5970-1954-2058-1373-10894-783-10845-14154,6463-1793-1195-1403-12049-3583-11729-9333,8335-1188-962-2270-11077-967-7271-3407,difficult,yes
128018-471197-202161-380203-175802-331714-957239-68765,29852-18342-112626-21953-22068-136339-176736-47238,26994-4148-8222-18682-7089-26480-26688-9003,8181-19986-7555-2678-9124-21353-40269-5449,33871-21063-17548-3708-6483-26023-11911-3420,13988-7491-7495-1225-2076-6547-10950-7509,5059-4569-3715-2329-1672-3239-6889-2162,1117-1770-1527-1108-1055-2806-3259-2654,easy,yes
2036005-75983-1527418-790584-1494346-1531313-496163-79809,189620-10412-225414-11028-12007-66112-139505-55901,11700-2023-48861-6055-15629-3982-18053-1829,13052-681-12549-6282-1332-16276-19890-6273,29116-4231-13932-3903-4821-8041-9805-3738,29238-3398-10172-7889-3014-19501-16773-4825,3486-1859-17848-2450-2673-22971-7629-2468,8748-1868-6363-1191-1267-6055-4889-1659,difficult,yes
485466-1212407-247070-95104-38028-130006-1315360-626337,39511-77840-129750-37874-24914-69103-277561-151526,6820-16257-26609-14237-21828-20918-91138-30121,23280-7695-25737-3735-2133-8682-74746-25644,18233-15667-19721-1411-4987-8041-44577-14964,16222-16706-9114-2078-2725-4381-11050-9772,21907-9000-6315-1805-5186-5600-9896-6144,6282-8745-8313-599-10901-4949-3678-4204,easy,yes
341005-39913-73673-65850-507201-215665-324944-1312303,217615-17815-35424-17015-238020-112549-36568-91948,8812-1366-4023-12501-25932-31647-3145-21698,17459-8926-2945-11812-37117-6713-8654-5981,70431-16102-2128-9146-18767-1669-1191-3382,17809-8476-972-12642-13880-7769-4449-12869,15221-10419-1700-7709-16000-14833-5223-4853,8154-7574-955-7266-16751-12155-2260-4118,difficult,no
74881-1439333-737018-1542885-1225774-475256-155027-42602,14883-44150-679411-160786-67534-154450-42863-34552,9719-23403-69701-43084-10162-19193-12548-21247,3297-43139-64381-38805-7072-11158-28159-46628,5867-6034-10100-8597-16028-6461-2124-8093,4974-4687-17633-25873-4119-13633-2917-43502,6182-5393-13417-13934-11480-6356-2856-22923,1790-2830-10921-5467-3873-4263-2047-7412,easy,yes
84817-1765144-66597-697578-718436-448718-1730231-754571,32266-269717-14661-94700-63983-153632-36975-18691,7559-117912-117-16980-12190-21960-13308-6760,8792-5988-839-19492-7648-9852-25739-14766,8678-33024-649-24538-5661-17839-14961-1704,9173-19297-2443-19436-20408-8160-14675-4372,8479-12528-1916-13815-21244-7578-7148-2427,4165-4749-858-3253-10594-10432-6735-2354,difficult,no
164972-124174-206337-1497630-805021-2678782-1793638-477116,54728-44207-49724-438948-235235-46959-124710-25525,7081-5032-18268-15735-24296-35942-177641-6305,9779-16664-5340-14121-22448-12248-64334-20880,24016-9350-1274-18139-19861-7890-85180-1491,3986-3051-3404-20299-18315-25773-101006-3283,2308-1515-3081-22010-15458-26667-31952-2411,1486-1822-1102-6630-10145-9364-24361-3981,easy,yes
390628-84179-71116-742551-1536248-229225-1726565-1765552,97795-38213-21297-13539-51205-446446-192067-190748,15850-5702-1193-1132-39967-15372-13334-38962,7376-3667-10137-7322-99003-9639-50301-23667,7613-7576-3837-1427-17657-31705-31680-37603,19140-3114-3895-2960-14465-13403-34746-62277,13378-1396-3671-2781-11984-3834-12399-12151,3279-574-2365-2407-6506-5023-8227-30210,difficult,yes
8261-113868-30171-113967-434994-295986-857771-65356,22242-30069-7662-41694-219638-61538-194704-48786,4037-9147-1650-4671-5855-2798-4784-8093,9738-7707-14667-2590-10820-3679-16983-30907,2622-3965-7241-3369-4460-6765-5678-26345,9079-2521-12590-3492-4378-5489-11771-10484,4827-2726-4562-4051-3570-1310-5272-6175,2255-1620-4496-2356-3638-2330-1909-3268,easy,yes
805343-1147312-2326605-1693785-73903-752437-755882-2796499,165832-76914-121974-42372-38052-57688-156281-96313,52412-15577-11077-28116-8408-2497-60623-39177,40356-17949-43426-43066-19331-2540-33384-19045,25957-23288-47261-3348-5233-1993-7722-9171,34697-13323-10632-9398-10627-2298-9622-16345,11602-5993-9456-18294-6256-3501-7792-11440,6092-3719-17592-4903-4775-1744-12043-4783,difficult,no
54034-1540670-724391-891239-2368997-402523-495158-846181,34754-101864-115612-83794-213222-131752-46537-66876,15595-4326-17737-4036-1404-42133-7253-20499,3984-44916-44693-6276-8831-24976-11648-2839,17153-42032-10060-19853-20128-24716-9544-2321,10607-30361-22111-12489-12904-7092-7925-3739,6965-27044-10803-5635-11547-3942-2359-1051,5238-7760-15664-2085-12485-5384-2914-883,easy,yes
81047-176632-547586-1062300-49833-977587-786707-352907,30597-74279-89606-201988-7490-95734-43769-11090,20208-12608-1285-8691-3404-12315-17211-5197,3226-12088-11589-13059-3114-17656-58644-2916,3895-7062-3986-10948-4201-24377-17675-2365,3574-2131-1950-13671-3278-5479-18474-2630,1624-3934-2556-11139-2785-10685-16626-2215,2164-1481-1780-12941-2636-6259-10829-2690,difficult,no
55417-87431-51728-320848-159323-129677-394932-25653,40838-27137-10046-44072-8552-14205-537199-29551,5192-5906-1588-19740-3130-2049-41467-39027,2632-5797-2056-6306-4953-1862-26373-7514,1302-5390-2835-2311-4125-2910-10527-15534,2945-7491-1800-1731-2555-1554-5750-7631,1366-2717-1712-1919-1375-400-7424-8099,464-1349-726-1276-1092-179-5092-4150,easy,yes
579345-301634-1038988-778380-1705760-1432564-153180-237320,162757-11507-89765-12136-87261-84140-6886-15470,13968-10718-7610-22438-17618-99285-3715-17433,37670-4579-10248-9598-57922-13262-4853-5637,37353-11260-14132-8640-48041-27720-9952-16549,6566-8990-19386-27318-25702-12519-3466-3237,14747-5764-42205-10301-29658-16680-1137-5330,9631-2556-9777-4267-10197-5072-5701-2537,difficult,no
873243-230519-1396875-143169-769570-218892-1747265-1513675,111245-240253-815185-127183-119151-166949-265563-39054,34767-59264-48422-11359-10924-3874-74998-132657,34089-6405-69007-2806-11375-6728-129039-104196,3162-5734-28643-3568-17103-8747-31626-56811,61431-24437-20878-10614-22746-6641-50719-35145,27174-33806-81056-6725-11093-5838-30384-39763,9786-18846-20581-7698-10613-2988-17469-22341,easy,yes
116235-402984-1030627-1200228-683423-1032056-1305423-546523,25488-90202-211658-45501-93058-116342-34102-140944,3500-3199-2552-18058-58449-74516-12108-8593,6462-17029-9031-1209-21453-58017-20859-13799,7320-14069-25963-3512-14129-28996-13999-14055,5977-8202-24853-7267-17856-140404-4176-15321,4217-10190-26827-8948-12471-17921-6055-3573,2222-9071-21986-3738-4762-28602-8416-1630,difficult,no
259084-216093-208441-1256893-130148-125215-1241916-349097,22586-4120-65094-13922-24944-52711-271791-29822,4111-1657-12741-10430-1237-8297-7916-11739,11610-3583-2789-16619-2045-23331-8133-23360,4738-2650-6016-8970-1925-23171-19264-5601,3801-1943-6888-7243-1685-11438-16194-7636,2829-4113-10998-7481-3672-9420-6185-4619,1721-1724-12621-4310-676-3426-8949-5066,easy,no
544328-916730-2061727-208289-524649-1074752-743765-629702,142165-153938-78640-39888-82295-1385018-27529-15074,73162-13898-11088-4046-9484-84980-38552-5585,32099-74268-32097-12703-5873-18520-18003-27031,13598-13668-12228-11706-9958-166312-5798-8063,10806-39244-56601-8281-11395-127574-10830-14057,10284-23171-19084-11824-20537-26695-3493-2239,4936-6052-13994-4941-3452-12466-3840-2473,difficult,no
93581-732744-156433-339442-1656319-90974-140210-2001547,9027-84920-4424-34596-263543-24540-5331-142261,2108-173035-2142-30514-32726-9464-824-49976,2202-55871-3084-28031-21619-5306-616-16895,4267-18981-2257-21141-17052-1488-2240-7589,3549-49989-665-20858-10556-4406-1111-8821,2325-15854-346-12405-11082-2851-874-6566,1999-2896-549-4216-6099-1441-425-5350,easy,no
19921-29807-1985196-114450-114450-22931-111208-201565,29749-29221-450994-18235-18235-3491-29956-27002,939-11374-92599-8482-8482-2187-1892-31555,5359-8131-32187-6543-6543-1663-1990-5244,1963-4367-25567-8080-8080-1258-2436-11851,1514-4576-22556-2891-2891-447-786-4167,279-4450-10037-1009-1009-560-843-7473,397-2326-10130-518-518-311-440-3778,difficult,yes
44888-1321416-220680-208210-407427-538325-173016-1422074,81458-300232-4967-26495-170502-44026-192177-237417,13147-18803-3597-7542-133401-583-97816-31097,9754-21843-2418-3350-54598-1113-32234-63447,12074-22449-2879-1185-15678-3549-29472-26995,7546-6245-1653-855-6942-2903-10974-7204,5130-9950-1603-505-2745-1423-8870-6625,3566-4652-1158-293-5000-714-7813-7155,easy,no
380988-40157-223095-413764-327750-151255-908477-1109397,57552-21210-9850-211261-87428-31183-123003-159383,30551-9317-2557-6284-7363-5569-4314-42535,28972-5514-1751-9630-5918-2629-16707-8001,6803-15503-1538-3245-1539-3780-25267-5530,11138-6664-407-9047-1258-2318-16049-3825,12907-5684-245-3520-1541-1254-3902-2593,2259-2068-221-1787-575-1113-6671-2155,difficult,no
74721-915311-312674-1494161-86603-175586-2758183-109797,14535-329731-86258-120369-46310-190247-199786-142456,14031-8629-31929-23695-39997-30215-23837-9488,3286-35933-18014-22081-5115-40063-14107-10083,3226-22539-25401-14582-9907-20579-20828-8443,1386-12074-9846-7782-17877-7918-17231-7644,2240-6990-11661-10403-5773-6537-10917-9454,1245-9121-7274-11008-3799-4667-4709-2756,easy,no
57638-95838-807006-2254876-49012-73516-400060-1437447,11431-20145-44468-49574-28068-17670-99504-34568,9946-6236-4063-37594-892-750-9238-35261,7584-3048-16287-9063-1850-2229-2565-18113,6946-2731-18050-22730-764-1389-10183-5975,8067-2380-9814-6858-700-1169-9236-9388,1888-1318-9095-5344-529-900-4277-5164,4298-1517-8656-4010-435-1052-3237-5822,difficult,yes
163427-157304-28051-151611-3372088-120511-508387-146236,270708-77854-8363-6547-163595-14373-66954-63715,61571-14882-25302-7680-24065-6610-30007-2482,25497-5037-11296-2905-10006-2557-8928-7735,26156-8644-7690-6342-14099-1247-18300-2959,17803-2165-8698-3350-8319-2469-13536-5130,8260-2340-17790-1690-10099-1215-2429-2641,7195-1941-5333-732-8600-558-1242-1164,easy,no
763227-689945-58458-2797060-503263-114207-445494-1052392,179767-245900-6323-149517-167485-94703-274342-102584,28174-43381-12877-99689-41833-10089-20424-6420,30316-85418-6864-42110-38430-50172-15969-4760,11764-42021-5097-41831-37215-24455-31266-23677,64587-10494-9277-20840-11560-10582-10159-14648,6765-13028-3510-11197-18974-8400-3838-10431,4462-5824-3020-16168-5215-10586-7939-2813,difficult,yes
65741-55622-61489-410569-8887-205346-37098-98191,27124-40339-60024-72543-13917-13712-16872-45206,3605-701-10776-19512-2930-1270-1925-6834,1599-5044-9658-18300-3090-1153-13724-5385,1902-2175-8902-10022-5000-1483-5176-1844,854-1198-5745-2195-2028-2299-5733-2329,356-1198-3774-2430-3321-2096-11719-1370,552-503-2443-1214-3152-995-2727-429,easy,yes
70703-28902-48071-1009021-114733-154851-2756876-1061525,23149-42715-45148-72867-3331-111256-210529-192273,16341-1350-14012-14711-1299-3981-41877-10952,28019-2250-5383-48247-2781-10703-34734-11062,13931-15674-24907-9792-1698-14182-27422-19518,11325-8803-18168-26709-584-7481-13638-10518,14998-6729-15370-17585-617-6066-21822-14173,7082-5930-8435-6478-318-3433-5176-2878,difficult,yes
13860-44463-170459-576326-170480-218803-85630-213657,23304-9646-9873-34299-14346-41309-64152-8273,133-5389-1689-1626-813-39207-4258-7973,7012-2862-1849-1842-1080-9199-748-3532,4901-3513-385-1435-682-8758-768-3815,20559-1219-1457-1907-666-8953-2347-728,14358-868-580-1365-764-13281-1973-997,2269-546-679-1252-375-5200-619-1079,easy,yes
28367-247844-412087-633654-330688-539015-389901-715018,7482-70671-18929-295891-33838-86644-40055-20975,5291-14281-4510-23300-15138-8317-8547-2506,18195-6647-8020-28806-5133-9505-4395-20049,8601-14171-20178-30474-10306-16319-2159-21707,8201-12609-5799-8838-4771-7101-3161-10556,10244-12728-15403-8398-7480-29902-9586-12549,5848-5699-5822-8269-2315-16047-2648-7970,difficult,no
122183-681015-503379-176272-586593-19339-464382-31092,57741-51607-220082-31301-216811-37327-54297-9583,18046-13074-12335-4936-51728-13345-5896-849,23006-9072-21642-825-6848-1874-3584-886,17436-3806-39206-3217-2324-3042-10992-550,25032-4680-12394-1063-11879-2723-1779-772,11856-4809-10170-1738-10709-2852-5288-594,14198-6265-13854-930-2716-1135-1846-162,easy,yes
1752-91952-83361-963162-81208-1157489-26813-1434884,9514-61206-40163-16777-165487-75247-15350-265739,9586-8696-8837-6598-47533-2790-4271-10101,5800-5002-6099-18748-17056-6549-2956-14445,20834-3518-5421-10660-3500-1513-2931-21471,14142-3361-3749-7105-14248-2619-5887-14689,8774-4872-3590-8308-18670-3795-4275-3867,9306-3933-1260-8907-9533-2790-1541-7589,difficult,no
122287-178585-63551-208052-469521-382547-1920127-600768,12447-25065-15592-14621-152022-63075-110315-90277,3059-863-16115-6835-45249-1530-10563-40196,5282-8821-3990-13453-41062-2444-21703-11414,3660-15582-2762-5286-31628-4203-13501-10262,5320-13174-2513-3639-19757-6680-13817-18530,5628-9619-2204-2784-11879-12066-14126-12316,2712-6132-1169-1885-12440-2689-6062-13980,easy,no
137432-7069-70483-823175-255596-467806-1178396-531665,12642-8926-102780-158184-157733-29321-77183-149980,10240-1213-13783-10153-4537-7648-23713-63449,1320-5700-8728-10525-13126-10310-51651-35267,2753-7520-4073-2971-9435-5414-14619-8753,2127-19933-12971-17970-10503-2456-15712-8819,2729-20619-17391-5757-8903-2734-11653-7564,1383-5260-12607-13338-7802-1052-10644-2274,difficult,no
929912-249085-1288993-399194-237881-514216-627378-23551,27838-64411-127230-138739-54745-42170-75708-29980,10798-8232-2934-86019-4173-1522-5036-1570,5817-2086-15688-15118-1805-10013-8793-1161,5632-10275-46412-29572-2129-11412-2237-1795,4330-2443-21684-31608-1808-28562-5020-720,1468-3168-14973-28116-4704-8747-6151-605,3484-2258-8955-15742-2494-9240-3100-752,easy,yes
32938-100491-67703-189313-1366588-698952-1311239-605432,20466-73248-51919-78850-60054-51800-197561-28716,64785-11779-25489-13015-10902-3318-1574-16488,6684-16996-6375-13595-10813-19487-12956-8861,2560-1308-5183-13010-8681-4943-6400-1627,10642-17670-10651-10022-13941-18243-7146-12683,9463-18932-12718-10902-13625-7262-7235-4063,14652-12062-5039-6125-4291-6374-9719-6420,difficult,no
91886-282253-1371106-307110-207822-190219-360478-120038,56497-20039-81241-42899-85381-20288-190382-108259,8970-5486-38263-4181-6515-2411-53497-12389,5990-6843-25821-5401-1170-2407-30381-6571,2771-1639-16523-8052-1007-3007-27298-6797,3052-1508-15914-2238-2286-1820-8310-2359,5785-2277-7751-2619-4337-2007-10404-1728,3071-963-8374-1328-577-1611-6476-687,easy,no
101372-77028-43780-540574-1072244-1248035-144413-1446495,14022-14875-9136-270288-260525-53430-10468-252947,2878-12381-952-21417-16298-19930-3037-33963,2804-6803-4524-16717-11458-21211-2736-58337,4117-4092-3057-6643-4238-21586-2424-12059,3932-12896-5785-15469-11969-16743-1764-13845,2922-28046-5571-16720-9780-16691-1522-11308,1559-9420-2089-7232-8978-13126-1157-6773,difficult,yes
