delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
327726-15275-408730-234910-65370-65414-197602-143159,43905-24956-15568-97679-5923-42437-77246-40902,23765-3780-6473-18412-32657-6051-21551-4136,1534-16205-2578-48609-102624-2788-4496-2834,8172-6846-5749-10378-3039-1133-7181-1654,4430-8961-1934-12521-12360-5699-4094-1066,639-8481-1713-9050-2560-1353-2343-562,493-1319-581-8795-3070-523-894-517,easy,no
31553-188694-107568-12573-11695-610602-50764-61340,32316-26947-74540-16749-16477-109045-8768-30047,271-813-3770-17987-2477-34231-7306-11512,4259-7750-17089-74080-55310-120768-2293-385,25397-4585-6980-14317-7107-11305-3141-2847,7034-3036-6383-6943-7892-10628-8421-3257,3209-936-2331-5082-6689-2942-3530-1449,4242-2294-4959-2463-4443-3995-5457-801,difficult,yes
18839-77143-972622-16748-95817-21597-163431-2216147,24708-22855-188822-4685-17992-6484-32633-127473,15208-2626-9659-22144-11620-15109-8505-30333,5842-1843-37603-135523-14882-22358-39712-73389,2231-376-7461-28705-3028-7324-3833-4943,6342-3647-18664-15077-2245-15577-13936-12912,6832-1009-6810-3768-629-13925-7257-9824,1897-349-7584-20059-1073-3927-11144-7093,difficult,no
43303-7431-349867-21575-26570-147323-351964-72121,16951-20900-88872-13238-26328-21910-121499-37518,23155-6795-16295-124379-27644-22658-9473-4074,2636-8711-10681-20305-99165-38660-32738-2363,16052-8281-14093-2798-9144-11761-8223-2883,6120-7507-6781-7825-6698-7719-4318-3478,4035-3852-4239-8880-3105-4340-2155-1002,3668-3588-3692-7479-3322-2890-1635-837,easy,yes
80444-545157-7993-7181-9080-30820-77379-82197,44810-45066-7766-15064-9291-62516-10751-81869,9583-47239-13326-26707-13995-54517-3566-28199,3747-43993-64557-69766-83991-58088-6551-10778,4139-12463-7491-11654-4685-10935-5715-7182,1319-7059-11560-9701-7353-6845-1533-5824,1378-5752-2816-2624-5055-2279-935-6436,1285-9146-2694-2220-1966-5068-864-3513,easy,no
542710-99126-9854-11157-12375-30017-217239-25092,137958-87368-25461-11103-12317-28844-193805-5185,54293-5634-30403-27588-45175-23101-52605-2921,13805-39974-39758-139854-18490-41871-1563-2915,13932-31959-20620-3776-13497-3687-27759-5950,8805-5532-5272-7458-8586-11429-18363-7655,3790-4212-8200-3596-6012-3184-4205-2248,1085-8292-9137-6573-4901-6431-5209-2328,easy,yes
1974-122197-14077-135414-14188-252474-48314-77891,4103-11957-6222-66442-14197-70014-8612-15449,1843-10221-8694-10057-45831-87530-11376-10765,5451-4298-10723-10257-54490-88371-13167-1551,2739-6227-10058-6724-5537-27102-5243-3352,2972-3645-5701-1620-6664-9957-5396-1526,4603-2314-5343-802-6118-3705-1807-1239,827-812-1810-1437-5241-1963-842-982,easy,yes
6285-572148-14291-14748-14214-22554-255445-532403,8962-285775-17811-14976-12762-17435-72191-78486,9668-30203-29389-52156-23151-70747-84634-3662,2587-20293-16814-227138-83094-40957-43750-7136,2747-20409-2403-16974-16503-3296-22488-3315,3510-10967-5114-12837-9938-4773-10737-1285,3933-8079-4119-4693-2645-1611-2387-860,1205-2937-3793-5645-3187-1403-4403-1875,difficult,no
32852-437734-14589-14589-32502-453231-113591-113591,24013-43945-13797-13797-10466-45071-76728-76728,3977-13753-27320-27320-28253-26784-5361-5361,4489-24866-77450-77450-124727-9019-7037-7037,4532-34315-5390-5390-10923-14508-2675-2675,5603-11334-18951-18951-5892-6567-4992-4992,3993-5493-3273-3273-9415-4438-349-349,2253-5420-6103-6103-12416-7091-1168-1168,easy,yes
67060-4808-128362-14874-12843-42381-206982-67900,75888-13712-25403-12398-9103-9300-80109-25797,16774-3676-3622-6211-23633-41518-47382-2992,10309-3585-1053-122179-117517-40611-46282-2420,13449-4152-1888-12976-4755-9343-20954-3145,4188-7918-2338-15173-5641-8401-6676-2972,2850-2340-1471-3958-4159-2470-3011-702,1744-3135-1119-6874-3884-967-1025-1061,easy,yes
427880-3321-100598-120827-22637-109242-201973-158340,52454-20827-23421-6421-5918-20228-9161-32824,8572-6221-5734-1031-11815-6283-1613-5766,39937-14363-2831-535-1726-7326-2356-2315,8857-14647-2229-808-2618-4761-1443-2342,7343-10287-3955-414-7365-3401-1751-1245,5682-6074-877-135-2229-1568-489-1093,3051-2797-841-155-4923-2977-434-643,easy,no
141744-493687-25704-159313-20994-164193-179064-260643,73012-18258-31754-33833-28547-28574-219062-160894,10108-8261-28453-14990-38044-35398-26686-19738,9989-11571-59408-130393-42907-11982-40836-16291,8252-9711-9967-15900-1512-2006-15086-15450,5310-2623-14793-10228-9304-2471-14371-15783,2082-2779-9160-5958-2252-1296-3436-2621,2236-1766-8336-2824-2590-820-3381-3518,easy,no
184449-84782-613075-228975-12218-69913-303832-39391,5831-21753-33255-23531-54000-16128-39708-40220,2874-3546-35459-5310-29571-875-9146-2807,2153-29488-35804-3086-20335-39261-15574-3239,1049-6425-15784-2992-13119-7016-4355-2047,1042-9975-16551-3268-4155-10211-11028-4869,138-7927-3323-963-8279-2806-3885-672,116-11125-3428-3528-4132-3315-2761-914,difficult,yes
758848-18789-177936-492530-8257-12953-737835-155637,65005-7648-172268-24198-30127-10252-399662-59005,10502-1163-17959-15758-40959-116290-35965-10352,12107-2199-14533-33697-31772-67094-42057-11036,22925-15171-14709-9107-4618-13073-20703-27544,7744-5995-24903-14837-5073-6356-5084-6206,4201-2878-4031-3607-6940-4643-3621-4197,2457-10201-2432-3799-3234-3584-5301-3212,easy,yes
930827-410645-403160-162585-418128-56256-112794-86852,39300-46752-29106-41528-128741-12121-6697-56127,37525-19491-27071-35966-63798-4910-8150-12854,39022-66620-13262-87636-139237-7933-23496-9681,20952-23241-6155-14151-23238-4745-5554-8308,4810-10378-2571-4340-12475-2752-2603-8209,2398-6246-1476-5417-6334-1753-1686-4101,2161-6998-2339-7678-6333-1090-857-8214,easy,yes
302709-634174-708447-743848-22175-6691-3675748-28937,105871-46461-48648-80007-6282-11366-107905-8993,29068-28169-19321-9242-46854-18885-19288-6212,22718-22653-30096-9156-49545-82767-26014-11548,31655-2705-12182-19027-12507-2570-17397-12481,18068-1346-5105-4398-11800-14227-7786-17181,7014-2811-3413-2750-5255-4695-6817-7212,5314-3209-3224-2147-3901-2546-3981-3521,easy,no
59058-856671-117662-39433-16220-40212-39668-45254,20404-117401-54185-55082-25918-26475-39363-11878,2231-6820-3678-87286-95963-36137-25753-702,12186-11134-83626-33658-147983-68253-8180-546,7636-4622-8803-6327-13459-5472-3007-1930,6623-3252-16462-5942-19091-15714-2601-1518,3126-4577-6424-2751-6260-7977-1150-565,5884-6475-6838-6271-4819-4105-2631-630,difficult,no
568671-1374748-424225-168633-31046-96110-339790-234734,26836-41091-241638-66453-17813-32015-49278-46457,13120-16810-16867-29251-2631-16974-12226-25838,4905-11090-26426-22576-734-5542-8217-24584,5158-13151-12396-11495-1639-2840-7341-4900,6111-5634-13875-5374-1214-2806-7160-13586,5100-6422-15644-1909-1364-1342-1059-6342,3183-2482-13200-4376-1119-661-876-3155,easy,yes
115397-92013-348085-448276-697158-18160-99774-294998,56960-43395-8066-19738-49389-21042-14747-66750,11238-18599-1425-11478-16641-18100-4743-4070,26962-26189-7175-4401-20791-6976-1144-1381,13290-8809-1677-10848-5964-6530-4707-3370,17855-6139-5011-2376-14727-5035-2068-10632,10695-3896-1083-1788-4859-4216-1233-805,5429-3270-660-1924-6529-1789-352-530,easy,no
596455-1843013-884003-261066-77692-1089522-234502-53554,110035-117431-135713-19964-11598-66374-21855-34210,29140-62342-10930-13734-75965-79624-9765-32394,18656-14634-28844-32761-79756-104474-4892-36950,21976-35472-16736-15163-7435-18589-3340-41440,21570-12344-16653-8176-12293-16489-2214-7302,10247-2636-10605-5639-10703-11112-2860-2117,8937-6929-9274-10940-5679-2045-928-2873,easy,yes
26645-323425-493917-313089-31968-67477-1272372-210868,5064-306745-61278-166610-62032-79895-168608-4403,1261-75779-16942-19938-33263-31641-16251-3324,4598-83063-11529-67361-30037-18833-27543-3064,11798-208788-5313-21776-1455-4965-8556-2938,6719-85040-2621-8338-11390-4164-6837-948,2667-14015-1711-9533-6946-4458-6879-783,4777-11187-1485-16749-15182-3380-2934-899,difficult,no
93089-1523675-1120457-30513-44617-153225-195920-2579,15267-37777-44019-20509-6967-150667-50850-6880,1761-36537-9056-31408-49394-47266-6917-317,1719-44178-34552-237828-15009-42927-3966-3297,6091-18518-3590-20834-10678-20070-4927-3910,1938-9294-2320-6844-7306-5872-2195-3763,1783-8377-1811-3281-5780-7247-1566-3331,1759-3231-484-8076-3673-3920-1772-1677,difficult,no
692136-304328-39919-182611-237114-70466-70759-225789,83265-80497-18425-26272-45373-143641-30643-54925,20357-1797-29936-5617-4679-39035-45973-29029,8003-5665-152074-10713-17619-99394-23907-79940,12669-10582-20768-2682-3277-29843-8417-13735,12890-4298-10900-5757-5755-6912-13178-18655,7199-1704-15524-4330-2911-4641-6229-7164,6189-1796-4695-3619-2203-2785-4344-3804,difficult,no
146240-22272-44545-304632-28428-20890-34851-1689864,15201-81604-97474-31706-19098-28850-20531-100271,5306-80495-30434-116302-26140-26750-2162-19275,22883-47886-42534-77913-37665-65625-3749-2090,8408-24448-10183-12721-9000-17396-4764-8101,14405-10635-11258-12656-14911-14389-1306-7131,1405-12294-10861-7293-1936-9164-739-2033,1247-6067-4753-4688-4708-4227-613-4188,easy,yes
529113-79027-717766-83465-675757-518397-1066189-117128,12074-294218-14234-40241-93647-25245-661366-49127,8421-8317-9119-20001-25007-2011-114000-11514,3294-68109-21541-60396-69728-1549-38192-67356,8883-12297-2683-17248-17757-5498-60052-12018,2181-18706-7317-6946-18909-6125-26653-11654,1308-13429-6153-5679-3762-2156-12896-2330,676-6838-1230-5656-3148-1628-10062-2670,easy,yes
567109-96195-159629-626929-321117-322491-497586-821908,82589-42665-50517-176634-54190-57395-64732-239944,17693-3150-24641-10051-15791-8717-26538-13860,18533-20608-70873-7508-30917-14201-8783-12410,7527-8065-23073-3996-10300-10470-2116-7546,10130-5253-13063-2509-6023-11404-2953-12047,2837-5422-7209-1032-3915-524-1500-2471,2948-2431-3045-2195-3642-418-888-1925,difficult,yes
87410-19818-13909-42850-34016-677425-85254-129425,13476-22528-13094-56354-11445-120346-31516-5063,899-5126-28533-92761-7103-25257-2540-3589,653-38213-95389-50158-47372-52178-13332-256,1205-18918-8330-4030-4543-15969-5365-525,696-11882-19366-6542-12645-5887-9496-592,256-7394-10085-10502-4512-6465-4363-220,243-14884-4673-8898-1298-1904-2274-192,easy,yes
199808-425169-183081-33168-38896-8447-138369-618742,132301-87160-88210-16617-15891-30702-15796-524201,69293-3386-31161-46065-67058-35191-14637-38665,96600-590-68077-49405-87467-38623-7465-20249,17634-4035-15294-17014-19562-18251-1586-28249,18615-3417-21484-10738-6387-10909-3578-39035,5822-1249-3950-4409-1126-2684-2099-8520,8068-683-4199-2716-2611-2284-632-2097,difficult,yes
253155-83608-99504-1440676-82343-34394-68671-244510,117770-32278-29799-39959-30089-39953-39174-158990,18626-27611-16358-6407-12385-107101-23358-13199,38555-15926-21789-8715-52779-77113-47065-115331,9437-14473-22665-5351-6801-2841-33638-18578,11109-8630-13046-5079-6751-6837-8433-14669,3276-4247-3846-1895-6123-1526-3081-3615,4845-622-4083-1603-6487-2020-1719-3036,difficult,no
227267-2158764-90902-348270-444544-33929-191933-74584,93617-480902-33259-45440-15796-51745-58275-31432,68198-52294-6353-21167-7053-32955-20348-10605,8788-21396-13534-4310-1335-24239-23578-1661,10286-42067-7092-9638-2593-12203-10078-851,18893-14278-8271-4533-2062-11931-6759-2529,2771-3569-6917-721-816-3459-908-640,2770-5605-4253-523-1332-2897-5197-482,easy,yes
20214-1795600-230474-415429-357745-59625-30780-391114,47228-513455-186323-57013-278330-8853-23021-226213,10305-922-20929-6255-12623-1916-38003-45910,13061-168712-2837-46994-8430-26318-63637-7711,5556-40417-13051-62294-17366-2222-3290-8863,4935-36518-12063-38690-37003-1776-10246-6492,3275-17276-5189-7306-5591-757-4123-4662,2819-17248-3668-13959-11033-505-1995-8435,difficult,yes
193913-112321-430227-86762-1325056-1512435-30195-132261,56062-47712-15142-4467-69891-284890-43767-31371,25526-5610-10759-549-10213-40302-4654-15769,61138-22415-19909-1061-8849-51860-2546-31129,9360-6590-11319-1249-2435-71349-4336-2519,28794-5251-4698-1241-2129-18967-1041-4047,18041-17680-3327-212-4966-8211-1161-5515,10923-4682-2466-419-5238-8129-1146-2244,easy,yes
231032-470947-301311-80929-69687-22656-56999-10182,29806-97654-23601-22387-33354-28721-39669-28105,24553-13717-2844-6725-19104-24707-80468-19830,6938-31765-29812-3945-31047-71351-86892-99722,3137-11688-11521-3902-3543-18735-9717-2492,1989-16490-13733-2779-2730-24875-10064-9142,1000-7223-8594-784-1410-6291-2742-2654,763-7635-11053-1177-359-2381-3908-3785,difficult,no
196072-27613-66665-32978-78748-35120-655389-751783,35631-48169-67965-37422-20646-23578-156206-355898,14626-32265-19615-23566-90100-87504-35187-69785,4744-47032-87442-39161-107684-65197-7286-71024,4586-7088-16382-8150-15178-18287-23210-32244,12144-23482-26232-8375-13982-10897-6850-31472,3142-5352-5734-15218-2560-3962-3669-10050,3350-4404-2008-2683-4325-2165-7401-2734,easy,no
219929-124874-79893-18676-55141-72144-493785-270287,15122-92054-22509-10109-16722-20162-97204-61916,4197-22688-2526-113779-57551-3968-29319-12523,3837-88056-134511-82065-191493-62162-33431-68605,1731-3366-45368-19364-5661-8943-21677-30400,783-8318-10113-10121-12123-13733-15061-16898,325-13080-10154-3330-3563-10643-10848-10305,379-4879-3884-3018-7353-3105-6693-13900,difficult,yes
90934-1174530-291910-17232-71702-929766-421674-2602628,64471-176179-68625-42180-83895-165591-43937-419181,9874-35666-19997-27144-53026-36926-11689-10292,5885-21182-11982-59377-131453-68654-10287-55604,19807-26237-12335-27887-12446-10472-14437-17111,14759-30949-4849-9282-10145-7143-3007-19757,3704-21401-2458-11989-7483-11628-2346-13583,2508-12955-5753-6648-6745-14072-2079-16361,easy,yes
337058-180482-347486-80631-32712-699892-66503-703545,187718-18097-347346-9928-72638-146466-1892-45984,28256-1370-49430-50418-50659-28890-1123-3095,9663-8949-63042-62753-101422-32234-128-4065,13882-4014-26433-19906-6280-14128-1133-7870,24888-641-9027-11144-6116-15482-637-6004,15923-1628-5800-4279-5124-6916-717-1997,8888-1895-4711-7118-3888-6973-248-1582,easy,yes
27461-500566-24541-144445-316085-400822-176814-226449,3903-38957-17113-144703-30628-54123-114231-57894,187-14202-9000-23525-4550-8749-17034-6476,3051-6487-3740-10558-4895-20338-4115-7574,2197-4474-6415-9961-3844-21741-7230-5519,1009-3526-11626-16425-5516-10154-6636-4565,795-1542-4414-4722-2437-14372-3664-2548,650-868-3657-6505-1523-6505-3379-2261,easy,yes
1731115-138974-2187717-19515-178498-106597-615506-141452,64761-99540-41687-42535-98310-10288-46385-181397,5351-101595-32869-56779-14126-10013-26325-45543,10845-26169-137131-36810-33835-6439-4649-15487,6735-24634-29218-17915-10032-3719-14470-37513,5810-21293-11432-12213-5088-2854-4644-8716,1077-6791-4518-5344-4011-754-1078-6553,642-2551-7639-8370-3800-1018-1652-5571,difficult,yes
653218-597225-933424-17610-7077-146255-744495-136906,17500-342360-78039-30555-29363-53341-40173-33150,8849-75486-93865-47188-59354-23457-4274-8918,2238-31758-81716-61584-47880-41401-76809-819,4189-32026-31423-36800-9927-21132-2982-9559,1449-11713-3711-11512-6789-8171-29954-7395,1117-4596-8702-3680-3381-3138-3127-5379,1643-12996-3084-2801-2853-3066-3227-5151,difficult,yes
1007726-65600-59633-202456-76159-501511-156281-229130,48396-19138-16931-22120-22818-54403-169741-118655,18795-2511-8480-5756-27693-82442-41178-54881,5711-1924-8519-31178-83556-54633-58446-32156,3386-4168-14492-18990-14357-14930-33460-25704,4662-5452-12804-4969-9015-12031-28362-10006,1060-2066-17114-3695-13487-4055-18655-4919,726-2610-5798-9548-3228-6023-8278-5310,easy,yes
137353-95607-8433-174239-746682-62676-37924-153050,40603-18585-14701-83357-40195-36115-37004-20370,18419-2353-8320-2041-9631-3842-4245-8021,20500-1001-8426-8744-11811-4249-4624-6703,7184-1600-15377-4343-3476-4809-3380-3296,7025-530-6253-2292-3449-3833-4030-3287,4220-392-6383-1311-1644-664-5487-2651,4179-322-3858-844-1326-744-3433-1021,difficult,yes
370397-134338-12479-374153-971065-937422-387996-422959,58180-17964-20232-74204-486001-32321-96402-93154,2875-2357-1733-4741-24443-43488-50889-18317,26796-930-8002-6343-52054-92880-36576-25850,7106-2896-4045-9045-72228-11181-24906-6755,5675-1511-4884-6992-24484-19239-7834-20383,6695-656-5813-3558-8365-14780-10074-5732,5243-279-10890-2652-11650-4032-3331-4292,easy,yes
1116141-86658-49162-606534-148556-763542-146925-50132,127768-31683-18435-188335-61355-79602-14229-47332,33293-29384-2551-24749-7590-14025-1332-35374,11327-51983-7211-35445-68932-25343-561-3381,20605-6494-6505-34564-8781-20981-1044-5849,7918-21009-5375-8333-7557-10728-1948-6300,4050-4000-1700-2560-4170-7705-142-5611,5433-3734-878-7084-3127-6300-330-1821,easy,no
130382-83762-24414-29929-6909-132621-27597-728379,39341-12294-16242-48932-21422-35857-26043-91127,2043-29676-6059-39793-2327-8356-5436-92083,8403-96782-38493-62977-47276-66559-3069-43628,6257-26538-16305-5756-7892-9303-13765-16800,2130-9850-12496-9630-6907-12586-16842-51011,925-3899-4859-3131-2539-3660-2679-12583,1517-9712-3310-4746-2248-2983-4633-5963,easy,yes
425052-153755-87837-152195-31094-739231-22938-2223981,81937-26551-32200-43301-27796-64479-27888-339388,12851-38847-18085-1860-13520-22554-34807-85551,8087-6386-4853-2510-93276-23674-8965-105369,11385-6736-13665-5849-8919-7200-8453-40092,5605-3846-18028-2332-5981-19009-11437-20364,9453-2365-3095-1117-6598-2630-5520-12318,11652-825-2609-2074-2098-1942-6767-7543,easy,yes
79478-455494-40981-264288-61059-18781-59534-894699,38452-358316-32171-20953-11657-11224-52163-107732,3980-45121-48648-22248-9504-67851-68747-38389,2371-16745-39640-10932-7224-38305-22464-11680,10046-11701-39558-7535-5401-13527-4288-16573,3107-15916-15368-1713-1720-17910-7540-7294,2255-19897-6744-3041-2302-4823-3451-4195,1201-5764-11274-1689-866-2950-9226-10948,difficult,yes
17489-163404-160901-729702-71661-518493-154598-259954,18079-16381-18419-30462-31942-95435-102546-35419,5444-4103-19933-83150-9154-30064-18865-15905,4316-6089-4960-121272-29210-25561-26556-4151,12001-9354-3798-7723-6860-12938-11466-3578,7481-3111-2976-12907-5968-13064-5489-3010,2716-1465-1721-2425-4582-4553-4639-1114,3197-2021-3354-8352-10098-7407-4113-1209,easy,yes
703447-196770-15749-894743-118905-536334-104289-396134,75895-13408-24260-32204-4101-93189-40391-67969,31301-1753-17309-42750-11268-39472-5896-31690,20631-5977-40859-23080-12760-54735-10152-3164,53829-3156-27442-11802-6241-6460-5712-6861,18513-1724-6001-7656-2024-10383-3958-4612,12407-1469-11315-3683-794-7301-1745-1271,12552-894-7219-2960-581-5290-1733-1425,difficult,no
633634-336380-445778-71755-106137-1885165-1752467-1776512,294930-514471-108655-58690-12712-211961-1171403-198344,176273-158504-14854-20333-55551-49080-42786-21852,70915-49185-49552-78159-15908-86165-12804-25264,43245-22814-14718-5854-20475-16900-95591-38834,14851-6025-6192-9601-10006-12068-29809-6926,5813-10890-3578-1651-3867-3763-9747-3593,45624-6595-8309-3049-1477-2565-22134-11575,easy,yes
252500-17810-51256-48955-37058-66393-239528-725877,195910-10766-90061-74761-27837-31371-24112-362573,22343-7986-139604-152090-50792-59978-12868-178837,14106-96647-57749-59181-31733-28285-7101-98332,14914-19939-8290-23913-10336-17304-11225-25576,10718-17890-17063-19904-9659-16005-1992-41697,6482-5808-13900-10087-3254-4016-1248-14025,3705-6430-11860-10763-2954-5009-625-21738,difficult,no
98041-446576-127601-763068-45552-324390-178698-383765,50220-77417-78837-67204-28887-258731-91270-28471,145669-47459-19489-37695-25226-9855-5762-4936,298079-30775-37075-9516-142301-37895-6856-10835,7930-10843-8158-5483-8106-16814-2087-6364,8835-19698-9753-1808-5124-8344-2704-6042,3136-2756-9614-1574-2916-4715-623-2316,2249-4493-2393-1626-3077-1588-386-1859,easy,yes
624571-516980-36159-119314-23081-262462-75466-347047,127604-406538-48034-41975-30006-97465-14795-64556,46804-29423-9446-11082-42569-24627-3060-14168,31568-11318-7334-714-8225-20335-1567-13237,20400-32372-13940-2890-10433-4169-890-12992,13524-16741-11133-2044-3064-11184-993-1841,983-4896-6428-699-5428-8442-267-1317,1163-4650-4466-502-2298-5079-271-918,easy,yes
1977418-1058999-439698-42967-18478-269782-288762-56467,301857-66817-197249-62720-6418-65796-36806-68239,135991-212119-29847-26868-4670-12351-2722-6423,24036-29246-8682-18402-5472-10037-2347-1482,30603-30438-23286-31637-6341-8424-2327-2254,38200-22375-5103-11932-7671-4977-1317-843,20828-33970-8516-2645-5445-2313-362-435,43815-38350-10551-2244-3139-815-180-163,difficult,yes
871932-642774-2462962-137821-53798-144164-1484043-768688,50146-109482-285725-58874-19911-41076-92866-80026,4990-14084-74518-10899-4010-108379-17634-59180,54115-18922-186415-31102-98942-86237-14577-18347,15766-10338-71836-3397-4103-12725-13487-4532,17845-8182-16976-904-12747-8887-5480-13776,11965-7777-12039-1182-5910-6817-1355-4525,3278-9472-46566-750-2792-2093-1956-3134,easy,yes
1117799-507800-687609-201897-1151637-137864-911171-1373938,53260-121018-410954-49341-100814-19233-98697-303910,19584-3651-26260-4000-5619-2342-13971-88061,19293-20500-32128-3167-14388-2883-10996-64995,9666-36590-23320-5616-22763-3304-1607-56934,5796-8112-8925-1926-8814-1262-3013-20103,2677-7730-11458-2982-3888-1035-4382-7249,3860-11406-9943-2061-8524-1493-8173-19341,easy,no
90228-790939-140611-111052-543260-1319814-178049-207383,224101-400348-151855-22061-18484-90193-35044-39886,25904-47532-24597-116193-38282-23169-3330-2592,19044-74306-102494-37657-55862-205319-1844-4887,18875-66784-4419-37395-17464-56903-4717-6448,20964-19878-6379-12012-14198-36720-3944-2449,6325-25395-4215-2711-11029-15304-3346-971,5537-20536-6853-8091-12932-4953-907-373,difficult,yes
1142061-474862-1464883-860952-744414-104900-132339-127754,49890-267361-797880-98709-40122-17060-185847-80324,24706-69818-295657-92435-42415-4027-34174-13328,2354-36882-135648-103891-26628-5612-73021-11293,7278-128981-174572-41754-38928-12692-46418-4877,6673-48528-131217-104169-29963-9658-29921-1950,4572-14206-53678-11589-7428-3331-10046-2229,1868-7082-10094-5418-2511-935-6999-1567,easy,yes
1334830-2873411-1484170-882967-548244-623892-1365275-140818,234282-146555-170572-511422-222125-527117-89795-85080,22378-69606-75104-75533-86183-174763-19380-17481,69948-56208-180659-70432-81057-91288-24646-15273,145025-41488-57712-41097-56998-75550-6175-11134,47216-79848-74538-27698-45594-159313-11565-9145,25555-17444-10205-16920-17460-11828-8295-7356,8215-16870-5823-12589-8544-6393-6327-5568,difficult,yes
1013736-2712475-233716-1054942-456385-1197562-705143-711007,111742-2250462-36851-1607475-166958-377558-39141-131466,3934-614475-19942-159808-18719-89978-4265-83934,41443-130886-27670-79119-9727-62649-699-69373,35136-175757-21423-65398-12051-23587-2406-66043,38366-106986-29623-214415-8249-35204-2771-54726,30819-68360-10131-21043-4624-20886-695-17715,19440-63582-2662-20653-3258-14909-883-6682,easy,yes
2145140-81724-338762-254616-3626-655380-36195-70721,215911-82577-88608-7596-32493-135373-32193-32437,83270-14544-20338-33648-30987-20428-4572-14147,51456-16512-19466-19368-219421-33062-8480-2696,11753-18131-2406-6070-7646-27500-6339-7327,39005-11349-1853-1267-6153-43134-1921-2212,15950-8784-2174-3872-9349-35248-1974-1182,14110-3956-2244-4651-2410-8647-1051-1954,easy,no
