delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
473325-56581-189778-334557-780927-841734-2599768-85849,102114-7331-26680-222274-101616-133372-98901-9190,13836-2279-1460-36792-24079-24996-26506-1187,13229-7581-4452-10777-15400-10668-31865-1575,17624-3970-5845-6668-15122-3982-8437-1416,69215-13985-8486-6449-12372-6985-57823-1257,20850-6408-3153-4924-15515-5217-22288-1437,8228-3206-2391-3972-14761-4309-6821-477,easy,yes
1056456-423596-141000-36990-194241-194241-334787-180924,104856-61981-21841-4972-53102-53102-112568-13261,25473-8201-6481-8138-4606-4606-16568-1484,20636-15548-2087-5602-1557-1557-12080-2491,16016-3027-2339-15597-10469-10469-17643-3588,35273-7380-1649-41579-9492-9492-20828-10307,9745-4419-746-12395-2487-2487-8107-2103,9403-9520-779-9601-1426-1426-4160-3786,difficult,yes
182111-5779-58328-741154-13095-222892-27038-72592,17986-9692-21794-177661-6118-115290-11306-7390,9955-2236-8555-15443-6801-5494-2556-1633,1462-13763-7767-12445-10883-63341-1382-650,4737-13486-12252-23695-2809-12237-1112-1911,9559-15064-21484-29201-5457-10495-1134-6282,12143-18790-12017-19172-5504-12875-1096-3375,5929-11483-8237-15134-4645-9503-720-2298,difficult,yes
1499686-68834-16787-108132-425760-569026-118783-35496,80126-10325-4739-17297-15286-17248-7264-15410,12633-5102-2435-3941-6289-1703-1698-2743,30937-3886-1834-5598-6896-5077-1786-682,8571-1979-1517-2920-3036-909-4515-1656,42976-5124-4653-3939-10734-6265-3719-6953,17438-1941-1763-2237-2231-2727-5261-894,15331-1506-1537-2812-2188-1655-3495-987,easy,no
272695-57440-41531-668204-763032-735502-175603-1146818,47887-45850-20278-64770-54074-65669-71482-45456,16724-9282-7004-13151-35228-24700-20322-32365,23428-1264-10929-4831-15442-14340-3653-6372,15259-4136-12216-2730-8745-5113-4733-5117,38504-2964-23534-7737-5011-4996-13078-19709,19700-2328-17495-1789-4831-2178-3294-4026,9485-1276-18481-1734-1742-3784-1621-4263,difficult,yes
51052-495137-2888-710529-871807-71807-475476-49304,31918-41888-1944-75901-17730-16534-71872-31253,7882-7026-1043-25929-10391-20866-2205-3628,2659-4192-1037-18214-12346-4191-11958-8185,3285-10455-1083-29078-4521-1734-11696-2855,6929-41371-14937-68726-10319-1915-9149-7166,6036-15103-8762-62172-7989-2285-9864-4486,4080-9905-2605-18487-5432-732-5803-1026,easy,yes
1608227-369192-182567-95386-364361-142327-1961617-508465,296994-22491-9023-9702-61463-42745-121967-303435,31011-10304-3405-4570-11749-16228-33498-45497,17711-10082-1134-4988-32587-12196-71580-38725,12449-30552-1269-2382-9596-18559-23111-13139,29788-54062-2191-45420-47157-9482-23187-43443,11023-70552-1482-24195-19701-6630-25598-16366,11898-13960-946-11022-21633-4464-11434-15361,easy,yes
432327-19650-639894-14252-87157-55428-283876-185489,88659-19875-27848-5212-45100-48834-6239-31808,16808-5225-7129-4838-3292-20726-3957-4617,1840-2643-5999-11329-6940-6421-2011-5517,5814-6052-7778-9230-2651-3922-5226-5506,12505-8051-62113-56153-6144-5709-14386-8119,22345-15348-44567-10056-3011-4519-4897-2569,5516-2899-13358-14310-1839-1967-3362-4063,easy,yes
364169-61381-969351-61965-48463-139887-303764-85200,15369-59351-89732-14793-10917-60985-22002-68200,3910-7535-19262-9034-4245-39720-1198-8140,6062-2659-3891-2638-531-10260-2016-11869,3972-6207-18380-5785-693-5464-2292-11622,8120-4311-75885-9588-1233-8541-1891-10817,5227-6504-25686-5324-1196-7481-784-5327,5852-5590-20718-3761-607-3823-1040-4436,easy,yes
2350929-96855-34262-179151-49363-166202-72388-58100,82763-119919-18028-33396-41913-53110-55575-30538,36347-14390-1166-13621-15431-32278-15656-8009,18887-5087-9462-2833-2636-5285-3286-1055,24337-17842-12149-7039-7856-4308-5606-1689,42657-27139-36267-7877-6883-14374-15492-10253,7878-10862-10354-4875-2420-4168-2859-9140,11646-10874-6518-1401-2718-2688-2189-3547,easy,yes
122856-111557-87486-28485-14668-269664-61822-458813,9390-13294-16369-14820-10624-181810-23133-11856,4602-3074-5895-8354-7830-14488-6209-5705,1415-9857-1185-3536-5654-5464-3638-2292,5870-5343-1811-4192-12864-13605-3487-6818,11046-9017-4990-8051-56682-51053-1462-5643,6686-6742-2866-5408-11670-9003-909-2472,1537-4963-2122-3778-10430-12593-867-1602,easy,yes
10356-90423-15727-3383-63342-1315-23395-7588,13370-25237-31970-4772-20487-2742-4191-6478,9422-337-876-2642-7759-7360-2843-4468,5200-3880-13843-2392-2526-2795-8381-10445,16979-1435-12216-1810-1002-1530-8987-11075,31552-8067-46188-4735-5507-9289-24305-47122,20363-6178-17815-2785-1863-7154-9547-12773,13680-3570-15946-2524-1517-4065-11784-16176,difficult,no
61578-333065-6249-55779-11626-23334-123244-219622,21548-62523-31706-27482-6743-23308-33209-38442,7462-3969-4014-15704-3033-8026-1232-10135,5797-13405-6659-3880-1235-7780-2607-1837,15155-14333-12947-1404-4923-1951-3358-9647,8058-65669-38948-9049-6060-3068-10612-9564,5032-13722-15395-2768-5542-3107-3377-7169,4960-13061-11658-1587-2561-1212-1862-1699,easy,yes
90976-405941-21849-77853-79614-53348-62734-66788,22629-143604-8767-12777-865-7943-3937-3808,11734-47663-5851-1342-2701-1877-4365-2781,20620-8513-4010-3823-2592-2180-15561-1376,24094-10407-4547-1572-1915-1662-4181-4821,18778-22781-33792-5021-6467-6442-15631-6791,25999-31227-7932-2121-3503-2283-4738-2231,9414-16587-14275-2179-2734-958-5765-1104,easy,yes
18080-16638-10279-4164-10137-6526-70902-12140,15914-12650-8403-1394-6660-4802-18036-9351,2572-1260-5789-746-3044-7912-1765-3002,4832-14277-4165-9475-2937-7949-2239-2585,3372-10142-24940-18263-8181-7547-2919-11662,14879-33965-21403-31938-35634-18720-8110-16137,9561-18471-20811-9970-14330-24888-2587-6757,4963-8794-8777-12139-11255-3906-1264-3539,difficult,no
796474-485067-944556-214287-1700252-343477-241514-98422,242928-162566-302970-35967-173478-93087-76280-21656,76633-39446-114656-20385-13378-73447-11848-10537,35858-48763-49195-6141-19848-11486-19580-9058,10328-38772-35384-12357-27689-25165-12616-6348,33868-24372-58847-8062-71165-35498-9913-13775,15671-25639-39172-6329-19818-22286-4995-7967,33988-12282-38820-2788-12510-9845-3451-2921,difficult,yes
1021474-151300-54302-88934-1206679-1249654-43013-25898,971075-17367-51380-71103-43199-41643-1578-1230,10679-260-15729-15574-52907-39072-557-8041,31311-3288-11542-23405-20655-2970-1033-9866,37841-2990-15148-33938-13329-4938-1049-8260,41164-20269-38237-18839-39124-16417-2504-49356,40277-2867-27804-6025-11925-8122-1318-26212,31584-3634-18118-4046-3705-4886-1768-11926,easy,yes
134862-214615-5116-28176-1083940-81892-5987-3656,79166-59778-2602-40274-66518-31025-8175-3946,11251-15679-2612-4406-17144-9796-7156-4635,30860-9612-6770-2355-6875-1382-8131-7655,20821-4274-2449-8720-5829-898-20232-24177,51576-15567-16787-22757-12940-5948-62190-35857,31858-6636-5788-12230-10032-7526-10673-7157,15047-4419-2561-2931-3768-3790-8304-9923,easy,yes
118582-2866-59251-391517-100855-4104-5331-2133,24700-13533-5107-45155-103663-4882-5646-11254,1627-3290-8224-3681-5546-1844-3354-3552,8259-5022-7296-7220-5508-4692-3725-4781,6550-9132-3925-10315-13496-14156-2712-7731,21487-50457-74097-27688-49485-27925-49826-23306,3581-25803-21760-12838-36940-23071-5296-27602,2639-10054-14001-10991-7067-6333-10359-16489,easy,yes
9799-50926-217887-6076-4550-55722-29730-44670,2844-4838-87289-14543-5485-9793-26198-5372,5725-4161-9997-1571-1247-4318-7255-2429,4956-15546-8976-24992-861-5598-2935-3344,717-6772-7042-10466-4869-13701-11419-4455,7448-46673-9486-32975-15393-17638-59382-10611,3749-16085-3597-17000-6264-7746-19034-5397,4786-8255-5881-10496-3059-12025-19418-1599,easy,no
10718-37507-13765-252223-61249-131962-68563-5649,4425-33026-15874-38998-15332-40619-35078-6507,5976-901-23640-20240-3525-7947-11542-4070,4494-2418-29326-7729-1330-9473-4603-1836,14437-5802-22588-24313-460-17083-2516-2442,16715-5084-13300-22982-4090-35891-7552-5316,11807-4327-12340-8479-2113-14474-4373-4026,10899-2059-5129-11697-3146-5658-2343-1465,easy,yes
26297-108750-112466-6851-8231-2605-7227-16097,7333-11547-44661-3643-18666-10525-7919-9871,16715-2873-5579-25189-5943-5097-3029-3608,6187-2507-4447-8366-1800-3873-6269-13945,6118-2586-3454-18373-11792-9938-12090-11587,15119-11258-7822-19720-24969-16079-25781-27242,6835-1277-3737-11447-12600-19100-9409-12722,4544-1808-3378-7514-13797-7153-8404-7641,difficult,no
6523-108030-9043-2107667-61196-77573-83989-7752,8067-40982-37350-26316-1641-29459-34648-8878,1575-2559-14361-16500-186-266-1910-2430,6217-2964-10415-6197-3843-1479-2507-9426,14547-7096-9554-27350-2075-2788-9117-2268,70079-3938-59964-32556-3901-4854-28284-29523,16062-5935-27786-17737-2726-2991-4424-6982,20538-3054-8247-13812-1829-2390-6814-6169,difficult,no
5134-57477-4020-147977-56043-28059-92284-23096,4052-43305-3759-41609-6529-8218-12500-2722,15301-31120-828-22265-6211-9377-8466-1860,9355-2587-1399-5964-10397-7776-9700-1134,12662-6644-4364-3664-6335-13904-8244-1013,24854-5654-9370-6421-16673-54065-23290-13861,8241-6805-4265-2117-9624-20935-23660-1830,11259-1978-2082-2308-7300-3996-9912-1842,easy,yes
17211-267411-5798-27903-23506-13172-36924-7463,21962-28791-5307-6643-30063-5330-13025-2306,8518-209-1591-2283-7636-9061-7188-1860,15970-1036-925-2745-2973-7644-8327-1120,7054-6288-4305-6970-3535-10866-19546-2966,83734-42293-5409-14825-21057-49989-27114-7902,7323-6066-5031-7693-9115-18836-13684-1480,18334-8203-1611-5765-12452-9979-12818-3120,easy,yes
11046-157069-1988-268220-8551-7318-13863-11405,19267-17132-8960-7662-2582-17903-3968-16414,3918-3256-1367-5175-2712-2158-2889-17243,13720-6634-3324-2886-2778-5771-9202-4285,8229-2476-4362-6255-5725-14030-11848-6207,23613-6708-4465-27073-4530-20141-26419-26318,6658-3357-2057-11246-3804-8895-8005-11984,8748-3217-962-4006-1134-5790-5062-8361,difficult,yes
15250-68365-5786-2375-11812-30600-12762-125437,6473-8519-4761-7853-6104-7134-2387-8755,3820-9012-1930-2030-14905-2470-467-5067,1780-8944-2760-10086-3288-10370-1987-2213,5175-6291-4351-9801-9047-10031-3963-11946,4076-8103-3177-30621-27807-39401-15649-20455,2508-10358-1875-8195-17667-7222-2258-10181,1910-6618-1872-5378-5335-5393-1025-2542,easy,yes
3956-7231-7283-11131-200381-17679-1688595-547858,4018-2157-7073-8065-21321-4902-377456-23745,4840-1406-7685-4125-1321-2019-15447-3690,2169-1922-5327-1834-2266-39619-29750-3187,3468-10275-8207-4034-2085-47370-11135-9126,5292-17987-11298-4923-5424-32059-81417-26694,1633-7508-9673-2011-3499-2449-18677-27289,2554-11299-6779-2913-1269-15649-18132-11526,difficult,yes
9821-22792-8778-4770-10749-5167-128668-435546,18012-39192-48660-32726-12827-3977-41391-264016,6467-17088-7252-10408-3619-3027-18287-17225,13728-4785-7231-7756-7542-797-40352-46326,14616-8889-35197-12729-13501-1611-14477-7968,21276-36262-29725-27080-20737-6119-72777-34175,7135-7961-12242-7395-9179-12865-35391-73774,6820-14350-21346-8750-11270-1656-20256-12102,easy,yes
143850-8514-31014-928-145385-12482-7779-2833,10213-7423-39628-3976-3932-1184-2841-786,2311-210-15445-6687-5827-2127-1413-4385,3280-4150-10513-9506-23470-2067-6429-13044,5827-1421-15138-6083-16022-5040-18649-11402,16031-7807-14361-11069-21389-7941-31106-31239,6605-3716-50606-5499-14455-1035-16481-10290,1432-3246-19058-7454-13469-2177-5718-3181,easy,yes
334001-74327-195581-112078-1230-191890-661212-975252,13668-21430-15469-29770-2847-71237-201353-118282,6024-7037-5694-7813-1808-34071-136668-160741,8074-13365-7953-11673-11435-42722-108244-55373,19514-5087-7686-12249-11071-51087-58543-18297,63010-22886-7186-34474-18987-36645-59491-56323,25937-2264-4402-9884-39633-26674-18992-12734,10411-2063-4277-10771-13233-9520-10471-5561,difficult,no
45717-871634-28644-31799-40547-369255-3989-121265,12613-161258-28133-4607-31347-16107-2163-51543,5554-19359-7499-966-651-3728-724-5778,13247-11728-3289-625-775-5469-2595-3742,13472-8600-29330-1203-8284-3804-1332-5845,22830-14083-9480-15625-10595-6932-7185-26212,16849-10604-15147-2812-4666-8385-4617-5985,14082-4127-13177-2317-3027-1499-2961-2166,easy,yes
46772-262216-101293-97091-194789-16968-19178-57970,17931-235217-42263-7472-110100-22322-5242-92719,1904-16049-9326-721-13127-9403-5867-26237,1547-6542-5048-1771-8227-12258-14865-10433,933-11789-3288-4701-19179-25524-18362-18217,3278-8342-14086-8970-35291-56857-47217-32048,4162-21228-5968-8493-42543-8544-14835-11759,1857-3606-3438-4036-5819-11544-7208-12124,easy,yes
1116503-1377077-47474-25600-30670-65100-31038-1694,50230-139478-15064-1360-15725-80232-2015-5254,8401-10878-15028-917-21341-13884-21891-1338,7093-13553-593-2220-17007-17035-10693-1251,23798-18994-17155-1791-17582-14044-26842-14743,105363-102848-51162-11749-49942-30412-50747-44620,51467-43147-30200-6205-18990-18246-12337-11866,6036-15518-8315-2854-6785-28313-8649-3412,easy,yes
10624-4118-114539-5177-105367-8529-2357-4001,5246-401-19375-1401-9869-853-6511-6617,3633-86-891-2909-3892-823-3757-4664,5071-807-966-810-2779-3234-4075-6735,6080-9762-8604-2785-14242-2914-6803-9000,9343-7316-32878-4519-41363-11169-29555-20596,4431-3265-13257-3881-27234-1981-11418-7839,2001-4981-5543-2102-6752-3081-6452-10673,easy,yes
82468-1504290-179038-1592797-240344-614127-139259-782991,108670-144507-11979-46633-398648-40231-9131-404147,24550-150204-4523-52771-75760-1388-4511-44333,18289-15230-3644-12138-7686-2435-7343-12603,4959-86560-2051-7148-25391-3564-5083-30793,5116-35412-1673-14776-18428-6833-10645-48516,1844-15543-2259-30677-16679-2562-4609-14801,1730-11260-666-12391-7663-971-5587-9888,difficult,no
741541-533204-264757-822032-1423961-42627-62827-200338,311646-85097-60225-172632-480418-8908-5322-2718,24177-22606-36755-165084-29783-1432-3181-10223,34686-11331-24607-51913-104582-1011-3225-4184,10263-5998-8296-126804-180924-3515-1958-4437,30478-13921-17697-177734-48552-3252-4338-3598,16162-16342-30268-41643-36649-1782-930-1640,27036-7787-6175-33614-30807-948-1104-1515,easy,yes
202965-307943-161774-241482-1324066-140699-45151-160517,16413-15572-6035-31755-246673-15555-85388-24717,4450-4878-1062-2847-35675-5908-5454-17788,2571-6448-2668-12980-50395-1863-5306-4916,3054-2283-927-13915-39199-2673-10953-3933,9912-10360-4565-3188-34890-1096-5301-12073,5540-4474-1009-4142-14945-612-2376-3365,3148-1432-1106-4673-15742-329-1150-3772,difficult,yes
431634-232497-2947-78943-34334-53872-30402-42323,88407-53312-3941-33938-9458-4961-32343-7504,6946-34342-371-6398-1737-2650-13753-3469,18760-29013-1268-10535-5460-2043-5528-4949,9591-63597-1561-5789-1425-1469-9636-2163,28761-24415-11940-23464-7733-1463-19076-16593,6032-18148-1049-5936-4016-925-22810-2277,37610-5145-1892-4929-2176-540-5733-2624,easy,yes
16069-110182-244941-152473-49764-310669-21772-90201,6340-12571-133140-24602-31085-41157-46080-2876,2112-5570-8266-2676-14072-6161-30770-10283,6914-7659-5400-5245-8070-4003-18243-8900,4746-5719-7545-1972-15623-3480-14297-2259,3690-3547-8952-5323-15718-3736-43530-6776,2550-2922-887-1598-4489-2095-15100-11780,2118-1826-753-341-5763-1000-9216-2276,easy,yes
73725-86847-11519-74073-8286-92642-134121-162423,15869-26880-14808-29047-12895-12043-44830-20995,5761-3032-14379-22747-4128-4165-12056-14462,5230-24221-13941-4558-3498-8391-14057-7999,7922-11779-6198-10019-8831-8278-34031-5188,10198-47984-53854-40892-8579-7818-37169-13588,6282-14284-14459-15593-2406-5334-18112-4836,5545-8406-4668-4435-1283-711-7408-1204,difficult,no
90514-334767-490202-271862-1229963-248721-339529-276501,7464-193703-189510-78031-210031-123218-62593-64405,8740-83973-22914-19939-22557-12573-8135-541,919-11940-5743-2281-26089-22889-11481-10147,5153-16049-14508-22517-27933-8220-6410-9353,4730-29309-20149-7585-39922-8650-36755-8290,3194-11413-726-13393-53751-4315-9176-8677,3168-8497-572-3811-26068-2346-10084-4323,easy,yes
54713-135956-1685766-90534-201436-299248-1669594-1776976,104959-51008-143596-14389-16895-39362-99826-92014,6554-6003-35070-9981-11364-12188-8595-24569,15084-11424-50135-2455-8095-39050-5197-24608,13404-4071-24787-3972-4337-25166-8333-36424,17962-5840-9086-916-4833-27424-11630-39544,16806-3983-3677-141-690-17158-3022-6765,16958-1160-816-142-1327-6297-2796-4689,easy,yes
279186-129829-227364-119898-636679-38264-362853-87812,534850-15127-96295-23359-182529-12272-54658-39545,49752-5180-3078-5673-53419-4207-9524-11462,23554-3813-10121-14856-51425-6009-10486-35686,11720-4519-6604-3022-17069-1944-5473-18087,26059-9276-10550-11223-29795-7540-4452-19516,6389-1987-5883-2559-12724-11453-2729-12444,4550-1511-1332-1381-26725-2320-1955-5201,difficult,no
235534-325179-189669-145647-167152-123162-164930-3004028,19895-30757-123188-8222-48646-9872-102872-225791,1674-26742-16795-4766-3391-2681-24917-39120,2747-9622-19306-5103-20311-165-16334-25923,3578-5161-19893-10702-6706-1271-32278-32965,7720-5866-16935-10828-31998-1707-28875-31763,1891-3433-30171-1775-4427-1040-15706-5023,2009-1471-9465-1049-8921-357-10702-7530,difficult,yes
18841-1410481-1098093-488501-379640-162423-8292-345540,42093-40683-147616-16786-48591-23932-11556-32999,2597-39297-18881-10332-13097-22735-3082-55343,7161-30507-45401-15193-38657-4795-6232-11047,9921-31610-13156-7144-10601-10869-5464-13184,17764-42444-12669-44604-13712-24513-5072-22288,12098-15506-11891-31043-9346-14513-2467-10352,3855-6339-7648-6204-7765-5397-2849-9557,easy,yes
646321-535740-65140-29840-255627-46321-171470-329348,37572-180417-8074-27625-18914-1904-232044-88447,7115-6341-2877-21899-1149-732-153561-20556,2018-8287-2389-4157-1584-1451-51293-6983,18189-18228-3707-11161-9989-994-18408-11445,13856-47377-24117-74058-7112-2119-40400-10780,12781-17965-2114-10338-4095-846-7139-13053,6556-9430-2552-5317-1902-298-7731-7640,difficult,no
165017-893538-642753-396501-414543-124829-578903-120015,107872-311641-250365-12392-22737-120044-158647-52742,21080-54728-128700-15564-4228-2083-37090-4927,3415-24033-7843-2572-9141-5977-14807-2488,6807-24796-121715-4208-7169-12112-7543-4286,6485-34646-30131-6495-16791-30297-35328-104187,4392-13503-39106-12100-5803-4598-17903-28372,5350-7232-10413-5434-2975-3954-8108-11871,easy,no
666934-1635769-68154-578598-26093-83912-145776-10474,73976-100536-46726-35044-37439-76669-34577-9660,22775-52061-21816-13786-29495-27567-6601-6766,20978-49519-29145-11073-17908-34574-1295-9714,23868-18714-14799-14798-14605-36371-10328-7547,66071-15994-13261-34215-25795-14700-3950-5562,30267-9392-9331-9469-8679-8464-1327-2982,21579-4472-3854-5092-4774-2905-673-1131,easy,yes
112177-500251-111436-150611-175465-167245-25032-150348,22389-86256-280730-31945-7831-33661-31084-63702,13370-10825-13098-7182-6659-39526-20535-50972,4061-2908-15488-3601-4919-11470-17318-16355,3243-3650-16368-11623-2365-5621-20598-6324,10234-14118-34980-15316-8403-20697-19705-45476,2589-5648-7939-15608-2649-13454-6719-12231,3537-2295-8104-4249-1992-6674-5069-5101,easy,no
311001-129825-10780-373697-130620-18643-100780-193891,30018-353381-20547-66241-12748-18565-18310-48601,3349-31190-5900-6400-8415-728-19385-9891,2324-11477-9585-1203-5191-2322-8964-2554,2410-7316-4631-2998-3770-2977-2353-5712,2600-17558-4915-6583-733-3282-6392-3471,4936-26729-2063-3727-270-966-3766-2749,1441-16200-1278-377-180-1043-1941-1178,easy,yes
1380721-503480-727596-1483234-32728-843707-101433-102779,8743-25181-29607-102366-13815-94598-23261-91241,11248-23400-29734-38269-1126-25084-5343-2687,16801-15328-7238-23026-787-12935-3713-28981,5688-47671-4078-30473-1537-15715-1065-17940,14528-38982-20030-158665-3855-9318-17523-26826,10216-22235-4034-28066-2252-4620-7935-7246,7735-11029-3825-14941-1563-5386-1359-8264,easy,yes
295042-372403-725972-358938-206246-1566647-18576-53418,93397-38610-82305-35276-43604-19464-4221-39959,2505-20620-16200-2659-15323-57087-2710-3519,5962-4823-15597-1818-52144-43413-2511-33442,11267-14657-30688-7282-26025-12204-5082-3911,13462-14369-53839-9254-53149-17000-15568-31410,4106-5102-13848-5644-20737-13678-4944-7990,4024-4586-16414-2634-22291-7577-3690-24361,easy,no
571936-105158-156849-992341-1516368-102280-95465-1081024,193740-7215-226992-626617-65068-24363-44860-106675,53647-1803-26889-176220-13745-1595-10635-11018,39682-1047-11647-76382-24310-3561-8993-9538,15336-3262-17094-123096-18459-4143-6588-10971,86267-14230-6713-90578-10396-15734-1584-12210,12778-3779-2678-39863-2073-6161-1351-3202,23557-3302-2980-15695-2187-3805-578-3763,difficult,no
421292-4125-10984-55708-25425-72756-76766-130627,18360-8059-2672-44064-78942-18772-15973-99564,10195-2342-641-14523-8318-1286-7166-6444,18733-1990-2230-3282-5819-590-3346-5966,4187-2764-389-5403-2392-1476-2004-5992,5962-3276-2686-3359-3022-2634-4854-2886,2072-1080-2736-865-1256-1459-925-1736,1547-960-956-634-1580-1003-1340-1325,difficult,yes
602450-27526-1307352-33944-80671-91391-7939-303004,10124-26363-113953-35925-162112-12575-1793-184781,21209-1026-7396-20549-33731-2100-5478-47768,13820-4834-17286-5897-7893-3188-4722-26403,14262-1125-16411-9593-6978-6771-10269-17372,21083-2925-31221-8105-4252-6506-21734-12162,8642-1926-15773-1415-3827-1192-7283-3677,4568-2497-4449-1894-2539-1919-1877-4640,difficult,yes
256352-57043-12186-21483-77285-43501-162138-80000,49333-36121-7480-14362-10297-70213-68257-22036,12135-1057-3486-1941-335-12861-18544-8052,19356-1237-1453-3535-128-5061-16349-5478,14383-2581-7242-7843-397-10942-33272-1144,4197-2781-9811-16137-1349-11388-14676-803,706-325-5691-1866-229-4428-5786-800,870-126-1823-2355-125-3431-3219-366,easy,yes
71085-2775849-87940-628866-90259-135061-78733-57383,80790-219021-556614-11761-28431-51762-3804-25783,18071-42291-22837-19500-4098-18141-1519-30945,8188-44692-35861-17656-1626-4320-3160-3201,8964-39606-15683-5546-3754-3733-1969-12174,3952-29690-8369-3106-2252-3781-1198-7481,1471-9374-3441-2366-1181-1167-331-6228,890-5814-2656-3071-585-478-162-2948,easy,yes
20113-18442-17971-24965-175793-7188-6735-45003,28759-30394-19072-5819-61024-30335-6929-20655,7894-15565-2173-9753-9753-6390-20711-1429,3927-29405-4566-17522-3394-5923-5047-2405,3725-10460-2342-7411-3404-10885-12631-2191,2419-13709-2984-10528-9142-11438-16832-2435,1012-5456-781-6439-1222-3734-6349-1330,1641-3625-977-4392-452-1891-2418-648,difficult,no
3764396-1921735-450389-419848-67228-295735-360995-3186261,171607-359479-52270-27016-32400-44097-93424-498230,96345-53710-15716-16185-19859-16959-5883-19938,159234-26311-29015-8724-9184-1614-22799-24376,36321-82398-10396-26335-6323-2075-5276-42046,19221-23571-5461-6279-23240-6001-14586-34434,4857-11250-3725-2850-2040-3112-4374-15116,2201-3918-6234-1974-2202-1517-1909-8048,easy,yes
