delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
148060-1305924-605504-857976-176384-919016-193028-306560,209656-156177-21395-130516-38279-161571-82073-114890,3422-20758-2645-187152-7031-43622-6523-7753,18897-26943-9868-53930-2149-10875-2811-14180,2488-14364-6473-12243-1976-9927-4396-20887,5835-27705-23741-23534-2079-5590-4455-25863,5279-11958-11371-18024-2026-4052-4003-36477,7722-13039-10923-17570-1664-7548-5251-11963,easy,yes
359580-1650540-236128-760699-610636-178581-97477-451527,75193-48472-75033-228232-61222-199816-3449-52475,20858-7834-1454-9451-5092-10516-1457-8501,3436-63881-3157-14848-13561-9524-312-33935,3842-13278-7497-51694-7949-5026-733-3620,8406-19764-6811-22726-4366-4720-978-4631,1460-26792-6344-21102-4930-4672-414-10148,4331-12159-4498-11245-3255-1868-569-1200,easy,yes
192149-1821320-134442-290593-523789-1889772-157009-263116,51885-145247-64396-154545-44260-433342-24141-56757,19151-23865-12607-26120-12897-47164-1678-22863,8025-1623-8961-13558-6088-12394-2273-1256,3668-13973-3598-6701-5277-31677-2365-7010,6544-8822-5749-22473-9788-22383-1178-3602,3614-17625-2823-21551-4449-12069-1114-1011,2635-2843-1628-12170-1880-8696-531-3113,easy,yes
329581-178399-84633-30497-1090842-86696-137548-318343,28494-17308-35129-14962-42294-9240-64416-66536,14890-5405-4711-4505-13200-2381-6851-12845,7435-2792-2153-4023-6259-8135-1209-11378,4468-5737-11679-1253-9771-2737-8024-4570,4118-6451-5866-7676-6605-4103-5080-3500,6512-6862-3369-1877-2578-2676-1921-3856,1801-3333-2525-3034-3983-2490-3062-2051,easy,yes
132576-52429-67892-14835-118617-31378-119885-428938,5220-13610-55781-7108-65560-62728-59726-15615,4221-2456-14102-1655-6836-1823-4263-4273,1770-1374-2470-2302-7353-3607-2787-8684,510-5261-5300-2128-3518-2098-17551-8511,664-2000-8252-5268-5739-6577-3179-9794,525-1091-4303-3522-2701-4897-3651-3999,431-1261-4210-2726-1578-2915-3148-8666,difficult,yes
148505-76552-1052403-831811-306008-1868563-417831-253436,26525-68746-257682-7284-41337-71813-85313-246142,30720-8493-37559-9948-11782-30286-31457-37027,10126-2993-17481-5531-8123-17193-6716-6847,10373-2811-19889-3641-4095-9372-12678-11712,5643-2904-39413-3908-4308-18369-3839-7818,5746-4064-15102-1384-2586-10233-2605-8086,3283-4293-16993-574-1651-3389-2171-7622,easy,yes
192777-620251-1697489-638577-862035-112295-124858-896872,3441-83242-283753-297893-382956-88986-16238-124058,1577-107481-11806-102878-50781-5317-1387-13486,659-20174-17053-29039-53962-4262-1154-19924,4235-25372-19551-12691-38232-2573-3696-8496,4164-19886-17551-13722-24087-2958-5403-24787,4584-28511-9995-38927-9279-1809-3984-9365,2535-10657-25653-14334-12817-970-2139-9159,difficult,yes
190757-110311-82686-1901897-12925-125958-46321-716771,28670-17048-33621-626215-35464-11666-4030-136674,3259-6158-21200-13828-2337-3362-4704-38030,2191-1943-5626-32889-719-291-1853-84278,2708-1280-2528-34504-2564-1008-1358-43472,1875-1403-11599-56346-1764-1343-3305-20515,718-1221-2507-29532-1002-641-3953-8595,861-1717-3633-41464-321-399-1465-7656,easy,yes
824995-469930-440701-185352-149927-1847111-252256-773613,738170-78762-79948-79193-2747-272370-122590-102547,130563-16449-29546-2838-443-50454-6459-47805,41170-72296-9144-3892-1450-30229-8733-75643,46151-4417-8851-5517-497-22700-4962-71549,19720-11198-9156-6114-590-38372-8154-18504,13311-3309-5267-6500-749-17635-2621-9576,13831-10514-6795-3528-454-5325-3332-13097,easy,yes
142092-945188-346374-244098-103994-270546-257876-1384602,15642-325463-168266-163717-54568-72991-22246-163169,3507-18408-22701-10571-1184-16611-10260-8256,1615-29671-4165-7921-6632-11117-11050-3349,649-34906-14665-7673-4728-3065-7525-4347,618-32171-6568-6537-20940-14307-3123-9836,707-11853-3454-4054-19835-4584-682-1281,490-13427-6387-2753-3848-2459-919-1978,difficult,yes
144558-698516-952033-156145-466482-940123-964241-414285,184501-666034-410072-31103-115668-135433-157273-14551,35086-36377-23243-11506-23406-44559-56593-433,12223-31847-25038-6308-9891-57090-69126-2684,13276-14723-17088-5372-6896-45363-8477-2388,18531-41167-21082-6138-8401-37772-16270-2859,3266-14365-4196-11136-2892-26250-6464-1161,3736-11283-2556-2595-3505-13521-3706-1565,easy,yes
56239-116497-140317-221633-1199172-626365-157443-73190,10999-12248-10139-162707-94193-75083-23000-37235,3655-3215-2587-102360-27289-11547-7154-6614,2106-790-6722-16320-38178-4797-8759-1454,2630-1097-938-15293-23480-7796-6201-9926,2574-2198-11209-22698-54793-3713-8649-7571,1288-1095-7809-15791-24093-3799-1648-5145,647-909-2211-15522-6869-3031-1542-1995,easy,yes
easy,yes
