delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
110290-1574596-660306-220292-62110-59429-82288-70415,18681-528416-30896-27767-7391-31225-43225-74952,26011-242929-6096-1615-2280-4170-20728-19957,38927-112564-3025-4948-7959-1780-8227-7360,14628-18939-2201-2792-4467-1194-3935-5683,21885-25966-4341-5934-3156-2170-3334-3402,5785-17341-1896-3018-3063-406-1881-2961,8397-13589-1620-821-641-274-1378-924,easy,no
500442-1596700-83386-338786-293191-432080-9022-201224,4442-170543-21352-91140-32167-96470-2656-20468,1765-10774-3821-18780-28788-22194-4614-2429,1963-40437-3659-7607-25243-10286-4617-5031,1393-31157-666-1960-4444-6846-1093-3043,1845-17351-1391-2090-4522-5220-5287-3235,309-7717-1424-2410-1978-1195-3061-972,961-8031-1233-1517-1451-2755-1783-2343,easy,no
489766-87971-169102-150562-230804-1329242-65233-252734,103100-66261-77227-12141-7955-380517-13088-197556,43371-4353-6123-4110-783-94480-5330-26237,13079-18696-6133-2014-315-69377-4639-22974,5846-2977-3701-1166-1076-57348-5459-23004,6934-4689-5970-925-628-15617-7866-15417,5024-4977-5820-544-169-4268-1911-7413,1961-885-2973-445-501-6772-2009-4348,difficult,no
169146-45203-666704-105961-256789-897312-36856-164370,23159-23680-194813-16191-31145-60938-11791-43091,10558-2196-91321-6233-807-15533-3708-4330,1650-3099-32191-10568-16893-20341-2756-4318,1519-1772-119547-7863-5468-5556-1229-1165,1527-927-31418-2438-4638-10889-1241-3535,849-350-33183-1941-2475-1784-1050-1268,568-822-9901-821-3229-931-620-2108,easy,yes
715231-62974-119685-793177-189823-84257-116549-48740,83703-60910-147381-586619-92178-28237-57617-19540,21571-11097-16160-21128-19943-11564-10969-12110,11999-3360-14080-9930-2801-7028-2189-4325,5866-4799-3389-20735-7417-3787-2480-2318,4988-4896-4378-14621-2188-3682-6828-2929,5941-2261-1085-13567-2533-2644-3188-2195,1662-2071-1660-3338-2181-898-882-1202,difficult,yes
141812-68646-787561-1001826-158398-129349-156352-35877,18864-11011-344369-197070-63358-5744-11859-26135,6266-2965-21053-73808-3545-13035-3727-3512,6920-1190-13792-14645-3088-2428-1527-985,2226-3153-18625-26839-7696-4644-779-1028,1096-5116-17623-18256-6140-3370-957-3883,943-1854-5578-10099-1964-2167-574-1517,502-1361-10740-7659-3896-1291-364-828,easy,no
857875-192870-783995-192391-11087-208950-89244-47506,213902-17924-133948-89360-7751-40317-8570-23900,11299-884-22840-7133-4091-15278-2567-8501,48631-2630-9233-5581-2655-6272-2093-2913,15374-3851-10055-3548-657-2608-1534-3841,6685-3033-3416-3618-572-4341-934-2651,4154-2804-1760-3622-456-1031-660-1860,2223-2384-1188-2083-260-889-682-3068,easy,yes
198678-379723-1116088-388001-292241-2171525-194552-353314,13947-30622-325523-110978-56649-175807-64793-19781,802-77875-19187-147089-9459-21820-20248-13158,3974-3514-12141-57989-5586-9462-16457-17554,1225-12973-9665-43332-4986-2120-8560-2613,5159-6292-9227-15000-1977-10199-4893-7999,1254-3214-9403-13707-1185-1660-4074-1465,2461-2236-6475-11367-1011-1800-2780-3032,easy,yes
2328353-70868-154091-52933-1630719-126895-1034304-54338,64631-20301-36948-40257-49579-23794-52841-44012,2324-20722-7032-4950-31055-7844-6003-11216,10458-1195-10706-1691-60648-2809-3001-955,35265-1588-4730-555-12413-4349-4486-3509,19953-3089-10021-1053-47335-2316-2809-4337,15137-2875-3151-844-18488-1169-1356-2826,15145-3000-2227-426-10437-645-948-3959,easy,yes
89930-145420-626166-659852-112633-39060-2643836-427888,28582-61212-176704-426700-58343-18858-258080-105289,20741-10101-89571-80977-10823-680-87276-7029,1717-10158-7096-24303-561-832-23070-12543,2529-8598-24190-30935-1593-1365-12548-2621,4435-6136-54744-19498-2127-1454-14831-6191,3172-8179-30588-8138-3004-1088-12537-1411,3144-3723-18846-11188-1743-567-9547-1801,difficult,no
49429-354505-172354-356714-638751-903554-341099-719971,17345-19665-137371-72725-454430-147305-48893-99743,4589-9346-5265-41566-25918-40796-4409-7659,2571-1239-5117-21306-27190-20743-15214-18578,2168-1371-8431-2871-10840-22593-8346-6136,1357-1364-22394-4708-25143-6497-24961-6065,732-1306-3612-10528-7830-3442-10892-9583,819-2155-8282-1669-8767-5670-4710-4923,easy,yes
359319-1982933-707690-80453-836807-1019130-521464-1933253,142826-395128-225840-123042-615799-517716-162294-430346,11253-126675-65519-14391-27493-90889-141526-72271,9040-10200-15262-4108-61598-17241-65561-77743,6377-18866-28336-3493-29135-28932-36162-47549,7472-20074-33038-8458-66536-21765-15320-29378,5879-20608-5124-5268-12026-5522-11045-4587,1740-8781-15892-4418-14332-14635-16877-17671,easy,yes
1900305-127185-1257923-570571-64587-76308-1397354-1086303,633364-139605-38149-434258-30687-36015-219356-294681,42406
