delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
21359-134354-2833-16593-19544-3394-46804-270106,24443-29979-10739-4579-4130-12772-21113-14860,4579-6188-60579-14753-2879-6282-1603-6834,1927-5221-79662-25040-33736-21321-7327-5446,2055-9792-6661-9833-5219-29791-13872-1469,829-10189-5032-9379-9536-8946-13610-2022,1350-8856-2823-2545-8005-4422-4048-1024,316-3067-3194-3671-4913-3757-1854-1044,difficult,no
72413-612175-1649-2233-12827-7431-4397-332360,59934-36003-15692-3419-6001-13065-6309-206879,3710-8975-2741-20003-9037-6971-9506-30528,4124-1717-29913-59213-28211-53051-20675-18791,1876-5178-4493-5991-4576-6342-7998-3401,1621-3212-6125-5178-8737-7927-13771-12312,986-754-6982-2740-4780-3003-2816-2236,828-831-3134-3502-3787-6577-2699-2565,difficult,no
58526-394253-9457-9262-9910-13464-4603-37366,15327-58396-8698-9136-9916-6658-4268-13976,552-12282-16933-11257-4300-2914-1487-4518,1565-7162-45267-42107-120384-27109-25108-36960,301-3778-17287-5650-7998-3126-3372-3370,416-1811-8731-7293-11113-4897-15676-9977,934-2141-4508-3026-2342-3409-6898-4350,280-1781-2485-3880-2354-4025-2455-2999,difficult,yes
369202-118665-46830-13716-5831-45200-157457-4482,60208-61429-69485-31718-2147-22465-143867-10636,3288-32074-17382-15459-12428-8520-13970-2238,9129-19750-4237-73390-31703-22976-9932-7043,6816-22400-2618-6072-7647-5479-4041-3860,2694-11778-4399-5831-5510-10425-4657-5352,1344-7139-3119-9078-1292-3687-2403-4373,5639-6416-4294-9816-1323-8873-4122-1292,easy,no
10879-98104-60228-10214-7205-13840-2131-7250,5616-12016-3910-11689-5220-20688-12885-12986,2406-1357-735-3237-13671-3853-8490-7072,5189-881-342-38884-53429-70837-36300-12254,2864-670-542-4399-7911-13895-5810-3429,8110-662-473-21746-11047-12176-9002-13699,7267-279-683-2703-3332-10382-4605-2950,2773-159-176-2341-3050-2937-4283-3441,difficult,yes
63139-104509-839080-7861-6692-115464-119599-126083,11345-82307-60938-5833-5553-17261-30625-2522,7908-10093-6007-1293-3334-1891-5542-413,3476-22855-2119-1456-2811-2125-4925-1238,1155-7722-4414-533-1807-544-2506-447,876-8128-10849-1331-10106-530-1263-291,342-7435-10981-2009-2021-319-2845-753,197-4274-2072-1970-3949-271-530-344,easy,yes
303994-510829-82761-540488-5316-99821-43594-877983,59922-89680-48311-33011-7459-31803-5420-663790,6316-12542-5610-5999-3872-29377-4931-62164,4617-5624-486-10950-1769-4550-1232-59452,1583-3015-1328-1835-2396-3664-484-19302,2477-17618-1791-8534-15123-14519-3527-13406,2063-3745-1522-3898-2723-7715-1184-10455,1323-1385-288-3096-4395-2928-337-3412,difficult,no
431751-44231-363545-65389-482934-17696-241019-26896,185811-6692-78246-11936-61296-5745-6317-13710,46753-5727-31357-2369-21722-806-2565-6509,7334-1641-9569-524-7080-2005-1167-1601,16992-230-11246-902-2673-1271-1968-2115,13902-916-15494-631-6878-3455-1458-2547,6416-214-8774-182-4012-622-1036-1759,9025-246-2068-206-3444-1075-827-1589,difficult,yes
91244-2430-945-402-4005-14233-130686-178337,7518-16482-5701-9684-20739-6657-18920-12076,1887-12215-2383-13919-4174-5655-6126-3826,3137-19541-26152-38478-17279-11179-2873-5677,2899-28314-7988-4287-8491-3566-3220-1424,1903-15106-6431-5296-11910-4988-2026-1987,1239-3374-4248-3590-4539-6723-968-840,860-5840-2664-4196-3499-1999-636-601,easy,no
68393-848346-702302-140583-182007-63348-24757-34662,18604-20135-78989-145693-53927-73785-18652-9361,2161-956-8308-8173-12907-36252-2408-5957,3561-10961-24583-7268-2350-9496-11153-3474,2371-7150-18566-3853-1414-6241-1424-5599,3786-1816-16651-3255-2381-11020-3579-2271,2171-3376-8455-1360-539-10860-2695-1235,919-996-4169-669-733-3826-998-1782,easy,yes
78563-13747-6239-12632-2921-8544-51629-243247,53070-8942-8455-15665-5231-6526-14813-21990,2732-4558-12383-2857-13189-2830-13657-9292,1512-39671-27664-30707-80068-68762-12604-2206,2690-10814-4024-3896-5541-7968-4481-1713,2254-8261-4767-6874-8654-9528-11691-3681,2176-9386-3084-2463-4503-3284-6401-2148,654-3607-2556-3749-2736-3199-4036-1715,difficult,no
5169-306437-3900-2127-4341-18656-253545-79640,22982-28030-9961-5181-5027-10962-66510-9489,5623-8326-4813-1135-18082-10247-13592-2180,5471-3075-37938-73576-51306-25316-36236-21604,3579-2142-17683-12780-8642-2519-25030-4034,9247-1520-6945-8905-5026-8641-20367-2777,5975-500-2475-5135-2062-5239-8643-1715,1763-1159-3698-2642-2607-2296-3378-1750,easy,yes
183740-3999-3432-13019-10365-7901-218936-287667,9732-7076-5339-9354-14083-5747-7461-224699,7733-2954-3317-9589-3490-1563-7699-31121,2300-32505-48403-121571-22932-67404-9854-33896,3611-4015-2700-4395-10120-9554-13501-11341,2726-14055-6260-4013-8422-7957-10267-21454,431-4612-2666-4302-4458-4225-4823-5316,1276-3077-6096-4532-2542-5278-3315-4978,easy,yes
117339-9056-3182-7498-11972-17321-85496-52388,37286-10196-3420-8575-1958-11005-14351-3517,18475-14719-1674-5741-4859-2737-7371-1414,4228-44464-15038-59106-92202-49764-53384-458,1832-11262-7329-3032-4687-4042-3723-734,1859-3992-6279-13794-12236-21005-4555-855,1701-3641-1964-3541-9389-4997-5237-521,1268-3512-3933-4295-2747-1761-2219-182,difficult,yes
248540-194575-17410-4077-7082-7056-342202-185649,26412-44539-2199-7509-18814-7022-35729-46780,9222-2099-7630-11936-6662-11184-10865-15048,16039-2227-43749-46407-59973-88105-6032-3728,6943-1826-2598-4821-4761-4967-4164-1825,4095-3822-6086-9739-10084-12691-3055-2809,1938-1135-2464-5126-3734-7083-1267-2147,2680-2631-3854-8538-5067-2875-753-1485,easy,yes
185927-19206-10325-123-18616-18743-89766-71458,98105-8236-8887-1567-7347-3852-10971-8066,5369-9155-4627-13165-3840-9452-2587-2142,4884-39620-17653-38752-29236-45874-51838-534,3479-4017-2370-5790-6048-4667-7913-545,3421-8748-10028-18074-3740-9933-12540-385,1240-5481-2763-4107-3172-21176-8489-841,902-6249-6616-1635-3870-3682-3877-360,easy,yes
395572-40371-182954-161148-7833-398591-145525-107385,24034-7915-39067-68143-4131-232718-3431-57760,5857-1403-1028-3245-2023-47505-786-4185,4154-1219-1321-1374-4185-35096-718-6711,4476-2386-740-1526-3216-10997-761-2742,3919-1377-1800-1175-7184-20304-835-6007,2021-1847-2224-525-2379-5832-218-862,1441-1345-820-1295-2489-4769-300-1648,easy,yes
17727-148594-610753-116997-7223-24461-162506-112134,31451-14284-46116-19113-12169-61586-54015-52777,6058-2233-4603-3763-1864-817-31113-1743,1952-3379-29869-6499-13342-35239-8970-2128,1820-1054-6033-1966-4272-1857-13102-1092,1854-1383-13938-1792-18075-6551-7329-2677,2515-897-6186-2082-5027-9053-8807-2410,1495-891-9888-942-3195-4781-4250-801,difficult,no
33658-1768433-49788-226917-523138-10240-74920-249327,65849-435629-30242-56233-22057-12763-66188-26203,1238-19047-8552-387-10335-4219-9580-14478,5682-13728-4325-3670-2141-2512-536-7340,3327-18842-3990-2516-9659-1636-1716-1422,3854-10242-3793-2452-2447-2502-3337-1722,3016-13187-2341-3134-679-1291-1018-873,1472-5002-1264-2025-1728-1301-1302-1428,easy,no
