5842-216305-1411844-89442-8870-3449-27254-23910,20788-103305-169987-23018-4490-16098-19346-19350,2285-63582-7869-355-3575-844-1170-5492,3676-50061-51359-1351-972-792-2247-1171,2523-30837-14875-524-944-1973-3228-1716,6354-12986-7590-480-1764-6745-2134-3114,3174-4861-1849-178-689-1771-1172-1094,5097-3369-7367-206-527-1650-484-496,difficult,yes
150890-345805-45658-45658-271693-67098-36771-127624,133548-17287-19473-19473-13858-67409-9175-85512,4121-1090-12396-12396-7167-1376-1896-6754,8105-1355-1283-1283-3529-5018-3076-6027,4125-565-1705-1705-1722-4620-377-5316,1836-419-607-607-1306-5597-633-3599,1174-306-1060-1060-287-1015-234-6581,420-237-534-534-330-940-70-1910,easy,yes
232059-1552833-606958-324154-67054-62972-130531-112807,27355-206272-80957-52114-5584-5706-36721-48503,2766-42497-11410-4284-420-2334-8244-12283,3689-20937-7875-6825-2750-3668-10171-4123,3741-28347-3289-5082-1101-6191-10497-1445,2684-4861-2155-3345-1581-6153-2495-2507,2204-4989-1332-824-618-2832-1062-679,730-4905-835-1169-777-1345-769-332,easy,yes
145867-257397-245784-42228-10593-369171-59494-234423,65791-12062-18059-12386-7393-52629-16599-50440,32715-3539-2033-349-349-12758-353-3458,23918-4926-2097-1011-2375-15700-1092-3880,2279-1323-2318-1790-3542-5557-479-1769,13388-1856-1356-784-4436-8018-470-2098,3895-304-706-649-2785-3898-381-399,4742-405-432-551-2956-2330-93-420,difficult,yes
37662-77770-1210003-165692-24833-3579-69817-45783,32176-36595-6586-103803-63557-2443-17392-10373,14326-6618-11173-6450-18335-1352-2834-3111,3526-4100-9540-6193-7519-1212-500-328,6622-2820-12368-2346-5563-1123-2232-2607,19500-1445-5914-1551-6642-1135-1898-2093,4137-1098-3729-753-1693-1235-227-284,2820-1098-1924-274-2432-304-386-80,easy,no
51077-190745-252489-54539-52657-81969-187584-186116,39248-22315-27234-7462-15889-39263-40319-82529,5105-699-1944-2107-5362-14628-11440-16400,4246-718-3894-1127-4299-16871-7750-8620,1147-380-3281-598-2838-9894-2090-1961,1220-1213-2895-1579-879-3715-1662-1037,1074-599-472-858-418-1732-696-1658,644-343-313-716-280-1308-387-518,easy,yes
39384-190879-575597-972665-1131896-14411-234789-53808,23619-11457-166999-252854-48257-3215-80937-12371,560-1101-23224-8684-11437-1642-4400-3464,1839-1580-10087-3889-15278-11085-8744-2274,2998-876-22755-6814-9296-4480-8697-842,2351-1031-16767-9623-1492-2183-7279-1101,780-238-16896-5697-3819-2415-7004-934,632-393-5497-4681-3113-919-4034-344,easy,yes
30364-25528-733228-657736-75240-22059-325473-412961,15636-24099-71203-298622-7322-10230-45366-123661,8896-10432-23592-17200-551-6391-16095-2539,2057-3809-22793-4313-1439-3774-5908-6870,1686-2314-9040-6627-1028-5657-4427-7115,1300-862-7010-15866-540-4976-3525-1945,770-139-2887-7233-320-1991-980-2160,502-591-1792-3905-191-1645-480-2055,easy,yes
186891-91452-43774-1350635-104712-14219-468961-35097,39777-8585-2037-76810-128322-18943-116421-15112,17056-4174-1626-36185-11071-3910-16358-3130,8781-4977-797-5610-5404-3314-5214-1293,3672-1352-853-9197-2402-1084-4593-540,3739-611-547-3802-3033-1052-8702-1329,1743-175-196-1697-676-497-4945-508,1065-278-246-3395-582-223-2417-276,easy,no
48380-1915200-162663-190164-41059-18939-21552-1473632,13675-285851-12012-230780-10409-3890-16670-111697,2595-7216-3569-4581-3148-1846-5061-22836,2169-15601-542-12534-1686-1711-2947-24582,601-13705-1313-3434-1124-966-8788-6218,295-11294-747-1220-636-1054-4996-8179,125-5490-192-1376-332-436-2544-5392,200-3158-382-842-257-237-2397-3150,easy,no
82953-227538-36782-52474-187923-27047-53626-164982,20837-153734-23157-10073-47363-25628-103676-69164,648-18781-6227-2494-699-12498-16096-4755,2845-16497-8167-2377-2991-15087-9196-4492,2105-11983-6881-506-1033-30839-7734-4982,874-2630-9636-236-1331-9079-3969-4853,571-3729-5169-327-849-4550-2649-830,257-1863-3058-181-768-2879-772-516,easy,yes
612531-1938367-926341-513639-92852-72570-718536-4761,89290-101914-34071-53015-15919-11892-26944-2661,28798-31993-15366-10146-4285-2250-6014-1722,869-43762-6405-24767-5266-1485-5170-1639,5245-33878-15890-9059-2248-2210-5234-1146,2589-12388-7971-6432-2925-610-3927-2236,1769-4958-2619-2895-1156-317-1470-1577,562-7125-2497-2517-806-488-987-1672,easy,yes
2240992-663240-529773-23454-7867-486919-127279-41182,584575-50958-25084-17288-3752-56992-7278-20952,29773-20225-2742-10497-6641-23916-518-2642,44221-12805-1258-10054-1390-5392-245-2606,23467-22998-1209-9159-2740-3421-164-2817,13712-8499-1449-7131-5599-3808-322-913,4382-4518-381-6587-1609-1384-101-1069,3628-4395-1581-3464-2401-520-119-269,easy,yes
72633-296064-24188-420696-6237-35613-9470-120719,49106-68855-53965-71500-8950-20511-4016-81146,3206-4047-1021-3741-787-1293-1052-1898,2227-5095-1756-5321-1271-1244-288-2308,2008-1045-4932-2407-2473-788-1047-1682,855-1127-1424-2995-1102-686-1024-695,371-678-938-655-645-161-290-586,169-439-425-651-627-159-276-518,easy,yes
34409-58288-177249-96475-1361978-7219-4504-671081,4005-23259-20271-5585-158707-6790-13669-122211,3675-6676-386-5345-38413-2668-7420-24681,2442-623-2746-2602-49663-4322-3651-23259,1533-886-1288-1670-5183-3296-3081-17108,1989-1154-1631-1959-11231-10462-7572-9058,1329-1052-1157-756-3907-2053-2206-3032,554-536-1063-390-2934-1526-1234-2539,difficult,yes
882554-25629-713368-57385-882330-18958-327787-499270,172354-19133-18114-21673-53806-43151-143611-45777,32112-12320-5084-1394-21838-6425-24488-7942,14828-5672-3690-1804-13580-1801-15085-5717,16360-8373-12844-1538-16099-4742-8420-2940,12742-9545-7631-1772-5497-15524-5601-2110,3827-4059-4279-1106-2487-1880-2763-1868,2471-1891-2099-329-2055-3839-2571-427,easy,yes
28505-257911-34319-134885-23529-26176-247320-206656,87579-91112-9823-40898-11895-19604-195828-46507,7929-74314-5188-2459-2421-683-32136-23750,6806-20529-1496-1211-4691-245-6139-2539,5176-12459-1640-300-2474-1428-2712-9484,2321-7808-516-916-3247-2180-4381-4567,1528-4236-988-564-3690-830-2479-1000,1295-3888-572-444-1897-185-2276-506,difficult,yes
114057-673041-287055-139792-188954-7309-147917-47545,40582-39007-36231-178691-23545-6451-82658-3773,12408-3528-23163-10700-7705-882-28964-789,3317-3172-2806-13668-7851-3022-16779-1185,1593-1550-1488-6097-1274-1930-20052-316,2003-1298-2934-6662-2589-4664-9663-313,551-921-1476-1188-812-3611-3075-313,429-630-720-691-719-2945-4457-189,easy,no
27401-520053-80407-56125-88316-11311-543047-158259,40329-179609-26562-5607-27843-18729-446141-79133,83-1762-1535-234-3862-2008-16252-15196,1398-4499-2407-244-4029-3287-7381-7072,1275-1586-328-244-5125-2766-2186-2030,4822-1408-1524-360-1536-3657-6441-7320,1991-561-988-258-787-2893-2444-647,899-895-511-215-596-1955-3312-744,easy,yes
4842-1975260-48389-271055-9758-43769-3827-194886,10549-99107-38700-19377-6385-74359-7415-20026,3188-31259-22454-3835-2278-8948-1136-3518,898-11997-469-1593-1983-13645-3142-14770,1995-26768-763-982-1309-2923-1464-3678,2929-6687-2383-1517-1404-14628-2049-7491,773-2724-575-739-396-1493-2995-2340,415-4339-278-550-710-1465-2640-2301,difficult,no
