delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
219727-245420-136325-963248-36710-16126-2369-25790,77021-27799-68307-57750-59004-20662-18118-10813,13879-7021-19823-66250-13879-14889-7236-16128,11008-5314-6487-6605-16203-14170-19442-11249,2736-9724-8172-16748-10978-3970-5849-11306,9177-67005-9666-22317-15302-24948-8138-16039,5435-24710-2834-20162-12882-4213-5229-3610,3372-16388-3579-10775-11690-6101-4686-3970,difficult,yes
54797-405850-12941-28341-406839-30531-45714-8363,11098-25285-27449-13398-281009-11169-57289-2897,3313-4823-6510-723-62822-2930-3277-9260,1487-4292-14477-3029-54419-10458-21831-3922,10605-4833-5721-5207-11923-9000-19224-7873,4283-13523-53745-52358-45537-24617-25943-39858,14158-3932-14407-16803-33936-16062-22260-35438,4284-5754-12053-5204-18833-14664-9447-11992,difficult,yes
139108-149591-307082-606509-1097816-85752-116372-1204247,100372-263565-18062-240895-409954-16069-106379-12923,26580-12330-15607-55184-53385-3764-121927-17682,10012-30686-22318-33519-56720-4636-49776-24235,4708-31027-4828-17326-17493-5129-25601-10135,6100-46171-92486-24738-46809-9362-50626-23949,4982-39073-36016-62496-12403-1186-7240-6066,1425-14997-28571-35766-23053-3977-27138-4351,easy,no
425867-578767-188516-481624-313657-106726-564569-60259,130656-144531-9107-254872-49777-159307-70536-7198,47035-15506-203-59871-7985-16340-14779-6643,37084-43614-1189-30157-10037-8985-11266-3351,44822-19012-2310-23432-11951-18906-5930-2021,16139-17970-2248-31536-23421-60514-14913-10878,19167-28870-1585-13496-29616-20189-6775-2843,12587-19628-1873-21006-8358-25492-6288-8267,difficult,no
93062-165038-763893-242622-37626-917943-33195-592895,94707-141355-300948-8156-10604-69140-14596-436348,15834-68669-11294-6186-32879-35458-3659-83373,10101-9969-50142-12197-18128-4175-10224-55134,13122-4856-4884-4697-10878-18042-13752-23655,22554-41672-39878-5971-59031-29544-20493-21538,17866-20304-22629-16808-18260-13159-13766-38130,20356-8840-17373-4434-31237-18344-7534-14850,difficult,yes
1352075-1438109-799103-82593-376647-1879896-109566-675913,226828-107056-75093-38420-464055-137283-10334-80595,66575-35482-12272-35381-136395-28198-24078-4198,6109-13349-15805-20917-94063-24419-9900-32489,15941-60874-11336-38587-98207-14241-24548-13845,33688-133891-36241-44248-72537-12203-20275-27828,15872-31228-14586-7042-72874-10603-15887-36616,32846-20629-6002-31289-42741-10278-52362-21993,easy,yes
4853-1210657-2604550-299550-184660-9848-7902-42993,68401-374524-272658-85506-107006-14665-12797-7089,19741-201633-164477-28194-31641-891-13964-5023,8791-17333-60164-63749-28072-3884-10117-6693,7033-37418-24084-19618-15781-6023-18381-10817,42235-41632-41594-23689-10632-5580-12334-7006,14314-22607-36475-18622-3927-2900-15801-5578,15609-23972-17519-10037-5524-3221-6174-4357,easy,no
44748-865409-92411-213453-803037-541745-1622578-142885,5195-87507-34063-86101-285717-150110-690839-14055,4854-52492-6361-73627-40334-38054-36779-1676,12149-4540-8273-3265-191076-17098-60714-4211,4533-4635-5268-18873-78368-13742-24336-1036,21787-24332-24145-30414-86497-47972-50373-15577,14121-10641-5241-13609-109211-24033-27412-8614,18792-1479-3725-8088-80829-11870-10623-5715,easy,no
259228-523158-58887-2699994-1098144-262291-773698-167461,48550-426626-22044-20359-385840-154398-367257-83934,31918-38505-9078-2410-100679-58897-59135-20257,16098-14945-16203-6079-50807-50555-32924-7643,4772-53958-12730-4311-21892-14236-34328-30088,7336-58405-13903-55758-55300-58511-63045-48889,6924-26296-4203-34016-18527-16806-6220-13982,3088-24050-13948-32593-15785-14123-38115-14207,difficult,yes
765674-365094-608758-324391-174645-301531-928977-928185,277795-196296-447571-141608-101772-205501-418848-145449,169971-258340-105351-14533-10054-5746-33869-17173,47356-50445-77774-25044-13181-27293-55555-12502,9467-17176-102151-26249-7217-14031-42909-13337,63521-76896-101137-82362-6670-49427-53437-26648,57902-15974-35093-19091-3339-21528-14291-16307,32754-14366-18122-21553-2264-19940-19588-37451,easy,yes
388130-209115-49131-75892-81662-127296-1964319-1316218,51428-64033-22243-111107-4543-92326-339965-48474,21882-9436-13649-14255-3256-9326-35359-6304,6475-11924-3983-30642-1107-14351-41544-10083,8812-14244-6131-6385-1823-16255-30998-9147,6999-45071-7902-12940-3140-34510-17488-6464,1650-42973-6255-2150-1339-26323-17784-3240,2695-18713-8255-7218-847-15920-21236-2793,easy,no
280148-74520-16547-1110720-562248-39723-96433-86936,27399-11505-8610-93798-29549-59494-7763-8136,5242-3997-315-4562-11608-8293-4860-1692,4808-734-6900-7073-8669-10896-2814-930,2016-820-6381-7957-7011-18529-1677-1052,9655-1670-6208-13931-130547-43741-7747-1461,3459-1230-7674-4354-17543-18010-2394-1778,2997-1157-4239-6132-30201-18766-8530-974,difficult,yes
86564-1136671-704971-1916578-568565-206459-515682-41827,107663-892470-326916-56163-289662-67321-93594-22081,8890-57547-74293-39206-67403-3999-39239-6867,6442-27364-41959-10885-14730-18385-13384-3233,23878-50207-85267-15757-42987-46446-17991-7543,15086-42741-39608-8967-44374-25886-17092-8512,27073-36962-19486-20320-14803-27640-10500-21979,13458-25111-19929-17815-21566-23987-4933-10993,difficult,no
151174-893323-247884-657013-82299-532103-73296-41931,60296-104965-54341-424181-40727-198184-11522-24750,2644-9795-4750-45572-13708-54326-20186-22196,2623-31501-2087-30260-10234-8961-7124-22123,2085-12147-8849-18574-8608-17808-5579-37371,6318-12063-11695-64181-9319-38588-21548-28613,4720-5216-3826-13831-24171-19047-4220-30763,3588-3399-2040-7761-6932-14148-4919-15879,easy,yes
138222-42409-286964-58276-282094-268496-211484-209004,24089-42400-89301-13934-342852-19388-32891-298139,2136-4914-16114-5990-44552-5131-3760-19975,3600-1600-18119-8985-5402-2001-3389-50340,1850-2197-17521-5999-30769-478-4652-30466,10247-1596-30222-46913-51310-2556-3601-26969,3700-2259-52383-6407-32024-789-6057-22763,2493-1914-30299-92473-21128-892-3370-12132,easy,yes
206526-366886-577964-450959-93426-126376-753148-33897,28314-190522-48311-359628-22561-16925-329592-47728,6348-71671-4798-2159-17540-3450-2917-781,4021-12086-6321-8360-9412-1986-18319-803,5571-12243-4298-25017-2083-1510-10788-522,9101-40638-6392-51660-19014-2312-78080-1977,2740-11717-35860-42541-3411-1109-15036-339,3452-10236-8506-21224-3183-1795-15526-2443,easy,no
84689-138789-454599-78858-288936-741267-87638-1130809,63034-52756-95418-14505-81057-41254-6498-178511,2856-25382-19119-1127-4704-28334-14898-11222,4498-2579-17419-3015-33785-10038-1536-10869,7886-4213-23519-2057-34998-5287-6160-19789,30246-9224-125321-13094-21047-7313-4834-49211,14235-10319-28695-5626-73318-7605-2106-11273,16238-7045-17688-3050-20603-5949-5348-18018,difficult,yes
934539-619261-1001496-120611-65750-268379-1340046-67712,71438-482364-203486-31645-212618-30850-93994-16938,37494-22934-17261-7727-9980-709-16968-5344,46135-61109-14252-6882-31425-3828-3742-2423,14240-63401-24712-4169-41608-9010-25312-2253,109241-32885-36432-5785-125841-13558-54468-22778,9482-10250-15430-4349-57141-8475-31872-4664,35382-23627-14565-4586-20013-3661-14397-3481,difficult,yes
