delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
824753-31789-313591-731718-47743-29341-53925-49246,15476-36297-372762-203398-13215-12022-6302-24122,9125-1281-7318-41909-7039-10272-3044-11002,17756-8534-11666-58061-11162-12814-2440-6776,3355-5728-8992-9084-9596-6742-1704-6933,2562-7108-18615-60607-3262-18721-2857-9116,2048-3108-7710-19873-2757-23567-3279-9120,980-3300-8089-33900-2199-6666-1536-7360,difficult,yes
145942-49405-1220788-127936-456631-1344-134875-18312,19842-35127-222553-90739-69507-6438-28002-3659,13936-9402-46009-2551-5505-1296-2921-3466,6377-819-19350-12067-12900-1035-5783-1477,4429-3705-29482-9745-3714-2156-3092-2285,4445-2842-39908-6100-5713-4437-2527-2916,7135-2667-71093-7642-3826-1100-1708-1815,1859-2245-17137-3658-1761-760-1881-1497,difficult,yes
893207-578445-884461-124469-12513-17238-343878-968933,269653-97280-109637-61106-4883-31069-37510-135704,13239-7419-8510-8331-7079-16837-2718-21013,14032-13292-2259-17166-6315-5592-8791-13510,8392-4161-17608-12581-7231-10828-5814-4514,20066-5960-4091-10967-9270-8908-10252-7607,10925-3928-2136-14154-6056-4943-4509-12598,11363-3331-1410-15445-2373-6355-2472-8336,difficult,no
107453-1209526-132484-311022-500449-578035-65189-1794288,84636-46713-64641-91297-47071-46078-22471-151131,8994-4409-2651-6690-20529-2541-1062-19652,10305-1837-10007-4266-49282-14616-3625-12728,2839-11834-3406-18488-11098-2664-1389-13757,8149-4979-16381-5102-17846-3600-2174-11439,3204-8697-3462-6841-8337-1355-2142-10939,1416-5531-3358-8870-6727-1286-1259-5602,difficult,yes
103726-606989-66458-561957-80608-16295-20933-420256,6692-51156-19687-68354-38000-19002-31756-32995,5549-37464-3487-75952-76832-22660-20084-123151,8935-30269-17717-111280-78391-90546-63352-89631,2316-13243-4446-7585-5070-12831-5501-8809,7817-18023-8050-22743-10103-11332-11515-9304,2439-9412-1358-6657-3379-5302-4439-6298,579-7790-2253-6083-1159-6017-4048-3333,difficult,no
486686-338119-2160233-380095-485638-73027-85370-127579,28093-31034-424988-3275-344261-52091-42195-37586,6989-1075-21314-2109-86376-4674-12043-7073,3700-8331-11364-13495-8410-18285-636-3294,6936-2693-37577-1524-18233-14827-3790-990,10628-4885-17296-2853-21027-10934-1745-6413,2430-1373-17933-1906-25757-2374-1709-5198,1786-2859-19533-2462-7757-2737-745-1853,easy,yes
70580-56312-842166-202796-568880-257272-14431-273999,28297-9093-91708-29103-8107-48179-28669-91804,13243-2432-1630-8682-2388-7437-3853-15529,2053-2108-22482-7707-8645-4576-4121-12061,1409-844-2969-3169-5111-3987-5508-18789,7782-978-5732-2386-3473-1874-4403-10181,2515-720-1579-1910-2962-839-1585-10677,1202-243-2027-2234-886-1230-1105-5056,easy,yes
225094-170349-662409-531951-49117-52576-254157-766158,13937-236221-149173-105218-7055-25445-21854-793454,4789-63723-25643-12580-11625-450-2945-31678,12714-21872-37198-8616-9778-1762-1312-35437,5361-8437-11713-6387-16569-2822-3461-9326,6125-21438-24038-22088-9125-4167-3478-56862,2621-19399-6029-21243-12344-1605-5301-56335,4324-9403-5108-10066-39012-2181-1568-8041,easy,yes
22439-303150-42646-222920-220843-39297-65972-471193,29453-20137-18456-13647-16326-3273-4085-33478,14163-38159-5901-2280-7439-784-1395-3104,3378-9695-2124-495-6290-1309-534-4988,5754-12487-2160-1325-4763-1504-390-12736,1537-20154-620-3430-3632-3149-880-12120,1175-14932-532-2770-3405-1377-255-9218,801-14121-590-2079-657-803-191-4041,easy,yes
628706-522980-624584-995092-259814-9862-64442-19431,73199-49282-6972-219057-4625-7738-28408-25644,23634-4959-1070-1646-2448-2905-13593-4691,22267-13502-13958-50508-6906-790-936-1392,6863-33458-1296-20891-1784-2131-1776-1592,6905-5107-1648-15697-3389-2961-2081-947,2771-11806-4624-7264-3260-827-1575-311,2826-12856-1569-8978-2356-629-552-231,easy,no
1374850-1896608-114738-695114-13094-702932-289645-27921,97576-153285-34517-207193-33165-216989-47956-18201,29128-6906-294-16611-4862-55539-3716-14262,26967-36049-925-9118-3416-23546-5713-4450,6548-40053-1191-16336-2487-11218-5027-3479,9198-44813-1638-14976-3008-10010-3930-19347,3391-19105-574-5420-1687-6083-4848-16269,3991-15741-1190-4723-3271-8867-1116-5964,easy,yes
1607279-104972-87575-1353834-129635-572879-846693-609124,142689-5026-12081-35807-42376-97955-350679-43666,123715-2587-1332-19658-21631-78536-26430-22468,2269-2157-3816-17300-164559-89565-49426-32644,16706-976-4779-9133-8653-14510-26868-8172,16544-2315-5760-3071-22578-15555-15989-16738,20367-1324-1836-3152-17726-9849-11894-6266,2848-1510-1317-1736-7598-7000-21209-6141,easy,yes
68981-8055-297675-490168-5054-59013-1670-207800,53745-15409-43999-54897-8047-32761-19145-48713,24391-2145-13177-9959-2012-4753-1722-13233,838-2322-7411-4535-3178-786-17423-6446,4024-1717-10234-1537-762-1995-10603-4196,3869-3160-2978-2413-2812-3267-9373-3414,3351-2104-1332-952-1698-2175-5063-3383,2016-1440-1241-661-1653-1947-6807-4414,difficult,yes
312184-238941-670733-54849-649016-26807-11418-488109,282066-18910-14451-29309-175464-14067-11879-12981,26536-3741-4294-4271-11527-3708-2989-6938,28811-4832-11193-1179-7611-3962-4932-3348,20667-11023-2709-2365-13389-11683-2664-690,28394-2765-5697-2766-12628-14916-2891-1832,9236-4347-4138-2600-3955-10121-1727-568,4408-1869-2721-971-8052-5933-2499-679,difficult,no
105643-15774-1481730-10490-308171-1966-61811-620667,136054-11210-243230-15286-82759-3974-60488-123426,16462-12559-15827-8309-30629-3022-21730-19430,34328-1864-30487-5983-11072-2710-13556-42594,26286-1510-6684-14671-14076-1179-4911-11157,36973-3108-16640-12585-11196-4070-12933-16891,18635-1819-6700-9538-6913-1038-6725-24033,6149-1566-8130-6524-3798-663-4817-1266,difficult,no
30236-73908-434187-224164-5453-205166-27583-59473,12810-16663-28436-76778-2610-68543-14424-6008,10588-4889-9552-3201-2958-5145-5886-3073,24348-1159-18379-18426-3986-4845-3091-1460,27490-2272-15698-2962-1309-4811-2870-683,15194-976-25988-8310-5422-5488-5621-5090,14343-2099-19308-5109-2798-1285-1984-2562,9570-1321-18106-3289-2484-1262-2470-1212,easy,yes
46952-345429-150737-25334-95939-124141-108334-118077,21022-76563-50195-5847-10762-91565-32841-10676,6205-16876-7993-8713-5334-26155-6786-4536,17908-9488-13235-3454-3335-22356-5476-4572,6474-4251-3761-3473-6138-2038-6187-2348,14448-7641-9138-3248-2766-5515-3917-2100,9482-8243-1639-6217-2798-7403-5794-1687,3330-4576-1985-2066-2153-1470-2705-1271,easy,no
91555-712997-732432-136788-164775-101624-413564-1677289,20529-38502-73911-65653-264559-26297-235632-242946,1104-2094-3360-23225-22528-7546-31568-41803,4810-8886-30359-2486-2467-1942-17031-21737,2707-6339-7306-4024-6162-8799-16519-15857,1609-4765-9634-1366-4937-2183-17960-21464,896-1336-2111-2080-4423-6436-21896-3965,805-612-1546-1038-8578-5617-10621-2970,easy,no
91177-122132-578857-415006-210632-208726-208726-111416,11229-17332-15002-335782-23060-118469-118469-14092,4557-2186-4703-18233-12262-20533-20533-5047,1711-1334-24190-12151-5981-4295-4295-16103,2071-1056-11363-12724-2245-9814-9814-4221,3463-586-20775-15481-5176-4027-4027-8672,1900-1140-26364-12610-2256-2837-2837-6499,1162-220-5659-5496-2322-3185-3185-2654,easy,yes
217076-125862-657012-189372-8156-780537-1520543-51719,54198-15609-46724-84014-9660-149859-80287-60475,11600-1127-3003-43762-1770-44607-31528-7504,16904-196-44439-19414-2173-20512-73174-2514,2181-278-6687-23284-11169-9498-19668-1891,1565-731-13552-22637-18301-15832-12721-2590,3267-750-8528-13680-6359-6287-7894-1973,1149-552-10613-4099-4249-8184-10959-2971,easy,no
