delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
332250-56823-589785-7056-3411-5764-87035-15284,54675-36043-71781-2533-6235-8140-33632-58512,3001-9168-21984-578-1845-6427-8563-23962,3300-5523-21022-3270-2681-3001-6225-6072,11151-13857-13810-740-1535-4502-9238-10265,6263-9305-4287-935-962-625-2733-6951,656-1921-2253-553-513-577-733-3013,168-438-457-421-357-161-595-1267,easy,no
218405-16473-180990-270283-4671-26623-11884-12607,81924-18891-95376-48423-3119-17188-3270-10516,4608-1884-3278-551-1753-542-3481-717,13827-761-7975-4407-8771-778-1342-6060,11161-2755-10766-450-2571-713-3836-6066,5883-1303-3698-5184-2396-1409-823-4556,1315-671-1142-518-2105-642-410-2329,1633-393-6424-421-516-294-209-2250,easy,yes
5574-14971-24455-368166-27774-30305-7290-7513,8230-20840-38349-23364-49360-14195-9431-5772,3107-4848-4944-7685-12499-2679-3125-2690,2493-9488-2877-3135-10388-5255-1897-7681,2002-2886-2173-2501-4276-9407-1712-7626,1406-2521-1265-1833-5847-2405-1200-4122,585-2724-736-518-699-531-233-1977,457-1941-490-234-553-155-278-1090,easy,yes
162521-26390-10670-256221-20561-28671-24845-18425,23775-9927-10400-11386-7549-2725-40587-5747,10282-2060-4008-4290-15850-5248-22247-3805,15804-7774-14728-3664-4599-8967-4043-21132,6330-5582-10267-1179-5960-4790-4621-4494,2683-3384-13342-2314-7255-4598-2742-8331,2208-1305-7997-768-3553-3392-973-1069,954-2278-3469-823-1995-973-1353-916,easy,yes
19634-10112-12582-94527-2127-7770-13154-12086,13835-15649-20716-30449-1760-5417-9419-4493,3503-3188-14012-12102-589-618-7060-6013,3045-3266-15607-2767-2086-17446-17550-2918,4228-11595-16122-1232-4485-4896-3082-2782,3143-4383-4182-1700-924-7551-7030-4302,5074-2158-1693-490-199-1148-2522-3958,3121-2395-1267-557-175-927-1097-609,easy,yes
26446-291094-111581-2147-12052-3279-17213-14211,37091-45496-14474-1413-6086-4948-13655-11157,58004-4822-4887-361-4305-2545-8749-6978,3404-1996-6866-371-5202-3329-4997-6146,6934-2673-2766-1097-9935-10835-12829-1405,11016-1559-3360-654-3887-14183-6600-3679,11767-452-844-493-971-1401-4505-2707,7214-577-232-281-1279-1652-2261-3695,difficult,yes
7188-21143-487531-3755488-1991398-705102-309070-159129,24000-26902-65005-616320-46279-164356-172621-30649,29099-15217-8367-5091-29176-18643-50766-9301,7948-841-31764-85654-41498-6202-22291-5884,2884-3357-6971-128229-27535-22933-35649-8564,3944-5374-5838-20817-11437-9063-28643-7360,3313-2172-1923-13197-6751-8417-6203-3574,1048-762-511-1978-1410-2394-1671-1274,easy,no
18862-9327-5573-133857-4074-22869-41859-11786,10770-7981-25342-38196-7991-13678-20251-9546,12344-11664-14955-4823-1504-1792-6897-4626,8630-4058-22407-11761-3395-8308-2238-24303,7158-3780-19467-3203-9387-9927-11036-4883,5890-5792-6750-769-8872-1494-3551-2419,2501-2886-2573-616-1455-891-1242-532,615-1152-2057-383-1872-522-753-1536,easy,yes
5896-63885-8762-4663-8245-9671-12611-19782,31409-15244-9397-19222-7915-10118-11173-22202,8302-8659-2936-4663-3102-7080-4494-4336,2861-1078-6277-6867-5375-7571-3834-7956,5027-1093-6486-3751-4565-7856-1450-4925,4665-1553-2283-3661-5713-2550-6044-3132,2375-1018-1721-1181-1020-1489-2276-2775,1234-640-2718-1339-1470-1145-2926-1592,difficult,no
26476-23199-141844-196258-16130-1968-31536-2935,28192-33951-33935-32193-2670-7454-6305-6595,3883-3147-1262-5239-1642-6167-29994-2654,1649-8426-2282-8295-1283-4971-36370-6394,738-11931-4138-4980-1584-7952-6849-2629,3238-18080-981-2341-1882-3096-8289-4238,1899-7491-470-1113-571-1137-2039-1323,3903-9257-785-302-488-780-2507-1335,easy,yes
13601-14902-23062-221825-7695-5552-4818-3121,33368-12502-22235-24311-5282-7513-4903-4875,3533-1038-30998-3211-1150-2802-11731-9735,17769-8232-4895-19841-5702-6603-3629-3410,8810-6506-3808-4835-4362-7140-5892-16101,4370-5121-3432-3241-1072-4270-9562-5841,1927-1913-1203-371-397-1625-3394-752,1808-927-2917-495-364-921-1948-907,easy,yes
37400-36507-8945-260949-8164-8028-13020-40818,35693-19984-18206-10223-5454-4859-6053-24728,2948-20069-11117-5239-2298-1372-3737-3566,2166-4945-9123-6481-3144-4601-3141-11623,1796-11433-7089-2989-4526-31787-2472-14528,1339-7933-9711-2543-2105-3287-6240-8760,285-4178-1778-892-255-2865-1964-2965,410-2515-3121-411-351-752-2827-1839,easy,yes
110224-19416-449726-6723-4034-6920-4299-3603,16375-35070-84362-6816-7627-5136-8497-10619,2858-15174-33665-6873-4531-10966-848-4340,3675-3311-12799-9552-4097-2639-1407-18617,1349-5513-5926-3011-10517-8922-4405-2503,2611-2348-6799-5195-8841-4700-4431-11544,689-954-2007-1976-2542-1492-1699-1500,417-692-1987-1032-859-1949-898-2807,easy,no
12656-220583-9175-162509-11622-11622-5935-14066,8674-24825-13406-20723-18242-18242-7721-15011,5101-4962-2421-838-3161-3161-3648-13681,3865-1093-4500-1125-12382-12382-3976-3629,1087-4050-3620-2468-5005-5005-4270-7067,1211-1817-2065-866-4301-4301-2501-5458,430-762-503-673-2086-2086-3582-2388,312-568-785-595-3456-3456-2336-1940,difficult,yes
126393-33681-4380-156294-65925-10250-13698-224034,18960-28718-1643-11176-23915-4179-5297-29107,2173-11730-1211-2245-9834-16702-8068-2002,6205-2803-4557-1910-2426-2427-13645-2054,3491-2623-1719-1559-2082-4623-2707-3553,1729-2621-1570-387-1323-5150-3632-1332,1155-703-1396-260-603-1291-4106-736,924-523-796-214-243-1821-4191-1387,easy,no
4126-73351-54062-21049-42912-10887-32204-316722,2504-15429-57669-5622-20456-15782-10772-282121,1516-2162-6821-1476-5407-790-8584-45071,1630-3200-1493-2713-8751-7103-7353-32288,2808-2960-2241-1841-5158-5382-1711-20974,1378-1293-1775-1006-7476-6735-1216-8267,561-1159-1695-1342-2159-4354-602-10519,471-651-427-630-1829-1505-635-3185,easy,yes
45932-2208-54948-195249-56003-3440-133811-2742,52492-3050-20840-30107-33709-8546-51334-2892,18355-1985-4030-21782-2652-1660-1680-2401,14562-7854-5040-3854-4650-2724-4000-2263,12599-2931-1323-9964-1052-2397-2919-8272,6393-5016-4709-9494-5814-10137-2529-3430,4298-6439-939-3005-677-3786-528-276,1577-2373-706-5210-837-1970-511-669,easy,yes
4237-72514-561289-97203-63587-54262-3197-8129,13222-58398-74200-42269-44159-18446-1826-3500,2441-10221-40229-7741-32182-2599-429-4570,12794-9411-36699-3143-7440-7172-3977-7466,10210-3661-9289-3507-22682-760-2422-10758,7092-9102-8600-1495-7649-2756-1114-10419,2721-4328-5225-896-5486-1319-900-1698,1598-5114-3977-580-4207-759-658-2409,easy,yes
39195-18641-53631-107040-2347-36119-12374-12882,53248-4554-58046-31297-3467-21877-9295-8269,15341-15753-17200-6138-11179-6540-6724-1378,14770-5808-7502-1225-2296-1923-3138-4684,11706-7217-6672-2250-3013-649-2417-6447,13913-4570-6087-4001-8087-1533-5853-6720,1928-2144-11927-1391-5559-481-1115-2479,2877-2172-5418-703-4359-450-1759-2935,difficult,yes
23908-255917-9195-41734-71229-24746-357846-15018,13697-39256-32987-13641-18831-8592-58096-11274,2210-3289-22209-2201-2657-3172-39352-4177,2180-2712-11449-960-2150-1538-32993-7122,10919-1910-8701-578-755-3231-27095-12325,4480-1394-7404-730-3444-1283-10287-6133,1639-905-6571-197-562-632-10796-5668,527-420-3120-303-1136-822-3855-3338,difficult,yes
