delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
3935-20521-66894-107232-692900-53474-20808-30752,4796-14888-53857-120775-51354-26340-6449-25946,3299-1808-3174-26013-6562-15775-1876-20693,5399-16043-2075-17024-14694-17460-2810-39322,3260-2847-2424-17374-10249-23132-4799-13621,3619-3966-1963-4315-23119-44769-6369-15660,4719-1994-542-4394-11794-26247-4641-11724,2146-1357-636-4516-11157-21409-1376-9162,difficult,no
129927-201459-8201-83686-333965-14357-586-18370,38249-57130-10506-38432-23886-10783-941-57758,4129-10633-1589-28963-1740-8944-1948-15044,16495-6044-997-18998-1575-2424-2323-3791,2251-8574-1614-14534-3224-25367-819-20761,2160-2158-1107-9749-1145-6555-1475-9403,859-2118-784-5895-787-6916-965-3548,1796-1292-598-3593-388-7592-700-4010,easy,no
64614-32788-3238-3399-91875-9833-17821-244193,17641-6769-3566-13864-26388-10427-11854-52453,11550-544-2140-9336-34402-1358-15743-23393,21613-2894-5076-3159-6342-5193-5182-9677,17541-9222-761-10760-17929-4445-4969-4053,15800-5736-4959-23683-7568-19297-5304-21468,3021-3111-4850-13407-6516-3921-3723-4208,3657-2514-2752-9461-10053-4748-3960-5774,easy,yes
165666-5292-82397-4381-5850-48642-1037629-11709,48318-5512-56227-3967-770-28383-54477-3677,2512-2758-8561-8903-315-13317-20083-7806,2578-9170-4275-10482-733-6870-12908-3863,2972-3019-2762-4780-784-3690-26037-6439,3285-2018-2381-13187-1117-1812-19061-9459,1109-752-878-2976-2537-2014-4040-7709,819-1040-1185-9876-854-890-5651-3082,difficult,yes
121895-217070-38645-146404-1417-22182-45347-20803,8153-131737-32490-50289-433-44586-42102-4927,5175-21430-6630-1879-1143-2761-13612-8509,3208-22380-5062-9854-3895-6141-8055-5983,4352-47212-2960-5686-4683-9572-12793-11450,1628-21315-5666-1159-1901-9517-5895-10208,1524-6019-2048-1066-359-1866-1992-4495,1574-4642-1146-783-880-4430-6243-4766,difficult,no
53413-6409-135328-2502-161764-370705-66964-35014,54814-2994-166537-7255-25914-105140-54871-17668,3400-1510-38196-730-6503-27503-10764-4802,5839-1273-17136-2657-2419-18409-6905-5543,6393-985-11410-1853-4131-9762-8152-6603,3738-1050-4595-1730-1493-12814-13508-5665,768-1119-4318-599-373-7398-2965-2635,787-1340-3055-709-648-7712-3088-2628,easy,yes
59088-263184-21964-60083-20971-243012-89811-38424,40747-49023-6226-29893-2423-8863-25502-19372,2224-15478-8665-5174-8702-1631-2171-5341,5705-38017-9269-1678-10239-2096-3027-4490,5051-12731-7126-3163-5647-2003-1169-2156,2352-9348-10188-4213-8427-3731-1038-1693,578-5508-6515-315-3957-1241-588-1272,1087-2575-3206-550-1466-423-644-697,difficult,no
158887-258195-18533-119279-13140-14239-9964-28196,165259-28972-38688-52955-4070-3894-3719-22631,27605-11488-18714-19456-3390-1760-1265-2719,8919-7296-11660-3297-5900-6252-9121-3473,12251-8043-2938-1103-2185-4856-8300-954,5932-14577-7326-4365-4725-7620-4677-1339,3256-8207-5816-1397-3883-3016-2189-891,2525-3462-1190-1212-1918-1485-2130-427,easy,yes
30639-404133-9675-246607-181564-252503-27858-4534,20471-56234-2867-3175-126835-105656-26396-3970,2500-6497-2683-1953-4581-33444-917-514,6276-16367-8825-2218-10732-46328-1174-1307,2556-4532-3443-938-2274-18983-3876-641,1213-10714-2125-1666-3665-22098-2980-2454,1910-9195-3709-825-1884-4937-565-1074,604-4305-3789-292-1125-3499-1243-539,difficult,no
40699-34240-316756-22486-19381-10870-60971-13845,34972-30489-107246-19073-8775-1449-5414-8590,32936-3499-810-2541-3770-1583-29213-8734,10336-8862-9272-17380-695-783-12082-1708,8272-1528-16000-3008-2125-551-12329-2953,4860-3270-3451-5510-3768-1354-9198-1432,1999-1103-1401-3173-551-679-4345-758,1812-1257-897-2848-652-727-2863-983,difficult,yes
