delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
1626316,567795,70844,178857,29884,52126,53248,44616,-166187,-168762,-24465,-104590,13029,1386,15070,-21946,-1369885,-514029,-58444,-172129,-27009,-50075,-48721,-42651,-885360,-227931,-3525,-137340,5954,4329,17077,-14744,easy
294753,43848,11701,10480,4132,11173,9591,4923,515188,403024,217815,26359,29403,24052,14134,16356,1569221,119279,30304,3719,24422,557,1399,2683,605536,51541,-4288,-1305,-2713,287,10878,6264,difficult
1149418,277534,126407,44654,46787,38946,37298,21575,-775169,-265964,-122017,-42526,-44204,-32377,-30299,-20178,-556136,450032,114417,2452,2238,43926,4760,-3664,-205751,-166072,-79408,-27228,-32091,-22836,-14778,2297,easy
1216019,73197,14628,16693,17485,18040,14476,4690,-324110,-53808,-8701,-12191,-9837,-14849,-11745,-3381,-1086334,20794,-12959,3132,-11547,-5591,-11435,-2663,-382200,142523,7775,18405,15234,61,-4861,1653,difficult
795090,207657,39272,15658,9448,9074,15018,4983,275087,-124360,-16743,-1892,3377,6336,15794,6304,177295,-141330,42493,7011,-4890,-906,27583,1762,767727,642270,22595,58354,42804,18039,43407,41387,easy
1272382,335597,38240,32835,36876,25469,24415,27156,-908174,-245542,-35850,-32019,-35669,-21763,-22577,-24957,-686520,-268622,-8806,-24022,-29981,-17799,-8978,-18390,411987,-267179,-32717,-11251,-29506,745,-8137,-19557,difficult
678453,158115,27093,8472,9890,9419,10643,8065,-343760,-83014,-24880,-4195,-7688,-6910,-8492,-5785,-575772,-130921,-25763,-7961,-6613,-6032,-9189,-7293,270985,50915,-14480,37663,-2982,1396,652,1500,easy
691354,232643,29567,14050,12829,23439,16459,13918,-312903,-170073,-8350,-968,-3938,13073,11530,320,-169022,-156102,-24241,-7350,-9118,-15734,-9738,-10970,146204,147425,4305,112311,41312,31807,24811,13578,difficult
1269582,181270,25077,6781,11573,28703,29028,14852,-105892,167623,-11785,88317,17401,29367,135728,26036,537190,328989,69244,4406,50883,19301,-1518,7201,-1240189,-166733,-16747,-5547,-10800,-26427,-26048,-13043,easy
942223,283666,43469,54839,20221,44775,32059,18205,-62690,113182,-13726,-44000,-2803,-32971,-22824,-9007,461394,461006,146973,167053,-11287,41699,11095,9527,1808725,-9446,-34649,66638,3784,40810,93333,17227,difficult
1384311,79504,28304,10373,11818,21442,8113,7361,-1094330,1738,-8886,7915,-6508,-14346,11975,-2472,-1129906,11832,-17444,-1328,708,-12754,540,-2626,-773429,52835,5334,5055,-1907,-10859,2202,-3327,easy
1022701,116828,29798,6397,13002,12855,9351,12507,177487,233095,222996,33299,36834,47799,126172,15188,-116211,-89452,-9593,9213,-1464,-9161,-6373,-9105,-386232,-19207,-8861,6038,-3769,-4077,3107,-5206,difficult
546732,98715,18329,33326,16603,18218,10258,5491,-267484,-32437,-5952,-23984,-4596,-4168,22345,-1017,-242711,22329,74516,-22608,-3577,-1303,-1407,623,1340125,156744,10088,-13360,-3141,-13524,-1893,2317,easy
642291,150357,19533,14109,15518,19997,23154,9413,-131979,88489,10505,-8060,-2628,-9086,-3316,-4238,1439495,290599,137965,57989,65542,93267,93384,34598,-597226,2473,-14363,-445,-12586,-11960,-20214,-6840,difficult
869940,572411,85716,30394,34249,34415,29265,44688,-273446,-557852,-75318,-29191,-33536,-31246,-20485,-43382,2472212,220416,-10772,47061,26839,16900,146034,-28160,64627,-486880,-66572,-19929,-25027,-27054,-21075,-41640,easy
845258,237989,94528,60169,15184,32874,32290,20396,371430,-85952,-26272,-43468,3032,-12594,-22164,-11681,670668,189065,-26628,-23541,44689,34093,-1552,8607,-704561,-206567,-87469,-54981,-9721,-24768,-27288,-17432,difficult
767800,107932,84813,16300,38700,11022,20236,8987,-455809,-69103,-67849,4329,-25207,-1683,-9373,-2148,-422553,-16796,-60710,-4157,-35368,3165,7897,-4947,160907,-84824,-77808,-10957,-36234,-6650,-14446,-7238,easy
248761,98559,8740,9567,3881,5940,3616,2534,55381,-63664,-4331,-8148,-182,-2938,-1260,327,-178274,-88073,-5012,-8200,-1154,-4060,-3173,-1807,429968,-45709,1751,-4899,835,6632,1932,1545,difficult
322296,152799,42781,13589,10452,16746,16466,14765,1775793,144231,34644,346070,58999,73293,16176,14342,307909,-49262,15148,-2847,-1578,-5669,3397,-2096,171103,-59288,-15447,11738,2629,875,-930,-1302,easy
753362,58317,30789,24354,11707,18970,30438,12877,98648,116388,-24713,-12917,-5852,-1434,-14182,1892,-658978,51429,-10437,-15712,-3900,-11134,-23084,-5505,-444701,30983,-28345,-20120,-7243,3943,-23474,-4805,difficult
576150,31071,23882,18651,10295,20763,30803,14452,36524,48891,-17684,-6913,-7434,-13574,-27574,-13397,1547044,-967,-53,-3259,4069,6820,-24960,-11190,938318,239712,48273,23862,7270,17888,31817,9274,easy
1011155,544603,33873,38316,27150,54196,54333,20124,156485,-384597,18651,-11470,-7620,-41315,-41373,-12972,-828074,-522356,-22822,-36744,-25713,-50211,-50206,-18721,-265858,-429985,-23577,-17541,-16850,-43405,-48831,-11023,difficult
703743,475535,126609,27122,24299,33590,66899,23180,886638,131873,-119743,-2480,-15459,27596,-40174,-2063,-111440,-154766,-110291,-9286,-3691,-2351,-49029,-15106,-114502,-391606,-89753,8331,-15910,-10333,-59782,-4901,easy
1469515,578124,69015,47481,28878,27867,79989,35463,-644512,-177468,-12332,43612,-14835,38828,86776,-19013,-250633,-532441,-52677,-10004,-19556,-18632,-75347,-24621,-789055,-532787,-59283,-42275,-23864,-15988,-68953,-28067,difficult
1315765,408576,48410,51830,29923,21262,58264,18642,-848856,-312622,-31035,-45116,-7749,-7108,-21119,-14712,439069,-318458,-11241,-46184,-12304,4074,-43049,-11916,-403953,-186663,-26087,-45717,-21774,-11304,-53285,-10474,easy
1431153,433097,58497,61488,25697,33280,27769,20224,-1234534,369586,-26014,-18360,-1669,-6059,36076,22179,-1234049,-421556,-45211,-55403,-22140,-24323,-21531,-19463,-708674,-294848,-49363,-30164,-17416,-20148,-11464,-10389,difficult
1185359,199591,45101,76254,21343,34857,29485,23184,-610174,-79396,-19136,-49718,-15459,-21777,-19525,-13913,526926,-103948,775,-67726,-15673,-19717,-14515,-13809,-290295,-125613,56234,-66337,-4902,-22440,-16606,-12435,easy
271860,117568,13354,8750,2498,6045,5128,4059,-40442,-96922,-9506,-4486,-1460,16,-1399,-2924,1450168,254842,36818,9324,31523,106727,34757,10609,524408,-70686,-3001,3179,19103,7320,7523,5332,difficult
642598,242123,20916,12396,5184,17785,15599,6817,129598,-154073,19273,-1249,3734,21100,-7314,-880,2644340,-100316,204540,158771,18336,29470,34864,47644,-81273,-139358,-7331,12953,10182,4378,-5152,572,easy
554924,150220,7737,13213,13476,18921,17913,9786,248787,116550,15918,6853,-6951,28973,8994,2919,-167902,74792,46206,56964,45415,73536,181002,8504,-100462,-87191,-226,-7626,-6665,4892,-4503,1679,difficult
911299,670543,123343,50316,20394,26267,49504,24957,310178,-482924,-113440,-37377,-7820,-2592,-42061,-17209,-199998,-564657,-107190,-47094,-1958,-13038,-40661,-17367,-51467,-542648,-118834,-17619,-14459,16585,-26070,-21419,easy
437417,68813,32126,12694,9658,6686,8629,6920,1188354,65828,9435,46023,38911,30866,14784,10249,969242,104998,-10637,-2860,-776,12250,12530,26711,-340034,5646,-24780,-801,-7012,2557,-1565,882,difficult
542924,123093,30437,31585,21764,22905,18924,9000,42636,269762,40459,124934,7610,10687,52612,21766,1911892,245437,13556,20008,111869,23373,43039,43244,-443157,-11170,-24227,-24695,-18248,-17428,-15185,-7445,easy
1317093,168840,15434,14948,20212,21563,12781,7602,47532,-35942,23789,7017,8887,-201,-7916,-1274,306508,-120348,20569,-6896,-6348,13164,4404,346,-813916,101131,2563,-8275,-6282,2889,9760,-829,difficult
553755,171803,27173,19395,23321,20871,20195,4651,-96866,-154366,-24426,-14631,-18983,-15251,-13983,-208,469132,-136771,-15239,6736,-20554,-96,-9805,1668,803768,69099,73694,37543,12937,47012,-11625,11057,easy
796233,299514,44798,25670,64212,36423,23152,15345,-196537,-255760,-38680,-22096,-63580,-29201,-18251,-13420,-775772,-238825,-42532,-18618,-60552,-31544,-17757,-13983,420488,-263243,-14033,-19274,-56100,-18286,-21432,-13866,difficult
763488,131655,34693,16043,18972,17584,23253,8087,1058166,48721,9130,32526,139604,90323,33235,25562,700138,941213,90076,51155,82290,32813,6840,23652,-208473,-33365,-5170,-4447,-11287,-895,-9436,-5193,easy
119892,29974,5368,2993,3920,2778,1689,1087,300460,6199,14501,2808,6684,5030,3009,1656,114582,25581,4723,-2158,491,14174,2311,1328,682384,-14472,3257,18003,1983,1030,4020,703,difficult
681255,484681,62309,43962,35438,53396,30001,18663,1019144,-216802,-8424,114612,72152,24964,58038,-3817,389974,-50241,-58923,-22895,27481,-8637,-14615,18310,127156,-391862,-51599,-36561,-28545,-44768,-4287,-15303,easy
205203,30170,18698,6318,11161,16160,11269,12418,472893,87109,9850,-1619,-2169,-7285,-2822,-1260,-86842,59849,-17293,-1279,-8437,-8500,-6119,-4202,612045,78703,23901,5180,-7025,-1419,-1742,-3718,difficult
917763,397179,81753,37509,68980,63132,29178,40243,-439089,-388588,-62880,-31488,-63588,-60207,-26922,-38053,-704543,-374072,-79687,-33191,-64635,-59570,-27298,-36749,971295,-262926,-51193,-1566,-61983,-45331,-10797,-26866,easy
1712742,538794,142553,30710,131700,79132,109925,47339,-1442220,-424379,-101146,8922,-105086,-65600,-96296,-39613,-1054138,-452722,-138908,-21785,-126934,-72876,-106961,-44814,-1385621,-520245,-136338,-19904,-130239,-74608,-106814,-44847,difficult
1577111,249190,34924,14986,29851,29925,17884,27910,-1433034,-209956,-27358,-10736,-23419,-15845,-4377,-23268,-1100958,-156055,-6629,-3247,-9645,-11620,-6560,-19901,-907081,-179529,-27451,-12116,-27289,-27747,-15272,-26381,easy
1522051,167733,25444,14682,14704,19154,17169,7949,-209315,55229,-11687,27462,13986,41979,10268,62367,-1233914,-107266,-19830,-8922,4298,-4679,-7965,-266,691350,496472,175746,53479,21831,26259,45275,7716,difficult
993485,158970,21363,18823,21023,25647,17828,8632,-97914,-106243,-13897,-9153,-17911,-20611,-14275,-7152,-593226,-87559,-8321,-4211,-7190,-7219,-9606,-3436,-433701,1704073,74073,93525,36339,88398,30587,71344,easy
769926,61582,18995,22091,24361,13243,17305,8282,-210654,-6136,-15440,-5918,-18211,19032,2849,-155,291726,273811,74054,80245,7459,35674,44248,2123,219157,20283,547,-14294,-20330,-9623,-15733,-4663,difficult
374666,69474,7345,19271,16952,23043,17122,10106,479067,101153,56605,-6895,-14050,44868,34831,-3201,818833,680298,157763,216332,30983,61280,110073,44295,556297,-3760,4550,13566,14362,164,39430,-3577,easy
299475,144724,102365,70289,17175,21424,35446,26803,752404,-3603,-66969,-61196,3382,72262,-18586,5245,543393,-101459,-52740,-42834,-12274,-10625,-25369,-21637,7693,-63859,-67269,-5935,-14298,-10434,-19048,-16218,difficult
617988,128309,42195,24317,23800,17720,24525,7509,422652,71446,-36591,2181,-14166,3593,4567,-1638,-385673,44771,-12104,14727,53924,-747,7068,8064,-499271,-106521,-40931,-15143,-1664,-13299,-20247,-4775,easy
843980,393396,42242,46470,21855,34270,35155,17204,1285431,136498,21320,73664,5358,4093,19951,-2701,-488250,-282640,-32348,-38944,-2134,-28603,-11815,-10482,-803797,-378861,-35269,-42650,-19069,-30766,-31778,-15204,difficult
822910,196599,23130,22336,36715,28945,28259,22906,-616186,-133239,-18274,-18125,-29216,-25079,-26875,-14479,-179645,-174126,17387,-7181,-12924,-8243,-12581,-11777,11945,-166499,24302,2170,-21829,-16441,-21751,-17324,easy
1027717,64024,8955,12144,5952,11237,10807,10083,-923947,-25654,-8241,-7525,-2821,1570,-167,-4800,295637,323432,56224,18047,33781,41832,172584,2389,-530234,-8597,8032,-951,5533,-2740,6423,-1169,difficult
648877,278300,9377,21528,54791,28932,32985,20216,262482,9132,5602,2356,-36844,-8130,-26435,-16043,972272,-188956,7941,986,-41477,-5923,-18350,-5622,1181340,-152897,427680,344675,19770,26734,38235,19530,easy
869633,680992,54982,36221,140908,90899,86798,59803,39941,-614131,-29192,-27478,-139765,-72344,-64895,-55229,-659713,-389779,-38072,-30545,-128337,-83223,-75940,-46216,294709,-206557,14807,5042,-74661,-14413,15870,-39129,difficult
1093522,219208,49041,66427,24495,44980,75414,24334,345347,150666,-8324,-21947,-2155,-18749,-57426,-13532,921908,325826,4915,113443,33177,53269,29684,6818,-230126,-201724,-38076,-57722,-7546,-29112,-46451,-15155,easy
1088967,354540,170939,39834,27046,33176,51235,34134,-366617,76788,-53734,52138,-12888,-7743,-36896,-24010,-626016,-247670,-166700,-32357,-21217,-19092,-35012,-21941,-767919,-270941,-106174,-9180,-15061,560,-33579,-26383,difficult
1525630,507648,53667,32654,18791,49116,30861,16824,-1229399,-493331,-52251,-27855,-15001,-46213,-29991,-14177,466683,-59928,114889,19626,42650,-3560,68820,15083,-1475416,-491327,-39111,-31019,-17218,-43424,-26833,-16101,easy
922069,193982,38746,6322,12471,22437,28553,9817,1083134,-37527,-30227,15147,-8391,-4568,-22317,-5534,-665545,-93766,-6324,8248,-7765,-6686,-22943,-5173,1165351,104695,37836,49474,-3767,17708,-21241,19509,difficult
516034,135869,7182,10707,4987,10036,11310,7266,38538,249579,34566,16310,1587,630,1694,-337,258136,7935,15583,17887,8610,7280,-5501,7722,238709,5862,9551,7347,1040,266,-5931,2433,easy
468209,51069,29332,20177,5796,9757,7711,4199,47381,39886,31131,-11873,-1709,9287,3836,1140,-398693,-17800,-20691,-13433,2908,-7404,-3385,-1482,160789,74883,-12833,31788,30440,22935,12790,20286,difficult
1446283,286666,43945,23023,24215,34727,77016,22480,-1071772,-232949,-36302,-13031,-12479,-17287,-60562,-16377,-707989,-58137,-26468,5888,5049,-6941,-69161,-14437,-770140,-174304,-34688,-3277,233,-23409,-69738,-7231,easy
656693,70606,9167,5265,7265,5707,4847,3781,67721,-30692,-1857,838,-5528,-3381,-312,-1522,182438,270248,-2554,27301,7996,8726,14419,13084,839330,28695,26299,6904,20960,15614,4522,6120,difficult
