delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
332769,101712,33116,15616,12976,15401,9172,10622,-255658,-86713,-28106,-12077,-11204,-9657,-3273,-8950,-24662,-65155,-32238,-10447,-3445,4368,36174,-6800,difficult
155724,27312,6091,8494,7978,12709,5328,4657,-93591,40237,60479,12082,31,15898,5953,3959,-19516,15036,-1065,-5575,-3995,-6069,-2587,-3270,easy
365913,51775,19394,8740,6131,8937,2977,1839,-360951,-46359,-17376,-4584,-639,-5983,-2461,-1174,-228935,-37293,-13341,-7805,-4105,-6324,-2085,-1333,difficult
401964,39223,6570,10225,4845,15236,5116,3272,-385871,-32273,-5695,-8201,-1809,-3484,5997,-1654,-241410,-139,-3084,-7688,-2494,-8005,2781,-401,easy
566543,70652,9531,16856,7068,4946,1830,1266,-551518,-24313,-4174,-14201,-6336,-3558,-1223,-1012,20361,266102,28108,10142,5242,10595,13173,3607,difficult
352561,159406,20453,12011,10053,27216,14908,4385,1102996,-93870,-13927,-2863,-2653,14604,-1968,2972,-346500,-153595,-16324,-6038,-5289,-1588,-12750,-2366,easy
357327,134321,23989,31477,9514,24933,10097,2157,606728,59422,5551,-5328,22768,15311,3457,6850,-132267,-119479,-23555,-28321,-3980,-22034,-7959,-638,difficult
145497,72664,12901,9181,6597,15723,6251,4606,2108765,253545,32025,-5653,4158,-3144,-4046,447,240682,26466,-5765,-2279,-861,-5845,-2249,-1128,easy
169883,47335,8819,9080,3069,2626,2278,903,516237,50955,20688,-4507,7852,5157,1992,880,-101114,-22376,-2672,-6026,-2070,-1451,-1762,-285,difficult
183072,57774,20126,3777,2802,6674,2576,2051,-94237,-9347,-4427,24231,2972,1279,2299,549,799293,-12493,-5580,8701,2796,6313,2421,1237,easy
59558,36981,1401,5302,2841,9717,4574,1804,-46092,-20851,1178,-2213,1631,9340,-1766,-565,686166,6942,36962,3349,7784,14202,35711,8769,difficult
211959,50731,8336,3696,7366,6794,3920,2841,-175011,-10757,-6529,-45,-5210,-2546,-1114,45,-177548,-43667,-5512,-652,-5789,-834,-741,-548,easy
401609,95754,23943,10043,11451,34241,8683,5302,136393,-77988,-17925,5141,-5800,-19196,3616,5202,-377570,-85162,-18804,-900,-4483,-19876,903,743,difficult
476738,133029,22730,9851,21769,21132,7116,5963,-372829,-99981,-11924,-6222,-16326,-18695,-5224,-5457,132123,-10899,-17340,60888,8548,38234,2550,-1525,easy
428911,153602,40251,29159,14246,6740,4434,3423,-252760,141632,-30975,-13243,40109,1072,1992,2563,-410167,-81869,25612,-6659,-4309,3080,10,-173,difficult
285906,95535,31317,14007,9835,22104,7351,5638,-196708,-63872,-24040,-13007,-7984,-17449,-2753,-4137,-11235,53567,4261,9116,-7449,-3014,4917,5965,easy
655026,182818,13055,15130,9291,5572,3950,1065,-151499,117432,-4398,-7509,-3396,1082,1551,-49,75576,-110780,3547,4126,10014,11425,676,985,difficult
1583718,130962,21894,23203,21173,10754,5039,4628,-1562477,-112034,-7561,-19999,-10408,-1160,1970,5968,-1426559,-119063,-10124,-22143,-16631,-5284,-3301,-3315,easy
568606,35840,11225,13803,6081,7354,4742,4587,-482920,-27970,-6284,-11578,2056,-727,-3369,-2817,-527278,-16771,-7154,-11260,1193,826,-974,-3142,difficult
745501,119977,11089,5833,8498,5836,1779,983,-709546,-112897,-4304,-708,-7483,-5220,-1299,-795,491,-12942,-5126,8402,-4624,-2893,1460,-490,easy
586485,61992,17612,9043,6631,32203,15978,6114,-495064,-55223,-16248,-6137,-4782,-27259,-12292,-4483,-569839,-53341,-14469,-611,-3848,-26590,-13137,-5234,difficult
791126,86669,25657,5250,5238,4447,2791,593,-712316,-64054,-23366,-1995,-4375,-2948,-153,672,-311945,783853,190402,32073,7542,4669,4018,6553,easy
1654684,360661,140413,138705,65684,66167,37381,8362,-728057,-325839,-122589,-125372,-50874,-56046,-32937,-6519,-1407850,-320011,-124991,-131859,-62339,-63281,-35987,-6249,difficult
1123621,66974,22647,27738,20819,7370,6145,2724,-925811,-30506,-15350,-22950,-19161,-6058,-5076,-2279,-981353,-36327,-15559,-25639,-18997,-3318,-5169,-2126,easy
135052,28343,1944,5379,3967,6874,5525,1353,-51222,15558,48072,6136,5984,9397,-500,4277,-125331,-12908,3847,-1136,-1106,16166,374,4904,difficult
647284,262744,59247,98371,18234,12844,3912,3041,1396425,-203058,-32700,-79392,-13839,-8986,-1532,-1510,1042719,1065180,30946,-68585,31938,9417,12025,10399,easy
34103,17302,3944,8973,2407,2133,1279,1175,-28044,-7504,11756,-3816,4304,8344,5055,1317,-31512,-12359,-330,-4387,1711,1808,1649,-753,difficult
524332,55052,6366,7601,4742,5352,1713,735,1401671,462911,262322,73377,22248,9578,7225,6798,668437,10647,24547,14028,963,2412,40,1555,easy
468426,403029,69104,66386,27813,46755,13981,7184,1439810,-178497,216186,15975,-1105,-1888,203443,22818,392861,-275771,-21548,-46100,36972,33046,40183,12045,difficult
675291,198252,27999,21287,10240,6130,2929,1980,-637468,-150720,-4508,-17274,-6777,-4731,-2481,-1361,685743,-73358,21020,-573,4205,-839,-525,-55,easy
1016004,41699,13619,5704,3447,3674,1086,817,-714761,76677,-71,29365,42447,59997,5005,3589,147877,-14600,41546,68774,17039,8478,6860,3496,difficult
157163,28736,3608,3555,2263,1778,2505,1636,-149258,9658,6457,11867,9406,12415,49326,5288,148183,-6036,4586,-1930,-126,1473,2474,-570,easy
88352,33473,2895,6075,9650,8968,7422,2159,-57257,-13603,-2390,327,-7309,-4512,-2709,-1452,-25870,1444,418,-4392,-8696,-4209,-5748,-149,difficult
275552,45155,7016,3692,3404,11192,3150,3696,-165636,-42038,-4449,-2451,-2508,-9303,-2691,-3083,417689,-26746,8930,5516,-1235,-4196,1517,175,easy
284201,43153,5211,9590,8503,8260,2192,2569,-199826,8627,20996,-906,6638,31,1867,-1396,83378,70100,5848,14,7914,5971,11501,4474,difficult
504816,87783,13747,12167,3545,22510,9439,4871,-422760,-49510,-4147,-10975,-173,-17955,-4674,-3389,-466770,-66564,-8459,-5419,1201,-10330,-6229,-2964,easy
426557,183665,56304,13658,9340,11956,5375,8422,67634,-36728,-45846,-5352,-5257,-7035,-3381,-7567,221721,-137608,-51075,22065,-4323,-8852,-4268,-6936,difficult
407772,220494,15434,18162,16853,16009,7640,5148,-356951,-209298,-6826,-15751,-9953,-11028,-4960,-3721,-335226,-169091,-8326,-9179,-14865,-12304,-6701,-3909,easy
1333145,165767,25028,33167,10369,7180,2867,1865,-1027647,-102076,-12854,-5971,4151,11883,6160,7541,-554700,-101935,15962,-24452,-7725,-3269,5452,75,difficult
188209,25335,6268,8289,7809,14840,4187,4508,111141,46012,29824,30685,33600,4490,4301,1448,-59120,53469,-2484,-4720,-3290,-7912,-1474,-1662,easy
483022,53819,30981,18149,9377,17644,2982,2964,-478436,-45846,-21115,-16984,-3344,-11632,2290,-2470,-246995,-9730,-11471,-13317,-6281,-13069,1982,-446,difficult
360568,82305,13847,9374,12931,13857,8296,3082,-85102,-53593,-10334,-4493,-3748,-3366,-5507,-1351,128314,29703,2135,-2201,8103,9633,-1072,6112,easy
253791,134084,37568,18212,21083,14387,6963,6642,163367,-70199,27048,66417,32094,-5193,13986,706,-112486,-40482,-35423,-8819,-378,-6818,-3248,-4070,difficult
1389877,603794,91345,40307,92181,37468,7722,5416,-1185715,-541756,-88444,-34542,-81530,-33382,1255,-4721,-987692,-443565,-61835,-16442,-74603,-13861,37,2561,easy
155984,90942,35172,3255,7912,2940,1602,1177,621190,9396,-24759,11729,-1573,7434,10100,9006,-113602,-76677,-32265,-909,-6767,322,-274,308,difficult
1192929,740350,81933,72467,63047,66179,33487,8819,451309,-362012,-55370,-16173,30618,-23752,1549,10388,-748289,629941,-12394,179266,-3496,145348,10494,2308,easy
91880,87700,34298,15198,6700,14850,4605,4969,-33517,-67511,14973,17425,33822,-207,2739,2952,47165,-31924,-25229,-14081,-2875,-10609,-3342,-1967,difficult
607657,45647,42884,9793,16831,4280,6241,5647,358847,161531,70315,51194,-1157,34293,40587,3803,-178342,146742,18038,41585,30752,33871,2728,1602,easy
23948,38232,17876,21601,6367,21194,12023,6604,11620,-8676,-8263,-14997,16403,12171,-5270,-3788,641691,182345,51280,17413,4032,-4709,9409,6670,difficult
670500,280191,136422,84529,76408,85812,17146,10625,1947197,-77633,-19263,5327,-62948,-75736,9323,-7072,-296500,-247159,-110696,-74927,-74284,-81426,-15069,-10263,easy
470679,115218,37212,21923,12110,14802,6249,3519,-49163,95535,-13490,-6137,-2672,-472,-4110,990,1050594,-20978,-7048,-12210,-422,-5749,-441,-1529,difficult
1033997,161617,43625,13944,25060,16258,32223,5391,-956536,-135324,-40369,-3032,-19965,-14203,-30068,-3505,642227,61893,-29840,20088,26233,29714,-23616,-3310,easy
817316,320055,112649,28918,20592,15229,4905,1772,-768782,-286598,-110375,-27056,-19310,-13666,-4432,-969,463745,-234865,-72728,-23771,-14807,-11937,4534,434,difficult
237116,30465,6563,1858,4187,1371,1113,423,-125875,794,-3454,91,-1537,3031,510,718,812586,4350,50881,19074,1940,2072,3762,1970,easy
700433,47391,10641,7407,3057,3468,2140,1552,-331045,157691,81037,9068,19955,18518,3722,6488,-259032,-3607,29640,16590,2530,4359,4053,364,difficult
293210,49221,8804,2278,1952,2472,1536,537,-119908,-3099,-8224,3280,5458,973,598,873,-174366,-35242,-2576,-1747,424,-1607,-1368,-219,easy
137502,52905,6179,5629,4482,5207,4237,1343,-121141,-38682,9147,-2003,-698,2858,-2839,1575,-97374,-38436,10199,24916,13488,4544,-294,-47,difficult
202775,140515,28247,73733,27326,42411,7427,3635,-132456,-61710,-20540,-71517,-18411,-39890,-4615,-2820,-179195,-91932,-20065,-67984,-22179,-40737,-6067,-2257,easy
137275,32208,3170,3370,4703,10711,4496,2348,869536,202903,-2850,9258,5030,18461,13876,3704,-135850,-30421,614,2595,12909,38548,14844,5552,difficult
506179,158686,45064,13231,11072,8879,5292,2852,-287880,-112511,-42693,-9031,-8719,-7539,-3334,-1494,-378309,-154840,-44459,-13167,-10311,-8305,-4620,-2643,easy
160921,174524,27052,22248,10129,5225,5699,2184,277299,-96894,-7625,-13616,3980,500,-1662,-924,915748,-88892,37087,13528,2844,2364,-276,13,difficult
226635,17119,5695,3111,3728,1550,1231,355,-124744,5331,-4017,-1621,-1975,122,-733,-50,-117619,34072,9433,-40,1408,336,397,977,easy
1404818,247668,118027,18934,11112,13447,5442,1932,-351177,-188485,-97342,-9338,1131,-10517,-306,-214,-852588,179919,-101865,2174,-6274,13708,1947,1211,difficult
540750,161102,18210,29153,5149,8306,4113,944,-446867,-140726,-16526,-23043,-4343,-6585,-3782,-738,719289,49272,-2590,-23694,3013,-1507,522,212,easy
720398,63203,53321,34593,14246,11041,8138,4796,-648476,-43424,-40338,-30233,5728,44833,2774,-425,-668227,-38965,-50542,-26839,-7369,20230,5580,2008,difficult
532373,112111,21771,16149,4174,6929,2491,1276,-400929,-91317,-15410,-12282,-2665,-5119,-1399,-1100,-56439,-10492,27292,3412,14794,9489,545,274,easy
446624,67468,14798,5435,9119,11378,19567,6111,-407207,-59544,-4663,682,855,17334,-4418,2480,-436903,-32914,-12482,9869,41623,33043,10937,8798,difficult
634948,169675,33605,27278,7474,9276,8608,2397,617810,-90654,-14300,-21415,-1413,-7235,-5046,-1449,-397211,-65718,-27957,-17057,-1622,-4304,-5608,-1257,easy
315004,42849,20398,12528,14210,10802,8826,2527,-283272,-34999,-10285,-8778,-11846,1434,-2634,3332,-312728,-40831,-19360,-10441,-12043,-260,1017,-53,difficult
