delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1570383-483079-30680-203181-152810-1177427-668955-15801,459901-31350-11890-129245-21519-89561-30369-17295,12626-2549-6830-18900-4403-19215-10441-8017,66455-2816-4211-14660-1871-2660-7006-15966,34588-2657-2352-16593-2462-5309-3039-9960,30726-17481-7349-3180-7754-14404-2482-18067,20395-2460-4836-4648-4916-7671-845-8292,22945-5261-4737-6770-6759-6004-1600-34681,easy,no
999046-1317405-226588-1961869-252506-69068-1269202-194844,986493-132458-197941-326508-42836-85794-33601-99438,18170-8262-8061-65009-36440-5389-7358-7707,125482-21034-11272-69258-20736-4508-1561-2460,50521-22653-4619-49933-8749-1170-6102-4085,36371-13729-6249-80502-18608-2686-7966-12879,20118-11515-3623-44886-8571-1464-5935-4243,19208-5326-3027-25779-8617-1177-3985-3891,easy,yes
266731-908760-391300-906940-608369-2831770-99498-123327,6968-93782-106406-182834-214759-145644-37534-20805,1659-10577-3951-34043-9746-138873-5638-1669,5355-8296-19137-7170-5234-32041-8699-2367,738-2243-7710-15170-3020-19557-5355-3405,1173-7238-7239-3921-7321-28529-7883-8591,518-3104-3380-5925-5147-9713-2953-8064,529-2930-7524-6821-2514-20370-4974-1871,easy,yes
2740315-1696258-169454-474140-5737-805075-147867-10217,151509-775854-132581-41029-18778-52305-30026-2008,6416-197262-3140-54671-4720-16226-9038-3172,4327-9052-11507-22885-18902-7932-5056-1706,8899-43530-5467-14215-25964-8277-2454-2612,12387-33904-17918-33327-55280-10729-2835-10464,9536-39546-8435-14736-10133-3759-1523-4318,5762-108765-6900-5887-23029-6118-1021-1895,easy,yes
1285791-1089567-584278-2061399-899535-2240269-600828-1525316,88736-112834-19939-167060-508898-501809-31302-280182,47520-7973-2882-46022-88389-106298-7060-56015,13312-8577-5055-30929-26916-24241-4445-52812,15603-5734-1971-28026-35176-43492-3831-50048,10124-7183-2640-48967-117461-45533-2715-19986,10480-14085-4919-20209-20014-21808-1070-33611,9372-6086-1204-26530-16980-15554-984-39242,easy,no
1380170-2501598-1060785-1420962-87623-975722-86981-511744,96456-481230-128425-495434-18000-624160-27585-80023,92742-80511-62815-32682-10089-80106-1652-8347,18073-12442-14687-72756-2575-48581-2639-8432,5240-36287-15073-34284-1668-53470-1999-4483,12021-56886-7402-27091-3016-38983-1986-8401,3750-18885-2718-38377-4769-28364-1096-3705,8122-12199-8895-19682-1023-19522-3021-3200,easy,yes
1696368-160504-782422-2285725-287954-485364-285319-304414,297685-27469-1528542-349817-32563-48669-70059-102092,7759-3607-38971-29834-32625-5808-39458-33252,1936-3157-39171-63095-3623-10224-10818-33339,9056-1708-14925-54509-7925-5720-5922-9417,14162-1390-54049-21250-11214-7751-8472-7697,17724-4036-22085-130031-10590-5092-5546-10176,5269-2569-16882-17522-4243-3082-11313-5331,easy,yes
816864-1377345-826259-711643-1090288-1005335-2575515-58752,68124-304381-94422-117736-220051-316377-81646-19680,15963-19778-17354-40162-10445-38334-160016-26146,12174-38594-12612-17306-16070-8363-19547-5924,16480-19530-17925-14869-9168-17149-41546-1157,11454-25974-20533-15045-8966-12647-39918-2667,14713-37969-38538-10764-5498-4499-11590-3539,2500-11005-19817-2538-7205-2881-18001-1205,difficult,no
1083114-301251-264167-191462-95347-100476-553045-967544,285329-32136-56189-38370-19117-8591-422352-168887,81719-12285-9280-10400-2224-267-85866-48985,99773-10392-11744-789-1797-931-19445-15925,22071-9926-19104-3894-3054-1217-34671-92288,27475-8541-21520-1472-4108-2225-17908-26360,16053-8056-20261-1145-5714-1634-13087-18310,24494-3299-10070-869-1543-404-17002-11260,difficult,no
267471-1345825-96291-75402-60866-697175-58260-322916,97678-316412-22047-25601-23741-404467-28007-49570,26385-48489-3097-734-3584-115058-1072-35354,7150-48407-3458-3463-8788-29842-9426-6867,6696-36101-5092-3576-3648-16369-5588-7624,3414-30140-4343-3655-5886-30078-6873-7410,5471-9787-8382-3603-2996-5406-2268-3846,2190-12134-2353-560-1259-9384-1493-1149,easy,yes
1783110-78273-717057-320613-8563-463550-20244-426956,94563-13266-43155-43852-8746-86615-11514-70720,39832-967-13453-11848-4973-53648-3743-12006,14471-5706-36715-4002-7291-12671-4658-8332,8604-7096-32767-4394-7231-6269-1459-7057,9157-6560-46367-4217-16789-6977-3839-21838,3462-1507-46253-1747-8005-4793-1359-9228,3977-2778-7711-1371-14105-2258-1631-6837,difficult,yes
173545-276490-446584-535677-390492-173927-128426-160916,388043-131385-40435-25799-221358-42177-12033-55770,30036-12420-13297-8936-75187-6792-6159-11608,6334-3766-11561-2406-10923-8648-1774-7631,6122-6248-48019-3744-20290-20926-2195-3914,7600-6070-23416-2533-47508-19624-1170-4911,7761-2475-15409-1764-10675-9783-1087-2148,5363-3736-10700-1345-13588-7621-1082-4976,easy,yes
345321-2013159-18651-238436-1908570-604438-147954-2203,177272-521997-12282-35038-247969-73438-37546-2730,11018-96441-1684-13453-46774-31422-3351-432,17220-35614-1496-14316-17236-28317-1722-3661,17537-48175-654-7200-13810-23250-4499-2875,6745-39137-3024-8501-43537-25253-2554-1533,4424-33652-964-3375-11079-14102-1953-5362,3004-13170-632-5347-27995-6587-1377-1880,easy,yes
8784-808322-150658-224021-97625-71138-42025-153641,7265-398065-51180-15932-20407-31912-7871-54741,3668-48438-4293-1364-2129-1773-1757-1191,3769-38887-7487-1813-4776-559-2753-6067,10106-19971-3394-1248-10760-4988-2980-1057,12488-30420-3902-1404-7812-5378-1859-3321,8816-29349-4409-935-1507-2824-4585-1660,2939-12428-1883-707-1696-1672-3915-1721,easy,no
123158-163588-123290-86400-275493-351689-183511-379007,30883-203813-38813-160897-45262-18159-148410-27763,7951-17521-7807-35298-7848-2615-24465-4880,640-7574-7285-5622-3680-1519-11419-7090,2088-9054-4534-7754-3242-1678-17260-10934,5806-10112-2844-6972-3195-3523-24536-10513,2788-1961-3275-3179-1344-665-11443-10660,1086-2710-1505-2088-448-460-4041-6634,difficult,yes
47840-753196-308624-59293-16834-40088-474944-1190774,6870-129611-10692-21156-4801-14464-59476-158292,115-88187-5448-1891-1145-16216-6002-9761,4586-16104-835-2858-4844-2345-10115-37865,1612-13609-2166-3673-8887-4625-37244-16516,1947-34448-2375-2907-9115-4812-17409-29796,1655-13111-1676-1097-12500-3250-8006-10589,1310-4875-449-1390-2108-3083-6419-12263,difficult,yes
107841-1638476-229832-142555-48802-120309-185187-21892,192879-295569-12921-8774-14619-30804-64367-8493,16118-63883-7713-3508-4195-7287-12337-5525,9894-27914-4149-1640-8167-6179-9023-1809,12426-26332-5593-1652-2598-3016-8766-4359,3023-24073-1663-1666-3295-3911-4996-4197,6673-21134-1441-635-2853-2925-2992-1069,1202-27335-657-717-1510-798-2717-751,easy,yes
425525-190702-1670852-2109415-140189-2008288-1143400-87817,166759-26673-206239-93756-129852-137876-35244-105472,4448-3425-126926-45056-6072-24086-29847-4233,407-4812-109274-23145-11664-32780-22290-5794,4549-3110-34493-9104-3217-27295-29952-8910,5710-3210-21915-8372-2033-17459-20291-2188,1400-2693-23996-6117-2814-6975-5681-5869,1545-2033-9337-3158-1775-22440-6115-2299,easy,yes
742386-77313-192312-733552-95698-322214-673158-172966,163837-172306-110171-95141-11204-92304-143665-172681,18140-35110-13305-16326-1843-10221-30427-13792,18120-29592-4594-9180-9767-7365-5168-21219,4002-12967-5521-5550-2096-14687-12307-16376,10626-22928-10009-8767-4152-5603-23594-14674,7238-46866-7142-2822-5119-2454-8370-9609,6521-12552-2174-4018-5128-2532-13860-16046,difficult,no
1381533-44547-1095956-139872-634069-121704-736389-44588,34175-26896-113528-128493-69778-99216-152688-22197,71771-7959-65723-7061-1448-11926-36015-1466,13096-3660-14975-10624-6021-13987-24536-910,3717-2631-5991-5424-3210-10339-12294-1495,5402-1948-5742-17848-8980-41922-16438-995,5240-650-2747-3517-5687-13728-25372-191,4209-521-3561-4393-2280-19448-16054-875,easy,yes
1189535-974052-1391449-901282-34410-302193-308414-802109,777222-276436-68230-977560-7806-133561-7989-259334,62962-96858-24465-323659-10162-59352-7953-65110,48092-69118-8622-44345-6986-14553-1773-2733,39193-6170-19426-32097-2203-26488-3718-7740,61895-45169-9017-61847-1283-5926-3128-10449,30629-30137-7234-23598-1242-4839-510-5978,49780-15996-13820-24073-993-2807-1474-3496,easy,yes
121117-1519235-1254745-277150-1302361-50505-362761-40043,7940-331763-681165-87565-60473-14336-34828-23091,2905-62554-81135-7148-4977-4913-2385-2354,1565-6290-48274-7664-8392-2012-4723-2843,1435-32039-19497-3284-7630-833-4167-1540,676-29300-23448-1620-5732-1770-990-1660,845-27892-24698-1147-7830-638-348-421,559-22520-28959-1480-7795-1025-1079-403,easy,no
360773-475541-143271-240447-136196-1313524-342834-501863,97785-155552-8390-184619-34675-540540-40245-94019,14109-37302-7763-13024-3372-53756-27128-45703,18279-20008-516-8739-2940-36192-12881-94574,29683-11879-1171-7783-5921-21412-7240-1988,13921-13224-2197-5984-1387-28720-4052-4891,7300-8876-1538-9146-2725-15879-1736-9554,5575-8975-1176-7162-1294-17069-882-9539,easy,yes
474600-2532422-571316-3308019-1456910-971016-117691-2406168,82941-403490-111341-589561-433844-394099-2640-995664,8037-39380-20892-54336-14945-139576-1013-264463,4740-60364-17252-37271-61246-28902-2335-239185,9197-35433-7278-5733-37274-19181-1427-37781,3395-59867-3278-36421-68556-75736-2298-117998,12628-28704-9895-10069-25796-33050-795-62202,7817-32257-6146-32492-19446-24574-245-44107,easy,yes
85988-359685-930071-1188199-54134-1444002-32486-1521852,8033-97991-116907-160283-45845-93305-74707-171746,578-11460-46675-10783-19591-28207-37106-3778,1060-18348-5612-39512-8926-5897-15898-4898,2482-11340-4957-12588-3012-12014-6549-13761,1204-7412-11217-9060-9600-9876-9026-12014,942-5150-6426-4301-6111-6482-4036-14300,1059-8054-3518-5302-5351-3307-2077-5697,difficult,no
958503-346914-387889-1352730-393088-899799-506991-59508,344196-110170-57129-67221-54255-100982-135886-66208,52471-8374-4634-16860-21742-191001-43424-16940,21785-6692-6940-10582-10634-15486-59142-9263,60459-14951-1273-4207-15092-30508-28508-5635,51995-5990-3120-5062-9517-27694-15552-4241,192728-5598-1054-1390-6025-15866-15684-1450,34358-6350-2010-1022-7751-7180-6239-1404,easy,yes
946710-74867-478724-1202062-390862-550707-1008135-1514540,270765-40916-21206-1168351-47226-17482-133887-205541,125614-4155-7406-119265-4694-26545-5346-180708,14673-1215-5095-66774-8603-7396-6756-29339,22830-1720-1911-34838-15166-9250-4219-29408,22052-2216-1424-52343-4977-5771-5518-21270,21602-1439-2502-31375-5652-4697-9732-17376,17065-1077-2938-26347-7635-2384-1634-13571,easy,yes
1585665-822214-183677-1771116-856634-1003917-80821-993688,19923-261311-24620-118162-107822-224363-27661-188773,11433-29954-836-16004-28010-55516-8680-21275,7623-12459-1054-25654-7501-41868-3865-8481,4452-30758-1049-22465-8117-17775-5722-8743,10157-11377-1387-17936-3221-23421-2734-18402,13025-5146-703-8539-4206-6855-2361-3294,3635-3382-812-5196-2997-3778-395-1406,easy,yes
2614921-919728-969631-107708-81276-302385-1205936-55368,170573-185357-76094-13717-4208-366957-115610-79621,55237-16895-13907-3260-4392-42749-25035-4205,46358-18375-10227-1525-739-13715-7998-969,19454-10410-4419-1919-399-9951-13256-3479,20623-14950-10406-3770-2228-20185-9009-997,18443-7960-9544-2911-2833-3364-7042-1506,10282-4436-8501-423-611-8685-5592-2030,easy,yes
2139549-150376-1684993-250963-1866032-208414-793513-89744,233813-39188-60264-17345-260197-36167-230465-33787,52814-4608-1082-5739-113243-4931-25585-1633,30476-2497-16137-4479-8556-3504-28214-2940,18245-1603-5785-1611-16362-1644-8413-5384,14934-2934-10557-2835-40888-2355-19918-2562,10753-3272-8760-2001-14359-2756-5941-1775,7703-2877-5748-1136-19185-1766-2904-552,easy,no
34636-956592-501472-790805-561312-785229-1443064-565619,56008-116974-297110-169942-87191-109877-183216-861622,7042-90218-29081-35057-11526-20506-91357-76463,1867-9049-44085-29953-33303-10034-16228-26286,756-5392-13097-15213-5948-3651-46173-54459,874-11871-13365-11306-8319-20001-26714-32093,773-5810-19703-8111-4052-10131-22077-14775,1365-4807-9700-11571-12302-9559-17637-11428,easy,yes
91000-199559-199559-106286-627117-1172619-379781-787929,49764-54059-54059-49167-32757-167602-148514-1064971,8875-22647-22647-6757-10999-39032-25978-100067,11757-5819-5819-5193-3493-10809-13278-38369,2005-3934-3934-1355-1849-8763-11838-50312,2866-2835-2835-2729-1908-19164-12879-37791,872-1417-1417-3984-4449-11976-8152-10996,1597-1211-1211-1487-2088-8344-6830-14355,easy,yes
537472-660695-70621-1855002-201658-980398-1293628-48309,129463-122890-22225-338778-93979-46788-109749-27947,28493-13985-1309-15815-17775-18550-19318-4840,10619-37834-6692-26335-9905-19602-16954-1583,16459-13935-1734-11366-12267-9132-3447-1508,10458-9099-696-11537-7553-8589-3782-3115,21033-10623-1424-9361-4610-13190-5156-2379,11022-4722-443-15852-3408-5018-1740-689,easy,yes
2445286-1254374-135457-227183-707515-1003241-665418-304066,136927-8713-52039-26575-547174-77654-25034-39725,12642-2926-16605-15714-177756-5504-15148-5353,79737-1745-13750-14818-139072-25575-46219-7509,19073-4577-5628-1610-94152-13828-8297-3592,9289-3543-4067-3014-118158-6810-35290-3413,26676-5776-4081-8098-60359-12766-13110-2200,4996-2138-1634-2115-17962-11653-7546-1559,easy,yes
1805889-591631-673858-258977-718535-421297-1251601-1632950,76004-140388-17624-41725-278017-32174-184099-208062,119927-28568-6376-3506-29993-10874-72606-130692,6913-49005-3698-892-11026-4793-30830-41628,13626-16695-3124-1068-9210-4674-9447-27344,36033-25981-2063-2813-8772-3675-20581-19934,25104-33310-1338-2636-16737-6065-28002-19603,8916-10394-735-1430-10054-1238-16379-15253,difficult,no
1807218-1415780-1965707-1496354-611477-321995-1250173-1479857,160807-71646-302423-135497-273904-155132-37218-78444,68254-61925-303726-113987-53968-36086-15927-10167,215119-93762-243169-25345-15803-19955-2445-49952,111401-18857-177934-15360-19224-13271-5334-71385,118918-56188-82466-25738-27590-15034-5209-20829,61695-18113-122313-39820-25501-19471-3719-22594,42009-29261-31774-12620-6877-5613-3777-4310,difficult,no
815572-1351202-231372-1204592-226641-1037469-855961-47001,13310-58705-47572-294700-357442-149981-232918-2069,23911-103128-14109-63225-64046-27381-3735-2504,5556-16828-5051-64069-19846-41848-25833-2598,1748-5261-2544-27064-14858-10575-4654-926,7962-19340-6029-13721-16216-25324-6524-1303,13514-17659-5122-13107-22057-16415-13100-1025,2710-6017-2089-4252-6361-5987-5974-1001,easy,yes
1024259-1492268-706700-689931-678918-775863-816997-1671267,709306-151027-51129-143481-419476-239776-74548-529860,114507-33932-49899-71407-31865-41363-13869-81780,71006-39651-98970-32873-11496-52507-1520-214429,76196-22579-8903-19790-8107-33089-8722-15627,69109-11574-18448-11403-19538-15879-8752-32103,67788-31084-13101-19611-12111-13720-7071-26298,20799-10895-13866-8814-7066-5809-7864-25136,easy,yes
767154-82815-2485572-94004-20895-24472-24472-737986,138662-24754-107441-14600-3578-33872-33872-29997,14155-5658-63361-8114-1836-15578-15578-61827,8199-3314-46789-2604-3346-4761-4761-32199,9680-6780-50835-1619-3214-2960-2960-5727,7571-6780-20976-706-7325-2400-2400-24110,3786-4601-26449-455-2819-2764-2764-10424,3487-697-10853-412-1428-1463-1463-6242,easy,yes
22303-733423-322965-13092-57152-419193-1892807-21016,36899-103928-376481-28774-45956-150974-183324-54722,2975-2866-29043-8211-17175-30226-46794-31897,3694-1228-51693-1718-10464-2396-34321-7313,3376-8214-13117-3142-3396-5076-11512-5390,3702-7292-11790-4838-2422-11534-10850-4096,854-2818-7498-1193-1828-7161-4832-1604,1582-2182-7164-1454-2479-4562-6357-968,easy,yes
89358-1211820-215887-375852-1182-96994-97710-32125,16458-10379-10107-85024-4674-85944-84697-5850,1556-8715-11919-6943-6540-12173-17603-1327,6893-31716-21214-4128-13310-4033-2129-3799,1888-28004-6013-8017-1768-7719-6309-3575,2877-13817-11708-3696-2548-3900-5100-2045,2140-4320-3306-1130-2038-1349-2080-1538,1516-3080-1473-650-1714-2008-1880-1131,easy,no
508639-355473-765852-809987-30786-290638-337636-138460,28243-161862-13252-69043-22844-75112-261063-112506,9458-30879-3025-6421-7467-11742-47439-24365,6921-15894-1258-15174-13847-2649-31392-6309,7592-14551-6343-6554-11770-7654-32229-8231,2817-4775-14739-4833-4506-4548-20853-14003,1463-3347-4501-2363-1837-1903-10167-7824,1437-5286-3294-1410-1767-1685-5916-4934,easy,no
142842-1523724-369501-206010-466973-308205-14107-99984,5720-95695-28787-38865-22148-417998-6239-55486,2227-13196-8403-17453-8986-26570-1419-1545,448-21477-5565-12716-3240-6189-488-3843,2230-12824-6883-6129-3258-4620-2158-2227,1365-5484-3125-4601-2494-16338-2446-3297,457-3990-3368-1665-898-4020-2620-1627,763-4978-2052-937-430-5708-782-1873,easy,yes
99186-31419-134396-80782-56924-195406-161973-325739,20645-31809-14511-28105-39771-36698-45583-15624,8077-1684-6013-6926-14919-1951-9671-4214,3439-5936-6775-3895-39561-608-1402-6759,6495-3786-2054-1495-19590-2230-3533-2763,7319-4436-2425-3595-18072-784-4720-10327,1977-2053-2427-1417-6988-567-2337-14184,1062-1875-1883-948-7238-294-4030-6379,easy,no
1152564-1387164-1376126-84040-132406-85814-177056-3835,53255-167354-48469-13244-11783-15621-41722-2877,3570-22222-25064-15668-4113-1942-2735-2323,7313-15925-52573-2165-4517-2114-3244-2189,5889-8688-10932-3744-1927-1318-3024-6596,2330-12477-5014-2797-2197-2109-5043-5708,1360-7800-3448-974-3355-2758-2153-1820,827-3957-2020-1578-2119-1667-2416-1632,difficult,no
493334-1358034-152994-63570-542263-200477-385375-734089,21694-186749-15915-13802-63806-285229-73133-25255,18518-15326-7060-8866-16697-18777-18577-22201,2183-19776-8092-5621-4026-11066-13344-8952,4310-14667-3149-7796-3164-16618-14234-13832,2116-27218-5170-5955-1052-19501-25450-16286,2193-17248-2159-1219-826-13459-7683-8519,1365-13317-2950-2418-927-5642-6108-7956,easy,no
547674-1942905-954728-299020-45889-89887-55860-96909,105127-208114-177064-66487-7331-102938-36254-37725,37135-58395-111024-18213-6371-12847-12322-8998,21177-47205-26159-7174-3297-3521-2533-4417,16157-66754-32749-14319-4626-3217-3316-7686,20976-25651-24925-3321-4931-4248-5109-3876,22901-27531-20093-1522-3185-3203-2443-3336,3063-13445-21495-1091-2598-2748-2209-2101,easy,yes
560978-2100030-409766-898083-212316-103101-894859-303345,85545-43104-45531-94909-34392-95693-41172-34376,26212-9987-21235-16634-4344-3726-1635-489,16817-41041-16595-7716-3524-10500-4571-4290,11101-7030-7045-5750-5660-13898-9638-3902,15132-25528-4484-4383-2964-3776-2137-1244,5048-8385-1117-2087-541-3884-2463-802,5754-4097-1357-2088-657-1777-3343-546,easy,yes
573945-15334-405725-360977-50716-14954-88528-50538,172759-3956-44812-98348-17779-25123-19521-31171,15925-2155-16714-13671-2512-2569-976-19217,13710-2280-15229-6261-7356-1730-1883-10372,25996-4673-6641-5040-1948-1581-1038-8003,13622-6939-22929-24950-4147-898-809-3311,18992-1843-9275-10117-1389-475-607-3214,6854-2296-5092-4846-1924-125-248-1906,difficult,no
765467-36713-73834-59675-17149-250125-115007-629876,264413-17688-49424-54474-7833-22462-40781-35432,3423-2571-5113-20540-1064-4051-44252-11199,23490-1761-5791-8509-1723-3596-5269-6441,28896-2236-4148-2320-3074-1498-13559-4312,41799-4102-4512-1590-3765-2122-5085-3617,21103-1006-3388-2454-2857-1060-2628-1288,9048-2438-1435-3795-673-326-866-1588,difficult,yes
153470-989065-23208-196176-82486-118242-1032537-174674,17924-138803-11910-28077-33240-33414-60807-32354,13318-10044-7593-3912-3887-29966-51713-12255,10534-30554-10444-1899-5692-1899-5807-4864,2467-45950-6370-3074-5073-2645-16306-3943,3729-26916-20856-1141-3118-11348-9758-5242,1545-13878-2600-1002-761-2987-3859-2205,1776-9719-1981-786-1917-739-1790-1770,easy,yes
