delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
946710-74867-478724-1202062-390862-550707-1008135-1514540,270765-40916-21206-1168351-47226-17482-133887-205541,125614-4155-7406-119265-4694-26545-5346-180708,14673-1215-5095-66774-8603-7396-6756-29339,22830-1720-1911-34838-15166-9250-4219-29408,22052-2216-1424-52343-4977-5771-5518-21270,21602-1439-2502-31375-5652-4697-9732-17376,17065-1077-2938-26347-7635-2384-1634-13571,easy,yes
2445286-1254374-135457-227183-707515-1003241-665418-304066,136927-8713-52039-26575-547174-77654-25034-39725,12642-2926-16605-15714-177756-5504-15148-5353,79737-1745-13750-14818-139072-25575-46219-7509,19073-4577-5628-1610-94152-13828-8297-3592,9289-3543-4067-3014-118158-6810-35290-3413,26676-5776-4081-8098-60359-12766-13110-2200,4996-2138-1634-2115-17962-11653-7546-1559,easy,yes
1805889-591631-673858-258977-718535-421297-1251601-1632950,76004-140388-17624-41725-278017-32174-184099-208062,119927-28568-6376-3506-29993-10874-72606-130692,6913-49005-3698-892-11026-4793-30830-41628,13626-16695-3124-1068-9210-4674-9447-27344,36033-25981-2063-2813-8772-3675-20581-19934,25104-33310-1338-2636-16737-6065-28002-19603,8916-10394-735-1430-10054-1238-16379-15253,difficult,no
1807218-1415780-1965707-1496354-611477-321995-1250173-1479857,160807-71646-302423-135497-273904-155132-37218-78444,68254-61925-303726-113987-53968-36086-15927-10167,215119-93762-243169-25345-15803-19955-2445-49952,111401-18857-177934-15360-19224-13271-5334-71385,118918-56188-82466-25738-27590-15034-5209-20829,61695-18113-122313-39820-25501-19471-3719-22594,42009-29261-31774-12620-6877-5613-3777-4310,difficult,no
815572-1351202-231372-1204592-226641-1037469-855961-47001,13310-58705-47572-294700-357442-149981-232918-2069,23911-103128-14109-63225-64046-27381-3735-2504,5556-16828-5051-64069-19846-41848-25833-2598,1748-5261-2544-27064-14858-10575-4654-926,7962-19340-6029-13721-16216-25324-6524-1303,13514-17659-5122-13107-22057-16415-13100-1025,2710-6017-2089-4252-6361-5987-5974-1001,easy,yes
142842-1523724-369501-206010-466973-308205-14107-99984,5720-95695-28787-38865-22148-417998-6239-55486,2227-13196-8403-17453-8986-26570-1419-1545,448-21477-5565-12716-3240-6189-488-3843,2230-12824-6883-6129-3258-4620-2158-2227,1365-5484-3125-4601-2494-16338-2446-3297,457-3990-3368-1665-898-4020-2620-1627,763-4978-2052-937-430-5708-782-1873,easy,yes
99186-31419-134396-80782-56924-195406-161973-325739,20645-31809-14511-28105-39771-36698-45583-15624,8077-1684-6013-6926-14919-1951-9671-4214,3439-5936-6775-3895-39561-608-1402-6759,6495-3786-2054-1495-19590-2230-3533-2763,7319-4436-2425-3595-18072-784-4720-10327,1977-2053-2427-1417-6988-567-2337-14184,1062-1875-1883-948-7238-294-4030-6379,easy,no
1152564-1387164-1376126-84040-132406-85814-177056-3835,53255-167354-48469-13244-11783-15621-41722-2877,3570-22222-25064-15668-4113-1942-2735-2323,7313-15925-52573-2165-4517-2114-3244-2189,5889-8688-10932-3744-1927-1318-3024-6596,2330-12477-5014-2797-2197-2109-5043-5708,1360-7800-3448-974-3355-2758-2153-1820,827-3957-2020-1578-2119-1667-2416-1632,difficult,no
493334-1358034-152994-63570-542263-200477-385375-734089,21694-186749-15915-13802-63806-285229-73133-25255,18518-15326-7060-8866-16697-18777-18577-22201,2183-19776-8092-5621-4026-11066-13344-8952,4310-14667-3149-7796-3164-16618-14234-13832,2116-27218-5170-5955-1052-19501-25450-16286,2193-17248-2159-1219-826-13459-7683-8519,1365-13317-2950-2418-927-5642-6108-7956,easy,no
547674-1942905-954728-299020-45889-89887-55860-96909,105127-208114-177064-66487-7331-102938-36254-37725,37135-58395-111024-18213-6371-12847-12322-8998,21177-47205-26159-7174-3297-3521-2533-4417,16157-66754-32749-14319-4626-3217-3316-7686,20976-25651-24925-3321-4931-4248-5109-3876,22901-27531-20093-1522-3185-3203-2443-3336,3063-13445-21495-1091-2598-2748-2209-2101,easy,yes
573945-15334-405725-360977-50716-14954-88528-50538,172759-3956-44812-98348-17779-25123-19521-31171,15925-2155-16714-13671-2512-2569-976-19217,13710-2280-15229-6261-7356-1730-1883-10372,25996-4673-6641-5040-1948-1581-1038-8003,13622-6939-22929-24950-4147-898-809-3311,18992-1843-9275-10117-1389-475-607-3214,6854-2296-5092-4846-1924-125-248-1906,difficult,no
765467-36713-73834-59675-17149-250125-115007-629876,264413-17688-49424-54474-7833-22462-40781-35432,3423-2571-5113-20540-1064-4051-44252-11199,23490-1761-5791-8509-1723-3596-5269-6441,28896-2236-4148-2320-3074-1498-13559-4312,41799-4102-4512-1590-3765-2122-5085-3617,21103-1006-3388-2454-2857-1060-2628-1288,9048-2438-1435-3795-673-326-866-1588,difficult,yes
153470-989065-23208-196176-82486-118242-1032537-174674,17924-138803-11910-28077-33240-33414-60807-32354,13318-10044-7593-3912-3887-29966-51713-12255,10534-30554-10444-1899-5692-1899-5807-4864,2467-45950-6370-3074-5073-2645-16306-3943,3729-26916-20856-1141-3118-11348-9758-5242,1545-13878-2600-1002-761-2987-3859-2205,1776-9719-1981-786-1917-739-1790-1770,easy,yes
829966-1396359-1800780-870846-497801-931200-333521-996303,272032-357916-56007-103114-69568-176751-162993-428035,164339-10983-19789-19988-26484-23747-6841-23896,17933-14293-40430-2255-5695-8490-21174-84589,31741-30771-20215-13177-10533-7606-4934-91699,19148-16540-21649-10821-6702-4924-36321-21937,21241-19770-26786-9973-5558-2597-13498-26914,14443-19621-10900-3540-2077-2181-8991-11080,easy,yes
139882-95493-96271-246111-314970-154549-705848-801454,57698-27583-15401-141233-122343-54392-42480-204506,360-5465-4793-27983-22350-17353-25026-10204,6168-5293-4004-3653-25505-3411-4762-18431,8361-3003-1801-11342-2701-6619-25551-8404,3614-6454-2244-6810-22770-6403-13542-8351,5225-2028-764-2526-7593-4198-13357-6757,3927-1678-692-2053-15946-2186-8333-3910,difficult,no
148060-1305924-605504-857976-176384-919016-193028-306560,209656-156177-21395-130516-38279-161571-82073-114890,3422-20758-2645-187152-7031-43622-6523-7753,18897-26943-9868-53930-2149-10875-2811-14180,2488-14364-6473-12243-1976-9927-4396-20887,5835-27705-23741-23534-2079-5590-4455-25863,5279-11958-11371-18024-2026-4052-4003-36477,7722-13039-10923-17570-1664-7548-5251-11963,easy,yes
192149-1821320-134442-290593-523789-1889772-157009-263116,51885-145247-64396-154545-44260-433342-24141-56757,19151-23865-12607-26120-12897-47164-1678-22863,8025-1623-8961-13558-6088-12394-2273-1256,3668-13973-3598-6701-5277-31677-2365-7010,6544-8822-5749-22473-9788-22383-1178-3602,3614-17625-2823-21551-4449-12069-1114-1011,2635-2843-1628-12170-1880-8696-531-3113,easy,yes
329581-178399-84633-30497-1090842-86696-137548-318343,28494-17308-35129-14962-42294-9240-64416-66536,14890-5405-4711-4505-13200-2381-6851-12845,7435-2792-2153-4023-6259-8135-1209-11378,4468-5737-11679-1253-9771-2737-8024-4570,4118-6451-5866-7676-6605-4103-5080-3500,6512-6862-3369-1877-2578-2676-1921-3856,1801-3333-2525-3034-3983-2490-3062-2051,easy,yes
132576-52429-67892-14835-118617-31378-119885-428938,5220-13610-55781-7108-65560-62728-59726-15615,4221-2456-14102-1655-6836-1823-4263-4273,1770-1374-2470-2302-7353-3607-2787-8684,510-5261-5300-2128-3518-2098-17551-8511,664-2000-8252-5268-5739-6577-3179-9794,525-1091-4303-3522-2701-4897-3651-3999,431-1261-4210-2726-1578-2915-3148-8666,difficult,yes
148505-76552-1052403-831811-306008-1868563-417831-253436,26525-68746-257682-7284-41337-71813-85313-246142,30720-8493-37559-9948-11782-30286-31457-37027,10126-2993-17481-5531-8123-17193-6716-6847,10373-2811-19889-3641-4095-9372-12678-11712,5643-2904-39413-3908-4308-18369-3839-7818,5746-4064-15102-1384-2586-10233-2605-8086,3283-4293-16993-574-1651-3389-2171-7622,easy,yes
192777-620251-1697489-638577-862035-112295-124858-896872,3441-83242-283753-297893-382956-88986-16238-124058,1577-107481-11806-102878-50781-5317-1387-13486,659-20174-17053-29039-53962-4262-1154-19924,4235-25372-19551-12691-38232-2573-3696-8496,4164-19886-17551-13722-24087-2958-5403-24787,4584-28511-9995-38927-9279-1809-3984-9365,2535-10657-25653-14334-12817-970-2139-9159,difficult,yes
190757-110311-82686-1901897-12925-125958-46321-716771,28670-17048-33621-626215-35464-11666-4030-136674,3259-6158-21200-13828-2337-3362-4704-38030,2191-1943-5626-32889-719-291-1853-84278,2708-1280-2528-34504-2564-1008-1358-43472,1875-1403-11599-56346-1764-1343-3305-20515,718-1221-2507-29532-1002-641-3953-8595,861-1717-3633-41464-321-399-1465-7656,easy,yes
824995-469930-440701-185352-149927-1847111-252256-773613,738170-78762-79948-79193-2747-272370-122590-102547,130563-16449-29546-2838-443-50454-6459-47805,41170-72296-9144-3892-1450-30229-8733-75643,46151-4417-8851-5517-497-22700-4962-71549,19720-11198-9156-6114-590-38372-8154-18504,13311-3309-5267-6500-749-17635-2621-9576,13831-10514-6795-3528-454-5325-3332-13097,easy,yes
142092-945188-346374-244098-103994-270546-257876-1384602,15642-325463-168266-163717-54568-72991-22246-163169,3507-18408-22701-10571-1184-16611-10260-8256,1615-29671-4165-7921-6632-11117-11050-3349,649-34906-14665-7673-4728-3065-7525-4347,618-32171-6568-6537-20940-14307-3123-9836,707-11853-3454-4054-19835-4584-682-1281,490-13427-6387-2753-3848-2459-919-1978,difficult,yes
144558-698516-952033-156145-466482-940123-964241-414285,184501-666034-410072-31103-115668-135433-157273-14551,35086-36377-23243-11506-23406-44559-56593-433,12223-31847-25038-6308-9891-57090-69126-2684,13276-14723-17088-5372-6896-45363-8477-2388,18531-41167-21082-6138-8401-37772-16270-2859,3266-14365-4196-11136-2892-26250-6464-1161,3736-11283-2556-2595-3505-13521-3706-1565,easy,yes
77537-415955-37333-150225-5056-693058-62364-317850,51950-46225-55937-12671-4470-282563-15109-110742,12824-34369-6229-2401-2556-45277-6135-13362,8323-20774-6576-923-1693-23804-6426-4531,13007-7997-6303-1317-1969-19147-4163-5183,27617-8409-5799-1544-3162-17457-11158-2809,11804-15579-6055-1111-1597-7631-6224-1557,6799-5977-1766-265-1020-7980-7788-1252,easy,yes
890529-27577-132040-158913-293566-1095094-136299-85166,87657-12421-32781-265122-12459-58248-10962-10455,23125-5738-3469-16324-2284-35256-8423-9290,6217-6156-1720-5987-2703-11737-2647-1282,13874-2503-484-17900-2236-9992-4177-7972,12844-3460-2604-22679-4006-11289-819-7997,4006-4664-484-18720-1997-9029-1154-2654,2465-1498-538-10574-2431-4654-998-3264,difficult,yes
788897-25003-149435-772398-82533-17496-65263-120149,16958-46176-13159-228173-35386-16983-35805-10921,26637-3831-3256-51408-3063-5044-17668-2212,9358-15825-3448-60046-2437-5148-12006-1648,6605-17335-3412-15094-9338-2530-3343-1152,4359-19997-4512-10688-5922-1456-6163-608,2636-7530-3200-12742-1043-1538-1891-225,1342-5979-1077-7812-1992-1535-1687-295,easy,yes
196571-2253404-280961-140926-99243-356780-102550-824802,130422-516884-13430-151100-61200-693048-78794-244564,7535-53636-13540-15915-5291-33979-38842-71422,5493-103938-10360-9826-3363-38725-40065-28433,8790-53448-3752-3438-5847-11889-27552-56083,6479-28841-8348-5062-6286-20123-37736-11665,3010-24889-3265-3413-3486-15204-15060-8410,1065-14569-3730-790-1718-5095-7485-6595,easy,yes
45759-10902-196465-279703-55953-2324730-450839-733300,46476-7075-19565-39809-65715-871812-25839-79617,22334-11326-1179-20360-1515-184036-3630-23166,55452-6660-7822-9407-1658-27223-2647-19694,35460-9968-1822-2213-1617-98774-2348-10720,10052-16236-2605-3586-1512-51973-1816-6301,9735-7193-1840-5711-1334-18415-1159-3960,5390-2173-4698-2242-513-24554-314-1498,difficult,yes
396061-90040-118917-15507-170744-25913-316251-14093,118000-18089-17187-5362-77095-17368-50168-14828,8518-6576-5151-6116-3403-2284-10579-4081,1288-4858-4806-2554-3142-3007-6326-2540,5569-5113-9222-3730-459-2578-4970-4305,8516-3215-9211-3957-1006-3508-8100-14184,2396-3063-1827-1590-772-2629-2506-2525,1676-1548-1377-1543-574-2110-4032-2003,easy,yes
500442-1596700-83386-338786-293191-432080-9022-201224,4442-170543-21352-91140-32167-96470-2656-20468,1765-10774-3821-18780-28788-22194-4614-2429,1963-40437-3659-7607-25243-10286-4617-5031,1393-31157-666-1960-4444-6846-1093-3043,1845-17351-1391-2090-4522-5220-5287-3235,309-7717-1424-2410-1978-1195-3061-972,961-8031-1233-1517-1451-2755-1783-2343,easy,no
489766-87971-169102-150562-230804-1329242-65233-252734,103100-66261-77227-12141-7955-380517-13088-197556,43371-4353-6123-4110-783-94480-5330-26237,13079-18696-6133-2014-315-69377-4639-22974,5846-2977-3701-1166-1076-57348-5459-23004,6934-4689-5970-925-628-15617-7866-15417,5024-4977-5820-544-169-4268-1911-7413,1961-885-2973-445-501-6772-2009-4348,difficult,no
169146-45203-666704-105961-256789-897312-36856-164370,23159-23680-194813-16191-31145-60938-11791-43091,10558-2196-91321-6233-807-15533-3708-4330,1650-3099-32191-10568-16893-20341-2756-4318,1519-1772-119547-7863-5468-5556-1229-1165,1527-927-31418-2438-4638-10889-1241-3535,849-350-33183-1941-2475-1784-1050-1268,568-822-9901-821-3229-931-620-2108,easy,yes
715231-62974-119685-793177-189823-84257-116549-48740,83703-60910-147381-586619-92178-28237-57617-19540,21571-11097-16160-21128-19943-11564-10969-12110,11999-3360-14080-9930-2801-7028-2189-4325,5866-4799-3389-20735-7417-3787-2480-2318,4988-4896-4378-14621-2188-3682-6828-2929,5941-2261-1085-13567-2533-2644-3188-2195,1662-2071-1660-3338-2181-898-882-1202,difficult,yes
141812-68646-787561-1001826-158398-129349-156352-35877,18864-11011-344369-197070-63358-5744-11859-26135,6266-2965-21053-73808-3545-13035-3727-3512,6920-1190-13792-14645-3088-2428-1527-985,2226-3153-18625-26839-7696-4644-779-1028,1096-5116-17623-18256-6140-3370-957-3883,943-1854-5578-10099-1964-2167-574-1517,502-1361-10740-7659-3896-1291-364-828,easy,no
198678-379723-1116088-388001-292241-2171525-194552-353314,13947-30622-325523-110978-56649-175807-64793-19781,802-77875-19187-147089-9459-21820-20248-13158,3974-3514-12141-57989-5586-9462-16457-17554,1225-12973-9665-43332-4986-2120-8560-2613,5159-6292-9227-15000-1977-10199-4893-7999,1254-3214-9403-13707-1185-1660-4074-1465,2461-2236-6475-11367-1011-1800-2780-3032,easy,yes
2328353-70868-154091-52933-1630719-126895-1034304-54338,64631-20301-36948-40257-49579-23794-52841-44012,2324-20722-7032-4950-31055-7844-6003-11216,10458-1195-10706-1691-60648-2809-3001-955,35265-1588-4730-555-12413-4349-4486-3509,19953-3089-10021-1053-47335-2316-2809-4337,15137-2875-3151-844-18488-1169-1356-2826,15145-3000-2227-426-10437-645-948-3959,easy,yes
89930-145420-626166-659852-112633-39060-2643836-427888,28582-61212-176704-426700-58343-18858-258080-105289,20741-10101-89571-80977-10823-680-87276-7029,1717-10158-7096-24303-561-832-23070-12543,2529-8598-24190-30935-1593-1365-12548-2621,4435-6136-54744-19498-2127-1454-14831-6191,3172-8179-30588-8138-3004-1088-12537-1411,3144-3723-18846-11188-1743-567-9547-1801,difficult,no
49429-354505-172354-356714-638751-903554-341099-719971,17345-19665-137371-72725-454430-147305-48893-99743,4589-9346-5265-41566-25918-40796-4409-7659,2571-1239-5117-21306-27190-20743-15214-18578,2168-1371-8431-2871-10840-22593-8346-6136,1357-1364-22394-4708-25143-6497-24961-6065,732-1306-3612-10528-7830-3442-10892-9583,819-2155-8282-1669-8767-5670-4710-4923,easy,yes
