delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
130353-2206666-202942-108213-119909-542326-275745-3314,14626-96453-258297-4273-49466-44000-60195-8888,3914-29432-40749-1403-6826-18846-7249-5161,1974-27026-6915-8286-2593-10641-9169-12395,4457-24080-8610-4511-2049-20632-8282-10041,4934-23249-45870-11763-7543-58627-28895-22228,4128-24188-19650-2858-8329-32870-31539-20703,6461-17859-26941-3142-8361-16092-10467-21409,difficult,no
4827-729074-876715-230676-527227-242016-133233-103880,10436-128918-47041-150111-93429-17729-15941-17056,4139-10661-5750-4513-24560-4982-2458-2081,7761-10072-14868-12838-9956-2857-9923-3047,9116-45149-6189-10686-15336-2276-12502-10023,21330-18639-14507-6015-11259-1176-1939-4729,14660-19068-12328-8858-6588-525-4202-7023,13522-9830-2623-4691-5965-1117-3446-7434,difficult,no
12704-552714-4876-83153-4733-6559-9525-7644,12643-19721-6718-60788-13908-8792-18364-13373,7774-11309-2066-1811-12987-4627-11460-5489,7852-12071-3472-19193-5295-6490-9325-6666,43333-18496-8194-39275-3408-6495-14287-6060,15351-17709-13719-41896-21140-29045-14100-10384,19836-34835-14149-14944-9729-6648-13401-5689,18679-11547-10324-23704-14377-4521-2478-11493,difficult,yes
313366-3024414-482373-110743-40299-48672-64985-84800,17352-174943-83272-9222-17651-12539-51803-48930,2368-33124-8120-4193-4720-6421-2122-23238,13809-63004-8397-565-3044-2782-1547-20188,9271-28549-11513-2135-2091-3996-9960-15015,5845-57820-75033-5260-9562-5041-4187-21753,3083-25313-36833-5157-4417-6486-6741-20793,2475-12457-16902-6557-2808-3915-4100-19726,difficult,yes
13447-186855-1279650-23654-390970-87040-491037-3428,999-53910-88312-18908-17405-48825-60518-7731,8151-10944-17118-10163-11039-38222-12201-330,1896-13272-120052-12862-9948-5741-22780-47599,16885-8176-40667-1924-5611-12970-18132-31526,17443-24743-53304-12925-13300-23136-16909-29423,25921-11569-15711-3140-2325-9489-13265-21302,19343-6590-12322-7251-3010-10745-8656-6977,difficult,no
196819-7672-116145-151602-1349-155013-10286-11467,3593-10210-81505-36502-12015-19062-3489-10917,10400-9660-7472-16032-17680-1699-5282-3760,12118-14549-19691-13086-18039-4413-11430-7738,5126-15498-7205-10946-10756-4064-10840-5496,6136-56450-22774-12684-44540-13562-29160-10587,5675-23593-16402-2554-37430-3241-12165-7149,8430-9355-14856-2264-11632-2643-16623-13625,easy,yes
152278-190192-52518-199785-110841-25351-129976-545337,57600-14425-116345-7429-8962-13177-76594-160214,6669-1896-11703-1335-2768-18863-18599-12261,45206-811-6143-475-1283-8499-3639-5381,10527-2821-10274-1871-2275-15476-9643-5096,20298-1291-22091-2326-4041-14645-31798-6465,14263-1322-26849-1373-2456-7897-37576-10980,23314-1099-11412-1242-3815-5417-14788-5087,difficult,yes
331535-3184-571822-5698-435525-406261-663727-6866,58747-11676-45591-14136-11160-42080-86074-18471,23042-4710-5452-3755-4656-9515-28564-7475,10409-3867-2840-9270-1152-25879-4570-8229,6242-5062-4163-2847-14035-5667-6100-5885,7627-30171-7105-14135-4663-34129-21360-13106,5577-30864-6301-31640-4361-17575-14750-12810,2678-11960-7810-11502-4524-7369-7710-9016,difficult,yes
3660-242040-1894215-153957-100763-1895072-14488-112227,9661-81480-811448-92150-104520-400129-10329-7676,4143-16925-168097-7769-20867-45081-12383-5733,4530-19669-21776-2683-38687-34997-4607-6572,14321-11582-25089-6829-31794-61970-10027-2527,14690-26571-14888-7045-34961-34637-15275-4215,15350-37903-17984-3661-39507-6370-7184-3002,6598-15356-13130-3477-8458-32440-9574-1730,difficult,no
8426-1771-66929-44568-174636-9402-2592-2684,7281-9981-11780-7893-27995-4829-6192-11069,5508-4308-484-3824-4459-6983-2235-4800,9611-5445-1369-1324-4587-10341-3202-15569,13185-10845-1267-2179-4019-12481-28379-11621,24244-15994-781-855-4937-10268-8400-4691,19994-10197-770-1034-3528-13336-7800-4647,23655-9460-489-469-3073-6210-6487-6017,difficult,no
2132163-21581-7616-256100-256100-48108-201243-1011249,73626-13083-6338-213355-213355-9185-130081-93437,33465-1666-13860-20280-20280-1472-5991-27106,12029-7226-29846-20781-20781-993-8592-11948,15018-15192-22498-25616-25616-4632-12801-7973,24154-65128-16388-31055-31055-2619-28200-14720,4832-22455-29035-30973-30973-1029-37165-12939,4639-33972-22514-17251-17251-944-16655-8889,difficult,no
1015579-548224-592491-231520-46079-674188-28751-97084,341624-68076-76844-196191-25896-209430-19166-51342,68181-40917-26009-12512-10891-33769-2211-14133,28014-5505-42968-21643-16019-9219-8070-22398,49547-31244-7571-10605-16300-29354-20324-7820,39562-44700-7378-13670-22181-35311-50288-32271,41943-19022-5853-13197-37090-32951-54244-38305,26433-7633-5706-11144-19143-19396-14432-12192,difficult,no
1595282-251090-72830-99825-68193-14316-228932-527097,229143-10920-7587-93698-24397-17802-76635-69824,56193-9506-1938-8616-8270-15045-15045-11756,16226-5981-2124-2186-1152-11914-4730-15807,11913-1145-3059-2750-23989-13617-8375-3411,11554-2590-2484-6256-16610-16254-6606-4780,5728-1289-1326-6385-12848-14245-2179-13958,2770-1584-1522-5233-21080-6720-1767-2258,easy,yes
969301-1272081-2546183-428915-793841-197025-103891-104259,209608-348054-157773-253857-39106-58625-10824-39914,37923-208702-27967-31644-41393-4918-8383-13292,49342-40801-22056-37379-8348-3930-2067-14013,22458-37928-28890-51967-79462-5951-2055-10150,7870-22961-60618-42244-33448-5514-4512-27568,16869-25683-37159-39778-15062-6888-12335-29472,10344-11324-20489-27309-33340-4197-4449-10413,difficult,yes
338120-20662-164282-74206-65612-25870-214949-8609,14768-4804-50314-12242-8059-43521-47303-38448,3606-21325-1026-4106-3660-8619-23309-23568,1599-7035-6690-3979-11551-6349-42746-8199,1142-9174-3635-5786-7579-4581-19682-12882,2789-41947-6268-11522-2352-3101-22091-24050,2320-17955-7492-4771-4368-5005-10428-11886,3058-22346-3772-1837-4499-4397-12332-19234,easy,no
87771-130371-207203-675370-182249-68129-132931-622241,34248-23549-26086-27289-91681-17877-2956-63162,3137-3620-6911-12493-22072-1541-1774-17522,10798-3552-5482-7822-12238-5074-14010-29177,2662-5108-9393-4290-6343-5348-5393-19934,2588-9415-6930-2027-15778-5059-10032-19230,1160-5069-4223-1285-3970-3372-5585-12409,2518-8074-2919-520-4066-2976-4190-6572,easy,yes
1536404-73844-435210-97343-1003522-650191-673751-24196,101232-128501-108109-50811-229328-28694-62312-63018,17344-14002-1693-6793-51888-13941-13910-28321,6141-18035-51364-11464-16201-26744-17113-1608,3137-14481-13359-7767-28132-9879-12845-7787,9890-27099-17441-11055-45867-5245-25925-13490,5398-17031-8895-11841-31678-11053-20878-6418,2981-11107-18355-3225-15961-6548-12773-4562,difficult,yes
503155-20609-1982913-622039-136715-42086-35968-106679,64656-66903-991449-27662-97407-3491-67349-8780,15290-52360-131032-7141-6443-685-5184-1979,6408-41625-121068-4470-3391-2296-25834-2108,9931-16735-110308-3326-3561-354-19949-6518,17704-11000-50807-2542-4569-2225-12954-3102,17644-10838-13487-4529-6357-1639-19804-4438,12262-8406-15626-2860-1231-1444-8561-1912,difficult,yes
177322-11425-17256-31265-5166-177853-1045065-44292,12973-4905-164264-10523-9256-34097-14032-38060,3199-8292-14706-7137-1241-2822-9841-25016,1922-3721-25991-13386-16997-1752-3944-38085,3445-16947-11634-8217-23999-7338-10488-18245,2899-8562-10353-12236-9983-4209-5870-26345,2106-8617-12792-6202-17801-1850-14845-17825,2239-3237-7195-6934-5337-1637-6785-12782,difficult,yes
16238-764173-303986-98263-551469-44282-375040-61895,19292-56201-96125-31237-99488-27601-61761-7741,10960-2049-17052-16238-49242-12779-9916-2443,2817-2521-61493-2665-14876-5730-5178-8538,15509-8090-20303-3271-5718-5701-4656-3819,43733-7695-50196-9068-41956-21024-7416-5864,124375-11750-45802-8177-13211-26217-5832-12491,9840-7342-45102-6179-9148-13788-5386-2057,easy,yes
338542-24834-1521379-1507931-1094847-1433175-702499-112350,174301-55581-212592-156320-377187-261335-86379-254741,29939-5030-127090-14817-36288-48701-2626-9547,11350-3691-15129-10147-54433-81519-11687-44994,32863-4205-39032-26700-33101-14422-26606-4229,24713-5990-31581-61217-38368-31532-19258-86950,11228-1211-11720-24171-45077-11812-31420-21042,12813-1113-8382-9334-15924-12020-6957-8343,difficult,no
107701-422836-85621-310178-2640395-376529-12021-5825,57731-73571-34013-22579-772823-10002-21379-12062,13068-34387-14871-10553-24441-39587-23838-9526,7442-3538-11761-2901-33169-31142-5914-4162,16901-3947-5241-21720-25257-24059-24302-4303,8915-8856-6078-11373-44096-32774-18464-28407,8625-12365-5196-2857-31128-25750-16061-13270,3365-8673-3605-4714-31786-28788-7813-6645,difficult,no
160891-322942-1214545-1282122-39901-351732-412201-129423,11648-148183-347429-94065-27489-5187-250358-55216,2677-58268-74859-15637-5213-5033-45216-4511,1539-24608-34790-22707-3366-7240-12115-11576,6096-17505-41832-45591-4409-6687-19548-24179,2151-36581-7268-12899-11135-5811-68178-66708,2076-27807-27250-13895-5537-2312-20483-30076,1583-13804-21828-10071-6165-7255-15525-14311,easy,yes
320055-1329114-18831-273226-6608-3492-18429-3835,28489-52729-12367-51992-12941-7648-8921-8504,28182-15188-3239-7727-9514-2668-16908-11154,14151-42108-8042-3659-3192-7690-21678-27560,12295-13586-7514-4169-39613-19603-16831-24583,11056-12703-36292-25220-38851-59078-40153-12733,10855-18270-62872-21670-24386-28422-30809-13751,4578-8138-15099-8960-26847-25188-17936-6591,easy,yes
1535245-181425-314349-667284-291596-681767-126852-58567,266063-36033-76406-107878-288798-180316-28461-44454,153213-12030-13253-34622-18321-7096-20858-6183,44707-8646-6723-12387-10555-19218-28786-5638,37356-1858-8156-9906-30479-10173-29758-18312,43597-4527-24566-9730-60877-13902-37853-19239,79911-2258-18147-10581-28513-13062-29658-23167,61922-1510-16027-6726-22636-7100-24470-18854,easy,no
71709-269356-2068615-581502-275357-693606-263910-410433,24185-32386-964680-802032-54492-79543-47903-100067,16785-4867-51752-50057-7615-5148-14123-10385,12660-2642-62976-176628-10755-3787-23048-61101,14030-3297-38007-59859-12733-4061-4721-25996,56049-8738-51117-134007-9984-12045-11296-29497,39256-11007-41047-65287-8159-7759-9758-26133,29315-1848-40663-42905-7580-8438-10810-10522,easy,no
17593-177852-1787586-315744-3109403-113490-323161-850550,22397-266832-599301-278373-223271-58981-175261-33448,3903-18236-17579-19836-54653-65200-6924-13270,4998-19712-11127-10971-191651-4542-21163-28309,14134-45406-55332-8939-63627-10641-15962-19105,50532-52627-50310-17352-51566-15944-30048-42917,36189-65709-19478-3458-35715-12464-46877-24702,20574-10079-46728-5333-26957-6876-29872-11822,difficult,no
623750-607295-1176062-446487-896102-418217-12285-702912,57383-11055-405301-25662-103115-82657-7696-26788,12931-3532-30746-16572-17062-30707-4065-47097,8177-31-32685-2303-33950-15841-8423-8074,3968-1723-35403-4711-6548-6030-13414-51475,15373-5813-38830-15797-18409-13964-25564-29029,7688-2928-25948-12886-7673-6810-41046-13738,6413-2650-27140-3758-14022-4067-30021-14577,easy,no
1368029-1011247-651734-467489-261784-51463-945638-5260,755512-53450-97636-163096-195588-19722-204273-10116,38981-24807-41967-25373-5660-10805-22308-15266,22657-26353-8961-27928-35144-8589-20827-6674,41189-7379-7954-44966-10112-19081-54300-61849,36424-8272-16106-29481-56042-41893-34410-12687,44792-8320-5352-35490-80699-44641-25148-20637,17779-7812-12256-45747-26255-14384-23802-20213,easy,no
2454142-613271-1216463-1450041-941958-663143-1327513-55561,327150-96907-607436-109904-54003-346459-154072-107166,60670-13017-29876-84388-18735-4748-23815-3643,90294-15597-26826-12202-11675-63069-38012-898,122894-14094-17541-25610-1778-32664-11907-9287,81325-11273-26511-31987-22431-44558-43768-13037,107010-16281-84112-11180-24099-54673-27988-13851,31993-10584-62134-11649-11408-25454-15602-4435,difficult,yes
1079673-734283-814270-2242841-259068-427646-1564697-1269119,775511-121481-163618-232494-49256-45686-62640-22725,42949-42048-35208-31303-5108-31062-61544-4747,28234-2948-11873-43927-2378-4890-22077-6429,10658-8536-36463-41857-2590-10648-17781-3920,46658-14102-41485-41680-12244-12080-71499-32213,41153-8151-57718-70171-5562-6729-40936-11106,29228-15842-48871-17641-21502-3946-61285-5184,easy,yes
833711-124551-1037576-292630-1615463-290793-684216-151077,38573-91405-457544-106495-315030-6451-152057-23967,1884-38672-104849-20808-167320-2030-17069-2101,1479-8429-25831-23325-27438-2398-24230-10320,8018-4744-17018-17835-53286-8178-5440-3316,7091-10672-48583-59797-30666-11097-20989-11740,15254-19051-53558-53769-23155-7443-26348-13820,12701-7689-29601-31682-21823-4289-40271-11326,difficult,no
665347-1099834-484666-59211-560184-209185-628003-83434,193963-169960-182617-19014-780090-14577-150733-23263,22517-6817-59340-29210-73694-2920-55639-11486,12647-19993-35231-13661-33137-2817-12154-16779,51750-8403-20784-29712-24574-2605-15200-10967,55631-18037-34808-44033-54880-3320-46719-23440,31337-9870-43357-47899-43230-2171-38885-11384,40352-4622-46529-20364-33422-1542-30616-6557,difficult,yes
165865-485514-347770-617724-1457169-486544-166502-85577,149851-106160-207940-159411-125576-96667-12522-6595,55994-13485-38139-2616-7233-43274-1149-2131,15898-3857-10193-10369-12072-57576-896-4718,27053-5133-22015-7745-10336-20544-1680-3860,116085-18094-117711-16919-100715-66313-7941-4307,27978-10663-91007-10405-28335-43023-1710-1545,24972-6984-50164-7445-46350-48863-1034-1647,difficult,no
13039-82924-809412-369077-236160-1511140-747386-130278,11949-81582-243129-24813-59392-188323-27191-14989,11241-5498-69290-26797-12767-78370-20440-1370,3810-10496-58001-16170-24318-23033-18938-3543,21183-19494-31713-7833-13000-10112-30642-1622,44899-32487-67347-13743-12150-42858-37170-3895,36254-13216-77142-6609-10092-27208-28770-1825,18356-32360-30422-5398-5162-11810-11106-843,difficult,yes
171499-772879-1300102-307277-621771-78697-603407-9026,65535-44059-221610-166431-417535-53588-132221-8799,12179-4734-11790-25740-38441-2789-38909-12456,15735-4705-6155-14257-7704-1522-31062-6244,9040-4932-9814-22146-15470-7139-85459-9614,65281-33248-19165-75948-55323-14508-99022-62748,30510-7347-15979-101346-59452-9204-34389-35259,19156-8938-6011-34400-13419-8859-22476-31430,easy,yes
78049-827231-167346-315608-262160-886819-40220-432019,46853-29257-14708-74275-11915-190144-202276-42632,6405-12620-3208-5748-18518-93375-18755-6174,7967-2861-13657-9718-6683-185645-21686-173,2909-7156-5197-7644-2070-71310-39686-3507,18474-14519-7031-19179-13543-58357-44165-12134,10097-13803-9211-17387-19813-51577-21406-5606,8031-10465-7225-7767-5199-32327-35575-6564,easy,yes
133470-68951-751038-173412-26334-467854-263876-659709,16198-40196-31174-164916-26202-37521-50112-104055,2182-2894-15730-32659-2463-32927-3587-13983,1196-6106-33521-18721-1693-17796-3816-5578,1966-13264-25185-39139-721-27713-5193-51015,2286-37076-12559-27191-3604-58823-6175-44091,570-21055-4525-60111-1690-30889-5889-50082,1851-30964-9043-45331-2209-22668-10409-42199,easy,yes
164450-1166960-1713110-69287-112202-72432-154708-16420,46921-126494-70722-4162-15577-90017-5759-35380,9460-24218-24437-2353-1194-9016-1616-14601,10293-20524-14537-932-2855-4917-3808-19022,10041-13318-22597-1307-3455-7439-3198-23501,10399-60402-31238-5322-2950-7362-6027-13219,5351-27134-53572-1772-2121-14479-2399-8823,6927-16713-29096-2020-4301-2697-3238-5415,difficult,no
477689-2696321-116040-156579-231727-9777-59524-323072,28930-233615-92173-13234-44862-8047-40389-45099,12980-24483-12832-3508-3161-6195-18676-35597,15260-46205-2806-2376-3918-17244-7859-6245,11693-24099-6402-1022-832-36191-32440-3956,3391-51127-19055-3871-3093-32299-31671-8633,3914-37834-7755-2694-1616-60891-23108-6401,2033-19278-5273-2106-1375-46314-17540-12243,easy,yes
304405-145425-194336-825555-92264-1240897-749517-1470172,25449-15318-121812-95397-68377-141893-52240-291739,5428-809-33310-28329-24764-5883-1792-55954,8793-2985-15996-12491-5434-14279-13070-129161,6916-1911-21813-15515-10277-35679-9825-40090,9235-4453-57793-68294-15349-34521-67560-65394,4730-4955-54775-43979-8226-35065-44408-39229,9301-3099-30678-38858-4876-25653-13679-22825,easy,yes
2520-587546-327600-1674310-783982-54923-295980-456694,17927-198000-21499-227852-85917-42254-10987-24018,6505-29239-17683-12729-12085-1909-533-8522,9215-65522-1026-1699-4943-3185-1421-4080,18934-17725-2799-6899-5644-1858-2271-14881,19942-79828-4550-36415-14175-3902-10451-10146,13572-30403-1371-14272-9399-6329-2811-7612,13794-39184-1211-8857-4895-1881-4614-2503,difficult,no
197545-137155-397201-1243920-613534-569964-69312-116533,77016-19448-152275-49758-88643-177421-25070-16952,3086-1857-14693-25564-29244-27034-2177-3878,6202-1941-5047-15517-9497-23183-4197-3075,9644-1615-18994-14108-8868-13382-3195-7702,9785-3149-30594-42706-11836-50526-10724-8795,14174-1911-7516-79280-22920-39363-3707-8453,10706-1035-11094-35620-9139-10296-4404-3446,difficult,yes
492280-199541-1048629-275833-239773-149395-1123749-235529,70096-48759-179256-91956-42698-33077-110211-51268,24277-11791-36689-8830-6473-13424-89588-9233,53964-9306-51161-9718-11060-3241-31146-7357,37923-2503-40744-3567-1360-10685-51212-9136,76252-13636-53319-14252-19345-7429-47299-15217,39045-7329-71902-6994-11574-13969-91259-15073,16044-10827-23054-5793-4104-16964-25391-6686,easy,yes
773472-39586-898181-1598842-1266801-1635314-111270-138073,6930-33240-223064-289690-264201-331508-17543-48784,9260-10538-100382-18919-140074-14528-4522-6047,2113-24191-47454-31915-11757-70041-4603-2899,5515-37353-52411-11997-34701-38482-3986-4477,10353-46334-83575-44918-57359-83241-14167-4716,16354-35547-57657-33187-90006-85819-14594-4041,6833-17182-16737-34031-41060-22051-4226-6564,difficult,no
369043-1067352-2125721-119525-716597-64978-1491205-615527,20786-195823-210270-66210-426494-20350-226219-97780,6976-12403-30397-5020-4624-6793-29883-16338,2510-15574-32148-3061-21772-2276-29825-5536,5672-14731-20937-5576-38647-2473-16761-29334,7770-17481-27415-8475-65090-6462-65055-154336,2740-18193-157191-9165-81090-4093-37267-116851,4732-7686-51020-5039-27699-1753-38326-26347,difficult,yes
1377465-134066-185588-1653987-207857-699409-236292-181107,228790-67018-55688-348167-364177-201009-83665-25807,35901-12846-18465-62983-41687-55436-58105-12314,39403-5460-12071-32540-22851-11853-31275-13856,15642-6790-9804-54540-11031-11641-11558-17968,30769-18291-13895-100645-31189-121485-7006-41984,52204-13434-9368-83874-42315-28185-5728-81044,72788-12368-7807-26334-52342-27760-6519-28021,difficult,yes
1911495-764107-152828-809325-619041-1853995-57220-4714,365580-106374-78391-206586-324198-284757-4424-7065,55296-20394-12399-37438-47583-90081-7955-23972,23298-22439-38269-20677-13290-73178-15872-7015,35119-3425-25637-50670-13542-31244-13867-12267,46551-10940-28051-83887-64370-75393-44831-54826,24610-11757-31353-51888-47844-30449-45979-20041,61405-11482-19372-20788-33206-18683-18976-20257,easy,yes
2862058-735672-345907-218952-987295-2428398-290968-135131,110448-107446-253717-95738-124062-466195-332697-91001,49905-20216-53304-9725-17547-89981-45397-29347,39490-4315-42413-19781-17668-67856-56472-32564,28355-8580-73038-8549-15307-86921-28850-41004,63845-19438-30642-29694-102663-51716-52278-21127,23313-5640-54556-20756-36336-112130-21867-12495,23049-9430-10103-6245-41242-37585-17326-12911,easy,no
2187-12223-141139-41606-674773-1893022-235474-1099527,12905-21079-40833-91037-525629-171367-41435-111819,3414-9024-28684-7340-130708-111887-4082-86030,10936-9496-3803-8008-99896-67461-5314-28647,20784-19114-18819-20066-40086-44116-2161-8343,25685-43971-19123-8530-33698-127153-7481-12028,30235-25964-7631-35826-15191-53107-3595-15081,9175-32704-4881-10877-15125-62281-2286-9033,easy,yes
