delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
58467-1045373-5514-1781198-32508-60690-273673-1641,33325-39228-1812-285761-8556-11108-18234-8845,22114-9160-1345-68399-9286-1081-55713-1949,15087-11042-1603-31899-3982-2122-12542-3391,13345-6302-1185-10262-7851-753-6185-6781,19114-15937-4806-13883-16145-6373-12364-21145,5991-15194-4142-16042-10528-2411-6237-5391,11564-12576-1442-4346-9392-2150-15259-17098,difficult,yes
689800-1006331-173483-2096043-4605-9097-266987-85580,72222-76246-24864-281496-1418-10632-61613-55569,5583-28905-8304-43810-3111-35982-1015-13599,10280-36580-6343-58851-2678-8302-1748-4951,4839-6830-5552-47806-2124-10607-3785-4019,5597-7676-11397-19307-2716-11893-3069-3336,1285-4181-2052-8842-1356-3834-2308-1962,2154-1978-2408-9056-863-3447-1492-1948,easy,yes
2204571-40894-7822-5715-11193-6394-3851-4770,164598-5440-7943-23455-7940-6337-5366-50129,44786-4442-4747-13842-4012-16584-1008-12676,57950-4418-2550-1722-8680-5043-5801-14312,8716-10690-6997-5246-7517-9055-7645-9788,42316-16303-14258-6644-6416-8867-6815-8650,11286-7428-7009-4860-2040-7285-4800-4756,17165-7490-5509-2802-3549-4633-3660-2308,difficult,yes
191354-248220-628250-226094-13053-1613-51633-245217,91274-538586-17657-46181-2406-10443-20867-51313,4576-25039-11327-23654-855-3308-11358-17432,2803-23749-14050-19704-438-6737-4557-7193,12462-7553-9212-4866-572-4727-15683-8719,15651-8406-6328-2874-2571-14858-6278-12437,8461-3637-2302-1271-690-8558-6181-3918,4817-1624-1451-763-500-2493-3688-2786,easy,yes
559216-532115-195440-128043-189939-22089-6631-110505,35726-118402-15451-42433-228524-1260-6138-54935,3932-25540-10596-12797-8092-2957-4113-24766,8302-4027-2202-2120-4558-941-1982-8797,7580-7109-2088-5634-4690-1343-6641-4772,10660-5709-3065-2931-3203-5651-7487-5936,5314-3538-1767-1668-1490-1039-3888-1542,9132-2082-985-738-659-675-6509-1508,easy,yes
675744-368897-232351-2205245-1209104-392377-327711-2510352,143466-47006-13356-277004-188932-49813-19432-474171,43096-3529-8322-33309-11981-2087-5360-234147,42062-2768-2093-29900-47449-5639-4153-740793,25748-2061-1211-19758-28958-16776-3232-135636,15823-4486-1132-15197-11418-4431-3288-86859,3390-699-258-6071-3959-741-4579-29810,3660-528-702-2755-1612-586-2505-20822,easy,yes
887926-1899079-2467429-769028-219043-847099-574771-1083202,136538-168392-67483-310900-42772-138016-167394-186509,11447-80051-145113-22802-22804-28548-28232-37346,18122-72678-10398-42085-3836-20850-43367-110245,8819-27879-13762-23233-2628-25496-13503-20512,21266-16653-34567-21533-3323-20805-12164-8576,4832-10767-7527-5661-1266-8100-7635-4953,3001-9796-3508-5460-494-2176-4652-3320,easy,yes
2325632-3205594-162318-1921796-336720-139240-63061-399607,223586-147465-7423-117340-72702-46220-85642-233459,43252-52794-2148-65818-70564-5699-12765-92482,110463-81158-3721-41947-72545-9470-19361-56134,49062-29755-2314-11622-16370-15129-10461-31158,25068-35758-853-17437-12226-6100-4744-25926,9019-26031-378-3795-7365-3628-2104-3644,4734-3159-101-1868-3643-1539-1162-6379,easy,yes
157299-1422850-787969-1838655-608745-1295168-1323707-475217,17364-300712-71546-50298-13973-168974-54629-95174,3916-15153-21026-7191-6866-92453-21824-17998,19243-26326-9670-21028-4868-55110-5955-24588,5647-10336-8770-2833-3386-44669-3145-9334,6657-39860-9187-11761-3679-10076-4537-5756,4005-8631-3094-3178-837-4276-2538-2652,1257-3561-1565-672-1231-7512-1426-1706,easy,yes
1119210-936947-447005-222005-224814-254804-1486560-2591457,118585-16105-56852-23499-55783-33716-145570-637945,67053-15617-5195-30146-23680-3784-141459-63849,80571-7044-9061-15787-4429-3673-38186-53260,23664-4435-5104-4660-10043-2962-29999-44530,23358-6809-3269-3929-2986-2887-29953-35949,8814-1868-2023-2819-2036-518-5825-7771,5426-2019-883-378-402-651-2604-11635,difficult,no
333453-1957040-1649881-646330-1067922-1679320-868442-676947,43266-80125-260625-23157-174566-546007-102462-83608,22445-153941-78367-7512-63398-183212-131411-101621,12579-134783-34468-28197-15922-226551-39217-62511,3445-12235-27201-6399-43800-172536-20527-22070,6015-23926-20490-4028-9990-66119-18774-20640,2768-18229-6747-3402-2865-12881-7234-6309,2315-11011-3984-1790-5627-21600-10826-4847,easy,yes
334029-1911881-1705320-99060-47681-1645581-190520-804609,29955-50128-109410-38620-91365-316602-46335-20470,16839-6495-3804-2356-41139-527441-3296-4795,3748-9049-9431-3655-36999-187542-18621-7401,4251-8841-13908-3150-13186-50931-4883-20221,3430-5726-10936-1967-3586-44703-8402-6809,6350-3460-9889-799-2100-98200-1937-3419,6623-1449-7932-796-1873-29824-1249-1402,easy,yes
497642-1814727-850448-443583-773595-275270-444628-90276,411379-204888-77481-121624-1013045-551179-135969-67183,53225-85476-9588-95298-87107-155182-38874-4552,45637-40248-9190-67470-136084-53679-16594-12240,24760-27989-6730-18069-15435-19360-18547-3183,61437-23797-5776-25586-39977-20310-9399-1556,61002-23595-3098-11197-60212-17289-11316-1575,16903-12464-2641-11156-15411-10716-5637-686,easy,yes
345108-531752-628973-399759-1279472-134071-45324-361091,77311-509024-32968-80863-217993-141085-11438-178414,41938-35330-29563-33510-175509-6363-6322-42861,18848-173724-47473-9821-28319-22047-6115-6960,8339-47554-12333-6669-49252-14095-2636-10545,15070-29705-5841-7907-25136-8119-1705-13871,5278-35133-2216-4028-22905-2394-1088-3164,6617-15890-1040-1091-8384-1771-405-2795,easy,yes
184036-37931-657171-1034180-168834-2192905-196391-196391,20207-447377-275347-188883-64350-879867-45012-45012,6030-34950-128713-16005-18145-94653-12487-12487,2097-58593-97385-27863-13852-375520-26150-26150,3466-25546-36129-17389-6657-109120-8128-8128,1474-31618-63070-12046-6069-111686-5295-5295,1073-11952-14503-3287-2393-84591-5591-5591,996-7717-8644-2460-1614-25970-1058-1058,easy,no
408271-483718-175350-731741-1176101-1493040-616698-3376144,676479-359250-98929-36986-194208-199187-52028-1974426,138231-125997-22778-5097-18226-110090-15461-79564,112927-70513-10416-23616-63370-72288-7436-338107,50781-47813-9434-10434-45799-57795-5771-248497,21126-24461-6035-9504-14789-12976-10794-116533,5849-19939-5975-8399-13356-7883-3215-67354,4109-13935-1282-6012-12216-3760-3170-22113,easy,yes
163195-464256-397098-906632-269235-398969-626032-664828,85313-57931-120227-18267-258483-151725-60957-1292337,13824-22297-31512-19371-60356-41418-8874-136274,10235-15756-10968-23271-55006-131702-23590-615500,5578-6880-3666-11212-40515-48909-4688-146719,6553-7486-5843-2551-13231-15551-5557-64330,5691-3554-11731-2370-7364-5765-1578-112832,1753-1744-3508-731-2542-2439-1704-31517,difficult,yes
239133-874711-402511-962146-1657479-859236-1070187-538776,163308-25684-52668-44018-157814-281233-114986-62309,37553-19678-15200-27277-58894-100132-49350-22761,12010-8861-16879-5447-36624-33784-26595-12745,7191-8653-3981-17978-36384-59320-41520-10332,5590-7741-5778-7273-28200-27437-16080-6448,3765-7164-1347-1054-14394-15962-14059-2930,1271-3270-2654-1100-4308-3905-2634-997,easy,yes
526891-75390-698202-1948241-1228697-1296041-1327906-420570,127142-82822-674406-206094-1588638-97945-102326-40716,89931-24207-106587-28878-183111-107167-203336-9241,47739-19553-45968-49221-184829-91114-38222-9290,56784-3807-45000-20516-273973-50484-56167-11461,20994-12730-23211-43859-55126-14613-20307-13959,22055-6695-15562-9936-50688-12854-9020-7438,15631-1549-9659-2763-22861-3167-3790-3450,easy,yes
634969-2219292-2015017-610353-680781-1252748-245042-452032,222059-130371-181496-134101-5945-297515-57823-210905,135459-146560-68435-89875-17970-116582-37901-29971,52267-217953-81776-51705-23757-34296-9851-29773,47887-22546-50829-23733-5029-65333-9074-54724,45323-32124-24160-12723-5719-20588-5279-22132,12486-66178-12614-16174-2484-19418-3910-6408,13404-19562-12829-4148-1605-2313-2237-15809,difficult,no
596707-507035-725668-1127052-839166-424790-146973-716715,208255-1508668-295164-45172-97459-421716-52807-170651,394433-300367-106177-13138-13635-261971-31748-218358,76889-67591-124894-20187-7729-66199-16245-129281,27054-57453-46333-24743-10522-88403-9716-28867,43839-27337-63795-8529-5975-15124-8562-41247,19642-12868-23612-4718-3577-10731-2373-17939,13777-6066-13360-1900-2000-3231-1394-5043,difficult,no
1458817-123767-1591868-754631-193949-1079-10868-19771,439104-397902-325829-37939-31537-12441-42557-23267,72581-120411-37913-15276-3806-4197-2459-4701,52206-49415-173635-4723-2177-1144-7443-3314,65470-28826-42071-4465-4984-4928-5347-13300,33541-8079-33811-4791-2822-12062-9802-11215,8045-7430-12887-1118-1930-6267-6519-7360,9845-10885-15513-1215-3139-7219-4554-8412,easy,yes
54185-1203817-547818-1858923-1188890-12515-113133-2057984,52844-147939-24147-131114-20353-42899-27726-67044,15671-36359-4991-46189-4565-28302-4978-4251,6982-13407-3136-50874-6370-6854-20091-6126,10138-2588-2787-14727-1384-7258-3266-6937,4519-6840-4864-53975-2168-3936-6691-10924,5125-5132-6680-60662-5744-4613-1416-4700,3185-4036-2026-26781-2219-4016-780-3542,easy,yes
824733-576868-1080209-112997-160681-8541-7558-2825408,69532-70032-66876-16754-74301-7905-5485-1180612,3872-5253-18524-3138-22413-13858-10794-110879,11627-14395-19482-1533-79955-9461-5658-122424,11134-11963-11215-2459-17560-13491-3940-18701,3332-10070-4283-1376-6570-11693-11244-50257,1440-5812-13243-736-7576-6792-8102-46658,2685-6258-4120-513-6017-5892-11439-13552,difficult,yes
370969-895852-151895-61415-1287651-3828-5220-621486,92366-184996-87673-6866-119086-4013-7614-131028,17150-26737-5839-5155-3815-8676-13952-17474,11223-20628-691-6719-19788-5634-3477-7975,6184-26712-11310-1351-24574-6237-6088-2246,4312-11006-2317-2207-15316-8395-11884-7096,7473-7752-720-214-22907-31414-9943-4665,3427-3537-777-521-14644-10459-5134-5046,difficult,no
1142947-1183010-1051124-611130-496983-4152-93219-664373,364433-12964-64214-304373-60626-1253-59848-6070,22932-11271-33184-48277-907-1597-9245-7695,8814-18950-27509-3460-6413-3222-11978-6137,14972-3200-17378-6933-7321-1539-4350-13783,23979-3963-11590-7785-2875-3542-4841-3065,25263-1826-12948-12430-2688-3021-6717-2817,12738-2333-3862-4612-4541-1583-5707-644,easy,yes
1731430-655049-125995-816922-907644-437892-323107-483235,250255-318671-105045-69388-465671-424281-69254-121931,82330-55633-19585-3366-281679-47259-45734-37447,57132-68029-24866-4301-196997-48067-19798-56267,18162-24634-11566-19022-125043-26930-23984-58539,19499-38960-11954-4050-65406-15147-7909-27261,20723-20711-2766-1521-49994-5577-4068-13511,12746-7697-1269-1782-56610-8858-1907-5178,easy,yes
387597-1549195-417353-108532-1182316-211210-1035662-406372,66332-141924-6544-10646-283531-47069-292511-149332,16479-31484-6524-3872-25998-10080-85315-33192,15290-92044-7431-4176-52310-11376-30626-19331,12172-48607-7755-3127-12477-5887-18566-17679,15899-41538-4351-1800-20076-2704-22881-35257,8442-6933-1520-342-7050-2364-12016-4079,5322-5351-697-642-4775-515-8729-4965,difficult,no
652255-578862-898402-609808-203785-796734-1585157-2717214,12996-24313-425368-9511-30906-397467-643767-77118,10819-17374-14278-17912-2588-55272-24503-43347,2016-21007-60136-5535-12997-21185-407838-24053,4180-9964-68718-4717-2860-26185-192785-9037,4864-7245-11899-4322-3817-30709-53998-21756,3830-1252-7051-2433-832-15436-46566-5239,3408-703-5723-726-203-3349-39406-3610,easy,no
1035852-82178-199318-2150838-114244-29785-18975-1006045,89839-12733-94181-234657-41741-320241-17810-154053,168917-5051-8226-138836-14270-53033-2839-28251,184631-3484-8024-54745-3825-26470-7209-33583,57359-829-6363-44593-6265-29733-586-14959,40866-2943-4935-34167-2626-16988-825-11743,9816-1306-2916-23241-1237-11338-350-10054,14579-520-1693-5548-1875-9621-475-7138,difficult,yes
195607-1686099-602612-2729356-23626-141060-1490079-1240329,51027-40373-71060-151199-79499-53281-164453-239807,4057-142030-22281-12726-13320-9262-58446-275092,3923-131343-21255-42313-2290-6408-11357-30971,1402-27719-4942-12269-3606-4123-14431-8372,3214-51131-6696-15151-5559-3324-10142-11980,475-23509-1701-7957-1987-1517-8877-8076,507-22637-3790-3848-555-411-3343-5041,easy,yes
370066-704349-354093-1611699-611179-792167-147352-670091,48691-43036-64704-142006-119392-79384-61898-192784,17145-12539-13425-87531-78588-45393-6120-66889,9638-5538-31848-41915-16182-58696-5162-74276,4727-10120-7760-13705-14064-19144-2794-7672,4909-6963-4407-10379-36817-11677-3769-31331,3987-3652-4435-12796-4949-6193-1948-8994,2806-3075-1530-7747-966-10744-766-6018,easy,yes
887239-557743-237155-167172-1401354-1836408-772996-530006,99728-29789-29082-91933-126921-193744-1258070-46846,19667-1487-18147-9364-92921-5943-317386-11691,10968-816-7856-8022-14626-17256-172137-17567,8349-14005-2804-3756-16613-9388-52957-9133,8773-3223-3518-2112-11922-13132-65627-6451,7219-1335-1714-1327-3428-8110-26230-3183,10328-2243-819-269-2020-7622-49366-1058,easy,yes
818022-1531903-801197-200121-275054-559229-841587-1484193,415572-171077-67819-28140-20227-80458-70512-159716,34030-88761-9723-11622-31538-21648-17153-76321,37082-28819-9803-9863-4751-42417-152578-93005,32313-30356-6385-2737-5134-15679-5374-14638,16457-24426-3054-4304-2665-8359-15623-18393,18030-21336-2762-1500-1079-4422-2484-3623,7582-17289-890-1246-557-3088-1676-2224,difficult,yes
56010-723221-1234583-69300-11624-16195-1007397-890977,29218-219366-163978-19297-2347-6042-426662-120247,2066-22343-15849-16234-4870-3474-15951-12274,2064-8613-23891-3352-201-8095-74441-5621,786-18322-14481-4215-579-7803-42598-8364,1479-11195-11275-2100-3137-12051-25297-23273,3341-6504-5462-2598-4039-15973-12880-21918,1991-4768-6781-2345-1593-5902-11418-13706,easy,yes
266454-1202445-376328-351468-244182-5449-4159-1271452,561550-88866-7294-22523-84471-14951-9910-882330,75741-4217-6401-766-4710-12176-806-4375,87174-29007-1740-8480-9976-7796-2893-30504,9324-11596-5708-4899-6773-6519-3900-16802,28747-12451-2976-1972-6522-5006-7350-16966,11896-5545-2003-2605-5780-10378-5916-10191,23245-5591-3210-734-11815-4942-2510-8012,easy,yes
586021-132502-143570-1468517-16805-2325-1679934-496185,66793-30398-64522-120762-20550-13558-129345-123698,4159-5134-20921-13569-6375-2330-48452-18446,1946-3291-7253-8121-6310-19566-66262-4466,6753-3172-2331-8058-2412-5652-28169-12265,6795-2201-6970-7218-6858-5617-23575-14629,3715-1617-904-1665-3748-3810-8918-10225,3834-662-453-1382-1236-981-4087-14073,easy,yes
1953487-1468024-1523770-1183286-793086-1486507-238142-164819,24309-988191-262213-186266-312578-354855-68542-64336,35539-95294-32189-51183-61647-76461-17305-21091,7913-95887-377923-65805-23967-55655-7780-12467,5239-38436-103759-37523-36525-19259-4273-3193,4079-37312-60353-20012-33145-20818-7911-3752,4123-15964-22399-12462-10130-12080-8426-616,1462-35258-29522-2488-3450-6107-8894-690,easy,yes
1240122-87131-344730-1098383-105131-9005-425285-542164,552404-31807-224770-292583-3720-8607-44045-72803,58529-5034-9492-59815-682-2919-22952-11870,41464-7864-41940-18460-2145-4130-16449-7783,41607-1946-9347-35717-1303-6848-10368-3766,91447-1886-11183-9269-5001-6708-6383-4842,45316-1999-5828-3425-1003-1582-1642-3957,23532-5547-4916-2817-833-3755-1563-3343,difficult,yes
1518970-999231-1026053-1676016-98567-675771-895839-881511,437815-41662-20328-252715-24881-61423-275861-204272,207561-24984-30719-63535-10189-9106-34719-201481,75277-18146-4112-81507-22493-21485-21081-53056,54006-9711-8766-100722-12632-12030-93989-48871,41434-7072-5679-32160-7878-6801-22954-27263,47447-6708-5166-18802-2608-3546-33571-58819,12028-2719-2547-11285-1533-2767-5749-11402,easy,no
