delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
2740315-1696258-169454-474140-5737-805075-147867-10217,151509-775854-132581-41029-18778-52305-30026-2008,6416-197262-3140-54671-4720-16226-9038-3172,4327-9052-11507-22885-18902-7932-5056-1706,8899-43530-5467-14215-25964-8277-2454-2612,12387-33904-17918-33327-55280-10729-2835-10464,9536-39546-8435-14736-10133-3759-1523-4318,5762-108765-6900-5887-23029-6118-1021-1895,easy,yes
1380170-2501598-1060785-1420962-87623-975722-86981-511744,96456-481230-128425-495434-18000-624160-27585-80023,92742-80511-62815-32682-10089-80106-1652-8347,18073-12442-14687-72756-2575-48581-2639-8432,5240-36287-15073-34284-1668-53470-1999-4483,12021-56886-7402-27091-3016-38983-1986-8401,3750-18885-2718-38377-4769-28364-1096-3705,8122-12199-8895-19682-1023-19522-3021-3200,easy,yes
1696368-160504-782422-2285725-287954-485364-285319-304414,297685-27469-1528542-349817-32563-48669-70059-102092,7759-3607-38971-29834-32625-5808-39458-33252,1936-3157-39171-63095-3623-10224-10818-33339,9056-1708-14925-54509-7925-5720-5922-9417,14162-1390-54049-21250-11214-7751-8472-7697,17724-4036-22085-130031-10590-5092-5546-10176,5269-2569-16882-17522-4243-3082-11313-5331,easy,yes
816864-1377345-826259-711643-1090288-1005335-2575515-58752,68124-304381-94422-117736-220051-316377-81646-19680,15963-19778-17354-40162-10445-38334-160016-26146,12174-38594-12612-17306-16070-8363-19547-5924,16480-19530-17925-14869-9168-17149-41546-1157,11454-25974-20533-15045-8966-12647-39918-2667,14713-37969-38538-10764-5498-4499-11590-3539,2500-11005-19817-2538-7205-2881-18001-1205,difficult,no
1083114-301251-264167-191462-95347-100476-553045-967544,285329-32136-56189-38370-19117-8591-422352-168887,81719-12285-9280-10400-2224-267-85866-48985,99773-10392-11744-789-1797-931-19445-15925,22071-9926-19104-3894-3054-1217-34671-92288,27475-8541-21520-1472-4108-2225-17908-26360,16053-8056-20261-1145-5714-1634-13087-18310,24494-3299-10070-869-1543-404-17002-11260,difficult,no
267471-1345825-96291-75402-60866-697175-58260-322916,97678-316412-22047-25601-23741-404467-28007-49570,26385-48489-3097-734-3584-115058-1072-35354,7150-48407-3458-3463-8788-29842-9426-6867,6696-36101-5092-3576-3648-16369-5588-7624,3414-30140-4343-3655-5886-30078-6873-7410,5471-9787-8382-3603-2996-5406-2268-3846,2190-12134-2353-560-1259-9384-1493-1149,easy,yes
1783110-78273-717057-320613-8563-463550-20244-426956,94563-13266-43155-43852-8746-86615-11514-70720,39832-967-13453-11848-4973-53648-3743-12006,14471-5706-36715-4002-7291-12671-4658-8332,8604-7096-32767-4394-7231-6269-1459-7057,9157-6560-46367-4217-16789-6977-3839-21838,3462-1507-46253-1747-8005-4793-1359-9228,3977-2778-7711-1371-14105-2258-1631-6837,difficult,yes
173545-276490-446584-535677-390492-173927-128426-160916,388043-131385-40435-25799-221358-42177-12033-55770,30036-12420-13297-8936-75187-6792-6159-11608,6334-3766-11561-2406-10923-8648-1774-7631,6122-6248-48019-3744-20290-20926-2195-3914,7600-6070-23416-2533-47508-19624-1170-4911,7761-2475-15409-1764-10675-9783-1087-2148,5363-3736-10700-1345-13588-7621-1082-4976,easy,yes
123158-163588-123290-86400-275493-351689-183511-379007,30883-203813-38813-160897-45262-18159-148410-27763,7951-17521-7807-35298-7848-2615-24465-4880,640-7574-7285-5622-3680-1519-11419-7090,2088-9054-4534-7754-3242-1678-17260-10934,5806-10112-2844-6972-3195-3523-24536-10513,2788-1961-3275-3179-1344-665-11443-10660,1086-2710-1505-2088-448-460-4041-6634,difficult,yes
47840-753196-308624-59293-16834-40088-474944-1190774,6870-129611-10692-21156-4801-14464-59476-158292,115-88187-5448-1891-1145-16216-6002-9761,4586-16104-835-2858-4844-2345-10115-37865,1612-13609-2166-3673-8887-4625-37244-16516,1947-34448-2375-2907-9115-4812-17409-29796,1655-13111-1676-1097-12500-3250-8006-10589,1310-4875-449-1390-2108-3083-6419-12263,difficult,yes
107841-1638476-229832-142555-48802-120309-185187-21892,192879-295569-12921-8774-14619-30804-64367-8493,16118-63883-7713-3508-4195-7287-12337-5525,9894-27914-4149-1640-8167-6179-9023-1809,12426-26332-5593-1652-2598-3016-8766-4359,3023-24073-1663-1666-3295-3911-4996-4197,6673-21134-1441-635-2853-2925-2992-1069,1202-27335-657-717-1510-798-2717-751,easy,yes
425525-190702-1670852-2109415-140189-2008288-1143400-87817,166759-26673-206239-93756-129852-137876-35244-105472,4448-3425-126926-45056-6072-24086-29847-4233,407-4812-109274-23145-11664-32780-22290-5794,4549-3110-34493-9104-3217-27295-29952-8910,5710-3210-21915-8372-2033-17459-20291-2188,1400-2693-23996-6117-2814-6975-5681-5869,1545-2033-9337-3158-1775-22440-6115-2299,easy,yes
742386-77313-192312-733552-95698-322214-673158-172966,163837-172306-110171-95141-11204-92304-143665-172681,18140-35110-13305-16326-1843-10221-30427-13792,18120-29592-4594-9180-9767-7365-5168-21219,4002-12967-5521-5550-2096-14687-12307-16376,10626-22928-10009-8767-4152-5603-23594-14674,7238-46866-7142-2822-5119-2454-8370-9609,6521-12552-2174-4018-5128-2532-13860-16046,difficult,no
1381533-44547-1095956-139872-634069-121704-736389-44588,34175-26896-113528-128493-69778-99216-152688-22197,71771-7959-65723-7061-1448-11926-36015-1466,13096-3660-14975-10624-6021-13987-24536-910,3717-2631-5991-5424-3210-10339-12294-1495,5402-1948-5742-17848-8980-41922-16438-995,5240-650-2747-3517-5687-13728-25372-191,4209-521-3561-4393-2280-19448-16054-875,easy,yes
85988-359685-930071-1188199-54134-1444002-32486-1521852,8033-97991-116907-160283-45845-93305-74707-171746,578-11460-46675-10783-19591-28207-37106-3778,1060-18348-5612-39512-8926-5897-15898-4898,2482-11340-4957-12588-3012-12014-6549-13761,1204-7412-11217-9060-9600-9876-9026-12014,942-5150-6426-4301-6111-6482-4036-14300,1059-8054-3518-5302-5351-3307-2077-5697,difficult,no
958503-346914-387889-1352730-393088-899799-506991-59508,344196-110170-57129-67221-54255-100982-135886-66208,52471-8374-4634-16860-21742-191001-43424-16940,21785-6692-6940-10582-10634-15486-59142-9263,60459-14951-1273-4207-15092-30508-28508-5635,51995-5990-3120-5062-9517-27694-15552-4241,192728-5598-1054-1390-6025-15866-15684-1450,34358-6350-2010-1022-7751-7180-6239-1404,easy,yes
1805889-591631-673858-258977-718535-421297-1251601-1632950,76004-140388-17624-41725-278017-32174-184099-208062,119927-28568-6376-3506-29993-10874-72606-130692,6913-49005-3698-892-11026-4793-30830-41628,13626-16695-3124-1068-9210-4674-9447-27344,36033-25981-2063-2813-8772-3675-20581-19934,25104-33310-1338-2636-16737-6065-28002-19603,8916-10394-735-1430-10054-1238-16379-15253,difficult,no
1807218-1415780-1965707-1496354-611477-321995-1250173-1479857,160807-71646-302423-135497-273904-155132-37218-78444,68254-61925-303726-113987-53968-36086-15927-10167,215119-93762-243169-25345-15803-19955-2445-49952,111401-18857-177934-15360-19224-13271-5334-71385,118918-56188-82466-25738-27590-15034-5209-20829,61695-18113-122313-39820-25501-19471-3719-22594,42009-29261-31774-12620-6877-5613-3777-4310,difficult,no
815572-1351202-231372-1204592-226641-1037469-855961-47001,13310-58705-47572-294700-357442-149981-232918-2069,23911-103128-14109-63225-64046-27381-3735-2504,5556-16828-5051-64069-19846-41848-25833-2598,1748-5261-2544-27064-14858-10575-4654-926,7962-19340-6029-13721-16216-25324-6524-1303,13514-17659-5122-13107-22057-16415-13100-1025,2710-6017-2089-4252-6361-5987-5974-1001,easy,yes
1024259-1492268-706700-689931-678918-775863-816997-1671267,709306-151027-51129-143481-419476-239776-74548-529860,114507-33932-49899-71407-31865-41363-13869-81780,71006-39651-98970-32873-11496-52507-1520-214429,76196-22579-8903-19790-8107-33089-8722-15627,69109-11574-18448-11403-19538-15879-8752-32103,67788-31084-13101-19611-12111-13720-7071-26298,20799-10895-13866-8814-7066-5809-7864-25136,easy,yes
99186-31419-134396-80782-56924-195406-161973-325739,20645-31809-14511-28105-39771-36698-45583-15624,8077-1684-6013-6926-14919-1951-9671-4214,3439-5936-6775-3895-39561-608-1402-6759,6495-3786-2054-1495-19590-2230-3533-2763,7319-4436-2425-3595-18072-784-4720-10327,1977-2053-2427-1417-6988-567-2337-14184,1062-1875-1883-948-7238-294-4030-6379,easy,no
1152564-1387164-1376126-84040-132406-85814-177056-3835,53255-167354-48469-13244-11783-15621-41722-2877,3570-22222-25064-15668-4113-1942-2735-2323,7313-15925-52573-2165-4517-2114-3244-2189,5889-8688-10932-3744-1927-1318-3024-6596,2330-12477-5014-2797-2197-2109-5043-5708,1360-7800-3448-974-3355-2758-2153-1820,827-3957-2020-1578-2119-1667-2416-1632,difficult,no
547674-1942905-954728-299020-45889-89887-55860-96909,105127-208114-177064-66487-7331-102938-36254-37725,37135-58395-111024-18213-6371-12847-12322-8998,21177-47205-26159-7174-3297-3521-2533-4417,16157-66754-32749-14319-4626-3217-3316-7686,20976-25651-24925-3321-4931-4248-5109-3876,22901-27531-20093-1522-3185-3203-2443-3336,3063-13445-21495-1091-2598-2748-2209-2101,easy,yes
560978-2100030-409766-898083-212316-103101-894859-303345,85545-43104-45531-94909-34392-95693-41172-34376,26212-9987-21235-16634-4344-3726-1635-489,16817-41041-16595-7716-3524-10500-4571-4290,11101-7030-7045-5750-5660-13898-9638-3902,15132-25528-4484-4383-2964-3776-2137-1244,5048-8385-1117-2087-541-3884-2463-802,5754-4097-1357-2088-657-1777-3343-546,easy,yes
573945-15334-405725-360977-50716-14954-88528-50538,172759-3956-44812-98348-17779-25123-19521-31171,15925-2155-16714-13671-2512-2569-976-19217,13710-2280-15229-6261-7356-1730-1883-10372,25996-4673-6641-5040-1948-1581-1038-8003,13622-6939-22929-24950-4147-898-809-3311,18992-1843-9275-10117-1389-475-607-3214,6854-2296-5092-4846-1924-125-248-1906,difficult,no
765467-36713-73834-59675-17149-250125-115007-629876,264413-17688-49424-54474-7833-22462-40781-35432,3423-2571-5113-20540-1064-4051-44252-11199,23490-1761-5791-8509-1723-3596-5269-6441,28896-2236-4148-2320-3074-1498-13559-4312,41799-4102-4512-1590-3765-2122-5085-3617,21103-1006-3388-2454-2857-1060-2628-1288,9048-2438-1435-3795-673-326-866-1588,difficult,yes
829966-1396359-1800780-870846-497801-931200-333521-996303,272032-357916-56007-103114-69568-176751-162993-428035,164339-10983-19789-19988-26484-23747-6841-23896,17933-14293-40430-2255-5695-8490-21174-84589,31741-30771-20215-13177-10533-7606-4934-91699,19148-16540-21649-10821-6702-4924-36321-21937,21241-19770-26786-9973-5558-2597-13498-26914,14443-19621-10900-3540-2077-2181-8991-11080,easy,yes
139882-95493-96271-246111-314970-154549-705848-801454,57698-27583-15401-141233-122343-54392-42480-204506,360-5465-4793-27983-22350-17353-25026-10204,6168-5293-4004-3653-25505-3411-4762-18431,8361-3003-1801-11342-2701-6619-25551-8404,3614-6454-2244-6810-22770-6403-13542-8351,5225-2028-764-2526-7593-4198-13357-6757,3927-1678-692-2053-15946-2186-8333-3910,difficult,no
329581-178399-84633-30497-1090842-86696-137548-318343,28494-17308-35129-14962-42294-9240-64416-66536,14890-5405-4711-4505-13200-2381-6851-12845,7435-2792-2153-4023-6259-8135-1209-11378,4468-5737-11679-1253-9771-2737-8024-4570,4118-6451-5866-7676-6605-4103-5080-3500,6512-6862-3369-1877-2578-2676-1921-3856,1801-3333-2525-3034-3983-2490-3062-2051,easy,yes
132576-52429-67892-14835-118617-31378-119885-428938,5220-13610-55781-7108-65560-62728-59726-15615,4221-2456-14102-1655-6836-1823-4263-4273,1770-1374-2470-2302-7353-3607-2787-8684,510-5261-5300-2128-3518-2098-17551-8511,664-2000-8252-5268-5739-6577-3179-9794,525-1091-4303-3522-2701-4897-3651-3999,431-1261-4210-2726-1578-2915-3148-8666,difficult,yes
148505-76552-1052403-831811-306008-1868563-417831-253436,26525-68746-257682-7284-41337-71813-85313-246142,30720-8493-37559-9948-11782-30286-31457-37027,10126-2993-17481-5531-8123-17193-6716-6847,10373-2811-19889-3641-4095-9372-12678-11712,5643-2904-39413-3908-4308-18369-3839-7818,5746-4064-15102-1384-2586-10233-2605-8086,3283-4293-16993-574-1651-3389-2171-7622,easy,yes
192777-620251-1697489-638577-862035-112295-124858-896872,3441-83242-283753-297893-382956-88986-16238-124058,1577-107481-11806-102878-50781-5317-1387-13486,659-20174-17053-29039-53962-4262-1154-19924,4235-25372-19551-12691-38232-2573-3696-8496,4164-19886-17551-13722-24087-2958-5403-24787,4584-28511-9995-38927-9279-1809-3984-9365,2535-10657-25653-14334-12817-970-2139-9159,difficult,yes
142092-945188-346374-244098-103994-270546-257876-1384602,15642-325463-168266-163717-54568-72991-22246-163169,3507-18408-22701-10571-1184-16611-10260-8256,1615-29671-4165-7921-6632-11117-11050-3349,649-34906-14665-7673-4728-3065-7525-4347,618-32171-6568-6537-20940-14307-3123-9836,707-11853-3454-4054-19835-4584-682-1281,490-13427-6387-2753-3848-2459-919-1978,difficult,yes
890529-27577-132040-158913-293566-1095094-136299-85166,87657-12421-32781-265122-12459-58248-10962-10455,23125-5738-3469-16324-2284-35256-8423-9290,6217-6156-1720-5987-2703-11737-2647-1282,13874-2503-484-17900-2236-9992-4177-7972,12844-3460-2604-22679-4006-11289-819-7997,4006-4664-484-18720-1997-9029-1154-2654,2465-1498-538-10574-2431-4654-998-3264,difficult,yes
788897-25003-149435-772398-82533-17496-65263-120149,16958-46176-13159-228173-35386-16983-35805-10921,26637-3831-3256-51408-3063-5044-17668-2212,9358-15825-3448-60046-2437-5148-12006-1648,6605-17335-3412-15094-9338-2530-3343-1152,4359-19997-4512-10688-5922-1456-6163-608,2636-7530-3200-12742-1043-1538-1891-225,1342-5979-1077-7812-1992-1535-1687-295,easy,yes
196571-2253404-280961-140926-99243-356780-102550-824802,130422-516884-13430-151100-61200-693048-78794-244564,7535-53636-13540-15915-5291-33979-38842-71422,5493-103938-10360-9826-3363-38725-40065-28433,8790-53448-3752-3438-5847-11889-27552-56083,6479-28841-8348-5062-6286-20123-37736-11665,3010-24889-3265-3413-3486-15204-15060-8410,1065-14569-3730-790-1718-5095-7485-6595,easy,yes
45759-10902-196465-279703-55953-2324730-450839-733300,46476-7075-19565-39809-65715-871812-25839-79617,22334-11326-1179-20360-1515-184036-3630-23166,55452-6660-7822-9407-1658-27223-2647-19694,35460-9968-1822-2213-1617-98774-2348-10720,10052-16236-2605-3586-1512-51973-1816-6301,9735-7193-1840-5711-1334-18415-1159-3960,5390-2173-4698-2242-513-24554-314-1498,difficult,yes
396061-90040-118917-15507-170744-25913-316251-14093,118000-18089-17187-5362-77095-17368-50168-14828,8518-6576-5151-6116-3403-2284-10579-4081,1288-4858-4806-2554-3142-3007-6326-2540,5569-5113-9222-3730-459-2578-4970-4305,8516-3215-9211-3957-1006-3508-8100-14184,2396-3063-1827-1590-772-2629-2506-2525,1676-1548-1377-1543-574-2110-4032-2003,easy,yes
489766-87971-169102-150562-230804-1329242-65233-252734,103100-66261-77227-12141-7955-380517-13088-197556,43371-4353-6123-4110-783-94480-5330-26237,13079-18696-6133-2014-315-69377-4639-22974,5846-2977-3701-1166-1076-57348-5459-23004,6934-4689-5970-925-628-15617-7866-15417,5024-4977-5820-544-169-4268-1911-7413,1961-885-2973-445-501-6772-2009-4348,difficult,no
169146-45203-666704-105961-256789-897312-36856-164370,23159-23680-194813-16191-31145-60938-11791-43091,10558-2196-91321-6233-807-15533-3708-4330,1650-3099-32191-10568-16893-20341-2756-4318,1519-1772-119547-7863-5468-5556-1229-1165,1527-927-31418-2438-4638-10889-1241-3535,849-350-33183-1941-2475-1784-1050-1268,568-822-9901-821-3229-931-620-2108,easy,yes
715231-62974-119685-793177-189823-84257-116549-48740,83703-60910-147381-586619-92178-28237-57617-19540,21571-11097-16160-21128-19943-11564-10969-12110,11999-3360-14080-9930-2801-7028-2189-4325,5866-4799-3389-20735-7417-3787-2480-2318,4988-4896-4378-14621-2188-3682-6828-2929,5941-2261-1085-13567-2533-2644-3188-2195,1662-2071-1660-3338-2181-898-882-1202,difficult,yes
89930-145420-626166-659852-112633-39060-2643836-427888,28582-61212-176704-426700-58343-18858-258080-105289,20741-10101-89571-80977-10823-680-87276-7029,1717-10158-7096-24303-561-832-23070-12543,2529-8598-24190-30935-1593-1365-12548-2621,4435-6136-54744-19498-2127-1454-14831-6191,3172-8179-30588-8138-3004-1088-12537-1411,3144-3723-18846-11188-1743-567-9547-1801,difficult,no
