delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
42488-25162-25162-71513-245599-55692-52278-249545,54734-15386-15386-9230-7139-66341-25474-42102,1242-2885-2885-3614-8464-28643-1127-13945,13426-4330-4330-1439-1808-3438-5637-25641,5838-16164-16164-3036-1763-1213-4733-2043,5289-9499-9499-5026-2029-4619-2194-13078,6684-3289-3289-1412-1264-2477-1490-5767,2238-3877-3877-1066-546-2349-1185-3028,difficult,yes
91592-134609-84877-83691-23657-357399-51734-164078,11148-5482-5734-5686-11019-12110-59812-81396,535-1245-1166-897-3429-709-5942-22166,1002-852-739-477-3892-2558-5690-11723,1086-950-1295-1728-5172-2536-8391-7252,944-1280-836-966-6406-2729-3795-8815,453-863-348-237-4409-933-1271-1560,408-311-227-217-3481-749-505-2352,difficult,no
323344-6145-113083-167580-612094-20184-1013213-90420,29470-11732-10772-7224-52735-7169-58226-79351,13342-841-2667-1098-7151-4536-37805-16221,2305-984-1017-1329-4297-973-37042-23743,2427-1073-666-1509-5192-1527-15676-29018,1088-1824-597-445-1424-997-13788-10691,619-892-227-369-1697-383-4623-7064,1038-1149-248-244-789-169-1736-3143,difficult,no
54454-1033299-60126-343381-446705-433140-109653-90641,40383-62056-26069-74160-23376-165766-84261-12964,9706-1927-3682-32108-5214-35460-14884-4765,7425-15313-4207-22214-6585-11971-5964-1883,3056-13039-3710-25685-5442-11761-25819-1659,4050-12013-2726-35895-6017-4455-8408-1594,4158-7665-2215-20832-4072-3279-8288-675,1811-3429-1428-10994-4504-1353-8198-591,difficult,yes
751309-898499-11131-776090-584566-718868-433167-779283,144169-44687-5705-145736-59857-194435-111189-354053,3014-53276-13444-46763-7720-18610-51871-97752,14557-12315-18616-59381-6619-43849-27555-25790,2786-11277-5219-49852-12336-28473-27797-34156,5509-11719-18641-28505-10517-33198-68051-33482,13556-4420-4709-28332-4078-28339-31287-19280,6962-6703-4575-26199-2804-19076-6120-3969,difficult,yes
71925-86032-340876-21634-29774-898371-489791-102950,50489-8711-11133-12982-39531-43097-6194-46734,15687-3569-2504-43183-75888-293485-3367-7360,6202-3356-11753-9358-21099-6174-3889-3755,3338-2402-1651-5266-13214-4362-2020-2001,1080-2236-4227-6860-16226-29227-2811-4182,1215-607-906-2995-5546-1856-1006-990,695-473-340-1825-4791-1516-450-680,difficult,yes
353401-1079030-1001199-399059-445303-164872-232697-41973,111440-137115-33295-39030-11026-31176-101236-16638,15961-68207-14443-6156-1201-2733-5999-1109,39534-19771-5878-2754-1465-4959-17091-3751,27543-12593-15100-5244-2646-7547-4589-992,24676-25055-9604-2630-1054-3321-4747-3191,10243-21749-6565-2560-1103-3828-5117-3355,4521-15208-4966-2504-629-1255-2230-1195,difficult,yes
242748-151405-1455114-157645-356459-1301411-854700-1812106,183665-27070-74544-165635-56049-22927-85933-234745,30225-9081-10700-82540-12145-5002-7325-13725,43316-1424-5500-19500-17471-3294-6708-38480,19415-10677-4468-9417-13952-5898-15249-42725,13670-6891-5828-37318-7399-5154-13445-22114,5217-1589-1973-19177-3318-2659-8457-18075,2622-1515-1681-5422-1806-1688-3281-14944,difficult,no
410540-1450062-1844332-68267-370579-555497-1821983-6612,59801-152468-228597-75249-64658-115502-187819-3921,33694-54768-83386-10207-17672-21351-19640-1608,70520-45034-34330-13075-6728-7895-13420-2403,13114-27167-10059-5318-3940-4761-16096-508,13804-18655-13803-3927-3459-6983-13017-2969,12381-11335-9323-986-2069-3068-2661-1171,4033-9930-4956-1284-1598-1180-725-827,difficult,no
67976-76234-12851-26020-461967-544186-69828-767703,18692-13614-32866-69324-20262-357735-34599-21533,4002-211-11516-26491-2443-10738-3273-4296,1070-929-13399-6783-7231-6627-6280-21869,2349-558-6279-10953-6509-21571-3309-13283,512-462-13058-7135-3671-19839-1470-11970,206-172-5035-2208-832-4226-1567-1828,181-78-1558-2529-1459-941-691-450,difficult,yes
501066-5541-314360-106320-293972-54431-11563-26184,42638-12030-32107-54801-12434-3982-23091-15602,12171-1880-10612-22617-1495-628-3818-7463,14264-4764-1817-5438-3783-2661-10548-5342,13475-7683-2248-2512-1796-1059-14278-1743,12060-11228-2980-2247-5178-3549-9263-2834,4321-3785-1754-3099-1268-1782-8608-1547,4229-4088-1553-595-497-1763-6488-852,easy,yes
63795-170834-10227-85752-186588-340964-11423-22511,8697-19926-7515-50033-35395-43372-10204-81448,1931-3257-7411-16417-5206-3061-4111-22784,1956-2191-462-6593-3660-6278-588-18590,3542-2346-1669-6309-2472-1685-3248-18622,3249-2048-1735-14080-3864-2406-2628-7948,949-1145-1100-2660-1410-1099-1280-6184,1060-651-1961-3724-934-736-780-2205,easy,yes
1307003-174673-60350-1005624-106920-11838-33144-164404,277052-8745-16368-158552-11887-27812-13282-29712,87993-891-11462-110567-1546-2158-10727-3790,38229-1625-6044-45897-2494-5228-9699-1068,83712-1020-3386-18457-1637-4898-9285-905,16821-1031-3116-20401-504-10137-17547-915,15982-1087-1272-6486-325-13550-8100-342,9900-548-1764-10495-277-3915-4638-465,easy,yes
76380-3558-120831-105242-15420-24357-37252-91008,15566-13975-9358-43787-10917-31422-31785-73805,804-5457-355-3103-9920-5117-12925-14151,1886-4236-432-2227-4748-6490-4226-13191,3732-4385-570-2822-3056-4598-2117-10115,1712-10500-646-5649-1861-6938-1969-12351,1913-7570-168-949-3520-3697-263-2643,1036-2080-142-733-871-3464-754-1762,easy,yes
447795-253952-190808-86332-533905-5811-96573-336402,151636-36674-34040-18943-103097-6573-21757-53704,14762-6012-530-8568-25882-1813-6209-24526,52149-9056-5459-2429-6145-538-1727-14093,12284-881-2060-7667-7656-7523-4583-16159,8125-2947-3384-3271-5608-1309-2215-9076,8689-5390-5252-3890-2182-1783-2259-20773,5671-5597-1838-7658-2679-1162-839-9167,easy,yes
134524-114346-10016-206764-20930-43199-22939-61055,11123-8256-58602-2454-13614-20022-25140-68575,831-5005-4191-1141-5554-6135-2639-3726,501-4200-2640-926-10618-4660-2359-26569,677-1357-8652-1382-5835-2347-1796-8043,673-2289-14121-610-8452-3116-4117-7009,581-1836-4434-610-4441-758-1218-4967,338-1664-4572-403-4601-490-830-4560,easy,yes
38847-220842-350804-10696-185961-15406-1441031-420234,12514-8268-45327-3239-18815-5523-226164-70314,24922-2763-2595-1687-9150-11749-38950-4908,8526-3917-2274-1539-4587-6640-52678-6635,19750-1527-1560-1327-5728-1964-30554-7407,8295-3031-7358-3198-4354-2741-14868-2692,9351-1010-1941-1815-656-948-1447-2590,5966-583-904-680-611-1478-8320-2009,easy,yes
14861-112900-133373-127718-267151-29904-168355-22633,6168-5938-17322-40375-28443-18057-86543-3947,6520-688-4481-47676-14725-10270-2875-2018,3969-566-3369-13655-1385-12277-6588-1387,8237-775-5748-20081-5087-9403-7391-3154,7808-930-3125-26171-2414-11755-3908-1200,5509-886-1352-13455-1160-6304-2034-1617,2520-273-1173-6699-895-3068-1153-507,easy,yes
647336-47690-24208-1389394-601528-96329-40298-54511,97061-36884-11558-497849-45431-32401-44172-65450,3389-27224-3054-30195-3603-2750-11667-6643,4216-115226-12148-19806-1582-3764-40321-23668,4264-7238-2325-13061-2128-8113-9445-7431,1719-17349-4059-15092-1568-2782-3441-23560,2003-5159-764-14661-1437-1261-6103-9516,519-3884-763-4401-1381-866-5878-3222,easy,yes
57636-118904-128834-5878-137555-198182-69919-16991,9038-51971-38058-5603-24757-10024-18189-18732,19475-1957-3648-8574-5270-731-1725-8499,9914-6256-3824-6158-3560-2772-3623-6130,6061-3701-1649-3496-5860-1446-2378-9439,11549-4293-464-7130-2547-602-1794-8409,7323-1139-365-3924-453-341-1001-4406,4714-337-412-3863-851-405-1161-1814,easy,yes
192896-5904-15747-58478-49189-43231-169210-35232,31737-4984-18990-7784-32241-17305-33832-27168,6998-3542-1643-2415-3269-21735-2056-11852,4801-2714-6712-196-4979-14469-3076-13325,1119-3022-4599-1359-7034-6968-4013-10268,2153-3662-18796-1634-4536-6079-3530-10271,1474-645-8149-299-2465-6066-603-3973,1229-746-4618-125-4242-1964-1582-5250,easy,yes
26812-650677-34377-5249-71905-280089-190606-57416,33891-126112-24716-19499-39565-21480-5808-18027,20067-57898-23904-4809-131-10081-4280-4377,13672-28571-14482-2758-1856-6300-438-5853,5670-14045-16768-7899-1736-4653-2712-1218,2573-15089-13890-4848-1649-3063-2180-3044,962-6167-12494-3025-790-1969-1908-1291,1443-4681-4473-1999-754-2051-1424-548,easy,no
29812-202855-11986-53883-1333960-26899-284515-38722,34405-7742-1312-50748-145175-87730-21993-38525,21569-4147-1064-12625-62900-15722-9894-22501,7315-2410-1126-6346-47552-11721-3231-2354,7027-828-4463-3479-54038-7840-3038-17773,12545-1689-2364-4006-23700-5223-2720-18576,6739-1210-2520-5731-15402-6836-1166-6732,3367-362-2084-2558-5533-9622-1156-10364,easy,no
6898-174946-29235-921788-137095-220629-455105-165807,14253-16290-21815-29446-3981-26391-157124-10373,11796-967-65475-682-1620-6719-46922-4929,12999-392-88733-16315-1258-28114-55972-7048,4656-1776-16667-1635-633-1870-11374-2544,7465-861-9525-2764-605-2229-18705-3869,2767-366-3924-858-278-1130-4505-503,1930-204-2600-965-255-1168-2008-2060,easy,yes
38723-23586-6527-19632-277183-735797-321802-158780,5558-15937-5956-13119-24484-71610-55084-11702,2902-10074-4967-10209-13332-25604-4628-11737,1101-856-3496-9312-1438-11809-6442-750,8264-4074-13943-11964-3256-12915-3902-3603,13016-2372-13352-8820-3306-8210-3428-1504,11549-1213-8299-8447-1457-3743-1777-744,2415-1206-3912-5965-2902-3464-1971-1683,easy,yes
186370-186370-289263-140621-353214-32084-33848-149916,8942-8942-6232-43014-82127-18725-26942-5795,936-936-2103-4099-23369-2921-16610-1853,1129-1129-1555-2460-10404-10133-20254-839,729-729-5375-5571-12681-25623-4937-1078,1254-1254-2877-2937-11795-8803-14216-593,294-294-1513-2024-7395-2754-2849-211,325-325-1400-1140-3076-2825-1921-323,easy,yes
36938-241341-155639-1414265-609012-39795-458947-101127,73634-81243-84352-13680-96398-6506-20764-62173,17479-5622-19483-10053-77485-2450-4995-2829,12053-2806-3952-7686-20307-571-9862-6766,10738-5459-8176-7108-15709-1122-6381-9942,10956-2329-12821-3218-16157-670-3579-3848,9606-2146-11505-1344-8711-804-715-1147,3082-653-5714-596-7047-379-1041-1522,easy,yes
20701-1124669-311653-8650-359513-256091-97976-28589,30294-250102-80766-6643-22809-68010-32359-77026,6655-39426-25304-486-6170-12263-13181-25782,4528-19215-31649-1555-4568-29710-14884-19318,8750-14120-13796-838-1340-24185-3167-8463,5582-3516-32194-2295-3260-5148-6979-7106,3151-4507-4870-1204-464-3843-5186-2797,2192-3481-8186-2009-494-1517-1583-4996,easy,yes
41905-671525-221565-9628-226653-107634-2150-34068,28184-87336-7114-6618-4994-3724-23134-32809,6740-6664-1659-10880-7929-552-6385-9449,11292-5379-2397-23251-2691-471-17919-5650,16083-8883-1542-3290-2392-446-6877-2774,11959-4976-3158-12696-3194-335-10072-1147,8938-4345-2093-3499-1081-407-5095-1514,5624-6052-1660-2871-1309-160-1761-556,easy,yes
2377-548528-1720545-8956-245340-114578-50472-137584,5081-122113-394555-20855-65315-33437-18093-17569,4871-46151-56960-12836-5530-5178-7929-10598,5752-30379-25586-7931-7480-1314-1449-3832,2633-22533-20727-14753-3830-730-4843-2231,8897-16536-15951-14900-2289-753-17693-2534,3071-6408-5122-3333-1650-166-2655-695,2934-3360-5861-8141-819-198-3220-685,easy,yes
42787-121198-149030-184324-245287-6023-26349-1619666,8077-11277-5736-70645-17190-3114-22365-14045,533-970-830-595-5204-2677-1290-1716,1298-2736-1350-9091-2112-1803-11194-31576,2014-4969-538-4514-1761-626-16311-14382,1567-3925-751-2523-1800-1583-5885-10447,928-2008-324-1057-886-720-6838-3949,971-1214-382-792-1216-662-2528-3082,easy,yes
90855-95010-10424-10424-181597-5302-271308-46427,27175-149444-16541-16541-20177-2803-13849-35169,2352-18821-1551-1551-1185-1219-2690-25990,1532-18028-2816-2816-1246-426-753-9845,3693-9210-1849-1849-1319-1455-2512-12461,2417-11741-4007-4007-995-1594-3667-8654,1803-6525-2628-2628-281-1082-1396-7014,1086-3799-872-872-253-722-1341-3352,easy,yes
583937-66926-25399-6010-107340-26808-214187-80352,171759-27975-2900-10520-7667-4425-33312-45858,19217-13760-1106-3851-558-910-4636-8748,21235-10058-454-2546-658-1173-1970-5322,16814-2341-3960-3672-2409-1129-720-1782,12384-9834-4874-21702-1083-4127-2904-3000,6178-7687-3853-8199-1567-2262-3034-2355,6123-6704-1893-6458-1827-1182-2811-1736,easy,yes
4717-543764-109764-187571-186047-18251-92750-2527,5984-44134-11128-9269-4885-11014-10798-27349,3390-15268-3772-1196-1244-997-2535-1418,3522-10713-2771-355-2645-1559-1300-2840,1511-5106-3702-1967-2309-1488-708-4826,2817-3415-4227-2681-1268-4701-746-8417,633-3120-3697-775-238-671-91-3499,1041-2748-1134-474-538-1056-103-3559,easy,yes
25266-128558-359631-48765-133144-366018-9620-60251,13417-55395-22472-10001-101647-41377-9162-17964,5372-16190-1160-4715-3933-4360-528-9084,3215-2323-1905-1255-20563-1002-2860-4154,3135-3591-1745-3765-20730-3093-2315-4788,4542-2278-4610-3905-10355-3236-2583-2333,1127-1413-1261-3149-8489-2211-700-923,534-1861-1232-2339-5083-1682-714-689,easy,yes
99791-42131-84181-65996-93201-224155-478750-35179,19481-80918-41851-43517-14609-19623-303609-24417,3947-9465-6349-34139-3015-9021-41070-1613,1969-3181-5312-9221-1869-5823-32741-10787,3020-5265-3015-8527-2724-3409-26469-5922,2571-11100-3709-11089-2566-2188-17154-10998,672-9457-2520-8702-925-2038-6949-3307,582-4199-1289-7804-797-1383-5499-4075,easy,yes
2789-35595-7223-190414-294360-18786-17725-68625,15266-4659-8162-8105-34877-29345-13401-71459,8111-581-6125-3301-6585-1190-3830-28633,24567-721-9172-616-1138-5186-9649-4399,6736-273-4386-1214-10016-4871-4095-12465,15707-357-18714-795-1896-9257-1931-12746,9593-379-10798-626-3142-6022-1436-6430,4911-230-7608-522-2179-8185-1164-6658,easy,yes
3094-134949-37582-339911-191033-324745-91164-64431,21007-84522-12461-78446-13331-115335-19109-30919,2542-8117-5805-4445-11922-41334-6398-7007,3069-2780-4250-8383-3087-59549-23128-9246,2804-3517-2919-3728-1430-66740-938-2226,8366-2613-11313-2815-2697-15128-2529-1847,10606-1856-4929-10856-2334-14493-886-892,3082-1645-3027-8800-450-9978-1102-872,easy,yes
206777-125948-497790-91559-71690-137462-443111-3302,51972-35904-241036-52347-7829-21511-21978-1587,522-6407-17050-13304-2586-1452-11335-1159,4055-3551-20555-9912-1586-4120-31077-1010,777-1620-44669-31928-2327-4483-40585-1009,3988-5206-35300-36438-927-9798-4584-2574,3347-1714-13228-22550-834-2031-14296-623,1443-2609-18281-11388-820-3402-16269-454,easy,yes
32159-40236-28633-116672-316892-24730-83212-207007,46121-27793-56033-32251-27493-8808-22064-58065,7902-14560-38346-2718-4809-1193-8560-16392,16145-6773-13683-1491-5842-2014-11685-13230,5635-7719-11477-3024-1599-1059-5501-5440,12341-16973-15392-9418-5669-4090-6131-5955,8711-21687-8146-2076-2864-2071-1601-1741,5576-5801-4740-2039-1991-1360-2064-1071,easy,yes
83421-7740-73046-38581-19263-18316-8742-74757,83956-6449-6878-15409-12856-39284-9522-25304,13001-4641-3122-3784-16421-18980-10671-12953,10122-5346-4312-3161-34889-16890-18659-7708,3236-4331-2757-5515-11095-9415-10840-5778,14901-11425-6257-2503-6942-7178-11519-10623,5832-11922-2939-2085-5390-2586-8241-4291,10685-2395-2750-1419-2472-3171-5327-7256,easy,yes
6185-67956-350917-183318-71945-91636-264144-332773,16328-11656-8530-110594-39396-114170-27175-12023,13103-4963-2548-1659-3500-22230-2868-597,5973-1069-2824-10288-7097-6659-4334-2060,2578-384-2512-11071-5065-10343-4824-2547,10073-2161-3505-5344-2807-9243-4706-2231,4458-986-3964-2121-2375-2313-2231-1364,8498-483-1586-1171-1897-975-1918-3740,easy,yes
4856-138382-5472-81079-2151-17875-47483-5295,6298-3520-5602-23267-3805-7125-2258-43292,684-1438-1686-9554-1353-3242-89-17110,1216-2563-6796-3944-447-2763-321-7128,3066-1945-3617-1826-591-2143-623-3143,2132-4342-13538-2854-1111-1607-761-29010,2500-894-17305-959-354-5094-218-8846,1338-1033-4314-1532-1287-1061-272-15989,easy,yes
25174-68018-1882-24581-6787-187765-185781-9705,17296-10258-11088-13248-19251-38973-16410-2317,1912-2340-9455-12579-470-4564-731-2004,3040-3972-3873-9063-3668-5153-5305-3424,1101-1408-4895-4605-6600-2172-687-7478,769-1389-16765-13958-49429-5445-5703-5527,303-325-13264-9798-6827-1957-2115-1419,781-137-6736-7231-7588-1663-2053-1603,easy,yes
181340-23804-167866-171473-171473-48966-1356245-221486,20502-16678-27390-2232-2232-12459-498168-99776,8935-6797-1739-727-727-264-112777-14432,7574-1818-17116-779-779-506-89459-11919,3540-8379-4275-165-165-308-37140-4643,2651-21492-3720-901-901-661-34232-3712,2588-7265-2731-590-590-130-18046-1557,1313-5735-1049-315-315-320-35725-2148,easy,yes
208174-51949-14765-59765-65658-151882-37481-12358,3508-22492-19553-25288-37570-61406-8293-12239,2869-7393-5429-3782-315-9271-4588-1354,1409-10839-3652-3584-3335-36065-3089-2296,2437-9795-2556-1987-2239-12173-729-2152,1534-5468-1810-1532-4046-10069-618-4920,654-3603-826-1676-486-5628-164-2334,294-3803-1140-504-1251-2646-252-2445,easy,yes
244568-9938-197026-8907-165735-18454-32264-25241,26490-1940-45135-3415-22758-5347-40634-23073,4234-1974-4939-15014-4409-1685-17756-1445,4237-1683-2776-5148-6227-4052-10356-17069,3778-1869-1250-5657-5433-1133-15266-10358,1534-5092-3387-11244-2948-3808-7451-8942,526-2249-1281-9822-778-1784-3235-16078,653-1660-2690-3535-303-1781-6774-3260,easy,yes
704423-1421902-298736-85968-281862-925431-39718-35136,148454-55598-36942-148863-95647-163026-32248-18771,88962-27380-19441-77194-3707-13757-2182-2411,34498-9474-11866-35751-10994-7203-14613-11022,20671-77058-5285-20121-3697-24622-4486-3975,46181-25018-6908-9685-3926-12715-7054-5553,31902-28382-1981-7568-2495-8962-7201-12620,19519-41582-2625-6621-1269-6155-5887-4210,easy,yes
83100-31419-829750-137604-152681-63667-99881-28577,22348-40624-13982-103962-12832-53019-3692-56038,4982-45521-1619-1266-2871-31303-1009-9134,2509-20580-15955-1263-2007-9140-810-23333,5896-11362-4819-5939-952-20374-240-12151,3688-21883-5208-5570-1329-15194-645-33501,1890-8853-3841-1827-655-4788-785-5378,1399-8862-2620-1278-309-8867-407-15815,easy,yes
77443-108390-31453-1367-395541-35175-17966-80227,4443-26642-14896-15110-51097-13026-10039-12293,3723-1669-3907-12899-5784-1326-7645-1545,2335-2818-2956-9011-2858-674-686-9415,1658-8552-1788-6270-5603-5633-1713-3372,4448-4554-3448-43115-2524-2848-4958-6420,1469-2498-1498-15542-3330-1961-1650-1038,1214-971-1731-7114-1259-1071-1000-4533,easy,no
89892-352322-45502-137281-68044-95560-129954-169510,20229-18283-14032-109855-4495-86051-13731-25514,14826-9194-6574-15950-2257-9921-7022-5184,2622-6284-5464-2298-1907-14720-3532-3715,672-2714-7962-2098-1456-17490-3431-5995,9753-2365-16803-6051-1109-15866-5713-6105,1177-1866-9829-2216-805-4425-1966-9255,2194-1266-4917-1996-406-14113-3492-718,easy,no
36926-52582-53795-24459-3082-8126-123099-8455,17211-6232-5682-882-4427-4943-76464-2483,5784-5232-14190-3578-3492-5140-11018-2093,4745-863-5796-1240-925-3392-2342-1866,2638-910-10334-2012-1605-3230-3137-1805,14445-970-5019-11582-611-4258-2422-2637,8040-226-5242-4237-377-2656-1682-1961,6037-236-2782-2231-501-2745-720-1913,easy,no
633599-2191389-109924-1924498-2611880-26968-59207-152045,151415-71735-158150-230560-143371-11681-15393-123548,8676-30929-37116-52379-184728-2328-1965-2427,28144-49627-4680-41622-98977-7517-2012-11552,23476-25469-6789-107042-82180-6370-3737-16569,30589-14030-16260-61395-35157-2555-2738-21328,17119-17232-12932-67577-52891-1839-840-16087,10178-5540-14787-63189-36316-796-1385-13024,easy,yes
25891-153201-401169-7916-184461-269985-134640-2166,6588-4055-9939-26108-15688-104842-7747-29640,3547-7164-2088-2969-1888-38821-3760-10842,9409-2708-1367-8449-2239-24316-3329-1825,5170-5385-3926-11383-7852-5837-4166-9232,5412-6493-9084-18926-3245-10940-5947-19739,2333-1993-4180-6648-1658-7184-2321-21585,2436-1925-1838-6069-1815-3995-1338-6501,easy,yes
