delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
644975-145909-467794-444675-526242-104838-107314-30400,94555-101934-311654-236479-80859-116555-59878-15811,11145-25475-57367-28505-9771-20783-6556-8621,12527-35830-37603-9465-19630-18530-1910-3248,4370-32176-31640-9986-8539-10916-2223-8104,11462-12849-19284-16131-18160-15109-4857-15616,8538-32825-20288-5964-8689-14787-3547-14912,3219-13675-8468-5807-10245-7035-1995-6226,easy,yes
17184-539524-234925-1223461-193283-16887-25390-103161,8548-55400-42385-217355-23598-10153-37292-37585,2459-14393-25493-12100-3674-7279-18125-17642,8340-5958-7145-23070-4571-7202-16478-8410,2717-13453-8213-6927-1054-9981-16321-1688,2015-14467-3539-28791-5042-11509-19079-1822,1213-2775-2218-13868-1856-4941-8712-2617,1851-3835-2198-4620-955-4292-6070-2056,difficult,yes
4545-22734-118320-4828-28844-28844-35993-99463,3327-52555-41214-2947-6161-6161-31219-12036,5747-25130-4466-1128-7564-7564-3962-2007,2837-21554-1249-3029-1391-1391-4559-2164,2993-7267-1597-2406-3220-3220-3115-2098,17882-8272-2970-15023-5435-5435-4887-756,10491-12252-4933-1061-2662-2662-4937-940,7025-5248-2040-1767-2167-2167-2303-275,easy,yes
144622-1136736-682947-950279-971335-66207-613802-1759523,6434-229825-48273-78766-57699-7837-46260-210415,1234-82188-11739-3122-5408-1737-8217-82098,2496-19982-22019-3004-22057-2237-18152-25868,2159-20644-6058-6106-11299-1209-8189-21477,760-25487-4192-2988-14649-1050-6747-20836,528-15450-3059-3281-4548-1059-5133-9770,231-11169-1354-1789-2069-250-1621-2454,difficult,no
275969-955993-13533-387477-1155320-17291-245142-9446,6745-206460-22757-34683-140398-16489-52874-2938,2553-60001-6279-24107-33886-5579-5673-6434,651-19602-3772-8301-14210-19591-4218-2109,2149-58766-8793-2383-15663-16613-2303-2225,2052-12330-15117-4493-34153-10715-10323-3333,813-22389-18319-4195-8919-7549-715-1730,574-11542-8605-2363-8616-5624-2468-2076,easy,yes
30000-728532-135452-42206-163819-1010627-275656-20769,10560-74565-19896-7949-8688-160474-32627-110900,1016-19737-3920-9025-4708-36108-2846-9100,2218-42716-3501-3174-3252-44317-3743-2295,2720-19945-3435-1178-3547-12821-4895-10568,1426-10577-1940-1965-7731-11484-4231-10549,835-6204-2283-2695-3768-2814-718-4046,1228-10558-1164-1436-1355-5731-1158-2544,difficult,no
1820275-22569-14765-96178-234602-32058-53693-1833,420262-3518-6041-21412-22940-24758-40403-1928,4347-3814-11184-3196-1953-13140-6683-12190,5183-1477-7930-8115-10253-4748-25084-3319,42693-1464-9558-3287-6672-25725-9485-9985,20919-7107-13753-5654-5493-13516-14980-23994,32207-2584-12559-1764-1429-5009-15660-7786,9716-1631-11553-2238-1296-10564-15073-12300,easy,yes
51999-188144-10889-89743-99395-72083-451426-57747,60969-33711-30577-76627-7399-31135-58004-31951,9336-6800-4789-1584-636-37096-22247-17349,5075-854-9376-5225-4453-13421-14089-5743,3472-693-11152-3105-5375-21753-8318-7636,4162-5193-14480-7851-3812-17490-17772-13492,3424-3228-5258-2618-3577-5649-20389-14868,3211-2904-10901-796-3215-6294-9754-8850,difficult,yes
7788-73731-56366-76147-15509-79828-24471-8634,4824-31621-60020-17600-57404-7848-1113-9599,3646-7994-17819-4879-8661-8370-2392-7840,14448-9804-10266-6719-25445-8922-298-10423,8553-6021-12397-4700-10958-15346-233-21326,7363-3868-19653-4065-15084-10154-1140-18640,8771-2426-3960-3024-5752-3431-585-13363,7227-1566-3624-780-7964-4332-202-5365,easy,no
16853-218769-121079-638057-80711-190383-27009-610350,6394-44693-51031-144417-72222-20491-25771-44729,1858-4296-3438-57979-46853-6763-4949-11486,1993-4445-584-20238-11661-7588-2897-14446,2595-3094-4606-19178-9891-3350-3023-9989,3543-4345-6484-29656-8297-2865-2260-35174,7565-3427-2025-9010-9516-1223-1460-19107,2492-1011-2315-5780-7622-2797-1238-6793,difficult,no
9460-1488080-47356-120502-89699-17373-11807-1685205,2441-34401-32506-16889-84929-40668-1884-119647,1249-11766-5341-2926-22566-18203-3320-180845,2543-13192-7344-5895-13301-3137-2771-27019,2231-12244-748-3592-4160-6523-2784-10368,6570-33729-5699-5781-13881-22559-2269-11469,1350-19313-2603-4064-13212-7026-1656-6756,2253-6376-2721-3312-4874-4172-2028-4373,easy,yes
2389-21867-201869-3876-1435-31046-13256-37546,4392-26499-57170-11567-6001-17597-19177-7427,3697-10632-11773-9014-6998-4809-4069-986,16876-7414-3139-4380-9075-1469-1259-4489,8743-2808-26287-1461-4042-3861-833-6271,8266-3363-23340-14178-21367-7413-4681-4539,25032-4825-14431-11072-6907-4919-1480-1362,2501-2256-10564-3411-8984-3517-1750-1690,difficult,yes
37266-187944-2421-386209-39072-473885-595148-118577,31502-9095-2371-25354-22186-43998-457244-20760,7996-4437-1578-415-7930-11788-47088-5442,16099-307-4565-5283-6287-11860-29118-4710,15100-928-3782-1814-6097-9637-15792-3059,16666-1404-5238-4383-5094-7049-12898-3912,6101-2606-1100-3124-1990-13156-4899-1357,11571-1245-3640-2668-4464-7269-6088-1810,easy,yes
66368-117543-87169-77365-145251-7500-34370-113058,30098-5516-51393-31617-39218-3185-32702-100738,9013-1176-11838-1551-6309-3310-4482-4795,4064-4507-9250-3308-19810-4008-1560-5947,1470-1881-4731-2384-3140-5429-2691-2616,2209-1818-4422-2631-2827-2867-2315-3745,4082-898-4756-1561-2491-644-1852-1513,1884-579-1342-947-1060-658-581-1016,difficult,yes
3751-331375-21671-7320-69857-37648-90588-360472,8577-123989-12972-32082-44558-14677-10364-21868,13733-11496-2937-14810-1585-11459-1741-2205,7190-35942-3739-30171-2221-3937-3857-1686,6985-16039-4601-7142-2904-9226-1879-4671,10297-11402-40939-25819-3494-18825-5336-5711,6072-15842-6634-6532-2231-12181-1562-3012,7926-12077-6495-12869-1036-6543-2392-1229,easy,yes
11410-126460-309522-21611-4895-84097-153628-33062,17410-24255-12606-15820-4334-72618-84409-22489,16099-5269-7146-2526-2798-22552-34499-2713,18953-4932-1430-18786-6263-8926-8737-2509,24162-6609-425-6992-3273-1856-11831-2361,31375-6135-2465-15480-1600-3485-21598-3050,23380-2906-1643-3819-1177-2247-4524-781,8518-1349-2128-2548-905-1877-8598-2039,difficult,yes
79796-18147-8112-304014-78744-24658-198936-11598,28291-15921-25749-20788-19459-18760-17371-7165,2715-153-6800-11998-19729-15685-19186-6453,5151-326-5467-7708-7219-9749-4383-3612,6600-7383-7470-8435-3414-8941-5552-1565,2256-30772-21671-5787-13856-11499-7132-6292,2621-32826-35870-1659-7955-4215-2164-1906,2632-15552-6140-1896-3433-15737-2935-688,easy,no
519833-190714-144196-46978-5947-284858-14402-648294,21655-33761-17418-9683-14865-60262-9699-283431,2389-7277-1665-5380-5880-18658-4263-25091,3374-1945-2020-8872-9814-11014-3702-40715,1707-3838-2758-2886-2339-20803-3137-39461,4071-1150-1061-2628-4185-7017-2079-45988,1084-690-626-648-3753-4202-1114-8502,793-1089-614-563-2098-2559-519-5020,difficult,yes
1355658-71357-107424-400831-31024-246681-27018-16961,31862-64130-12013-8640-53691-598273-12391-9753,3828-2943-2781-3410-10955-189625-9489-9361,15877-12960-455-2543-9908-36380-8063-12836,6386-12747-987-2048-7880-25377-2502-23816,2925-22292-2296-3591-12596-17058-16870-17191,2743-27458-478-2445-13665-6332-8949-2742,1147-28572-377-1744-5843-4465-3487-5083,easy,yes
22734-50672-717133-59040-140899-18221-37216-156977,13114-49604-17199-5679-5631-5631-31283-20352,9623-10449-2156-584-1032-6345-1431-840,3221-5853-6276-4437-2208-20206-2646-460,1439-3834-3874-293-850-13284-2971-4337,3299-3355-1365-1129-3404-6959-2892-3288,1345-3194-1799-211-599-4935-1106-1077,1806-1452-922-225-1906-4485-921-1131,difficult,no
62374-49759-2169788-5453-117977-39994-77789-2663,40997-12326-236140-8967-24566-36740-51463-1895,18868-22028-41456-7305-5846-22018-32494-3041,9282-6160-45802-10065-13106-22768-15507-15007,14030-4668-20963-3456-3728-14794-8440-3546,7799-21463-30337-15251-4582-21741-16960-14603,8980-83726-38003-33113-2850-6887-8662-22493,11019-7323-24030-18637-1436-3115-8104-5970,easy,no
34494-129842-5875-9928-255654-434515-27747-13296,23845-11848-3157-9871-58257-24576-17589-18698,5109-7582-368-7531-7988-9859-9446-11242,19300-2479-2362-10370-1712-7499-10546-4830,11813-1895-2009-31531-3774-10770-4009-2287,17268-1773-3386-19276-2029-9309-19579-10701,17048-557-1685-8734-2111-11653-7754-5040,9345-505-2422-2586-1519-8716-3924-5338,difficult,no
25089-8242-225966-6081-11826-20927-245781-18449,5637-10938-13255-6502-43547-21137-23428-55382,7058-22064-11322-1892-8667-21857-1681-5214,9571-18106-8432-3102-13482-4767-4137-7039,27753-19264-3485-3585-39469-9936-359-8201,11244-7987-4457-3743-8018-11871-2373-23625,7589-21547-4174-3614-7446-7561-1763-16151,5173-5656-1728-1778-6479-5631-1199-3839,easy,no
40212-1094916-77593-1024145-56447-122435-11902-17813,37167-94212-22997-98215-62667-7271-22411-10325,1370-76688-6280-25318-7965-9894-7663-8852,3179-11828-18341-33278-28720-2603-5846-9986,3024-8956-19003-11483-14570-694-5024-12820,6771-20258-11116-11920-19661-3964-2425-8573,2829-10978-6350-2326-3626-1602-2770-8758,2323-5611-7905-4786-4104-1011-1802-8312,difficult,yes
27022-123177-53398-53245-61737-176239-19861-595005,77871-53146-92793-63318-12529-56483-15866-64996,29447-15636-26343-17074-10832-10814-4201-29230,56155-3307-4118-18390-1006-5215-6368-6832,3833-3042-4054-6274-2099-2295-18722-16778,26441-3052-2799-8875-2282-1933-21759-23577,12897-4420-2365-3187-952-3725-15285-26579,13296-3178-941-2848-854-1927-5424-8865,easy,yes
215987-326900-158027-118051-22584-800749-74011-3498,179069-211259-4949-23146-62270-469282-46518-8374,20729-20329-3442-19577-25864-97738-36771-4158,6058-29281-3165-7617-17920-24972-9655-7844,2120-5270-1822-14798-11668-27546-8020-7133,1922-26583-3249-15761-14025-6614-5927-5590,3445-24926-4132-5518-5800-9420-2653-5228,1616-7668-2380-5010-10145-7146-4166-2784,difficult,no
160705-694464-250861-1402205-675757-55932-35358-382324,231147-121794-2081-217956-91486-23570-18327-86583,17309-9216-1001-42877-6501-2508-2578-26337,13918-4399-1264-28583-2090-2180-8461-17341,13154-9445-462-13613-20893-2582-13651-12370,8657-4971-571-14133-4612-3067-16032-20060,17282-3378-137-10978-6021-1348-8010-7422,11302-5846-113-2751-4346-739-6598-5539,easy,yes
88133-333190-19458-161093-19330-569823-6137-364649,45705-71181-11759-18216-7708-288140-15796-62804,12334-28740-3502-2399-9113-11702-16499-8850,3542-10518-6105-2314-5813-37686-5799-2588,1800-18575-4920-710-9040-21658-3358-4594,6522-11682-18565-1075-17205-9817-11612-3643,3837-11834-13447-437-9094-4260-6798-4658,6138-17097-11840-176-9080-4747-5636-2602,difficult,no
1760247-23563-3133-2266-573791-145620-214254-4462,46568-5048-3893-5430-85898-42105-21993-7879,18508-7212-6876-5568-84567-9926-5862-3829,8688-4083-31220-24211-11734-13289-11081-3125,4834-3575-12474-10252-22468-6290-9893-11204,3325-2386-17416-11149-18516-3172-11382-2333,1415-1567-12820-4374-9465-1539-5744-1426,775-1858-13038-5594-6149-1557-7857-1451,easy,yes
32910-10103-9054-162354-714181-11100-61076-75440,18064-2425-18529-58029-167570-6348-19938-30047,13151-15925-3685-9790-37042-9440-3183-11005,7024-4082-8041-4095-61853-6610-3260-6156,8816-5186-3221-1614-27267-3078-3562-3078,4790-5618-9922-3162-19403-3831-930-1558,6491-4919-4983-741-3877-858-490-272,4835-1865-8156-757-3349-665-691-1489,difficult,yes
740937-18883-74351-11384-23483-11984-184019-30698,24487-7233-29387-19866-5204-5649-118463-23846,4956-5962-9168-10086-1934-1756-63774-3093,5612-9306-5108-10805-3768-4983-36756-3910,5882-3644-10735-9250-3627-3096-16113-20919,3492-2037-11349-8402-3221-2611-8906-16719,4969-1540-3820-4986-2019-2185-17731-10874,3327-1578-2962-4866-900-1562-13243-4485,easy,yes
14279-2501417-12036-15889-110084-238243-304128-9975,17512-87154-25561-12298-5263-77723-22970-14522,3870-25642-18191-3208-4919-5283-19518-2411,1552-18508-25580-8429-10471-8515-6057-4230,2833-16024-9794-7805-1638-2188-1291-3914,3334-17588-9415-7743-4544-2874-511-1943,1664-2864-4104-3404-840-682-439-1098,853-3656-4863-2164-614-963-668-951,difficult,no
373037-87443-94652-1358816-38520-55905-741890-322375,103127-18855-16869-201812-23664-17096-53414-74910,24300-5593-6651-35698-6318-6966-8586-13920,15282-6046-1909-6243-6911-4632-24430-28147,10874-4524-6509-18414-1735-3376-8634-24112,20353-3843-2127-3158-1519-1964-3441-9726,14054-4185-1216-7366-694-729-2438-10388,6281-1180-1364-1511-611-643-1807-12905,easy,yes
1388297-1156677-1279307-150454-442020-80870-202497-12304,103953-631906-22746-129752-10376-31774-11680-56786,51686-122099-1094-75758-4461-34597-962-5411,44367-187280-2263-19972-2318-14420-1165-12373,7805-87120-2430-4535-1516-8535-757-1180,8922-14302-2713-7894-1661-8817-1837-12799,4854-3332-1221-2217-476-2984-1076-10954,4646-4138-173-3316-577-3619-1477-7601,difficult,no
546604-100107-632804-62212-96890-339881-666863-479084,52710-8931-13091-7348-48159-75433-135270-46768,9396-45-11467-11827-9246-30910-71132-60089,4079-350-4892-8848-4723-9138-11246-15837,2963-417-8159-13908-6176-13547-13000-17223,3350-308-3352-13446-2611-10556-8065-10133,5766-157-1409-3069-1163-6636-6662-6238,2940-112-1570-4337-1676-3590-3789-3782,easy,yes
33602-408831-107115-485165-53998-43845-16622-339437,4441-24369-7227-124303-72348-66987-2337-58060,1457-11278-777-16705-29653-16914-1553-10630,1249-2547-1599-15220-13963-4649-3232-14926,815-4613-511-8713-13493-4423-1925-15383,2500-3214-2544-13253-17082-1573-2723-7205,1342-885-3718-3955-7327-1481-629-4607,847-2072-1852-1673-3101-580-550-3914,difficult,no
142369-149714-170643-799293-119181-20572-3641-8447,4613-67482-72234-161803-11511-27717-2832-6631,1722-18948-15316-41918-551-4324-1132-894,6279-4525-14685-34469-4095-1362-953-3110,5164-13904-11382-12330-5909-2345-1540-8819,1843-7160-33821-19325-2378-2073-1505-11179,1286-6943-6037-3021-839-1196-1080-3091,919-2693-8235-1245-251-894-2066-2298,easy,yes
1244175-485354-106810-81281-34388-17486-630359-5852,206235-525234-13885-33433-67079-12402-45715-5417,32238-39392-6211-2948-1988-1335-22979-2329,10915-40152-6682-1998-14869-1104-23844-6127,15555-10662-2238-1211-12429-2110-7866-6230,21206-21990-5275-2327-14254-5581-6187-5356,9934-16794-3027-1055-4901-1423-2550-3722,4182-6771-1208-787-11393-1892-6855-5471,difficult,yes
997636-295724-382012-91244-138788-60586-126700-1254272,17353-35963-81219-4711-69804-4283-125966-141301,12460-9218-95868-2588-13566-4998-2013-68761,5841-13112-16088-5667-13430-3481-7184-31127,1601-8503-21942-3449-11717-1958-8961-33736,4067-9993-9096-2861-8037-2869-3346-13968,1241-4981-9830-510-2438-643-669-3601,349-2796-4584-427-1144-429-1033-1695,easy,yes
7598-24870-37122-28086-8532-14497-138342-169802,17571-9572-8208-11927-2481-38916-65078-49885,3901-5877-1886-12372-3719-2876-12868-22249,4499-9835-416-3069-6838-4531-9545-18536,8963-11890-1095-5709-1160-3110-3782-8557,8376-14526-1600-3551-2733-3469-2899-3356,12917-22644-510-2228-2150-3964-980-1331,10096-23946-681-1067-542-1131-2713-912,difficult,no
26036-272421-452352-86537-70339-44690-73788-1796,19119-31377-19485-33650-33983-35319-57193-1503,9412-729-3192-5468-7684-7999-5523-380,10352-7644-6210-10915-6080-2944-757-858,12263-2905-7109-3869-9023-1233-3382-1333,7807-2339-6224-8791-4420-2618-1431-2188,12432-5389-13882-1705-917-1111-1037-537,5587-3222-4676-500-606-908-1468-1347,easy,yes
735220-146365-152944-71351-35073-28949-38089-36253,10561-891-73679-25170-63164-11192-45979-50721,2014-1536-12474-3979-4009-2181-5234-4564,2296-2397-10018-5284-9270-10341-14175-6192,1880-327-16312-4541-2544-3545-4618-3573,1018-755-7712-3195-11927-2556-5121-2977,839-223-2376-1167-3753-1648-5029-587,1112-263-1157-321-1958-673-2211-1222,difficult,no
52471-408307-16290-53311-1746050-57658-100371-173951,9631-26280-3951-17787-55930-17713-7821-13521,1185-12410-1849-1721-14223-2181-848-3545,6776-5320-2132-1642-15669-449-4882-7625,2299-6851-3523-1673-4837-1984-2128-2492,4429-3553-3248-1729-12506-648-2988-13395,2273-2519-3026-370-7692-361-823-4725,1746-1632-681-672-10399-357-1556-3849,easy,no
81645-38953-67794-1255938-25009-13052-22727-2623,19166-4139-14214-67651-40495-45599-6158-3795,15056-2662-2413-23694-10569-13176-1279-6404,5801-739-2069-21659-9887-21501-6618-796,3144-1879-3549-9791-8871-6109-2886-1179,2620-3047-4649-6550-6290-14863-1375-1403,1495-2564-2360-3764-5949-6014-847-1190,2647-785-1155-3472-8907-2881-1356-2395,difficult,yes
60408-48814-14459-181484-15600-235091-109902-12521,19986-23411-14475-41918-6223-7436-39083-12860,4189-6370-2405-1801-22400-1312-8777-1719,1937-4222-11629-22887-8844-6999-14558-1166,1156-3907-4844-2803-6112-5562-7874-1661,3619-2667-17987-4864-12495-4471-13072-2447,1688-3658-10119-1056-3490-1447-5986-1292,534-1601-6771-2324-4704-896-8328-1335,easy,yes
977-1997094-9488-7227-160675-523241-10126-77712,5560-62021-643-3740-12276-166797-7186-13006,9858-52253-3527-4291-1850-98601-17668-2002,5236-29478-1845-4406-4137-13857-15003-2812,3460-20826-1935-3608-2755-28426-3545-3308,10567-22508-3036-6832-6973-18980-12128-3949,8409-41443-1404-6714-2328-5662-3016-1043,5310-14645-1245-3323-1041-8770-4642-1289,difficult,no
133408-58396-35337-11582-368293-62508-93875-22240,3213-30259-104490-3827-35933-41007-45676-23402,1686-14764-14065-3963-52946-2375-2920-10096,2094-14471-3738-5958-91018-11078-5758-2766,2477-10240-2669-5298-36536-3935-3240-4017,1995-18369-4860-2090-15831-3052-3072-3800,1620-8833-1674-3739-2682-2452-3606-1039,1609-11207-1388-866-9265-898-1574-2013,easy,yes
13196-275424-1756-15889-75435-82721-77302-689043,2460-19478-6679-10367-16774-22358-16355-282158,2433-24971-4620-10279-7512-7022-439-10291,7850-12930-12362-6380-15157-7823-621-7162,3242-13262-11718-7918-4535-8591-757-6532,2182-17167-23389-18574-4182-13745-1003-5518,964-10540-6363-6577-1769-7291-362-1105,1767-3081-7057-10427-1541-7807-298-1522,difficult,no
289668-867726-394763-3438467-2491094-724368-221216-297522,56708-65805-20827-460262-68383-56818-48379-124701,7890-23645-28420-24350-11400-16389-7127-1095,7350-55569-15126-22895-15529-33445-7453-7558,16952-48178-13482-28671-5620-11482-12925-3706,8012-9977-5847-29093-7610-6232-3257-3390,5687-7146-4322-16759-2515-4087-1150-2806,1157-1919-2877-4701-1197-2416-787-1211,easy,yes
66611-1102803-10483-410837-125442-60553-705962-153675,33179-307615-8404-73562-71088-25719-194848-30275,734-62687-12498-9767-9900-4537-16513-8389,2849-88842-9772-9014-3667-7958-3819-13886,2679-39857-7276-4400-3134-3230-17085-7718,981-37104-6903-2620-3080-2512-3286-19404,1279-13303-6176-2174-1076-1230-1000-13835,759-8310-5781-503-1789-630-1042-5012,difficult,yes
642954-149390-169671-43455-16114-31412-208408-20840,168725-22178-33544-1578-13442-24933-42423-3675,22313-3328-4440-4232-9047-29750-6288-1773,6380-14574-4500-2268-2701-1693-233-664,4887-4922-16833-1923-3987-11238-2078-1210,6400-7244-15570-2900-5763-15128-3207-882,1843-12407-2660-975-1911-3983-914-416,1396-8334-2025-896-1115-3763-752-211,easy,yes
11435-96497-39918-32694-59460-63529-4699-66108,9188-37034-67040-38532-21234-76841-2057-24674,5958-11939-18604-4857-1046-13256-1596-768,18101-4856-3871-2912-949-8139-3124-2810,2774-2043-2480-7611-14422-3037-8020-563,10687-2118-3006-17855-2320-9685-1074-1130,2420-1535-991-3101-524-4568-252-301,4162-1177-1157-5494-585-3576-817-205,difficult,no
41497-52098-83594-51393-17223-15629-220926-2203,29685-4052-45564-9663-12568-12177-28141-21912,19711-906-51574-1304-13136-12055-19420-16279,9647-3073-10999-807-22835-23031-18895-5546,27244-1518-17172-524-22051-5054-20229-1852,23361-1250-23306-1257-14537-8431-10991-5536,8582-327-5245-665-4656-2621-4788-2359,7203-479-5068-205-7105-3294-5356-1952,easy,yes
2087-13605-45531-285167-35166-254910-12158-46563,6871-20722-15027-113085-55480-23798-12176-8844,2944-13708-3828-11030-428-9226-2070-1601,1347-15369-4878-10395-2477-3005-1980-991,1067-3262-5101-2143-2919-1772-1110-299,3139-10343-2586-2226-12212-2298-934-1251,699-5049-2667-2058-3867-1251-596-534,1298-8044-2012-1472-2925-604-174-502,difficult,no
2799254-57222-628804-93320-48132-69225-883148-24054,203320-11973-50015-13294-50285-65002-92355-28413,92728-1984-31312-1305-29000-15656-29702-3820,22267-5211-19733-1544-18593-37133-23722-9577,29211-7013-27242-615-6893-36039-24463-4250,38920-2645-14858-379-4670-9414-15241-3056,17981-2002-8834-533-2254-3739-5193-3716,6612-2251-8174-403-2577-3453-4491-1536,easy,yes
109709-31320-32646-203252-25179-28137-200240-108981,19494-8595-14723-57132-10304-13584-142065-28419,777-3230-6580-1669-1951-14094-9963-2295,3014-2185-4400-6374-5105-10076-18421-4969,7386-1783-3243-11920-1289-15256-10116-1208,2774-7735-5124-2572-2488-10745-6997-2837,3066-6461-7088-1499-1744-5032-5994-1297,3216-2542-2411-1103-1261-3538-2070-1011,difficult,no
122320-180185-1058470-208242-89767-1466151-205907-329099,119630-24971-56714-31034-51849-341271-30539-32702,9057-15283-29434-579-20406-50341-21573-4125,3374-36484-20842-3983-8994-22931-13012-8998,10465-9000-9006-861-4004-31811-4511-11645,5479-17257-18936-432-8158-20948-16585-5301,1783-6887-8807-403-3357-5696-3804-4768,1687-3791-6113-257-2949-8745-4884-2583,easy,yes
211805-2248528-23288-142326-63837-17101-915123-22759,16625-57887-17309-61918-31192-34854-11156-4325,6328-21924-6490-8488-26192-1484-10524-1124,2062-45036-11687-3775-4692-15340-2776-1718,2635-9824-4441-3994-20015-4413-2918-780,7005-32845-28176-2894-15024-4878-6198-6276,2353-9401-10328-1534-10496-1072-6606-14254,3168-10096-6433-908-3955-1550-1682-2845,difficult,yes
106015-957604-46171-621045-58749-100451-394428-102260,10565-240334-51887-59575-24133-35400-53443-34897,2466-45082-8549-47945-16090-3237-7733-26254,3112-24116-3575-29927-6511-12533-1803-22674,4187-2328-3477-6598-8703-2822-22702-4148,1213-21394-1614-11096-5012-4750-10779-11915,1024-5667-5037-1639-1888-1491-3643-5823,1805-4285-1617-2626-828-484-5975-4189,easy,no
2343-1752660-576200-126402-19978-3799-7336-97617,6932-571988-122332-29693-4307-5884-5382-6646,8343-24891-5746-4945-1950-3367-7607-2512,2828-45127-8368-2411-5609-6447-15708-320,8556-31646-10559-1620-545-10252-10894-322,23641-27474-29802-3062-4419-11056-29407-761,19753-22825-16692-2297-3829-24079-7129-516,10007-17726-5683-3047-3955-8600-9580-723,difficult,yes
82144-693283-598105-660313-521329-480420-12704-38396,7252-282685-27719-55123-52484-155322-7149-11657,5991-85898-22007-4219-28907-24350-4628-1716,15159-10799-7202-10699-21786-14173-19968-1578,13801-34848-7759-2524-7729-9275-16439-2751,7982-91113-3635-3069-5385-6657-11537-4478,8720-8699-1909-956-3981-1732-13104-1272,8410-15252-840-1100-3355-940-4882-1559,easy,yes
