delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
2626763-1458118-1219530-1298773-1676518-84142-1001912-43330,66730-84432-424569-50577-158940-26075-49114-43423,74850-48782-150730-32415-105719-7628-6400-2930,38204-29568-52503-4995-93126-882-11899-4336,43640-20724-43094-7532-10629-2184-6938-1345,63224-80544-79055-12327-83202-3728-23504-7165,63605-39692-47708-8472-58034-5059-24449-17357,16094-39376-49797-11549-65777-1807-7351-671,difficult,yes
1057665-163416-244414-5728-9708-95596-4877-79223,21236-129546-30596-3893-12194-11142-4809-29438,11289-16048-12322-8954-6626-2452-7685-1462,1441-14068-11648-33716-21378-5579-17792-7659,6382-15642-2961-53520-8930-2946-17060-14070,13071-49007-10669-33560-28121-6113-16201-10439,15656-51024-10193-11977-18831-5880-18548-7670,8492-24613-3396-13945-10626-4290-5087-3663,difficult,no
2238859-1718213-1982933-1076836-2469685-761433-190839-4916,1115869-348830-474237-220881-30085-189554-168106-32253,250640-53173-18440-36485-17146-22009-37244-7885,111606-6694-73170-11922-35820-21927-34707-4904,72834-17931-51059-19501-38562-17009-77839-4970,134670-39367-160594-18547-12239-10791-42601-53457,103631-49111-103242-28540-19252-17412-54582-63204,84618-43207-64420-11638-6608-18523-26644-14489,difficult,no
770985-686631-1345709-614409-50643-1286550-664295-84691,306117-94273-280458-65363-104097-230293-30473-49208,22472-129458-30517-7149-10630-13509-11620-9563,16530-7055-6076-2012-12482-31626-11504-11424,6877-27117-15263-1376-3248-58715-4203-30648,14619-13914-172024-8027-4710-65671-9852-30423,8295-20657-223182-2799-1909-47640-10496-42021,7001-4238-40234-1572-2841-27204-4371-13946,easy,yes
2145151-717533-1154601-697753-1633334-1369678-102412-70200,71796-192330-576448-249214-280304-647127-30472-8024,3462-46632-77099-43331-7740-85542-17927-5750,15928-16135-124299-30119-50297-22904-15325-11069,12382-55078-22840-56650-38014-22661-19310-8774,33067-27769-61090-104542-64621-57885-37482-24755,7002-74833-59189-115855-35090-98056-39170-7609,9530-32923-20267-42313-30440-50963-23071-8746,difficult,no
304300-195925-951488-657750-125229-1290456-7239-107211,72316-145967-88352-224874-102474-80758-7896-91016,14806-16320-1685-21028-20521-22169-6544-24410,4760-33265-11461-26549-6919-9133-21908-12018,2124-20519-9843-11031-21290-29126-26125-13638,11503-5671-18122-62550-29012-49846-29079-31665,8991-14387-5619-48037-32023-30413-32731-33262,4949-10649-7212-19636-17591-26775-32502-38990,difficult,yes
2624744-1031593-416971-798615-384105-528815-65927-666427,521283-54638-42850-47765-72482-70004-9531-104692,13524-9912-5097-4720-37131-9943-902-21199,33038-23539-15040-6101-3982-3718-2098-25530,67197-6941-13167-5045-2835-15738-5080-4976,44512-9213-9620-20140-7768-7017-5030-12011,22890-22826-17176-23842-18173-7907-5745-3968,35813-2229-4990-13504-7877-4463-4394-6642,easy,yes
166839-10917-1706517-67492-257630-1325132-1526344-4208,21419-6309-387595-45459-15089-65298-278203-6151,2176-7150-82294-2657-3852-41862-22346-8376,5305-7183-50924-1578-668-27263-8369-14276,10448-7459-58136-1639-2332-41701-24465-16304,8385-34913-34502-3959-3588-16784-37603-21045,4191-24496-31513-2016-5895-19539-38735-22612,5269-14847-17791-3180-1520-18306-9500-26580,easy,yes
2532675-230455-1754080-1556926-361162-883455-159239-2447,560002-33100-549450-267669-95412-28330-45627-4326,67872-20137-82684-154490-5322-7047-28481-7989,91721-13714-182795-84733-13363-8155-21125-4601,34235-9087-22593-43958-2493-7072-6393-13623,45866-42617-70621-84831-22111-7908-20183-8775,49600-71133-222314-150618-8902-13613-18783-5554,65270-10820-17795-89549-9798-5716-10719-8112,difficult,yes
1642678-608211-360518-1187722-1033321-606278-72207-1942513,218889-87474-466282-52806-91000-2281-67749-102930,69390-25376-21311-19407-46875-2644-2365-30897,36010-15469-68402-4255-5029-2303-8549-7163,89877-11705-36557-9019-3937-2580-33356-10615,119598-21531-83221-11855-22447-5509-68575-25445,33556-12545-36540-7723-23428-4077-33261-11374,50235-16827-28966-8953-6729-2691-19718-4900,easy,no
29043-164439-624739-2855119-119599-200246-1161354-201703,38048-100687-93962-184055-166561-97950-34077-6201,19553-11201-48654-42015-17279-36650-18267-12519,14405-8564-32122-27033-12594-3440-32081-3122,46073-3480-13706-19270-14883-4437-12377-1959,37121-17480-7621-37954-11442-10105-27003-6235,21522-9649-5112-66340-7905-3470-26922-3001,33264-8631-9977-9635-8850-2626-45003-4344,easy,yes
44059-306803-998696-520166-1576177-64629-21006-3075674,27523-107310-30529-88563-259827-74407-37711-207640,1342-460-18050-6203-58567-42670-18473-163732,20445-8662-564-12150-45576-15932-18093-90271,15307-26154-5732-9704-35160-12378-25636-101500,32237-18293-8504-23085-44627-22709-26743-75364,28228-3787-5688-29160-24939-13575-15543-46255,15926-7296-5802-9795-31556-16355-28047-65424,difficult,no
1180852-1824656-1745785-531815-2317883-253624-116840-50381,190920-422452-390193-58220-664392-39733-22991-142611,269730-91894-136452-7138-103445-5282-5609-25898,34072-17263-95374-7459-65312-5031-19718-5144,35996-48944-53563-5158-40401-3897-3510-26546,41299-38283-53136-24280-103274-3995-6909-13609,58745-181060-130928-7025-57263-1846-4579-7841,31285-27897-128016-17779-50341-1500-5126-8977,difficult,no
1572672-1050627-555632-615766-389903-718724-67843-147381,640166-109194-83603-23514-66883-144453-68564-75699,8929-8460-18150-12319-2925-50129-10226-15903,144144-10571-9130-21443-4081-116609-16770-36924,50832-7186-7816-26985-8198-24642-19356-16138,87058-12454-8513-30375-4909-53028-28333-99315,78632-9783-8173-13633-16674-81014-17454-30246,54448-5151-4106-13860-5203-30752-48413-36587,easy,yes
1302064-76536-351520-570536-441026-263269-150547-382689,54456-11955-129019-151284-58480-110817-45684-76880,13716-2501-6484-8604-9680-17519-643-12294,29259-2648-8666-38269-11988-30728-5369-10911,5490-2858-6057-11361-11364-21088-6628-36129,7106-3873-16796-20489-15433-65826-37178-25225,7594-3749-6456-17650-12216-21712-42476-62335,7355-3155-9862-9788-16254-30358-8628-19002,easy,no
823681-7903-1232644-1089810-865501-1120159-16798-1931498,63311-25853-141690-34769-700420-45317-20150-73080,49055-12980-49817-10423-32712-16365-8519-21455,7025-2262-62579-4263-13530-8617-4758-24360,17409-33444-21676-5207-35160-6543-44359-10057,74020-32475-6847-5969-80262-9892-27568-50424,16918-22633-4336-1739-73947-7812-31534-39361,37208-22445-5810-1901-38457-12031-28531-15595,difficult,no
175364-115287-541071-205109-488959-1020689-1067448-290249,23288-29457-236615-13468-120354-88723-202664-39014,14046-10204-70747-3599-10814-23042-24477-9787,14757-2038-70105-2848-7999-8497-29528-7419,19551-3052-24408-1218-4278-10165-22291-5112,34238-13400-31631-4472-11550-19532-61646-22477,23273-6424-29271-3234-18835-17455-42631-39908,13008-5170-18432-2107-18369-13404-35079-20345,easy,yes
42930-6886-1692107-43090-303027-611581-100733-2001797,4132-11047-213399-48675-22410-85561-20429-276161,7346-7223-15642-9039-7404-24503-1480-105048,20001-18971-16808-12985-14701-4755-722-44649,20021-7550-30206-7863-19326-13747-990-3286,38281-32272-33583-5228-22044-22010-4646-72761,29103-45924-27945-5626-8027-12051-1718-56396,9683-15118-25393-3002-4955-10914-1368-26980,difficult,yes
1026795-664373-954326-1002794-316306-1003707-270813-276121,913524-27991-51878-153630-26522-121112-123909-248621,239085-1752-17973-17001-9546-34224-17715-22713,68221-3924-10876-32549-5705-8068-18773-42193,28337-900-12348-24816-1771-9994-2733-24803,84669-3684-8259-18895-11539-16705-9583-27015,124932-5173-39550-11880-8182-14619-8284-56541,111195-2212-12965-15723-1998-8585-6640-29164,easy,yes
896913-150695-346729-298197-334406-768769-191534-6586,42267-16563-191870-24281-28994-29853-116245-19031,21477-3809-87166-4943-20651-52770-13757-10149,12293-5561-31515-3357-7273-9113-25149-18795,3117-12307-29311-2761-5573-8670-20072-20350,14424-47149-47665-2127-20726-10082-15742-24619,16017-30789-44275-1493-8457-9469-16551-17221,9351-27029-14966-841-13581-4098-17943-8334,difficult,no
313479-187096-1398580-921777-610004-245790-1572596-181453,210079-33881-200137-582886-43803-21560-29266-42087,3570-16284-11711-17075-51524-1491-2688-22564,15760-19098-65047-16441-19970-3366-16067-5446,39948-7655-17069-29966-36791-2841-20800-8947,22828-12167-22058-96112-12669-3667-8507-5732,42600-12098-28683-60427-13674-658-5889-8043,61167-8993-6579-44959-7969-833-3216-3607,difficult,no
611578-1070817-636415-858571-586423-655931-2608738-1479606,191944-502757-137161-74601-15643-126730-93208-280026,41673-21124-6780-6850-4463-36865-55474-80790,4442-54689-15127-6661-1109-26664-99540-15976,7267-8518-11296-8644-2995-13517-19833-28036,11819-41478-13888-17397-10829-16655-56321-135347,8864-19775-14547-22917-7131-8073-22587-30367,17332-15900-11132-8441-2459-9820-34717-29656,easy,yes
783615-1714073-192114-162716-1186306-317883-1516032-1813011,117880-361178-104544-24945-31845-132386-423600-161271,30911-20713-5286-4236-4736-31756-11612-115058,1870-10444-20890-2300-15229-12047-4090-41785,7952-14574-15908-2666-8226-7536-6860-103728,10381-23013-20822-4747-18874-29738-30781-45580,13349-11102-7775-3716-21670-25938-54038-27506,14669-16502-9969-2628-9904-8918-86518-14174,easy,yes
375590-1016534-1443-1225580-111573-196932-27613-510200,5451-765145-6360-158840-54238-26711-18385-503235,9876-87266-3989-148297-3933-8152-3535-110315,2194-33167-18039-16396-4161-3369-2246-27470,1460-36790-3436-6726-2348-4065-2259-66254,2973-33682-35101-48723-5596-26112-2223-97519,2379-37439-33296-55419-1992-9665-3924-88941,2711-35715-53078-14444-2259-8017-1136-33035,difficult,no
7516-184210-608614-110606-398942-276410-744495-15129,13502-159718-24946-100313-155774-261905-256615-26820,15337-16595-4034-16303-20604-14345-39121-28069,22801-22453-14069-7932-3332-16889-42641-11268,31871-35220-4730-40520-11603-15961-12346-34805,43676-25997-8578-39648-24382-43904-76395-72866,19804-19450-9612-61643-14479-48249-68476-22056,20275-9045-9451-16349-9773-25158-15978-34339,easy,no
90779-346840-672979-1248294-1266345-242575-792383-338015,123206-48542-97247-87008-124447-84763-167535-76452,21153-7349-12152-2358-28398-7435-20595-14538,65528-7203-16702-3683-4104-26563-23621-14385,39632-5895-7507-9924-26695-17134-20649-35464,44693-10391-20202-21687-80210-13316-65352-82838,35882-12285-18014-8385-48592-8060-50835-46513,14945-15991-5901-6614-31292-9025-68913-23581,easy,yes
589627-469755-1181463-244350-1627457-168792-998415-9022,46953-32048-24851-60630-140970-54366-86938-3680,61769-10360-8962-26062-24185-24155-17433-12527,2319-12808-8026-12097-18240-16606-27994-9404,16886-2960-5526-8935-12868-8378-7596-80371,14315-5584-7235-42060-13985-8188-45817-31579,15955-2199-10671-25015-14499-6750-27836-37663,20463-1705-12852-10983-5865-7316-37458-20332,easy,yes
437625-558697-772777-402044-180905-124801-516088-494680,62047-93302-377108-63913-198754-44495-47646-61438,10793-23698-22945-4636-3546-6347-8312-41485,13281-13087-104349-13727-3429-18275-28605-43306,8481-15166-34133-13419-10971-1348-8567-21740,11478-48721-49133-56457-18389-12230-20940-33646,6748-135055-37861-29837-31944-8192-14419-35812,6586-12599-19341-29506-5783-7411-7335-16569,easy,yes
234468-1223728-995327-294393-1870505-1316471-697095-1197735,141727-48087-156285-11092-169980-62011-20786-655765,13989-16207-20792-7973-18856-7930-18222-17281,5507-6497-7678-17388-24573-932-6936-59858,7680-8768-20774-18977-40216-10273-8215-53689,6557-17996-20249-41790-85348-8406-7801-31114,10626-12918-24781-39078-26237-8603-5730-42588,4654-4413-9199-8766-27508-5670-19382-39172,difficult,yes
612007-1721916-688507-522160-522160-842330-20645-12449,127029-343799-41785-21515-21515-12615-18415-11776,56845-147814-34704-3741-3741-3242-5821-23814,19063-26661-18307-18037-18037-6669-14639-17029,9475-71433-21652-18516-18516-2221-10480-26484,9709-65848-56020-34839-34839-10760-75918-31891,16534-24087-47441-56224-56224-6222-22885-13233,12535-35634-16968-19814-19814-4165-23330-10923,easy,yes
672563-1249803-858703-924827-1713407-507807-100805-124791,68582-1152291-311551-293672-97724-59876-16483-4660,41826-59070-84417-312474-42165-77654-650-1446,4735-73235-6645-39001-3758-17082-534-895,7494-70779-23233-45975-31015-34171-1935-1179,8495-91721-12240-58703-35294-28792-2236-6367,17231-124654-45568-40449-38631-35106-2114-3793,16571-156165-18063-54911-33302-18950-2379-1787,difficult,yes
212629-726507-881471-301152-1695007-51968-712253-1449111,38342-255950-221294-124524-47322-5894-78858-421328,18163-2842-43549-36917-34474-3608-24981-58869,8359-4948-278967-47028-41055-1077-11308-40245,5769-7223-107762-48290-28527-911-42136-26385,13881-11236-28352-31378-22290-6393-22970-53912,3621-12101-38108-31580-43835-1770-22197-65780,5734-8814-26709-34098-35059-2034-18739-22440,easy,no
441230-40619-368126-937294-820897-192920-177646-298927,8565-40774-117921-76311-110665-86162-16458-205865,5676-46784-8736-43735-99107-17788-11001-71566,8923-26027-16800-35364-72632-46745-5857-19378,4190-9828-32718-74578-38949-27754-5268-24922,6800-40013-24916-64168-23821-30370-13311-31096,7208-22331-45776-72674-56372-24357-7379-56499,4393-42937-11013-59394-22355-19328-5267-58544,easy,yes
8051-777236-1558514-675027-190810-1813156-755091-11671,5655-44283-89840-237026-202394-280454-28616-4289,11848-9024-8563-45315-64762-104681-9773-26383,9924-2941-13270-96573-27805-26962-4839-6132,45980-15187-10862-37314-23801-7621-5387-41493,17827-14827-24569-39881-66659-61653-7713-19545,21929-12846-18803-105868-80256-49143-6227-5471,24429-8044-4360-45244-22720-14954-6413-12171,difficult,no
1294793-480539-295244-436933-153876-215240-289851-144613,56130-167636-249068-62170-65835-26556-59306-31764,26377-3830-14356-6254-3498-3504-4379-17420,11970-70901-10937-12535-8738-1462-10990-5092,6728-17375-9704-4732-17033-1147-3357-3873,12200-74577-23439-24932-7927-5072-58115-4864,7468-37088-9931-33536-7096-3541-23225-5020,5773-41897-3898-7488-7974-4089-6151-1072,difficult,yes
