delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
358818-84086-1662456-26580-273826-118745-400946-64013,254972-67277-313986-7912-29382-107034-82719-18489,54338-2526-20107-4854-6052-12490-89262-1788,47068-4682-8220-2209-12601-10758-5407-3761,32090-6596-2765-1743-4033-5053-9862-2425,22059-5086-5335-3805-3807-6648-6267-747,8299-1715-9344-955-1514-1877-9323-797,7674-2881-3834-837-2300-949-4405-659,easy,yes
1288088-762555-104466-129782-31037-70093-71517-211745,112271-347368-57198-129021-21642-14132-8247-43597,11567-107913-8752-21443-3247-3155-1325-18395,20884-52293-9420-6176-3322-1515-897-28467,8717-33323-19944-5672-3139-2449-1302-18125,5263-14551-14941-1981-3247-723-522-4663,1906-7495-11109-1807-1667-391-367-2338,1384-6511-9532-1719-792-638-172-1991,difficult,yes
463596-302904-916630-65968-6757-133759-32120-52626,50284-30623-406240-15367-7155-55422-3385-68867,15280-17036-55081-2854-8952-10731-1352-14368,3957-11761-36940-1356-4093-2783-1405-1151,3796-8776-12542-4124-4155-2434-1186-5433,3874-9129-11670-4933-6175-5580-727-4087,1391-9260-3379-2332-7920-1983-360-1145,546-6531-1169-3056-5981-557-460-1367,easy,no
79235-714875-120863-3276577-173719-111405-273659-163793,87595-558669-63104-35364-31856-18285-241443-45477,24344-112260-12555-28978-4792-289-61778-24235,30787-21315-6791-7209-875-1987-13288-2572,103659-40546-4741-7826-3707-1035-8399-5418,62932-13636-2094-2421-1188-997-6522-2976,25139-23096-6557-1148-329-211-8892-1712,6610-13187-2862-469-213-233-4296-1590,difficult,yes
659476-33839-1704108-523494-134306-180498-161685-1061951,56459-15471-243069-322869-63792-109832-22793-12404,81006-3806-30608-40989-14588-17820-4232-15621,9425-3399-84741-35874-4665-8146-2328-6930,9670-2238-21798-44557-6205-3096-7795-6303,3560-1516-10468-14661-2243-1113-2195-3651,506-1082-12178-5664-1192-2032-1959-593,442-497-1709-2436-1614-654-986-962,easy,no
11451-454509-54186-130240-340132-100191-62520-31414,11028-643386-33193-72377-64817-14276-24421-20627,13526-113478-6145-44081-11325-9054-14635-16996,5865-22393-1851-3268-1755-3496-1949-4191,2604-19192-2162-2405-4651-1231-4944-2935,8550-11814-1643-4172-3614-2827-2015-1404,3780-10630-944-2246-1680-2920-1695-1222,5528-4669-988-1641-1625-805-1337-534,difficult,yes
29021-130098-318063-60762-220035-126513-22340-149958,4841-52972-58415-119375-58026-19530-92170-23059,11775-8612-3582-3198-21870-7686-14679-5857,3981-18210-9681-2347-4723-4731-5731-4973,7653-4988-1821-2512-5869-1559-2762-4256,13896-5125-2350-2588-1843-2369-4259-2539,3981-3590-407-1438-1301-1064-1818-1279,3182-2220-375-1503-1768-880-1350-1302,difficult,no
1894-295925-2964-118221-18026-79381-102296-657749,3723-24280-3970-6190-5146-25541-48179-250524,2363-11665-4518-5783-2629-5593-12649-40413,3101-8022-10263-1148-220-6144-2083-4359,1888-3886-6638-1901-4306-2063-3418-6467,4673-7131-11310-1248-5892-1722-1720-3589,2843-8415-2685-1358-9551-1021-902-2372,2769-7947-4004-923-1590-761-1125-1275,difficult,yes
111483-1918690-301700-966502-478579-711575-112089-38219,12723-345410-79207-137508-9197-21164-49562-5663,2529-61315-13532-28661-2079-1549-4120-1773,2690-52189-2536-18739-3261-3128-13282-338,1716-21482-4078-7731-607-5835-11344-178,1245-12910-3032-8595-1309-1750-10597-501,747-21091-1343-7939-309-2859-6836-424,701-9779-2343-2994-519-1134-1921-219,easy,yes
851219-68477-253761-208602-48982-96065-42374-34168,366359-15213-22957-28248-23127-12506-26034-83010,60306-4658-7181-5912-2773-3922-11236-3961,82145-4054-2119-1191-4621-5119-4022-3561,44775-1473-3770-3460-3206-4886-2973-2381,19744-2991-1422-2931-4799-1420-7601-2032,14344-1583-583-1151-1151-2111-7074-870,13640-1473-314-1078-712-468-5091-1273,easy,yes
58130-57026-118839-87900-109773-50200-83355-9515,17251-17436-47223-36955-39248-5658-18300-23241,8270-14280-9117-3488-6819-8270-16959-2292,1646-4768-3878-3541-9949-4875-2215-2867,2669-3851-3894-2189-4422-2571-3749-1018,4474-3003-6044-6198-3721-3092-2102-6049,1070-1240-1901-965-1919-3907-2516-2904,1770-2055-813-1137-2326-431-994-953,easy,yes
78528-31184-165450-611490-85369-282206-57524-70100,42866-56927-14665-19389-29229-27625-20347-19468,17340-16642-12754-16533-14037-2282-6661-10281,2243-2498-688-2729-2989-1472-1020-3742,2099-5309-2818-3983-3261-1968-3743-1103,3198-6427-5351-3759-5396-2625-2450-1875,2003-2150-1663-924-1201-3561-2905-1442,952-889-985-1413-1320-1199-3030-940,difficult,yes
73768-746365-4069-123597-58325-30501-218002-70763,84617-106436-6189-9143-5352-18903-46079-44974,59667-18629-15641-2085-2060-4864-11545-29834,6557-16079-6516-2178-6149-1378-6461-2548,4947-10541-13469-1553-1355-895-4402-2481,4765-20258-14392-4417-9636-973-3315-3455,3148-7802-29812-1941-3174-811-3817-1742,757-3618-19291-2248-2712-440-2049-1260,easy,yes
211828-355789-198413-29985-113810-642186-142515-92661,285578-183708-125792-31374-66452-348362-23492-11216,26663-11980-14870-1635-14645-3666-9402-2048,8852-4427-5087-1757-11439-8376-4221-779,7769-5324-6879-2817-17384-7363-3478-1066,9531-5661-19445-883-18221-23495-5552-6091,2884-1858-7977-766-8912-12487-1388-855,1867-2714-5906-273-6648-5622-2238-1454,difficult,no
368832-274717-61282-77392-431133-155998-69366-486500,409099-29739-65339-12049-17636-60423-16883-179971,69627-14570-16315-12924-3070-6501-2819-63899,35564-1097-6636-701-9746-925-931-11301,14258-6168-3074-6622-3265-5666-1504-11043,19856-3613-2645-3152-3986-4607-1229-21145,7829-2427-2810-1107-2457-1992-556-9745,8910-3562-2034-1411-2526-2436-352-4716,difficult,no
838313-62640-49246-366375-106754-545952-138879-114587,215782-42577-8932-25758-132162-61517-26340-26857,40579-11808-1635-9327-8534-5886-22676-803,28673-4544-3725-2847-3791-8206-4236-1134,13803-3467-2753-2967-7917-3188-1823-867,20948-3418-3425-11757-3185-4971-3666-888,5050-4008-1945-2227-1556-3819-1069-567,6400-2420-648-1439-2996-5107-3156-520,difficult,no
22864-103148-179381-788852-989784-944779-1199296-44856,12025-13955-21370-176923-80555-102716-570800-49294,15359-2303-8350-56408-8688-29837-49861-5087,2593-539-4083-21438-3118-12926-59923-1653,4423-888-8546-8509-1941-7679-33593-4496,3393-1640-6798-9064-878-5275-19440-4705,1460-804-4899-3787-754-1977-18593-1927,1349-555-1853-2967-237-1629-9166-1680,easy,no
435832-82580-127874-41376-78617-94233-133855-580112,220126-8082-26735-7779-11902-76194-76278-116625,43500-1692-2806-6002-10761-3747-30455-27635,31913-1957-2057-1787-1220-5625-17334-7732,35370-864-925-1409-2900-7640-8607-11918,35586-1037-3510-1117-904-9634-30289-14077,13038-1694-1394-822-459-3402-22597-19482,3607-795-2341-619-392-5004-12457-5440,easy,yes
103476-43022-114189-173530-234059-7553-57311-45868,16698-10996-31950-101088-35520-6418-4555-55207,1144-5547-22008-20264-7276-6113-2251-7187,3096-9565-3677-2798-497-3724-7269-3009,1962-2800-7198-3681-3362-4542-5191-1001,1330-3454-2026-2464-3368-6205-6007-1328,2140-642-1837-2966-1337-7878-6242-2429,549-870-916-2337-991-11995-4681-3031,easy,yes
83671-31191-263992-482962-369259-193923-369865-376609,8254-3934-182351-16728-33621-12360-283500-29911,2856-1139-47076-22163-6062-5494-61257-4542,2221-440-7510-7958-2595-2111-18751-711,2680-1832-4717-3468-3303-1988-4275-790,1457-1066-12798-3743-1731-2507-11710-3070,1285-1584-5956-1138-487-1089-10110-3028,1190-314-6798-2145-896-624-16430-3033,easy,yes
