delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
214340-234906-204016-24595-134948-311170-1565774-622688,189218-63747-42625-13353-300036-223054-122329-154134,35088-635-12878-4566-27024-26437-92005-85891,62219-13587-8416-822-5251-15093-22639-29937,13583-10569-4328-4783-8194-8413-13912-44350,8535-11386-2183-7664-7809-13175-54112-20894,5389-7904-2992-11534-11311-26936-105984-32265,9986-7756-1785-4703-4965-14709-36219-21652,difficult,no
83760-200994-138622-132538-80392-224090-38435-176910,44509-24845-88735-40665-8016-68217-23554-47766,7233-4569-11865-3021-4150-25159-5407-19300,9418-2302-12380-1665-1619-6988-3295-5893,18181-2591-3831-2277-3397-15353-3021-5440,9448-702-6900-1802-7971-38608-8989-5543,3214-559-5296-1215-11974-52155-15621-8984,4121-606-2665-508-6557-18942-5802-4932,difficult,yes
10832-120341-34321-90605-65308-17591-2362286-88754,7826-93178-34730-48568-15014-28279-191686-63244,923-5104-12951-22058-9115-30721-38256-19844,1185-6293-5052-7193-3316-16178-31717-2020,1894-2558-3963-7646-3890-20293-21986-1785,2665-1964-5409-2791-1997-33136-32291-4146,2975-503-2710-1189-3944-19133-16254-4872,3027-603-2739-2514-1328-8525-20964-2405,difficult,yes
54750-71579-169031-224342-610797-381835-437382-56598,21820-67472-21383-228719-230193-11163-27970-104391,14811-16320-2306-74068-2786-15231-410-37575,2796-4823-1945-134528-4323-9136-10948-25769,4273-7190-1485-56668-48673-2935-1702-7461,2774-7672-701-64526-22233-3045-3348-6156,1592-3229-206-27551-41062-3621-2257-13268,3211-3162-144-27424-17067-3658-2392-5825,difficult,no
51702-1006723-500944-1656553-680582-104036-565362-720267,86929-53160-446558-139643-277046-76658-29350-33535,9968-1830-31928-36447-73755-20838-9376-34734,50933-5441-54678-53312-15345-7825-10607-15758,19852-10378-45551-6731-14070-16727-5726-10097,20247-6600-28906-22405-23526-10485-7548-9207,12838-4861-45417-9257-24889-14806-9845-3060,5626-3418-14362-10030-19533-6104-11019-5772,difficult,no
131762-82748-39822-234220-9186-143403-10093-2368824,141135-22448-7884-19965-10299-45473-20438-114746,7634-14157-7253-10236-667-27644-2400-32303,10270-6398-8112-3177-8949-10491-1709-15318,13979-5582-2639-4542-7000-16240-1688-20542,3662-2186-2665-1992-3212-7512-1226-11479,1499-858-1265-1890-5088-7282-644-5956,1114-951-494-667-1989-2948-624-7969,difficult,yes
666343-89001-67271-2865691-484258-356146-56917-8278,139436-33781-27744-216077-229516-236409-8060-47006,12099-262-4035-32109-17170-77636-2301-35712,14291-4379-1327-11546-14243-36088-1290-13138,26645-2871-961-29802-34835-30468-2085-13831,4623-1395-1126-7481-45598-37791-3635-14146,2951-559-370-15696-21208-27658-3260-26015,1690-307-97-8855-20106-17033-2317-8794,difficult,no
164272-25966-262345-221604-8718-361064-705972-129392,64015-14066-183984-25293-5275-20259-34635-44494,6319-11648-32292-8182-5386-4961-18366-6651,7345-10723-23571-7981-7207-10731-18766-3074,9907-3292-28304-1118-6510-7624-11957-3654,5712-4952-19788-3391-16560-19063-35320-3190,1093-1228-6216-3302-15111-19219-9237-798,3964-1270-6028-3657-11929-10157-20927-518,difficult,no
317202-12062-562920-2002154-1006087-185542-22687-63230,121167-753-358293-71251-79136-12182-14935-19972,5125-2114-11342-17671-1941-5478-285-9359,2010-3306-10656-54411-7482-1962-201-3729,7485-1220-8723-30803-8220-1329-706-2603,1855-4043-6183-36893-4111-1719-1887-8605,1659-2847-1460-24804-3344-1694-2177-4591,1405-1605-3150-6353-1941-1598-679-3189,easy,yes
462213-1114272-134257-911728-1064667-289741-30309-932887,14298-46966-14814-170453-497401-237795-2166-179367,10280-28242-3290-6283-38775-31125-2229-20664,3271-17798-1548-16609-13428-1306-1339-6831,6030-27847-3233-12884-15402-4876-3187-5456,5196-40252-905-25439-37910-7407-5808-50434,2761-11092-363-6733-35421-9288-5596-20972,1451-16767-939-4779-33128-7014-6173-11768,easy,yes
226976-1456243-1728221-1538582-979998-569503-115768-29136,57278-1504658-51786-431451-276734-51914-42524-82244,69120-121180-6851-33084-63911-37098-9302-78379,26581-52609-9405-39263-49218-15647-4014-29930,3334-100887-3689-21958-64676-10629-3299-6910,13392-17062-9123-8049-48212-11908-2441-44037,6441-22830-22879-11016-82123-5612-1366-56137,15603-15512-15744-6346-16372-5798-523-11228,easy,yes
268138-1703760-198400-192039-206115-66529-331424-352182,174640-200303-182504-62939-10883-92046-374261-137660,18120-43773-130466-34327-2816-10214-58425-17322,2502-3778-5080-35190-787-2053-3764-10016,34541-12126-12560-11054-2176-1775-13904-14761,12618-14608-31380-24670-1441-2767-10747-6698,2817-13059-6465-11724-1533-1818-12994-3234,3920-19704-21529-6128-485-3775-8327-1744,difficult,yes
588314-1693039-106684-12159-85236-510451-201374-2817489,79793-165379-35775-7602-60668-286504-164102-280758,2306-49062-14020-6852-5232-35856-38869-77209,11466-75988-2283-12427-6050-18542-16687-20182,7136-23660-3590-3289-1786-14482-15527-11451,9083-23820-7064-2465-7557-19980-14835-23408,2809-16491-1666-4815-3255-11137-14871-12400,4621-15932-1802-4617-990-5471-5245-22452,difficult,no
20534-660774-733581-1356025-376794-33870-18832-50652,39675-146256-693832-146277-30417-19781-3558-19734,15286-885-81898-15621-7138-2743-1257-1529,6167-3196-44341-7365-6680-1845-1150-1624,3385-8049-66700-11230-3367-907-922-1788,6864-6368-18412-5578-2400-972-7452-755,2425-2056-10238-3773-1384-404-4458-654,504-367-11725-2282-1579-1404-3194-609,difficult,no
678982-111118-38460-83841-1028096-898732-2039130-1186955,138677-46349-8857-19496-140512-28411-347143-346310,7091-7397-4701-2441-9608-16115-52978-49087,27166-5286-1382-512-21979-45352-40340-26237,36087-3459-2105-1272-10530-8002-20153-47775,38269-4968-2656-996-21623-19332-49177-38707,11403-3542-4417-462-3796-25943-35972-22411,6775-1963-2257-156-10250-8748-40291-20333,easy,yes
530911-52422-825902-1503134-271292-100276-21607-653703,106862-19839-100297-52382-29350-21361-42002-277384,3941-552-2198-37807-3886-9139-27690-30958,7926-1566-5752-48181-1170-6248-4272-16018,7134-595-5197-10745-3059-3762-2501-21952,3155-1610-2842-9746-5784-3037-5277-26444,826-897-2556-7028-8759-1907-6812-6869,1269-351-808-3543-6229-1644-4257-4491,easy,yes
2794986-590379-1279104-812912-41705-4292-95149-1534952,388819-940946-142378-81517-1957-29505-9503-69541,41663-74798-136806-34041-1570-18517-3255-8680,27031-59598-14579-7270-1709-23061-2505-12434,62785-52715-27561-10595-485-20781-1225-40692,17918-19994-18908-4470-1385-13097-1580-30231,5321-37248-4173-3752-1253-21851-2026-21339,7488-21656-6904-4064-783-15877-514-12797,easy,yes
2442284-278371-653480-63897-2308871-423233-250007-174382,652866-13253-27933-4738-245917-13148-30729-63658,154300-3422-8721-2052-85884-7879-16828-9350,123348-4765-10323-4001-102946-2662-15805-6923,123170-1939-5954-1440-74440-3595-5705-15812,78883-1147-5906-808-25795-1981-3901-13558,30409-673-4178-690-13396-1357-2818-34983,28506-311-1315-898-7692-895-2831-14947,difficult,yes
170252-59398-530239-134621-83711-20882-1014150-41325,43509-38516-116065-71135-12068-5531-173850-32039,14169-7141-68776-11716-1809-6232-24575-3754,9753-2487-37565-3543-4523-4296-21316-4190,2345-3273-34181-3303-1985-7596-24587-4287,1883-2333-22605-2693-2723-3789-6487-2600,1458-530-9187-2546-1443-1684-6720-1049,782-226-6446-433-1217-1129-1935-774,easy,yes
221729-1420657-729139-23105-849874-152416-92892-18501,126914-389492-24644-2378-226963-51064-30708-32108,20334-77229-6269-9869-16274-12766-1196-8910,15014-40672-9770-16939-24592-9861-4665-493,23237-32118-10076-9559-11177-7216-5588-772,14204-18899-7803-4557-15580-4165-9378-4155,8198-17191-4667-2410-8366-3504-1628-636,19231-7197-3471-1146-4213-2350-2560-1750,difficult,no
