delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
544645-185213-538282-316343-281727-301416-1349813-864260,46293-168272-103064-104162-188075-127924-31632-278635,4476-23834-48703-40700-45083-46961-16508-78624,5987-19793-20859-4359-25595-51427-3925-175087,15066-15328-17314-6139-10074-12612-10363-43594,7250-7947-6358-4516-10348-6671-4389-26657,7620-1738-4244-2733-8438-6177-3648-10171,3509-1175-3211-1908-2527-1240-1326-3668,difficult,yes
96827-1337632-239777-1988779-747656-330808-545458-310380,144585-31283-39096-99765-242484-66998-31325-21756,16967-11488-10937-74388-50113-8310-95002-19510,6262-9920-14709-32321-16828-3503-16472-9577,3340-2077-1422-6518-11071-4207-4740-2386,3184-2086-5216-11345-13505-4528-12359-2965,1108-1416-1351-5563-3422-554-3184-815,443-793-910-1019-2452-348-1553-807,difficult,no
267968-1270784-265556-245800-846002-1063818-461681-1778750,32832-587401-502398-35013-474891-221523-345181-88410,35756-270797-15796-2350-107029-115280-226944-37782,8158-178578-68915-334-22145-25002-20387-41232,3855-43302-11495-1783-15474-32328-41983-11091,4558-41884-11298-850-29340-35813-14032-6767,1970-32984-3801-499-7580-25070-8390-2751,2418-15286-1897-137-5184-3699-9045-1278,difficult,yes
900163-528751-342670-1597569-77703-348720-309338-1230524,66617-64973-91260-34048-180963-125087-16016-93582,13599-23614-3277-43484-13401-36764-24190-152053,2787-8648-3450-4543-4214-10429-11102-45018,3616-17601-1795-6179-6962-6788-3184-34103,2244-12531-2404-10539-4945-16818-3963-29705,992-3916-1755-3045-2857-2518-1183-3970,1405-1435-520-1185-1187-1729-1831-2479,difficult,no
1310325-1445380-331802-343348-1046675-674259-1476684-737304,127343-149345-18883-42820-29939-110091-654976-43726,39053-32540-14507-16493-11190-9844-108551-33748,67246-13622-5303-18103-9380-25244-64939-25451,20034-12700-3226-3267-4534-4147-53750-5157,26820-23770-1443-6894-29508-23891-63078-21275,13841-10784-1200-1991-9925-8254-34596-5166,7936-4440-694-1751-2688-2199-10609-2758,easy,yes
101641-1046577-143860-1240864-392240-201132-138086-221502,20024-34202-6611-225676-91525-7654-63367-16059,1983-8755-9187-100823-20241-2688-6381-6837,1901-8208-4029-53444-25537-536-4687-10286,1819-2908-2064-14548-21889-731-3617-4604,2155-2164-1356-13066-4836-932-3825-5852,762-1265-1313-12731-5687-937-4829-1460,722-1101-1119-9695-1542-435-967-1732,easy,no
587943-1000389-530919-1108733-763658-1453933-71366-673766,206355-141613-57636-331585-35140-147607-7660-64591,122920-108595-47971-23438-11964-74970-4582-11192,11068-22753-27254-190328-8394-82676-2133-4298,14719-19161-33715-31035-4704-55263-1847-5683,25965-22035-23922-32770-2137-27361-1100-4456,15402-11929-9232-13081-3741-15019-911-3160,4935-4358-7800-6481-1218-8753-413-4139,easy,yes
1267291-453471-17010-572270-281689-924884-11584-583844,203718-3073-16034-17159-76754-145733-6841-136335,198497-5324-7786-5464-7603-79149-11231-31124,87157-3300-5750-11586-62748-56142-25687-31437,57489-1164-12613-15937-7991-4431-3001-13835,29649-1163-21128-5727-16686-18540-2808-16323,18348-2148-8869-2238-11968-7655-4298-7022,15330-567-10840-4700-11556-5807-1696-13649,difficult,yes
889649-361379-1425219-315918-923157-1538103-1037193-171771,172516-89154-203040-20092-441536-47856-53827-29860,67031-11610-18402-12933-21579-28590-21989-13972,19564-1273-37557-13611-6348-13617-5417-5499,6909-6260-12965-9301-31110-21654-9104-5206,9653-2970-13567-5665-17456-9805-5826-6496,13799-3128-9903-1811-24058-2651-5695-1737,4841-2438-11192-3515-9121-1793-2110-3282,difficult,no
323956-1028813-1490044-462059-64408-588270-715041-1832240,18447-57011-83589-94455-24370-183104-80350-75997,2712-19760-54218-14704-3050-9654-31460-160869,7547-35844-74094-20741-2056-45178-8081-14999,7815-15524-47030-9433-2340-10458-6933-56940,5167-21950-30026-3597-858-4510-11486-24289,3049-22046-6950-4287-815-4120-6043-19585,1483-7178-9045-2107-822-1364-1122-20165,easy,yes
568919-2060097-410896-331366-42875-42875-337195-780665,104792-27597-338702-225312-5757-5757-45371-108437,15624-5728-31041-59196-971-971-18250-5467,60565-16031-18839-19603-984-984-5013-27319,8108-5963-21643-37297-1295-1295-10142-29782,14167-3845-38957-24335-437-437-6772-9931,14350-6024-9917-4930-633-633-12207-23542,8331-4483-19457-3266-128-128-2737-14241,difficult,no
197352-36527-625237-2089331-2313536-390893-1261532-1119029,136257-5144-99264-681493-312129-251867-110027-132493,48293-5005-7006-26078-210279-141550-32929-47739,9625-407-17574-156677-87337-66522-17435-11245,6010-1957-10841-69971-23025-43625-11450-8151,3815-954-26188-36090-90591-14083-8132-28694,6374-822-5625-29829-9822-5597-5677-5227,10915-617-8962-12566-7748-6040-5202-1620,difficult,yes
963067-517126-585526-550279-626484-1993753-104827-1664243,645528-39244-365668-84590-113080-210146-42258-141065,48801-24365-76314-31549-15292-194724-12098-184620,35168-7920-62566-49012-24184-93053-24696-16988,52716-10632-75626-6240-5233-76772-14440-8799,28810-4913-31967-20596-11967-25347-6227-15307,33210-2397-9758-5690-4616-22328-2988-4411,14018-816-9715-1671-2852-12148-988-3504,easy,yes
183414-1013305-1429504-1825557-2602-656193-732617-648448,74794-88277-22228-163800-9547-97469-44141-27846,38802-50521-5093-98517-9887-115219-7739-21233,16404-17984-10696-20013-7150-12691-38717-3384,9505-15278-7251-27660-1210-31031-22923-2111,7714-5324-6698-11599-2662-18511-10407-2815,2121-4538-1670-7020-1084-9433-5422-1539,3724-1925-562-4598-2806-5883-5896-689,difficult,yes
2363645-799570-3771974-2186873-99499-1246576-357445-56153,744699-84135-388964-682621-53602-99653-64945-23612,273919-23526-271305-24272-25541-40794-53224-4481,71234-5836-104681-128887-9270-7105-36418-3177,64080-8386-46368-22416-5933-8643-9137-10299,58402-6011-61270-26759-6164-7428-7466-3094,20829-2614-16927-17119-3698-2599-854-1412,9332-1470-7482-4362-1497-1637-2983-1361,easy,no
118465-1602105-313403-575453-2094047-201882-591950-1144281,70606-266647-48037-71295-46325-27549-64146-86450,38407-19710-9757-7422-4286-11850-9377-7332,3364-28628-11736-4620-32182-4261-4423-12473,8818-18762-3184-2514-4994-3507-5361-28403,5338-11388-2470-4907-15739-2642-4060-10689,1514-5768-1369-1214-2707-2786-2081-3467,2733-5597-911-1964-3811-2727-597-2980,easy,yes
2037945-25577-201529-1649221-467130-1064035-228236-601262,736544-37912-35604-116392-29037-54682-59551-664114,10318-8925-9322-109573-6010-8606-11793-105862,24205-6358-4797-13676-4923-5431-12393-49188,67240-3167-3438-19220-4776-17066-4796-10212,11093-7433-4691-14348-4078-13701-5320-26525,7265-2451-2858-11634-1440-2843-2852-12246,14385-1497-929-1952-1398-2250-1348-4023,difficult,no
1385767-447080-131872-766871-12130-1703781-7308-1797985,1208504-10954-133788-209628-15195-131953-10404-236448,16809-3065-13644-93388-1325-15508-11631-25743,28812-4166-20180-19404-4522-23349-3918-28783,74047-2016-16493-22305-246-15642-4710-14918,55864-2955-20267-24301-548-9956-2734-16532,16981-1820-17386-5155-363-11185-2417-13920,5851-407-12558-6086-235-9355-2233-8234,easy,yes
52154-1298903-881786-596564-3628796-988874-522787-458647,22790-112040-74959-835946-206848-60113-15223-35287,10537-13678-3417-82951-129493-51063-11376-10970,1419-3474-435-64861-137392-6793-10923-7869,1758-9275-6751-50348-26674-8839-1247-4780,1927-16835-1351-28295-18107-3233-2140-7392,228-2279-734-10041-29683-2234-921-3353,270-3868-526-20225-16435-2956-2166-4572,difficult,no
1022401-1780222-1401415-1849699-784242-1642011-655998-1098422,167778-486078-520001-102119-98998-182975-41581-310845,11167-258909-147065-15352-32557-180843-93350-7363,9996-82972-129728-24271-34649-14692-9370-37926,5191-83194-22072-28782-9669-16164-10163-20027,8765-79288-73325-24515-6111-61037-6003-18108,9148-30395-111961-10198-2811-14444-2462-5361,9440-45795-32548-19825-1366-4016-1516-8030,difficult,no
