delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
156519-675983-250319-2310281-341469-449110-127344-86021,127333-487427-121826-307225-45555-27453-76166-111311,61212-10004-14677-41049-57714-6235-5171-5034,7791-27148-15994-25665-5488-4108-4946-11515,10924-14477-7420-8587-9391-2496-1809-3143,9281-13091-4743-9949-7853-6746-5131-34251,7132-4095-4484-5508-5681-2057-7480-31704,3877-2688-1948-4994-3639-627-3089-12075,difficult,no
1432166-447158-230747-1333006-1138753-9537-237938-210597,87886-22197-52719-185885-49586-17214-14802-13404,12227-7378-25311-73504-11178-15490-20656-5371,24123-13313-78961-41710-4878-11139-15624-2907,12796-5324-5290-16302-4674-6932-8750-1102,12577-3832-15379-17387-9491-4672-5611-1205,4074-4015-14971-24912-2708-3039-4327-1304,1414-1544-6501-9396-1306-1052-2040-474,difficult,yes
494360-820016-1018013-1042808-362095-27810-52386-1331857,31929-82963-199925-1644566-22359-22208-47491-320878,15849-6096-6115-72861-20293-6424-18999-45696,24325-10835-14255-72260-5816-1363-16062-60405,5036-5003-3691-57206-2909-1952-1506-11111,7206-11621-5990-43542-3267-2114-6747-17793,4673-11130-8549-19885-1656-1287-3958-11542,2903-2936-2678-7905-1214-682-1474-3977,difficult,yes
1088630-857942-360913-245281-40218-161724-2780168-2280910,745462-32667-60179-79326-35576-66562-712002-116026,70672-8977-18172-10488-2621-27919-83817-16090,127646-4914-4261-2783-1729-3955-84150-16506,61340-5026-1308-4013-1198-9445-62461-10106,19851-3506-7537-7474-1961-12427-69254-7871,12896-8420-7022-4187-2012-11122-65955-10121,5306-2292-1890-2923-568-1284-7434-1044,easy,no
70851-382069-731750-2848600-748213-1783410-451742-1765163,63304-42453-1092784-410921-53129-353786-153520-24840,1519-5839-79246-36620-20178-31311-3813-2279,794-15020-193332-28758-12303-34551-8740-4069,5428-6791-46964-30906-16661-22649-2285-4971,1241-4940-53738-19467-8576-25322-3768-4119,1034-1303-24683-81324-5959-3843-9855-6445,320-1308-21747-5138-2335-5872-972-3767,difficult,no
778512-1158748-31448-117171-706048-1636440-358838-229607,76662-1142744-74748-27484-69663-604114-21747-44369,30688-35336-9537-6161-14397-17253-13249-14188,43796-33296-13285-1475-18356-84918-824-6339,17683-20802-6732-6241-37939-32889-6674-13245,14879-19974-3885-4594-12868-34324-5194-5371,5822-9286-9734-3372-8049-39257-4670-6785,10615-17237-1493-2278-1950-13101-448-3183,easy,yes
1423509-41571-292365-1127145-881841-297249-294315-1052711,63376-106859-189581-55521-90243-69562-53156-430626,24216-11410-66039-15989-42588-10476-9783-120172,35906-7685-16159-6926-9553-5143-7882-165390,41439-11561-22243-11475-15645-3433-8413-104865,28566-9315-10125-27745-16315-2636-8896-76068,15444-8800-12865-10556-8409-4725-8173-67666,5229-6002-5150-6905-3529-1552-2589-17868,easy,yes
54119-926362-2568876-903257-1050787-1970210-2008547-236027,27903-1099776-289054-39739-120733-153791-1617311-63771,32560-126731-81166-127097-14016-13290-158889-28379,1704-117466-102125-9434-25183-53522-148255-7015,3288-199259-23685-35228-5472-22465-121075-5144,4329-63130-50099-53778-10499-34736-96698-13591,2414-71670-19030-12256-7549-10441-78233-12780,1190-16241-13614-28331-1566-6804-45333-5291,easy,yes
530306-735534-1482915-1454351-260832-931576-78033-227026,238987-130877-344189-545702-402160-236865-110665-238523,24398-12594-77747-574205-76284-31277-2388-25400,57549-20400-69513-202354-87769-21658-4175-17269,23639-5920-48467-289700-46845-42874-6571-14440,49480-8621-127725-195870-40364-25244-5350-19234,15552-5164-77756-47792-15240-19211-3712-8877,20065-1714-50623-44442-20696-7326-1015-19947,difficult,yes
685560-1077857-906476-619007-1144413-748560-34671-954791,249792-110588-456897-195469-1227521-73140-7431-373094,289189-6844-355700-103568-255285-5518-6428-89726,48835-11992-103969-48094-113998-17516-2694-79593,94336-3108-63456-67615-53969-34349-1051-62283,69002-13554-111655-66072-69240-24214-2707-27206,23930-6676-22890-24220-13663-8434-3682-20953,44760-3492-14172-25744-19355-12545-660-23472,easy,yes
1145373-587768-605158-220491-77573-705353-1091679-43517,171910-317374-335215-95829-12731-320037-74346-21371,41909-75171-75754-16889-1398-21912-40726-6356,15398-64749-43117-11745-8366-46461-19937-716,15251-40116-54736-24058-5625-71457-25325-632,21276-50740-32656-25037-2135-25131-20880-1877,5495-23346-47171-4814-2741-31192-34453-574,2845-22247-10321-4298-1597-32707-12412-399,difficult,yes
1357237-887455-193369-222085-747428-342887-1710312-1276566,541177-151395-13470-126346-156944-294513-978759-653597,234302-66800-7133-23046-6997-131020-550398-120043,68137-13389-4055-24151-10158-9335-210057-74448,37086-40436-1849-17077-11950-71097-511300-102036,35060-21486-503-14881-12666-28456-137430-113040,16514-17075-718-13971-7894-10548-298758-69055,36508-37197-278-4534-2564-6503-274546-50546,difficult,yes
77519-1678932-788449-1094451-683316-60523-1159558-99713,63967-357029-162444-312864-186938-60875-230219-22300,17238-29995-29761-40503-32344-5861-42582-1870,10740-118296-25342-12482-5669-2476-93823-4969,4932-66611-18046-24070-8421-4622-72550-1844,4839-19918-34770-23371-10501-7960-39560-875,1716-27874-12573-12019-18827-2538-38432-641,673-26890-7594-6274-5632-4698-15729-326,easy,yes
771353-570735-1908212-1515922-277280-1302180-817750-380032,102484-66816-271032-2198858-85414-1012625-122248-184995,72512-11015-78381-513434-8301-59394-60378-14668,19947-19465-122890-83542-19171-19193-83004-41782,52856-14530-75950-207289-33862-53779-19504-18633,20592-22484-56354-99052-9496-48399-37141-30188,22650-10857-15951-118597-7641-45085-14996-6841,4433-4602-15919-60079-11108-10744-11089-1934,difficult,no
575788-323843-142791-356184-109051-422461-2278990-270344,71858-22677-349279-94873-56259-410272-1809437-56344,27387-5372-17244-1086-9347-88561-110399-7161,6702-1940-34251-3658-10789-8718-78379-4553,7407-9000-50556-9064-6040-37250-175319-11049,22664-4664-41863-7596-11976-32530-132672-6603,15481-5558-18232-3253-6483-15079-18751-9692,3470-4396-22530-4476-2962-5145-33040-3557,easy,no
951719-307858-586804-996155-2104167-626013-1078200-102183,1321955-450136-11907-203220-82533-53151-181245-46962,297007-52632-3479-21340-5492-62630-57089-1490,335596-36729-8799-43129-11459-19818-15538-1977,193942-53692-9405-13276-9870-16909-9008-790,277357-33069-5867-11882-3257-9971-14910-1984,117283-43194-3032-11327-3204-4331-12084-2441,85637-6578-2599-3725-1490-4343-6308-1106,easy,yes
1258799-1629530-636909-872189-202332-785856-963772-40115,374011-350529-35823-209255-60930-53284-89131-10694,36601-30428-100904-39777-9322-12442-88435-7972,30564-35770-27318-18434-2098-5568-86873-2422,19166-40224-60364-6046-3535-7263-30722-5080,9430-29345-16220-16538-2251-11341-23161-2069,12287-15973-5874-3246-1994-7929-42541-1387,14557-29119-10125-3783-1855-5479-31085-673,easy,yes
145294-676854-664769-519748-743148-573471-804789-246051,49947-89053-40602-70140-437998-11806-60950-545516,3955-62348-11715-43093-182000-7570-16903-30505,11089-25194-34498-30865-35395-3311-2653-38137,4262-14968-8707-4494-15415-4876-4909-32126,4571-19099-7469-6958-22186-2991-2462-14802,1766-8809-4309-5845-23650-3838-4183-10499,1365-15323-1892-9677-20523-1285-1853-13221,easy,yes
2879646-787148-1214569-1110443-1491471-24164-318181-66900,441105-282843-36847-234944-87582-34129-81273-80979,123709-26608-50776-10457-12588-4369-44279-13962,47206-15999-15325-90441-6160-3532-21965-1869,36927-19130-8370-25974-5573-1883-11550-1812,66072-13074-11127-9000-5168-1711-6564-1440,25660-19967-17097-7876-5698-914-15487-1950,23719-5196-5488-6028-3607-1226-1940-954,difficult,yes
1625060-156550-1983522-849388-254121-2369279-1767860-677333,1331525-106111-229958-75270-42441-74045-128018-49669,186097-18683-8097-39972-12780-19821-15719-1368,49591-3985-36562-42293-2378-39001-39465-14902,77601-15343-43929-11446-4569-33851-17284-7464,80771-15452-15142-19955-3478-14695-15860-6269,59479-13096-7813-18276-3189-12013-13608-3644,21354-4219-3023-10001-1442-4780-9096-2351,difficult,no
