delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
663430-1979-12792-8334-216122-218295-1388174-1722030,7441-12462-16986-3162-26337-34851-78315-126692,2572-5247-17970-4388-10369-2766-16076-23666,9868-4661-4801-11552-16777-1792-7763-4742,4362-7674-4742-4801-7439-1712-6463-2950,2151-7050-10905-7275-3098-2844-7030-9153,1188-2699-9628-6889-1446-2147-5493-5176,930-3211-2220-2609-907-770-4210-4236,difficult,no
2358-99161-13930-74277-261216-192314-151238-9198,15639-14349-14966-62487-46101-82788-6614-15714,1651-3800-11719-1736-2241-7930-2101-7699,9051-7156-5126-3296-5458-11592-2935-3952,1933-4260-2988-2489-2454-14610-1656-1892,9644-4140-7048-2201-2111-3902-1567-5024,13181-2237-5370-1348-3186-2580-1081-2627,1565-651-2242-1388-4460-695-615-1722,easy,yes
10962-501747-35035-316296-16563-1243132-163868-73560,7330-73386-68770-169691-28399-124182-33451-38849,4872-7198-21702-5091-34404-10080-11655-11425,3406-7840-12971-21481-3159-28925-1308-10231,1972-11740-12215-18213-4790-13857-9685-1754,6228-5295-26115-1820-4584-14730-4319-3182,2789-873-11309-3422-1465-17792-3545-2444,2743-1304-5470-969-2010-8880-842-1192,easy,no
21017-259876-16925-53034-1874984-148662-232002-114658,6305-49918-17164-7435-752462-26921-164071-22052,2289-3602-6716-5644-53235-3218-6289-10651,7967-1789-5715-1688-58138-2828-3076-3462,5481-8973-10198-2485-33786-2758-3504-6110,13464-3159-12130-2084-29921-4309-6618-1897,9214-2090-15972-2120-18711-1843-4055-1737,3042-951-3590-1889-2683-1491-2223-825,easy,no
354337-340074-64225-103994-128045-90616-328647-35451,18228-65188-25284-146543-37729-76670-41843-4306,6458-24719-24090-56807-2649-5061-6014-1152,3432-4428-11849-23134-1142-934-6057-525,3540-2014-19099-5857-6064-3200-3813-954,3440-2636-7950-8444-3440-1820-2626-661,2005-3114-10966-7346-1996-1129-2658-478,1531-843-2034-2930-728-1213-678-179,difficult,yes
156633-54986-69940-57026-258019-642299-675239-28403,54511-39497-40877-17669-269490-180027-87755-15700,41432-15662-6897-9836-11366-17615-18666-959,24477-13733-5042-10012-4168-12403-5360-784,1953-15180-3621-9938-8156-65873-9627-577,14603-7654-2025-2345-12846-11142-4946-257,7663-3404-937-1968-16881-5770-1452-434,3374-6813-1974-2262-6354-4010-1354-211,difficult,no
164945-64497-58381-179556-31486-68266-174220-3816,21991-65393-17755-28019-46245-42664-138537-11738,5705-11845-13108-1497-19434-54217-3939-721,4795-17960-13535-3263-15597-15492-4518-10814,3448-10171-8385-1265-2866-4732-8809-3159,2419-7555-13808-1091-7521-3128-2347-8029,3267-11261-10874-535-7158-1698-1048-4035,1784-3765-4249-229-5415-1474-499-2450,easy,yes
408483-229001-56397-3257536-139867-199235-592863-61747,144544-10927-26916-124944-14615-161004-142356-7200,26985-6844-5460-24286-4560-12296-25160-467,9924-16678-4364-20226-3608-1459-24022-1979,23844-5259-24269-6734-5427-9904-3634-1132,15265-4538-9592-17416-1633-3913-1077-2284,2754-2119-4611-12614-1641-6609-978-2073,1666-2799-8791-4672-534-3003-858-976,difficult,yes
213280-7545-148702-1332396-99174-339604-1372133-248199,22034-25689-9974-5514-109792-340021-193054-80619,13390-6590-2445-24787-25375-76246-8650-16712,3909-5921-2527-5466-4321-36292-6690-16731,5090-7498-3087-4618-8190-6300-5899-27163,2170-7868-1599-12829-7640-4412-3961-7518,3227-8105-3277-6259-4487-6626-5638-5297,1740-3575-953-4045-6346-2765-2297-2666,easy,yes
1951938-106304-108891-221413-322777-284651-108377-229293,351347-8849-32293-83756-34471-27890-26653-23607,63658-5080-13968-5314-5009-5616-8760-11264,27013-3783-9444-5282-4467-2969-7307-1696,10902-720-7462-2364-2218-5206-8463-2310,11821-1825-7803-2883-2179-4377-3860-5357,30847-1186-12002-1530-5499-4688-2044-1126,5538-3117-2582-862-1627-1608-1031-924,easy,yes
763614-6307-12323-259146-100694-35999-73186-117976,86893-8036-13955-285240-18033-44292-31462-87994,77515-7367-1635-48234-3612-19536-1525-9692,65837-5641-8646-61516-2226-11610-2091-3295,20980-6447-4250-12838-7251-5843-1386-5666,11290-5399-5836-11315-895-8088-925-3276,14266-5635-22273-8647-984-10955-457-2311,4966-9307-4586-3880-805-3052-261-2818,easy,no
23247-36820-455743-309888-87110-239368-318065-506323,9075-8879-54336-56582-42347-82544-257659-10280,14263-2213-2786-14047-1734-27777-10589-14515,12412-4136-5476-5020-2019-29390-25168-2181,3100-1454-8743-2934-2734-25716-7197-2099,5499-1181-5612-1656-1514-11449-12246-1323,35314-1810-9607-4081-273-5171-3932-1474,6908-1254-1856-1069-497-3741-4420-436,difficult,yes
91641-93617-8106-767969-171133-19208-1083948-1194690,14557-47117-20585-11679-17542-46786-217382-50573,736-68334-10737-5809-8104-4669-48810-4365,1146-37581-5805-6164-2430-8449-8964-7937,677-10934-7428-1560-5718-6736-3817-8843,352-5140-7414-987-1571-8031-5330-8521,677-11182-7236-2779-1394-10232-11948-9411,276-6840-6698-1014-728-2616-3525-3187,easy,yes
851136-24587-9498-236826-781538-70459-53640-333829,52550-76043-28833-15757-31373-88766-96886-16005,6169-11939-13093-5909-12150-21778-7273-7822,4553-10700-11171-1937-2886-18790-12857-1969,5492-9563-15967-1189-3321-14423-3029-988,2304-10758-7617-1034-2669-7902-2406-907,875-6969-11144-1023-1865-6962-5451-545,1813-1758-3154-255-925-7571-371-229,difficult,yes
162338-600189-116988-330278-235015-231323-1888063-1299094,40459-43890-18787-148738-156919-30379-72020-67318,591-40019-7969-9516-39759-5707-48509-1127,2245-17181-7709-6360-52855-2850-67565-4252,681-14736-4680-14213-9256-2359-8614-2279,357-12913-1656-12878-15666-1692-11850-1702,514-20719-2016-15268-9589-1899-7340-956,396-7148-2297-3766-5801-1564-2300-669,easy,yes
259084-216093-208441-1256893-130148-125215-1241916-349097,22586-4120-65094-13922-24944-52711-271791-29822,4111-1657-12741-10430-1237-8297-7916-11739,11610-3583-2789-16619-2045-23331-8133-23360,4738-2650-6016-8970-1925-23171-19264-5601,3801-1943-6888-7243-1685-11438-16194-7636,2829-4113-10998-7481-3672-9420-6185-4619,1721-1724-12621-4310-676-3426-8949-5066,easy,no
74721-915311-312674-1494161-86603-175586-2758183-109797,14535-329731-86258-120369-46310-190247-199786-142456,14031-8629-31929-23695-39997-30215-23837-9488,3286-35933-18014-22081-5115-40063-14107-10083,3226-22539-25401-14582-9907-20579-20828-8443,1386-12074-9846-7782-17877-7918-17231-7644,2240-6990-11661-10403-5773-6537-10917-9454,1245-9121-7274-11008-3799-4667-4709-2756,easy,no
1742998-571583-39558-271264-79809-584786-344779-835742,91414-58863-3789-54138-21346-94453-48269-29001,9090-40912-117-59595-10927-4152-33528-71427,7896-17628-5710-49234-15550-31442-8744-44135,14065-4801-1717-11363-19985-25052-7552-30059,10688-10111-1751-13125-5579-16285-3388-24223,8643-16213-2273-6742-3038-5788-1564-10994,3105-2994-794-2726-2650-3003-1796-5982,easy,yes
603729-114713-1562988-95594-1195596-189769-102644-100464,20189-19076-184172-39547-225777-42545-4754-223949,34769-651-25239-19898-20587-9061-1478-6502,31996-3941-18569-5492-10097-17112-999-39505,32614-1848-5414-6405-16683-3134-1564-6253,11785-992-28035-2542-19341-2263-513-4234,10325-485-13026-1717-6160-3917-602-7137,4431-953-3447-1248-17841-1675-391-1707,easy,yes
733322-43278-134993-207424-354850-54630-88904-269825,20808-23734-25667-44967-268421-79118-6713-37670,12050-11811-12873-13292-11601-14714-2480-24609,6680-4182-3041-948-8614-8776-609-18243,11569-5248-3457-2988-10596-5739-1047-13352,8442-5315-4110-1823-12148-2566-1167-5837,6876-1418-3946-1295-3693-1485-449-7770,3401-906-2249-1403-3702-2982-302-1734,easy,yes
128018-471197-202161-380203-175802-331714-957239-68765,29852-18342-112626-21953-22068-136339-176736-47238,26994-4148-8222-18682-7089-26480-26688-9003,8181-19986-7555-2678-9124-21353-40269-5449,33871-21063-17548-3708-6483-26023-11911-3420,13988-7491-7495-1225-2076-6547-10950-7509,5059-4569-3715-2329-1672-3239-6889-2162,1117-1770-1527-1108-1055-2806-3259-2654,easy,yes
163427-157304-28051-151611-3372088-120511-508387-146236,270708-77854-8363-6547-163595-14373-66954-63715,61571-14882-25302-7680-24065-6610-30007-2482,25497-5037-11296-2905-10006-2557-8928-7735,26156-8644-7690-6342-14099-1247-18300-2959,17803-2165-8698-3350-8319-2469-13536-5130,8260-2340-17790-1690-10099-1215-2429-2641,7195-1941-5333-732-8600-558-1242-1164,easy,no
1050281-219713-66041-1638511-1779754-922229-639605-420928,127759-115436-82441-67994-64091-719296-145107-129379,18997-32461-58438-83120-315-137242-51677-69284,7587-43224-16045-44376-23159-88222-15872-25518,9761-42518-16758-40851-81690-112351-17319-17921,9291-17912-5340-17916-54941-88255-28957-27134,11717-20922-11755-6616-21934-25686-3999-7826,18819-7692-7960-1751-6728-6177-1735-1169,easy,no
62906-118024-100949-428047-629517-160310-575550-105152,21627-21976-51927-116227-104681-69347-196387-62391,20455-1258-3256-5710-25888-16205-16661-13894,1732-3551-13716-7470-20087-15330-21705-4157,1895-1750-2585-6399-20744-7293-39089-1576,2248-3142-1401-4109-6114-5941-14259-3322,1614-331-1274-2439-8979-4277-2949-3253,777-163-1612-1123-3646-860-1968-815,difficult,yes
146415-304344-89661-35271-273374-16189-165442-205038,24737-121787-51206-9662-55351-15759-21264-19325,12004-17436-42544-42005-14087-498-3938-7013,13300-17507-20234-8220-3179-28317-4073-3378,8092-3243-22152-9906-4895-11553-1570-1725,4837-11824-9205-9268-2908-6876-1673-2345,2141-5942-8351-7264-1157-6689-1687-1544,1220-5788-4895-3517-1210-1334-2405-733,easy,no
61906-355252-413161-393767-179455-44636-938389-245575,13347-82316-225658-173995-9512-28255-80436-14723,1352-13242-69129-10554-6559-6892-50715-13802,2083-15792-28293-6492-1592-3389-3502-1980,1185-11831-88347-3388-2145-5310-6664-1310,3045-6278-25064-4039-1849-6423-2693-2095,1265-10578-12884-6077-696-16045-1059-711,5372-1963-12149-2878-334-4120-1262-767,easy,yes
16119-56818-30954-186262-676470-228398-249412-1446841,40690-21885-25458-23882-86553-31037-202677-104533,4836-16184-1872-7461-32843-8783-12763-11890,15007-24470-524-2445-26234-16644-11748-23623,5446-12337-1549-2581-16425-11349-3538-10194,7490-15139-3386-1255-20827-2991-8573-15660,6337-9635-1376-2262-7367-6428-8643-9796,10035-5883-548-974-6912-3170-9683-4955,difficult,yes
785100-284795-48593-1120893-634907-1149399-41725-123895,163144-43258-13463-298498-99810-112874-27216-87096,67990-34057-2428-10522-3068-14973-2099-6019,12299-8807-7737-10668-4835-7410-1251-1998,15792-30644-34540-6897-4866-12709-952-10093,9847-7713-15413-4129-1919-7688-382-4311,4626-7913-4695-10430-966-3756-219-1398,3252-3057-4558-1753-930-7953-323-1565,easy,no
133441-167212-97812-39494-366970-366970-669060-824746,22033-31430-50182-31405-69929-69929-150273-50599,12993-3506-29809-15053-88031-88031-5683-8152,1402-4373-9333-1846-14496-14496-3298-3483,1913-3367-10082-3168-13788-13788-2737-4276,2358-5460-10067-1728-9646-9646-2812-3841,496-1347-5924-1580-14773-14773-1075-3406,847-1136-8257-1257-6263-6263-787-719,easy,yes
650540-1184340-152558-839739-117382-1948451-301615-107878,306761-78071-7514-83943-42640-153296-172125-14071,40939-16321-29700-32215-2277-71430-1218-1332,25578-10806-10376-12926-13093-62192-10926-8757,49313-7865-14719-13786-2625-6052-8623-2094,15515-17578-16845-6178-1976-10996-5745-1232,14137-20277-5562-2897-2629-9879-13099-714,4496-5840-6078-1257-1102-3179-2898-319,easy,yes
1980129-120368-197795-213116-341010-42413-191411-60741,211333-32187-6201-111157-8384-16939-88717-21985,127218-21978-2464-9796-11556-3607-5563-14414,28703-5174-2897-2697-6282-21712-5987-10565,19234-14162-4241-6380-414-598-4062-1793,23722-12411-1545-3248-1071-3066-2133-1845,22538-9307-1002-897-1736-1066-1153-1853,14843-9683-349-594-1165-429-699-575,difficult,no
52965-2276-44262-364501-159974-1318859-1783075-1400426,16257-11510-19667-61453-56822-291110-271683-135970,8169-1681-2507-42817-10336-20036-7778-11463,6199-3091-3356-9037-23605-20151-44307-20512,2919-1467-2246-15628-15100-5964-11213-8023,4665-2556-10207-8399-8129-11959-10603-2542,6667-7425-3181-12462-7493-6735-5674-5034,2681-2540-1525-10709-2872-4936-2387-3576,easy,no
46400-119123-311802-1627713-62210-139438-479124-476721,37140-23389-94033-151745-111403-7167-20223-27068,36772-4839-15156-30896-15231-1241-37539-37305,12241-10584-23370-26394-14114-6714-14224-14417,2684-5377-14173-5206-11637-4917-12397-5891,12881-2685-10038-7407-14275-4464-8205-15542,9690-1144-8913-5776-9918-2356-19429-11061,4632-3072-4035-8489-3726-2492-4086-3476,easy,no
58544-142113-25936-155905-551005-110452-666968-507507,29720-18946-6746-5653-82584-19370-365802-215605,44673-1696-2880-2075-17351-3471-87925-6092,5311-4396-1452-7197-10236-1777-20519-5221,4909-2091-1851-1461-25924-2805-31693-1421,5970-1954-2058-1373-10894-783-10845-14154,6463-1793-1195-1403-12049-3583-11729-9333,8335-1188-962-2270-11077-967-7271-3407,difficult,yes
15123-182644-102372-149503-51949-24332-464961-64321,35900-53523-26277-13377-10100-42946-458608-6801,7170-7311-1251-1162-3138-2380-47362-330,9452-10204-588-3304-1631-12009-11838-3623,7448-2316-1410-1547-1790-8396-12934-2593,7375-1718-1564-3512-2495-9968-6412-1578,4791-1460-933-1490-2903-14862-11173-891,3592-1284-529-557-973-6794-7704-530,easy,yes
116455-486906-35339-206158-33181-115319-792817-916390,70121-179020-31019-62753-17058-35190-116971-110489,43615-13632-11137-27238-4756-2960-7871-3696,22888-9593-2591-15385-3541-1050-47173-8654,11889-6916-19021-12232-4540-6536-18257-9207,15036-8889-8052-12022-1627-2225-8556-5905,13332-6324-6438-9290-1607-1492-9353-2819,4459-1323-3561-2781-464-961-2836-4214,easy,yes
131993-302734-1104952-161574-1296605-377556-502301-812686,108039-364759-156923-48476-50290-26428-163048-115332,75064-27083-50163-9370-2396-2382-21212-26613,24345-15442-15782-3814-9854-7655-8759-59832,25927-17362-12435-2008-5328-6196-14374-15626,9957-19658-8374-3078-4304-11783-6992-19902,9769-9433-5147-1854-3890-13924-24589-11275,10515-4802-3337-645-3484-7987-5971-14017,easy,no
199955-29635-838472-697856-778358-57380-391432-128855,103461-27757-67144-46686-93677-3441-13114-42249,22209-7403-1258-1943-14021-1662-29956-6272,11911-16155-3034-3966-9663-2905-6422-2547,12198-16660-5634-2132-9800-1584-15696-5507,10884-6138-3967-1507-5269-3353-7821-1631,19587-7712-3404-1374-4674-5121-9314-1783,5884-7138-1141-687-3486-1984-8027-1743,easy,yes
1497291-63972-270538-1162547-1727851-129563-731971-1156127,232288-15769-10122-177743-555929-719984-123930-336961,179471-3209-11939-25219-12050-33304-13385-132708,23937-3366-3811-89584-20619-136586-17568-23597,28859-2833-9397-105312-26313-41438-23420-38324,35465-4136-10186-31860-40738-103825-16191-42264,15968-1332-8280-21288-62757-207746-9461-15713,9561-967-2183-11493-22506-45379-6715-8012,easy,no
20348-1174398-36952-579163-101307-559739-442072-130103,17913-38471-23974-22922-16542-86576-681723-42553,24215-5960-4600-5113-9675-29355-38765-8907,14253-23011-1523-17690-5504-12567-30467-12377,8441-4405-1572-14574-4485-39786-16261-4089,3448-6004-1493-15260-4392-60902-14737-6310,8373-6518-3385-7473-9293-43041-11827-1705,11179-7512-3156-4168-1708-7616-5109-1398,easy,yes
860492-2041888-136141-1020300-960716-1506013-309703-3290850,41503-965615-82501-97641-27473-267869-120742-127157,31524-360628-16635-16933-1876-114817-11908-50519,54071-134408-12922-8875-17335-136970-8340-15063,32779-137814-7452-6183-4903-101043-6136-10273,7307-84009-6877-18021-7453-49046-7305-12400,13812-57343-4613-11495-3184-17910-2777-10242,6361-32910-7425-2549-4297-4515-3317-2926,easy,yes
2036005-75983-1527418-790584-1494346-1531313-496163-79809,189620-10412-225414-11028-12007-66112-139505-55901,11700-2023-48861-6055-15629-3982-18053-1829,13052-681-12549-6282-1332-16276-19890-6273,29116-4231-13932-3903-4821-8041-9805-3738,29238-3398-10172-7889-3014-19501-16773-4825,3486-1859-17848-2450-2673-22971-7629-2468,8748-1868-6363-1191-1267-6055-4889-1659,difficult,yes
1189481-1227635-326708-67681-423824-1650989-537266-425067,533580-53583-92668-11627-166737-137111-165430-152053,34298-24554-105287-1320-18177-24223-25110-114553,46499-68743-45010-7053-6231-50137-18899-46925,64573-120193-45601-7255-8845-29766-31866-83205,49759-71460-44457-10282-8768-14434-17465-49006,20182-20294-13973-2437-7957-8382-10342-24983,13101-24230-3590-962-4795-5446-5598-15200,easy,yes
341005-39913-73673-65850-507201-215665-324944-1312303,217615-17815-35424-17015-238020-112549-36568-91948,8812-1366-4023-12501-25932-31647-3145-21698,17459-8926-2945-11812-37117-6713-8654-5981,70431-16102-2128-9146-18767-1669-1191-3382,17809-8476-972-12642-13880-7769-4449-12869,15221-10419-1700-7709-16000-14833-5223-4853,8154-7574-955-7266-16751-12155-2260-4118,difficult,no
93581-732744-156433-339442-1656319-90974-140210-2001547,9027-84920-4424-34596-263543-24540-5331-142261,2108-173035-2142-30514-32726-9464-824-49976,2202-55871-3084-28031-21619-5306-616-16895,4267-18981-2257-21141-17052-1488-2240-7589,3549-49989-665-20858-10556-4406-1111-8821,2325-15854-346-12405-11082-2851-874-6566,1999-2896-549-4216-6099-1441-425-5350,easy,no
84817-1765144-66597-697578-718436-448718-1730231-754571,32266-269717-14661-94700-63983-153632-36975-18691,7559-117912-117-16980-12190-21960-13308-6760,8792-5988-839-19492-7648-9852-25739-14766,8678-33024-649-24538-5661-17839-14961-1704,9173-19297-2443-19436-20408-8160-14675-4372,8479-12528-1916-13815-21244-7578-7148-2427,4165-4749-858-3253-10594-10432-6735-2354,difficult,no
390628-84179-71116-742551-1536248-229225-1726565-1765552,97795-38213-21297-13539-51205-446446-192067-190748,15850-5702-1193-1132-39967-15372-13334-38962,7376-3667-10137-7322-99003-9639-50301-23667,7613-7576-3837-1427-17657-31705-31680-37603,19140-3114-3895-2960-14465-13403-34746-62277,13378-1396-3671-2781-11984-3834-12399-12151,3279-574-2365-2407-6506-5023-8227-30210,difficult,yes
485466-1212407-247070-95104-38028-130006-1315360-626337,39511-77840-129750-37874-24914-69103-277561-151526,6820-16257-26609-14237-21828-20918-91138-30121,23280-7695-25737-3735-2133-8682-74746-25644,18233-15667-19721-1411-4987-8041-44577-14964,16222-16706-9114-2078-2725-4381-11050-9772,21907-9000-6315-1805-5186-5600-9896-6144,6282-8745-8313-599-10901-4949-3678-4204,easy,yes
97008-462996-31111-2457216-279370-164876-11158-1114465,66885-21290-5363-115300-38654-26697-11611-232645,12531-9536-1447-30741-2640-7292-1508-75490,12694-10147-1867-18028-4871-1252-3977-16952,5671-4221-1718-14117-5184-2336-416-11187,7063-3385-1849-10833-5019-2063-1012-17810,21800-1332-1525-16952-5426-6323-704-13434,5207-1998-2107-10573-3371-1750-1599-16079,easy,no
805343-1147312-2326605-1693785-73903-752437-755882-2796499,165832-76914-121974-42372-38052-57688-156281-96313,52412-15577-11077-28116-8408-2497-60623-39177,40356-17949-43426-43066-19331-2540-33384-19045,25957-23288-47261-3348-5233-1993-7722-9171,34697-13323-10632-9398-10627-2298-9622-16345,11602-5993-9456-18294-6256-3501-7792-11440,6092-3719-17592-4903-4775-1744-12043-4783,difficult,no
122287-178585-63551-208052-469521-382547-1920127-600768,12447-25065-15592-14621-152022-63075-110315-90277,3059-863-16115-6835-45249-1530-10563-40196,5282-8821-3990-13453-41062-2444-21703-11414,3660-15582-2762-5286-31628-4203-13501-10262,5320-13174-2513-3639-19757-6680-13817-18530,5628-9619-2204-2784-11879-12066-14126-12316,2712-6132-1169-1885-12440-2689-6062-13980,easy,no
164972-124174-206337-1497630-805021-2678782-1793638-477116,54728-44207-49724-438948-235235-46959-124710-25525,7081-5032-18268-15735-24296-35942-177641-6305,9779-16664-5340-14121-22448-12248-64334-20880,24016-9350-1274-18139-19861-7890-85180-1491,3986-3051-3404-20299-18315-25773-101006-3283,2308-1515-3081-22010-15458-26667-31952-2411,1486-1822-1102-6630-10145-9364-24361-3981,easy,yes
9651-209215-446349-684602-43704-1045947-135948-356735,38372-6035-85595-16419-68793-97172-15049-19081,11721-5095-5000-4303-471-23224-10818-4848,1763-7705-6539-3294-6200-25514-2940-3985,7610-9063-5984-7935-1855-13094-1619-2743,9542-2362-4611-4542-2736-13912-7287-3151,9610-4722-2117-3929-6513-11287-2585-4744,6377-2222-1936-2227-2300-9338-630-2540,easy,no
81047-176632-547586-1062300-49833-977587-786707-352907,30597-74279-89606-201988-7490-95734-43769-11090,20208-12608-1285-8691-3404-12315-17211-5197,3226-12088-11589-13059-3114-17656-58644-2916,3895-7062-3986-10948-4201-24377-17675-2365,3574-2131-1950-13671-3278-5479-18474-2630,1624-3934-2556-11139-2785-10685-16626-2215,2164-1481-1780-12941-2636-6259-10829-2690,difficult,no
1190701-922118-433411-771440-53911-852583-2028332-520946,65069-26092-26804-63675-45346-23137-236904-89883,28706-17955-7499-48119-3705-15851-65536-61215,55901-52025-16051-77818-4449-8269-122401-17949,32774-46331-2386-12100-3112-14808-44706-14019,41958-26781-4883-14840-2390-3939-18132-19882,9171-15946-6528-6824-4420-4624-15773-17446,14263-8211-3597-5149-3372-3831-7050-15608,easy,yes
43876-398931-2728961-651441-361168-745967-298571-872618,36669-82075-307505-81431-47825-25962-149628-41999,44863-10124-22028-53757-36628-33451-14852-5201,10914-25333-16256-35349-12658-12398-158746-3536,12985-22395-18309-15761-5570-1980-13636-5497,9470-11622-9550-15752-5989-5216-14194-3898,8418-13830-9359-20029-5182-8120-5770-2516,6177-11266-8907-5892-1621-5352-4718-1582,easy,yes
579345-301634-1038988-778380-1705760-1432564-153180-237320,162757-11507-89765-12136-87261-84140-6886-15470,13968-10718-7610-22438-17618-99285-3715-17433,37670-4579-10248-9598-57922-13262-4853-5637,37353-11260-14132-8640-48041-27720-9952-16549,6566-8990-19386-27318-25702-12519-3466-3237,14747-5764-42205-10301-29658-16680-1137-5330,9631-2556-9777-4267-10197-5072-5701-2537,difficult,no
929912-249085-1288993-399194-237881-514216-627378-23551,27838-64411-127230-138739-54745-42170-75708-29980,10798-8232-2934-86019-4173-1522-5036-1570,5817-2086-15688-15118-1805-10013-8793-1161,5632-10275-46412-29572-2129-11412-2237-1795,4330-2443-21684-31608-1808-28562-5020-720,1468-3168-14973-28116-4704-8747-6151-605,3484-2258-8955-15742-2494-9240-3100-752,easy,yes
51645-2073826-608938-1180906-90903-507630-1206696-219345,9267-456966-149431-172581-21748-92943-102630-5093,3592-68855-4855-33771-56852-18848-70632-2841,6547-78558-14071-31149-23956-17519-12271-1348,5280-24643-9649-103042-5492-3254-26514-990,6508-26513-7369-16648-6565-9476-35351-1759,8939-26737-7768-29253-5333-5597-23250-1643,2508-19146-5298-20872-4353-3140-24877-1628,easy,no
106878-211350-880461-905363-42934-346939-277765-347694,7480-23189-15485-24457-23666-172863-46465-28849,3240-8431-1610-11626-4735-51877-3135-23071,21900-5289-1139-5504-1919-23930-1171-4864,12315-9626-5240-5731-765-33621-4889-4440,13019-4780-3164-4100-1212-27833-5612-4044,15698-5166-5108-9634-3382-22557-6717-6059,17523-2269-5100-3640-1457-17996-2558-8217,easy,yes
